MeasurementDateGMT,Greenwich - Falconwood: Nitric Oxide (ug/m3),Greenwich - Falconwood: Nitrogen Dioxide (ug/m3),Greenwich - Falconwood: Oxides of Nitrogen (ug/m3),Greenwich - Falconwood: Ozone (ug/m3),Greenwich - Falconwood: PM10 Particulate (ug/m3)
2018-12-02,40.199999999999996,179.70000000000007,242.2,1159.8999999999999,140.40000000000003
2018-12-03,350.0,714.7,1251.1999999999998,947.2999999999996,334.59999999999997
2018-12-04,1299.8999999999999,1384.7,3378.2000000000003,146.6,458.70000000000005
2018-12-05,819.2000000000002,876.6999999999999,2132.6999999999994,608.4,334.5999999999999
2018-12-06,157.0,409.1,649.7999999999998,1051.1000000000001,216.6
2018-12-07,200.49999999999997,438.19999999999993,745.0999999999999,1169.6000000000001,206.2
2018-12-08,80.7,251.69999999999996,375.40000000000003,1359.3,295.9000000000001
2018-12-09,330.4000000000001,750.9000000000001,1257.4,973.9999999999999,227.89999999999998
2018-12-10,824.3000000000001,1278.7000000000003,2542.3999999999996,329.79999999999984,346.90000000000003
2018-12-11,2607.2000000000003,1577.0,5574.900000000001,121.70000000000005,730.3000000000001
2018-12-12,1127.1999999999998,1264.9999999999998,2993.2000000000003,444.0999999999999,567.1
2018-12-13,1999.1999999999996,1486.8999999999999,4552.2,173.20000000000005,697.1
2018-12-14,2022.9999999999998,1415.2,4517.199999999999,139.6,838.7
2018-12-15,376.3999999999999,643.4999999999999,1220.2,569.6999999999999,506.40000000000003
2018-12-16,363.50000000000006,716.4,1274.3,958.4,280.7
2018-12-17,293.0999999999999,671.5999999999999,1121.1,856.1000000000001,303.9
2018-12-18,137.79999999999998,316.99999999999994,528.4000000000001,1164.7999999999997,347.5
2018-12-19,214.19999999999996,534.5999999999999,863.5,1111.3,218.49999999999994
2018-12-20,212.79999999999993,485.09999999999997,811.5,1151.6000000000001,259.40000000000003
2018-12-21,78.19999999999999,270.90000000000003,390.8999999999999,1219.5000000000002,374.69999999999993
2018-12-22,136.50000000000003,473.6,683.0000000000001,1078.4,327.29999999999995
2018-12-23,295.5,667.2,1120.6,763.1,242.7
2018-12-24,1922.1,1499.6,4446.9,241.40000000000006,542.4
2018-12-25,1022.2,1153.4,2720.7000000000003,199.39999999999998,445.09999999999997
2018-12-26,370.2999999999999,723.6,1291.5,313.5,370.69999999999993
2018-12-27,2766.9,1207.5000000000002,5450.199999999999,48.19999999999998,828.8000000000001
2018-12-28,1039.3,1056.7999999999997,2650.6999999999994,56.499999999999986,619.9
2018-12-29,216.6,708.8000000000002,1041.1,573.4000000000001,349.1
2018-12-30,262.6,736.7,1139.2,455.6000000000001,283.0
2018-12-31,419.09999999999997,850.1999999999998,1492.6999999999998,730.0,284.7
2019-01-01,268.59999999999997,703.9,1116.1000000000001,863.7,359.7
2019-01-02,719.9000000000002,1197.5000000000002,2301.2,697.0000000000002,468.3
2019-01-03,1290.1,1651.6999999999998,3629.8,378.29999999999995,581.0
2019-01-04,1398.1999999999998,1665.5999999999997,3809.0,160.50000000000003,888.6999999999998
2019-01-05,650.2,1224.8000000000002,2221.8,484.6,631.9999999999999
2019-01-06,534.7000000000002,1218.1999999999998,2038.6,297.9,629.6
2019-01-07,192.79999999999998,653.1,949.0,725.5000000000001,448.00000000000006
2019-01-08,796.5999999999999,1133.3,2354.7000000000003,668.0000000000001,602.7
2019-01-09,787.8,1096.7999999999997,2304.899999999999,666.4,470.3000000000001
2019-01-10,1993.7,1528.8999999999996,4585.399999999999,156.70000000000007,843.0999999999999
2019-01-11,1450.7999999999997,1551.7000000000003,3776.600000000001,243.80000000000004,731.8000000000002
2019-01-12,240.29999999999998,680.5999999999999,1049.5,747.7,288.6
2019-01-13,203.79999999999998,484.80000000000007,797.0999999999999,1005.6999999999998,298.7
2019-01-14,785.5999999999999,1266.5,2471.2,564.8999999999999,541.8
2019-01-15,209.39999999999995,642.1000000000001,962.6999999999999,828.5999999999999,264.79999999999995
2019-01-16,239.80000000000007,565.6,933.3000000000001,1010.6,266.6
2019-01-17,961.7999999999998,1335.3999999999996,2809.7999999999993,505.8999999999998,456.8999999999999
2019-01-18,1199.8999999999996,1352.0000000000002,3192.1999999999994,418.5000000000001,557.3999999999999
2019-01-19,875.5000000000001,1177.8999999999999,2520.3999999999996,528.6999999999998,633.7000000000002
2019-01-20,1432.6999999999998,1716.9,3913.2,159.60000000000002,905.1999999999999
2019-01-21,1761.2000000000003,1371.6999999999996,4071.8,250.3,913.2
2019-01-22,740.4999999999999,1269.8000000000002,2405.2000000000003,611.6,413.9
2019-01-23,1147.9499999999998,1507.45,3268.2,490.7,467.9
2019-01-24,1776.6,1811.1000000000004,4534.599999999999,62.79999999999999,673.4
2019-01-25,742.3999999999999,1237.8000000000004,2376.1000000000004,173.40000000000003,487.89999999999986
2019-01-26,89.3,263.70000000000005,400.9,1268.3,267.4
2019-01-27,300.49999999999994,607.7,1068.3,1070.7999999999997,353.5
2019-01-28,991.3,1436.5,2956.6,526.1999999999999,550.0999999999999
2019-01-29,632.8999999999999,1283.6000000000004,2254.8000000000006,473.80000000000007,429.0
2019-01-30,962.6,1300.0,2775.7,378.2,460.6000000000001
2019-01-31,2416.5999999999995,1731.8000000000002,5437.1,357.7,884.1000000000001
2019-02-01,810.2,1085.3,2327.3000000000006,618.8999999999999,465.6
2019-02-02,538.6,896.6999999999998,1723.3000000000002,701.8000000000001,529.6
2019-02-03,292.0,761.9999999999999,1209.9,621.9000000000001,385.2
2019-02-04,316.3,592.1,1077.2,860.8000000000002,237.1
2019-02-05,492.6999999999999,701.7,1457.0,552.0,289.2
2019-02-06,499.8,793.5999999999998,1560.5000000000002,677.7999999999998,303.1000000000001
2019-02-07,111.99999999999997,298.8,470.80000000000007,1212.5999999999997,245.9
2019-02-08,81.30000000000001,200.39999999999998,324.70000000000005,1402.3000000000004,304.09999999999997
2019-02-09,75.79999999999998,179.79999999999993,296.0,1387.5999999999997,306.9
2019-02-10,281.40000000000003,665.8999999999999,1097.2,950.9000000000001,144.89999999999998
2019-02-11,1077.6,1489.3999999999999,3141.7999999999997,446.49999999999994,471.29999999999995
2019-02-12,405.29999999999995,836.9,1458.6,623.2000000000002,370.59999999999997
2019-02-13,374.0,733.0,1306.4,714.3,477.1000000000001
2019-02-14,1574.6999999999996,1500.9,3916.1,223.60000000000002,828.9
2019-02-15,621.1999999999999,962.0,1914.6000000000001,486.79999999999995,750.3000000000002
2019-02-16,259.40000000000003,710.0999999999999,1107.7999999999997,717.8,689.1
2019-02-17,342.99999999999994,657.5000000000002,1183.2,814.1000000000001,691.5999999999999
2019-02-18,282.90000000000003,642.0,1075.9,988.9999999999995,388.00000000000006
2019-02-19,224.99999999999997,509.79999999999995,854.7999999999998,1098.2999999999995,387.49999999999994
2019-02-20,165.70000000000002,404.2,657.9999999999999,1086.8999999999996,356.59999999999997
2019-02-21,190.89999999999998,549.5999999999999,842.2,946.1999999999996,500.3
2019-02-22,1506.4,1504.9000000000003,3814.8000000000006,270.3,818.6999999999999
2019-02-23,1160.2,1298.3,3077.4000000000005,225.7,856.7
2019-02-24,1961.2000000000003,1925.7000000000003,4932.6,98.5,1070.9
2019-02-25,3180.7,2563.799999999999,7441.0,91.0,1416.8000000000002
2019-02-26,3649.8,2814.0,8410.500000000002,68.5,1652.8000000000002
2019-02-27,2510.7999999999993,2089.4,5939.500000000001,251.79999999999998,1388.5
2019-02-28,257.4,816.8000000000002,1211.5000000000002,839.1000000000001,665.1
2019-03-01,1095.5,1348.0000000000002,3027.2999999999997,402.1000000000001,840.8499999999999
2019-03-02,174.50000000000003,358.99999999999994,626.8000000000001,1085.3999999999996,373.1
2019-03-03,68.70000000000002,142.9,248.8,1458.9999999999995,283.5
2019-03-04,184.40000000000003,397.50000000000006,679.6,1213.8999999999999,183.7
2019-03-05,174.0,382.70000000000005,649.1000000000001,1297.3,244.99999999999997
2019-03-06,133.4,271.79999999999995,476.5,1329.7999999999993,346.80000000000007
2019-03-07,147.9,348.5,575.3000000000001,1250.3000000000004,194.99999999999997
2019-03-08,229.2,515.0,867.0,1069.5000000000005,223.39999999999998
2019-03-09,147.60000000000002,406.00000000000006,632.1999999999999,1331.1000000000004,425.90000000000003
2019-03-10,169.50000000000003,420.4000000000001,680.4,1310.9,211.1
2019-03-11,348.29999999999995,673.1,1207.0000000000005,1194.7000000000003,339.8
2019-03-12,139.29999999999995,393.30000000000007,607.3999999999999,1440.1,250.6
2019-03-13,273.99999999999994,544.6,964.5000000000001,1229.8000000000002,371.29999999999995
2019-03-14,219.2,543.9,879.8999999999999,1324.6,287.49999999999994
2019-03-15,140.79999999999998,300.70000000000005,516.2,1205.0000000000002,152.0
2019-03-16,15.800000000000004,102.80000000000001,126.39999999999999,1617.3000000000002,269.6
2019-03-17,200.5,547.3,854.4,1235.9,144.5
2019-03-18,461.59999999999997,1141.8999999999999,1849.8,634.2000000000002,335.59999999999997
2019-03-19,355.99999999999994,765.0999999999999,1310.8999999999999,711.0000000000001,322.49999999999994
2019-03-20,195.30000000000004,556.0,855.3000000000001,1015.8999999999999,298.3
2019-03-21,526.6999999999999,918.8000000000001,1726.4,580.0000000000003,402.5
2019-03-22,198.1,599.7,903.6,894.1999999999999,395.9999999999999
2019-03-23,595.0,1213.6,2126.0,608.1999999999998,571.8000000000001
2019-03-24,496.39999999999986,1124.8000000000002,1885.9999999999998,729.8000000000001,551.8
2019-03-25,587.3000000000001,1132.0,2032.2000000000003,994.8000000000002,527.5
2019-03-26,663.1000000000001,1538.8999999999999,2555.6,467.0,664.4
2019-03-27,1194.8500000000004,1906.9,3738.4500000000007,446.05000000000007,654.3
2019-03-28,1002.4999999999998,1720.0999999999997,3257.6,483.69999999999993,740.7999999999998
2019-03-29,1139.7,1669.8000000000002,3417.200000000001,383.20000000000005,1038.6999999999998
2019-03-30,1175.0000000000002,1658.7,3460.1999999999994,432.30000000000007,1311.5
2019-03-31,319.3,734.7,1223.9999999999998,1226.3,816.2000000000002
2019-04-01,683.7,1186.2000000000003,2234.3999999999996,874.4,711.4
2019-04-02,477.7000000000001,1105.5,1837.8000000000004,629.8000000000001,576.6
2019-04-03,1082.3,1585.0000000000002,3244.3000000000006,509.29999999999995,607.1
2019-04-04,329.40000000000003,727.0,1231.8,1131.0999999999997,317.90000000000003
2019-04-05,401.4,878.1999999999998,1493.6000000000001,1086.8,530.0
2019-04-06,425.09999999999997,861.0999999999999,1513.2999999999997,1096.0,558.4
2019-04-07,540.0000000000001,958.5000000000001,1786.6000000000001,617.4000000000001,1065.8
2019-04-08,1200.3999999999996,1759.5,3600.1000000000004,420.10000000000014,1221.5000000000002
2019-04-09,757.2,1241.3,2402.2000000000003,804.6999999999999,1020.4000000000002
2019-04-10,480.80000000000007,807.5,1544.8000000000002,1223.1000000000001,599.3
2019-04-11,686.7999999999998,1198.5999999999997,2251.7,1123.1,513.9
2019-04-12,915.8,1482.3999999999999,2886.3999999999996,993.8,550.9000000000001
2019-04-13,632.5000000000001,1267.8,2237.7999999999997,1126.0,503.40000000000003
2019-04-14,468.89999999999986,1094.8000000000002,1814.0000000000002,1113.7999999999997,594.1
2019-04-15,855.5999999999999,1357.2000000000003,2669.2,757.2000000000002,1067.3
2019-04-16,1283.3,1968.2999999999997,3935.8999999999996,301.0,1400.8
2019-04-17,1067.6,1692.5000000000002,3329.1,512.5,1475.6999999999998
2019-04-18,908.1999999999999,1687.1,3079.5999999999995,561.1000000000001,1399.1999999999998
2019-04-19,500.9,1505.0999999999995,2273.4,940.7000000000002,1061.6000000000001
2019-04-20,396.3,1344.4,1952.1000000000001,1156.5000000000002,972.5
2019-04-21,346.1,1526.4,2057.1000000000004,1272.9,1101.7954545454547
2019-04-22,444.2999999999999,1660.6000000000001,2341.6,1141.1000000000004,1097.2181818181816
2019-04-23,997.7,1975.4,3505.1000000000004,503.90000000000003,1023.0363636363633
2019-04-24,581.3000000000001,964.9999999999998,1856.0000000000002,1020.5,638.4999999999998
2019-04-25,252.50000000000009,443.4,830.3,1380.0545454545454,235.8
2019-04-26,247.29999999999998,420.69999999999993,799.6,1534.0454545454545,314.7
2019-04-27,151.1,358.2,589.8000000000001,1452.8,377.19999999999993
2019-04-28,338.3,790.8,1309.7,1020.3000000000001,408.90000000000003
2019-04-29,927.7,1461.1,2883.0,626.6,649.8
2019-04-30,967.0,1446.6,2929.099999999999,691.1999999999999,761.0999999999999
2019-05-01,512.1,1182.4,1968.1000000000001,826.6,629.0999999999998
2019-05-02,658.0,1248.7,2257.8,669.4999999999998,508.2000000000001
2019-05-03,825.3000000000003,1231.6000000000001,2497.3,632.0,500.6000000000001
2019-05-04,345.9,647.1999999999999,1177.8000000000002,1069.1000000000001,407.49999999999994
2019-05-05,284.7,760.3000000000001,1196.8999999999999,1173.3,492.30000000000007
2019-05-06,231.70000000000002,722.1,1077.6,1137.0000000000002,293.1
2019-05-07,228.89999999999992,565.9,917.0000000000001,1396.6999999999996,416.1000000000001
2019-05-08,311.7,637.5999999999999,1115.4,1208.2000000000003,427.29999999999995
2019-05-09,622.9,1074.8999999999999,2029.7,652.0000000000001,441.7000000000001
2019-05-10,332.40000000000015,677.3000000000001,1186.7000000000003,961.3,342.5999999999999
2019-05-11,585.2,1175.2,2072.5,765.3999999999999,489.90000000000003
2019-05-12,442.4,909.4,1587.7,826.6999999999999,397.9
2019-05-13,865.8000000000001,1229.5,2557.3999999999996,908.4000000000001,510.9
2019-05-14,748.1999999999999,1055.7999999999997,2202.8999999999996,1070.8000000000002,530.3
2019-05-15,780.4000000000001,1255.3,2451.7,1124.4999999999998,813.0
2019-05-16,668.8,980.4000000000002,2005.3000000000004,1263.4999999999998,692.6
2019-05-17,755.4,1197.7,2355.5999999999995,858.8000000000001,701.4
2019-05-18,571.8000000000001,1147.2,2024.6,795.2,731.0
2019-05-19,537.3,1143.6999999999998,1967.8999999999996,685.2000000000002,843.8999999999999
2019-05-20,716.8999999999999,1288.2,2387.5000000000005,690.9,655.0999999999999
2019-05-21,604.4,1177.4,2104.2,874.8,498.1000000000001
2019-05-22,552.2,948.0,1794.5000000000002,1210.2,433.30000000000007
2019-05-23,157.0,530.3,771.3,1540.1999999999998,358.30000000000007
2019-05-24,545.4000000000001,1077.6999999999998,1913.7999999999997,822.7,472.29999999999995
2019-05-25,327.29999999999995,811.5999999999999,1314.0,876.5,348.9
2019-05-26,105.89999999999999,301.5999999999999,464.20000000000005,817.6000000000001,302.5
2019-05-27,164.19999999999996,416.40000000000003,668.3,910.9,340.6
2019-05-28,621.5,855.1,1808.4,808.4000000000002,334.7
2019-05-29,280.90000000000003,504.0,934.9999999999999,898.0,331.99999999999994
2019-05-30,136.90000000000003,282.40000000000003,492.8999999999999,765.4,359.09999999999997
2019-05-31,198.50000000000006,334.2,638.0000000000001,713.1999999999999,310.5
2019-06-01,148.29999999999998,387.29999999999995,614.7999999999998,982.8999999999999,348.70000000000005
2019-06-02,67.8,300.6,403.99999999999994,1118.1999999999998,369.80000000000007
2019-06-03,160.8,304.9,551.4,1290.8000000000002,428.59999999999997
2019-06-04,677.5,940.3,1979.0000000000005,732.6,571.9000000000001
2019-06-05,163.4,370.5999999999999,621.3,1067.5,334.90000000000003
2019-06-06,211.70000000000005,419.3999999999999,744.3000000000001,1194.0000000000002,347.00000000000006
2019-06-07,564.65,970.9000000000001,1836.3999999999999,740.15,521.6000000000001
2019-06-08,78.4,215.8,336.1000000000001,1118.1999999999998,210.60000000000005
2019-06-09,151.5,378.2,610.1,981.0999999999999,271.3
2019-06-10,781.6999999999998,1051.6999999999998,2250.4000000000005,612.5999999999999,397.70000000000005
2019-06-11,448.90000000000003,636.2,1324.6000000000001,763.9999999999999,284.20000000000005
2019-06-12,784.6000000000001,1088.0,2290.6000000000004,651.8000000000001,364.70000000000005
2019-06-13,155.2,333.59999999999997,572.0,1185.2000000000003,268.49999999999994
2019-06-14,141.79999999999998,296.6,514.0,1185.1000000000001,274.50000000000006
2019-06-15,133.8,311.9,517.1999999999999,1231.1999999999998,245.10000000000005
2019-06-16,94.10000000000002,217.19999999999996,361.8,991.9000000000001,233.40000000000003
2019-06-17,167.40000000000003,343.2,599.9,1196.5000000000002,322.5
2019-06-18,598.2499999999999,989.6000000000001,1906.8,642.75,443.55
2019-06-19,648.3,996.4000000000001,1990.3999999999996,623.9,576.8
2019-06-20,224.99999999999994,444.4000000000001,789.6,828.0000000000002,292.2999999999999
2019-06-21,278.70000000000005,557.8999999999999,985.2,947.9999999999999,303.99999999999994
2019-06-22,358.69999999999993,750.6999999999998,1301.0,930.1,430.4000000000001
2019-06-23,359.30000000000007,1014.3999999999999,1565.3999999999999,1046.2,825.1
2019-06-24,473.8,907.6,1633.9000000000003,756.4,677.8
2019-06-25,562.3000000000001,981.5,1843.7,566.4,595.8
2019-06-26,430.1000000000001,628.7000000000002,1288.0,1105.0,456.6000000000001
2019-06-27,351.6,486.5,1025.5,1084.2,532.8000000000001
2019-06-28,403.6000000000001,631.8,1249.6,946.2,694.9000000000001
2019-06-29,376.90000000000003,903.0999999999999,1480.9,1042.5,749.7
2019-06-30,145.49999999999994,386.95,610.5,1043.9499999999998,326.80000000000007
2019-07-01,373.40000000000003,646.2,1219.2000000000003,811.5,308.09999999999997
2019-07-02,620.1000000000001,904.2999999999998,1855.0000000000007,693.3999999999999,463.9000000000001
2019-07-03,724.6,1036.4,2147.4,687.3,519.9
2019-07-04,675.9000000000002,1061.4,2097.399999999999,714.2999999999998,532.5000000000001
2019-07-05,479.30000000000007,1048.4999999999995,1784.0,1008.0,523.5
2019-07-06,407.70000000000005,738.1999999999999,1363.3999999999999,547.6999999999999,350.1
2019-07-07,388.69999999999993,683.7,1279.7,640.3000000000001,372.5999999999999
2019-07-08,659.7000000000002,941.0000000000002,1952.9,796.3,456.69999999999993
2019-07-09,213.40000000000006,575.4,902.3000000000001,1091.1000000000004,431.69999999999993
2019-07-10,187.4,520.1999999999999,807.9000000000002,1049.0,452.9
2019-07-11,296.30000000000007,716.1999999999999,1170.5,980.4000000000002,368.40000000000003
2019-07-12,389.10000000000014,758.6,1355.1,753.1,330.2
2019-07-13,379.80000000000007,698.8999999999999,1281.0,698.5000000000001,363.6
2019-07-14,334.2,588.4000000000002,1100.7,731.8,324.40000000000003
2019-07-15,550.6999999999998,791.2,1635.6,660.0000000000001,399.59999999999997
2019-07-16,338.7,731.1999999999999,1250.3999999999999,1024.7,437.69999999999993
2019-07-17,239.40000000000003,538.85,905.9500000000002,1127.8,426.20000000000005
2019-07-18,255.0,519.4,910.1999999999999,723.1000000000001,322.09999999999997
2019-07-19,219.8000000000001,397.79999999999995,734.4000000000001,580.1000000000001,292.5
2019-07-20,145.89999999999998,322.2,546.1,615.2,188.79999999999998
2019-07-21,94.20000000000002,257.9,402.70000000000005,683.5,223.30000000000004
2019-07-22,140.7,310.2,525.5,543.1,315.50000000000006
2019-07-23,458.7,942.9000000000001,1646.6999999999998,836.3999999999999,617.8000000000001
2019-07-24,151.6,635.3,867.3000000000003,1019.5,553.2000000000002
2019-07-25,582.1000000000001,1275.0999999999997,2167.8000000000006,929.2,800.6999999999999
2019-07-26,321.8,639.1,1132.3,517.3000000000001,472.09999999999997
2019-07-27,413.40000000000003,842.6999999999999,1476.8999999999999,436.00000000000006,295.1000000000001
2019-07-28,198.9,445.59999999999997,750.5,664.4000000000001,276.0
2019-07-29,237.40000000000003,490.80000000000007,854.3999999999997,851.8000000000001,316.70000000000005
2019-07-30,145.09999999999997,305.09999999999997,527.6,968.9999999999997,392.8
2019-07-31,122.30000000000001,285.59999999999997,473.70000000000005,755.0000000000002,265.80000000000007
2019-08-01,372.2,774.0999999999999,1344.4999999999998,728.9000000000002,517.6
2019-08-02,458.09999999999997,875.1999999999999,1577.6,789.8,630.0
2019-08-03,390.9000000000001,813.7999999999998,1413.4999999999998,680.8999999999997,460.20000000000005
2019-08-04,284.59999999999997,660.5,1097.3000000000002,817.9999999999998,426.70000000000005
2019-08-05,218.89999999999995,373.9000000000001,709.6999999999999,799.0000000000001,290.49999999999994
2019-08-06,149.70000000000002,249.10000000000002,478.1,838.9000000000001,315.29999999999995
2019-08-07,180.79999999999998,349.9,627.4,779.3999999999999,271.19999999999993
2019-08-08,293.4,503.9,954.3,689.5999999999998,277.8
2019-08-09,190.70000000000002,327.09999999999997,619.9000000000001,692.9000000000001,334.7
2019-08-10,55.9,120.6,206.4,1076.7,435.1
2019-08-11,76.39999999999999,175.19999999999996,292.5,1001.8999999999997,359.29999999999995
2019-08-12,525.6,767.6,1573.3999999999999,406.1,313.5999999999999
2019-08-13,361.8,595.3,1149.8,680.7,243.90000000000003
2019-08-14,289.05,445.7,889.3499999999999,608.2,211.75
2019-08-15,300.5,560.6999999999999,1021.1000000000001,488.30000000000007,239.6
2019-08-16,248.60000000000008,370.6000000000001,751.6999999999998,576.6000000000001,248.8
2019-08-17,117.39999999999999,225.29999999999995,405.59999999999997,652.7000000000002,292.7
2019-08-18,118.2,256.90000000000003,438.2,838.3000000000001,264.8
2019-08-19,174.8,345.9,613.8999999999999,791.6,293.30000000000007
2019-08-20,270.6,664.4000000000001,1079.4,866.8999999999999,327.2
2019-08-21,273.69999999999993,554.6,974.2000000000002,932.0999999999999,363.70000000000005
2019-08-22,242.9,520.9,893.7,994.8,332.09999999999997
2019-08-23,460.79999999999995,1009.7000000000002,1716.1999999999998,552.9999999999999,478.59999999999997
2019-08-24,650.3000000000002,1450.8,2448.1,816.0000000000002,888.3000000000001
2019-08-25,410.9000000000001,1416.5,2046.5,867.2999999999998,959.4999999999999
2019-08-26,263.49999999999994,1055.0,1458.6000000000001,1062.1999999999998,676.2000000000002
2019-08-27,509.1000000000001,1308.4000000000003,2089.4999999999995,1061.0,825.8
2019-08-28,146.65,507.2000000000001,732.1500000000001,908.0999999999999,264.3
2019-08-29,223.8,498.2000000000001,841.9000000000002,924.9999999999999,265.3
2019-08-30,181.10000000000002,418.2999999999999,696.1999999999999,892.0,359.1
2019-08-31,169.10000000000002,497.50000000000006,756.6999999999998,783.0,316.6
2019-09-01,276.9,688.8,1112.8000000000002,653.0000000000001,261.1
2019-09-02,211.10000000000002,516.0000000000001,840.1999999999998,829.9000000000003,295.6000000000001
2019-09-03,146.00000000000003,392.29999999999995,616.0,956.4000000000004,265.3
2019-09-04,233.79999999999995,414.7,772.9000000000001,762.6000000000004,249.60000000000005
2019-09-05,430.40000000000003,857.6,1517.8999999999996,641.3000000000001,313.40000000000003
2019-09-06,269.69999999999993,648.8,1062.6,622.0,324.00000000000006
2019-09-07,367.0,687.7,1250.2,620.8000000000002,324.90000000000003
2019-09-08,348.2,872.9000000000001,1407.2,665.5999999999998,362.40000000000003
2019-09-09,435.4,820.8000000000001,1488.2000000000003,556.1999999999999,333.09999999999997
2019-09-10,803.0,1030.8000000000002,2261.7,273.2,430.8
2019-09-11,135.5,311.5999999999999,519.3999999999999,586.9,227.10000000000002
2019-09-12,170.09999999999997,299.59999999999997,560.0999999999999,586.4000000000001,251.49999999999997
2019-09-13,587.2999999999998,843.1,1744.0,582.3999999999999,398.90000000000003
2019-09-14,538.6000000000001,958.1000000000003,1784.0000000000005,553.1999999999999,435.0
2019-09-15,217.40000000000003,788.1,1121.6,606.5999999999999,368.3
2019-09-16,615.9999999999999,864.0999999999999,1809.0,218.40000000000006,409.9000000000001
2019-09-17,706.3000000000001,917.4999999999999,2000.3999999999999,562.9,410.8
2019-09-18,910.9,1234.0,2630.7,501.4000000000001,559.5000000000001
2019-09-19,977.0,1313.1,2811.0000000000005,428.99999999999994,554.1
2019-09-20,912.7000000000002,1197.0000000000002,2596.5,641.0,744.0
2019-09-21,630.2000000000002,1301.0999999999997,2267.7000000000003,538.5,771.9000000000001
2019-09-22,189.99999999999994,604.6,895.6000000000001,815.0999999999998,381.1999999999999
2019-09-23,145.20000000000002,269.19999999999993,492.1,864.9999999999999,233.90000000000003
2019-09-24,206.59999999999997,347.20000000000005,663.9,716.9000000000001,246.49999999999997
2019-09-25,157.9,295.7,537.8000000000001,673.3,210.7
2019-09-26,122.10000000000001,234.99999999999991,422.2,883.4999999999999,365.19999999999993
2019-09-27,113.4,253.99999999999991,427.90000000000015,945.4999999999999,318.09999999999997
2019-09-28,84.20000000000002,199.69999999999993,328.30000000000007,976.2999999999998,257.8
2019-09-29,98.50000000000001,243.4,393.70000000000005,939.5,163.60000000000002
2019-09-30,206.79999999999995,398.7,715.7000000000003,661.7,242.2
2019-10-01,372.6000000000001,588.7999999999998,1159.8999999999996,744.8999999999999,298.00000000000006
2019-10-02,777.6000000000001,1062.1999999999998,2254.7,446.2000000000001,296.9
2019-10-03,782.4999999999997,873.0000000000002,2072.7,463.3,398.3
2019-10-04,287.1,661.8000000000002,1101.6999999999998,589.7,403.29999999999995
2019-10-05,728.6,1130.9,2248.0000000000005,362.99999999999994,427.8999999999999
2019-10-06,270.3999999999999,570.1,984.5999999999997,659.9000000000002,307.7
2019-10-07,538.0000000000001,635.9,1460.8000000000004,563.4999999999999,267.59999999999997
2019-10-08,179.19999999999996,355.4000000000001,630.5000000000002,811.0,411.4
2019-10-09,200.1,409.7,716.9000000000001,914.1999999999999,252.8
2019-10-10,152.70000000000002,296.9000000000001,531.1000000000001,864.3000000000002,326.7999999999999
2019-10-11,99.49999999999999,253.65,406.04999999999995,1057.8,228.69999999999996
2019-10-12,475.8999999999999,913.1000000000001,1642.4,661.5,249.8
2019-10-13,158.80000000000004,455.8999999999999,699.1000000000001,911.8000000000001,245.6
2019-10-14,1226.2000000000003,1159.8000000000002,3039.9,335.7,461.79999999999984
2019-10-15,417.4000000000001,678.1,1318.2,553.2,276.1
2019-10-16,264.40000000000003,698.4999999999999,1103.7,576.1,310.09999999999997
2019-10-17,461.40000000000003,673.9000000000001,1381.4000000000003,771.5000000000001,272.4
2019-10-18,157.7,358.09999999999997,600.2000000000002,1113.8,324.4
2019-10-19,220.4,631.8000000000001,970.0000000000001,702.2000000000002,249.70000000000005
2019-10-20,437.3000000000001,792.5999999999998,1463.1000000000001,438.7,319.9
2019-10-21,554.0999999999999,907.9,1757.6000000000001,670.9999999999999,309.40000000000003
2019-10-22,607.6,904.6000000000001,1836.1000000000001,262.99999999999994,345.40000000000003
2019-10-23,2131.0,1643.6000000000001,4911.1,109.30000000000001,772.6000000000001
2019-10-24,1427.3000000000002,1115.6,3304.4000000000005,238.5,607.3
2019-10-25,354.90000000000003,475.2,1019.2000000000003,833.3000000000001,307.6
2019-10-26,125.19999999999999,360.50000000000006,553.0999999999999,1127.6000000000001,296.59999999999997
2019-10-27,552.0000000000001,1115.6000000000001,1961.8,407.79999999999995,353.4
2019-10-28,1331.4999999999998,1345.1,3386.6,304.9,547.5
2019-10-29,888.0,1377.8000000000002,2740.0,642.5999999999999,389.39999999999986
2019-10-30,930.2000000000002,1269.7,2695.900000000001,522.6,613.2999999999998
2019-10-31,1505.6,1385.3999999999999,3694.0000000000005,168.80000000000004,870.1999999999998
2019-11-01,487.1,667.2999999999998,1413.9,509.2000000000001,416.49999999999994
2019-11-02,39.2,182.00000000000003,242.49999999999994,1172.3000000000004,328.2
2019-11-03,271.99999999999994,645.8,1062.3999999999996,624.0,327.69999999999993
2019-11-04,934.0,1097.8999999999999,2530.6999999999994,302.7,361.6
2019-11-05,955.7999999999998,1138.6000000000001,2604.7,317.29999999999995,415.5000000000001
2019-11-06,644.0,1040.0,2027.6999999999998,461.20000000000005,536.8000000000001
2019-11-07,290.1,733.6999999999999,1178.7,627.1999999999999,191.0
2019-11-08,1297.3999999999999,1411.6999999999998,3400.6,152.4,424.4
2019-11-09,794.0,1171.4,2388.7999999999997,309.7,471.3999999999999
2019-11-10,793.8,1096.0,2312.3999999999996,410.79999999999995,461.8
