MeasurementDateGMT,Enfield - Derby Road: Nitric Oxide (ug/m3),Enfield - Derby Road: Nitrogen Dioxide (ug/m3),Enfield - Derby Road: Oxides of Nitrogen (ug/m3)
2019-05-25,195.6,474.3,774.1
2019-05-26,106.70000000000002,369.0,532.6999999999999
2019-05-27,141.20000000000005,435.19999999999993,651.6999999999999
2019-05-28,379.8,636.7000000000002,1219.2
2019-05-29,278.7,790.3000000000001,1217.0
2019-05-30,183.1,418.5,699.4999999999999
2019-05-31,297.40000000000003,572.1999999999999,1028.5
2019-06-01,143.7,741.7,961.8
2019-06-02,85.8,578.6,709.6
2019-06-03,172.70000000000002,573.9000000000001,839.3000000000001
2019-06-04,376.0999999999999,1188.1000000000001,1765.4
2019-06-05,194.0,725.1999999999999,1022.4
2019-06-06,290.30000000000007,885.9999999999999,1331.8000000000002
2019-06-07,392.5,956.9999999999998,1558.6000000000001
2019-06-08,140.20000000000002,480.3,695.8000000000001
2019-06-09,138.29999999999998,636.5,848.6000000000001
2019-06-10,510.5000000000001,777.5000000000001,1560.1999999999996
2019-06-11,406.9,626.6,1250.4
2019-06-12,606.4,1100.1000000000001,2030.1999999999998
2019-06-13,150.7,773.45,1004.5000000000003
2019-06-14,175.9,741.7,1011.0
2019-06-15,88.7,645.3,780.7999999999997
2019-06-16,79.50000000000001,447.29999999999995,569.4
2019-06-17,154.20000000000002,623.3000000000001,859.6000000000001
2019-06-18,426.59999999999997,1151.6999999999998,1806.5999999999997
2019-06-19,495.00000000000006,1023.3,1782.1999999999996
2019-06-20,237.1,677.6,1040.9
2019-06-21,368.80000000000007,794.3,1359.4
2019-06-22,206.5,739.0000000000002,1055.6000000000001
2019-06-23,131.89999999999998,681.8999999999999,884.1999999999999
2019-06-24,351.70000000000005,1211.8,1751.1
2019-06-25,529.8000000000001,889.0,1701.2
2019-06-26,387.30000000000007,743.1999999999999,1336.8999999999999
2019-06-27,299.0,588.9,1047.1
2019-06-28,351.6,620.8999999999999,1159.6999999999998
2019-06-29,170.10000000000002,794.8,1055.8
2019-06-30,101.30000000000001,354.5,509.8
2019-07-01,267.09999999999997,514.3,924.2
2019-07-02,450.1,695.3999999999997,1385.5000000000002
2019-07-03,480.0999999999999,877.1999999999999,1613.3999999999999
2019-07-04,489.8,1046.2,1797.0000000000002
2019-07-05,280.0,854.3000000000002,1283.7000000000003
2019-07-06,308.1,559.7,1032.2
2019-07-07,114.5,462.2000000000001,637.7
2019-07-08,313.9,836.4,1318.1
2019-07-09,347.5,1116.2,1649.2
2019-07-10,250.29999999999998,872.5999999999998,1256.6
2019-07-11,381.59999999999997,856.0999999999998,1440.9999999999998
2019-07-12,344.80000000000007,622.1000000000001,1151.1
2019-07-13,312.2,534.5,1012.6999999999999
2019-07-14,206.30000000000007,458.70000000000005,775.0
2019-07-15,496.09999999999997,744.8,1506.0
2019-07-16,317.50000000000006,950.6,1437.3
2019-07-17,152.9,900.7000000000002,1135.1000000000001
2019-07-18,387.29999999999995,748.9000000000001,1342.8000000000002
2019-07-19,310.00000000000006,743.4,1219.1000000000001
2019-07-20,162.1,514.2,762.9
2019-07-21,128.79999999999998,449.20000000000005,646.9000000000001
2019-07-22,187.6,522.5999999999999,809.8000000000001
2019-07-23,566.1999999999999,961.2,1829.4000000000003
2019-07-24,284.3999999999999,1054.9,1491.5
2019-07-25,370.79999999999995,1381.6999999999998,1950.3999999999999
2019-07-26,387.50000000000006,886.8999999999999,1481.2
2019-07-27,235.5,545.9,906.7
2019-07-28,196.10000000000002,403.50000000000006,704.0999999999999
2019-07-29,199.39999999999995,697.1999999999999,1002.5999999999998
2019-07-30,154.29999999999998,564.4,800.7999999999998
2019-07-31,194.60000000000002,547.9,846.4
2019-08-01,341.40000000000003,735.3000000000001,1259.0
2019-08-02,334.6,717.9999999999999,1231.0
2019-08-03,115.7,630.8,807.8999999999999
2019-08-04,67.9,596.7999999999998,700.5999999999999
2019-08-05,204.5,611.5,924.5
2019-08-06,179.10000000000002,474.00000000000006,748.6
2019-08-07,153.0,476.69999999999993,711.5999999999999
2019-08-08,191.39999999999998,654.6999999999999,948.1999999999998
2019-08-09,194.59999999999997,522.5999999999999,821.5000000000002
2019-08-10,63.89999999999999,272.6,370.69999999999993
2019-08-11,83.69999999999999,425.6,553.9000000000001
2019-08-12,456.19999999999993,970.7000000000002,1669.9000000000003
2019-08-13,283.1000000000001,751.4000000000001,1185.0999999999995
2019-08-14,216.89999999999998,798.8000000000001,1131.6999999999998
2019-08-15,239.2,520.0999999999999,886.9000000000001
2019-08-16,497.2,713.5,1476.5999999999995
2019-08-17,127.49999999999999,427.5,622.8000000000001
2019-08-18,94.70000000000003,410.59999999999997,555.9000000000001
2019-08-19,154.79999999999998,480.29999999999995,718.0
2019-08-20,289.00000000000006,869.5000000000001,1312.8000000000002
2019-08-21,369.29999999999995,906.4,1472.4999999999998
2019-08-22,149.40000000000003,749.4000000000001,978.9
2019-08-23,586.2,1109.7,2008.2000000000003
2019-08-24,295.79999999999995,1101.5,1555.1999999999998
2019-08-25,87.19999999999997,921.6,1054.9
2019-08-26,133.69999999999996,1269.3000000000002,1474.4
2019-08-27,291.29999999999995,1305.8000000000004,1752.3
2019-08-28,192.60000000000002,659.4,954.4999999999998
2019-08-29,211.25000000000003,602.15,926.3000000000001
2019-08-30,204.9,658.9,973.1999999999998
2019-08-31,178.20000000000002,660.9000000000001,933.6999999999999
2019-09-01,149.6,489.8,719.4999999999999
2019-09-02,272.00000000000006,741.6999999999999,1158.7999999999997
2019-09-03,203.1,587.9000000000001,899.3
2019-09-04,232.29999999999998,509.7,866.0999999999998
2019-09-05,439.4,801.0000000000001,1475.0999999999997
2019-09-06,352.6,883.5,1424.0
2019-09-07,255.79999999999995,479.4,871.5000000000002
2019-09-08,214.8,726.8000000000001,1055.9999999999998
2019-09-09,315.8999999999999,1242.8999999999999,1727.3999999999999
2019-09-10,991.0999999999998,1015.7,2535.6
2019-09-11,170.8,534.6999999999999,797.1000000000001
2019-09-12,220.59999999999997,582.6999999999999,921.3000000000001
2019-09-13,496.69999999999993,835.0000000000001,1596.8999999999999
2019-09-14,468.9,1192.6,1911.3999999999999
2019-09-15,234.5,948.9999999999998,1308.1999999999998
2019-09-16,528.5000000000001,717.6,1527.2999999999997
2019-09-17,555.7,901.3999999999999,1753.1999999999998
2019-09-18,679.1999999999999,1096.8999999999999,2138.9
2019-09-19,802.1,1123.6000000000001,2353.3999999999996
2019-09-20,606.6999999999998,986.7000000000002,1917.6000000000001
2019-09-21,246.80000000000004,1118.5000000000002,1497.0
2019-09-22,152.8,954.5,1188.9
2019-09-23,142.99999999999997,567.7,786.7000000000003
2019-09-24,268.20000000000005,716.5999999999999,1127.6
2019-09-25,292.40000000000003,716.9000000000002,1165.5
2019-09-26,174.70000000000002,635.4000000000001,903.0999999999999
2019-09-27,318.1,732.9000000000001,1220.6000000000001
2019-09-28,129.2,519.2,717.2
2019-09-29,97.4,331.90000000000003,481.90000000000003
2019-09-30,376.3,772.0,1348.5
2019-10-01,414.4000000000001,805.9,1441.3999999999999
2019-10-02,697.2000000000002,904.8,1973.7000000000003
2019-10-03,1827.1000000000004,1086.1,3887.899999999999
2019-10-04,543.4,928.2999999999998,1761.3999999999999
2019-10-05,319.7,855.3,1345.8
2019-10-06,159.1,489.90000000000003,733.9999999999998
2019-10-07,518.5999999999999,894.6,1690.2000000000005
2019-10-08,228.8,712.6,1063.3
2019-10-09,261.00000000000006,765.6000000000003,1165.8999999999999
2019-10-10,192.40000000000003,588.3,883.2
2019-10-11,143.70000000000005,598.4499999999999,818.85
2019-10-12,220.40000000000003,1057.3000000000002,1395.3000000000002
2019-10-13,129.60000000000002,661.9000000000002,861.1
2019-10-14,843.9,1065.2000000000003,2359.1
2019-10-15,349.1,955.9000000000001,1491.3999999999999
2019-10-16,992.1,1172.1999999999998,2692.9
2019-10-17,771.4999999999999,1249.4,2432.5
2019-10-18,222.39999999999998,782.8999999999999,1123.6
2019-10-19,462.49999999999994,1057.8,1766.7999999999997
2019-10-20,698.2999999999998,719.7000000000002,1790.0
2019-10-21,450.9,643.5999999999999,1334.5999999999997
2019-10-22,2556.149999999999,1410.8999999999999,5330.599999999999
2019-10-23,2270.7000000000007,1290.3000000000002,4772.400000000001
2019-10-24,1073.6000000000001,1105.7,2751.7
2019-10-25,419.3,805.6999999999998,1448.5999999999997
2019-10-26,156.89999999999998,545.1,785.9
2019-10-27,544.5,992.9999999999999,1828.0999999999997
2019-10-28,1518.6999999999998,1224.8,3553.6
2019-10-29,794.4999999999999,1193.9,2412.2999999999997
2019-10-30,805.6999999999998,1155.9,2391.1
2019-10-31,1644.3,1164.4000000000003,3685.7999999999997
2019-11-01,760.3000000000002,1102.3999999999999,2268.0
2019-11-02,108.19999999999999,477.5999999999999,644.0
2019-11-03,557.55,991.2000000000002,1845.5
2019-11-04,1278.4999999999998,1217.3,3177.5000000000005
2019-11-05,770.0,848.0999999999999,2028.6
2019-11-06,691.5000000000001,1139.5,2199.8999999999996
2019-11-07,825.75,1139.1499999999999,2405.1
2019-11-08,2151.2,1131.9,4429.8
2019-11-09,647.4,1019.4000000000001,2012.0999999999995
2019-11-10,1238.7,941.7999999999998,2841.5
2019-11-11,550.2000000000002,1037.1000000000001,1880.6999999999996
2019-11-12,391.4,903.9999999999999,1505.1
2019-11-13,621.9000000000001,1114.3,2068.2
2019-11-14,757.6999999999999,1397.0,2558.5
2019-11-15,575.2,848.7,1730.5000000000002
2019-11-16,1306.3000000000002,1153.3000000000002,3156.7000000000003
2019-11-17,2950.9000000000005,1376.4,5901.3
2019-11-18,860.6,1108.8999999999999,2428.7000000000003
2019-11-19,4653.9,1950.4499999999996,9086.4
2019-11-20,1236.9999999999998,1381.1000000000001,3277.6000000000004
2019-11-21,1038.3,1028.1000000000004,2619.8
2019-11-22,466.1,1096.2,1810.0000000000002
2019-11-23,553.8000000000001,874.1,1723.6000000000001
2019-11-24,829.2,889.2000000000002,2160.5
2019-11-25,682.0,1118.7,2163.8999999999996
2019-11-26,323.4,1147.3999999999999,1643.7000000000003
2019-11-27,590.3,1278.0,2183.3
2019-11-28,678.0,851.4,1891.3
2019-11-29,2021.0,1406.6000000000001,4505.299999999999
2019-11-30,1262.5999999999997,1182.6000000000001,3118.6000000000004
2019-12-01,243.1,674.5000000000001,1046.8000000000002
2019-12-02,1696.9999999999998,1437.1999999999996,4039.6
2019-12-03,1811.2,1685.8,4462.700000000001
2019-12-04,5665.400000000001,2244.3,10931.2
2019-12-05,1982.6999999999996,1190.5999999999997,4231.2
2019-12-06,169.89999999999998,600.0,860.8
2019-12-07,228.50000000000003,750.6,1100.9999999999998
2019-12-08,52.49999999999999,330.90000000000003,411.80000000000007
2019-12-09,662.7,888.1999999999999,1904.1000000000001
2019-12-10,582.3,916.9999999999999,1809.8000000000004
2019-12-11,401.99999999999994,1191.3000000000002,1808.0000000000002
2019-12-12,603.3,1251.8999999999999,2176.8
2019-12-13,282.49999999999994,696.5,1129.7
2019-12-14,140.40000000000003,659.4000000000002,874.2
2019-12-15,79.7,481.6,603.7999999999998
2019-12-16,897.1,1393.6000000000001,2769.3000000000006
2019-12-17,801.8000000000001,1395.6999999999998,2624.7999999999997
2019-12-18,1323.8000000000002,1282.8,3311.9999999999995
2019-12-19,279.09999999999997,760.6,1188.9
2019-12-20,531.3000000000002,1137.3000000000002,1951.9999999999998
2019-12-21,161.49999999999997,837.7000000000002,1085.1999999999998
2019-12-22,172.1,746.2999999999998,1010.2000000000003
2019-12-23,280.3,873.4,1303.2
2019-12-24,111.99999999999997,658.7999999999998,830.0999999999999
2019-12-25,1503.7,802.1,3107.5000000000005
2019-12-26,247.69999999999996,659.6999999999999,1039.6
2019-12-27,1452.6999999999998,895.5,3122.9
2019-12-28,667.4999999999999,806.1,1829.8999999999999
2019-12-29,274.2,768.0,1188.2
2019-12-30,775.5000000000001,893.7000000000003,2083.2
2019-12-31,535.1,806.0999999999998,1626.7999999999995
2020-01-01,724.4999999999999,976.1999999999998,2087.1
2020-01-02,277.6999999999999,814.6000000000001,1240.7000000000003
2020-01-03,338.2,776.0999999999999,1295.1
2020-01-04,188.29999999999998,908.1999999999998,1197.0
2020-01-05,64.4,654.5000000000001,753.3000000000001
2020-01-06,157.7,700.1,941.6999999999999
2020-01-07,190.49999999999997,809.7999999999998,1101.4
2020-01-08,452.9,915.0,1609.6000000000004
2020-01-09,196.00000000000003,634.9000000000001,934.6999999999999
2020-01-10,456.69999999999993,917.9999999999999,1618.1
2020-01-11,81.60000000000001,504.4,629.1999999999999
2020-01-12,116.4,550.8,729.8000000000001
2020-01-13,171.2,706.2999999999998,968.6000000000003
2020-01-14,157.4,608.5999999999999,849.6999999999999
2020-01-15,254.79999999999995,918.3000000000002,1309.3000000000002
2020-01-16,228.95,796.9,1148.35
2020-01-17,284.59999999999997,947.3,1384.2
2020-01-18,574.0,1133.6,2013.6
2020-01-19,1241.6000000000001,1228.8000000000002,3132.9
2020-01-20,3553.7000000000003,1871.6,7320.799999999998
2020-01-21,3863.6,1758.7000000000003,7683.099999999999
2020-01-22,1504.3,1208.3,3515.1
2020-01-23,1248.1999999999998,1216.1000000000001,3129.5
2020-01-24,947.4999999999999,1201.8000000000002,2654.7999999999997
2020-01-25,253.09999999999997,964.9999999999999,1353.1
2020-01-26,133.0,705.3,909.0999999999999
2020-01-27,288.59999999999997,1137.7,1580.1
2020-01-28,185.3,768.0,1052.1999999999998
2020-01-29,197.29999999999998,805.0999999999999,1108.6999999999998
2020-01-30,325.5000000000001,890.2,1388.6999999999998
2020-01-31,131.4,597.6,798.8000000000001
2020-02-01,93.5,464.0,606.9999999999999
2020-02-02,81.0,570.8000000000001,695.4999999999999
2020-02-03,274.20000000000005,691.8,1112.4
2020-02-04,441.50000000000006,838.4000000000001,1515.1000000000001
2020-02-05,2287.0,1715.2000000000003,5221.400000000001
2020-02-06,2349.7,1759.8,5362.199999999999
2020-02-07,829.2,1104.9999999999998,2376.600000000001
2020-02-08,158.19999999999993,692.5000000000001,935.3000000000001
2020-02-09,35.599999999999994,241.00000000000003,296.29999999999995
2020-02-10,143.49999999999997,445.6000000000001,665.9999999999999
2020-02-11,179.99999999999997,505.5,781.1
2020-02-12,264.2,835.8,1241.6000000000004
2020-02-13,267.5,776.6,1186.5999999999997
2020-02-14,954.6999999999999,1014.7,2478.1999999999994
2020-02-15,74.89999999999999,373.2,488.29999999999995
2020-02-16,44.7,327.8999999999999,396.20000000000005
2020-02-17,129.79999999999998,457.0,656.1
2020-02-18,179.70000000000005,619.6999999999999,895.6000000000001
2020-02-19,228.99999999999994,845.6000000000001,1196.8000000000002
2020-02-20,209.5,652.5999999999998,974.0
2020-02-21,139.90000000000003,550.5000000000001,765.4
2020-02-22,90.80000000000001,307.6,446.7
2020-02-23,175.6,521.3999999999999,790.5
2020-02-24,450.8,646.7,1337.8
2020-02-25,192.2,595.1,889.9
2020-02-26,343.40000000000003,847.3,1374.0
2020-02-27,518.4,1048.1,1842.9000000000003
2020-02-28,400.2,1023.35,1637.4000000000003
2020-02-29,118.00000000000001,382.3999999999999,563.6000000000001
2020-03-01,92.5,433.4,574.8
2020-03-02,388.19999999999993,864.4000000000001,1459.9
2020-03-03,489.09999999999985,1121.1000000000001,1871.1999999999998
2020-03-04,747.6000000000001,1345.2999999999997,2491.7999999999997
2020-03-05,486.5,732.1,1477.8000000000004
2020-03-06,1328.2,1190.1,3226.9
2020-03-07,399.7,946.5000000000002,1559.6
2020-03-08,78.74999999999999,454.45,575.2
2020-03-09,223.10000000000008,652.4,994.0999999999999
2020-03-10,154.29999999999998,402.79999999999995,639.3000000000001
2020-03-11,195.1,513.6999999999999,812.4
2020-03-12,153.80000000000004,431.7,667.6999999999999
2020-03-13,363.4000000000001,857.5999999999999,1414.8000000000002
2020-03-14,139.2,611.3,824.3999999999999
2020-03-15,100.09999999999998,545.4,698.4000000000001
2020-03-16,467.5,1003.8000000000001,1720.4
2020-03-17,188.30000000000004,682.2,970.6999999999999
2020-03-18,174.70000000000002,668.2,936.5000000000001
2020-03-19,749.3,945.7000000000003,2094.0000000000005
2020-03-20,415.19999999999993,641.8,1278.6999999999998
2020-03-21,169.20000000000002,406.20000000000005,665.6
2020-03-22,97.4,366.2,515.5999999999999
2020-03-23,291.6,940.6,1387.7
2020-03-24,274.59999999999997,1091.6,1512.8000000000002
2020-03-25,574.1000000000001,1005.5,1885.9999999999998
2020-03-26,275.09999999999997,765.1000000000001,1186.6000000000001
2020-03-27,235.5,610.2,971.1000000000001
2020-03-28,73.29999999999998,244.79999999999998,357.0
2020-03-29,50.39999999999999,174.7,251.79999999999998
2020-03-30,193.70000000000005,371.1000000000001,668.0
2020-03-31,203.60000000000008,598.2999999999998,910.4
2020-04-01,349.1000000000001,760.2,1295.4
2020-04-02,166.99999999999997,541.1,797.0999999999999
2020-04-03,539.3,782.4,1609.7
2020-04-04,514.2,696.5,1484.8000000000002
2020-04-05,35.300000000000004,447.3999999999999,501.50000000000006
2020-04-06,114.60000000000001,611.6,787.0
2020-04-07,311.00000000000006,738.6,1215.2
2020-04-08,222.6,914.0,1255.9
2020-04-09,305.80000000000007,746.1000000000003,1215.8000000000002
2020-04-10,118.80000000000001,595.2,777.2
2020-04-11,297.4,882.8,1338.5999999999997
2020-04-12,84.3,582.9000000000001,711.9
2020-04-13,90.39999999999999,274.80000000000007,414.1
2020-04-14,161.00000000000003,547.9,794.4999999999999
2020-04-15,249.80000000000007,830.4999999999999,1213.4999999999998
2020-04-16,254.19999999999996,837.4999999999998,1227.4999999999998
2020-04-17,148.4,465.50000000000006,693.0000000000001
2020-04-18,139.0,450.90000000000003,663.9
2020-04-19,91.80000000000003,337.3999999999999,477.9
2020-04-20,170.89999999999998,422.80000000000007,685.0000000000001
2020-04-21,168.70000000000005,460.2,719.1
2020-04-22,195.0,549.8000000000001,849.2000000000002
2020-04-23,193.15000000000003,628.65,924.75
2020-04-24,196.4,634.9999999999999,936.4999999999998
2020-04-25,51.1,354.80000000000007,433.5999999999999
2020-04-26,57.5,521.4,610.0999999999999
2020-04-27,168.1,644.9000000000001,902.4000000000001
2020-04-28,264.70000000000016,569.6000000000001,975.7
2020-04-29,104.9,490.3,650.8000000000001
2020-04-30,97.49999999999999,442.5,591.9
2020-05-01,129.59999999999994,459.10000000000014,658.0000000000001
2020-05-02,167.0,498.99999999999994,755.6
2020-05-03,115.80000000000001,589.3000000000001,766.9000000000001
2020-05-04,187.7,532.0000000000001,819.6999999999999
2020-05-05,158.60000000000002,415.1,657.9999999999999
2020-05-06,197.80000000000004,578.8,882.4
2020-05-07,238.5,705.1500000000003,1070.6
2020-05-08,116.89999999999996,794.3,973.6999999999999
2020-05-09,103.19999999999997,705.5,864.1000000000001
2020-05-10,56.300000000000004,254.80000000000004,341.1000000000001
2020-05-11,284.59999999999997,406.4,842.7999999999998
2020-05-12,238.79999999999998,527.1,893.6999999999999
2020-05-13,283.50000000000006,553.6,988.5000000000001
2020-05-14,314.30000000000007,607.0000000000001,1088.6999999999998
2020-05-15,321.6,797.0999999999998,1289.9999999999998
2020-05-16,231.8,658.1,1013.4000000000001
2020-05-17,121.7,528.4999999999999,715.3
2020-05-18,167.0,496.0999999999999,752.3000000000002
2020-05-19,193.5,588.5999999999999,885.6000000000001
2020-05-20,192.1,779.1,1073.8
2020-05-21,230.49999999999997,832.6,1186.1999999999996
2020-05-22,102.69999999999999,358.7,516.6
2020-05-23,110.29999999999998,230.3,399.49999999999994
2020-05-24,113.39999999999999,389.4,563.3
2020-05-25,133.59999999999994,609.8,814.6
2020-05-26,241.0,741.4,1110.3999999999999
2020-05-27,197.1,662.4000000000001,964.3999999999999
2020-05-28,203.49999999999997,453.4,765.6000000000001
2020-05-29,197.09999999999997,513.2,816.0
2020-05-30,118.39999999999999,442.20000000000005,623.5000000000001
2020-05-31,68.10000000000001,287.20000000000005,392.2
2020-06-01,219.20000000000005,606.0999999999999,941.9999999999999
2020-06-02,216.70000000000005,695.9,1027.7
2020-06-03,318.1,770.5,1258.1999999999998
2020-06-04,214.79999999999998,405.0999999999999,734.5
2020-06-05,241.14999999999998,474.6000000000001,844.65
2020-06-06,125.19999999999999,400.90000000000003,593.1
2020-06-07,116.00000000000004,309.7,487.20000000000005
2020-06-08,380.9,549.3,1133.3
2020-06-09,309.2,718.0999999999999,1192.0
2020-06-10,154.0,708.8999999999999,944.8
2020-06-11,284.0,575.5,1010.8999999999999
2020-06-12,213.4,628.6,955.8999999999999
2020-06-13,64.90000000000002,475.5,575.4
2020-06-14,32.50000000000001,428.70000000000005,478.5
2020-06-15,175.10000000000002,747.5,1016.1
2020-06-16,147.6,742.9,969.3000000000001
2020-06-17,382.89999999999986,872.6999999999999,1459.6999999999996
2020-06-18,135.6,576.7999999999998,784.5000000000001
2020-06-19,128.4,492.00000000000006,688.9999999999999
2020-06-20,86.60000000000001,411.59999999999997,544.3
2020-06-21,88.1,321.9,456.79999999999995
2020-06-22,135.25,456.7999999999999,664.3
2020-06-23,98.39999999999999,633.5,784.8
2020-06-24,133.69999999999996,816.1000000000001,1021.2000000000002
2020-06-25,185.40000000000003,950.0000000000001,1234.1000000000001
2020-06-26,112.69999999999997,780.6999999999998,953.3999999999997
2020-06-27,73.10000000000001,267.2,379.49999999999994
2020-06-28,64.20000000000002,220.09999999999997,318.7
2020-06-29,168.3,374.5,632.5
2020-06-30,174.2,456.4,723.6000000000001
2020-07-01,166.00000000000003,398.4,652.4999999999999
2020-07-02,220.1,541.7,879.2999999999998
2020-07-03,106.50000000000003,360.99999999999994,524.4
2020-07-04,90.3,241.00000000000006,379.3999999999999
2020-07-05,68.2,167.39999999999995,272.2
2020-07-06,183.99999999999997,372.7999999999999,654.6000000000001
2020-07-07,184.00000000000003,609.0999999999999,891.0999999999999
2020-07-08,238.89999999999995,459.5,825.8
2020-07-09,215.5,332.45,662.3
2020-07-10,246.1,454.00000000000006,831.1
2020-07-11,199.99999999999997,492.50000000000006,799.2
2020-07-12,112.9,523.4999999999999,696.6999999999999
2020-07-13,165.4,543.9,797.3000000000001
2020-07-14,299.4999999999999,464.40000000000003,923.0999999999999
2020-07-15,245.80000000000004,462.1000000000001,839.0999999999999
2020-07-16,267.5,425.1,835.3
2020-07-17,263.4,545.6,949.2999999999998
2020-07-18,119.6,331.9,515.2
2020-07-19,113.7,305.69999999999993,480.0000000000001
2020-07-20,304.7,497.90000000000015,965.3000000000001
2020-07-21,300.5,663.1,1124.0000000000002
2020-07-22,125.10000000000001,647.2999999999997,839.1
2020-07-23,94.60000000000001,524.7,669.0999999999999
2020-07-24,160.79999999999998,412.5000000000001,658.9
2020-07-25,86.4,368.49999999999994,501.20000000000005
2020-07-26,84.0,276.8,405.7
2020-07-27,177.4,378.99999999999994,650.4000000000002
2020-07-28,221.40000000000003,405.59999999999997,744.3999999999999
2020-07-29,243.20000000000002,664.1,1036.9
2020-07-30,202.59999999999997,809.6,1120.1
2020-07-31,183.1,956.6999999999998,1237.4999999999998
2020-08-01,150.10000000000002,323.20000000000005,552.8
2020-08-02,93.69999999999999,286.09999999999997,429.5
2020-08-03,256.4,504.09999999999997,896.9
2020-08-04,271.1,560.6,975.5999999999999
2020-08-05,85.50000000000001,412.40000000000003,543.4
2020-08-06,141.2,710.1999999999999,927.0
2020-08-07,527.3000000000001,1449.8,2258.8
2020-08-08,146.29999999999998,739.4,963.3
2020-08-09,25.799999999999997,334.3,373.9
2020-08-10,139.79999999999998,759.1,973.8
2020-08-11,137.9,1110.8000000000002,1322.5
2020-08-12,70.89999999999999,967.8999999999999,1076.2
2020-08-13,184.80000000000004,667.1999999999998,949.9000000000002
2020-08-14,251.69999999999996,516.7,902.7999999999998
2020-08-15,139.0,414.1,627.0
2020-08-16,130.0,613.4,812.4
2020-08-17,514.9999999999999,925.3000000000001,1715.3000000000004
2020-08-18,117.4,456.1,636.5
2020-08-19,192.4,516.1999999999999,810.7
2020-08-20,110.0,597.7,766.0999999999999
2020-08-21,70.0,247.99999999999994,355.5000000000001
2020-08-22,55.0,228.90000000000003,312.90000000000003
2020-08-23,72.89999999999999,250.5,362.40000000000003
2020-08-24,176.79999999999995,466.29999999999995,736.9000000000001
2020-08-25,82.89999999999998,273.6000000000001,400.79999999999995
2020-08-26,212.8,491.80000000000007,818.4000000000001
2020-08-27,231.29999999999998,647.1999999999999,1001.9000000000001
2020-08-28,286.0,482.2999999999999,920.2999999999998
2020-08-29,148.4,218.29999999999998,446.30000000000007
2020-08-30,114.5,263.20000000000005,438.79999999999995
2020-08-31,575.0999999999999,788.3,1669.5
2020-09-01,546.0999999999998,1049.0,1885.5
2020-09-02,474.3000000000001,926.6999999999997,1654.3
2020-09-03,123.30000000000001,439.8,628.6999999999999
2020-09-04,193.90000000000003,575.5999999999999,872.8
2020-09-05,217.4,591.8,925.7
2020-09-06,393.7,741.6,1345.0000000000002
2020-09-07,606.0000000000001,699.0999999999999,1628.1
2020-09-08,203.19999999999996,472.2,783.9
2020-09-09,316.29999999999995,577.6999999999999,1062.5999999999997
2020-09-10,478.5,825.8,1559.6000000000004
2020-09-11,608.6000000000001,887.8000000000002,1821.3999999999996
2020-09-12,168.09999999999997,546.0,803.7999999999998
2020-09-13,106.3,551.2,714.5999999999999
2020-09-14,729.2999999999998,1034.8999999999999,2153.4
2020-09-15,393.70000000000016,1331.4,1934.9
2020-09-16,281.8,832.4,1264.6000000000001
2020-09-17,344.59999999999997,624.5,1152.7
2020-09-18,413.4000000000001,692.8000000000001,1326.8999999999999
2020-09-19,172.95,476.54999999999995,742.05
2020-09-20,87.2,411.6,545.0000000000001
2020-09-21,1012.0,1214.0,2765.5000000000005
2020-09-22,853.8999999999999,968.9499999999998,2278.0
2020-09-23,111.2,585.9,756.1000000000003
2020-09-24,170.1,775.1,1036.2
2020-09-25,242.7,382.29999999999995,754.3999999999999
2020-09-26,149.1,228.79999999999998,457.19999999999993
2020-09-27,98.2,163.49999999999997,313.8
2020-09-28,385.70000000000005,722.9,1314.0
2020-09-29,616.294366197183,771.5126760563381,1716.3267605633803
2020-09-30,654.5915492957746,929.5690140845071,1933.6901408450713
2020-10-01,547.5042253521128,853.7154929577466,1693.5549295774654
2020-10-02,440.4169014084505,777.8619718309859,1453.4197183098597
2020-10-03,333.3295774647888,702.0084507042252,1213.2845070422534
2020-10-04,226.24225352112677,626.1549295774648,973.149295774648
2020-10-05,121.02112676056338,532.4274647887324,717.874647887324
2020-10-06,187.60000000000002,520.5,808.6000000000001
2020-10-07,266.70000000000005,664.1999999999999,1072.7
2020-10-08,427.40000000000003,626.1,1281.0
2020-10-09,682.1999999999998,911.4000000000001,1957.4
2020-10-10,177.3,510.40000000000003,782.2
2020-10-11,239.9,436.90000000000003,805.0
2020-10-12,631.2000000000002,892.7,1860.5000000000002
2020-10-13,560.4999999999999,662.8,1522.2000000000003
2020-10-14,688.6000000000001,846.8000000000001,1902.9
2020-10-15,466.4999999999999,691.1,1406.7
2020-10-16,800.6999999999999,999.0,2226.7000000000003
2020-10-17,311.7,685.1999999999998,1163.1
2020-10-18,461.9,724.0000000000001,1432.1000000000001
2020-10-19,268.5,756.9,1168.9999999999998
2020-10-20,155.90000000000003,607.5000000000001,846.4999999999999
2020-10-21,317.0999999999999,798.7,1284.9999999999998
2020-10-22,280.70000000000005,802.0,1231.9
2020-10-23,234.0,786.8000000000002,1145.1
2020-10-24,74.39999999999999,451.29999999999984,565.3000000000001
2020-10-25,106.99999999999999,589.8,753.6
2020-10-26,281.40000000000003,850.0,1281.6999999999996
2020-10-27,261.29999999999995,742.1,1142.3
2020-10-28,164.1,597.9999999999999,849.3
2020-10-29,202.50000000000006,618.2,928.5000000000001
2020-10-30,136.6,542.1,750.9
