MeasurementDateGMT,Westminster - Covent Garden: Nitric Oxide (ug/m3),Westminster - Covent Garden: Nitrogen Dioxide (ug/m3),Westminster - Covent Garden: Oxides of Nitrogen (ug/m3)
2019-05-25,159.21119483315394,1330.7586652314317,1575.3261571582345
2019-05-26,157.227125941873,1298.2075349838533,1539.6749192680302
2019-05-27,155.24305705059203,1265.6564047362756,1504.0236813778256
2019-05-28,153.2589881593111,1233.1052744886974,1468.3724434876212
2019-05-29,151.27491926803012,1200.5541442411195,1432.7212055974164
2019-05-30,149.29085037674918,1168.0030139935413,1397.069967707212
2019-05-31,147.30678148546826,1135.4518837459636,1361.4187298170075
2019-06-01,145.3227125941873,1102.9007534983855,1325.7674919268031
2019-06-02,143.33864370290638,1070.349623250807,1290.1162540365985
2019-06-03,141.35457481162538,1037.7984930032292,1254.465016146394
2019-06-04,139.37050592034447,1005.2473627556511,1218.8137782561896
2019-06-05,137.3864370290635,972.6962325080731,1183.1625403659853
2019-06-06,135.40236813778256,940.1451022604949,1147.5113024757807
2019-06-07,133.41829924650162,907.5939720129171,1111.860064585576
2019-06-08,131.43423035522068,875.042841765339,1076.2088266953715
2019-06-09,129.4501614639397,842.491711517761,1040.557588805167
2019-06-10,127.46609257265878,809.940581270183,1004.9063509149623
2019-06-11,125.48202368137783,777.3894510226048,969.255113024758
2019-06-12,123.49795479009688,744.8383207750267,933.6038751345535
2019-06-13,121.51388589881591,712.2871905274488,897.9526372443488
2019-06-14,119.52981700753497,679.7360602798707,862.3013993541442
2019-06-15,117.54574811625405,647.1849300322928,826.6501614639398
2019-06-16,115.56167922497309,614.6337997847147,790.9989235737353
2019-06-17,113.57761033369215,582.0826695371367,755.3476856835309
2019-06-18,111.5935414424112,549.5315392895585,719.6964477933261
2019-06-19,109.60947255113027,516.9804090419806,684.0452099031216
2019-06-20,107.6254036598493,484.4292787944025,648.3939720129172
2019-06-21,90.46867599569431,588.7079655543595,726.7277717976317
2019-06-22,147.70000000000002,952.6999999999999,1178.9999999999998
2019-06-23,149.40000000000003,957.9999999999999,1186.9
2019-06-24,228.4,1160.3000000000002,1510.3
2019-06-25,109.09999999999998,776.1,943.3
2019-06-26,100.49999999999999,506.1,660.5000000000001
2019-06-27,182.30000000000004,597.6,876.9000000000001
2019-06-28,285.0,857.3000000000002,1294.2000000000003
2019-06-29,235.19999999999996,1074.6999999999998,1434.6
2019-06-30,95.30000000000003,394.9,541.3
2019-07-01,93.49999999999997,368.2,511.6000000000001
2019-07-02,111.1,460.29999999999995,630.9
2019-07-03,178.79999999999998,796.5,1070.2999999999997
2019-07-04,153.3,769.3000000000001,1004.0
2019-07-05,87.29999999999998,720.1,854.1
2019-07-06,100.30000000000003,484.59999999999997,637.9999999999999
2019-07-07,135.0,622.6999999999998,829.6000000000001
2019-07-08,172.89999999999995,801.8,1067.3
2019-07-09,126.60000000000004,710.8000000000001,905.0
2019-07-10,152.1,680.4,913.1000000000001
2019-07-11,126.20000000000003,639.0,832.7000000000002
2019-07-12,101.2,416.09999999999997,571.2
2019-07-13,106.6,418.09999999999997,581.2
2019-07-14,91.5,377.30000000000007,517.6999999999999
2019-07-15,137.2,454.8999999999999,665.2
2019-07-16,159.9,787.3,1033.0000000000002
2019-07-17,117.3,673.1000000000001,851.9999999999998
2019-07-18,180.2,631.5,907.6
2019-07-19,284.49999999999994,696.6000000000001,1132.8
2019-07-20,132.50000000000003,441.09999999999997,644.3
2019-07-21,114.60000000000001,345.10000000000014,520.6
2019-07-22,151.4,414.00000000000006,645.4000000000002
2019-07-23,303.00000000000006,1235.9,1700.0
2019-07-24,114.4,853.8,1029.2
2019-07-25,251.3,1579.5,1964.8999999999996
2019-07-26,129.89999999999998,754.8,954.6
2019-07-27,83.19999999999999,535.8,663.0
2019-07-28,80.89999999999999,486.1,610.5000000000001
2019-07-29,142.14999999999998,708.0999999999999,925.7
2019-07-30,146.39999999999998,576.4,800.4999999999999
2019-07-31,142.99999999999997,574.6999999999999,793.5
2019-08-01,102.3,593.6000000000001,750.0000000000001
2019-08-02,94.09999999999998,571.0,714.9999999999999
2019-08-03,116.99999999999997,750.9999999999999,930.6
2019-08-04,97.89999999999999,716.6999999999999,866.5999999999999
2019-08-05,140.4,527.1,742.1999999999999
2019-08-06,125.1913043478261,428.5434782608695,620.2804347826087
2019-08-07,114.55652173913043,534.8173913043478,710.2521739130434
2019-08-08,110.38260869565215,498.086956521739,667.2608695652174
2019-08-09,106.20869565217393,461.35652173913047,624.2695652173913
2019-08-10,102.03478260869568,424.6260869565216,581.2782608695653
2019-08-11,97.86086956521739,387.8956521739131,538.2869565217391
2019-08-12,163.96521739130432,652.4739130434783,903.7217391304348
2019-08-13,85.19999999999999,424.00000000000006,554.4
2019-08-14,156.60000000000002,609.7,850.1
2019-08-15,100.6,505.29999999999995,659.6
2019-08-16,139.5,550.9,764.9999999999999
2019-08-17,73.60000000000001,356.3,469.20000000000005
2019-08-18,67.3,394.79999999999995,498.0999999999999
2019-08-19,96.79999999999998,557.7,705.9000000000001
2019-08-20,101.7,735.3,891.1999999999999
2019-08-21,98.29999999999998,669.8,820.5999999999999
2019-08-22,67.4,508.3,611.7
2019-08-23,238.79999999999998,1097.6,1464.1999999999998
2019-08-24,284.5,1768.8999999999996,2205.6000000000004
2019-08-25,128.6,1597.3,1794.2
2019-08-26,115.69999999999999,1429.7999999999997,1606.7000000000003
2019-08-27,217.09999999999997,1608.5,1941.6000000000004
2019-08-28,59.40000000000001,510.8000000000001,601.2
2019-08-29,135.4,440.3,648.8000000000001
2019-08-30,146.10000000000002,485.7,708.9000000000001
2019-08-31,141.5,507.29999999999995,724.4000000000001
2019-09-01,156.60000000000002,442.40000000000003,682.9000000000001
2019-09-02,186.3,617.4,902.6999999999999
2019-09-03,161.09999999999997,494.59999999999997,741.3
2019-09-04,168.9,424.0,682.8
2019-09-05,187.50000000000003,584.3,872.0
2019-09-06,187.9,706.0999999999999,994.8
2019-09-07,149.2,479.59999999999997,708.1999999999999
2019-09-08,133.60000000000002,523.5,728.1
2019-09-09,176.20000000000002,891.0000000000001,1160.5
2019-09-10,318.00000000000006,936.8000000000001,1424.3
2019-09-11,165.89999999999998,518.1,771.9000000000001
2019-09-12,147.79999999999998,433.9,660.6
2019-09-13,140.3,564.3000000000001,779.6000000000001
2019-09-14,235.90000000000003,1126.5,1488.4
2019-09-15,132.3,750.6000000000001,953.6000000000001
2019-09-16,166.1,608.2000000000002,863.1999999999999
2019-09-17,106.3,502.0,665.0
2019-09-18,149.10000000000002,740.8,969.6999999999998
2019-09-19,290.70000000000005,1204.5,1650.2000000000003
2019-09-20,261.9,1229.9,1631.7
2019-09-21,300.7,1533.1000000000001,1994.6000000000001
2019-09-22,61.699999999999996,803.9000000000002,898.5999999999998
2019-09-23,100.4,447.49999999999994,601.4
2019-09-24,132.0,615.0000000000001,817.3
2019-09-25,114.50000000000003,517.9000000000001,692.9999999999999
2019-09-26,117.13846153846154,577.7307692307692,757.0
2019-09-27,128.6615384615384,564.5692307692308,761.7500000000001
2019-09-28,69.5,394.80000000000007,501.90000000000003
2019-09-29,53.99999999999999,295.5,378.7
2019-09-30,171.50000000000003,656.5999999999999,919.3000000000001
2019-10-01,123.8,614.7000000000002,804.0999999999999
2019-10-02,168.0,737.3,995.2999999999998
2019-10-03,702.0,1244.5000000000005,2321.0
2019-10-04,222.2,914.6,1255.3
2019-10-05,252.5,1030.2,1417.8999999999996
2019-10-06,69.8,483.19999999999993,590.5999999999999
2019-10-07,190.3,771.0,1063.1000000000001
2019-10-08,94.3,540.0,684.6999999999999
2019-10-09,99.10000000000001,571.4000000000001,723.6
2019-10-10,133.20000000000002,552.1,756.5000000000001
2019-10-11,63.599999999999994,505.90000000000003,603.1999999999999
2019-10-12,130.89999999999998,927.7,1128.3000000000002
2019-10-13,69.00000000000003,723.2999999999997,829.1999999999999
2019-10-14,417.29999999999995,1205.9,1845.4000000000003
2019-10-15,145.8,795.3,1019.1
2019-10-16,255.99999999999994,1065.1,1457.7
2019-10-17,211.00000000000003,1121.2,1444.6000000000001
2019-10-18,82.49999999999999,615.9999999999998,742.5000000000001
2019-10-19,159.0,925.9000000000002,1169.5
2019-10-20,120.8,807.6000000000001,992.9000000000002
2019-10-21,95.50000000000001,770.6,916.7
2019-10-22,520.3,1274.9,2072.4
2019-10-23,1350.3999999999999,1697.4,3768.2
2019-10-24,632.0,1307.2999999999997,2276.3999999999996
2019-10-25,182.40000000000003,735.8000000000001,1015.6
2019-10-26,48.99999999999999,476.9,551.6999999999999
2019-10-27,101.00000000000001,855.5000000000001,1010.1999999999999
2019-10-28,340.40000000000003,1103.4999999999998,1625.3
2019-10-29,253.4,1261.3,1649.5999999999997
2019-10-30,358.30000000000007,1389.7999999999997,1939.8000000000002
2019-10-31,680.9,1305.3999999999999,2349.0
2019-11-01,469.6,1089.6999999999998,1809.8999999999996
2019-11-02,56.099999999999994,479.09999999999997,565.1
2019-11-03,127.0,864.8000000000001,1059.3999999999999
2019-11-04,482.59999999999997,1255.3000000000002,1995.2
2019-11-05,262.2,1007.9000000000001,1409.6000000000001
2019-11-06,403.29999999999995,1277.3,1895.4000000000003
2019-11-07,198.49999999999997,1079.9,1383.9999999999998
2019-11-08,817.1999999999998,1445.8999999999999,2698.8999999999996
2019-11-09,450.1000000000001,1305.3999999999999,1994.9
2019-11-10,288.7,1050.7,1493.5000000000005
2019-11-11,163.1,1021.2,1271.4
2019-11-12,231.79999999999998,1119.8999999999999,1475.2
2019-11-13,365.2,1276.2,1835.7999999999997
2019-11-14,290.2,1345.4999999999998,1790.0
2019-11-15,190.7,976.3000000000001,1268.4999999999998
2019-11-16,552.1,1247.1000000000001,2093.8
2019-11-17,973.9,1559.2000000000003,3052.5
2019-11-18,219.29999999999998,1167.3000000000002,1503.3
2019-11-19,1559.6000000000001,1951.8,4343.1
2019-11-20,433.1000000000001,1396.1,2059.9999999999995
2019-11-21,652.7999999999998,1208.4,2208.9
2019-11-22,371.5999999999999,1382.0999999999997,1951.8999999999999
2019-11-23,537.2,1307.0,2130.3999999999996
2019-11-24,795.8,1130.7,2350.500000000001
2019-11-25,294.09999999999997,1040.1999999999998,1491.1
2019-11-26,118.9,944.1999999999999,1126.5000000000002
2019-11-27,174.90000000000003,1185.2,1453.5000000000002
2019-11-28,197.30000000000004,955.0000000000002,1257.2
2019-11-29,332.40000000000003,1261.8,1771.3000000000002
2019-11-30,1022.1,1811.8,3379.0999999999995
2019-12-01,114.79999999999998,918.2,1094.7
2019-12-02,850.8999999999999,1685.8000000000002,2990.2
2019-12-03,641.1000000000001,1738.9,2722.2
2019-12-04,1514.6,2004.3999999999999,4326.700000000001
2019-12-05,903.5999999999997,1407.3,2793.199999999999
2019-12-06,102.9,918.6,1076.45
2019-12-07,102.2,856.9,1013.3
2019-12-08,47.699999999999996,495.7,568.6999999999999
2019-12-09,195.5,917.8999999999999,1218.0
2019-12-10,119.8,914.3,1097.8
2019-12-11,218.4,1219.8000000000002,1554.5
2019-12-12,193.89999999999998,1230.7000000000003,1527.7000000000003
2019-12-13,119.40000000000002,947.5000000000001,1130.8999999999999
2019-12-14,78.2,856.0999999999999,975.8999999999999
2019-12-15,54.20000000000001,550.6999999999999,633.9000000000002
2019-12-16,375.90000000000003,1387.9000000000005,1964.2000000000003
2019-12-17,199.10000000000005,1322.6000000000004,1627.5
2019-12-18,220.5,1247.8000000000002,1586.2999999999997
2019-12-19,121.09999999999998,718.8,904.0000000000001
2019-12-20,194.20000000000005,1192.3,1489.7999999999997
2019-12-21,110.70000000000003,837.6999999999999,1007.6999999999999
2019-12-22,120.99999999999999,971.3000000000002,1156.7
2019-12-23,155.0,1042.1,1279.5
2019-12-24,74.0,790.4,904.1999999999999
2019-12-25,238.29999999999998,922.5,1287.6000000000001
2019-12-26,110.19999999999997,887.3,1056.1999999999998
2019-12-27,545.4,1073.1,1909.4000000000003
2019-12-28,276.09999999999997,987.1,1410.8000000000002
2019-12-29,217.70000000000002,823.2,1156.5
2019-12-30,503.9,1140.8999999999999,1913.4999999999998
2019-12-31,695.6,1264.6999999999998,2331.4
2020-01-01,523.8999999999999,1202.4,2005.8
2020-01-02,118.80000000000001,741.4000000000001,923.5000000000001
2020-01-03,84.80000000000001,876.3,1006.8000000000001
2020-01-04,150.9,1149.2,1381.0
2020-01-05,62.59999999999999,767.7000000000002,863.8
2020-01-06,110.49999999999999,800.7,969.9000000000001
2020-01-07,116.2,807.2,984.9
2020-01-08,201.1,950.3999999999999,1257.8999999999999
2020-01-09,86.49999999999999,631.0,763.6999999999999
2020-01-10,82.19999999999999,861.0,987.0999999999999
2020-01-11,49.699999999999996,467.29999999999995,543.1000000000001
2020-01-12,53.199999999999996,545.1,626.5
2020-01-13,80.0,659.1999999999999,781.9000000000003
2020-01-14,76.60000000000001,558.3000000000001,675.8000000000001
2020-01-15,94.60000000000001,851.6999999999999,996.6999999999999
2020-01-16,108.89999999999998,764.0999999999998,931.3000000000002
2020-01-17,90.9,868.0,1007.5
2020-01-18,172.89999999999998,1152.5999999999997,1417.9
2020-01-19,519.1999999999999,1404.0999999999997,2199.8
2020-01-20,1485.8,1936.9000000000003,4215.200000000001
2020-01-21,1795.7999999999997,1991.6999999999998,4744.5
2020-01-22,1078.0,1533.8,3186.899999999999
2020-01-23,326.7,1214.7,1715.9999999999998
2020-01-24,353.3,1220.9000000000003,1762.4
2020-01-25,202.8,953.5999999999999,1265.3
2020-01-26,106.19999999999999,749.6999999999997,912.9
2020-01-27,82.7,943.7,1070.4000000000003
2020-01-28,100.60000000000002,913.0,1066.6999999999998
2020-01-29,126.49999999999999,1001.9,1195.8999999999999
2020-01-30,146.50000000000003,916.5000000000001,1140.9
2020-01-31,68.39999999999999,674.4999999999999,779.9
2020-02-01,57.8,636.1999999999999,724.5999999999999
2020-02-02,52.900000000000006,664.8999999999999,746.2
2020-02-03,70.5,729.9000000000001,838.2000000000003
2020-02-04,80.69999999999999,813.3,936.6
2020-02-05,727.0999999999999,1580.2999999999997,2695.0999999999995
2020-02-06,915.8,1762.8999999999999,3167.2
2020-02-07,510.59999999999997,1258.7,2041.4
2020-02-08,76.0,653.1999999999999,768.9999999999999
2020-02-09,33.3,263.90000000000003,315.2
2020-02-10,66.2,559.7,661.3
2020-02-11,89.8,657.7000000000002,795.1
2020-02-12,136.20000000000002,922.4999999999999,1131.4
2020-02-13,94.99999999999999,870.9,1016.5
2020-02-14,217.9,986.5,1320.9999999999995
2020-02-15,69.6,389.3,495.7999999999999
2020-02-16,44.5,414.00000000000006,482.2
2020-02-17,88.2,663.6999999999999,799.8
2020-02-18,89.7,732.4000000000001,870.0
2020-02-19,125.39999999999998,901.7999999999997,1093.9999999999998
2020-02-20,81.4,713.4,838.1
2020-02-21,90.39999999999998,729.6999999999999,867.9000000000002
2020-02-22,63.2,538.0999999999999,635.0000000000001
2020-02-23,48.800000000000004,507.20000000000005,582.3
2020-02-24,83.9,703.9,832.8000000000003
2020-02-25,96.5,854.5,1002.3
2020-02-26,113.6,879.0000000000001,1053.3
2020-02-27,147.5,1026.3999999999999,1252.1
2020-02-28,119.6,949.3,1133.2
2020-02-29,68.3,489.99999999999994,595.4999999999999
2020-03-01,64.5,513.1999999999999,612.0
2020-03-02,100.80000000000001,891.9,1046.9000000000003
2020-03-03,170.00000000000003,1140.1000000000001,1400.8999999999999
2020-03-04,273.1000000000001,1393.4999999999998,1812.1999999999996
2020-03-05,119.49999999999999,880.7999999999998,1064.5
2020-03-06,250.05,1186.6000000000001,1569.8999999999999
2020-03-07,192.3,1018.7000000000002,1313.6000000000001
2020-03-08,59.8,540.6,632.6999999999998
2020-03-09,110.99999999999999,809.0000000000001,978.8
2020-03-10,112.30000000000001,706.5,878.9
2020-03-11,76.8,597.4999999999999,715.5000000000001
2020-03-12,107.8,615.9,781.8000000000002
2020-03-13,88.4,722.3,857.7
2020-03-14,70.5,539.9000000000001,647.4999999999999
2020-03-15,38.0,441.69999999999993,499.50000000000006
2020-03-16,95.3,776.5,922.9
2020-03-17,61.199999999999996,500.4,594.4000000000001
2020-03-18,44.3,418.29999999999995,486.4000000000001
2020-03-19,90.40000000000002,718.3000000000001,857.0000000000001
2020-03-20,72.0,434.80000000000007,545.6
2020-03-21,67.9,447.70000000000005,551.9000000000001
2020-03-22,66.3,504.4,606.2
2020-03-23,144.20000000000005,996.0,1216.9
2020-03-24,63.199999999999996,736.5999999999999,833.8999999999997
2020-03-25,202.4,1163.8,1474.7
2020-03-26,72.9,703.6,815.1999999999999
2020-03-27,72.1,558.5,669.0000000000003
2020-03-28,18.700000000000003,292.2,321.00000000000006
2020-03-29,21.0,189.89999999999998,222.8
2020-03-30,64.4,428.50000000000006,527.5999999999999
2020-03-31,49.099999999999994,501.30000000000007,576.4000000000001
2020-04-01,94.70000000000002,696.8999999999999,842.2
2020-04-02,22.39999999999999,410.8,445.00000000000006
2020-04-03,47.1,549.9000000000001,622.3
2020-04-04,44.6,521.7,589.7999999999998
2020-04-05,30.500000000000004,329.40000000000003,376.3999999999999
2020-04-06,31.099999999999998,400.90000000000003,448.6000000000001
2020-04-07,85.3,902.0000000000002,1032.3000000000002
2020-04-08,61.8,1075.3000000000002,1169.5
2020-04-09,175.85294117647058,1100.6999999999996,1371.8470588235293
2020-04-10,65.15294117647059,580.4,681.2470588235294
2020-04-11,28.394117647058827,582.2000000000002,625.2058823529412
2020-04-12,23.3,489.70000000000005,525.4
2020-04-13,28.699999999999996,162.6,206.7
2020-04-14,37.49999999999999,311.1,368.50000000000006
2020-04-15,56.6,755.6999999999999,842.4000000000002
2020-04-16,92.30000000000001,1064.3,1205.8
2020-04-17,37.5,445.1000000000001,501.9
2020-04-18,32.0,424.50000000000006,473.9
2020-04-19,29.7,326.40000000000003,371.79999999999995
2020-04-20,43.899999999999984,345.29999999999995,412.50000000000006
2020-04-21,40.69999999999999,388.0,450.59999999999997
2020-04-22,44.900000000000006,432.3000000000002,501.20000000000005
2020-04-23,50.400000000000006,641.1999999999999,718.9999999999998
2020-04-24,40.9,599.6999999999998,662.1000000000003
2020-04-25,29.400000000000002,356.90000000000003,402.4
2020-04-26,30.699999999999996,434.9000000000001,481.69999999999993
2020-04-27,54.19999999999999,526.9000000000001,610.2
2020-04-28,37.09999999999999,447.7,504.59999999999997
2020-04-29,31.6,288.3,336.59999999999997
2020-04-30,32.800000000000004,257.9,308.4
2020-05-01,39.000000000000014,289.2,349.1000000000001
2020-05-02,25.299999999999994,268.5,307.6
2020-05-03,28.299999999999997,381.6,425.1000000000001
2020-05-04,33.5,342.1,393.2999999999999
2020-05-05,42.199999999999996,302.3999999999999,367.00000000000006
2020-05-06,49.69999999999999,490.30000000000007,566.9
2020-05-07,75.5,669.0,784.8000000000002
2020-05-08,26.300000000000008,615.3999999999999,655.8000000000001
2020-05-09,42.8,804.1000000000003,869.7
2020-05-10,22.0,228.69999999999996,262.0
2020-05-11,33.7,183.20000000000002,235.00000000000003
2020-05-12,37.85,377.19999999999993,434.95000000000005
2020-05-13,32.8,242.59999999999997,292.90000000000003
2020-05-14,42.4,246.9,312.00000000000006
2020-05-15,59.199999999999996,569.0999999999999,659.9000000000001
2020-05-16,24.899999999999995,395.6000000000001,434.1
2020-05-17,31.8,318.40000000000003,367.59999999999997
2020-05-18,31.4,230.2,278.5
2020-05-19,35.70000000000001,331.40000000000003,385.9
2020-05-20,49.45,492.85,568.8500000000001
2020-05-21,37.800000000000004,467.99999999999994,526.0
2020-05-22,26.60000000000001,201.40000000000003,242.1
2020-05-23,29.5,124.10000000000001,169.99999999999997
2020-05-24,25.400000000000002,263.9,302.7
2020-05-25,41.19999999999999,378.99999999999994,442.0000000000001
2020-05-26,30.400000000000002,442.9,489.5
2020-05-27,64.1,649.3000000000001,748.0
2020-05-28,61.5,350.59999999999997,445.29999999999995
2020-05-29,68.1,413.29999999999995,518.0
2020-05-30,28.5,271.09999999999997,314.90000000000003
2020-05-31,22.799999999999997,215.00000000000003,249.89999999999998
2020-06-01,32.39999999999999,308.9,358.5
2020-06-02,21.0,310.9,342.99999999999994
2020-06-03,32.6,478.70000000000005,528.6999999999998
2020-06-04,25.500000000000004,240.6,279.5
2020-06-05,34.89999999999999,252.19999999999996,305.40000000000003
2020-06-06,44.2,337.29999999999995,405.0
2020-06-07,35.6,273.0,327.8
2020-06-08,24.0,197.09999999999997,234.00000000000003
2020-06-09,31.399999999999995,389.4,437.6
2020-06-10,44.4,372.59999999999997,440.80000000000007
2020-06-11,32.7,333.9000000000001,384.20000000000016
2020-06-12,37.4,513.5,570.6
2020-06-13,28.299999999999994,446.90000000000003,490.3
2020-06-14,21.6,316.50000000000006,349.30000000000007
2020-06-15,52.89999999999999,424.00000000000006,505.3000000000001
2020-06-16,32.3,336.3,385.79999999999995
2020-06-17,87.10000000000002,649.1000000000001,782.6000000000001
2020-06-18,26.200000000000006,300.2,340.0000000000001
2020-06-19,25.099999999999998,180.20000000000002,218.6
2020-06-20,20.3,130.79999999999998,161.6
2020-06-21,23.999999999999996,120.69999999999999,157.3
2020-06-22,28.5,148.7,192.4
2020-06-23,44.75000000000002,465.19999999999993,533.5500000000001
2020-06-24,78.8,807.65,928.45
2020-06-25,57.25,732.2499999999997,820.5500000000001
2020-06-26,19.099999999999994,431.54999999999995,461.4500000000001
2020-06-27,18.700000000000003,90.3,119.0
2020-06-28,19.4,100.2,130.5
2020-06-29,36.64999999999999,189.5,245.8
2020-06-30,45.70000000000001,261.90000000000003,331.9
2020-07-01,50.199999999999996,253.39999999999998,330.5
2020-07-02,45.2,347.30000000000007,416.80000000000007
2020-07-03,30.199999999999996,217.8,263.79999999999995
2020-07-04,28.6,178.5,222.3
2020-07-05,18.9,111.70000000000002,141.10000000000002
2020-07-06,21.900000000000002,234.29999999999998,267.80000000000007
2020-07-07,43.399999999999984,429.70000000000005,497.09999999999997
2020-07-08,79.3,342.99999999999994,463.80000000000007
2020-07-09,68.7,279.8,385.1
2020-07-10,28.6,271.70000000000005,315.40000000000003
2020-07-11,29.799999999999997,314.09999999999997,359.69999999999993
2020-07-12,45.2,449.5,518.8
2020-07-13,39.5,363.3999999999999,423.9
2020-07-14,31.4,294.90000000000003,343.09999999999997
2020-07-15,38.7,310.9000000000001,370.49999999999994
2020-07-16,33.1,275.90000000000003,326.79999999999995
2020-07-17,43.2,398.6999999999999,465.3
2020-07-18,39.400000000000006,253.30000000000004,313.6
2020-07-19,20.599999999999998,220.4,252.00000000000003
2020-07-20,27.79999999999999,272.90000000000003,315.4000000000001
2020-07-21,26.699999999999996,354.69999999999993,395.8
2020-07-22,22.4,336.80000000000007,371.1
2020-07-23,29.400000000000006,346.7,391.90000000000003
2020-07-24,41.400000000000006,273.99999999999994,337.20000000000005
2020-07-25,33.099999999999994,254.90000000000003,305.2
2020-07-26,40.3,220.49999999999997,282.3999999999999
2020-07-27,49.89999999999999,293.59999999999997,369.69999999999993
2020-07-28,45.099999999999994,266.70000000000005,335.7
2020-07-29,56.09999999999998,394.3,480.49999999999994
2020-07-30,63.39999999999998,605.6000000000001,702.5
2020-07-31,75.10000000000004,907.6999999999999,1022.9000000000001
2020-08-01,36.400000000000006,249.95,305.70000000000005
2020-08-02,30.7,237.5,285.05
2020-08-03,30.749999999999996,294.35,340.8500000000001
2020-08-04,41.9,357.19999999999993,421.35000000000014
2020-08-05,32.05,243.69999999999996,292.59999999999997
2020-08-06,43.84999999999998,412.4500000000001,480.15
2020-08-07,195.66641221374047,1430.526717557252,1730.6465648854962
2020-08-08,116.11603053435114,1309.0167938931297,1486.5664122137407
2020-08-09,109.96030534351145,1206.5679389312977,1374.6641221374045
2020-08-10,103.80458015267175,1104.1190839694657,1262.7618320610686
2020-08-11,97.64885496183204,1001.6702290076336,1150.859541984733
2020-08-12,91.49312977099235,899.2213740458014,1038.9572519083968
2020-08-13,85.33740458015266,796.7725190839695,927.0549618320609
2020-08-14,79.18167938931298,694.3236641221374,815.1526717557251
2020-08-15,73.02595419847329,591.8748091603055,703.2503816793893
2020-08-16,66.87022900763357,489.42595419847333,591.3480916030533
2020-08-17,60.714503816793886,386.9770992366413,479.4458015267175
2020-08-18,46.98091603053433,345.1038167938931,416.8423664122138
2020-08-19,59.300000000000004,463.80000000000007,554.4
2020-08-20,40.3,348.4,410.2
2020-08-21,26.300000000000004,180.8,221.3
2020-08-22,26.600000000000005,192.70000000000007,233.60000000000002
2020-08-23,35.5,245.3,299.9000000000001
2020-08-24,50.400000000000006,350.3,427.5
2020-08-25,38.3,196.80000000000004,255.5999999999999
2020-08-26,40.8,312.09999999999997,374.80000000000007
2020-08-27,60.4,479.0,571.4
2020-08-28,45.8,280.59999999999997,350.80000000000007
2020-08-29,28.3,195.90000000000003,239.29999999999998
2020-08-30,21.400000000000002,206.1,238.60000000000002
2020-08-31,59.5,466.6,558.0
2020-09-01,278.80000000000007,790.3000000000001,1217.7000000000003
2020-09-02,39.79999999999999,526.8,587.9
2020-09-03,38.60000000000001,305.6,365.0
2020-09-04,65.50000000000001,415.70000000000005,516.6999999999999
2020-09-05,52.90000000000001,400.0999999999999,481.20000000000005
2020-09-06,44.900000000000006,401.1,470.1
2020-09-07,117.99999999999999,494.0999999999999,675.6
2020-09-08,60.199999999999996,313.59999999999997,406.5
2020-09-09,50.1,361.4000000000001,438.2
2020-09-10,41.0,422.40000000000003,485.09999999999997
2020-09-11,108.89999999999996,585.5999999999999,752.2
2020-09-12,35.8,309.09999999999997,363.80000000000007
2020-09-13,25.4,287.3,326.20000000000005
2020-09-14,254.19999999999996,1080.8000000000002,1469.9000000000003
2020-09-15,216.6212765957446,1256.7319148936167,1588.6361702127663
2020-09-16,200.8595744680851,918.6893617021276,1226.2212765957443
2020-09-17,66.5191489361702,410.27872340425535,512.4425531914893
2020-09-18,76.89999999999999,421.1,538.7
2020-09-19,26.5,287.5,328.2
2020-09-20,45.59999999999999,322.90000000000003,392.9
2020-09-21,145.5,975.0,1198.4
2020-09-22,66.80000000000001,708.0999999999999,810.9
2020-09-23,25.3,341.20000000000005,380.10000000000014
2020-09-24,44.1,406.09999999999997,473.50000000000006
2020-09-25,31.699999999999996,269.40000000000003,318.5
2020-09-26,30.500000000000004,191.19999999999996,237.59999999999997
2020-09-27,15.6,176.20000000000002,200.0
2020-09-28,79.85000000000002,516.5,639.05
2020-09-29,98.0,580.5,731.0
2020-09-30,66.0,486.50000000000006,587.4
2020-10-01,51.0,450.5999999999999,528.4999999999999
2020-10-02,72.5,560.2,671.5
2020-10-03,49.2,466.0,541.3000000000001
2020-10-04,40.4,360.2,422.2
2020-10-05,102.7,504.90000000000003,662.3
2020-10-06,65.0,415.5,515.4999999999999
2020-10-07,86.79999999999998,516.3,649.5999999999999
2020-10-08,43.599999999999994,410.0,476.9000000000001
2020-10-09,179.50000000000003,883.1,1158.8
2020-10-10,83.39999999999998,632.6000000000001,760.4999999999999
2020-10-11,43.199999999999996,456.6,522.6999999999999
2020-10-12,174.89999999999998,788.4,1056.7
2020-10-13,100.60000000000002,561.3,715.9
2020-10-14,83.8,504.3,632.9000000000001
2020-10-15,313.4,665.9,1146.7999999999997
2020-10-16,70.6,668.0000000000001,776.5000000000001
2020-10-17,32.699999999999996,507.19999999999993,558.2
2020-10-18,137.5,838.5,1049.5
2020-10-19,76.4,676.9,793.8000000000001
2020-10-20,58.8,496.6,587.2000000000002
2020-10-21,122.89999999999998,704.2000000000002,892.3999999999999
2020-10-22,58.8,600.1,690.0999999999999
2020-10-23,53.99999999999999,620.4000000000001,703.0
2020-10-24,31.900000000000002,373.20000000000005,421.8
2020-10-25,55.39999999999999,493.20000000000005,578.4999999999999
2020-10-26,76.9,646.8,765.1999999999999
2020-10-27,75.69999999999999,649.2,765.2
