MeasurementDateGMT,Tower Hamlets - Blackwall: Nitric Oxide (ug/m3),Tower Hamlets - Blackwall: Nitrogen Dioxide (ug/m3),Tower Hamlets - Blackwall: Oxides of Nitrogen (ug/m3),Tower Hamlets - Blackwall: Ozone (ug/m3),Tower Hamlets - Blackwall: PM10 Particulate (ug/m3),Tower Hamlets - Blackwall: PM2.5 Particulate (ug/m3)
2018-10-18,953.2,1089.8000000000002,2550.7000000000003,492.6000000000001,496.20000000000005,300.15
2018-10-19,3255.2000000000007,2008.7,7000.9,274.1,805.4999999999999,491.1
2018-10-20,3505.0,2040.0,7414.099999999998,306.1,1008.2,731.3
2018-10-21,1254.7999999999997,1462.9,3386.8,403.8,556.25,418.0
2018-10-22,1698.8000000000002,1517.4,4122.6,498.5,489.19999999999993,240.6
2018-10-23,1940.4000000000003,1562.9,4537.6,348.69999999999993,504.2,259.40000000000003
2018-10-24,2186.7999999999997,1518.8,4871.6,359.7,642.0000000000001,329.4000000000001
2018-10-25,2148.7000000000003,1662.6,4957.700000000001,475.90000000000003,624.3,346.5
2018-10-26,1582.3,1457.9000000000003,3884.100000000001,621.0000000000001,335.99999999999994,175.30000000000004
2018-10-27,1004.8999999999999,1117.5,2658.2999999999997,696.3999999999999,234.30000000000004,116.29999999999998
2018-10-28,440.59999999999997,746.4,1422.3999999999999,897.1,121.10000000000004,64.9
2018-10-29,1058.6,1143.4,2766.4999999999995,570.1,250.7,127.4
2018-10-30,1808.9,1322.1,4095.3999999999996,413.50000000000006,374.0,215.49999999999997
2018-10-31,1700.1,1441.3999999999999,4048.3,321.9,484.55,309.5
2018-11-01,2787.0,1700.8999999999999,5974.299999999998,171.69999999999996,476.49999999999994,338.19999999999993
2018-11-02,3809.5000000000005,2221.1000000000004,8061.9,208.89999999999998,758.6,447.7000000000001
2018-11-03,742.1999999999999,1378.7,2516.6,568.1,406.5999999999999,281.8
2018-11-04,470.8,1088.9999999999998,1811.4999999999998,552.7,514.2,412.90000000000003
2018-11-05,2024.8000000000002,1155.0,4259.400000000001,210.6,1245.1999999999998,1058.3000000000002
2018-11-06,1420.3,1125.4,3303.1,345.59999999999997,691.4999999999998,513.7000000000002
2018-11-07,735.4499999999999,955.15,2082.7999999999997,567.3000000000001,234.0,120.2
2018-11-08,760.8999999999996,1241.1000000000001,2407.4,476.3,382.09999999999997,157.5
2018-11-09,784.5999999999998,1149.1000000000001,2352.3999999999996,431.5999999999999,380.6,215.1
2018-11-10,690.0000000000001,1256.3999999999999,2314.5000000000005,530.1999999999999,281.5,173.7
2018-11-11,515.5000000000001,1089.6,1880.1000000000004,568.5,200.2,139.8
2018-11-12,1125.9999999999998,1457.9,3184.4,391.1,296.2,165.4
2018-11-13,1497.6000000000001,1498.4999999999998,3794.8,516.5,394.59999999999997,175.3
2018-11-14,1301.7,1454.8999999999996,3451.2,322.1999999999999,514.5999999999999,261.9
2018-11-15,1572.2999999999995,1181.0,3591.7999999999997,113.60000000000002,716.4000000000001,513.9000000000002
2018-11-16,432.8000000000001,775.7000000000002,1439.1,135.70000000000005,310.79999999999995,301.9
2018-11-17,420.7,996.5,1641.4999999999998,145.2,575.9,516.0999999999999
2018-11-18,274.4000000000001,822.9000000000001,1243.6999999999998,453.2,432.20000000000005,302.1
2018-11-19,232.09999999999997,564.4999999999999,920.5,747.0999999999999,131.25,89.1
2018-11-20,440.0,818.1999999999999,1492.6,400.3,291.59999999999997,257.00000000000006
2018-11-21,1218.8,1143.1999999999998,3011.6,134.2,566.8000000000001,541.6
2018-11-22,3941.1000000000004,1568.8,7611.6,80.75000000000001,1417.2,1116.9000000000003
2018-11-23,1048.5999999999997,1160.2,2768.1,74.60000000000001,948.8,821.2
2018-11-24,422.6000000000001,950.0999999999999,1597.8,206.40000000000003,619.9999999999999,553.0
2018-11-25,353.2000000000001,659.2999999999998,1200.7,308.6,456.09999999999997,404.49999999999994
2018-11-26,1884.7,1311.3,4201.0,183.10000000000002,541.3,319.90000000000003
2018-11-27,1232.9,1217.0,3107.2000000000003,138.5,453.7,353.4000000000001
2018-11-28,809.6,1216.8000000000002,2458.2000000000003,412.9999999999999,323.4,156.10000000000002
2018-11-29,762.8000000000002,1031.3999999999999,2200.5,555.1000000000001,281.79999999999995,156.10000000000002
2018-11-30,1224.9,1274.9999999999998,3152.9999999999995,459.99999999999994,408.59999999999997,182.39999999999998
2018-12-01,614.9,1149.6,2092.8,447.6,209.90000000000003,120.60000000000001
2018-12-02,455.30000000000007,647.9999999999999,1346.1,602.4,117.25,82.6
2018-12-03,1182.7000000000003,1149.4,2962.6000000000004,508.4,371.7,197.6
2018-12-04,2906.1,1853.1999999999998,6308.999999999998,125.20000000000002,575.0000000000001,332.5
2018-12-05,1173.1,1216.6000000000001,3015.5000000000005,364.1,285.5,205.29999999999998
2018-12-06,945.7000000000002,1029.8000000000002,2479.8,641.0,249.0,160.49999999999997
2018-12-07,898.5999999999999,1031.2,2409.0,776.9999999999997,189.10000000000002,106.59999999999998
2018-12-08,487.7999999999999,758.5,1506.1999999999998,1020.8,267.2,138.20000000000002
2018-12-09,628.3,884.5,1848.1000000000001,876.5999999999998,202.29999999999998,133.15
2018-12-10,1713.2,1606.0,4233.3,317.4,415.6,201.9
2018-12-11,3031.08,1787.0799999999997,6434.92,160.66,855.0428571428572,522.1555555555557
2018-12-12,545.72,1353.8200000000002,2190.9799999999996,423.24,636.8571428571428,505.20000000000005
2018-12-13,374.29999999999995,996.3,1570.0,189.95000000000002,491.0,377.1444444444444
2018-12-14,1422.8999999999996,1240.5,3422.2999999999997,131.8,849.2,540.1999999999999
2018-12-15,232.89999999999998,727.0999999999999,1084.0,476.1,415.6,368.50000000000006
2018-12-16,746.8000000000001,1323.4,2468.7999999999997,593.4000000000001,295.6000000000001,145.4
2018-12-17,1402.1000000000001,1456.8,3606.6,471.8,428.3,171.50000000000003
2018-12-18,475.4,1040.2,1769.4,701.8000000000001,350.99999999999994,144.3
2018-12-19,1218.1000000000004,1532.9999999999995,3400.5999999999995,483.1,276.7,147.20000000000002
2018-12-20,1120.3000000000004,1357.3,3075.0000000000005,642.8999999999999,373.5,136.5
2018-12-21,761.3000000000001,1006.0,2173.6,804.1000000000001,407.9,187.29999999999998
2018-12-22,869.4999999999998,1115.5000000000002,2448.8999999999996,752.8000000000001,358.6000000000001,166.79999999999998
2018-12-23,605.8000000000001,1092.7,2021.9999999999993,540.8,190.3,141.49999999999997
2018-12-24,1916.1999999999998,1464.8,4403.2,177.3,533.4,443.9000000000001
2018-12-25,2168.4,1441.2,4765.700000000001,58.09999999999998,598.6999999999999,522.4
2018-12-26,1060.7,1331.2,2957.2000000000003,141.89999999999998,460.90000000000003,375.69999999999993
2018-12-27,4581.9,1890.9000000000005,8916.300000000001,51.49999999999999,1149.3000000000002,979.0
2018-12-28,2905.4000000000005,1768.1,6223.100000000001,39.50000000000001,819.9999999999998,664.9
2018-12-29,798.8999999999999,1129.6,2354.2999999999997,432.80000000000007,339.59999999999997,255.6
2018-12-30,796.7,1092.1000000000001,2313.5999999999995,371.3,296.2,248.50000000000006
2018-12-31,790.0999999999999,1046.1000000000001,2257.7000000000003,672.8000000000001,317.50000000000006,186.6
2019-01-01,398.8999999999999,781.8,1393.5000000000002,845.15,263.09999999999997,181.3
2019-01-02,1025.6999999999998,1415.7000000000003,2988.8,543.15,399.00000000000006,188.79999999999998
2019-01-03,1299.4000000000003,1629.3999999999999,3621.6,318.2,451.40000000000003,287.3
2019-01-04,2049.8,1767.4,4910.400000000001,155.64999999999998,916.8000000000001,636.6
2019-01-05,1159.0,1407.3000000000002,3184.5,406.50000000000006,596.7,466.20000000000005
2019-01-06,1203.2,1486.7,3331.4,227.6,590.1999999999999,396.7
2019-01-07,967.0999999999999,1215.8000000000002,2698.100000000001,513.3000000000001,445.9999999999999,240.9
2019-01-08,1378.2,1325.8,3438.9999999999995,601.5500000000001,531.1,207.00000000000003
2019-01-09,1586.1999999999998,1581.9999999999998,4014.2000000000003,390.5500000000001,453.19999999999993,220.5
2019-01-10,3050.9,2025.7000000000005,6704.199999999999,79.3,984.9,636.0
2019-01-11,2555.7,1864.6000000000004,5783.2,131.2,754.9999999999999,451.9000000000001
2019-01-12,731.5999999999999,1063.3999999999999,2185.0000000000005,577.1999999999999,261.29999999999995,141.70000000000002
2019-01-13,431.29999999999995,731.3999999999999,1392.9999999999998,857.55,229.80000000000004,125.9
2019-01-14,1221.3,1265.1000000000001,3137.4000000000005,651.3,415.1,180.50000000000003
2019-01-15,1057.8999999999999,1289.1000000000001,2911.0999999999995,529.75,288.00000000000006,155.59999999999997
2019-01-16,1109.55,1319.7,3020.65,599.5,216.65,157.90000000000003
2019-01-17,1760.6,1399.8999999999999,4099.9,444.4999999999999,457.29999999999995,209.90000000000003
2019-01-18,1612.6000000000004,1605.3999999999999,4078.2000000000003,237.24999999999997,630.0999999999999,286.6
2019-01-19,170.8,767.0,1029.4999999999998,500.0499999999999,416.8,284.69999999999993
2019-01-20,1564.5999999999997,1425.3,3824.3,174.25,817.75,663.1
2019-01-21,3655.899999999999,1945.7,7551.200000000001,174.85,1289.5,909.5999999999998
2019-01-22,1876.2999999999997,1618.6000000000001,4495.700000000001,383.54999999999995,425.7,240.60000000000002
2019-01-23,2343.5,1802.0000000000002,5394.9,289.8,519.7,415.5
2019-01-24,3346.2,2207.9,7338.5999999999985,86.79999999999998,740.0000000000001,662.1000000000001
2019-01-25,1913.9999999999998,1686.1000000000001,4620.4,134.75,507.4,419.40000000000003
2019-01-26,559.6,902.6,1760.9,678.35,234.09999999999994,129.5
2019-01-27,492.30000000000007,617.4,1371.9,890.2000000000002,214.55,102.39999999999999
2019-01-28,1862.1999999999998,1565.5000000000002,4420.2,461.85,490.99999999999994,180.6
2019-01-29,1667.3000000000006,1733.0,4289.7,281.95000000000005,553.1,240.70000000000002
2019-01-30,3166.7000000000003,1995.2,6849.800000000001,277.75,536.6000000000001,307.0
2019-01-31,2845.600000000001,1602.7000000000003,5965.999999999999,358.75,582.2000000000002,500.9
2019-02-01,547.2,911.9999999999998,1750.7,620.8,284.3,254.0
2019-02-02,1009.3000000000001,1180.7999999999997,2728.6000000000004,464.29999999999995,458.20000000000005,280.70000000000005
2019-02-03,969.8000000000001,1329.5,2816.8,345.70000000000005,412.59999999999997,226.0
2019-02-04,1610.3999999999999,1458.4,3927.4999999999995,379.7000000000001,279.8,201.0
2019-02-05,1353.6,1399.8999999999999,3475.2,221.85000000000002,306.90000000000003,270.79999999999995
2019-02-06,1489.7,1511.2999999999997,3795.2,280.95,368.3,193.6
2019-02-07,858.3999999999997,959.6,2275.5,753.1,253.5,108.9
2019-02-08,767.3000000000001,1079.6,2256.2999999999997,639.8,241.79999999999995,134.90000000000003
2019-02-09,420.20000000000005,705.6999999999999,1350.4,940.55,262.79999999999995,119.60000000000001
2019-02-10,617.2,1021.5999999999999,1968.0,669.3,93.89999999999999,66.5
2019-02-11,1996.8999999999996,1717.6000000000004,4779.8,323.8500000000001,473.59999999999997,213.39999999999995
2019-02-12,1639.1000000000001,1625.5000000000002,4138.6,298.2,572.8000000000001,255.4
2019-02-13,1379.7,1601.9999999999995,3716.9,264.45,667.4000000000001,345.5
2019-02-14,2702.999999999999,1714.5999999999995,5859.4,141.75,900.5999999999999,663.8
2019-02-15,3287.5999999999995,2063.6000000000004,7104.9,142.70000000000002,1182.6,835.0999999999999
2019-02-16,1045.6999999999998,1484.6999999999998,3088.3999999999996,272.20000000000005,843.9,608.1000000000001
2019-02-17,623.3999999999999,1303.6999999999998,2259.6,364.1,757.1,520.3
2019-02-18,1291.8,1514.6,3495.5000000000005,412.1,459.39999999999986,247.3
2019-02-19,1177.7,1294.7000000000003,3100.5,568.9,486.9000000000001,206.99999999999997
2019-02-20,1249.9999999999998,1437.1999999999998,3354.3,447.84999999999997,529.2,284.81111111111113
2019-02-21,1098.6,1327.8,3012.9000000000005,494.55,602.1,423.44
2019-02-22,1038.3,1301.6000000000001,2893.3,231.79999999999995,775.1000000000001,596.5488888888889
2019-02-23,1041.7,1260.0000000000002,2857.2000000000003,144.95000000000002,851.6999999999999,746.1999999999999
2019-02-24,1320.6999999999998,1466.4,3491.2000000000003,137.85,1038.6,979.8
2019-02-25,2187.7,1835.4999999999998,5190.400000000001,133.9,1229.2,1037.7
2019-02-26,2893.5,2128.45,6564.35,106.2,1421.7,1109.6000000000001
2019-02-27,3479.0,2330.9999999999995,7665.299999999999,146.9,1790.6000000000001,1239.1000000000001
2019-02-28,1238.3,1526.6,3424.6,420.69999999999993,757.8,576.7
2019-03-01,1861.2,1550.2999999999997,4404.4,295.2,941.8,643.5000000000001
2019-03-02,492.69999999999993,903.5,1658.9999999999998,604.55,381.0,201.50000000000006
2019-03-03,310.90000000000003,668.2,1144.9,859.7500000000001,212.29999999999995,93.5
2019-03-04,878.4,925.8999999999999,2273.2000000000003,773.5499999999998,202.00000000000003,105.69999999999999
2019-03-05,881.4,1100.3000000000002,2452.2999999999997,686.2,259.09999999999997,132.3
2019-03-06,567.2,981.0000000000002,1850.5000000000002,640.9999999999999,330.1999999999999,185.29999999999998
2019-03-07,696.5999999999999,771.2000000000002,1839.2999999999995,805.9000000000002,172.79999999999995,89.60000000000001
2019-03-08,1234.3,1272.3999999999996,3164.8,541.4,301.1,145.5
2019-03-09,511.79999999999995,842.6999999999999,1627.3999999999999,852.15,403.79999999999995,205.1
2019-03-10,486.9000000000001,723.9000000000002,1470.7000000000003,932.05,148.80000000000004,86.35
2019-03-11,1036.3000000000002,1079.1,2667.999999999999,787.5,278.5,133.4
2019-03-12,769.0999999999999,1033.1,2212.5,750.6,174.6,107.2
2019-03-13,744.6000000000001,827.0999999999999,1968.7,871.1,295.8999999999999,151.29999999999998
2019-03-14,731.4000000000002,854.3,1975.6000000000006,877.4499999999999,249.09999999999997,135.20000000000002
2019-03-15,699.1999999999998,764.7,1836.6999999999998,707.4500000000003,142.3,89.3
2019-03-16,288.5,478.1,920.4999999999999,1058.0,175.49999999999997,108.8
2019-03-17,599.1,853.1999999999999,1771.9,815.7499999999999,105.8,70.5
2019-03-18,1492.0,1560.0000000000005,3848.1000000000004,449.3999999999999,350.99999999999994,207.8
2019-03-19,1401.2000000000003,1315.3,3464.0999999999995,351.95,408.50000000000006,298.5
2019-03-20,1218.3999999999999,1289.8,3157.6000000000004,469.34999999999997,356.7,251.7
2019-03-21,1360.8999999999999,1298.8,3385.4,292.1499999999999,450.29999999999995,311.59999999999997
2019-03-22,1086.6,1174.3,2840.7000000000003,394.65,416.7000000000001,345.90000000000003
2019-03-23,383.09999999999997,865.8000000000003,1452.8999999999999,565.2499999999999,460.90000000000003,315.3
2019-03-24,739.8,1193.9,2328.6000000000004,553.3500000000001,451.8,298.9
2019-03-25,1097.2617021276596,1159.2893617021277,2841.6872340425534,858.6999999999999,385.9,210.19999999999996
2019-03-26,1379.7574468085108,1428.1659574468085,3543.9191489361706,828.0799999999999,663.5,401.40000000000003
2019-03-27,1532.336170212766,1590.5489361702125,3940.378723404255,624.5600000000002,549.4,341.0
2019-03-28,1684.9148936170213,1752.931914893617,4336.83829787234,421.0400000000001,635.8,443.00000000000006
2019-03-29,1246.4797872340425,1611.813829787234,3523.026595744681,339.32000000000005,1030.2,729.6999999999999
2019-03-30,1264.1000000000004,1486.8000000000002,3425.4,319.30000000000007,1263.3999999999999,1082.7
2019-03-31,82.8,350.8,477.5999999999999,1111.1999999999998,634.8,470.49999999999994
2019-04-01,224.6,644.3999999999999,989.1000000000001,859.8499999999999,418.3000000000001,201.70000000000002
2019-04-02,1414.3000000000002,1496.3000000000002,3664.7,326.4,647.1999999999997,483.30000000000007
2019-04-03,1106.3000000000002,1342.5,3038.7,423.20000000000005,403.79999999999995,302.2
2019-04-04,388.29999999999995,851.9,1447.4,761.75,216.19999999999993,139.0
2019-04-05,139.8,649.1999999999999,863.3,971.6999999999999,357.0,248.2
2019-04-06,197.7,516.9,819.9000000000001,864.8499999999998,351.19999999999993,279.65
2019-04-07,672.8000000000001,876.8,1908.6000000000004,359.50000000000006,1105.4999999999998,1001.9
2019-04-08,1570.4000000000003,1574.5,3982.399999999999,261.5,1218.8000000000002,1042.3999999999999
2019-04-09,477.1,810.1999999999999,1542.0,663.9000000000001,942.7,730.8
2019-04-10,296.2,546.0999999999999,1000.4,976.4,378.90000000000003,209.80000000000004
2019-04-11,278.40000000000003,684.9000000000001,1111.6000000000001,1003.65,367.5,225.09999999999997
2019-04-12,334.6,780.1000000000003,1293.3000000000002,941.7,306.20000000000005,257.20000000000005
2019-04-13,321.7,799.6000000000003,1293.2,934.2499999999999,315.99999999999994,257.1
2019-04-14,143.5,673.9999999999999,894.3000000000003,1055.25,441.00000000000006,410.6
2019-04-15,189.60000000000005,904.6999999999998,1195.5000000000002,722.35,867.2000000000002,748.0000000000001
2019-04-16,767.6,1498.3000000000002,2675.3999999999996,294.3500000000001,1203.4,1005.8
2019-04-17,876.1,1285.3,2628.599999999999,515.3499999999999,1351.1,1172.9999999999998
2019-04-18,344.6,1056.2,1584.3,696.1500000000001,1121.8,1037.6999999999998
2019-04-19,372.0999999999999,1235.5,1805.9999999999998,873.7,866.7999999999998,738.8999999999999
2019-04-20,378.0,1125.6999999999998,1705.3,1010.3500000000001,837.0999999999999,737.6999999999999
2019-04-21,283.69999999999993,1190.6000000000001,1625.3,1281.3999999999996,974.5999999999999,869.5999999999999
2019-04-22,111.10000000000002,1252.7,1423.0,1198.2500000000002,1324.8999999999996,1302.4
2019-04-23,333.5,1363.3999999999999,1874.5000000000002,600.0499999999998,890.8,702.1
2019-04-24,506.4,1263.2,2039.6999999999998,162.12577092511015,937.3499999999999,537.1999999999999
2019-04-25,378.2,942.4000000000002,1521.7999999999997,175.26343612334801,299.29999999999995,120.10000000000001
2019-04-26,652.3,1169.7,2169.5000000000005,187.44317180616738,356.8,154.6
2019-04-27,510.80000000000007,755.2999999999998,1538.7,199.62290748898678,360.59999999999997,125.0
2019-04-28,520.7,837.6999999999999,1636.6999999999998,211.80264317180615,366.80000000000007,174.1
2019-04-29,527.4000000000001,1059.3999999999999,1868.0999999999997,223.98237885462552,535.0,368.29999999999995
2019-04-30,411.99999999999994,1055.7,1687.3,236.16211453744495,607.0,443.8999999999999
2019-05-01,1018.5999999999999,1632.6,3193.9000000000005,248.34185022026435,653.6,463.10000000000014
2019-05-02,1241.1000000000001,1455.0,3358.0999999999995,260.5215859030837,463.9,290.35
2019-05-03,1184.7,1378.8000000000002,3195.3999999999996,272.70132158590303,449.6,285.3999999999999
2019-05-04,662.9,886.5,1903.0,284.8810572687225,387.80000000000007,171.10000000000002
2019-05-05,650.9,1181.6000000000001,2179.4,297.0607929515418,467.6000000000001,236.50000000000003
2019-05-06,556.9,1056.9,1911.1,309.24052863436117,340.00000000000006,166.9
2019-05-07,671.5999999999998,1226.0,2255.3999999999996,321.42026431718057,430.2,268.90000000000003
2019-05-08,717.6999999999998,1232.9000000000003,2333.2,333.5999999999999,403.0,197.20000000000002
2019-05-09,1423.8999999999999,1614.5000000000002,3798.2999999999993,345.7797356828194,533.3999999999999,290.84999999999997
2019-05-10,1071.2999999999997,1499.5,3142.2000000000007,357.95947136563876,485.00000000000006,297.0
2019-05-11,565.0000000000001,1138.8999999999999,2005.0,370.13920704845816,491.1,318.99999999999994
2019-05-12,376.1,822.9000000000001,1399.0999999999997,382.31894273127745,334.5,208.99999999999997
2019-05-13,251.6,776.3000000000002,1162.2000000000003,394.4986784140969,310.0,155.4
2019-05-14,232.1,655.7,1011.4000000000001,406.6784140969163,328.4,194.6
2019-05-15,298.49999999999994,839.7000000000002,1297.5000000000002,418.85814977973564,595.6,382.90000000000003
2019-05-16,300.8,761.7000000000002,1222.8999999999999,431.03788546255504,507.5000000000001,268.7
2019-05-17,557.3,979.5000000000001,1833.6,443.21762114537444,528.6,324.2000000000001
2019-05-18,489.8999999999999,1113.2,1864.1999999999998,455.39735682819384,593.5,411.70000000000005
2019-05-19,482.4,958.0999999999999,1697.7999999999997,467.5770925110132,624.2,530.5999999999999
2019-05-20,1111.9000000000003,1496.1000000000001,3201.1000000000004,479.7568281938325,614.1999999999999,420.20000000000005
2019-05-21,973.5,1428.5999999999997,2921.0999999999995,491.9365638766519,475.79999999999984,258.9
2019-05-22,829.9000000000001,1450.7,2723.2000000000003,504.1162995594714,346.0999999999999,190.9
2019-05-23,797.6,1430.6000000000001,2653.7000000000007,516.2960352422907,353.6,211.59999999999997
2019-05-24,1324.6499999999999,1581.2,3612.6999999999994,528.4757709251102,528.8,321.2
2019-05-25,840.6000000000003,1210.6000000000001,2499.9,540.6555066079295,406.0,222.4
2019-05-26,515.9000000000001,693.7999999999998,1484.5000000000002,552.8352422907489,253.5,142.7
2019-05-27,421.4,739.0999999999998,1384.8000000000002,565.0149779735683,334.0,136.50000000000003
2019-05-28,868.3000000000001,1029.4,2360.7,577.1947136563876,272.29999999999995,111.00000000000001
2019-05-29,681.9,1005.0,2050.2999999999997,589.374449339207,345.24999999999994,325.1
2019-05-30,832.2,811.1999999999999,2087.0,601.5541850220266,326.7,211.9
2019-05-31,929.9999999999999,921.0,2347.2,613.7339207048458,243.90000000000003,149.95
2019-06-01,555.0,1050.4,1901.5000000000002,862.0731277533041,321.2,221.95
2019-06-02,342.2999999999999,783.9000000000001,1308.6999999999998,1024.15,343.6,234.4
2019-06-03,690.6,980.8,2039.7,1057.4000000000003,397.69999999999993,184.79999999999993
2019-06-04,432.9,1096.0,1760.0,698.8500000000001,436.8,240.7
2019-06-05,764.0999999999999,1085.1,2257.0,830.3000000000001,358.30000000000007,177.4
2019-06-06,647.5000000000001,971.1999999999998,1963.9,982.6500000000002,331.00000000000006,140.35000000000002
2019-06-07,417.54999999999995,1049.7999999999997,1690.7,778.7,421.5,198.3
2019-06-08,395.84999999999997,631.3,1238.65,1054.7000000000003,261.40000000000003,134.60000000000002
2019-06-09,508.5,907.9000000000001,1687.3999999999999,887.2499999999999,316.4,165.0
2019-06-10,915.1000000000004,1162.7,2565.7999999999993,690.6,334.90000000000003,193.5
2019-06-11,681.6999999999999,872.0,1917.1,754.1000000000001,281.8,185.1
2019-06-12,980.1000000000001,1238.6,2741.3,627.2999999999998,336.40000000000003,208.70000000000002
2019-06-13,898.5,1274.8000000000002,2652.1,672.8000000000001,316.8,224.29999999999998
2019-06-14,681.3000000000001,1127.1,2172.2000000000003,752.6,332.1,178.20000000000002
2019-06-15,485.4,1017.4000000000002,1762.0000000000002,892.8500000000001,257.80000000000007,175.29999999999998
2019-06-16,451.80000000000007,827.0999999999999,1519.9,777.9499999999999,270.1,162.00000000000003
2019-06-17,643.5000000000001,1015.3000000000001,2001.6000000000001,1010.15,284.5,184.1
2019-06-18,732.5000000000001,1230.5,2353.5,586.4999999999999,385.10000000000014,243.70909090909086
2019-06-19,1227.4500000000003,1456.0500000000002,3338.2000000000003,450.19999999999993,565.45,369.0181818181818
2019-06-20,828.1,1019.2,2288.6,678.0000000000001,341.50000000000006,207.6227272727273
2019-06-21,1037.3000000000002,1225.9,2816.0999999999995,697.4,356.5,197.89999999999998
2019-06-22,220.70000000000002,673.3999999999999,1011.5000000000001,1058.4500000000003,283.7,167.9
2019-06-23,103.8,602.9,762.1999999999999,1292.15,553.6999999999999,417.28837209302327
2019-06-24,815.3,1506.4999999999998,2756.6,514.2500000000001,648.8,365.35813953488366
2019-06-25,936.8000000000001,1284.9999999999998,2721.4,523.2,561.1000000000001,252.83720930232556
2019-06-26,431.7,636.5,1298.8000000000002,1051.6000000000001,322.7,140.31627906976746
2019-06-27,127.10000000000001,331.50000000000006,525.8000000000001,1133.55,300.1,197.99999999999997
2019-06-28,100.5,408.80000000000007,562.9,1012.2500000000001,404.29999999999995,212.31333333333333
2019-06-29,320.9,1118.1,1610.3,1123.45,519.8248156182214,361.40541666666667
2019-06-30,408.8,719.6999999999998,1346.6000000000001,994.7,520.3658134490239,279.875
2019-07-01,874.1000000000001,953.6,2293.6,750.2,521.9651193058569,198.15625
2019-07-02,806.9999999999998,966.1999999999999,2203.4000000000005,668.65,523.5644251626899,234.20000000000002
2019-07-03,398.3999999999999,749.8000000000001,1360.9,815.2,525.1637310195229,207.99999999999994
2019-07-04,631.5999999999998,1172.0,2140.5,717.7,526.7630368763558,235.20000000000005
2019-07-05,1060.7,1744.1,3370.4,773.25,528.3623427331887,358.7
2019-07-06,762.2000000000003,941.1,2109.7999999999997,489.45,529.9616485900217,247.60000000000002
2019-07-07,137.59999999999997,462.6,673.4999999999999,730.6999999999999,531.5609544468547,189.89999999999998
2019-07-08,233.8,732.7000000000002,1090.8000000000002,858.5500000000001,533.1602603036878,195.79999999999995
2019-07-09,688.3000000000001,1305.1000000000001,2361.1000000000004,732.0000000000001,534.7595661605206,236.6
2019-07-10,832.8,1291.2,2568.3999999999996,776.4000000000001,536.3588720173536,408.5
2019-07-11,912.4,1268.6000000000001,2667.6,779.6999999999998,537.9581778741866,264.1000000000001
2019-07-12,931.8000000000001,1071.3,2499.6000000000004,692.2,539.5574837310196,240.60000000000002
2019-07-13,551.6,801.0,1647.1999999999998,681.85,541.1567895878525,241.59999999999997
2019-07-14,303.9,578.8000000000001,1044.9,703.85,542.7560954446855,153.10000000000002
2019-07-15,598.8999999999999,775.4,1693.4999999999998,627.7000000000002,544.3554013015184,150.70000000000002
2019-07-16,713.4,1330.7000000000003,2424.1000000000004,879.15,545.9547071583513,262.8
2019-07-17,668.3,1263.4,2287.8,1013.95,547.5540130151844,293.20000000000005
2019-07-18,865.4999999999999,1081.6,2408.7000000000003,603.5000000000001,549.1533188720174,278.6334749362787
2019-07-19,842.5999999999999,1014.7999999999998,2307.0999999999995,368.65,550.7526247288503,274.4737468139337
2019-07-20,628.5999999999999,838.9,1802.7,571.3499999999999,552.3519305856832,270.3140186915888
2019-07-21,451.6000000000001,730.4,1422.8,595.35,553.9512364425163,266.1542905692438
2019-07-22,630.2,780.9,1747.2,505.6499999999999,555.5505422993492,261.99456244689884
2019-07-23,480.30000000000007,1082.9,1819.6000000000001,1122.5,557.1498481561822,257.8348343245539
2019-07-24,861.5999999999999,1606.4,2927.6,846.2500000000001,558.7491540130152,253.67510620220895
2019-07-25,503.60000000000014,1711.3999999999996,2483.8000000000006,1043.9,560.3484598698483,249.51537807986404
2019-07-26,978.5999999999999,1289.0000000000002,2789.6999999999994,470.2999999999999,561.9477657266812,245.3556499575191
2019-07-27,838.8000000000001,1007.8000000000001,2293.8,605.9499999999999,563.547071583514,241.19592183517415
2019-07-28,505.1000000000001,786.8000000000001,1561.5000000000002,682.95,565.1463774403471,237.0361937128292
2019-07-29,630.4,994.6000000000001,1961.1999999999998,788.0999999999999,566.7456832971801,232.8764655904843
2019-07-30,374.5,783.8000000000001,1358.6000000000001,815.7499999999998,568.3449891540131,228.7167374681393
2019-07-31,839.2,895.5,2182.0,676.4999999999999,569.9442950108461,224.55700934579434
2019-08-01,881.3000000000001,1182.5,2534.1,712.8499999999999,571.5436008676791,220.3972812234494
2019-08-02,644.3000000000001,1031.5,2019.0000000000005,841.35,573.1429067245119,216.23755310110448
2019-08-03,160.9,684.1999999999999,930.8999999999999,896.8000000000001,574.7422125813449,212.07782497875954
2019-08-04,262.6,899.9999999999999,1302.4,814.8,576.3415184381779,207.9180968564146
2019-08-05,640.0000000000001,909.0000000000001,1890.5,699.6999999999999,577.9408242950109,203.75836873406968
2019-08-06,574.5,809.3,1689.7999999999997,690.6499999999999,579.5401301518439,199.59864061172473
2019-08-07,571.0000000000001,772.9,1648.8999999999999,737.3499999999999,581.1394360086767,195.43891248937976
2019-08-08,539.6999999999999,838.1,1665.6000000000001,655.2499999999999,582.7387418655098,191.27918436703482
