MeasurementDateGMT,Kensington and Chelsea - North Ken: Carbon Monoxide (mg/m3),Kensington and Chelsea - North Ken: Nitric Oxide (ug/m3),Kensington and Chelsea - North Ken: Nitrogen Dioxide (ug/m3),Kensington and Chelsea - North Ken: Oxides of Nitrogen (ug/m3),Kensington and Chelsea - North Ken: Ozone (ug/m3),Kensington and Chelsea - North Ken: PM2.5 Particulate (ug/m3),Kensington and Chelsea - North Ken: Sulphur Dioxide (ug/m3)
2018-09-03,4.600000000000001,294.20000000000005,1096.6000000000001,1547.7,1265.8999999999996,276.4,28.5
2018-09-04,2.600000000000001,31.7,477.15000000000003,525.7,1267.55,222.39999999999998,39.150000000000006
2018-09-05,2.500000000000001,33.10000000000001,433.59999999999997,484.9,1351.5,218.79999999999998,30.0
2018-09-06,3.300000000000001,116.99999999999999,536.9999999999999,716.5999999999999,906.1999999999999,174.49999999999994,54.79999999999999
2018-09-07,3.3000000000000016,67.49999999999999,560.5,664.1000000000001,864.9000000000002,73.95,22.7
2018-09-08,2.400000000000001,36.29999999999998,535.6999999999998,591.3000000000002,895.4000000000001,84.80000000000001,27.299999999999997
2018-09-09,2.400000000000001,14.999999999999998,313.8,337.30000000000007,1298.9999999999998,83.8,32.7
2018-09-10,2.400000000000001,38.0,381.79999999999984,440.40000000000003,1135.3,103.60000000000001,26.3
2018-09-11,2.600000000000001,31.4,342.6,391.1,1038.3,115.69999999999999,43.0
2018-09-12,4.300000000000001,491.79999999999995,663.0000000000001,1417.0,787.6000000000001,93.60000000000001,48.2
2018-09-13,6.599999999999999,990.9,891.2,2410.4000000000005,462.40000000000003,148.8,43.2
2018-09-14,3.1000000000000014,72.49999999999999,713.9,824.9,651.8,82.59999999999998,44.30000000000001
2018-09-15,2.800000000000001,54.300000000000004,529.3,612.1999999999999,866.6999999999999,126.9,20.6
2018-09-16,2.400000000000001,18.999999999999996,342.29999999999995,371.20000000000005,1362.4999999999998,105.00000000000001,36.199999999999996
2018-09-17,2.400000000000001,28.7,489.2,533.3,1524.7,113.39999999999999,33.4
2018-09-18,2.400000000000001,24.799999999999997,277.2,315.3,1443.2,131.2,44.6
2018-09-19,2.400000000000001,28.35000000000001,329.15,372.59999999999997,1172.9,162.79999999999998,30.6
2018-09-20,2.400000000000001,26.099999999999998,259.09999999999997,299.2,1310.8999999999999,158.49999999999997,25.699999999999996
2018-09-21,2.600000000000001,36.99999999999999,348.2,405.6,1166.5,67.69999999999999,44.199999999999996
2018-09-22,3.5000000000000013,69.4,667.2,773.9000000000001,754.6999999999999,107.1,39.199999999999996
2018-09-23,3.4000000000000012,43.300000000000004,482.90000000000003,549.4,962.5999999999999,82.29999999999998,57.99999999999999
2018-09-24,6.2,947.2,1039.7000000000003,2491.8,498.2,120.69999999999997,52.89999999999999
2018-09-25,9.299999999999997,1861.4999999999998,1264.6999999999998,4118.900000000001,586.5999999999999,175.09999999999997,83.39999999999999
2018-09-26,5.200000000000001,276.1,1276.0,1699.1000000000001,624.2000000000002,148.8,25.999999999999993
2018-09-27,4.3,323.50000000000006,1163.4,1659.0,807.3000000000002,173.69999999999996,56.900000000000006
2018-09-28,3.200000000000001,49.50000000000001,467.00000000000006,542.9999999999999,1078.5,100.69999999999999,26.400000000000002
2018-09-29,7.100000000000002,544.1999999999999,1191.0000000000002,2025.3999999999999,539.1,196.5,51.99999999999999
2018-09-30,4.3999999999999995,284.6,708.2000000000002,1144.8999999999999,832.4,173.39999999999998,28.000000000000004
2018-10-01,3.100000000000002,69.80000000000001,579.3,686.0,920.1999999999999,89.30000000000001,15.900000000000004
2018-10-02,3.5000000000000018,59.699999999999996,497.90000000000003,589.1999999999999,953.3000000000001,71.80000000000001,27.4
2018-10-03,5.500000000000001,428.95,764.15,1421.65,543.0999999999999,98.89999999999999,26.3
2018-10-04,3.0000000000000013,147.3,581.7999999999998,807.7,458.0,183.3,28.300000000000008
2018-10-05,4.500000000000001,163.49999999999994,1022.7000000000002,1273.7000000000003,638.9,311.7,37.0
2018-10-06,3.6000000000000014,61.499999999999986,539.1000000000001,633.3000000000001,943.6,164.1,20.3
2018-10-07,4.0,166.5,641.6,897.2,866.6000000000001,102.2,24.400000000000002
2018-10-08,3.5000000000000013,140.7,789.0000000000001,1004.9,729.0,100.0,11.899999999999999
2018-10-09,5.000000000000001,399.4,1025.8000000000002,1637.9,862.0,159.29999999999998,38.9
2018-10-10,4.700000000000001,663.2000000000002,1653.3000000000002,2670.2000000000003,412.99999999999994,624.6999999999999,30.800000000000008
2018-10-11,2.500000000000001,29.099999999999994,505.8,550.3000000000001,1267.9999999999998,144.4,43.99999999999999
2018-10-12,2.400000000000001,25.200000000000003,327.7,366.70000000000005,1482.6,107.00000000000003,68.94761904761904
2018-10-13,2.400000000000001,20.999999999999996,306.3,338.50000000000006,1490.3,117.80000000000001,50.65714285714286
2018-10-14,2.400000000000001,19.5,329.59999999999997,359.40000000000003,1350.0,46.39999999999999,40.44523809523809
2018-10-15,4.100000000000001,77.20000000000002,667.4000000000001,785.6999999999999,766.0999999999998,140.20000000000002,35.1
2018-10-16,3.100000000000001,106.94999999999997,630.9000000000001,794.8000000000001,746.05,261.09999999999997,24.900000000000006
2018-10-17,4.3,188.79999999999998,926.5000000000001,1216.0,483.99999999999994,152.70000000000002,28.2
2018-10-18,3.0000000000000013,70.49999999999999,658.5,767.2,790.6000000000001,161.29999999999998,25.799999999999997
2018-10-19,8.3,1252.3,1301.6000000000001,3221.2,439.0,232.39999999999998,55.20000000000001
2018-10-20,10.499999999999996,1827.0000000000002,1279.9999999999998,4081.7999999999997,324.80000000000007,408.0,77.89999999999998
2018-10-21,6.099999999999997,330.5,790.1,1296.6999999999998,579.1999999999999,279.1000000000001,114.2
2018-10-22,4.3,521.4,784.8000000000002,1583.8999999999999,858.1,159.9,105.3
2018-10-23,4.000000000000002,211.60000000000002,864.9999999999999,1189.7,507.70000000000005,162.7,68.99999999999999
2018-10-24,3.9000000000000012,242.70000000000002,851.3,1223.8000000000002,446.99999999999994,191.3,44.0
2018-10-25,2.800000000000001,221.80000000000004,864.2000000000002,1204.4000000000003,643.3000000000001,218.99999999999994,50.32258064516128
2018-10-26,2.9000000000000012,65.1,731.0,831.0,856.8000000000001,75.6,38.34193548387097
2018-10-27,2.400000000000001,56.999999999999986,454.00000000000006,541.3000000000001,1022.7999999999998,57.199999999999996,46.70322580645161
2018-10-28,2.700000000000001,40.199999999999996,368.49999999999994,430.3,1210.6999999999998,59.10000000000001,49.78225806451612
2018-10-29,2.600000000000001,98.29999999999998,589.5,740.3,889.5999999999999,63.800000000000004,31.899999999999995
2018-10-30,4.000000000000001,140.9,719.4,935.6000000000001,513.8999999999999,143.29999999999998,32.300000000000004
2018-10-31,5.7,942.95,1214.8500000000004,2661.25,356.49999999999994,210.90000000000003,65.69999999999999
2018-11-01,4.800000000000001,572.7,1164.9000000000003,2042.7,143.70000000000005,205.5,39.600000000000016
2018-11-02,6.999999999999999,1006.9999999999999,1303.1000000000001,2846.8,253.09999999999997,231.6,48.0
2018-11-03,4.0,79.49999999999997,863.9,985.8999999999999,880.6999999999999,199.7,29.399999999999995
2018-11-04,3.400000000000001,58.599999999999994,688.3000000000001,778.4000000000001,888.9000000000003,296.30000000000007,33.900000000000006
2018-11-05,7.3999999999999995,1411.8999999999999,1206.8000000000002,3371.7000000000003,81.7,726.2,85.6
2018-11-06,5.799999999999998,355.0,840.2000000000002,1384.8,498.2999999999999,306.3999999999999,32.00000000000001
2018-11-07,3.1000000000000014,42.6,469.70000000000005,535.1999999999999,1038.4,82.7,28.700000000000003
2018-11-08,3.3000000000000016,70.90000000000002,703.7,812.3000000000001,1037.8000000000002,134.5,28.899999999999995
2018-11-09,3.000000000000001,117.69999999999999,642.6999999999999,823.3,953.6999999999999,158.29999999999998,46.50000000000001
2018-11-10,3.6000000000000014,54.40000000000001,613.9,697.0999999999999,1112.8999999999996,141.4,19.6
2018-11-11,2.9000000000000012,26.399999999999995,533.6999999999999,574.0999999999999,1120.8,95.1,26.799999999999997
2018-11-12,2.700000000000001,72.50000000000001,686.6999999999999,797.7,1008.2000000000002,115.19999999999999,18.700000000000003
2018-11-13,3.750000000000001,73.30000000000001,763.7,876.0999999999998,930.5500000000001,127.09999999999998,30.0
2018-11-14,4.0,193.6,854.9,1151.4,746.0000000000001,173.69999999999996,29.2
2018-11-15,3.4000000000000012,206.0,889.8,1205.7,316.5,368.7,8.000000000000002
2018-11-16,3.8000000000000007,399.59999999999997,855.8000000000001,1468.3,151.29999999999995,261.2,48.699999999999996
2018-11-17,3.9000000000000012,276.2,1013.1,1436.1000000000001,194.60000000000002,429.00000000000006,35.8
2018-11-18,4.3,96.69999999999999,760.4000000000001,908.8999999999999,674.6999999999999,281.5,25.999999999999996
2018-11-19,2.400000000000001,63.1,515.5,612.3000000000002,951.2000000000002,101.89999999999999,17.2
2018-11-20,4.399999999999999,122.10000000000001,736.9,924.6,596.5999999999998,228.00000000000003,36.9
2018-11-21,5.0,593.3,1133.0,2042.6,201.79999999999998,437.09999999999997,46.49999999999999
2018-11-22,5.299999999999999,1557.9999999999995,1426.5,3815.8000000000006,27.200000000000006,803.9,49.00000000000001
2018-11-23,4.400000000000001,751.7999999999998,1322.0000000000005,2474.7,49.1,697.3,53.60000000000001
2018-11-24,4.1000000000000005,249.5,1055.0000000000002,1437.5,315.7,480.99999999999983,18.199999999999996
2018-11-25,2.700000000000001,78.7,699.5999999999999,820.1999999999998,498.1000000000002,351.50000000000006,24.999999999999996
2018-11-26,3.600000000000002,240.89999999999998,898.55,1268.15,426.4000000000001,210.2,32.50000000000001
2018-11-27,3.7000000000000015,442.09999999999997,1095.7,1773.6999999999998,257.49999999999994,305.7,32.5
2018-11-28,3.1000000000000014,24.799999999999997,551.8000000000001,590.2999999999997,1232.5,104.60000000000001,17.3
2018-11-29,2.400000000000001,19.1,386.0000000000001,415.6,1430.3000000000002,105.19999999999999,36.50000000000001
2018-11-30,3.1000000000000014,66.9,771.4000000000001,874.0999999999998,965.9999999999999,138.2,25.399999999999995
2018-12-01,3.800000000000001,22.8,585.3,620.7,1153.1999999999998,78.69999999999999,37.0
2018-12-02,2.400000000000001,13.799999999999999,347.5,368.2,1213.1000000000001,41.4,19.799999999999997
2018-12-03,2.600000000000001,80.3,706.9000000000001,830.1000000000001,980.6000000000001,143.4,30.4
2018-12-04,4.599999999999999,1010.1,1498.2,3047.1,120.5,153.10000000000002,59.00000000000001
2018-12-05,4.000000000000002,167.99999999999997,916.6,1174.6,628.5,126.80000000000001,31.399999999999995
2018-12-06,2.600000000000001,44.099999999999994,656.9000000000001,724.7,988.9,86.70000000000002,20.5
2018-12-07,2.600000000000001,28.000000000000004,460.59999999999985,503.99999999999994,1352.1000000000001,73.3,26.400000000000006
2018-12-08,2.500000000000001,18.499999999999996,345.70000000000005,374.29999999999995,1536.7000000000003,142.6,28.499999999999996
2018-12-09,2.700000000000001,25.999999999999993,434.99999999999994,475.3,1317.0,91.50000000000001,23.4
2018-12-10,4.1000000000000005,272.7,1168.1999999999998,1586.3000000000002,381.99999999999994,132.0,26.800000000000004
2018-12-11,6.8999999999999995,1218.4999999999998,1520.1000000000001,3388.2000000000007,156.49999999999997,303.1,52.79999999999999
2018-12-12,3.9000000000000012,119.19999999999999,970.9,1153.3,617.5999999999999,272.50000000000006,23.450000000000006
2018-12-13,3.300000000000001,392.69999999999993,1144.1,1745.9999999999998,211.59999999999997,317.79999999999995,33.1
2018-12-14,4.3,654.4000000000001,1204.1,2207.9000000000005,179.80000000000004,416.4,58.43428571428569
2018-12-15,3.4000000000000012,98.40000000000002,739.5,890.3000000000001,584.1,337.3,67.16571428571427
2018-12-16,3.9000000000000017,113.70000000000002,922.6999999999999,1097.2,857.0000000000001,129.0,62.22857142857143
2018-12-17,3.700000000000001,238.49999999999997,1035.6000000000001,1401.0999999999997,637.8,136.00000000000003,41.971428571428575
2018-12-18,2.500000000000001,29.899999999999995,486.29999999999995,532.6,1244.3,126.00000000000003,34.099999999999994
2018-12-19,2.400000000000001,54.599999999999994,762.4000000000001,846.3000000000001,1085.9999999999998,73.39999999999999,26.40000000000001
2018-12-20,3.2000000000000015,51.09999999999999,699.4000000000001,778.0999999999999,1090.6000000000001,102.19999999999999,20.599999999999998
2018-12-21,2.400000000000001,17.7,462.6999999999999,489.90000000000003,1302.9000000000003,166.3,14.200000000000001
2018-12-22,3.2000000000000015,38.800000000000004,719.7,779.1,997.4999999999999,156.7,30.600000000000005
2018-12-23,3.0000000000000004,26.1,593.1999999999999,632.8999999999999,924.5999999999999,89.19999999999999,27.899999999999995
2018-12-24,6.300000000000001,674.5,1230.4,2265.1,348.3000000000001,272.7,50.10000000000001
2018-12-25,7.799999999999999,998.6999999999999,1232.1999999999998,2763.2,239.79999999999998,301.79999999999995,65.1
2018-12-26,3.3000000000000016,83.0,832.0000000000002,959.4999999999998,410.6,267.19999999999993,20.2
2018-12-27,10.8,3408.0,1629.0000000000002,6854.9,24.799999999999997,687.3000000000001,98.39999999999998
2018-12-28,10.299999999999994,1592.3,1140.4999999999995,3581.9000000000005,116.5,505.40000000000003,70.09999999999998
2018-12-29,5.199999999999999,318.0,822.4999999999999,1309.8,613.5999999999998,199.39999999999995,28.600000000000005
2018-12-30,3.500000000000002,135.50000000000003,666.5999999999999,874.2,630.9,184.4,26.900000000000002
2018-12-31,2.400000000000001,20.9,478.2000000000001,510.29999999999995,1103.5,102.7,18.2
2019-01-01,3.000000000000001,27.0,509.1,550.0,1126.1,149.19999999999996,20.500000000000007
2019-01-02,2.700000000000001,53.5,760.8,842.85,1050.2500000000002,164.1,19.350000000000005
2019-01-03,3.5000000000000013,63.1,827.7000000000002,924.7999999999998,1010.5,199.6,18.2
2019-01-04,3.600000000000001,198.3,1016.6999999999998,1320.9,526.3000000000001,496.40000000000003,21.2
2019-01-05,3.9000000000000017,186.40000000000006,1003.8000000000001,1290.1,520.9,494.80000000000007,28.500000000000004
2019-01-06,3.3000000000000016,69.2,953.1999999999999,1059.6,472.30000000000007,370.09999999999997,77.0
2019-01-07,3.9000000000000012,60.40000000000001,831.9000000000001,924.1,773.7,203.39999999999998,22.1
2019-01-08,3.200000000000002,58.50000000000001,743.9999999999999,833.5999999999999,980.7,202.3,30.400000000000006
2019-01-09,2.9000000000000012,84.0,873.2999999999998,1002.3000000000001,832.6999999999999,171.69999999999996,24.6
2019-01-10,5.200000000000002,677.8,1351.5999999999997,2390.8,186.59999999999997,508.40000000000003,65.60000000000001
2019-01-11,3.6000000000000005,269.0,1148.1999999999998,1560.8,363.99999999999994,312.69999999999993,48.00000000000001
2019-01-12,2.400000000000001,23.099999999999994,601.1,636.5000000000001,999.5000000000001,107.9,22.000000000000007
2019-01-13,2.500000000000001,13.1,322.20000000000005,342.40000000000003,1418.9999999999998,89.5,23.500000000000004
2019-01-14,3.300000000000001,66.0,765.2,866.0999999999999,1017.6000000000001,164.39999999999998,27.2
2019-01-15,2.700000000000001,91.1,966.5,1105.7999999999997,692.8,115.0,31.9
2019-01-16,3.4000000000000012,36.4,677.1,733.0000000000001,1121.8000000000002,92.8,30.8
2019-01-17,4.4,142.6,938.6999999999999,1157.3,743.0000000000002,136.2,53.79999999999999
2019-01-18,5.3,452.99999999999994,1225.2,1919.6000000000004,590.3,211.20000000000002,36.4
2019-01-19,3.8000000000000007,104.10000000000001,853.0,1012.6000000000001,811.3,298.9,19.1
2019-01-20,5.300000000000001,428.9,1185.8000000000004,1843.8000000000002,410.50000000000006,540.8000000000001,27.700000000000003
2019-01-21,9.399999999999997,1777.9,1302.0,4028.6999999999994,416.75,685.0999999999999,49.199999999999996
2019-01-22,4.1,266.0,1087.3999999999999,1495.3999999999999,837.7,148.70000000000002,58.5
2019-01-23,6.400000000000001,902.4,1114.6,2498.3,763.3,297.40000000000003,52.50000000000001
2019-01-24,9.1,2031.3999999999996,1632.2999999999997,4746.6,168.5,557.5000000000001,63.40000000000001
2019-01-25,4.100000000000001,323.7,1171.5,1667.6000000000001,347.5,304.79999999999995,64.10000000000001
2019-01-26,2.700000000000001,20.400000000000002,481.7,512.6999999999999,1335.3999999999996,100.80000000000001,50.9
2019-01-27,2.500000000000001,26.800000000000004,282.90000000000003,324.40000000000003,1517.7,167.0,31.700000000000003
2019-01-28,4.4,348.09999999999997,886.7000000000002,1420.7,909.6,149.0,47.5
2019-01-29,4.6000000000000005,258.35,1208.3,1604.45,602.4999999999999,170.8,54.1
2019-01-30,6.600000000000001,1027.6,1413.1999999999998,2989.7000000000003,456.80000000000007,182.9,55.00000000000001
2019-01-31,9.799999999999997,2101.2999999999997,1430.6999999999996,4652.199999999999,610.3,401.8,87.89999999999999
2019-02-01,3.800000000000001,76.10000000000001,729.6999999999999,846.5,1133.3000000000002,221.5,56.800000000000004
2019-02-02,2.400000000000001,62.300000000000004,563.5,658.9,1056.0,255.80000000000004,47.50000000000001
2019-02-03,4.1000000000000005,316.4,996.2000000000002,1481.6000000000006,644.8999999999999,175.80000000000004,26.100000000000005
2019-02-04,5.6,314.59999999999997,802.8,1285.1000000000001,932.6,141.99999999999997,26.100000000000005
2019-02-05,2.9000000000000012,121.49999999999999,788.5999999999999,974.7999999999998,646.8999999999999,214.20000000000002,19.300000000000004
2019-02-06,3.5000000000000013,143.9,842.0999999999999,1062.3,792.2,135.4,17.8
2019-02-07,3.0000000000000013,32.1,473.4,522.6999999999999,1432.1999999999996,92.4,18.8
2019-02-08,2.500000000000001,17.200000000000003,332.7,359.3,1617.8000000000002,110.89999999999999,31.200000000000003
2019-02-09,2.700000000000001,20.3,315.09999999999997,345.79999999999995,1655.9000000000003,135.89999999999998,66.69999999999997
2019-02-10,2.600000000000001,25.999999999999996,512.0999999999999,552.4,1322.1999999999998,54.3,27.15
2019-02-11,4.3999999999999995,309.20000000000005,1038.5,1512.5999999999997,684.7,120.5,34.5
2019-02-12,5.950000000000001,275.99999999999994,1053.7,1476.6999999999998,567.4,197.59999999999997,24.0
2019-02-13,3.5000000000000013,85.8,810.3000000000001,941.5999999999999,842.0000000000001,268.5,30.200000000000003
2019-02-14,5.7,830.3000000000001,1487.6999999999998,2760.9,274.79999999999995,462.0999999999999,61.900000000000006
2019-02-15,5.300000000000001,496.09999999999997,1386.7999999999997,2147.399999999999,443.8,579.1000000000001,46.699999999999996
2019-02-16,3.6000000000000014,92.19999999999999,1030.1999999999998,1171.9000000000003,681.1999999999999,502.9,34.800000000000004
2019-02-17,3.0000000000000013,28.9,648.8000000000001,692.6,1285.0,417.79999999999995,38.0
2019-02-18,2.400000000000001,34.0,711.1,763.2,1261.8999999999999,178.10000000000002,41.4
2019-02-19,2.900000000000001,88.0,716.4999999999999,851.2000000000002,1224.9999999999998,153.1,26.900000000000006
2019-02-20,2.600000000000001,40.5,565.1,627.4000000000002,1350.3999999999996,186.0,53.0
2019-02-21,2.800000000000001,40.19999999999999,724.5,785.9,1180.7,292.40000000000003,32.4
2019-02-22,6.0,703.4,1214.0000000000002,2292.2999999999997,570.3999999999997,531.7,43.99999999999999
2019-02-23,5.3,548.1000000000001,1208.3,2048.7000000000003,441.80000000000007,619.7999999999998,32.900000000000006
2019-02-24,7.399999999999998,1097.0,1637.6999999999998,3320.1000000000004,252.7,764.7,45.599999999999994
2019-02-25,6.999999999999999,1480.3999999999999,2057.1000000000004,4327.5,283.5,795.3,78.1
2019-02-26,8.600000000000001,2023.0,2206.2000000000003,5308.5,343.3,826.6000000000001,114.4
2019-02-27,8.900000000000002,1596.2999999999997,1963.1,4410.5,498.65000000000003,957.8000000000001,78.4
2019-02-28,3.9000000000000017,61.900000000000006,958.8000000000002,1054.0000000000002,1088.4,528.8000000000001,27.299999999999994
2019-03-01,3.1000000000000014,96.19999999999999,848.1,995.7,1012.8999999999999,415.2,27.199999999999996
2019-03-02,2.400000000000001,27.099999999999998,435.79999999999995,477.59999999999985,1584.0999999999995,168.3,48.599999999999994
2019-03-03,2.400000000000001,15.000000000000002,262.70000000000005,286.30000000000007,1885.9,110.50000000000001,37.2
2019-03-04,2.400000000000001,92.67777777777778,574.6777777777778,717.1222222222223,1299.8333333333333,68.7,21.0
2019-03-05,3.1000000000000014,47.32222222222223,442.12222222222226,513.9777777777778,1629.3666666666666,87.80000000000003,36.1
2019-03-06,2.9000000000000012,27.7,365.5,408.29999999999995,1651.1999999999998,141.29999999999998,40.699999999999996
2019-03-07,2.400000000000001,31.5,333.50000000000006,381.4,1632.8999999999999,76.39999999999996,30.4
2019-03-08,3.300000000000001,123.19999999999999,636.9,825.9000000000001,1282.8999999999999,103.1,29.099999999999998
2019-03-09,3.2000000000000015,13.899999999999997,374.0,395.1,1752.6000000000001,215.3,27.99999999999999
2019-03-10,3.800000000000001,18.3,397.79999999999995,425.6999999999999,1723.8000000000002,77.49999999999999,32.5
2019-03-11,3.1000000000000014,36.199999999999996,401.2,457.30000000000007,1688.7,117.5,39.550000000000004
2019-03-12,2.750000000000001,22.499999999999996,391.7,426.3499999999999,1763.6000000000001,91.4,30.9
2019-03-13,2.700000000000001,40.29999999999999,343.29999999999995,405.2,1729.8999999999999,162.59999999999997,47.00000000000001
2019-03-14,3.1000000000000014,25.500000000000004,396.1,435.1,1786.1,117.10000000000001,35.8
2019-03-15,2.400000000000001,22.7,288.90000000000003,324.40000000000003,1588.9,55.300000000000004,32.9
2019-03-16,2.400000000000001,11.000000000000002,194.89999999999998,211.7,1952.3000000000002,101.7,55.7
2019-03-17,2.9000000000000012,22.9,341.2,376.1,1649.0,57.4,29.300000000000004
2019-03-18,3.6000000000000005,92.49999999999999,891.6999999999999,1033.8,947.5999999999999,137.70000000000002,27.900000000000002
2019-03-19,3.200000000000001,110.00000000000001,793.5,962.1,786.2,251.4,48.5
2019-03-20,2.600000000000001,37.6,577.6,635.5,1215.6000000000001,166.19999999999996,55.9
2019-03-21,3.1000000000000014,104.69999999999996,675.3000000000001,835.9,769.3999999999999,212.6,70.7
2019-03-22,2.9000000000000012,35.2,544.8000000000001,599.3000000000001,1143.7999999999997,268.9,18.3
2019-03-23,3.400000000000002,55.099999999999994,725.4000000000002,809.6999999999999,1164.7,293.0,48.59999999999998
2019-03-24,3.4000000000000012,62.199999999999996,708.4,803.6000000000001,1346.5000000000002,231.3,35.7
2019-03-25,3.4000000000000012,47.199999999999996,546.8000000000001,619.1,1660.2,177.8,56.5
2019-03-26,5.700000000000002,599.55,1230.25,2149.9,874.5000000000001,306.90000000000003,68.89999999999998
2019-03-27,4.000000000000001,263.5,1064.8999999999999,1469.3999999999999,1119.2,244.29999999999995,71.19999999999999
2019-03-28,3.900000000000002,397.99999999999994,1140.5000000000002,1750.6,1235.4999999999998,421.6000000000001,64.05
2019-03-29,5.2,423.7,1096.5,1745.8000000000002,1151.0,661.6,82.60000000000001
2019-03-30,7.399999999999995,983.4999999999998,1143.4,2651.0,1281.1000000000001,933.6000000000001,75.3
2019-03-31,6.799999999999998,28.900000000000002,389.3,433.4,1996.8000000000002,491.1000000000001,109.4
2019-04-01,5.200000000000001,110.2,702.5999999999999,871.7,1605.7,247.8,51.8
2019-04-02,6.800000000000001,116.2,918.1999999999999,1096.8,1069.4999999999998,352.2000000000001,88.3
2019-04-03,4.100000000000001,214.29999999999993,911.0,1239.6000000000004,1179.1000000000001,208.59999999999994,78.6
2019-04-04,3.2000000000000015,48.900000000000006,577.1,651.8000000000001,1777.1000000000001,124.10000000000002,44.099999999999994
2019-04-05,3.7000000000000015,58.8,631.9,722.3,1738.0,240.1,30.0
2019-04-06,2.400000000000001,41.49999999999999,494.6,558.0999999999999,1714.5000000000002,336.7,41.999999999999986
2019-04-07,6.500000000000001,60.9,480.1999999999999,573.5999999999999,1252.1000000000001,934.0999999999999,24.699999999999996
2019-04-08,9.799999999999999,205.0,936.7,1251.2999999999997,1062.8,907.3,31.099999999999998
2019-04-09,5.9999999999999964,103.39999999999999,729.6999999999998,888.3000000000002,1419.7,726.2000000000002,44.1
2019-04-10,4.300000000000002,45.60000000000001,366.1,436.19999999999993,1819.4500000000003,224.6,47.0
2019-04-11,2.9000000000000012,57.20000000000001,533.9,621.8,1818.3,237.50000000000003,31.600000000000005
2019-04-12,2.600000000000001,64.39999999999999,606.1999999999999,704.7,1758.6,282.3999999999999,103.3
2019-04-13,2.900000000000001,61.1,564.8,658.3999999999999,1787.8999999999999,285.2,57.20000000000001
2019-04-14,3.200000000000001,46.1,573.9000000000001,644.6,1791.1,430.49999999999994,37.699999999999996
2019-04-15,4.300000000000002,96.8,909.1999999999999,1057.4,1322.5000000000002,766.8,49.5
2019-04-16,4.200000000000001,305.29999999999995,1389.8000000000002,1857.2999999999997,692.6999999999999,1056.6999999999998,57.2
2019-04-17,3.100000000000001,183.2,1165.9,1447.0,1131.8,1089.8,47.5
2019-04-18,4.700000000000002,142.4,1000.3,1218.9,1454.1000000000001,1071.5,36.80000000000001
2019-04-19,4.0,53.199999999999996,863.8000000000001,945.6999999999998,2035.8999999999999,612.8000000000001,30.399999999999995
2019-04-20,3.300000000000002,29.150000000000006,711.0,756.05,2396.0999999999995,609.7999999999998,31.599999999999998
2019-04-21,3.4000000000000012,31.299999999999997,789.9000000000001,837.8,2678.4,699.5999999999998,45.9
2019-04-22,5.600000000000001,52.5,1137.2499999999998,1217.6,2305.2000000000003,1114.7,49.4
2019-04-23,3.9000000000000012,127.10000000000001,1193.0,1388.0,1532.8,624.3,49.00000000000001
2019-04-24,5.800000000000001,80.80000000000001,876.8000000000001,1001.2999999999998,1590.7,466.8,41.5
2019-04-25,2.800000000000001,21.900000000000006,363.9,398.1,2019.9999999999998,88.1,34.9
2019-04-26,3.0000000000000013,27.7,353.50000000000006,396.0999999999999,1900.3000000000004,119.5,22.5
2019-04-27,2.700000000000001,13.800000000000004,221.39999999999998,242.49999999999997,2000.2999999999997,116.80000000000001,28.700000000000003
2019-04-28,2.500000000000001,25.0,351.20000000000005,389.09999999999997,1685.8000000000006,135.8,30.400000000000002
2019-04-29,3.4000000000000012,78.4,718.1999999999999,838.4999999999999,1407.1,284.9,30.100000000000005
2019-04-30,3.600000000000002,110.7,988.7,1158.1999999999998,1367.0,445.7,19.6
2019-05-01,3.3000000000000007,62.60000000000001,653.9,749.6,1712.6000000000001,362.10000000000014,30.0
2019-05-02,3.0000000000000013,44.300000000000004,545.3,613.3,1486.7,162.39999999999995,38.1
2019-05-03,2.7000000000000006,73.10000000000002,616.3000000000001,728.7,1277.9311377245508,190.20000000000005,40.9
2019-05-04,3.0000000000000013,35.9,330.8,386.2,1581.5784431137724,118.3,72.79999999999998
2019-05-05,3.0000000000000013,25.599999999999998,362.3999999999999,401.6,1612.2754491017963,219.10000000000002,40.00000000000001
2019-05-06,2.9000000000000012,21.200000000000003,383.3000000000001,415.59999999999997,1642.9724550898204,137.6,41.00000000000001
2019-05-07,3.300000000000001,40.19999999999999,438.19999999999993,499.6,1673.6694610778443,203.2,29.5
2019-05-08,3.8000000000000016,86.00000000000001,566.4,698.3,1704.3664670658682,159.60000000000002,33.25000000000001
2019-05-09,4.100000000000001,269.19999999999993,792.9000000000001,1205.9,1735.063473053892,214.99999999999994,48.599999999999994
2019-05-10,5.600000000000002,119.10000000000001,574.6999999999999,757.0999999999999,1733.243113772455,201.99999999999997,28.45
2019-05-11,3.800000000000001,40.89999999999999,518.6999999999999,581.3,1438.1,248.59999999999997,44.00000000000001
2019-05-12,3.6000000000000014,50.30000000000001,555.4,633.0,1469.9,146.0,46.199999999999996
2019-05-13,3.200000000000001,75.4,566.9000000000001,682.6,1602.8999999999999,135.9,21.8
2019-05-14,2.6000000000000014,73.5,483.3999999999999,596.6,1718.3999999999999,144.2,39.199999999999996
2019-05-15,2.800000000000001,92.00000000000003,674.2999999999998,815.3000000000001,1752.4000000000003,315.00000000000006,52.0
