MeasurementDateGMT,Harrow - Stanmore: Nitric Oxide (ug/m3),Harrow - Stanmore: Nitrogen Dioxide (ug/m3),Harrow - Stanmore: Oxides of Nitrogen (ug/m3),Harrow - Stanmore: PM10 Particulate (ug/m3)
2019-02-17,68.8,605.5999999999999,710.6,686.1
2019-02-18,55.2,744.5,829.1999999999998,361.00000000000006
2019-02-19,71.00000000000001,640.0000000000001,748.6999999999999,312.6
2019-02-20,28.999999999999996,553.05,597.3,400.30000000000007
2019-02-21,80.69999999999999,786.8000000000001,910.0,492.50000000000006
2019-02-22,441.7,1173.9,1851.3000000000004,686.6
2019-02-23,421.49999999999994,1088.8,1735.0,817.7
2019-02-24,489.80000000000007,1319.3999999999999,2070.7,863.1000000000001
2019-02-25,659.7999999999998,1754.2,2766.1999999999994,935.4000000000001
2019-02-26,834.4,1853.2,3131.9,1094.2
2019-02-27,1045.6000000000001,1881.3999999999999,3484.4,1309.8000000000002
2019-02-28,201.10000000000005,875.5,1183.5999999999997,719.0999999999999
2019-03-01,48.6,676.5,751.6999999999998,600.1999999999999
2019-03-02,19.199999999999996,362.00000000000006,390.69999999999993,367.5
2019-03-03,13.899999999999999,260.6,281.90000000000003,278.8
2019-03-04,22.599999999999998,258.70000000000005,293.4,145.10000000000002
2019-03-05,33.3,441.3999999999999,492.5999999999999,236.9
2019-03-06,19.5,309.1000000000001,338.7,303.2
2019-03-07,15.2,189.4,212.2,120.5
2019-03-08,68.9,513.3,619.1,220.70000000000002
2019-03-09,15.599999999999998,262.1,285.1000000000001,411.0
2019-03-10,12.300000000000002,227.49999999999994,246.00000000000006,126.7
2019-03-11,17.8,258.7,286.0,264.2
2019-03-12,15.3,253.8,277.59999999999997,207.00000000000003
2019-03-13,13.1,122.9,142.79999999999998,288.30000000000007
2019-03-14,13.5,188.39999999999998,208.8,253.6
2019-03-15,15.3,145.4,168.9,128.6
2019-03-16,11.200000000000001,123.09999999999998,140.09999999999997,227.5
2019-03-17,13.700000000000001,139.4,160.40000000000003,78.0
2019-03-18,162.4,601.1,850.2,267.70000000000005
2019-03-19,169.69999999999996,878.5,1138.3999999999996,353.59999999999997
2019-03-20,21.8,343.2,376.59999999999997,200.29999999999998
2019-03-21,64.1,504.70000000000005,603.0999999999999,318.6
2019-03-22,34.6,493.30000000000007,546.6,353.5
2019-03-23,30.850000000000005,499.9999999999999,547.25,435.80000000000007
2019-03-24,33.2,386.20000000000005,437.30000000000007,423.8
2019-03-25,35.400000000000006,455.70000000000005,510.50000000000006,376.5
2019-03-26,150.4,884.9,1116.1000000000001,545.6
2019-03-27,107.4,900.2,1065.0,390.3
2019-03-28,84.9,1009.3000000000001,1139.5,621.8
2019-03-29,225.79999999999998,1137.1,1483.3999999999996,851.4999999999999
2019-03-30,333.1,954.0999999999999,1465.1,1097.3000000000002
2019-03-31,14.3,178.8,200.90000000000003,684.7000000000002
2019-04-01,43.40000000000001,457.7,523.8,476.20000000000005
2019-04-02,223.09999999999997,880.0999999999999,1222.2000000000003,496.0
2019-04-03,133.79999999999998,799.7,1005.0999999999998,290.20000000000005
2019-04-04,62.599999999999994,610.5000000000001,706.8,232.0
2019-04-05,29.699999999999996,397.3,442.50000000000006,340.59999999999997
2019-04-06,21.400000000000002,243.9,276.6,389.0
2019-04-07,31.300000000000008,247.29999999999998,295.4,933.1999999999999
2019-04-08,154.0,680.1999999999999,915.8,975.6
2019-04-09,45.7,415.39999999999986,485.9,833.1999999999998
2019-04-10,23.6,227.20000000000002,263.8,424.5
2019-04-11,41.5,386.5,450.2000000000001,358.09999999999997
2019-04-12,32.6,364.5,414.8,368.80000000000007
2019-04-13,26.099999999999998,326.7,367.0,353.80000000000007
2019-04-14,22.9,382.50000000000006,418.0,486.8
2019-04-15,63.50000000000001,586.8000000000001,683.8999999999997,851.9999999999999
2019-04-16,105.8,876.8,1038.5,1171.8999999999999
2019-04-17,60.1,628.8999999999999,721.0999999999999,1188.3999999999999
2019-04-18,85.59999999999998,568.1,699.2,1174.4999999999998
2019-04-19,31.8,411.90000000000003,460.8999999999999,883.7
2019-04-20,20.400000000000002,360.90000000000003,392.4,826.6
2019-04-21,21.500000000000004,412.59999999999997,446.2,861.2
2019-04-22,30.999999999999996,638.6,685.9999999999999,1209.2
2019-04-23,62.29999999999999,702.9000000000001,799.1999999999999,931.1999999999999
2019-04-24,109.80000000000003,612.0,780.3000000000001,747.9999999999999
2019-04-25,17.699999999999996,222.59999999999997,249.39999999999998,235.60000000000002
2019-04-26,36.59999999999999,370.79999999999995,427.0,267.0
2019-04-27,14.000000000000002,85.49999999999999,107.2,232.8
2019-04-28,17.700000000000003,194.1,221.40000000000003,252.6
2019-04-29,42.6,488.79999999999995,554.3,371.9
2019-04-30,66.10000000000001,724.0000000000001,824.9,587.8999999999999
2019-05-01,52.900000000000006,557.8,639.4000000000002,561.1999999999998
2019-05-02,29.899999999999995,332.2,377.8,321.90000000000003
2019-05-03,44.4,389.99999999999994,457.6,318.5
2019-05-04,21.500000000000004,172.4,205.4,298.09999999999997
2019-05-05,30.900000000000002,466.1000000000001,513.1999999999999,441.80000000000007
2019-05-06,29.200000000000003,441.40000000000003,485.90000000000003,303.9
2019-05-07,71.50000000000003,583.8000000000001,693.4,438.00000000000006
2019-05-08,31.89999999999999,455.5999999999999,504.40000000000003,303.0
2019-05-09,55.899999999999984,478.20000000000005,564.0999999999999,325.49999999999994
2019-05-10,50.79999999999998,458.5500000000001,536.9,338.8
2019-05-11,23.300000000000008,347.8,383.7,334.5
2019-05-12,33.800000000000004,411.1,462.7999999999999,297.6
2019-05-13,41.30000000000002,370.3000000000001,433.4,319.8
2019-05-14,33.7,300.59999999999997,352.20000000000005,361.3
2019-05-15,43.300000000000004,399.5,465.59999999999997,618.4
2019-05-16,33.75,303.05,354.9,552.1999999999999
2019-05-17,25.099999999999998,327.80000000000007,366.7,474.30000000000007
2019-05-18,32.199999999999996,445.30000000000007,494.59999999999997,461.99999999999994
2019-05-19,37.0,422.8,479.20000000000016,531.1
2019-05-20,36.099999999999994,365.6000000000001,420.3,470.79999999999995
2019-05-21,24.500000000000004,288.59999999999997,326.29999999999995,344.90000000000003
2019-05-22,40.199999999999996,490.79999999999995,552.5,339.49999999999994
2019-05-23,37.89999999999999,554.9,613.1999999999999,362.59999999999997
2019-05-24,21.100000000000005,304.5999999999999,336.90000000000003,358.80000000000007
2019-05-25,12.399999999999999,169.3,188.5,275.4
2019-05-26,16.6,170.0,195.4,262.29999999999995
2019-05-27,18.999999999999993,188.60000000000002,217.90000000000003,268.20000000000005
2019-05-28,27.8,363.8,406.79999999999995,153.2
2019-05-29,64.1,595.4000000000001,693.5000000000001,278.1
2019-05-30,17.500000000000004,124.10000000000001,151.2,268.40000000000003
2019-05-31,40.3,319.90000000000003,382.00000000000006,198.4
2019-06-01,67.49999999999997,399.69999999999993,503.40000000000003,307.30000000000007
2019-06-02,23.300000000000004,284.59999999999997,320.29999999999995,326.8000000000001
2019-06-03,18.5,246.3,274.29999999999995,415.8
2019-06-04,69.7,635.2999999999998,742.1000000000001,433.7000000000001
2019-06-05,19.400000000000006,280.90000000000003,310.9,293.6
2019-06-06,31.600000000000005,366.70000000000005,415.7,255.30000000000007
2019-06-07,34.55,442.90000000000015,496.05,338.4000000000001
2019-06-08,15.699999999999998,159.4,183.89999999999998,186.8
2019-06-09,38.99999999999999,360.5,420.2,265.79999999999995
2019-06-10,38.79999999999999,350.99999999999994,409.90000000000003,222.00000000000003
2019-06-11,44.3,246.2,314.09999999999997,192.89999999999998
2019-06-12,41.39999999999999,386.8,450.1,221.2
2019-06-13,33.5,440.7,492.2,228.70000000000002
2019-06-14,22.8,245.39999999999998,280.3,254.49999999999997
2019-06-15,27.699999999999996,306.0,348.3999999999999,238.40000000000003
2019-06-16,31.100000000000005,254.0,302.0,241.5
2019-06-17,24.1,212.9,250.29999999999998,280.09999999999997
2019-06-18,86.80000000000001,687.1999999999999,819.9000000000002,399.9
2019-06-19,45.00000000000001,347.1,416.40000000000003,442.3999999999999
2019-06-20,27.1,176.5,217.6,255.10000000000002
2019-06-21,39.8,350.29999999999995,411.80000000000007,287.4000000000001
2019-06-22,60.49999999999999,410.9999999999999,504.00000000000006,300.7
2019-06-23,23.499999999999996,275.00000000000006,310.9,624.3000000000001
2019-06-24,62.50000000000001,552.1999999999999,647.6999999999999,796.5400000000001
2019-06-25,42.19999999999999,324.90000000000003,389.9,539.66
2019-06-26,22.599999999999998,137.7,173.19999999999996,309.90000000000003
2019-06-27,23.8,139.1,175.7,364.9
2019-06-28,30.199999999999996,195.0,241.3,533.1
2019-06-29,43.80000000000002,390.50000000000006,457.7,632.2
2019-06-30,15.299999999999999,107.40000000000002,131.10000000000002,266.59999999999997
2019-07-01,22.300000000000004,144.5,178.50000000000003,193.59999999999997
2019-07-02,38.20000000000001,232.1,291.0,273.4
2019-07-03,35.89999999999999,258.3,313.5999999999999,336.2
2019-07-04,43.8,311.9,379.00000000000006,287.2
2019-07-05,22.400000000000002,253.00000000000006,287.49999999999994,362.00000000000006
2019-07-06,30.399999999999995,220.29999999999998,266.6,223.20000000000002
2019-07-07,26.7,220.5,261.8,266.40000000000003
2019-07-08,74.09999999999998,425.7000000000001,539.2,344.99999999999994
2019-07-09,34.300000000000004,395.79999999999995,448.3,400.9
2019-07-10,43.40000000000001,458.9,525.3,396.49999999999994
2019-07-11,27.999999999999996,269.70000000000005,312.70000000000005,288.8
2019-07-12,21.699999999999996,147.4,180.4,205.3
2019-07-13,28.099999999999994,190.0,233.0,228.19999999999996
2019-07-14,21.20000000000001,152.2,184.8,218.4
2019-07-15,31.800000000000008,243.7,293.00000000000006,212.8
2019-07-16,35.4,354.4,408.8999999999999,371.29999999999995
2019-07-17,51.3,356.7,434.99999999999994,456.5
2019-07-18,32.74999999999999,250.79999999999998,300.90000000000003,250.39999999999995
2019-07-19,46.900000000000006,350.7,422.59999999999997,283.2
2019-07-20,24.399999999999995,147.29999999999998,184.60000000000002,176.39999999999998
2019-07-21,32.1,217.99999999999994,267.20000000000005,194.79999999999998
2019-07-22,35.4,266.5,321.09999999999997,312.69999999999993
2019-07-23,87.20000000000002,391.8,525.0,406.48
2019-07-24,62.4,489.5,584.8000000000002,710.52
2019-07-25,55.2,595.7,680.4999999999999,859.45
2019-07-26,26.1,321.09999999999997,361.1,293.8
2019-07-27,26.7,164.49999999999997,205.49999999999997,185.39999999999998
2019-07-28,18.9,147.79999999999998,176.9,226.10000000000002
2019-07-29,48.19999999999999,283.7,357.20000000000005,279.1
2019-07-30,20.400000000000006,229.70000000000005,261.1,318.0999999999999
2019-07-31,17.899999999999995,119.0,146.69999999999996,237.20000000000002
2019-08-01,20.699999999999996,172.5,204.3,285.00000000000006
2019-08-02,18.799999999999997,185.5,214.8,347.29999999999995
2019-08-03,29.500000000000007,336.5,381.50000000000006,306.99999999999994
2019-08-04,34.5,427.5,480.59999999999997,337.40000000000003
2019-08-05,21.0,159.99999999999997,192.89999999999995,258.09999999999997
2019-08-06,26.5,197.09999999999997,238.00000000000003,285.80000000000007
2019-08-07,22.299999999999997,132.70000000000002,167.00000000000003,198.59999999999997
2019-08-08,34.39999999999999,246.59999999999997,299.99999999999994,249.2
2019-08-09,25.200000000000003,199.89999999999992,238.79999999999995,272.95
2019-08-10,16.4,105.3,130.4,338.40000000000003
2019-08-11,20.9,171.1,203.1,295.2
2019-08-12,45.4,322.3,391.7,218.0
2019-08-13,30.999999999999996,239.0,286.90000000000003,213.7
2019-08-14,30.900000000000006,374.8,421.8,235.09999999999997
2019-08-15,26.0,149.6,189.5,176.3
2019-08-16,48.399999999999984,319.5,393.69999999999993,284.09999999999997
2019-08-17,21.800000000000004,129.10000000000002,162.10000000000002,232.99999999999997
2019-08-18,21.099999999999998,151.9,183.9,229.2
2019-08-19,25.7,143.99999999999997,183.2,245.00000000000003
2019-08-20,38.800000000000004,341.09999999999997,400.79999999999995,313.49999999999994
2019-08-21,87.2,498.0,631.5,368.6
2019-08-22,39.899999999999984,425.0,485.89999999999986,319.2
2019-08-23,77.00000000000001,553.9000000000001,672.0,348.0
2019-08-24,44.70000000000001,667.8,736.3000000000001,658.4
2019-08-25,26.800000000000008,470.7,512.1,782.8000000000001
2019-08-26,38.800000000000004,611.6999999999999,671.3999999999999,589.8000000000001
2019-08-27,69.5,666.0000000000001,772.2,635.6000000000001
2019-08-28,36.79999999999999,299.2999999999999,355.6,242.40000000000003
2019-08-29,29.799999999999997,201.79999999999998,247.10000000000002,172.6
2019-08-30,37.9,344.40000000000003,402.4,326.79999999999995
2019-08-31,35.80000000000001,270.40000000000003,325.2,251.49999999999997
2019-09-01,21.800000000000004,184.39999999999995,218.0,174.1
2019-09-02,53.7,331.7999999999999,414.2,269.6
2019-09-03,21.05,209.29999999999995,242.14999999999998,270.0
2019-09-04,24.9,143.29999999999998,181.5,172.10000000000002
2019-09-05,30.0,299.3,345.2,217.50000000000003
2019-09-06,67.39999999999999,494.7,598.4,297.5
2019-09-07,27.3,221.99999999999997,264.2,239.79999999999998
2019-09-08,71.1,472.79999999999995,581.6,265.7
2019-09-09,52.6,596.2,676.7,284.5
2019-09-10,153.8,628.1000000000001,864.0000000000001,308.5
2019-09-11,29.1,192.3,237.0,213.49999999999994
2019-09-12,41.800000000000004,192.80000000000007,256.8,230.09999999999997
2019-09-13,40.5,328.20000000000005,390.29999999999995,241.90000000000003
2019-09-14,145.9,849.6,1073.4,317.09999999999997
2019-09-15,48.099999999999994,447.7,520.9,285.40000000000003
2019-09-16,59.2,332.09999999999997,422.79999999999995,250.2
2019-09-17,50.7,381.8,459.9,252.6
2019-09-18,72.19999999999999,577.5,688.4,392.7
2019-09-19,215.59999999999997,725.8000000000002,1056.6999999999998,363.5000000000001
2019-09-20,97.4,584.1,733.2,450.6
2019-09-21,56.599999999999994,687.8999999999999,774.7000000000002,584.6
2019-09-22,37.099999999999994,506.8999999999999,563.8,311.69999999999993
2019-09-23,35.50000000000001,239.99999999999997,294.79999999999995,194.1
2019-09-24,39.300000000000004,354.0,414.3,183.79999999999998
2019-09-25,36.3,282.99999999999994,339.0,146.69999999999996
2019-09-26,32.5,269.0,318.7,201.40000000000003
2019-09-27,44.8,298.19999999999993,366.80000000000007,258.2
2019-09-28,27.1,175.79999999999998,217.4,205.50000000000003
2019-09-29,26.1,141.9,182.2,119.30000000000001
2019-09-30,125.4,411.6000000000001,604.1,225.79999999999998
2019-10-01,52.79999999999999,302.0999999999999,382.5,170.29999999999998
2019-10-02,58.00000000000001,383.3999999999999,472.7,125.19999999999999
2019-10-03,730.4000000000002,716.4,1836.2,407.69999999999993
2019-10-04,99.7,403.00000000000006,555.7,375.0000000000001
2019-10-05,43.10000000000001,531.6,597.1999999999999,305.3
2019-10-06,24.799999999999997,208.0,246.19999999999996,256.6
2019-10-07,126.50000000000001,453.59999999999997,647.4000000000001,253.6
2019-10-08,35.69999999999999,227.39999999999998,282.59999999999997,396.00000000000006
2019-10-09,29.1,207.3,251.70000000000005,217.10000000000005
2019-10-10,39.5,246.49999999999994,306.80000000000007,280.7
2019-10-11,22.899999999999995,240.99999999999994,275.99999999999994,235.8
2019-10-12,46.1,523.0,594.3000000000001,212.39999999999998
2019-10-13,37.2,299.7,356.59999999999997,226.2
2019-10-14,188.10000000000002,691.9000000000002,979.9000000000002,331.69999999999993
2019-10-15,55.79999999999999,450.40000000000003,535.5,258.80000000000007
2019-10-16,115.19999999999999,501.20000000000005,677.8000000000001,301.7000000000001
2019-10-17,357.4,589.1,1137.0,312.1
2019-10-18,27.500000000000007,262.8,305.90000000000003,291.8999999999999
2019-10-19,140.3,460.30000000000007,674.8,279.40000000000003
2019-10-20,95.69999999999999,327.8,474.4999999999999,264.2
2019-10-21,23.8,228.89999999999998,265.09999999999997,258.0
2019-10-22,604.1999999999999,663.9,1590.2000000000003,409.79999999999995
2019-10-23,291.5999999999999,940.6000000000001,1387.1,524.1999999999999
2019-10-24,200.50000000000003,719.8,1027.6,510.19999999999993
2019-10-25,133.4,395.50000000000006,599.9,260.3
2019-10-26,17.4,210.5,236.99999999999994,270.1
2019-10-27,104.79999999999998,420.59999999999997,581.1999999999999,365.5
2019-10-28,105.8,555.7999999999998,718.2,343.7
2019-10-29,34.199999999999996,410.3999999999999,463.3,265.1
2019-10-30,58.29999999999999,593.4,682.5000000000001,439.7
2019-10-31,297.3,838.1000000000001,1294.2,723.1
2019-11-01,190.79999999999998,626.5999999999998,918.7999999999998,377.3000000000001
2019-11-02,20.900000000000002,178.9,210.9,273.7
2019-11-03,247.7,566.1999999999998,945.9,342.30000000000007
2019-11-04,360.1,791.2,1343.3,315.9
2019-11-05,49.4,327.99999999999994,403.5,244.1
2019-11-06,210.40000000000003,879.0999999999999,1201.6999999999998,592.0000000000001
2019-11-07,598.6,647.0000000000001,1564.7000000000003,281.3
2019-11-08,572.5999999999999,713.0000000000001,1590.7,314.69999999999993
2019-11-09,246.00000000000003,794.1999999999999,1171.3000000000004,335.9
2019-11-10,471.5,605.3,1328.1,339.80000000000007
2019-11-11,65.7,449.00000000000006,550.8000000000001,280.70000000000005
2019-11-12,45.9,387.8,458.29999999999995,204.29999999999998
2019-11-13,161.79999999999998,670.7000000000002,919.0,252.2
2019-11-14,140.3,826.6000000000001,1041.3999999999999,177.0
2019-11-15,41.00000000000001,328.3,391.29999999999995,314.79999999999995
2019-11-16,656.5,767.3999999999999,1773.6999999999998,455.69999999999993
2019-11-17,973.7000000000003,834.4999999999999,2326.8999999999996,535.3999999999999
2019-11-18,76.0,575.1,692.2,268.1
2019-11-19,2237.7999999999997,1428.9,4860.0,720.3
2019-11-20,398.2999999999999,997.0,1607.5999999999997,381.40000000000003
2019-11-21,112.00000000000001,723.1,894.8,532.5000000000001
2019-11-22,54.699999999999996,745.9000000000001,830.2,252.9
2019-11-23,137.3,682.2,892.6999999999999,327.5
2019-11-24,398.7000000000001,689.2999999999998,1300.7000000000005,402.29999999999995
2019-11-25,44.1,618.9,686.6,198.1
2019-11-26,24.6,446.1,483.8,213.7
2019-11-27,55.400000000000006,577.3000000000002,662.4999999999999,203.10000000000002
2019-11-28,58.89999999999999,351.5999999999999,441.8,209.9
2019-11-29,423.59999999999997,762.8000000000001,1412.4,292.0
2019-11-30,148.1,841.1999999999999,1068.3999999999999,318.40000000000003
2019-12-01,28.900000000000002,339.99999999999994,384.1,178.29999999999998
2019-12-02,519.6999999999999,936.6999999999999,1733.3,454.0
2019-12-03,1063.7000000000003,1221.8999999999999,2852.8,459.89999999999986
2019-12-04,1868.8000000000002,1369.1000000000001,4234.2,616.5
2019-12-05,1035.8999999999999,817.4,2405.7999999999997,497.09999999999985
2019-12-06,17.6,261.49999999999994,288.0,126.2
2019-12-07,28.800000000000008,361.00000000000006,405.7,203.19999999999996
2019-12-08,12.300000000000002,124.6,143.8,284.5
2019-12-09,113.19999999999999,457.90000000000003,631.6999999999999,170.5
2019-12-10,143.79999999999998,520.3999999999999,741.0,268.59999999999997
2019-12-11,203.99999999999997,763.3000000000001,1076.3000000000002,200.00000000000003
2019-12-12,48.19999999999999,729.4000000000001,803.1,227.9
2019-12-13,14.9,231.89999999999998,255.10000000000002,198.50000000000003
2019-12-14,16.1,307.99999999999994,332.7,276.0
2019-12-15,16.0,237.59999999999997,261.9000000000001,166.70000000000002
2019-12-16,472.40000000000003,952.3,1676.5,270.00000000000006
2019-12-17,131.0,865.1000000000001,1066.1000000000001,207.9
2019-12-18,335.9,803.9,1318.4999999999998,310.5
2019-12-19,24.199999999999996,320.6,357.40000000000003,364.6999999999999
2019-12-20,62.29999999999999,619.8,715.5000000000001,115.39999999999999
2019-12-21,25.600000000000005,367.0,406.3,192.29999999999995
2019-12-22,23.600000000000005,328.1,364.20000000000005,93.59999999999998
2019-12-23,49.4,514.2,589.9,288.59999999999997
2019-12-24,19.900000000000002,279.50000000000006,309.7,239.99999999999997
2019-12-25,277.0,580.6,1005.0,271.59999999999997
2019-12-26,129.0,488.7,686.7,249.5
2019-12-27,423.6000000000001,601.4,1250.6,323.4
2019-12-28,48.6,554.3000000000001,628.8999999999999,352.29999999999995
2019-12-29,43.6,397.3,463.79999999999995,360.2000000000001
2019-12-30,143.60000000000002,567.1,787.1,440.20000000000005
2019-12-31,85.69999999999999,608.2,739.5999999999999,542.8
2020-01-01,312.90000000000003,806.8000000000001,1286.5999999999997,917.6999999999999
2020-01-02,24.400000000000006,381.70000000000005,419.6,252.80000000000007
2020-01-03,25.099999999999998,317.7,356.5,184.6
2020-01-04,33.2,473.0,523.6999999999999,203.9
2020-01-05,20.3,338.90000000000003,370.19999999999993,122.6
2020-01-06,27.700000000000003,379.2,421.5,232.8
2020-01-07,47.80000000000002,545.5999999999999,618.5000000000001,289.50000000000006
2020-01-08,73.1,489.50000000000006,601.8999999999999,522.1
2020-01-09,25.700000000000006,286.8,325.99999999999994,200.7
2020-01-10,100.89999999999999,583.6999999999999,738.5999999999999,158.0
2020-01-11,23.000000000000004,251.10000000000002,286.2,304.0000000000001
2020-01-12,24.200000000000003,326.5,363.49999999999994,109.69999999999999
2020-01-13,29.149999999999995,317.1500000000001,361.5999999999999,282.54999999999995
2020-01-14,25.4,240.39999999999998,278.99999999999994,202.60000000000002
2020-01-15,32.3,461.40000000000003,511.0,170.99999999999997
2020-01-16,34.9,377.99999999999994,431.6,305.8
2020-01-17,30.400000000000006,402.0,448.59999999999997,182.7
2020-01-18,55.80000000000001,531.9999999999999,617.1,301.8999999999999
2020-01-19,246.39999999999998,719.5999999999999,1097.1,349.20000000000005
2020-01-20,1357.8000000000002,1287.3,3368.8,674.9000000000001
2020-01-21,1353.7,1109.3999999999999,3184.8999999999996,688.1
2020-01-22,541.1,976.1000000000001,1805.6000000000001,576.1000000000001
2020-01-23,190.99999999999997,893.3999999999997,1186.5,415.90000000000003
2020-01-24,428.5,892.1000000000001,1548.8999999999999,455.49999999999994
2020-01-25,43.999999999999986,595.6,662.9000000000001,618.1
2020-01-26,27.2,426.5,467.7999999999999,492.8
2020-01-27,43.6,719.4499999999999,786.7500000000001,248.3
2020-01-28,27.8,312.20000000000005,355.19999999999993,153.9
2020-01-29,45.300000000000004,520.5,589.9,314.9
2020-01-30,32.60000000000001,363.9,414.2,175.1
2020-01-31,28.000000000000004,346.2999999999999,389.69999999999993,118.0
2020-02-01,19.6,137.4,167.1,366.0
2020-02-02,20.499999999999996,215.79999999999998,246.5,393.5
2020-02-03,23.299999999999997,165.6,201.3,408.00000000000006
2020-02-04,26.5,232.2,272.7,264.1
2020-02-05,1081.2499999999998,1074.1000000000001,2731.7499999999995,609.7
2020-02-06,1373.3,1345.7,3451.2999999999997,674.4000000000002
2020-02-07,275.9,859.9,1283.0000000000002,709.9
2020-02-08,21.4,309.50000000000006,341.79999999999995,405.5
2020-02-09,10.400000000000002,110.10000000000002,126.00000000000003,339.7
2020-02-10,16.099999999999998,159.70000000000002,184.04999999999995,237.39999999999998
2020-02-11,17.400000000000006,151.9,178.70000000000002,296.3
2020-02-12,48.0,443.40000000000003,516.9,265.3
2020-02-13,26.299999999999997,292.49999999999994,333.0,197.4
2020-02-14,244.1,498.0999999999999,872.6999999999999,436.20000000000005
2020-02-15,19.400000000000002,157.00000000000003,186.40000000000003,176.99999999999997
2020-02-16,21.0,130.29999999999998,162.0,107.60000000000002
2020-02-17,23.4,144.8,181.10000000000005,324.79999999999995
2020-02-18,27.100000000000005,219.9,261.7,228.5
2020-02-19,47.4,466.30000000000007,538.7,309.7
2020-02-20,28.5,242.99999999999994,286.80000000000007,145.2
2020-02-21,30.900000000000002,199.29999999999998,246.89999999999998,415.29999999999995
2020-02-22,24.6,72.69999999999999,110.79999999999998,395.40000000000003
2020-02-23,35.2,263.9,318.09999999999997,150.8
2020-02-24,35.0,234.5,287.90000000000003,161.89999999999998
2020-02-25,30.1,180.39999999999998,226.79999999999998,176.9
2020-02-26,33.10000000000001,289.5,340.6,182.50000000000006
2020-02-27,56.2,460.3,546.3999999999999,186.69999999999996
2020-02-28,49.6,633.3,709.3,294.40000000000003
2020-02-29,24.199999999999996,153.7,190.90000000000003,379.29999999999995
2020-03-01,24.299999999999997,207.2,244.1,231.89999999999995
2020-03-02,35.6,393.3,447.7,166.5
2020-03-03,55.0,522.6,606.9999999999999,254.99999999999997
2020-03-04,259.29999999999995,784.4999999999999,1181.9,335.40000000000003
2020-03-05,29.700000000000006,272.99999999999994,318.7,313.29999999999995
2020-03-06,228.79999999999998,674.5000000000001,1025.8000000000002,373.29999999999995
2020-03-07,149.29999999999998,631.4,860.5000000000001,486.79999999999995
2020-03-08,16.2,174.1,198.8,271.2
2020-03-09,19.700000000000003,278.75000000000006,309.0,246.89999999999998
2020-03-10,15.8,113.0,137.00000000000003,73.79999999999998
2020-03-11,19.599999999999998,169.00000000000003,198.80000000000004,206.39999999999998
2020-03-12,18.3,121.3,149.60000000000002,314.0
2020-03-13,19.2,298.0,327.50000000000006,317.90000000000003
2020-03-14,22.5,273.5,308.3,245.3
2020-03-15,28.1,320.4,363.90000000000003,173.29999999999998
2020-03-16,36.4,440.20000000000005,495.5,271.4
2020-03-17,34.3,455.19999999999993,507.6,348.9999999999999
2020-03-18,18.299999999999997,238.20000000000002,265.4,274.0
2020-03-19,30.099999999999998,313.7000000000001,360.09999999999997,326.4
2020-03-20,20.79999999999999,152.3,183.99999999999997,281.5
2020-03-21,18.100000000000005,165.79999999999998,193.5,336.1
2020-03-22,21.599999999999994,222.2,255.6,374.09999999999997
2020-03-23,60.400000000000006,675.55,767.65,478.80000000000007
2020-03-24,112.09999999999998,865.4000000000001,1037.7000000000003,477.2999999999999
2020-03-25,107.10000000000001,824.0999999999998,988.3,609.3
2020-03-26,38.800000000000004,390.29999999999995,450.30000000000007,790.8
2020-03-27,22.500000000000007,257.7,292.3999999999999,848.6999999999999
2020-03-28,13.5,115.29999999999997,135.6,494.59999999999997
2020-03-29,14.599999999999998,66.4,88.6,365.4
2020-03-30,19.7,139.3,169.80000000000004,244.3
2020-03-31,21.1,242.29999999999998,274.9,308.20000000000005
2020-04-01,38.9,346.1,406.1,302.70000000000005
2020-04-02,19.6,173.20000000000002,203.5,192.20000000000002
2020-04-03,28.400000000000002,415.8999999999999,459.40000000000003,274.9
2020-04-04,58.800000000000004,481.79999999999995,571.7,351.1000000000001
2020-04-05,25.3,296.90000000000003,335.9,383.6999999999999
2020-04-06,16.199999999999996,164.5,189.39999999999995,288.25
2020-04-07,65.19999999999999,414.1,514.8,481.4000000000001
2020-04-08,37.79999999999999,554.0,611.6999999999998,1046.1000000000001
2020-04-09,33.0,405.1000000000001,455.4000000000001,1158.6000000000001
2020-04-10,33.3,391.19999999999993,441.69999999999993,935.6999999999999
2020-04-11,50.9,570.6000000000001,649.1000000000001,809.7
2020-04-12,26.4,338.6000000000001,379.5,608.6
2020-04-13,14.399999999999999,109.7,132.3,421.80000000000007
2020-04-14,25.099999999999998,341.6000000000001,379.7,331.59999999999997
2020-04-15,64.5,630.9999999999999,730.2,614.6
2020-04-16,52.59999999999998,590.6,671.0999999999999,1059.0000000000002
2020-04-17,19.4,206.39999999999998,236.2,457.40000000000003
2020-04-18,24.6,287.5,325.09999999999997,490.80000000000007
2020-04-19,20.399999999999995,203.9,235.20000000000002,445.6999999999999
2020-04-20,22.0,203.5,236.60000000000002,576.0000000000001
2020-04-21,22.200000000000003,228.6,262.7,699.3000000000002
2020-04-22,26.700000000000003,256.5,297.6,691.4000000000002
2020-04-23,31.500000000000004,349.8999999999999,399.09999999999997,714.2
2020-04-24,28.699999999999992,317.40000000000003,361.2999999999999,659.9000000000001
2020-04-25,18.799999999999997,293.7,322.5,400.79999999999995
2020-04-26,26.800000000000004,365.40000000000003,406.20000000000005,370.3
