MeasurementDateGMT,Hillingdon - Keats Way: Nitric Oxide (ug/m3),Hillingdon - Keats Way: Nitrogen Dioxide (ug/m3),Hillingdon - Keats Way: Oxides of Nitrogen (ug/m3),Hillingdon - Keats Way: Ozone (ug/m3)
2019-02-08,449.3000000000001,1072.3,1761.0999999999997,1054.9
2019-02-09,388.1,1013.5000000000002,1608.8000000000002,1162.6999999999998
2019-02-10,235.60000000000005,889.8999999999997,1251.0,1051.2999999999997
2019-02-11,862.9,1309.6,2633.0000000000005,592.4000000000001
2019-02-12,2180.0499999999993,2014.7500000000002,5357.4,191.5
2019-02-13,1478.2000000000003,1896.7,4163.2,229.79999999999993
2019-02-14,3410.1,2128.5,7357.1,76.80000000000004
2019-02-15,3314.1999999999994,2275.7000000000003,7357.600000000001,103.39999999999998
2019-02-16,1514.8,1916.6999999999998,4239.5,125.3
2019-02-17,1033.1000000000004,1791.1,3375.3000000000006,361.49999999999994
2019-02-18,1239.9999999999998,1993.7,3895.2,326.2999999999999
2019-02-19,1322.6,1909.3999999999994,3937.2000000000003,476.29999999999995
2019-02-20,972.46,1526.1600000000003,3016.6799999999985,544.9599999999999
2019-02-21,1120.44,1558.34,3277.02,490.74000000000007
2019-02-22,1438.06,1856.5218181818182,4061.712727272727,252.5
2019-02-23,2051.1600000000003,2415.021818181818,5561.012727272727,120.00000000000001
2019-02-24,2091.48,2353.7563636363634,5561.274545454545,165.6
2019-02-25,2131.7999999999997,2292.490909090909,5561.536363636363,109.6
2019-02-26,2172.12,2231.225454545455,5561.798181818182,125.29999999999998
2019-02-27,2212.4399999999996,2169.96,5562.06,165.59999999999997
2019-02-28,2252.76,2108.6945454545453,5562.321818181819,550.6
2019-03-01,2293.08,2047.429090909091,5562.583636363637,680.4000000000001
2019-03-02,2333.4,1986.1636363636364,5562.845454545455,904.7999999999998
2019-03-03,2139.1000000000004,1775.4363636363635,5054.104545454546,1206.5999999999997
2019-03-04,852.2,1165.7,2472.3999999999996,1022.6000000000001
2019-03-05,854.7500000000001,1416.8999999999999,2727.5499999999997,821.8499999999999
2019-03-06,618.8000000000001,1131.7,2080.5,907.3
2019-03-07,225.50000000000003,729.3999999999999,1074.9,1207.0
2019-03-08,736.1000000000001,1281.2000000000003,2409.4999999999995,730.9
2019-03-09,268.7,945.3,1357.2,1223.6000000000001
2019-03-10,168.6,714.4,973.2,1332.2
2019-03-11,51.87426900584796,201.72690058479535,280.9883040935673,1459.7999999999997
2019-03-12,66.73684210526316,149.28421052631583,250.58947368421053,1314.6
2019-03-13,64.0421052631579,167.81052631578942,265.0736842105263,1591.5000000000002
2019-03-14,61.34736842105263,186.3368421052632,279.5578947368421,1438.0
2019-03-15,58.65263157894737,204.86315789473684,294.0421052631579,1233.2
2019-03-16,55.957894736842114,223.38947368421054,308.5263157894737,1523.3999999999999
2019-03-17,53.26315789473684,241.91578947368424,323.0105263157895,1461.6999999999998
2019-03-18,50.56842105263159,260.4421052631579,337.4947368421053,858.5000000000001
2019-03-19,47.87368421052632,278.9684210526315,351.978947368421,242.80000000000007
2019-03-20,45.178947368421056,297.49473684210534,366.46315789473675,600.3999999999999
2019-03-21,42.48421052631579,316.02105263157887,380.9473684210526,580.8000000000001
2019-03-22,39.78947368421053,334.5473684210527,395.4315789473684,382.2
2019-03-23,37.09473684210526,353.0736842105263,409.9157894736842,934.2
2019-03-24,34.4,371.59999999999997,424.3999999999999,1156.3
2019-03-25,141.03625730994153,735.2257309941521,951.3801169590644,1430.7000000000003
2019-03-26,893.1,1206.3999999999999,2575.7000000000007,838.4
2019-03-27,648.5999999999999,1222.5,2217.1000000000004,861.0
2019-03-28,1006.7,1866.6000000000001,3409.9999999999995,477.40000000000003
2019-03-29,2130.6,2144.1,5410.6,376.8
2019-03-30,1416.6000000000001,1232.7,3404.2999999999993,929.5
2019-03-31,44.900000000000006,531.3,600.0999999999998,1541.6999999999998
2019-04-01,286.25,1156.0,1595.15,951.0
2019-04-02,1057.4500000000003,1325.2500000000002,2946.8500000000004,642.1
2019-04-03,814.25,1353.1999999999998,2602.0499999999993,631.1000000000001
2019-04-04,799.2500000000002,1602.9000000000003,2828.7999999999993,698.0
2019-04-05,531.05,1398.7,2212.65,905.6
2019-04-06,93.85,639.5,783.8999999999999,1217.3999999999999
2019-04-07,48.55,405.45000000000005,480.0,960.1999999999999
2019-04-08,247.20000000000002,799.1499999999999,1177.8,871.1999999999998
2019-04-09,144.29999999999998,708.9999999999999,930.8499999999999,1058.0
2019-04-10,73.95000000000002,448.50000000000006,561.85,1555.1
2019-04-11,120.49999999999999,813.2,997.5000000000001,1400.5000000000002
2019-04-12,132.35,939.75,1142.5500000000002,1240.7000000000003
2019-04-13,106.80000000000001,859.2,1022.7499999999999,1299.8
2019-04-14,151.35000000000002,998.3499999999999,1229.9,1223.2999999999997
2019-04-15,449.2000000000001,1468.45,2157.2,805.6999999999998
2019-04-16,282.15,1248.7,1681.55,554.0
2019-04-17,285.2,1536.45,1974.3000000000002,685.4000000000001
2019-04-18,279.5999999999999,1440.9499999999998,1869.4500000000005,942.3999999999999
2019-04-19,133.9,1315.95,1521.6000000000001,1354.3000000000002
2019-04-20,161.95,1170.75,1419.45,1630.4000000000003
2019-04-21,83.9,1099.9,1228.3,1950.9
2019-04-22,193.65000000000003,1745.9500000000003,2042.5,1470.6
2019-04-23,185.55,1489.7,1774.1500000000005,962.9000000000002
2019-04-24,705.25,1750.65,2832.1500000000005,643.1000000000001
2019-04-25,573.4,1385.3,2264.1000000000004,963.2
2019-04-26,956.25,1370.8500000000004,2836.65,783.5999999999999
2019-04-27,103.34999999999998,458.7999999999999,617.5499999999998,1598.9
2019-04-28,29.450000000000003,284.59999999999997,330.00000000000006,1500.0
2019-04-29,213.3,1005.6,1332.7,848.4000000000001
2019-04-30,569.4,1481.05,2354.05,747.1
2019-05-01,564.0999999999999,1283.1,2148.0,979.6
2019-05-02,71.0,572.6,681.2,1080.4
2019-05-03,227.7,748.8000000000001,1097.8,805.2
2019-05-04,15.400000000000002,221.95,245.45,1467.3
2019-05-05,178.8,637.5,911.7500000000001,1351.8499999999997
2019-05-06,216.95,729.6999999999999,1062.6,1310.5
2019-05-07,863.2999999999997,1774.9,3098.3499999999995,693.8
2019-05-08,783.3499999999999,1573.5500000000002,2774.7500000000005,623.9
2019-05-09,537.5500000000001,994.9499999999999,1819.3,604.4999999999999
2019-05-10,914.0499999999998,1527.2499999999998,2928.9499999999994,441.49999999999994
2019-05-11,56.34999999999999,545.8499999999999,631.85,1202.5000000000002
2019-05-12,145.25000000000003,819.2000000000002,1041.9,1016.8000000000002
2019-05-13,421.70000000000005,1124.7499999999998,1771.4000000000003,957.0
2019-05-14,171.3,800.55,1063.15,1322.2999999999997
2019-05-15,279.45,1295.3,1723.95,1146.6000000000004
2019-05-16,95.2,610.3000000000001,756.2000000000002,1565.8999999999999
2019-05-17,32.050000000000004,427.55,476.34999999999997,1252.8000000000002
2019-05-18,171.0,666.3000000000001,928.5500000000001,1033.2
2019-05-19,155.0,652.2500000000001,889.1999999999999,953.2000000000002
2019-05-20,44.19999999999999,520.0,587.7499999999999,1308.6
2019-05-21,47.699999999999996,419.5,492.05,1653.8000000000002
2019-05-22,445.54999999999995,1521.0500000000002,2204.4,826.5000000000002
2019-05-23,774.05,1722.5,2908.65,843.3999999999999
2019-05-24,77.04999999999998,447.59999999999997,565.8499999999999,1255.9999999999998
2019-05-25,67.35000000000001,307.65,411.40000000000003,1383.2999999999997
2019-05-26,234.2,648.9500000000002,1008.0500000000001,701.4000000000001
2019-05-27,152.95,556.4499999999999,791.1999999999998,1041.1000000000001
2019-05-28,163.35000000000002,521.9499999999999,772.5,1060.3999999999996
2019-05-29,880.6500000000001,1325.45,2676.250000000001,320.09999999999997
2019-05-30,417.65,738.9,1379.15,616.1999999999999
2019-05-31,860.0499999999998,1106.95,2426.0000000000005,286.30000000000007
2019-06-01,847.4999999999999,1417.2499999999998,2716.65,434.9
2019-06-02,433.49999999999994,1025.55,1689.7,726.9
2019-06-03,425.45000000000005,1082.3000000000002,1734.6499999999996,835.6999999999999
2019-06-04,596.9499999999999,1363.6,2279.3500000000004,408.70000000000005
2019-06-05,579.9,1264.0999999999997,2153.6500000000005,596.6999999999999
2019-06-06,690.5,1364.5999999999997,2423.25,660.1000000000003
2019-06-07,334.40000000000003,1015.7,1527.6499999999999,729.1999999999999
2019-06-08,259.65000000000003,714.6999999999999,1113.1,921.9
2019-06-09,468.55000000000007,960.8000000000002,1679.65,697.3
2019-06-10,82.85000000000001,388.94999999999993,515.8500000000001,984.4
2019-06-11,403.0499999999999,438.2500000000001,1055.8500000000001,978.4
2019-06-12,108.75,480.99999999999994,648.3000000000001,999.3
2019-06-13,712.15,1259.6000000000004,2351.65,471.8
2019-06-14,663.25,1241.1,2258.7000000000003,586.5999999999999
2019-06-15,569.9,1259.5500000000002,2133.2,573.9000000000001
2019-06-16,455.7,970.6999999999999,1669.3,618.1999999999999
2019-06-17,603.6500000000001,1246.6,2172.2999999999993,799.3
2019-06-18,540.25,1239.75,2067.9000000000005,418.79999999999995
2019-06-19,467.45,890.9499999999998,1607.5,508.5999999999999
2019-06-20,322.3999999999999,848.65,1343.0,776.0999999999998
2019-06-21,440.09999999999997,823.85,1498.25,902.5
2019-06-22,642.35,1144.0000000000002,2128.7999999999997,729.5000000000001
2019-06-23,85.39999999999999,727.25,858.2499999999999,1508.2
2019-06-24,835.95,1581.6,2863.4499999999994,374.29999999999995
2019-06-25,225.65000000000003,551.5999999999999,897.6500000000002,876.0999999999999
2019-06-26,39.95,265.6,327.00000000000006,1351.1999999999998
2019-06-27,101.4,355.8999999999999,511.19999999999993,1277.7
2019-06-28,232.1,744.8,1100.7,842.9999999999998
2019-06-29,519.3,1504.15,2300.1,1088.3
2019-06-30,171.70000000000002,373.04999999999995,635.5999999999999,1236.8000000000002
2019-07-01,125.10000000000002,298.1999999999999,490.30000000000007,1125.9
2019-07-02,76.2,313.99999999999994,431.2000000000001,1114.3
2019-07-03,128.60000000000002,597.9999999999999,794.4999999999999,1156.3000000000002
2019-07-04,237.79999999999998,729.4,1094.1999999999998,1019.2000000000002
2019-07-05,219.69999999999996,828.5999999999999,1166.1999999999998,1293.8
2019-07-06,118.94999999999997,375.35,557.8999999999999,831.1
2019-07-07,400.4,824.1999999999999,1438.1,490.90000000000003
2019-07-08,1006.2999999999998,1339.6,2882.4,593.8000000000001
2019-07-09,655.6999999999999,1091.4999999999995,2097.6,870.1000000000003
2019-07-10,650.9999999999999,1444.0999999999997,2441.9999999999995,614.1999999999999
2019-07-11,246.10000000000002,706.2999999999998,1084.4,1030.3999999999999
2019-07-12,87.9,218.7,353.3,1199.3999999999999
2019-07-13,63.8,207.80000000000004,305.7,1138.6
2019-07-14,48.4,245.70000000000002,319.90000000000003,949.0
2019-07-15,117.10000000000001,371.3999999999999,550.6,885.4
2019-07-16,412.1,1142.9,1774.6000000000001,954.9000000000002
2019-07-17,666.0999999999998,1568.7,2589.9999999999995,779.9000000000001
2019-07-18,532.3000000000001,905.3999999999999,1721.7000000000007,632.6999999999999
2019-07-19,1124.8,1233.5000000000002,2958.1000000000004,149.59999999999997
2019-07-20,409.4,629.1,1256.5,697.05
2019-07-21,518.0999999999999,873.5,1668.3,471.1
2019-07-22,876.5999999999998,989.6999999999999,2333.7,324.40000000000003
2019-07-23,987.7,1310.8999999999999,2825.5,891.1000000000001
2019-07-24,933.0,1259.3000000000002,2690.1,844.5999999999998
2019-07-25,924.4999999999998,1970.1000000000001,3387.7000000000003,829.7
2019-07-26,666.3000000000001,1009.4,2030.8999999999996,451.00000000000006
2019-07-27,56.099999999999994,328.6,415.00000000000006,657.8000000000001
2019-07-28,114.09999999999998,448.70000000000005,623.4,918.9
2019-07-29,919.6999999999998,1275.8,2685.7,592.5000000000001
2019-07-30,614.5,1080.9,2023.2999999999997,649.8999999999999
2019-07-31,390.90000000000003,797.5000000000001,1396.8,729.1999999999998
2019-08-01,150.29999999999998,414.00000000000006,644.6,1194.6
2019-08-02,85.4,294.45,425.55,1387.0
2019-08-03,625.8000000000001,1330.3000000000002,2289.6,517.6999999999998
2019-08-04,508.40000000000003,1380.0,2159.3,538.4
2019-08-05,596.3,995.9,1910.3,652.0
2019-08-06,645.3000000000001,995.0000000000001,1984.6,562.9000000000001
2019-08-07,471.6,845.9,1569.0000000000002,679.4999999999999
2019-08-08,502.8999999999999,882.5,1653.1,441.29999999999995
2019-08-09,707.7999999999998,951.3000000000002,2036.3000000000002,564.7
2019-08-10,218.9,515.9000000000001,851.0999999999999,1175.8999999999999
2019-08-11,366.5,806.9,1368.8000000000002,884.8000000000001
2019-08-12,308.7,731.7,1205.5,618.6999999999999
2019-08-13,301.7000000000001,778.5,1240.8000000000002,891.1999999999998
2019-08-14,960.5000000000001,1333.8,2806.4,228.39999999999998
2019-08-15,257.90000000000003,529.4,924.6499999999999,789.2999999999998
2019-08-16,856.3,1083.8000000000004,2396.7000000000007,293.0
2019-08-17,466.1,805.3000000000001,1519.9,540.3000000000001
2019-08-18,448.5000000000001,861.4999999999999,1549.7,606.9999999999999
2019-08-19,513.5,968.6000000000001,1756.4,616.5999999999998
2019-08-20,505.0,996.4,1771.0,907.5
2019-08-21,1251.0434782608697,1407.1652173913044,3326.726086956522,311.73913043478257
2019-08-22,736.8565217391307,1304.3347826086956,2434.8739130434783,591.1608695652172
2019-08-23,1182.2249999999997,1455.825,3268.6250000000005,358.0
2019-08-24,771.225,1797.1249999999998,2979.4250000000006,687.6999999999999
2019-08-25,817.3000000000001,2031.3,3284.5,771.7
2019-08-26,724.9,2010.8,3122.2000000000003,871.2999999999998
2019-08-27,693.0,1651.3999999999996,2714.1000000000004,997.2499999999999
2019-08-28,641.8,1069.4,2052.8999999999996,658.1999999999998
2019-08-29,353.40000000000003,871.8000000000001,1413.1999999999998,780.6
2019-08-30,779.0500000000002,1280.3999999999996,2474.7500000000005,459.1
2019-08-31,431.9,846.1999999999999,1508.9000000000005,732.3000000000001
2019-09-01,61.90000000000001,324.1,418.79999999999995,1021.4000000000002
2019-09-02,566.6000000000003,991.3,1860.6999999999998,697.6999999999999
2019-09-03,472.0999999999999,1001.0999999999998,1724.9,718.2999999999998
2019-09-04,287.29999999999995,497.50000000000006,938.2000000000002,919.5
2019-09-05,276.00000000000006,509.6000000000001,932.5,1077.4999999999998
2019-09-06,710.9000000000002,1135.0000000000002,2225.3000000000006,329.6
2019-09-07,29.5,351.49999999999994,396.79999999999995,867.6
2019-09-08,587.3000000000001,749.8,1650.5,872.3
2019-09-09,1172.3,1719.7,3517.3000000000006,227.8
2019-09-10,499.70000000000005,791.9999999999999,1558.2999999999997,461.9
2019-09-11,550.6999999999999,863.2000000000002,1707.7,434.99999999999994
2019-09-12,775.3,894.1,2082.6,364.1
2019-09-13,108.36666666666666,457.6,623.5,951.8000000000001
2019-09-14,802.4333333333333,1334.1,2564.9,387.4
2019-09-15,308.50000000000006,744.3000000000001,1216.5,650.6000000000001
2019-09-16,84.6,426.9,556.2000000000002,419.4000000000001
2019-09-17,103.8,530.9000000000001,690.1,906.8000000000001
2019-09-18,247.9,820.7000000000002,1200.7,790.7
2019-09-19,638.6999999999999,1085.0,2064.7000000000003,504.50000000000006
2019-09-20,321.5,1108.6000000000001,1601.6000000000001,733.2
2019-09-21,211.59999999999997,1390.6,1714.3,711.8000000000001
2019-09-22,647.1,1544.5000000000002,2536.7,378.9999999999999
2019-09-23,649.9,1100.8,2097.4,458.6
2019-09-24,836.9499999999998,1154.8500000000001,2438.1000000000004,342.5000000000001
2019-09-25,602.8000000000001,929.6,1854.0000000000002,438.6000000000001
2019-09-26,565.0999999999999,1004.3,1870.8000000000002,529.3000000000001
2019-09-27,542.5,937.4999999999999,1768.9999999999998,630.3000000000001
2019-09-28,319.3,791.6999999999999,1281.9,748.6999999999999
2019-09-29,169.29999999999998,487.40000000000003,746.3999999999997,924.1999999999999
2019-09-30,1123.4,1285.9,3008.5000000000005,263.8
2019-10-01,789.5999999999999,940.1000000000001,2150.8999999999996,631.3000000000001
2019-10-02,211.79999999999998,544.9,870.2,785.6999999999998
2019-10-03,1617.3,1441.6000000000004,3921.5,207.00000000000003
2019-10-04,586.0,965.5,1863.7,509.79999999999995
2019-10-05,757.5000000000001,1143.3,2304.4999999999995,214.5
2019-10-06,247.29999999999995,379.4,758.4000000000003,956.3
2019-10-07,937.6000000000001,1141.8999999999996,2579.7000000000003,280.9
2019-10-08,607.4999999999999,967.0999999999999,1898.2,545.8000000000001
2019-10-09,548.4999999999999,986.4999999999999,1828.1000000000004,672.6999999999999
2019-10-10,592.4000000000001,944.0999999999998,1852.2,583.3000000000001
2019-10-11,382.2,918.6999999999998,1504.6,780.1000000000001
2019-10-12,1161.2000000000003,1684.0000000000002,3464.8,243.70000000000005
2019-10-13,558.5,1188.6,2043.9,499.9
2019-10-14,647.6999999999999,1138.6999999999998,2131.6,176.0
2019-10-15,669.9,1150.5000000000002,2177.6,333.9
2019-10-16,1040.6000000000001,1330.3999999999999,2925.9,415.40000000000003
2019-10-17,1430.8,1674.1999999999998,3868.2000000000007,223.89999999999998
2019-10-18,524.4000000000001,1168.3999999999999,1972.4000000000003,708.7000000000002
2019-10-19,717.2000000000002,1258.3,2357.6999999999994,480.0
2019-10-20,251.39999999999992,478.79999999999995,864.3999999999999,639.7
2019-10-21,22.799999999999994,372.90000000000003,407.9,1005.5999999999999
2019-10-22,1851.3999999999999,1329.5,4168.299999999999,228.99999999999997
2019-10-23,1687.8,1275.8999999999999,3864.3000000000006,64.39999999999999
2019-10-24,1188.7,1208.35,3031.1000000000004,53.800000000000004
2019-10-25,907.1,1127.7,2519.0000000000005,565.4
2019-10-26,152.4,609.8,843.1,1102.3
2019-10-27,706.5999999999999,878.4,1961.6999999999998,536.4999999999998
2019-10-28,1094.8000000000004,934.8999999999999,2613.499999999999,341.4
2019-10-29,130.49999999999997,910.8,1110.8000000000002,831.0000000000001
2019-10-30,352.0000000000001,1204.3,1743.5000000000002,465.9
2019-10-31,1080.5,1214.2999999999997,2871.2999999999997,144.20000000000002
2019-11-01,1324.7,1404.6,3435.7999999999997,171.1
2019-11-02,266.4,682.8999999999999,1091.1,934.1999999999998
2019-11-03,930.2999999999998,1213.0,2639.4,311.0
2019-11-04,2552.0999999999995,1656.7999999999997,5569.499999999999,81.10000000000002
2019-11-05,115.29999999999995,509.09999999999997,685.9999999999999,625.0
2019-11-06,1407.8000000000002,1453.7999999999997,3612.2999999999997,214.20000000000002
2019-11-07,1229.9999999999998,1349.1999999999998,3234.7000000000003,394.1
2019-11-08,1619.4000000000005,894.4999999999999,3377.2999999999997,328.19999999999993
2019-11-09,995.1000000000001,1169.0,2695.2,204.50000000000003
2019-11-10,874.7,904.0999999999999,2245.0,518.0999999999999
2019-11-11,391.90000000000003,894.1000000000001,1495.3999999999999,726.5999999999999
2019-11-12,371.90000000000003,954.4000000000001,1524.2999999999997,705.8
2019-11-13,936.3000000000001,1344.8999999999999,2780.5,368.59999999999997
2019-11-14,779.3999999999999,1525.3000000000002,2720.7000000000007,439.1000000000001
2019-11-15,43.69999999999999,467.79999999999995,534.5999999999999,778.8
2019-11-16,1072.6,1012.2000000000002,2656.7,195.30000000000004
2019-11-17,2338.8999999999996,1170.2000000000003,4756.600000000001,87.80000000000001
2019-11-18,476.8,837.8,1568.4,601.2000000000003
2019-11-19,3492.7000000000007,1823.7999999999997,7179.399999999999,26.200000000000003
2019-11-20,1118.5,1599.5,3314.7,247.4
2019-11-21,441.99999999999994,1018.6,1696.3000000000002,186.49999999999997
2019-11-22,1189.6,1595.6000000000001,3419.8999999999996,201.0
2019-11-23,371.70000000000005,1051.8000000000002,1621.7999999999997,169.7
2019-11-24,1292.6,1250.8,3233.2000000000003,77.5
2019-11-25,1298.1,1454.9000000000003,3444.8,179.7
2019-11-26,880.4,1523.8,2874.3,337.20000000000005
2019-11-27,867.5000000000005,1417.4999999999998,2747.8000000000006,343.5
2019-11-28,101.19999999999997,570.6,725.6,682.9000000000001
2019-11-29,1035.4,993.9999999999999,2581.7000000000003,496.3000000000002
2019-11-30,1188.3,1435.1999999999996,3256.9000000000005,83.2
2019-12-01,35.8,488.6,543.6000000000001,856.7999999999997
2019-12-02,1083.1999999999998,1289.0000000000002,2949.5000000000005,243.70000000000002
2019-12-03,2179.3000000000006,1870.6000000000001,5212.000000000001,108.2
2019-12-04,3929.0000000000005,1738.3999999999999,7762.499999999999,40.900000000000006
2019-12-05,2524.8999999999996,1434.1,5304.9000000000015,289.7
2019-12-06,274.0,842.3000000000002,1262.1999999999996,862.1999999999999
2019-12-07,405.99999999999994,978.8000000000002,1601.6,680.8000000000001
2019-12-08,138.4,572.1000000000003,784.6,1330.2
2019-12-09,380.20000000000005,720.1,1303.5,1000.1
2019-12-10,926.1,1299.7,2719.6999999999994,520.8
2019-12-11,1027.2,1588.5000000000002,3163.7000000000007,340.49999999999994
2019-12-12,1034.2000000000003,1597.3000000000002,3182.900000000001,306.7
2019-12-13,205.2,694.3999999999999,1009.0,1086.1999999999998
2019-12-14,307.5,1014.2999999999998,1485.9,1084.3999999999999
2019-12-15,299.6,905.8999999999999,1365.6,1090.0
2019-12-16,1611.4000000000003,1840.6,4311.599999999999,292.20000000000005
2019-12-17,883.4,1549.6,2903.9999999999995,154.1
2019-12-18,1677.5000000000002,1617.9500000000003,4190.4,243.85
2019-12-19,636.4,1122.2999999999997,2098.2,525.6
2019-12-20,691.8000000000001,1403.1999999999998,2463.6000000000004,430.69999999999993
2019-12-21,622.0999999999999,1353.3000000000002,2307.0999999999995,613.4
2019-12-22,316.8,883.1999999999998,1369.2999999999997,834.1
2019-12-23,527.1999999999999,1160.8,1969.3,562.1999999999999
2019-12-24,228.6,852.2,1202.6,890.4999999999999
2019-12-25,1657.2999999999997,911.1000000000001,3452.3,722.7
2019-12-26,369.00000000000006,967.6000000000001,1533.2,645.6999999999999
2019-12-27,845.5999999999999,958.0999999999999,2255.1,452.1
2019-12-28,878.5000000000001,1328.6999999999998,2675.7,204.89999999999998
2019-12-29,561.1,1009.9,1869.8999999999999,404.79999999999995
2019-12-30,1030.1,1099.0,2678.4999999999995,90.49999999999999
2019-12-31,581.8,997.3999999999999,1889.8000000000002,77.00000000000001
2020-01-01,950.75,1302.6000000000001,2760.5,43.75
2020-01-02,495.4,1080.2500000000002,1839.9499999999998,529.6999999999999
2020-01-03,93.35000000000001,643.7500000000001,786.5499999999998,1087.3000000000002
2020-01-04,286.29999999999995,1098.35,1537.3500000000001,630.0000000000001
2020-01-05,309.09999999999997,1158.4,1632.15,759.8000000000002
2020-01-06,523.25,1188.15,1991.0999999999997,776.6000000000001
2020-01-07,625.5000000000001,1235.4500000000003,2194.6,487.6
2020-01-08,770.9,1181.6,2363.25,559.1999999999999
2020-01-09,485.34999999999997,1032.6000000000001,1776.75,762.0999999999999
2020-01-10,430.95,890.6999999999998,1552.0000000000002,876.4999999999999
2020-01-11,231.35000000000002,776.05,1130.8000000000002,1132.8
2020-01-12,273.90000000000003,802.2,1222.5,1083.9999999999998
2020-01-13,533.3499999999998,1114.9,1932.5500000000002,855.0
2020-01-14,432.24999999999994,968.7499999999999,1631.8500000000004,1028.2
2020-01-15,599.7499999999998,1317.9,2237.35,736.2
2020-01-16,633.3,1217.3999999999999,2188.7,616.0
2020-01-17,453.54999999999995,1136.1,1831.8000000000002,823.4000000000001
2020-01-18,218.25000000000003,989.5499999999998,1324.3,552.5999999999999
2020-01-19,951.65,1162.6499999999999,2621.6,298.09999999999997
2020-01-20,2574.2000000000003,1692.3999999999999,5639.849999999999,57.49999999999999
2020-01-21,2830.75,1681.55,6022.300000000001,80.29999999999998
2020-01-22,1286.1000000000001,1245.4499999999996,3217.6,48.0
2020-01-23,617.8499999999999,1283.1000000000001,2230.6,195.60000000000002
2020-01-24,1101.1000000000001,1193.85,2882.3999999999996,168.6
2020-01-25,1078.65,1357.75,3011.9000000000005,197.2
2020-01-26,495.95,1169.3000000000002,1929.5500000000002,411.09999999999997
2020-01-27,821.2499999999999,1594.9,2854.4,498.90000000000003
2020-01-28,246.99999999999997,965.15,1344.0500000000002,1043.6000000000001
2020-01-29,622.0,1376.1999999999998,2329.95,632.0500000000002
2020-01-30,568.8,1003.3,1875.1999999999998,670.3000000000001
2020-01-31,351.4,827.0999999999999,1365.8499999999997,822.5
2020-02-01,119.34999999999997,546.2,729.3000000000001,1214.0000000000002
2020-02-02,320.3,798.4,1289.1999999999998,954.5
2020-02-03,175.4,624.7,893.65,1223.0
2020-02-04,25.3,367.9,406.59999999999997,1354.0000000000005
2020-02-05,1440.4499999999996,1357.25,3566.2999999999997,143.59999999999997
2020-02-06,2201.0000000000005,1629.1000000000004,5004.150000000001,66.9
2020-02-07,1166.95,1362.0,3151.15,173.6
2020-02-08,329.4,923.85,1428.2500000000002,832.4000000000001
2020-02-09,80.10000000000001,315.40000000000003,438.45,1496.4
2020-02-10,138.65000000000003,566.0000000000001,778.1999999999999,1321.55
2020-02-11,160.1,616.5499999999998,861.8499999999999,1336.6000000000001
2020-02-12,424.9,1055.8,1707.7,850.7000000000003
2020-02-13,274.0000000000001,727.1000000000001,1147.5500000000004,1199.5
2020-02-14,949.9500000000002,1205.65,2662.4,596.2
2020-02-15,207.14999999999998,530.65,848.35,1006.4000000000001
2020-02-16,111.80000000000001,473.35,645.5999999999999,1383.3999999999996
2020-02-17,181.5,609.0499999999998,887.0999999999999,1241.1000000000001
2020-02-18,238.49999999999997,710.7499999999999,1076.0499999999997,1143.6000000000001
2020-02-19,439.94999999999993,1033.8500000000001,1708.8,805.8
2020-02-20,173.45,644.4000000000001,910.5000000000001,1265.1
2020-02-21,231.95000000000002,733.1500000000001,1088.8500000000001,1146.5
2020-02-22,46.04999999999999,291.75000000000006,362.74999999999994,1636.9
2020-02-23,81.55,380.70000000000005,505.75,1233.7
2020-02-24,359.7499999999999,854.8499999999999,1406.4499999999998,836.0999999999999
2020-02-25,224.10000000000002,867.1000000000003,1210.6000000000001,1030.9
2020-02-26,105.44999999999999,560.0,722.0,1243.8999999999996
2020-02-27,148.04999999999998,726.0,953.1000000000001,985.7000000000002
2020-02-28,602.15,1160.95,2084.2500000000005,617.0
2020-02-29,137.4,471.0999999999999,682.1000000000003,1395.4
2020-03-01,211.54999999999998,654.6999999999999,979.1500000000001,1295.3999999999999
2020-03-02,127.89999999999998,691.5999999999999,887.8500000000001,1154.8999999999999
2020-03-03,407.1500000000001,1024.1,1648.8,748.8000000000001
2020-03-04,1300.9999999999998,1443.0999999999997,3437.1999999999994,384.54999999999995
2020-03-05,28.249999999999996,396.05000000000007,439.54999999999995,1160.4999999999995
2020-03-06,288.5,727.6,1169.85,977.2
2020-03-07,449.40000000000003,1066.75,1755.8999999999996,660.5
2020-03-08,137.45,566.65,777.35,1357.3
2020-03-09,240.2,808.8,1177.5000000000002,1027.4
2020-03-10,142.45000000000002,455.0,673.3,1035.0
2020-03-11,214.65,650.1000000000001,979.7,1326.3
2020-03-12,198.8,607.4499999999999,912.15,1259.2999999999997
2020-03-13,181.54999999999998,709.05,987.3999999999999,1171.8000000000002
2020-03-14,254.95000000000002,808.8500000000001,1200.0500000000002,1020.4000000000001
2020-03-15,132.29999999999998,638.0499999999998,841.45,1234.8999999999999
2020-03-16,220.30000000000004,838.5500000000001,1175.9999999999998,726.9
2020-03-17,348.95000000000005,937.5999999999999,1473.1000000000001,823.8000000000001
2020-03-18,214.5,712.45,1041.8,958.1000000000001
2020-03-19,71.75,539.5000000000001,650.1499999999997,826.9000000000001
2020-03-20,49.050000000000004,342.55,417.3,1299.3999999999999
2020-03-21,65.9,434.3500000000001,535.95,1218.5000000000002
