MeasurementDateGMT,Brent - Neasden Lane: Nitric Oxide (ug/m3),Brent - Neasden Lane: Nitrogen Dioxide (ug/m3),Brent - Neasden Lane: Oxides of Nitrogen (ug/m3),Brent - Neasden Lane: PM10 Particulate (ug/m3)
2019-02-14,3201.7499999999995,1929.2,6838.1500000000015,1042.8
2019-02-15,3399.8,2070.0,7282.900000000001,1306.8
2019-02-16,732.6999999999998,1313.6,2436.7000000000003,801.1999999999999
2019-02-17,277.1,822.7,1247.6000000000001,736.5999999999999
2019-02-18,612.4,1242.3000000000002,2181.2999999999997,610.7
2019-02-19,875.8999999999997,1437.6000000000006,2780.9999999999995,1046.1000000000001
2019-02-20,569.4000000000001,1121.1,1993.9,880.4999999999999
2019-02-21,839.8999999999999,1454.6,2741.8999999999996,1235.9999999999998
2019-02-22,1180.2,1555.1999999999998,3365.1000000000004,885.2
2019-02-23,1102.3,1373.0,3063.5,912.9000000000001
2019-02-24,1619.8,1564.4000000000003,4047.8999999999996,989.7
2019-02-25,2700.2000000000007,2206.7999999999997,6347.000000000002,1363.8000000000002
2019-02-26,3183.2000000000007,2446.5000000000005,7326.8,1690.4000000000003
2019-02-27,4147.000000000001,2835.1,9194.100000000002,2219.6
2019-02-28,1038.7000000000003,1579.05,3172.050000000001,1320.1999999999998
2019-03-01,948.4999999999999,1519.8999999999996,2974.3000000000006,898.8
2019-03-02,407.4,761.4000000000001,1386.1,718.8999999999999
2019-03-03,162.90000000000003,373.3,623.3000000000001,259.50000000000006
2019-03-04,584.6000000000001,935.5999999999998,1832.0,1043.4000000000003
2019-03-05,569.9000000000001,1008.6000000000001,1882.8000000000002,958.8999999999999
2019-03-06,242.4,623.1999999999999,995.1,310.79999999999995
2019-03-07,371.0,698.5000000000001,1267.0,962.4
2019-03-08,836.8999999999999,1112.8000000000002,2395.9999999999995,782.4999999999999
2019-03-09,297.59999999999997,749.8,1205.5,488.20000000000005
2019-03-10,127.60000000000001,486.6,682.4999999999999,177.4
2019-03-11,471.6,893.5,1616.2999999999997,946.25
2019-03-12,334.5,750.4999999999999,1263.2000000000003,380.29999999999995
2019-03-13,382.7,735.9,1322.4000000000005,1003.8999999999999
2019-03-14,393.3999999999999,885.2999999999998,1488.5,749.9
2019-03-15,366.69999999999993,685.8000000000001,1248.3999999999996,1201.6
2019-03-16,194.70000000000005,463.50000000000006,762.1999999999999,495.40000000000003
2019-03-17,205.79999999999998,572.1,887.5999999999999,592.3
2019-03-18,1032.8000000000002,1558.9,3142.7,998.9999999999998
2019-03-19,1124.1000000000006,1588.1,3311.8999999999996,919.4000000000001
2019-03-20,773.3,1366.8999999999999,2552.4999999999995,981.9999999999999
2019-03-21,864.8499999999999,1198.85,2524.8999999999996,753.0
2019-03-22,712.7,1079.8,2172.9,719.8000000000002
2019-03-23,240.79999999999995,787.4999999999999,1156.8,636.4999999999999
2019-03-24,145.9,767.4,991.3000000000002,490.40000000000003
2019-03-25,296.3,885.9,1340.4,499.69999999999993
2019-03-26,1753.8000000000002,1560.8000000000002,4249.8,946.7999999999998
2019-03-27,1100.0,1446.9999999999998,3133.5999999999995,770.6999999999999
2019-03-28,674.3000000000001,1472.2999999999997,2506.1000000000004,837.8999999999999
2019-03-29,1535.2999999999997,1663.2,4017.7,1289.1000000000004
2019-03-30,1837.6000000000001,1336.9,4154.900000000001,1484.4999999999998
2019-03-31,45.49999999999999,361.5,430.90000000000003,662.9
2019-04-01,245.0,764.4,1140.0,676.4
2019-04-02,1131.4999999999998,1523.1000000000001,3257.8999999999996,1044.8000000000002
2019-04-03,979.0999999999998,1351.3999999999996,2852.7999999999997,615.1999999999998
2019-04-04,141.10000000000002,681.6,898.0999999999999,243.4
2019-04-05,125.60000000000001,638.4,831.3,369.99999999999994
2019-04-06,207.6,519.4,838.0,491.9
2019-04-07,188.30000000000004,442.40000000000003,731.4,958.7
2019-04-08,788.2,1144.8999999999999,2353.8,1160.1000000000004
2019-04-09,375.09999999999997,853.8,1428.9999999999995,827.9
2019-04-10,171.5,449.0999999999999,712.4,534.4999999999999
2019-04-11,205.50000000000003,642.9999999999999,957.5999999999998,427.49999999999994
2019-04-12,409.59999999999997,898.3499999999999,1526.9,510.79999999999995
2019-04-13,191.2,647.5000000000001,940.3999999999999,444.9
2019-04-14,80.39999999999999,504.7,628.3000000000001,459.90000000000003
2019-04-15,241.3,855.3999999999999,1225.4999999999995,900.6000000000001
2019-04-16,676.0999999999998,1403.5,2440.6000000000004,1296.8999999999999
2019-04-17,528.2,1166.5,1976.4999999999998,1260.6
2019-04-18,293.4000000000001,905.6000000000001,1355.2000000000005,1273.4999999999998
2019-04-19,196.0,888.9,1189.4000000000003,1037.0000000000002
2019-04-20,169.59999999999997,884.7,1144.7,912.6999999999999
2019-04-21,66.4,891.6,993.1000000000001,803.0999999999999
2019-04-22,70.39999999999999,1013.0000000000001,1121.1999999999998,1118.0
2019-04-23,373.29999999999995,1263.4,1835.5,1130.3
2019-04-24,284.9,992.1000000000001,1429.0,874.45
2019-04-25,173.79999999999998,514.5,781.3000000000001,415.00000000000006
2019-04-26,323.2,760.0000000000001,1255.9999999999998,581.4
2019-04-27,220.8,420.99999999999994,759.5,1046.8
2019-04-28,93.9,379.1,522.9,280.8
2019-04-29,422.0000000000001,970.9999999999997,1618.2000000000003,624.6
2019-04-30,366.09999999999997,1211.4,1772.1999999999998,806.9
2019-05-01,651.5000000000001,1356.0,2354.7,1159.7
2019-05-02,507.10000000000014,1040.6999999999998,1818.1000000000001,700.5000000000001
2019-05-03,651.4000000000001,1057.4,2055.7999999999993,766.3999999999999
2019-05-04,192.8,492.7,787.9000000000001,380.3
2019-05-05,168.0,646.1,903.9999999999999,406.09999999999997
2019-05-06,219.20000000000002,637.0999999999999,973.3000000000002,313.49999999999994
2019-05-07,525.2,931.0999999999998,1736.4000000000003,678.4
2019-05-08,310.8,870.1000000000001,1346.1000000000001,457.99999999999994
2019-05-09,1058.4999999999998,1236.7999999999997,2859.8999999999996,637.2999999999998
2019-05-10,765.1999999999997,1265.8000000000002,2439.4999999999995,710.9999999999999
2019-05-11,187.29999999999998,695.6999999999999,983.0999999999999,459.0
2019-05-12,168.0,740.7,998.2000000000002,287.0
2019-05-13,347.20000000000005,879.0,1411.7000000000007,513.6999999999999
2019-05-14,247.29999999999998,681.2999999999998,1060.4999999999998,516.1999999999999
2019-05-15,237.50000000000003,842.0000000000001,1206.4,750.6999999999999
2019-05-16,199.9,635.2,941.6999999999999,706.8999999999999
2019-05-17,296.59999999999997,698.0999999999999,1153.2,648.6999999999998
2019-05-18,487.40000000000003,1007.1000000000001,1754.0000000000002,552.6
2019-05-19,321.5,860.9000000000001,1353.0,513.2
2019-05-20,518.2,1090.7,1885.1,652.1000000000001
2019-05-21,406.29999999999995,900.7,1523.5999999999997,539.5999999999999
2019-05-22,388.20000000000005,1093.7,1689.1000000000001,959.1999999999998
2019-05-23,607.65,1245.7,2177.7,1101.1999999999996
2019-05-24,365.4,933.3000000000001,1493.2,635.3
2019-05-25,280.59999999999997,684.4999999999999,1114.8,388.90000000000003
2019-05-26,178.4,436.20000000000005,710.4,299.59999999999997
2019-05-27,179.8,459.20000000000005,735.1999999999998,288.1
2019-05-28,367.99999999999994,724.3,1288.2000000000003,382.9
2019-05-29,490.8,910.5,1663.3,872.9999999999999
2019-05-30,397.90000000000003,574.8,1185.4999999999998,1147.6
2019-05-31,532.5999999999999,704.1999999999999,1521.0000000000005,868.6999999999999
2019-06-01,378.9,754.3,1334.9999999999998,443.99999999999994
2019-06-02,152.49999999999997,456.90000000000003,690.3999999999999,355.7000000000001
2019-06-03,420.7000000000001,711.7,1357.0,1347.2999999999995
2019-06-04,256.1,831.3500000000003,1223.75,407.2000000000001
2019-06-05,535.4000000000001,877.3000000000002,1698.2999999999997,873.5999999999999
2019-06-06,495.5,860.5999999999998,1620.7999999999997,628.6
2019-06-07,191.50000000000003,726.5,1020.4000000000002,288.5
2019-06-08,265.6,481.7000000000001,888.6999999999999,826.5
2019-06-09,257.49999999999994,603.8,998.9000000000002,238.90000000000003
2019-06-10,235.8,612.3,973.4000000000002,170.3
2019-06-11,327.40000000000003,545.1,1047.2,219.09999999999997
2019-06-12,290.9,705.5999999999998,1151.6000000000001,214.50000000000003
2019-06-13,478.00000000000006,857.1,1589.9000000000003,263.8
2019-06-14,312.5,635.3,1114.3999999999999,261.99999999999994
2019-06-15,245.5,599.3000000000001,976.0,273.5
2019-06-16,168.2,441.79999999999995,699.6000000000001,172.79999999999998
2019-06-17,319.4,672.4,1162.4999999999995,465.50000000000006
2019-06-18,430.8,1094.3999999999999,1755.2,441.8
2019-06-19,626.5,1117.8,2078.2999999999997,539.4
2019-06-20,440.8999999999999,785.5,1461.7999999999997,555.6500000000002
2019-06-21,536.7,971.6,1794.6,601.0000000000001
2019-06-22,242.7,695.6,1067.6,318.6
2019-06-23,42.300000000000004,502.50000000000017,567.3000000000001,621.9
2019-06-24,643.0000000000001,1193.8,2179.7999999999997,858.3
2019-06-25,403.0,699.5,1317.5000000000002,575.8000000000001
2019-06-26,139.59999999999997,355.2,569.1,452.6000000000001
2019-06-27,299.02592592592595,451.5592592592593,908.7333333333332,459.54999999999995
2019-06-28,132.07407407407408,470.64074074074074,672.5666666666667,566.6999999999999
2019-06-29,163.4,750.2,1001.0999999999999,714.7000000000002
2019-06-30,129.40000000000003,352.49999999999994,551.0000000000001,432.0
2019-07-01,370.29999999999995,651.0999999999999,1218.1999999999998,675.1
2019-07-02,246.65000000000003,565.7,944.2,515.1999999999999
2019-07-03,244.50000000000003,634.5000000000001,1009.1499999999999,545.1
2019-07-04,303.1,940.0000000000001,1403.9000000000003,591.5000000000001
2019-07-05,350.4,909.6999999999999,1447.3,954.3999999999999
2019-07-06,269.09999999999997,583.4000000000001,995.9,437.29999999999995
2019-07-07,98.2,408.4,559.1,277.49999999999994
2019-07-08,320.19999999999993,792.9000000000002,1283.8999999999996,470.69999999999993
2019-07-09,376.9,924.6,1502.6,727.8000000000001
2019-07-10,591.5999999999999,1077.6999999999998,1984.7000000000003,1129.9
2019-07-11,487.4,933.7,1681.1000000000001,937.8999999999999
2019-07-12,305.0000000000001,641.0,1108.6,516.9999999999999
2019-07-13,193.0,396.29999999999995,692.3000000000001,355.00000000000006
2019-07-14,47.199999999999996,276.50000000000006,348.59999999999997,210.3
2019-07-15,257.20000000000005,485.8,879.7,339.29999999999995
2019-07-16,258.50000000000006,801.6999999999999,1198.0,754.9000000000001
2019-07-17,160.8,724.9000000000002,971.6999999999999,727.8999999999999
2019-07-18,292.6,638.6,1087.3,720.2999999999998
2019-07-19,189.20000000000002,532.1,821.9,384.2
2019-07-20,90.6,345.80000000000007,484.0999999999999,285.7
2019-07-21,70.89999999999999,301.4,409.8999999999999,238.5
2019-07-22,190.29999999999998,417.7,708.9000000000001,684.8000000000001
2019-07-23,451.49999999999994,759.1,1451.3999999999999,628.4000000000001
2019-07-24,274.4,935.9,1356.7,1414.0000000000002
2019-07-25,141.8,994.2,1211.6,715.3000000000001
2019-07-26,242.99999999999997,711.6999999999999,1084.0999999999997,882.0999999999999
2019-07-27,226.1,569.8000000000001,916.1999999999999,322.4000000000001
2019-07-28,46.599999999999994,317.69999999999993,389.3,200.99999999999997
2019-07-29,143.0,473.49999999999994,693.1000000000001,410.5
2019-07-30,51.1,320.09999999999997,398.4,282.70000000000005
2019-07-31,182.20000000000002,469.79999999999995,749.0000000000001,754.8
2019-08-01,273.6000000000001,588.5,1007.9999999999999,498.5000000000001
2019-08-02,169.20000000000005,546.4000000000001,806.1000000000001,463.20000000000005
2019-08-03,176.70000000000002,659.2,930.0,338.80000000000007
2019-08-04,114.99999999999999,565.7,741.4999999999998,327.99999999999994
2019-08-05,478.0999999999999,771.8000000000001,1504.3000000000002,614.3
2019-08-06,462.99999999999994,684.8999999999997,1394.3999999999996,615.2999999999998
2019-08-07,398.8,673.2000000000002,1284.7,679.7
2019-08-08,477.0,756.3,1487.8999999999999,568.3
2019-08-09,243.69999999999996,519.0,892.6,444.4
2019-08-10,175.6,338.7,607.7000000000002,567.8
2019-08-11,167.9,414.0,671.1999999999999,337.1
2019-08-12,578.0999999999999,955.3,1842.2,430.00000000000006
2019-08-13,550.5,931.9999999999999,1776.0500000000002,544.5999999999999
2019-08-14,339.7,702.2999999999998,1223.2,251.00000000000003
2019-08-15,387.7,704.6999999999998,1299.3999999999999,535.5
2019-08-16,420.09999999999997,695.7999999999998,1339.8000000000002,360.8
2019-08-17,333.19999999999993,522.7,1033.3999999999999,441.60000000000014
2019-08-18,207.90000000000006,460.69999999999993,779.5,281.7
2019-08-19,431.8999999999999,660.9,1323.5000000000002,613.1999999999998
2019-08-20,630.5000000000001,1152.1000000000001,2119.3,750.4999999999999
2019-08-21,769.0,1100.3,2279.5,718.8000000000001
2019-08-22,502.59999999999997,991.8,1762.5,771.6
2019-08-23,774.4999999999999,1223.6,2411.0,655.8000000000001
2019-08-24,394.3,1331.9,1936.6000000000004,776.8
2019-08-25,135.4,1219.2,1426.7,866.5999999999999
2019-08-26,364.1,1487.2000000000003,2045.0000000000002,692.4000000000001
2019-08-27,934.3000000000001,1719.1999999999998,3151.600000000001,960.1
2019-08-28,590.6,917.5999999999999,1823.2,807.3
2019-08-29,539.1999999999999,848.9,1676.0,754.4000000000001
2019-08-30,528.0999999999999,907.8000000000002,1717.5000000000002,834.5
2019-08-31,392.0,847.6999999999998,1448.8999999999999,507.1
2019-09-01,237.5,640.6,1004.7999999999998,289.3
2019-09-02,639.1000000000001,965.7000000000002,1945.7999999999997,887.8
2019-09-03,469.30000000000007,815.6999999999999,1535.3999999999999,1014.8000000000002
2019-09-04,412.1,636.8000000000001,1268.5,566.2
2019-09-05,484.7999999999999,934.6999999999999,1678.1999999999998,493.79999999999995
2019-09-06,718.0000000000002,1108.1,2209.2999999999997,777.0
2019-09-07,274.0,603.3000000000001,1023.4000000000001,368.80000000000007
2019-09-08,233.8,747.6999999999999,1106.1000000000001,294.3
2019-09-09,320.49999999999994,951.1,1442.6999999999998,317.7
2019-09-10,882.4999999999998,1173.6000000000001,2527.0000000000005,594.8000000000002
2019-09-11,432.3,692.7000000000002,1355.3,841.9
2019-09-12,570.4000000000001,757.4,1631.6999999999996,911.4000000000001
2019-09-13,257.99999999999994,600.9999999999999,996.9000000000001,318.9
2019-09-14,733.7,1389.2000000000003,2514.3999999999996,632.5
2019-09-15,335.1999999999999,964.0,1478.1999999999998,434.0999999999999
2019-09-16,650.4000000000002,795.9,1793.7,755.4999999999999
2019-09-17,266.0,644.5000000000001,1052.6,374.40000000000003
2019-09-18,438.2,1021.3999999999999,1693.5,518.5
2019-09-19,1006.2999999999998,1194.1999999999998,2737.3,579.1
2019-09-20,247.70000000000005,976.7,1356.4999999999995,570.4
2019-09-21,183.20000000000002,1104.0,1384.5,738.0
2019-09-22,157.59999999999997,740.3999999999999,982.3999999999999,319.6000000000001
2019-09-23,372.4000000000001,642.2,1213.1000000000001,548.8999999999999
2019-09-24,356.6,690.7,1237.1999999999998,294.59999999999997
2019-09-25,459.5999999999999,776.3,1481.2,469.3499999999999
2019-09-26,438.69999999999993,724.1,1396.6000000000001,461.8999999999999
2019-09-27,363.7999999999999,727.0999999999999,1285.0,466.30000000000007
2019-09-28,217.89999999999998,472.29999999999995,806.3000000000001,415.70000000000005
2019-09-29,130.0,345.09999999999997,544.5,214.50000000000003
2019-09-30,764.6999999999999,849.8999999999997,2022.6000000000004,382.0
2019-10-01,463.40000000000003,771.8000000000002,1482.2000000000003,354.69999999999993
2019-10-02,808.8000000000001,928.0999999999999,2167.9,366.9000000000001
2019-10-03,1403.4999999999998,880.9,3032.7999999999997,564.8000000000002
2019-10-04,981.3000000000001,1033.9499999999998,2538.5499999999997,861.3999999999997
2019-10-05,187.00000000000003,851.4000000000001,1137.8,378.80000000000007
2019-10-06,187.45000000000002,662.25,949.3500000000004,270.3
2019-10-07,631.2,890.1999999999999,1858.3,385.3999999999999
2019-10-08,626.4499999999998,942.6999999999999,1903.05,815.2499999999999
2019-10-09,517.9,841.0,1635.2000000000003,576.5
2019-10-10,443.90000000000003,705.0000000000001,1385.3999999999999,1070.2999999999997
2019-10-11,293.19999999999993,599.2,1048.6,373.6999999999999
2019-10-12,381.70000000000005,953.5,1539.0,240.39999999999998
2019-10-13,223.89999999999998,611.4000000000001,954.6,219.9
2019-10-14,473.80000000000007,854.1,1580.7,360.19999999999993
2019-10-15,742.1,1047.4,2185.7999999999997,540.5
2019-10-16,1221.5,992.0999999999999,2864.6000000000004,616.1000000000001
2019-10-17,527.6,941.8000000000002,1751.2,343.40000000000003
2019-10-18,527.9,806.4999999999999,1615.5999999999995,514.0
2019-10-19,659.7,958.9,1970.5,424.79999999999995
2019-10-20,625.9999999999999,564.6000000000001,1523.9999999999998,338.6
2019-10-21,276.5,664.5,1088.3,316.0
2019-10-22,2342.8,1197.9,4790.200000000001,798.9000000000001
2019-10-23,2015.0999999999997,1216.9999999999998,4306.699999999999,746.0
2019-10-24,1238.3,1221.4999999999998,3120.8,733.2999999999998
2019-10-25,589.4000000000001,761.1999999999999,1664.8999999999996,329.79999999999995
2019-10-26,182.19999999999996,506.29999999999995,785.8000000000001,300.70000000000005
2019-10-27,839.9,995.0999999999999,2282.7,628.4000000000001
2019-10-28,1449.2,1058.2999999999997,3279.899999999999,1043.7999999999997
2019-10-29,388.1000000000001,918.3000000000001,1513.6999999999998,463.5999999999999
2019-10-30,480.7,1073.3999999999999,1810.3,613.1
2019-10-31,648.8,1050.1,2045.1000000000001,772.9
2019-11-01,488.0000000000001,934.9,1683.0,387.3000000000001
2019-11-02,175.79999999999998,405.9,675.7,297.90000000000003
2019-11-03,609.3000000000001,914.6,1848.8,380.90000000000003
2019-11-04,1098.7000000000003,1114.2000000000003,2798.5,420.1
2019-11-05,449.6,806.9,1496.1,326.75
2019-11-06,948.5000000000001,1188.5,2643.0,740.7
2019-11-07,1047.3999999999999,1169.3,2775.3,833.3999999999999
2019-11-08,2520.9000000000005,1273.1,5138.499999999999,673.6999999999999
2019-11-09,513.8,1011.1999999999998,1798.7999999999997,390.9
2019-11-10,1153.7,795.4,2564.9,493.00000000000006
2019-11-11,611.9,1153.5999999999997,2091.6000000000004,723.6999999999999
2019-11-12,608.8000000000001,1016.4,1950.2000000000003,745.9999999999999
2019-11-13,866.0000000000002,1192.6000000000001,2520.8000000000006,786.3
2019-11-14,398.40000000000003,1083.4,1694.2,235.5
2019-11-15,459.1,799.6999999999999,1503.8,419.1
2019-11-16,969.9,1053.0,2540.6,571.7
2019-11-17,2545.1999999999994,1163.1,5065.7,730.9
2019-11-18,1148.5,1133.2,2893.7999999999997,472.9
2019-11-19,3182.2000000000003,1563.0,6442.1,806.8000000000002
2019-11-20,222.79999999999993,1048.5,1389.5,376.20000000000005
2019-11-21,328.20000000000005,911.3000000000002,1414.8,572.3000000000001
2019-11-22,173.19999999999996,982.6000000000001,1248.3000000000002,275.9
2019-11-23,356.0,824.6999999999999,1370.6999999999998,391.3
2019-11-24,765.5000000000001,867.8999999999999,2041.3,443.6000000000001
2019-11-25,211.60000000000002,786.0,1110.2,218.79999999999998
2019-11-26,166.6,751.2,1006.9999999999999,238.29999999999995
2019-11-27,585.4999999999999,1126.1,2023.7,355.99999999999994
2019-11-28,888.7,999.2,2362.1000000000004,987.9000000000001
2019-11-29,2419.7,1308.3,5018.500000000001,647.4999999999999
2019-11-30,909.3999999999997,1211.1999999999998,2605.6000000000004,438.9
2019-12-01,131.3,641.8,843.0000000000001,176.6
2019-12-02,2251.2,1623.8999999999999,5076.0,763.3000000000002
2019-12-03,2183.8,1707.8000000000004,5056.2,985.9000000000002
2019-12-04,6261.849999999999,1859.5,11460.95,1093.6
2019-12-05,2256.2,1485.6999999999996,4945.100000000001,707.7
2019-12-06,386.30000000000007,768.5999999999998,1360.3000000000002,323.9
2019-12-07,529.3000000000001,833.3000000000002,1645.1000000000001,516.2
2019-12-08,110.2,393.0,562.1,675.3
2019-12-09,1166.2,916.0,2704.1,462.89999999999986
2019-12-10,732.2,764.4,1887.0000000000005,357.4
2019-12-11,795.1,1277.2,2496.2999999999997,366.49999999999994
2019-12-12,327.9,1047.6000000000001,1549.6999999999998,257.3
2019-12-13,492.8999999999999,917.3,1672.5999999999997,582.7000000000002
2019-12-14,276.59999999999997,723.0000000000001,1146.8,417.7
2019-12-15,188.3,513.3,802.4,244.1
2019-12-16,1023.6,1304.9,2874.2999999999997,359.65000000000003
2019-12-17,1064.0,1512.2999999999997,3143.5,555.2000000000002
2019-12-18,973.6000000000001,1108.2000000000003,2600.9,429.6
2019-12-19,141.90000000000003,555.4,772.6999999999999,415.5
2019-12-20,783.7000000000002,1217.0,2418.4,386.29999999999995
2019-12-21,129.7,676.2,875.1999999999998,275.69999999999993
2019-12-22,235.39999999999998,711.0,1072.1000000000001,251.70000000000002
2019-12-23,421.3,955.4,1601.2,704.8
2019-12-24,172.9,616.7,882.0000000000001,349.99999999999994
2019-12-25,1075.4,643.1999999999999,2292.0,408.0
2019-12-26,257.2,689.9,1084.4999999999998,323.4
2019-12-27,831.2000000000002,884.8,2159.6,410.1
2019-12-28,301.7,855.9999999999999,1318.6000000000001,452.90000000000003
2019-12-29,304.0,660.7,1127.1999999999998,455.00000000000006
2019-12-30,797.3000000000002,900.2,2122.6,578.5999999999999
2019-12-31,222.7,847.7000000000002,1189.1999999999998,631.1000000000003
2020-01-01,706.4999999999999,1022.6999999999999,2106.0000000000005,827.8000000000002
2020-01-02,201.10000000000002,652.2,960.5000000000001,283.30000000000007
2020-01-03,412.8,930.3,1563.5000000000002,408.6
2020-01-04,313.8,994.1,1475.3000000000004,291.8
2020-01-05,193.9,671.8000000000001,968.6000000000001,162.2
2020-01-06,280.0,710.5,1139.3,344.9999999999999
2020-01-07,427.4000000000001,917.2000000000002,1572.7,429.20000000000005
2020-01-08,685.8999999999999,1075.4,2127.5,1053.5
2020-01-09,339.2,715.3000000000001,1235.8,400.7
2020-01-10,645.6,1159.0,2148.8999999999996,389.6000000000001
2020-01-11,211.6,557.4,881.8000000000001,358.99999999999994
2020-01-12,203.79999999999998,545.9,858.1999999999999,197.3
2020-01-13,185.50000000000006,583.1999999999999,867.5999999999999,270.70000000000005
2020-01-14,190.3,572.7,864.9,227.59999999999997
2020-01-15,561.1999999999999,1100.7999999999997,1961.6999999999998,453.1
2020-01-16,126.39999999999999,594.1,787.5999999999999,297.4
2020-01-17,431.75000000000006,1003.3000000000001,1665.65,434.25000000000006
2020-01-18,1165.8,1349.2,3136.8,585.3000000000001
2020-01-19,1539.8999999999999,1204.9,3566.0000000000005,469.5
2020-01-20,4088.2999999999997,1917.8999999999999,8186.8,1140.7
2020-01-21,5172.5999999999985,1897.0,9828.199999999997,1140.3
2020-01-22,1517.0999999999995,1269.3,3595.0,689.4000000000001
2020-01-23,691.5,1153.6,2214.1,488.9000000000001
2020-01-24,1369.9,1323.2000000000003,3423.399999999999,667.1000000000001
2020-01-25,297.3,854.3000000000002,1309.9999999999998,613.5999999999999
2020-01-26,137.0,590.8000000000001,800.8000000000002,489.8000000000001
2020-01-27,521.9999999999999,1122.8,1923.5,432.59999999999997
2020-01-28,437.50000000000006,874.1,1544.8000000000002,671.4000000000002
2020-01-29,651.4000000000001,1068.9,2067.6,736.7999999999998
2020-01-30,381.29999999999995,803.0,1387.4,277.9
2020-01-31,363.09999999999997,652.5,1209.2000000000003,275.00000000000006
2020-02-01,224.3,553.6999999999999,897.3999999999999,608.7999999999998
2020-02-02,144.4,488.7,710.4,458.6000000000001
2020-02-03,437.59999999999997,887.7999999999998,1558.8000000000004,919.2
2020-02-04,524.8000000000001,982.3,1786.5000000000002,589.3000000000001
2020-02-05,2061.2000000000003,1586.0000000000002,4746.700000000001,997.7
2020-02-06,3207.6500000000005,1602.1,6520.299999999999,1008.4000000000001
2020-02-07,781.3000000000001,1071.3999999999999,2269.100000000001,709.8000000000001
2020-02-08,339.80000000000007,706.1999999999998,1227.2999999999995,576.9999999999999
2020-02-09,68.1,200.70000000000002,304.9000000000001,301.1
2020-02-10,305.49999999999994,558.6,1027.1,583.6999999999999
2020-02-11,328.50000000000006,627.7,1131.1999999999998,848.0999999999999
2020-02-12,515.4,981.1999999999999,1771.5,810.7
2020-02-13,476.0,991.0000000000001,1720.8999999999999,320.59999999999997
2020-02-14,754.2999999999998,974.8,2131.4000000000005,553.9000000000001
2020-02-15,88.9,241.39999999999995,377.29999999999995,168.90000000000003
2020-02-16,117.29999999999998,321.2,501.3999999999999,118.29999999999997
2020-02-17,285.6,567.8,1005.9,529.4000000000001
2020-02-18,411.00000000000006,793.2,1423.5999999999997,576.3
2020-02-19,676.7,1018.5000000000001,2055.9000000000005,639.3000000000001
2020-02-20,311.6,699.2999999999998,1177.2,238.70000000000005
2020-02-21,338.3999999999999,680.9000000000002,1199.8,625.0
2020-02-22,155.39999999999995,343.9,582.7,471.90000000000003
2020-02-23,237.2,594.0999999999999,957.9,220.6
2020-02-24,309.5,632.8999999999999,1107.5,291.2
2020-02-25,407.20000000000005,803.6,1428.2,697.2000000000002
2020-02-26,678.1,1123.0,2162.7999999999997,660.4000000000001
2020-02-27,497.0999999999999,1082.7,1844.6000000000001,338.8
2020-02-28,331.2,900.2000000000002,1407.7,265.8
2020-02-29,231.6,471.80000000000007,827.3999999999999,464.69999999999993
2020-03-01,180.7,463.70000000000005,740.9000000000001,217.00000000000003
2020-03-02,607.8,1113.3,2045.4999999999995,315.9999999999999
2020-03-03,927.15,1383.3999999999999,2805.05,763.8000000000001
2020-03-04,597.9999999999999,1208.4999999999998,2125.6,371.59999999999997
2020-03-05,388.40000000000003,679.1000000000001,1274.8,352.1000000000001
2020-03-06,1613.8000000000004,1316.1999999999996,3790.5,706.6
2020-03-07,687.2999999999998,997.5999999999999,2051.1999999999994,590.6
2020-03-08,141.70000000000002,454.70000000000005,672.4,349.79999999999995
2020-03-09,478.0999999999999,824.2000000000003,1557.2999999999997,910.7
2020-03-10,282.4,504.6,938.0,482.9000000000001
2020-03-11,343.9,651.8999999999999,1179.2,623.5
2020-03-12,288.80000000000007,552.8,995.8,1138.7999999999997
2020-03-13,512.6,955.3000000000001,1741.5000000000005,1404.0000000000002
2020-03-14,190.89999999999998,526.4,819.1,258.30000000000007
2020-03-15,237.39999999999998,580.0,944.6,197.00000000000003
2020-03-16,763.9,1236.1999999999998,2407.4999999999995,554.1000000000001
2020-03-17,342.7,758.3000000000001,1283.3999999999999,545.6
2020-03-18,351.9,733.5,1273.5,514.9
2020-03-19,285.2,630.5,1067.6000000000001,412.6
2020-03-20,202.70000000000002,439.54999999999995,749.9,394.7999999999999
2020-03-21,50.0,325.9,401.9,330.80000000000007
2020-03-22,68.79999999999998,387.5,492.5,368.29999999999995
2020-03-23,238.2,932.5,1297.6999999999998,503.69999999999993
2020-03-24,235.50000000000003,866.8000000000002,1227.8,542.3000000000001
2020-03-25,752.4,1118.2,2272.0,860.5000000000001
2020-03-26,258.2,741.4999999999999,1137.1,930.6999999999999
2020-03-27,149.49999999999994,503.80000000000007,732.8999999999999,992.1999999999999
2020-03-28,53.20000000000002,255.4,336.9999999999999,648.5
2020-03-29,82.29999999999998,178.0,304.09999999999997,391.6
2020-03-30,94.39999999999999,345.30000000000007,489.7,267.5
2020-03-31,145.59999999999997,545.4,768.7000000000002,459.0
2020-04-01,534.3999999999999,948.3,1767.9,468.5000000000001
2020-04-02,199.89999999999998,605.9,912.6,344.99999999999994
2020-04-03,643.0,831.9,1817.6000000000001,542.4
2020-04-04,379.8,631.1999999999999,1213.8,393.00000000000006
2020-04-05,23.000000000000004,324.3,359.1,348.79999999999995
2020-04-06,136.9,590.2,800.0000000000001,368.49999999999994
