MeasurementDateGMT,Westminster - Horseferry Road: Nitric Oxide (ug/m3),Westminster - Horseferry Road: Nitrogen Dioxide (ug/m3),Westminster - Horseferry Road: Oxides of Nitrogen (ug/m3),Westminster - Horseferry Road: PM10 Particulate (ug/m3),Westminster - Horseferry Road: PM2.5 Particulate (ug/m3)
2018-12-18,123.89999999999998,531.9999999999999,722.8000000000001,314.8,177.69537188492257
2018-12-19,130.29999999999998,718.0000000000001,918.0999999999998,201.89999999999998,177.7507938035216
2018-12-20,131.7,631.5,833.0999999999999,249.60000000000002,177.80621572212064
2018-12-21,127.40000000000002,489.7000000000001,684.8000000000002,369.6,177.86163764071972
2018-12-22,155.19999999999996,665.0999999999999,903.2000000000003,326.7,177.91705955931877
2018-12-23,103.6,677.4,836.2999999999998,187.30000000000004,177.9724814779178
2018-12-24,574.8000000000001,1190.6,2071.8999999999996,426.79999999999995,178.02790339651688
2018-12-25,599.6,1092.1999999999998,2011.7,476.3000000000001,178.08332531511596
2018-12-26,142.6,883.6999999999999,1101.6,421.90000000000003,178.13874723371498
2018-12-27,2525.7999999999997,1541.4,5414.199999999999,952.5,178.19416915231403
2018-12-28,1402.8000000000004,1285.3,3436.7,730.3000000000001,178.2495910709131
2018-12-29,312.5,981.3,1461.0,362.59999999999997,178.3050129895122
2018-12-30,180.0,865.0999999999999,1141.2,277.49999999999994,178.36043490811122
2018-12-31,196.10000000000002,810.4,1110.9,201.6,178.41585682671027
2019-01-01,200.59999999999997,764.8,932.476293740759,292.3,178.47127874530935
2019-01-02,190.9,869.2000000000002,930.3187777230161,341.29999999999995,178.5267006639084
2019-01-03,197.7,951.8000000000001,928.1612617052734,288.70000000000005,178.58212258250742
2019-01-04,481.19999999999993,1281.0,926.0037456875308,648.0999999999998,178.6375445011065
2019-01-05,306.2,1285.1999999999998,923.846229669788,593.3,178.69296641970558
2019-01-06,226.7,1293.5999999999997,921.6887136520452,562.6,178.7483883383046
2019-01-07,191.6,1038.6000000000004,919.5311976343025,402.80000000000007,178.80381025690366
2019-01-08,324.19999999999993,1118.5000000000002,917.3736816165599,466.20000000000005,178.85923217550274
2019-01-09,266.8999999999999,1075.4,915.216165598817,346.79999999999995,178.91465409410182
2019-01-10,941.9000000000001,1445.8,913.0586495810744,729.3000000000001,178.97007601270084
2019-01-11,493.70000000000005,1400.1,910.9011335633318,493.29999999999995,179.0254979312999
2019-01-12,213.19999999999996,967.3,908.7436175455888,234.6,179.08091984989898
2019-01-13,83.7,704.7,906.5861015278462,219.1,179.13634176849803
2019-01-14,310.9,1145.1999999999998,904.4285855101035,360.9,179.19176368709705
2019-01-15,187.3,963.8,902.2710694923607,237.39999999999998,179.24718560569613
2019-01-16,138.1,860.2,900.113553474618,212.20000000000002,179.3026075242952
2019-01-17,410.3,1238.1999999999998,897.9560374568754,273.7,179.35802944289424
2019-01-18,474.7,1304.9,895.7985214391326,433.3000000000001,179.4134513614933
2019-01-19,280.2,986.3000000000001,893.6410054213897,491.0,179.46887328009237
2019-01-20,411.4,1343.4,891.483489403647,708.0,179.52429519869145
2019-01-21,1556.4000000000003,1488.5,889.3259733859045,946.8000000000001,179.57971711729047
2019-01-22,372.8999999999999,1269.8,887.1684573681615,286.20000000000005,179.63513903588952
2019-01-23,609.5,1295.2,885.0109413504189,401.1,179.6905609544886
2019-01-24,1486.0000000000002,1755.6999999999998,882.8534253326762,752.3999999999997,179.74598287308766
2019-01-25,607.1,1532.5000000000002,880.6959093149334,506.7,179.80140479168668
2019-01-26,92.9,736.1999999999999,878.5383932971906,197.60000000000005,179.85682671028576
2019-01-27,94.80000000000001,654.8999999999999,876.380877279448,246.60000000000002,179.91224862888484
2019-01-28,506.29999999999995,1239.4999999999998,874.2233612617053,325.4,179.96767054748386
2019-01-29,363.2,1361.1000000000001,872.0658452439624,341.8,180.02309246608291
2019-01-30,802.4,1457.1999999999996,869.9083292262198,350.8,180.078514384682
2019-01-31,1451.4999999999998,1560.3999999999996,867.7508132084772,610.9999999999998,180.13393630328108
2019-02-01,390.00000000000006,1187.6,865.5932971907342,396.50000000000006,180.1893582218801
2019-02-02,211.59999999999997,915.7999999999998,863.4357811729916,345.00000000000006,180.24478014047915
2019-02-03,191.89999999999998,995.3000000000001,861.278265155249,313.9000000000001,180.30020205907823
2019-02-04,311.1,1027.3,859.1207491375062,262.9,180.35562397767728
2019-02-05,225.74999999999997,1079.25,856.9632331197633,338.5,180.4110458962763
2019-02-06,227.0,1086.2,854.8057171020208,258.4,180.4664678148754
2019-02-07,150.59999999999997,745.4,852.6482010842781,228.9,180.52188973347447
2019-02-08,56.00000000000001,663.2999999999998,850.4906850665351,263.0,180.5773116520735
2019-02-09,86.4,577.8000000000001,848.3331690487925,297.2,180.63273357067254
2019-02-10,112.80000000000001,878.9,846.1756530310498,126.8,180.68815548927162
2019-02-11,416.9,1359.7,844.018137013307,276.1,180.74357740787067
2019-02-12,386.4397058823529,1264.519117647059,841.8606209955643,368.3,180.79899932646973
2019-02-13,576.9352941176471,1290.4058823529413,839.7031049778217,520.1,180.85442124506878
2019-02-14,853.9235294117648,1602.9705882352944,837.5455889600788,743.0000000000001,180.90984316366786
2019-02-15,649.5014705882355,1849.754411764706,835.3880729423358,898.8999999999999,180.9652650822669
2019-02-16,145.60000000000002,1328.7,833.2305569245934,757.3,181.02068700086593
2019-02-17,73.10000000000002,1082.6999999999998,831.0730409068508,692.1,181.076108919465
2019-02-18,121.20000000000002,1101.3,828.9155248891078,399.5,181.1315308380641
2019-02-19,147.0,948.1,826.7580088713651,343.2,181.18695275666312
2019-02-20,191.02500000000003,859.9249999999998,824.6004928536227,374.2,181.24237467526217
2019-02-21,249.12500000000003,806.9749999999999,822.4429768358797,510.5,181.29779659386125
2019-02-22,867.5000000000001,1184.6,820.285460818137,838.7,181.3532185124603
2019-02-23,528.5999999999999,1099.6000000000001,818.1279448003944,838.8499999999999,181.40864043105935
2019-02-24,1117.1,1620.2,815.9704287826515,1048.5,181.4640623496584
2019-02-25,2089.2499999999995,2220.7,813.8129127649086,1272.8,181.5194842682575
2019-02-26,2507.2000000000003,2433.9,811.6553967471662,1416.7,181.57490618685654
2019-02-27,1754.9,2187.5,809.4978807294235,1477.2,181.63032810545556
2019-02-28,161.4,1060.5,807.3403647116805,719.6999999999999,181.68575002405464
2019-03-01,231.09999999999994,987.1499999999999,805.1828486939379,642.1,181.74117194265372
2019-03-02,107.89999999999999,518.2,803.0253326761953,369.2,181.79659386125275
2019-03-03,24.099999999999998,286.40000000000003,800.8678166584525,301.6,181.8520157798518
2019-03-04,170.89999999999995,566.5999999999999,798.7103006407095,328.4285714285715,181.90743769845088
2019-03-05,119.99999999999999,472.5,796.5527846229671,225.17142857142858,181.96285961704993
2019-03-06,66.9,422.4000000000001,794.3952686052243,368.92499999999995,182.01828153564898
2019-03-07,117.50000000000001,434.2,792.2377525874813,215.32500000000002,182.07370345424803
2019-03-08,142.2,579.3000000000001,790.0802365697389,257.2,182.1291253728471
2019-03-09,100.50000000000001,437.4,787.9227205519962,459.1,182.18454729144617
2019-03-10,58.900000000000006,373.59999999999997,785.7652045342531,195.60000000000002,182.2399692100452
2019-03-11,188.29999999999995,509.09999999999997,783.6076885165105,315.59999999999997,182.29539112864427
2019-03-12,106.60000000000001,436.5,781.4501724987679,237.69999999999996,182.35081304724335
2019-03-13,196.8,498.00000000000006,779.2926564810252,361.5,182.40623496584237
2019-03-14,161.8,567.1999999999999,777.1351404632821,299.90000000000003,182.46165688444142
2019-03-15,162.99999999999991,503.0,774.9776244455398,147.79999999999998,182.5170788030405
2019-03-16,58.300000000000004,227.50000000000003,772.820108427797,231.5,182.57250072163956
2019-03-17,76.50000000000003,416.09999999999997,770.662592410054,147.8,182.6279226402386
2019-03-18,247.59999999999997,944.0999999999999,768.5050763923114,319.40000000000003,182.68334455883766
2019-03-19,179.7,786.5999999999999,766.347560374569,367.5,182.73876647743674
2019-03-20,133.20000000000002,640.8000000000001,764.190044356826,278.70000000000005,182.7941883960358
2019-03-21,182.59999999999997,875.4,762.0325283390831,390.8,182.84961031463482
2019-03-22,93.90000000000002,644.3000000000001,759.8750123213407,376.1,182.9050322332339
2019-03-23,136.7,842.5000000000002,757.7174963035978,498.4,182.96045415183298
2019-03-24,143.19999999999996,857.6999999999999,755.559980285855,467.1,183.015876070432
2019-03-25,124.70000000000002,651.8000000000001,753.4024642681125,383.59999999999997,183.07129798903105
2019-03-26,344.29999999999995,1246.3000000000002,751.2449482503697,590.0,183.12671990763013
2019-03-27,286.7999999999999,1076.7000000000003,749.0874322326267,420.70000000000005,183.18214182622918
2019-03-28,307.2999999999999,1301.2000000000005,746.9299162148841,636.8999999999999,183.23756374482824
2019-03-29,384.0,1342.5,744.7724001971417,916.3,183.2929856634273
2019-03-30,669.4000000000001,1452.1,742.6148841793987,1230.8999999999999,183.34840758202637
2019-03-31,59.300000000000004,614.4999999999999,740.4573681616558,709.7999999999998,183.40382950062542
2019-04-01,21.61580611169652,473.16354056902003,738.2998521439133,565.7,183.45925141922444
2019-04-02,21.646153846153847,473.8615384615384,736.1423361261706,623.4,183.51467333782352
2019-04-03,21.676501580611173,474.55953635405683,733.9848201084276,326.50000000000006,183.5700952564226
2019-04-04,21.706849315068492,475.2575342465753,731.8273040906852,256.90000000000003,183.62551717502163
2019-04-05,21.737197049525818,475.95553213909375,729.6697880729424,387.4,183.68093909362068
2019-04-06,21.767544783983137,476.6535300316122,727.5122720551994,458.8,183.73636101221976
2019-04-07,21.797892518440463,477.35152792413055,725.3547560374568,1057.2,183.7917829308188
2019-04-08,21.82824025289779,478.0495258166491,723.1972400197144,1056.0,183.84720484941786
2019-04-09,21.85858798735511,478.7475237091675,721.0397240019714,897.4000000000001,183.90262676801692
2019-04-10,21.888935721812434,479.44552160168604,718.8822079842286,457.7000000000001,183.958048686616
2019-04-11,21.91928345626976,480.1435194942044,716.724691966486,382.5,184.01347060521505
2019-04-12,21.94963119072708,480.84151738672284,714.5671759487433,368.0,184.06889252381407
2019-04-13,21.979978925184405,481.53951527924124,712.4096599310003,365.0,184.12431444241315
2019-04-14,22.010326659641727,482.23751317175976,710.2521439132578,495.7,184.17973636101223
2019-04-15,22.04067439409905,482.93551106427816,708.0946278955151,922.5,184.23515827961126
2019-04-16,22.071022128556375,483.63350895679656,705.9371118777723,1396.7499999999998,184.2905801982103
2019-04-17,22.101369863013698,484.3315068493151,703.7795958600295,1395.3500000000001,184.3460021168094
2019-04-18,22.131717597471024,485.0295047418335,701.6220798422869,1294.2,184.40142403540844
2019-04-19,22.16206533192835,485.72750263435194,699.4645638245441,826.1000000000001,184.4568459540075
2019-04-20,22.19241306638567,486.42550052687034,697.3070478068013,682.05,184.51226787260654
2019-04-21,22.22276080084299,487.1234984193888,695.1495317890588,805.3000000000001,184.56768979120562
2019-04-22,22.253108535300314,487.8214963119072,692.992015771316,1310.0500000000002,184.62311170980468
2019-04-23,22.28345626975764,488.51949420442565,690.834499753573,977.9999999999999,184.6785336284037
2019-04-24,22.313804004214962,489.21749209694417,688.6769837358304,811.5999999999999,184.73395554700278
2019-04-25,22.344151738672288,489.91548998946257,686.5194677180879,272.40000000000003,184.78937746560186
2019-04-26,22.37449947312961,490.61348788198103,684.361951700345,332.1,184.84479938420088
2019-04-27,22.404847207586933,491.31148577449943,682.2044356826021,348.15000000000003,184.90022130279993
2019-04-28,22.43519494204426,492.00948366701795,680.0469196648596,294.90000000000003,184.95564322139901
2019-04-29,22.46554267650158,492.7074815595363,677.8894036471169,511.7000000000001,185.01106513999807
2019-04-30,22.495890410958907,493.40547945205475,675.7318876293739,669.3000000000001,185.06648705859712
2019-05-01,22.52623814541623,494.10347734457326,673.5743716116315,560.3000000000001,185.12190897719617
2019-05-02,22.556585879873552,494.80147523709167,671.4168555938887,357.8999999999999,185.17733089579525
2019-05-03,22.586933614330874,495.4994731296101,669.2593395761459,379.3,185.2327528143943
2019-05-04,22.617281348788197,496.1974710221286,667.101823558403,336.2,185.28817473299333
2019-05-05,22.64762908324552,496.89546891464704,664.9443075406605,395.0,185.3435966515924
2019-05-06,22.67797681770285,497.5934668071654,662.7867915229177,257.6000000000001,185.3990185701915
2019-05-07,22.70832455216017,498.29146469968384,660.6292755051749,414.2000000000001,185.4544404887905
2019-05-08,22.738672286617494,498.98946259220236,658.4717594874323,391.0,185.50986240738956
2019-05-09,22.769020021074816,499.68746048472076,656.3142434696895,402.6,185.56528432598864
2019-05-10,22.79936775553214,500.3854583772392,654.1567274519466,353.8,185.6207062445877
2019-05-11,22.829715489989464,501.08345626975756,651.9992114342041,412.49999999999994,185.67612816318675
2019-05-12,22.86006322444679,501.7814541622761,649.8416954164614,287.09999999999997,185.7315500817858
2019-05-13,22.89041095890411,502.47945205479454,647.6841793987186,324.00000000000006,185.78697200038488
2019-05-14,22.92075869336143,503.17744994731294,645.5266633809758,357.6000000000001,185.84239391898393
2019-05-15,22.951106427818754,503.87544783983134,643.3691473632332,664.7000000000002,185.89781583758295
2019-05-16,22.98145416227608,504.57344573234985,641.2116313454904,515.1,185.95323775618203
2019-05-17,23.011801896733406,505.2714436248683,639.0541153277476,492.9,186.00865967478111
2019-05-18,23.04214963119073,505.9694415173867,636.8965993100051,564.3,186.06408159338014
2019-05-19,23.07249736564805,506.66743940990517,634.7390832922622,591.1,186.1195035119792
2019-05-20,23.10284510010537,507.3654373024236,632.5815672745193,504.3,186.17492543057827
2019-05-21,23.133192834562696,508.06343519494203,630.4240512567768,326.69999999999993,186.23034734917732
2019-05-22,23.16354056902002,508.7614330874605,628.266535239034,302.90000000000003,186.28576926777637
2019-05-23,23.193888303477344,509.45943097997895,626.1090192212912,338.7,186.34119118637543
2019-05-24,23.22423603793467,510.1574288724973,623.9515032035484,383.4,186.3966131049745
2019-05-25,23.254583772391992,510.85542676501575,621.7939871858059,249.7571428571428,186.45203502357356
2019-05-26,23.28493150684931,511.55342465753426,619.6364711680632,275.1928571428571,186.50745694217258
2019-05-27,23.31527924130664,512.2514225500527,617.4789551503202,258.9,186.56287886077166
2019-05-28,23.345626975763963,512.9494204425712,615.3214391325778,195.3,186.61830077937074
2019-05-29,23.375974710221286,513.6474183350896,613.1639231148349,262.1,186.67372269796977
2019-05-30,23.40632244467861,514.345416227608,611.006407097092,203.04999999999987,186.72914461656882
2019-05-31,23.43667017913593,515.0434141201265,608.8488910793493,214.0,186.7845665351679
2019-06-01,23.467017913593253,515.7414120126449,606.6913750616068,207.3189189189189,186.83998845376695
2019-06-02,23.49736564805058,516.4394099051633,604.5338590438639,253.88108108108105,186.895410372366
2019-06-03,23.527713382507905,517.1374077976817,602.3763430261212,360.1000000000001,186.95083229096505
2019-06-04,23.558061116965227,517.8354056902002,600.2188270083786,406.9,187.00625420956413
2019-06-05,23.58840885142255,518.5334035827186,598.0613109906358,281.2,187.06167612816319
2019-06-06,23.618756585879872,519.2314014752371,595.9037949728929,249.70000000000002,187.1170980467622
2019-06-07,23.649104320337198,519.9293993677555,593.7462789551505,332.0,187.1725199653613
2019-06-08,23.67945205479452,520.6273972602739,591.5887629374076,246.10000000000005,187.22794188396037
2019-06-09,23.709799789251846,521.3253951527925,589.4312469196648,245.69999999999996,187.2833638025594
2019-06-10,23.74014752370917,522.0233930453109,587.273730901922,262.19999999999993,187.33878572115844
2019-06-11,23.770495258166488,522.7213909378293,585.1162148841795,245.39999999999998,187.39420763975752
2019-06-12,23.800842992623814,523.4193888303477,582.9586988664366,246.80000000000004,187.44962955835658
2019-06-13,23.831190727081136,524.1173867228662,580.8011828486938,243.7,187.50505147695563
2019-06-14,23.861538461538462,524.8153846153846,578.6436668309514,267.0,187.56047339555468
2019-06-15,23.891886195995788,525.5133825079031,576.4861508132085,271.3166666666667,187.61589531415376
2019-06-16,23.92223393045311,526.2113804004215,574.3286347954657,251.73627450980393,187.6713172327528
2019-06-17,23.95258166491043,526.9093782929399,572.1711187777229,307.60039215686277,187.72673915135184
2019-06-18,23.982929399367755,527.6073761854584,570.0136027599804,352.9466666666667,187.78216106995092
2019-06-19,152.899947312961,801.0987881981034,1035.6037456875308,505.1,187.83758298855
2019-06-20,82.90000000000002,423.3999999999999,550.9,342.86956521739137,187.89300490714902
2019-06-21,100.00000000000001,516.9,670.3000000000001,392.5090062111801,187.94842682574807
2019-06-22,62.70000000000001,510.69999999999993,606.7,344.0361344537815,188.00384874434715
2019-06-23,60.50000000000001,729.7000000000002,822.2,684.8019607843137,188.0592706629462
2019-06-24,127.0,829.0,1023.8999999999997,715.35,188.11469258154526
2019-06-25,150.20000000000002,855.2999999999997,1085.2999999999997,703.35,188.1701145001443
2019-06-26,147.70000000000002,521.9,748.3,691.35,188.2255364187434
2019-06-27,169.2,441.20000000000005,700.5999999999999,679.35,188.28095833734244
2019-06-28,230.79999999999998,542.8000000000001,897.1000000000001,667.35,188.33638025594146
2019-06-29,372.0,721.95,1291.9999999999998,655.35,188.39180217454054
2019-06-30,199.20000000000002,306.7,611.8000000000001,643.35,188.44722409313962
2019-07-01,155.20000000000002,452.8,690.8000000000001,631.35,188.50264601173865
2019-07-02,130.70000000000002,502.7,702.4000000000001,619.35,188.5580679303377
2019-07-03,224.89999999999998,698.3999999999999,1043.2,607.35,188.6134898489368
2019-07-04,241.4,785.9,1156.1999999999998,595.35,188.66891176753583
2019-07-05,189.9,676.1999999999999,967.1999999999999,583.3499999999999,188.72433368613488
2019-07-06,96.6,488.00000000000006,636.3000000000001,571.3499999999999,188.77975560473394
2019-07-07,69.0,431.9,537.1,559.3499999999999,188.83517752333302
2019-07-08,95.09999999999998,559.9,705.5999999999998,547.35,188.89059944193207
2019-07-09,61.20000000000001,558.7,652.3000000000001,535.35,188.9460213605311
2019-07-10,175.89999999999998,532.0,802.2,523.35,189.00144327913017
2019-07-11,143.79999999999995,615.8000000000002,836.6999999999999,511.34999999999997,189.05686519772925
2019-07-12,130.59999999999997,575.7,776.3,499.3499999999999,189.11228711632828
2019-07-13,97.1,495.20000000000005,643.6999999999999,487.3499999999999,189.16770903492733
2019-07-14,74.30000000000001,435.79999999999995,549.5,475.3499999999999,189.22313095352644
2019-07-15,123.19999999999999,498.6000000000001,687.3,463.3499999999999,189.27855287212546
2019-07-16,230.9,606.1,960.3,451.3499999999999,189.3339747907245
2019-07-17,77.60000000000002,533.9,653.3999999999999,439.3499999999999,189.38939670932356
2019-07-18,118.00000000000001,542.1999999999999,723.4999999999999,427.34999999999997,189.44481862792264
2019-07-19,101.70000000000002,491.2,646.8999999999997,415.34999999999997,189.5002405465217
2019-07-20,77.3,370.70000000000005,489.2,403.3499999999999,189.55566246512072
2019-07-21,41.2,240.30000000000004,304.09999999999997,391.3499999999999,189.6110843837198
2019-07-22,66.8,299.2,401.40000000000003,379.3499999999999,189.66650630231888
2019-07-23,150.2,719.5,949.3999999999999,367.3499999999999,189.7219282209179
2019-07-24,55.80000000000001,543.1999999999999,628.6,355.34999999999997,189.77735013951695
2019-07-25,124.74999999999999,936.0500000000001,1126.6499999999996,343.34999999999997,189.83277205811606
2019-07-26,94.80000000000001,552.6,697.6,363.7833333333333,189.8881939767151
2019-07-27,118.8,559.4000000000002,741.4,171.00000000000003,189.94361589531414
2019-07-28,49.99999999999999,366.8,442.99999999999994,179.40000000000003,189.9990378139132
2019-07-29,68.0,428.29999999999995,533.0999999999999,207.20000000000002,190.05445973251227
2019-07-30,67.89999999999999,338.3,442.0,285.49999999999994,190.10988165111132
2019-07-31,68.60000000000001,369.8,474.7,189.49999999999997,190.16530356971035
2019-08-01,115.4,619.0000000000001,795.6999999999999,283.69999999999993,190.22072548830943
2019-08-02,97.50000000000001,610.7999999999998,760.5000000000001,368.99999999999994,190.2761474069085
2019-08-03,74.4,553.3000000000001,666.5,292.5999999999999,190.33156932550753
2019-08-04,34.699999999999996,419.40000000000003,473.1,317.00000000000006,190.38699124410658
2019-08-05,59.79999999999999,364.70000000000005,456.4,290.3,190.4424131627057
2019-08-06,43.8,266.3,333.55,300.5,190.49783508130471
2019-08-07,68.3,364.79999999999995,469.34999999999997,242.1,190.55325699990377
2019-08-08,65.0,379.55,479.3500000000001,235.95714285714286,190.60867891850282
2019-08-09,51.1,304.6,382.70000000000005,309.3428571428571,190.6641008371019
2019-08-10,36.800000000000004,152.70000000000005,208.90000000000003,445.59999999999997,190.71952275570095
2019-08-11,35.599999999999994,205.99999999999997,260.3,350.9,190.77494467429997
2019-08-12,149.09999999999997,705.0,934.0999999999999,275.99999999999994,190.83036659289905
2019-08-13,123.69999999999999,496.1000000000001,685.6000000000001,204.12272727272727,190.88578851149813
2019-08-14,73.8,422.1499999999999,535.15,212.02727272727273,190.94121043009716
2019-08-15,147.50000000000003,539.2,765.7,233.50000000000003,190.9966323486962
2019-08-16,64.30000000000001,354.9,454.00000000000006,248.30000000000004,191.05205426729532
2019-08-17,51.49999999999999,222.89999999999998,301.59999999999997,281.3,191.10747618589434
2019-08-18,42.099999999999994,217.39999999999998,282.4,247.9,191.1628981044934
2019-08-19,69.6,313.1,419.9,303.3,191.21832002309245
2019-08-20,98.19999999999997,547.0000000000001,697.7,318.3,191.27374194169153
2019-08-21,80.99999999999999,479.8999999999999,604.4,358.30000000000007,191.32916386029058
2019-08-22,57.95,371.9,461.3,324.70000000000005,191.3845857788896
2019-08-23,129.45,724.65,923.5000000000001,374.99999999999994,191.44000769748868
2019-08-24,225.39999999999998,1352.7,1698.5,827.2,191.49542961608776
2019-08-25,84.10000000000001,1188.5,1317.7,978.3,191.55085153468679
2019-08-26,106.19999999999999,1133.6999999999998,1296.6,688.6999999999998,191.60627345328584
2019-08-27,164.2,1299.3,1550.7000000000003,784.3999999999999,191.66169537188495
2019-08-28,63.7,450.3999999999999,548.3,273.2,191.71711729048397
2019-08-29,101.3,416.45,571.5999999999999,239.59999999999997,191.77253920908302
2019-08-30,72.1,417.95,528.3000000000001,303.1000000000001,191.82796112768207
2019-08-31,82.6,538.1,664.5000000000001,278.59999999999997,191.88338304628115
2019-09-01,79.3,479.1000000000001,600.7,191.50000000000003,191.9388049648802
2019-09-02,226.85999999999999,669.74,1016.7399999999999,269.59999999999997,180.98989704608869
2019-09-03,134.43999999999997,523.66,729.5600000000001,217.1,167.0
2019-09-04,130.1,478.2999999999999,677.4,202.3,143.0
2019-09-05,188.20000000000002,728.65,1017.3499999999999,272.9,212.0
2019-09-06,117.4,634.7000000000002,815.1000000000001,294.7,218.0
2019-09-07,127.6,553.7,748.8,253.2,173.0
2019-09-08,61.49999999999999,548.7,642.9000000000002,257.7,175.0
2019-09-09,71.8,704.4,815.0999999999999,329.80000000000007,253.0
2019-09-10,331.54999999999995,1023.0000000000001,1531.8000000000002,350.19999999999993,299.0
2019-09-11,72.69999999999999,409.19999999999993,520.8000000000001,198.29999999999998,159.0
2019-09-12,86.30000000000003,352.79999999999995,485.00000000000006,214.39999999999998,180.0
2019-09-13,120.2,584.3000000000001,768.5000000000001,267.55,200.0
2019-09-14,155.6,1015.3000000000001,1254.1,370.69999999999993,289.0
2019-09-15,107.60000000000001,762.2,926.8999999999999,317.49999999999994,252.0
2019-09-16,247.80000000000004,710.3000000000001,1090.0000000000002,349.99999999999994,312.0
2019-09-17,133.99999999999997,598.6,804.2,296.0,227.0
2019-09-18,193.85000000000002,756.8,1053.9499999999998,412.5999999999999,218.0
2019-09-19,481.60000000000014,1123.15,1861.2500000000002,479.30000000000007,328.0
2019-09-20,274.3499999999999,1152.25,1573.4,577.1999999999999,302.0
2019-09-21,140.95,1222.3999999999999,1438.1999999999996,620.1999999999999,352.0
2019-09-22,20.6,597.45,628.8999999999999,319.40000000000003,245.0
2019-09-23,51.800000000000004,350.69999999999993,430.09999999999997,208.39999999999998,204.0
2019-09-24,64.10000000000001,551.9000000000001,650.65,196.40000000000003,163.0
2019-09-25,75.15,468.65,584.05,146.79999999999998,165.0
2019-09-26,60.9,492.8,586.7,239.29999999999998,225.0
2019-09-27,58.849999999999994,425.50000000000006,515.8,295.2,216.0
2019-09-28,30.45,289.1500000000001,335.80000000000007,202.29999999999998,186.0
2019-09-29,39.7,364.84999999999997,425.8,139.15,152.0
2019-09-30,119.74999999999999,563.55,747.0,192.7,206.0
2019-10-01,133.5,697.2000000000002,902.0,253.2,226.0
2019-10-02,295.80000000000007,876.6500000000001,1330.0,224.30000000000004,217.0
2019-10-03,556.9499999999999,944.0999999999998,1798.2500000000002,357.00000000000006,305.0
2019-10-04,232.95,819.4000000000002,1176.7500000000002,415.8999999999999,315.0
2019-10-05,127.35,814.1500000000001,1009.2000000000002,336.7,300.25
2019-10-06,90.2,594.3999999999999,732.6000000000001,226.09999999999997,253.75
2019-10-07,132.25,783.3999999999999,986.1,195.79999999999998,209.0
2019-10-08,92.55,535.1500000000001,677.05,366.3,246.0
2019-10-09,107.69999999999997,552.15,717.6000000000001,232.50000000000003,155.0
2019-10-10,101.89999999999999,530.35,686.8000000000002,296.70000000000005,191.0
2019-10-11,50.65,550.9,629.25,199.10000000000002,154.0
2019-10-12,74.3,746.9,861.45,155.89999999999998,188.0
2019-10-13,39.5,611.65,672.2,198.7,178.0
2019-10-14,444.3500000000001,1097.0499999999997,1778.7,301.20000000000005,216.0
2019-10-15,130.85000000000002,756.35,956.7,226.1,160.0
2019-10-16,177.55,941.7499999999999,1213.5000000000002,303.9,198.0
2019-10-17,150.70000000000002,910.0,1140.8,257.99999999999994,174.0
2019-10-18,62.79999999999999,563.6999999999999,660.0,297.8,180.0
2019-10-19,81.79999999999998,750.0,875.5,260.6,182.0
2019-10-20,116.99999999999997,760.3999999999999,940.0000000000002,308.50000000000006,254.0
2019-10-21,104.10000000000001,663.0,822.8,253.70000000000002,184.0
2019-10-22,589.9000000000001,1191.2,2096.1000000000004,425.0,312.0
2019-10-23,1202.9,1463.2,3308.099999999999,698.5999999999998,497.0
2019-10-24,715.5000000000002,1153.2999999999997,2250.3000000000006,594.9,512.0
2019-10-25,99.29999999999998,648.8,801.1999999999998,280.19999999999993,181.0
2019-10-26,37.7,496.69999999999993,554.9000000000001,282.35,205.0
2019-10-27,169.70000000000002,923.4000000000001,1183.4999999999998,259.79999999999995,220.0
2019-10-28,584.8,1141.0,2037.5999999999997,640.4000000000001,540.0
2019-10-29,145.3,1018.3,1240.3999999999999,244.7,146.0
2019-10-30,212.09999999999997,1112.6,1437.8,513.1,360.0
2019-10-31,431.0,1078.2,1738.9999999999998,811.6000000000001,684.0
2019-11-01,295.4,885.6,1338.2,345.1,296.0
2019-11-02,27.1,356.4,398.5,290.4,177.0
2019-11-03,105.9,791.1,953.3000000000001,330.79999999999995,238.0
2019-11-04,363.6,1068.2,1625.8,324.5999999999999,229.0
2019-11-05,331.59999999999997,961.0000000000001,1469.4,368.40000000000015,310.0
2019-11-06,313.49999999999994,1048.6,1529.9,558.4000000000001,445.0
2019-11-07,154.7,920.5000000000001,1157.85,235.0,221.5
2019-11-08,930.1,1342.4,2768.3000000000006,412.59999999999997,355.0
2019-11-09,271.99999999999994,998.4999999999999,1415.6000000000001,367.1000000000001,343.0
2019-11-10,250.50000000000003,1057.5,1441.3999999999996,334.70000000000005,322.0
2019-11-11,160.5,882.5,1128.7,264.5,220.0
2019-11-12,166.39999999999998,810.0000000000001,1065.0,218.8,169.0
2019-11-13,260.9,1043.1000000000001,1443.0000000000002,265.5,211.0
2019-11-14,280.70000000000005,1170.4,1600.7,189.95000000000002,568.0
2019-11-15,248.70000000000005,973.6999999999999,1354.9999999999995,367.09999999999997,310.0
2019-11-16,415.1,1090.3,1726.8999999999999,425.1999999999999,408.0
2019-11-17,1205.8999999999999,1421.2,3270.3,674.4000000000002,643.0
2019-11-18,381.4,1079.0,1663.6999999999998,294.1,225.0
2019-11-19,1296.8000000000002,1619.9000000000003,3607.7999999999997,634.9,518.0
