MeasurementDateGMT,Southwark - Tower Bridge Road: Nitric Oxide (ug/m3),Southwark - Tower Bridge Road: Nitrogen Dioxide (ug/m3),Southwark - Tower Bridge Road: Oxides of Nitrogen (ug/m3)
2019-05-26,196.79999999999993,348.0,650.4000000000003
2019-05-27,196.79999999999993,348.0,650.4000000000003
2019-05-28,196.79999999999993,348.0,650.4000000000003
2019-05-29,196.79999999999993,348.0,650.4000000000003
2019-05-30,196.79999999999993,348.0,650.4000000000003
2019-05-31,196.79999999999993,348.0,650.4000000000003
2019-06-01,196.79999999999993,348.0,650.4000000000003
2019-06-02,196.79999999999993,348.0,650.4000000000003
2019-06-03,196.79999999999993,348.0,650.4000000000003
2019-06-04,196.79999999999993,348.0,650.4000000000003
2019-06-05,196.79999999999993,348.0,650.4000000000003
2019-06-06,196.79999999999993,348.0,650.4000000000003
2019-06-07,196.79999999999993,348.0,650.4000000000003
2019-06-08,196.79999999999993,348.0,650.4000000000003
2019-06-09,196.79999999999993,348.0,650.4000000000003
2019-06-10,196.79999999999993,348.0,650.4000000000003
2019-06-11,196.79999999999993,348.0,650.4000000000003
2019-06-12,196.79999999999993,348.0,650.4000000000003
2019-06-13,196.79999999999993,348.0,650.4000000000003
2019-06-14,196.79999999999993,348.0,650.4000000000003
2019-06-15,196.79999999999993,348.0,650.4000000000003
2019-06-16,196.79999999999993,348.0,650.4000000000003
2019-06-17,196.79999999999993,348.0,650.4000000000003
2019-06-18,196.79999999999993,348.0,650.4000000000003
2019-06-19,196.79999999999993,348.0,650.4000000000003
2019-06-20,196.79999999999993,348.0,650.4000000000003
2019-06-21,196.79999999999993,348.0,650.4000000000003
2019-06-22,196.79999999999993,348.0,650.4000000000003
2019-06-23,196.79999999999993,348.0,650.4000000000003
2019-06-24,196.79999999999993,348.0,650.4000000000003
2019-06-25,196.79999999999993,348.0,650.4000000000003
2019-06-26,196.79999999999993,348.0,650.4000000000003
2019-06-27,196.79999999999993,348.0,650.4000000000003
2019-06-28,196.79999999999993,348.0,650.4000000000003
2019-06-29,196.79999999999993,348.0,650.4000000000003
2019-06-30,196.79999999999993,348.0,650.4000000000003
2019-07-01,200.20000000000002,400.2,707.1000000000001
2019-07-02,865.3000000000001,930.0999999999999,2256.6
2019-07-03,1177.8999999999999,1276.0,3082.2000000000003
2019-07-04,1002.6999999999999,1202.9999999999998,2740.7999999999993
2019-07-05,392.4000000000002,807.4000000000002,1409.6
2019-07-06,734.4999999999998,790.5,1917.1999999999998
2019-07-07,816.6000000000001,832.6999999999999,2084.7999999999997
2019-07-08,862.6000000000004,985.4999999999999,2308.149999999999
2019-07-09,605.2,956.7999999999998,1884.8
2019-07-10,261.2,604.6,1004.8000000000003
2019-07-11,206.10000000000005,572.1,888.2
2019-07-12,294.59999999999997,548.1,999.8999999999999
2019-07-13,611.4,792.5999999999999,1729.9
2019-07-14,523.0999999999999,678.9,1481.1
2019-07-15,1016.0999999999999,930.5,2488.2999999999993
2019-07-16,488.1,905.1999999999999,1653.3000000000002
2019-07-17,371.20000000000005,754.6999999999999,1324.1000000000001
2019-07-18,221.5,489.30000000000007,828.8000000000001
2019-07-19,606.8000000000002,711.2,1641.9
2019-07-20,144.19999999999996,313.69999999999993,535.1
2019-07-21,126.49999999999999,293.9,487.20000000000005
2019-07-22,215.29999999999998,366.8999999999999,697.8
2019-07-23,1074.6000000000001,1517.1,3164.800000000001
2019-07-24,391.15,888.3000000000001,1488.15
2019-07-25,1209.1000000000004,2063.3999999999996,3917.0999999999995
2019-07-26,282.20000000000005,642.5000000000001,1075.1000000000001
2019-07-27,259.3,554.4,951.9
2019-07-28,115.10000000000001,320.9,497.70000000000005
2019-07-29,473.70000000000005,725.4000000000003,1451.4
2019-07-30,352.30000000000007,495.30000000000007,1035.9
2019-07-31,130.90000000000003,336.3,536.6999999999999
2019-08-01,450.19999999999993,804.1,1493.9
2019-08-02,906.6999999999999,1071.6,2461.9
2019-08-03,789.4,1126.2,2336.7999999999997
2019-08-04,235.79999999999998,622.3000000000001,983.5999999999998
2019-08-05,222.50000000000003,391.30000000000007,732.8999999999999
2019-08-06,181.20000000000005,310.3999999999999,588.5999999999999
2019-08-07,146.60000000000002,325.90000000000003,550.9
2019-08-08,426.1,633.4500000000002,1286.25
2019-08-09,337.1,476.59999999999997,993.1
2019-08-10,76.5,152.59999999999997,270.00000000000006
2019-08-11,78.09999999999998,206.6,326.2
2019-08-12,873.2,1007.2000000000002,2346.5000000000005
2019-08-13,221.09999999999997,513.2,852.3000000000002
2019-08-14,444.4999999999999,703.9999999999999,1385.4999999999998
2019-08-15,199.3,459.90000000000003,765.3000000000001
2019-08-16,409.8999999999999,590.0999999999999,1218.5
2019-08-17,91.6,211.79999999999998,352.30000000000007
2019-08-18,79.0,237.9,359.09999999999997
2019-08-19,129.49999999999997,347.7,545.9000000000001
2019-08-20,250.69999999999996,659.4,1043.4
2019-08-21,409.0999999999999,756.6,1383.85
2019-08-22,144.50000000000003,429.70000000000005,651.5999999999999
2019-08-23,1111.3000000000002,1470.7,3174.6
2019-08-24,1076.6,1944.8999999999999,3595.4999999999995
2019-08-25,748.4999999999999,1824.0000000000002,2971.1999999999994
2019-08-26,637.6,1611.0000000000002,2588.5
2019-08-27,942.1,1700.1000000000004,3144.3
2019-08-28,186.1,448.8999999999999,733.9000000000001
2019-08-29,197.1,436.90000000000003,739.4
2019-08-30,212.8,513.9,840.5000000000001
2019-08-31,232.59999999999994,546.0000000000001,902.8
2019-09-01,120.00000000000001,455.3999999999999,640.0
2019-09-02,242.49999999999994,566.6000000000001,938.2
2019-09-03,124.20000000000002,405.3,595.6999999999998
2019-09-04,130.0,382.29999999999995,581.2999999999998
2019-09-05,537.5,866.4000000000001,1690.8999999999996
2019-09-06,389.3,796.9000000000001,1394.0
2019-09-07,973.6,1055.7,2548.4
2019-09-08,682.6999999999998,1041.6999999999998,2088.8
2019-09-09,1005.4000000000001,1363.55,2905.2499999999995
2019-09-10,1327.8000000000002,1265.9,3301.0000000000005
2019-09-11,159.6,432.5,677.0
2019-09-12,180.70000000000005,381.0000000000001,658.1
2019-09-13,953.9,1101.9,2563.9
2019-09-14,1210.9999999999998,1565.8,3422.2999999999993
2019-09-15,294.70000000000005,885.0,1336.9
2019-09-16,610.8000000000001,875.5,1811.8000000000002
2019-09-17,771.6,966.1000000000001,2149.2
2019-09-18,1194.5,1317.7,3149.4
2019-09-19,1711.6,1571.5,4196.1
2019-09-20,1211.8999999999999,1424.1000000000001,3282.7
2019-09-21,930.9000000000001,1557.3000000000002,2984.7
2019-09-22,378.70000000000005,851.2999999999996,1432.1000000000001
2019-09-23,254.4,463.6,853.5000000000002
2019-09-24,350.40000000000003,561.6999999999999,1098.7
2019-09-25,199.1,456.8,761.6
2019-09-26,138.7,408.8999999999999,621.7
2019-09-27,181.9,412.2,690.9999999999999
2019-09-28,81.55000000000001,308.95,433.35
2019-09-29,51.3,288.29999999999995,367.3
2019-09-30,496.6000000000001,650.3000000000001,1411.4000000000003
2019-10-01,440.6999999999999,723.4000000000001,1399.2
2019-10-02,549.4,868.3000000000001,1710.8
2019-10-03,1718.5000000000002,1218.3999999999996,3853.0
2019-10-04,340.8,811.0,1333.5000000000002
2019-10-05,991.9,1183.8999999999999,2704.2999999999993
2019-10-06,249.19999999999993,558.8,941.5000000000001
2019-10-07,745.5,865.6,2008.1000000000006
2019-10-08,158.79999999999995,447.8,691.3
2019-10-09,136.20000000000002,456.9,666.1000000000001
2019-10-10,134.5,394.20000000000005,600.9
2019-10-11,114.5,411.20000000000005,586.1000000000001
2019-10-12,633.9,1025.3,1997.4999999999995
2019-10-13,332.9,696.3,1206.3000000000002
2019-10-14,1492.7,1317.6999999999998,3606.399999999999
2019-10-15,417.59999999999997,758.3000000000001,1398.6000000000004
2019-10-16,676.9,989.5000000000001,2027.0
2019-10-17,1165.2000000000003,1214.2,3000.8999999999996
2019-10-18,163.5,484.50000000000006,734.7
2019-10-19,339.3,834.4000000000002,1354.6999999999998
2019-10-20,658.1999999999999,980.4,1990.3
2019-10-21,618.8000000000001,868.0,1816.8999999999999
2019-10-22,2049.4999999999995,1407.7,4550.2
2019-10-23,2871.2999999999997,1725.2,6128.0
2019-10-24,1832.7000000000005,1347.5,4157.2
2019-10-25,625.8000000000001,728.8,1688.0999999999997
2019-10-26,174.40000000000003,455.6000000000001,722.7
2019-10-27,371.3,911.0999999999999,1480.1999999999998
2019-10-28,1902.0000000000005,1513.6000000000004,4429.400000000001
2019-10-29,1086.9000000000003,1437.8,3104.7
2019-10-30,1232.3000000000002,1423.6000000000001,3313.1000000000004
2019-10-31,1793.7999999999997,1442.3,4192.9
2019-11-01,1073.4999999999998,1059.9999999999998,2706.1999999999994
2019-11-02,120.80000000000001,314.09999999999997,499.0
2019-11-03,441.0,844.7999999999998,1520.6999999999998
2019-11-04,2325.2,1693.4999999999998,5258.8
2019-11-05,1226.3000000000004,1140.3000000000002,3020.9
2019-11-06,1394.6000000000001,1320.8000000000002,3458.9
2019-11-07,658.1,984.9000000000002,1994.1
2019-11-08,1960.1000000000001,1471.1000000000004,4476.199999999999
2019-11-09,966.0999999999999,1165.1000000000001,2646.1
2019-11-10,1273.6000000000001,1237.8999999999999,3191.0
2019-11-11,264.40000000000003,700.9999999999999,1106.4
2019-11-12,175.39999999999998,686.5,955.6999999999999
2019-11-13,780.9999999999998,1109.9999999999998,2307.1
2019-11-14,1524.3000000000002,1550.0000000000002,3887.4
2019-11-15,1054.6000000000001,1109.2,2726.2000000000007
2019-11-16,2042.5000000000002,1542.3,4674.2
2019-11-17,2507.3,1674.2,5518.1
2019-11-18,907.8000000000002,1158.8,2551.2000000000003
2019-11-19,3512.8,2082.9999999999995,7468.800000000002
2019-11-20,1659.0000000000002,1558.9999999999998,4103.000000000001
2019-11-21,1747.3999999999999,1290.6,3970.1000000000004
2019-11-22,1531.2000000000003,1533.3,3881.7000000000003
2019-11-23,1508.1999999999998,1403.0,3715.3
2019-11-24,1765.4000000000003,1234.0000000000002,3941.2
2019-11-25,1614.1999999999996,1318.3000000000002,3793.0
2019-11-26,958.5500000000001,1247.7,2717.2500000000005
2019-11-27,977.6999999999999,1413.4000000000003,2912.6000000000004
2019-11-28,520.3,947.8,1745.8
2019-11-29,2141.6000000000004,1705.7,4989.2
2019-11-30,2441.9,1907.4,5651.6
2019-12-01,581.2,1025.3,1915.9000000000003
2019-12-02,1924.8000000000002,1723.3,4674.2
2019-12-03,1380.9,1693.1999999999998,3810.8000000000006
2019-12-04,4439.7,2287.4,9094.9
2019-12-05,1193.1,1114.4999999999998,2943.8999999999996
2019-12-06,141.49999999999997,553.1999999999999,770.5
2019-12-07,173.29999999999998,551.5,816.9000000000002
2019-12-08,63.20000000000001,290.80000000000007,387.40000000000003
2019-12-09,575.5,995.6000000000001,1878.0000000000002
2019-12-10,601.9999999999999,958.0999999999998,1881.5
2019-12-11,482.9,1084.2,1824.3999999999999
2019-12-12,1049.2999999999997,1279.3000000000002,2888.4
2019-12-13,217.60000000000002,704.1,1037.9
2019-12-14,190.89999999999998,636.4,929.6999999999999
2019-12-15,173.10000000000002,506.3,771.3
2019-12-16,1672.3000000000002,1613.9,4178.400000000001
2019-12-17,975.6000000000001,1441.0000000000002,2936.9
2019-12-18,2301.6000000000004,1735.5,5264.499999999999
2019-12-19,807.75,830.7499999999999,2069.7
2019-12-20,915.7,1343.0000000000002,2746.7
2019-12-21,463.7999999999999,982.5000000000001,1693.8999999999999
2019-12-22,83.80000000000001,664.3000000000001,792.8
2019-12-23,341.3,875.3000000000001,1398.8999999999999
2019-12-24,148.29999999999998,608.2000000000002,834.9
2019-12-25,984.0999999999999,1136.3,2645.0
2019-12-26,294.0,740.3999999999999,1191.0
2019-12-27,1374.7,1242.6999999999998,3350.4
2019-12-28,1171.9999999999998,1207.2,3004.2000000000003
2019-12-29,499.20000000000005,921.5000000000001,1687.3000000000002
2019-12-30,650.4,1061.9,2059.1
2019-12-31,1326.5,1262.2999999999997,3295.9000000000005
2020-01-01,1306.3,1335.5,3337.899999999999
2020-01-02,434.80000000000007,721.8999999999997,1388.1000000000001
2020-01-03,220.1,803.4,1141.1999999999998
2020-01-04,243.1,901.6,1274.3999999999999
2020-01-05,87.80000000000003,516.9,651.2
2020-01-06,285.2,680.1,1116.7000000000003
2020-01-07,320.20000000000005,758.1999999999999,1249.6999999999996
2020-01-08,196.51842105263157,683.5210526315789,984.3570175438597
2020-01-09,471.2315789473684,938.3789473684211,1660.0596491228066
2020-01-10,713.2526315789473,981.8315789473686,2074.543859649123
2020-01-11,955.2736842105263,1025.284210526316,2489.028070175438
2020-01-12,1197.294736842105,1068.7368421052631,2903.5122807017547
2020-01-13,1439.3157894736844,1112.1894736842103,3317.9964912280716
2020-01-14,1681.3368421052633,1155.6421052631579,3732.4807017543844
2020-01-15,1923.3578947368421,1199.094736842105,4146.964912280702
2020-01-16,2165.378947368421,1242.5473684210524,4561.449122807017
2020-01-17,2407.4,1286.0,4975.933333333333
2020-01-18,2649.4210526315783,1329.4526315789474,5390.4175438596485
2020-01-19,2891.442105263158,1372.9052631578948,5804.901754385963
2020-01-20,3133.4631578947365,1416.357894736842,6219.385964912281
2020-01-21,3375.484210526316,1459.8105263157897,6633.8701754385975
2020-01-22,3008.8789473684205,1504.5473684210526,6117.249122807017
2020-01-23,1876.9,1488.1000000000001,4365.6
2020-01-24,1429.9,1323.0000000000002,3515.5999999999995
2020-01-25,1021.8,985.4000000000001,2552.600000000001
2020-01-26,314.79999999999995,659.5,1142.3000000000002
2020-01-27,367.9,866.5000000000001,1430.6
2020-01-28,142.2,570.2,788.7
2020-01-29,175.39999999999998,631.9499999999999,900.9499999999998
2020-01-30,558.6,788.6999999999999,1645.3999999999999
2020-01-31,228.09999999999997,514.1999999999999,863.7
2020-02-01,75.8,336.9,452.9
2020-02-02,132.5,465.4,668.9999999999998
2020-02-03,129.4,534.1,732.2000000000002
2020-02-04,204.99999999999997,768.8,1083.5
2020-02-05,1766.2000000000003,1592.3,4300.0
2020-02-06,2616.5,2019.3000000000004,6030.7
2020-02-07,1592.1,1363.2000000000003,3804.6999999999994
2020-02-08,246.6,615.9,994.3999999999999
2020-02-09,66.89999999999999,226.89999999999998,329.4
2020-02-10,92.8,384.40000000000003,526.5999999999999
2020-02-11,98.19999999999999,420.6999999999998,571.3999999999999
2020-02-12,317.09999999999997,739.0000000000001,1225.3
2020-02-13,296.90000000000003,852.9,1308.6000000000001
2020-02-14,1096.4999999999998,1104.3000000000002,2785.4000000000005
2020-02-15,193.70000000000002,409.6,706.7
2020-02-16,63.79999999999999,306.90000000000003,405.0
2020-02-17,139.39999999999995,429.90000000000003,643.6999999999999
2020-02-18,209.19999999999993,582.9,903.2
2020-02-19,260.49999999999994,735.6,1135.0000000000002
2020-02-20,166.80000000000004,630.6999999999998,886.7
2020-02-21,153.0,476.4,710.8
2020-02-22,55.4,317.49999999999994,402.80000000000007
2020-02-23,130.29999999999998,470.6,670.5
2020-02-24,221.2,558.0000000000001,897.1
2020-02-25,155.90000000000003,543.6999999999999,782.3
2020-02-26,190.70000000000005,796.8000000000001,1089.6
2020-02-27,591.8999999999999,1104.75,2011.7500000000002
2020-02-28,783.5999999999998,1021.6999999999999,2223.2
2020-02-29,107.90000000000002,360.2,525.7
2020-03-01,99.80000000000001,375.20000000000005,528.6
2020-03-02,412.6000000000001,859.1,1491.9999999999998
2020-03-03,320.5999999999999,991.3000000000002,1482.6000000000001
2020-03-04,1393.8,1546.2000000000003,3683.4999999999995
2020-03-05,616.1000000000001,945.4999999999999,1890.0
2020-03-06,846.9000000000001,1181.6000000000001,2479.8999999999996
2020-03-07,359.29999999999995,833.0,1383.8999999999999
2020-03-08,54.599999999999994,325.70000000000005,410.00000000000006
2020-03-09,177.19999999999996,521.3000000000001,792.9999999999999
2020-03-10,86.69999999999999,347.0,479.90000000000003
2020-03-11,118.99999999999997,386.79999999999995,568.4
2020-03-12,156.35,387.29999999999995,627.15
2020-03-13,221.79999999999995,631.6000000000001,972.0999999999999
2020-03-14,304.1,583.1999999999999,1049.3
2020-03-15,87.00000000000001,457.9999999999999,591.4
2020-03-16,377.99999999999994,898.3000000000001,1478.3
2020-03-17,177.20000000000005,510.89999999999986,782.8
2020-03-18,185.3,474.49999999999994,758.8
2020-03-19,813.0999999999999,994.3999999999999,2241.0
2020-03-20,546.2,727.2,1564.0000000000002
2020-03-21,314.9,572.0,1054.8
2020-03-22,243.50000000000003,543.9,917.0999999999999
2020-03-23,892.1000000000003,1214.0,2582.1999999999994
2020-03-24,665.9000000000001,1063.0,2083.7999999999997
2020-03-25,962.7999999999996,1420.5,2896.7999999999997
2020-03-26,430.00000000000006,846.8000000000001,1506.6
2020-03-27,302.80000000000007,620.9,1085.1999999999998
2020-03-28,80.0,286.00000000000006,408.6
2020-03-29,63.0,214.7,311.4
2020-03-30,231.7,415.8,771.5000000000002
2020-03-31,326.9,569.0,1070.4000000000003
2020-04-01,439.00000000000006,728.4000000000002,1401.3
2020-04-02,35.70000000000002,336.29999999999995,391.20000000000005
2020-04-03,235.90000000000003,657.6999999999999,1019.5000000000001
2020-04-04,219.09999999999997,606.7,942.4999999999999
2020-04-05,66.89999999999999,312.7,415.40000000000003
2020-04-06,70.5,369.99999999999994,478.5
2020-04-07,677.1,1222.5999999999997,2260.7
2020-04-08,540.8999999999999,1275.1000000000004,2104.2
2020-04-09,607.8000000000003,1246.1000000000001,2177.9
2020-04-10,242.60000000000002,896.4999999999998,1267.8000000000002
2020-04-11,364.1,1087.2,1645.7
2020-04-12,64.8,432.8999999999999,532.0999999999999
2020-04-13,108.80000000000001,185.3,352.09999999999997
2020-04-14,355.3999999999999,547.6,1092.2
2020-04-15,575.2,1033.1000000000004,1915.3
2020-04-16,606.7000000000003,1211.6,2141.9
2020-04-17,407.6000000000001,541.9999999999998,1167.2
2020-04-18,228.30000000000004,553.0,903.4000000000002
2020-04-19,123.90000000000002,378.49999999999994,568.8
2020-04-20,325.2,517.3,1016.0000000000001
2020-04-21,339.79999999999995,583.2,1103.7999999999997
2020-04-22,402.9999999999999,725.3000000000001,1343.4999999999998
2020-04-23,480.80000000000007,990.5000000000001,1727.7999999999997
2020-04-24,433.29999999999995,924.2000000000002,1588.3000000000004
2020-04-25,197.19999999999996,492.79999999999995,795.4000000000001
2020-04-26,151.4,544.1999999999999,776.0999999999999
2020-04-27,236.50000000000003,675.6000000000001,1037.9
2020-04-28,497.8,714.4999999999999,1477.6
2020-04-29,212.00000000000003,398.90000000000003,724.3
2020-04-30,113.7,314.8,489.4
2020-05-01,69.3,251.20000000000002,357.5
2020-05-02,61.3,291.0999999999999,384.99999999999994
2020-05-03,197.2,537.7,839.5000000000002
2020-05-04,528.5,763.0000000000001,1573.2
2020-05-05,437.00000000000006,591.0000000000001,1260.7000000000003
2020-05-06,545.6,877.4,1713.5000000000002
2020-05-07,477.19999999999993,892.4000000000001,1624.3999999999999
2020-05-08,315.09999999999997,1092.4999999999998,1575.6
2020-05-09,288.59999999999997,1089.8,1532.1
2020-05-10,104.50000000000001,365.80000000000007,526.2
2020-05-11,361.29999999999995,425.3,979.5999999999998
2020-05-12,440.7000000000001,648.0,1324.2000000000003
2020-05-13,407.59999999999997,555.4999999999999,1180.9
2020-05-14,868.1080000000001,891.6920000000003,2221.752
2020-05-15,668.092,810.008,1834.348
2020-05-16,199.4,501.8,807.3000000000001
2020-05-17,98.3,326.5,476.8
2020-05-18,111.09999999999998,271.6,442.00000000000006
2020-05-19,136.1,393.19999999999993,601.8000000000001
2020-05-20,354.9,771.9,1315.8999999999999
2020-05-21,364.59999999999997,825.3000000000001,1384.7
2020-05-22,90.19999999999999,202.8,340.9
2020-05-23,59.09999999999999,85.80000000000001,175.99999999999997
2020-05-24,82.3,226.1,352.4
2020-05-25,227.69999999999996,495.6,844.6999999999998
2020-05-26,524.3,883.0999999999999,1687.3
2020-05-27,643.1,1094.6999999999998,2080.9999999999995
2020-05-28,604.0000000000001,681.5,1607.4
2020-05-29,652.2,837.3999999999999,1836.9000000000003
2020-05-30,336.40000000000003,648.4000000000001,1164.2
2020-05-31,210.50000000000006,456.50000000000006,779.1999999999999
2020-06-01,582.1,822.3,1715.1000000000001
2020-06-02,351.65,747.4,1286.1499999999999
2020-06-03,559.7,944.4000000000002,1802.7
2020-06-04,273.8999999999999,404.2000000000001,823.5999999999999
2020-06-05,131.1,299.5,500.40000000000003
2020-06-06,97.29999999999998,341.9,491.5
2020-06-07,183.5,404.1000000000001,685.9999999999998
2020-06-08,578.6999999999999,684.0000000000001,1571.3000000000002
2020-06-09,619.7000000000002,826.8000000000001,1776.7999999999997
2020-06-10,413.4000000000001,649.3999999999999,1283.1000000000001
2020-06-11,614.1,760.6999999999999,1702.7999999999997
2020-06-12,710.3999999999999,941.7000000000002,2030.6000000000001
2020-06-13,387.09999999999997,800.7999999999998,1393.9
2020-06-14,150.19999999999996,452.2999999999999,682.7999999999998
2020-06-15,378.59999999999997,770.1,1350.1999999999998
2020-06-16,407.5,706.6999999999998,1331.5000000000002
2020-06-17,768.9,974.8000000000001,2154.1
2020-06-18,185.9,528.0,813.4000000000001
2020-06-19,115.3,307.09999999999997,483.79999999999995
2020-06-20,165.1,353.9,606.8
2020-06-21,52.10000000000001,210.39999999999995,290.70000000000005
2020-06-22,157.6,367.09999999999997,608.5
2020-06-23,566.8000000000001,937.8000000000001,1807.0999999999997
2020-06-24,761.4,1592.7,2760.4
2020-06-25,717.0999999999999,1689.1000000000001,2788.3999999999996
2020-06-26,311.99999999999994,889.7000000000002,1367.9
2020-06-27,75.10000000000001,184.19999999999996,299.3999999999999
2020-06-28,9.200000000000001,121.49999999999999,135.4
2020-06-29,50.9,164.79999999999995,243.10000000000002
2020-06-30,103.19999999999999,273.00000000000006,431.09999999999997
2020-07-01,94.39999999999999,251.8,396.4
2020-07-02,143.75,408.85,629.55
2020-07-03,75.49999999999999,247.79999999999995,362.99999999999994
2020-07-04,35.599999999999994,138.60000000000002,192.8
2020-07-05,21.1,95.5,128.00000000000003
2020-07-06,137.5,284.29999999999995,495.2
2020-07-07,222.59999999999997,490.39999999999986,832.0000000000001
2020-07-08,159.7,306.9,551.7000000000002
2020-07-09,128.69999999999996,208.20000000000002,406.29999999999995
2020-07-10,222.8,396.70000000000005,737.5999999999998
2020-07-11,325.09999999999997,568.1,1067.1
2020-07-12,395.20000000000005,733.1999999999998,1339.6000000000004
2020-07-13,123.49999999999999,368.5,558.0000000000001
2020-07-14,308.6,436.69999999999993,909.5999999999998
2020-07-15,168.2,352.19999999999993,610.0999999999999
2020-07-16,352.30000000000007,469.8,1009.1999999999999
2020-07-17,290.1,510.79999999999995,955.7999999999998
2020-07-18,97.10000000000001,252.99999999999997,401.59999999999997
2020-07-19,341.1,477.70000000000005,1000.5000000000001
2020-07-20,480.6,583.6999999999999,1320.3999999999999
2020-07-21,576.1,778.5000000000001,1661.8999999999996
2020-07-22,210.30000000000004,478.79999999999995,801.0999999999999
2020-07-23,101.9,372.9,529.4999999999999
2020-07-24,135.99999999999997,295.8,504.3
2020-07-25,108.2,225.39999999999995,391.1
2020-07-26,56.099999999999994,172.2,258.1
2020-07-27,285.50000000000006,324.7,762.2
2020-07-28,137.1,275.2,484.7999999999999
2020-07-29,244.69999999999996,487.94999999999993,863.1499999999999
2020-07-30,662.7000000000002,1070.7000000000003,2086.5
2020-07-31,595.9000000000001,1210.6999999999998,2124.3
2020-08-01,67.70000000000002,201.29999999999993,304.9
2020-08-02,47.1,193.29999999999998,265.20000000000005
2020-08-03,373.59999999999997,542.5,1115.1000000000001
2020-08-04,372.79999999999995,500.3999999999998,1072.6000000000001
2020-08-05,150.00000000000003,320.4,550.7
2020-08-06,496.49999999999994,733.3,1494.8000000000002
2020-08-07,1589.0,2233.6,4669.900000000001
2020-08-08,830.5000000000001,1700.8999999999996,2974.600000000001
2020-08-09,359.90000000000003,983.0000000000001,1534.8999999999994
2020-08-10,565.7,1381.1999999999998,2248.5
2020-08-11,761.8999999999999,1990.0,3158.6000000000004
2020-08-12,588.1500000000001,1850.5,2752.6
2020-08-13,420.30000000000007,1042.0,1685.9999999999998
2020-08-14,452.69999999999993,741.8999999999999,1436.1999999999998
2020-08-15,443.70000000000005,785.4000000000001,1465.9999999999998
2020-08-16,310.20000000000005,751.4,1227.5
2020-08-17,266.4,596.9000000000001,1005.9000000000002
2020-08-18,128.5,318.1,514.9
2020-08-19,735.3000000000001,686.6999999999998,1814.0999999999997
2020-08-20,305.9,537.7,1007.0000000000001
2020-08-21,74.39999999999999,204.40000000000003,318.6
2020-08-22,38.5,183.70000000000002,242.8
2020-08-23,16.9,164.10000000000002,190.20000000000002
2020-08-24,133.0,365.4,569.3000000000002
2020-08-25,122.09999999999998,240.50000000000003,428.19999999999993
2020-08-26,58.0,340.2,429.00000000000006
2020-08-27,447.00000000000006,696.8000000000001,1382.1999999999998
2020-08-28,321.2,495.0000000000001,987.5
2020-08-29,196.0,344.5,645.8000000000001
2020-08-30,279.5,511.70000000000005,940.4999999999999
2020-08-31,692.9000000000001,1014.7,2076.8
2020-09-01,1425.5000000000002,1335.5000000000002,3521.7000000000007
2020-09-02,372.4000000000001,869.4999999999999,1440.7
2020-09-03,58.000000000000014,275.49999999999994,364.5000000000001
2020-09-04,136.60000000000002,413.59999999999997,623.3999999999999
2020-09-05,149.10000000000002,509.0,737.3999999999999
2020-09-06,168.6,558.5,817.4000000000001
2020-09-07,382.5999999999999,532.4,1118.8000000000002
2020-09-08,122.30000000000001,322.3,509.1000000000001
2020-09-09,197.3,457.9,760.3
2020-09-10,755.6000000000001,909.5000000000001,2068.0999999999995
2020-09-11,457.35,770.6,1472.1499999999999
2020-09-12,72.30000000000001,293.7,404.7
2020-09-13,105.2,391.49999999999994,552.5999999999999
2020-09-14,1565.1000000000001,1687.3999999999999,4087.2000000000007
2020-09-15,821.8000000000002,1594.9999999999998,2855.0000000000005
2020-09-16,671.0,1155.9,2185.4999999999995
2020-09-17,887.6,849.7000000000002,2210.5999999999995
2020-09-18,797.7,920.3999999999999,2143.7000000000003
2020-09-19,423.8000000000001,769.7999999999998,1419.6999999999998
2020-09-20,321.59999999999997,739.4000000000001,1231.7999999999997
2020-09-21,1475.1,1605.5000000000002,3868.1
2020-09-22,470.1999999999999,920.7000000000003,1641.0000000000005
2020-09-23,101.6,365.4,521.4
2020-09-24,417.7,658.0999999999999,1298.2999999999997
2020-09-25,212.29999999999998,460.4000000000001,785.8000000000001
2020-09-26,143.29999999999998,341.5,560.9
2020-09-27,136.2,311.2,520.6999999999999
2020-09-28,315.2,700.5000000000001,1183.9000000000003
2020-09-29,639.5000000000001,848.8000000000001,1829.4000000000003
2020-09-30,613.7999999999998,800.4000000000002,1741.7000000000003
2020-10-01,291.2,632.0,1078.4999999999998
2020-10-02,822.7,932.5,2194.1
2020-10-03,336.59999999999997,635.9,1151.7
2020-10-04,48.5,350.2,424.79999999999995
2020-10-05,146.54999999999998,531.9000000000001,756.2999999999998
2020-10-06,87.99999999999999,427.2,562.1
2020-10-07,167.79999999999998,601.8999999999999,859.0999999999999
2020-10-08,153.59999999999997,545.2,780.6999999999999
2020-10-09,461.0,970.6999999999999,1677.1999999999998
2020-10-10,100.10000000000002,644.7000000000002,798.0000000000001
2020-10-11,220.89999999999998,611.8999999999999,950.3000000000001
2020-10-12,638.5999999999999,997.5000000000002,1976.3
2020-10-13,570.3999999999999,844.8,1720.0000000000002
2020-10-14,824.8,980.5,2245.0
2020-10-15,851.1000000000001,1064.4,2369.8
2020-10-16,1179.9000000000003,1227.7999999999997,3037.2
2020-10-17,425.8,893.7,1546.3999999999999
2020-10-18,784.0,1220.6,2422.2000000000003
