MeasurementDateGMT,Richmond Upon Thames - Barnes Wetlands: Nitric Oxide (ug/m3),Richmond Upon Thames - Barnes Wetlands: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Barnes Wetlands: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Barnes Wetlands: Ozone (ug/m3),Richmond Upon Thames - Barnes Wetlands: PM10 Particulate (ug/m3)
2018-12-11,1260.4999999999998,1178.4,3111.4999999999995,139.0,532.0
2018-12-12,75.69999999999999,818.4000000000001,934.7,633.8,389.1
2018-12-13,206.10000000000002,1006.5000000000001,1322.7,220.7,378.97320574162677
2018-12-14,898.2,1092.3999999999999,2469.7000000000003,108.6,278.8133971291866
2018-12-15,20.000000000000004,484.40000000000003,515.3,742.2000000000003,281.5693779904307
2018-12-16,21.100000000000005,460.1,492.6,1129.6000000000004,284.3253588516747
2018-12-17,71.40000000000002,605.9000000000001,715.4000000000001,894.4000000000004,287.0813397129187
2018-12-18,44.6,332.1,400.6,1300.6000000000001,289.83732057416256
2018-12-19,34.8,404.3,457.9000000000001,1283.9000000000003,292.59330143540666
2018-12-20,40.3,341.09999999999997,402.5999999999999,1381.1000000000004,295.3492822966507
2018-12-21,2.4,262.7,266.40000000000003,1434.8,298.1052631578947
2018-12-22,11.5,399.2,416.8,1219.6999999999996,300.8612440191387
2018-12-23,12.499999999999998,432.3000000000001,451.3,929.4000000000003,303.61722488038276
2018-12-24,641.9,932.1999999999999,1916.4999999999998,328.0,306.37320574162686
2018-12-25,771.0999999999998,737.7,1919.9,268.6,309.1291866028709
2018-12-26,160.9,517.9,764.6999999999999,334.9,311.88516746411483
2018-12-27,2183.1,986.6,4334.0,3.5,314.64114832535876
2018-12-28,775.4000000000002,900.0000000000001,2088.9,56.0,317.39712918660285
2018-12-29,153.4,634.3999999999999,869.6000000000001,631.4000000000001,320.1531100478469
2018-12-30,46.50000000000001,553.6,624.9,603.8000000000001,322.90909090909093
2018-12-31,5.6,364.6,373.3999999999999,1160.9,325.6650717703349
2019-01-01,11.8,360.7999999999999,378.9999999999999,1168.4,328.42105263157896
2019-01-02,9.999999999999998,629.0,644.5999999999999,1097.6000000000001,331.17703349282306
2019-01-03,7.3999999999999995,677.5000000000001,689.1,1081.6000000000004,333.9330143540671
2019-01-04,161.5,986.4000000000001,1233.8000000000002,467.80000000000007,336.68899521531097
2019-01-05,34.800000000000004,814.6999999999999,868.7,590.4000000000001,339.444976076555
2019-01-06,45.29999999999998,792.3,861.9999999999997,475.6,342.200956937799
2019-01-07,21.800000000000004,555.6999999999999,589.0,844.1,344.9569377990431
2019-01-08,24.0,582.0,618.9,1045.1,446.4976076555024
2019-01-09,33.1,744.4,795.4000000000001,822.1,351.1
2019-01-10,701.9000000000001,1161.6000000000001,2238.1,134.9,749.4000000000002
2019-01-11,193.70000000000002,1061.0,1358.4,287.5,507.4
2019-01-12,16.9,511.4000000000001,537.2,963.0,234.6
2019-01-13,13.1,310.99999999999994,331.3,1301.7,244.49999999999997
2019-01-14,67.0,663.3,765.8,1015.5,367.8
2019-01-15,31.900000000000002,495.2000000000001,544.2,991.3,262.20000000000005
2019-01-16,22.800000000000004,427.7,462.80000000000007,1165.5,206.39999999999992
2019-01-17,128.0,815.1999999999999,1012.0,714.3,283.59999999999997
2019-01-18,401.5,945.3,1561.0000000000002,550.0,528.8
2019-01-19,33.2,533.9000000000001,585.1,918.0,465.7
2019-01-20,523.3,1017.1,1819.8,329.5,672.3000000000001
2019-01-21,1320.6999999999996,989.9,3015.0,335.5,945.6999999999998
2019-01-22,246.10000000000002,935.1999999999998,1312.5,764.5,291.49999999999994
2019-01-23,809.1000000000001,973.0,2213.2,609.5,400.79999999999995
2019-01-24,1566.0999999999997,1311.4999999999998,3713.0999999999995,10.0,760.4000000000001
2019-01-25,164.70000000000002,955.9000000000001,1208.6999999999998,260.5,419.90000000000003
2019-01-26,5.500000000000001,237.4,245.70000000000002,1406.3000000000002,241.6
2019-01-27,1.2,230.89999999999998,232.9,1474.3000000000004,277.9
2019-01-28,228.19999999999996,794.4,1144.6,898.4999999999998,327.8
2019-01-29,188.9,972.3,1262.2,614.1999999999999,362.40000000000003
2019-01-30,707.0000000000001,1036.5,2120.2,522.9,318.6
2019-01-31,1015.5500000000001,990.25,2547.7000000000003,546.6999999999999,545.4
2019-02-01,59.199999999999996,830.9000000000002,922.1000000000001,874.7999999999998,302.3999999999999
2019-02-02,21.6,526.0,559.3,990.8999999999996,300.1
2019-02-03,80.6,698.6,822.2,761.0999999999998,282.99999999999994
2019-02-04,134.7,537.0,743.7,964.5999999999998,212.79999999999998
2019-02-05,64.7,562.4,661.7999999999998,610.0999999999998,305.90000000000003
2019-02-06,79.49999999999999,610.6000000000001,732.4,849.9999999999998,255.99999999999997
2019-02-07,8.200000000000001,281.70000000000005,294.5,1543.5000000000007,222.20000000000002
2019-02-08,5.3999999999999995,206.1,214.6,1640.4,281.1
2019-02-09,3.5000000000000004,181.79999999999998,187.4,1703.1000000000006,324.09999999999997
2019-02-10,2.9,411.2000000000001,415.8000000000001,1302.2000000000003,117.0
2019-02-11,388.9,884.9,1481.0,636.9,261.20000000000005
2019-02-12,393.30000000000007,744.7,1347.6,681.1999999999998,417.09999999999997
2019-02-13,46.4,551.4,622.9,922.7999999999998,446.6
2019-02-14,1246.0,1161.8999999999999,3072.9,206.09999999999997,783.9000000000001
2019-02-15,1132.7999999999995,1093.1999999999998,2830.0,381.1000000000001,844.1999999999999
2019-02-16,202.00000000000003,677.6000000000001,987.0999999999998,650.0,699.5999999999999
2019-02-17,6.9,389.29999999999995,400.09999999999997,1123.4999999999998,689.5
2019-02-18,22.900000000000002,415.2000000000001,450.1000000000001,1247.8999999999999,372.1
2019-02-19,45.800000000000004,404.5,474.70000000000005,1302.1000000000001,360.29999999999995
2019-02-20,46.900000000000006,399.90000000000003,471.9000000000001,1258.6000000000001,391.2000000000001
2019-02-21,56.49999999999999,488.6000000000001,575.4000000000001,1105.1999999999998,480.50000000000006
2019-02-22,433.8,917.8000000000001,1583.2000000000003,598.5000000000003,644.9999999999999
2019-02-23,328.20000000000005,945.8000000000001,1449.1,362.4,729.7
2019-02-24,1133.0,1312.9,3049.7999999999997,155.0999999999999,967.1000000000001
2019-02-25,1556.1000000000006,1800.7000000000003,4186.6,100.70000000000002,1202.8999999999999
2019-02-26,2248.0,1767.9,5214.500000000001,217.39999999999992,1336.8999999999999
2019-02-27,1660.4,1415.3,3961.099999999999,372.09999999999997,1386.4000000000003
2019-02-28,96.09999999999998,739.9500000000002,887.4500000000002,895.5999999999999,667.4499999999999
2019-03-01,39.9,652.0,713.1,918.7000000000002,504.40000000000003
2019-03-02,15.800000000000002,288.3,312.40000000000003,1405.4000000000003,327.5
2019-03-03,1.5999999999999996,147.80000000000004,150.40000000000003,1753.6000000000001,227.6
2019-03-04,22.700000000000003,351.0999999999999,385.7999999999999,1536.4,119.9
2019-03-05,21.000000000000004,329.29999999999995,361.3,1616.2,218.40000000000003
2019-03-06,16.4,246.99999999999997,272.3,1556.1000000000001,274.9000000000001
2019-03-07,8.399999999999999,317.4,330.5,1481.2,141.29999999999998
2019-03-08,45.69999999999999,410.8999999999999,480.69999999999993,1271.4,175.50000000000003
2019-03-09,6.599999999999999,322.2,332.59999999999997,1745.6999999999996,377.20000000000005
2019-03-10,3.7,278.40000000000003,284.1,1627.6000000000006,128.4
2019-03-11,12.700000000000001,346.00000000000006,365.80000000000007,1670.4,246.10000000000002
2019-03-12,6.8999999999999995,303.99999999999994,314.8,1701.0000000000005,205.1
2019-03-13,9.7,327.4,342.3,1637.9000000000005,279.5
2019-03-14,10.700000000000001,334.6,351.3,1669.3,234.19999999999996
2019-03-15,12.0,280.4,298.6,1459.7000000000003,109.1
2019-03-16,2.4,135.99999999999997,139.7,1857.1,229.19999999999993
2019-03-17,15.100000000000003,388.4000000000001,411.40000000000003,1565.8,98.3
2019-03-18,48.300000000000004,691.8000000000002,766.1,1075.1000000000001,198.29999999999998
2019-03-19,44.3,524.7,592.5999999999998,929.4000000000001,291.4000000000001
2019-03-20,18.500000000000004,410.50000000000006,439.00000000000006,1250.3000000000002,212.40000000000003
2019-03-21,89.80000000000001,604.6999999999999,742.6,769.3000000000001,318.6000000000001
2019-03-22,17.700000000000003,402.40000000000003,429.59999999999997,1127.1999999999998,329.5000000000001
2019-03-23,31.5,539.1,587.1999999999999,1137.9,394.9
2019-03-24,122.69999999999997,678.5000000000001,866.6999999999999,1097.1,399.99999999999994
2019-03-25,17.000000000000004,426.99999999999994,452.99999999999994,1607.3999999999999,327.59999999999997
2019-03-26,453.59999999999997,1018.5999999999999,1713.6999999999998,791.7999999999998,516.8000000000001
2019-03-27,398.40000000000003,996.8,1607.6,925.3,443.00000000000006
2019-03-28,258.3,1019.2999999999998,1415.0999999999995,949.5999999999999,593.5999999999999
2019-03-29,283.70000000000005,861.1999999999999,1296.5000000000002,860.6999999999999,765.0000000000001
2019-03-30,708.0,858.0999999999999,1943.7000000000003,1079.8999999999999,1045.9999999999998
2019-03-31,9.900000000000002,416.1000000000001,431.40000000000003,1687.2999999999995,798.0999999999999
2019-04-01,59.5,626.9000000000001,718.2000000000003,1369.3,520.0000000000001
2019-04-02,45.79999999999999,652.4999999999999,722.8999999999999,886.2,438.40000000000003
2019-04-03,220.79999999999998,745.0,1083.6,920.0999999999998,283.29999999999995
2019-04-04,31.299999999999997,469.2999999999999,517.3,1564.2,187.49999999999997
2019-04-05,15.700000000000005,472.69999999999993,496.59999999999997,1618.0999999999997,314.9
2019-04-06,16.1,501.3999999999999,526.5999999999999,1429.4999999999998,379.3999999999999
2019-04-07,25.599999999999998,450.2,489.4000000000001,937.9,891.3
2019-04-08,143.9,822.6999999999999,1042.9999999999998,844.7,883.2000000000002
2019-04-09,87.66675531914892,749.7843085106383,884.3925531914895,1196.1000000000004,762.1000000000001
2019-04-10,60.941489361702125,666.1563829787235,759.7148936170213,1708.2999999999997,386.9
2019-04-11,55.273404255319136,632.6074468085105,717.4340425531916,1707.4999999999998,381.7
2019-04-12,49.60531914893617,599.058510638298,675.1531914893617,1654.9999999999998,367.59999999999997
2019-04-13,43.93723404255319,565.5095744680851,632.8723404255319,1652.8000000000002,296.69999999999993
2019-04-14,38.26914893617021,531.9606382978724,590.591489361702,1691.6,415.1
2019-04-15,32.601063829787236,498.4117021276596,548.3106382978724,1317.5,799.6000000000001
2019-04-16,26.932978723404254,464.8627659574468,506.0297872340425,349.49999999999994,1061.4000000000003
2019-04-17,21.264893617021276,431.3138297872341,463.74893617021274,900.7999999999998,1081.8
2019-04-18,15.596808510638297,397.76489361702136,421.46808510638294,1158.3999999999999,1271.1000000000001
2019-04-19,9.928723404255326,364.2159574468086,379.1872340425532,1673.9000000000003,854.0000000000001
2019-04-20,4.260638297872345,330.66702127659573,336.9063829787234,1855.3,811.9
2019-04-21,-1.407446808510632,297.1180851063831,294.6255319148936,2023.7,859.9000000000001
2019-04-22,-7.075531914893611,263.5691489361703,252.3446808510638,1863.4,1173.6
2019-04-23,-12.74361702127659,230.02021276595752,210.06382978723406,1010.5999999999998,1056.5
2019-04-24,-18.411702127659566,196.47127659574477,167.7829787234042,1416.35,808.6999999999999
2019-04-25,4.4098404255319155,287.65824468085106,294.2734042553191,1747.6000000000004,371.7
2019-04-26,10.3,269.0,284.99999999999994,1579.4,329.40000000000003
2019-04-27,7.6,294.70000000000005,306.30000000000007,1758.2,391.1
2019-04-28,0.09999999999999976,311.80000000000007,311.70000000000005,1602.8999999999996,217.69999999999996
2019-04-29,83.39999999999999,675.8000000000002,803.3000000000004,1209.8999999999996,399.80000000000007
2019-04-30,74.69999999999999,606.2000000000002,720.6000000000004,1398.6999999999998,593.4
2019-05-01,60.0,553.1999999999999,645.1000000000003,1442.5000000000002,529.9
2019-05-02,20.3,455.1,486.3,1302.4999999999998,316.1
2019-05-03,63.10000000000001,582.2000000000002,678.7000000000003,1083.3000000000002,274.90000000000003
2019-05-04,17.1,365.2,390.90000000000003,1405.9,265.8
2019-05-05,11.9,407.9000000000001,426.4000000000001,1563.0000000000002,348.49999999999994
2019-05-06,9.599999999999998,398.50000000000006,413.50000000000006,1573.7000000000003,239.40000000000003
2019-05-07,28.500000000000007,368.8000000000001,412.7000000000002,1786.4999999999998,360.7
2019-05-08,17.5,385.7,411.8,1561.5999999999997,287.1
2019-05-09,83.89999999999998,551.0999999999999,679.6,818.8000000000002,264.99999999999994
2019-05-10,28.1,400.5,443.8,1264.4000000000005,254.59999999999997
2019-05-11,27.6,485.7,528.3,1328.9,283.59999999999997
2019-05-12,160.10000000000002,554.0999999999998,799.2999999999996,1280.6000000000001,251.9
2019-05-13,78.69999999999999,561.2999999999997,681.8999999999996,1357.1000000000004,348.2
2019-05-14,70.3,490.1999999999997,598.0999999999997,1632.8999999999999,417.2999999999999
2019-05-15,80.0,601.7999999999997,724.8999999999996,1736.8000000000002,634.5000000000001
2019-05-16,72.59999999999998,525.0,636.0999999999999,1746.7,641.7
2019-05-17,31.2,493.80000000000007,541.7,1320.3000000000004,426.7
2019-05-18,87.69999999999999,571.4000000000001,705.6,1105.0000000000002,433.29999999999995
2019-05-19,279.3000000000001,622.6,1050.8999999999994,991.6,494.6
2019-05-20,75.9,580.9,696.6999999999999,1122.5000000000002,419.1
2019-05-21,32.249999999999986,368.14999999999986,417.9499999999999,1607.6000000000004,288.5
2019-05-22,45.79999999999999,427.6999999999999,498.0999999999999,1732.9999999999998,339.5
2019-05-23,19.6,285.19999999999993,315.3999999999999,1910.6000000000001,336.69999999999993
2019-05-24,34.70000000000001,385.20000000000005,438.0000000000002,1271.8,351.09999999999997
2019-05-25,11.1,240.79999999999993,257.79999999999995,1460.3999999999999,214.49999999999994
2019-05-26,9.200000000000001,193.7,207.89999999999998,1061.3999999999996,239.1
2019-05-27,29.1,281.2,325.70000000000005,1193.6000000000001,315.1
2019-05-28,28.2,298.5,341.4000000000001,1250.5,163.79999999999998
2019-05-29,46.899999999999984,291.0999999999999,362.99999999999994,969.7000000000002,274.90000000000003
2019-05-30,48.3,184.70000000000005,258.8,993.1,296.2
2019-05-31,23.0,197.10000000000008,232.10000000000008,937.0999999999999,219.70000000000002
2019-06-01,22.800000000000004,238.30000000000004,272.80000000000007,1228.0000000000002,289.99999999999994
2019-06-02,11.600000000000001,194.6000000000001,212.20000000000016,1338.8999999999999,395.9
2019-06-03,12.600000000000001,178.20000000000002,197.50000000000006,1571.6,329.90000000000003
2019-06-04,61.6,435.40000000000003,529.9000000000001,1041.8000000000002,485.2000000000001
2019-06-05,60.9,261.8500000000001,354.8500000000001,1374.1999999999998,321.86206896551727
2019-06-06,31.000000000000004,295.5999999999999,343.39999999999986,1410.2,386.74482758620684
2019-06-07,35.29999999999999,684.15,738.6,1147.75,363.5724137931035
2019-06-08,5.7,329.3999999999999,338.1999999999999,1281.4000000000003,340.4
2019-06-09,15.899999999999997,352.99999999999994,377.39999999999986,1096.5,317.22758620689655
2019-06-10,22.8,529.4000000000001,564.3000000000002,972.4,294.0551724137932
2019-06-11,66.39999999999999,392.7000000000002,494.6000000000001,1018.8000000000001,270.8827586206896
2019-06-12,39.19999999999999,502.59999999999997,562.8,1067.35,234.45517241379306
2019-06-13,16.699999999999996,252.99999999999997,278.4,1228.8000000000002,154.2
2019-06-14,13.399999999999999,209.10000000000002,229.10000000000002,1388.5,191.90000000000003
2019-06-15,7.549999999999999,195.35000000000005,206.65000000000006,1413.8000000000002,183.30000000000004
2019-06-16,3.299999999999999,152.8,157.4,1113.8000000000004,181.79999999999998
2019-06-17,7.7,175.29999999999998,187.00000000000003,1617.9000000000003,246.6
2019-06-18,77.99999999999999,650.3000000000001,770.1,817.2,336.79999999999995
2019-06-19,54.29999999999999,461.2,544.9000000000001,1013.0999999999999,382.90000000000003
2019-06-20,33.900000000000006,270.5000000000001,322.50000000000006,1215.9,213.00000000000006
2019-06-21,41.2,278.90000000000003,341.99999999999994,1292.1,231.1
2019-06-22,28.299999999999997,306.1,349.2,1395.7,268.70000000000005
2019-06-23,46.69999999999999,587.7,659.3000000000001,1744.2,601.8999999999999
2019-06-24,63.09999999999998,589.9500000000002,686.9499999999998,1137.4,649.9000000000001
2019-06-25,54.000000000000014,458.8999999999998,541.4,901.0999999999999,443.2
2019-06-26,26.0,255.80000000000004,295.49999999999994,1472.0,314.4000000000001
2019-06-27,39.49999999999999,265.09999999999997,325.70000000000005,1346.8000000000002,414.99999999999994
2019-06-28,53.399999999999984,330.79999999999995,412.5,1258.6000000000001,907.9999999999999
2019-06-29,58.79999999999999,472.7000000000001,563.2,1919.9000000000003,610.2999999999998
2019-06-30,16.4,251.9,276.9,1387.3,298.1
2019-07-01,11.6,209.60000000000005,227.50000000000006,1278.0000000000002,233.60000000000002
2019-07-02,40.100000000000016,301.50000000000006,362.49999999999994,1210.0,269.40000000000003
2019-07-03,49.0,438.3000000000001,513.2,1253.9,371.00000000000006
2019-07-04,89.3,528.1,664.8999999999999,1218.0,369.9000000000001
2019-07-05,32.599999999999994,453.8999999999999,503.8,1703.9999999999998,528.8
2019-07-06,42.59999999999999,367.79999999999995,433.60000000000014,881.0,279.80000000000007
2019-07-07,24.6,317.0,354.69999999999993,1047.1000000000001,238.20000000000002
2019-07-08,27.000000000000004,344.10000000000014,386.10000000000014,1465.5000000000005,272.1
2019-07-09,22.999999999999996,359.2000000000001,393.9000000000001,1620.8999999999996,381.7
2019-07-10,41.10000000000001,338.4000000000001,401.3000000000001,1472.8000000000002,421.69999999999993
2019-07-11,38.10000000000001,371.8999999999999,429.99999999999994,1429.5,336.4
2019-07-12,10.8,260.09999999999997,276.49999999999994,1300.1,227.79999999999998
2019-07-13,18.6,303.60000000000014,331.9000000000001,1114.1000000000004,212.29999999999998
2019-07-14,15.2,318.40000000000003,341.70000000000005,1010.1,196.39999999999998
2019-07-15,52.099999999999994,338.20000000000005,417.70000000000005,1109.3,184.8
2019-07-16,50.800000000000004,370.5,448.50000000000017,1598.8,369.20000000000005
2019-07-17,15.8,333.6999999999999,358.1999999999999,1735.9999999999998,411.69999999999993
2019-07-18,34.35,353.2999999999999,405.35,1117.9,256.9
2019-07-19,35.6,320.09999999999985,373.8999999999999,711.8000000000001,226.9
2019-07-20,16.0,242.09999999999997,266.69999999999993,1038.2,138.6
2019-07-21,13.7,226.6999999999999,247.99999999999991,997.5,178.6
2019-07-22,22.3,251.19999999999996,285.49999999999994,883.1999999999997,280.3
2019-07-23,75.19999999999999,454.79999999999995,570.3000000000001,1670.8,470.4000000000001
2019-07-24,22.0,440.20000000000016,474.40000000000003,1527.1,429.7999999999999
2019-07-25,53.599999999999994,652.5,734.9999999999999,1721.2999999999997,762.95
2019-07-26,34.30000000000001,380.00000000000006,432.50000000000006,952.9,308.80000000000007
2019-07-27,31.700000000000006,364.7,413.40000000000015,832.4000000000001,180.0
2019-07-28,3.0999999999999996,256.2,261.7,1105.6,191.30000000000004
2019-07-29,26.600000000000005,288.09999999999997,328.99999999999994,1351.2000000000003,256.4
2019-07-30,22.599999999999998,274.3999999999999,308.59999999999997,1323.7999999999995,283.1
2019-07-31,12.200000000000003,239.9,258.5,1158.6,171.4
2019-08-01,31.0,334.2999999999999,382.00000000000006,1330.9,308.70000000000005
2019-08-02,15.399999999999999,307.6999999999999,330.99999999999994,1569.6,337.2
2019-08-03,34.599999999999994,417.79999999999995,471.29999999999995,1394.8,276.0
2019-08-04,10.2,336.4999999999999,352.0999999999999,1437.1000000000001,336.2
2019-08-05,9.9,236.29999999999993,251.79999999999987,1272.3999999999999,264.2
2019-08-06,13.000000000000002,182.79999999999993,202.99999999999991,1209.4000000000003,315.6000000000001
2019-08-07,16.7,209.1999999999999,234.99999999999991,1206.1,296.5
2019-08-08,17.2,250.99999999999997,277.7,1169.6000000000001,227.3
2019-08-09,9.999999999999998,204.79999999999993,219.99999999999991,1151.5000000000002,265.35
2019-08-10,0.6000000000000005,116.99999999999996,117.89999999999995,1523.7,339.0999999999999
2019-08-11,-0.49999999999999983,155.1,154.29999999999998,1444.4,289.6
2019-08-12,37.4,409.6,467.2000000000001,811.8,203.10000000000002
2019-08-13,28.599999999999994,311.0,354.90000000000015,1230.5,209.9
2019-08-14,20.4,290.5999999999999,321.5999999999999,924.5000000000001,141.2
2019-08-15,22.3,261.8999999999999,296.0999999999999,967.1,208.9
2019-08-16,20.8,227.90000000000006,260.00000000000006,806.5,216.80000000000004
2019-08-17,4.6,135.5,142.59999999999997,1072.6,243.90000000000006
2019-08-18,0.5999999999999999,136.00000000000003,136.8,1190.4,210.10000000000002
2019-08-19,13.000000000000004,181.20000000000002,201.20000000000005,1137.9,228.69999999999996
2019-08-20,29.9,318.29999999999995,364.09999999999997,1218.4,303.50000000000006
2019-08-21,15.9,234.69999999999996,259.29999999999995,1302.1999999999998,323.6000000000001
2019-08-22,8.0,206.79999999999998,219.6,1499.8999999999996,297.29999999999995
2019-08-23,44.2,313.49999999999994,381.2,1032.6000000000001,294.3
2019-08-24,120.90000000000002,696.0,881.1,1418.1,643.5999999999999
2019-08-25,45.99999999999999,692.2000000000004,762.9000000000002,1590.2,819.5000000000001
2019-08-26,51.60000000000001,610.9,690.0000000000001,1719.4,567.6
2019-08-27,84.1,726.2999999999998,855.2999999999998,1695.2,698.7999999999998
2019-08-28,11.299999999999999,255.70000000000002,273.20000000000005,1279.9000000000003,271.59999999999997
2019-08-29,40.8,253.15,315.3500000000001,1332.4,215.59999999999997
2019-08-30,12.6,223.70000000000005,242.60000000000005,1257.0,298.1
2019-08-31,16.599999999999998,291.49999999999994,316.9,1099.8999999999999,282.6
2019-09-01,21.7,337.6000000000001,371.10000000000014,1037.0,192.90000000000006
2019-09-02,30.299999999999994,315.7999999999999,362.09999999999997,1152.2,272.09999999999997
2019-09-03,15.5,226.30000000000004,250.10000000000002,1337.7999999999997,413.0
2019-09-04,16.299999999999997,226.70000000000005,251.50000000000006,1152.2,197.60000000000002
2019-09-05,16.7,379.40000000000003,405.20000000000005,1109.5,219.9
2019-09-06,22.299999999999997,482.0,516.0,807.4,282.1
2019-09-07,12.700000000000001,357.29999999999995,377.0999999999999,994.8,245.2
2019-09-08,72.2,507.8999999999999,618.5,993.3,296.00000000000006
2019-09-09,27.000000000000004,504.7999999999999,546.3000000000001,1106.6999999999998,267.5
2019-09-10,131.59999999999997,615.6,816.8000000000001,657.6,332.3000000000001
2019-09-11,31.9,270.4,319.29999999999995,883.5999999999999,211.44999999999996
2019-09-12,23.899999999999995,239.60000000000002,276.3,801.2999999999997,243.29999999999998
2019-09-13,23.400000000000002,390.8999999999999,426.79999999999995,1116.8999999999999,253.90000000000006
2019-09-14,134.49999999999997,741.2000000000002,947.2999999999998,676.4,350.0
2019-09-15,71.8,524.1999999999999,633.7,766.3000000000002,304.09999999999997
2019-09-16,91.70000000000003,520.3000000000001,660.6000000000001,470.0,295.1
2019-09-17,46.29999999999999,447.7999999999999,519.0,1044.1,302.4000000000001
2019-09-18,121.6,633.6999999999999,820.9999999999999,962.1999999999998,403.8
2019-09-19,303.8999999999999,785.7,1251.5,710.6,452.6
2019-09-20,123.0,719.3000000000001,908.3000000000001,1003.7999999999998,615.0
2019-09-21,77.29999999999998,950.9000000000001,1069.8,950.9,654.9000000000001
2019-09-22,29.5,532.4000000000002,577.9000000000001,1093.0,292.4
2019-09-23,14.199999999999996,236.30000000000004,257.59999999999997,1142.4,208.9
2019-09-24,11.5,273.2,291.2,992.7,185.70000000000002
2019-09-25,15.299999999999999,225.5,249.2,951.8,144.20000000000002
2019-09-26,13.499999999999996,216.70000000000002,237.50000000000003,1177.6000000000001,224.1
2019-09-27,15.799999999999997,205.40000000000003,229.80000000000004,1163.8,248.60000000000002
2019-09-28,6.0,160.79999999999998,170.20000000000002,1239.4,218.7
2019-09-29,2.1000000000000005,167.5,170.79999999999995,1216.5999999999997,114.89999999999998
2019-09-30,47.8,325.4,398.6,851.5999999999999,206.60000000000002
2019-10-01,31.299999999999997,299.79999999999995,347.7999999999999,1050.5,223.30000000000004
2019-10-02,145.2,514.7,737.1,766.1999999999998,180.20000000000002
2019-10-03,494.30000000000007,642.2,1400.2,639.0,372.30000000000007
2019-10-04,110.5,473.59999999999997,642.9,768.3,351.3999999999999
2019-10-05,39.400000000000006,634.7,695.4000000000001,706.6,275.5
2019-10-06,8.3,330.09999999999997,342.7,1054.4,228.50000000000003
2019-10-07,107.99999999999999,379.49999999999994,544.6,709.5000000000003,217.39999999999998
2019-10-08,40.8,271.0,333.00000000000006,1031.4999999999998,342.70000000000005
2019-10-09,32.300000000000004,284.29999999999995,334.29999999999995,1206.7,185.5
2019-10-10,20.399999999999995,249.79999999999998,281.0,1121.8,258.5
2019-10-11,6.400000000000001,236.20000000000002,245.10000000000002,1310.0000000000002,161.3
2019-10-12,17.099999999999998,472.2000000000001,498.70000000000005,978.4999999999999,148.3
2019-10-13,3.5,391.29999999999995,396.4,1136.3999999999999,166.2
2019-10-14,143.79999999999998,766.2,986.4999999999999,439.99999999999994,276.3
2019-10-15,32.800000000000004,391.8,442.1000000000001,896.1,169.8
2019-10-16,62.0,537.2,631.8,777.9999999999998,274.9
2019-10-17,81.20000000000003,524.2,648.2999999999998,845.4,731.1999999999999
2019-10-18,20.199999999999996,225.09999999999997,256.09999999999997,1434.6999999999998,280.09999999999997
2019-10-19,10.399999999999999,340.59999999999997,356.20000000000005,1001.8000000000003,216.89999999999998
2019-10-20,191.79999999999998,433.8,728.0000000000001,624.2,297.90000000000003
2019-10-21,10.8,420.75000000000006,437.75000000000006,1039.1,288.85
2019-10-22,391.1,633.1,1232.8,340.59999999999997,453.20000000000005
2019-10-23,1013.5999999999997,1021.2000000000002,2574.8999999999996,138.39999999999995,666.1
2019-10-24,413.9,719.0999999999999,1354.1,297.4,572.3000000000001
2019-10-25,-2.2530612244897963,333.47755102040816,329.53469387755104,1105.1,331.79999999999995
2019-10-26,-6.955102040816327,433.3959183673469,421.2244897959183,1360.8,336.3
2019-10-27,327.60816326530613,570.026530612245,1071.9408163265307,564.9000000000002,523.0
2019-10-28,844.2,829.7999999999998,2124.0,342.3999999999999,848.5
2019-10-29,37.49999999999999,768.7000000000002,826.4999999999999,1007.9000000000001,328.6
2019-10-30,66.10000000000001,886.2000000000003,987.4000000000001,716.5,564.2
2019-10-31,198.99999999999997,864.7999999999998,1170.2000000000003,270.0000000000001,787.0
2019-11-01,129.40000000000003,539.2,737.4000000000001,657.0999999999999,354.70000000000005
2019-11-02,1.0999999999999999,164.89999999999995,166.79999999999993,1363.6000000000004,343.7
2019-11-03,24.0,427.49999999999994,464.3,760.8,340.8
2019-11-04,303.0,650.6,1115.7,412.8000000000002,311.19999999999993
2019-11-05,141.20000000000005,688.0500000000001,904.65,521.3,332.59999999999997
2019-11-06,150.6,735.2,966.1000000000001,539.8000000000001,569.6999999999999
2019-11-07,44.9,463.7,532.5,788.0999999999999,242.20000000000002
2019-11-08,628.0999999999998,694.7000000000002,1657.6999999999994,291.99999999999994,351.69999999999993
2019-11-09,107.99999999999997,674.9000000000001,840.9000000000001,433.79999999999995,328.7000000000001
2019-11-10,262.3,628.4,1030.8,586.5,350.5999999999999
2019-11-11,64.09999999999998,469.6000000000001,567.8000000000001,931.5999999999998,316.7999999999999
2019-11-12,24.1,454.90000000000003,492.3,1005.6000000000001,220.4
2019-11-13,101.79999999999998,680.4000000000002,836.6000000000001,623.4999999999998,273.0
2019-11-14,110.80000000000001,786.6999999999999,956.4999999999999,900.7,194.1
2019-11-15,38.600000000000016,629.4000000000002,688.2000000000002,614.7,369.40000000000003
2019-11-16,433.9,786.2,1451.8000000000002,254.70000000000002,375.90000000000003
2019-11-17,1513.3999999999999,919.8000000000001,3240.2,80.30000000000005,634.9999999999999
