MeasurementDateGMT,Newham - Wren Close: Nitric Oxide (ug/m3),Newham - Wren Close: Nitrogen Dioxide (ug/m3),Newham - Wren Close: Oxides of Nitrogen (ug/m3),Newham - Wren Close: PM10 Particulate (ug/m3)
2019-03-27,142.9,1103.0,1322.2,472.0
2019-03-28,179.6,1059.4,1335.0000000000002,620.0
2019-03-29,594.05,1324.4999999999998,2235.3500000000004,1000.0
2019-03-30,616.0000000000001,1255.7,2200.7000000000007,1236.0
2019-03-31,17.9,322.19999999999993,349.49999999999994,687.0
2019-04-01,70.00000000000003,559.9,667.2999999999998,539.0
2019-04-02,122.39999999999998,1047.8,1235.3999999999999,622.0
2019-04-03,98.39999999999999,906.9999999999999,1057.9,353.0
2019-04-04,35.39999999999999,458.6999999999999,512.6999999999999,300.0
2019-04-05,37.1,522.2,578.7000000000002,404.0
2019-04-06,37.00000000000001,465.1,521.4000000000001,415.0
2019-04-07,66.3,511.7,613.2,990.0
2019-04-08,272.7,1108.7,1527.1,1009.0
2019-04-09,68.2,622.8999999999999,727.5,863.0
2019-04-10,39.10000000000001,347.4,407.90000000000003,495.0
2019-04-11,39.4,492.6000000000001,553.1999999999999,403.0
2019-04-12,44.000000000000014,575.4,642.7999999999998,377.0
2019-04-13,52.900000000000006,622.9,703.4000000000001,391.0
2019-04-14,35.099999999999994,556.0,609.8,535.0
2019-04-15,99.19999999999999,856.7,1008.7,878.0
2019-04-16,290.8,1343.1,1788.8999999999999,1221.3529411764705
2019-04-17,170.9,1015.3,1277.3999999999999,1192.9411764705883
2019-04-18,139.59999999999997,980.5999999999999,1195.0,1165.835294117647
2019-04-19,72.50000000000001,1009.6999999999999,1120.5,1138.729411764706
2019-04-20,31.9,777.7000000000002,826.1999999999999,1111.6235294117646
2019-04-21,50.19999999999999,1048.8000000000002,1125.8,1084.5176470588235
2019-04-22,57.5,1170.1,1258.1,1057.4117647058822
2019-04-23,111.50000000000001,1155.5000000000002,1326.2,943.5882352941176
2019-04-24,177.79999999999998,848.3000000000001,1120.8,858.0
2019-04-25,29.59999999999999,318.5,364.00000000000006,350.0
2019-04-26,47.199999999999996,411.70000000000005,484.09999999999997,438.0
2019-04-27,31.000000000000004,303.7,351.5,406.0
2019-04-28,42.199999999999996,459.5,524.0,320.0
2019-04-29,56.30000000000002,726.1,812.4,430.0
2019-04-30,74.0,803.4,916.5999999999999,527.0
2019-05-01,118.8,885.7,1067.8000000000002,534.0
2019-05-02,64.00000000000001,701.6999999999999,800.1,329.0
2019-05-03,97.10000000000002,738.0000000000001,887.1,327.0
2019-05-04,43.99999999999999,299.4,366.7,353.0
2019-05-05,29.000000000000004,441.9,486.4,408.0
2019-05-06,51.69999999999999,550.3000000000001,629.8,262.0
2019-05-07,55.89999999999999,511.4,597.1,446.0
2019-05-08,41.300000000000004,535.6999999999999,598.7000000000002,374.0
2019-05-09,128.9,745.1000000000001,942.8,407.0
2019-05-10,84.59999999999997,697.7,827.3999999999999,339.0
2019-05-11,52.10000000000002,730.1,809.6999999999999,406.0
2019-05-12,90.9,600.8999999999999,740.7000000000002,281.0
2019-05-13,68.50000000000003,603.0999999999998,707.6999999999999,335.0
2019-05-14,60.69999999999999,468.3,561.5000000000001,322.0
2019-05-15,78.70000000000003,608.5,729.2999999999998,543.0
2019-05-16,55.199999999999996,451.8999999999999,536.5999999999999,461.0
2019-05-17,46.300000000000004,597.7999999999998,668.8,438.0
2019-05-18,48.5,657.7,732.3999999999999,409.0
2019-05-19,86.19999999999999,636.3000000000001,768.6000000000003,492.0
2019-05-20,71.70000000000002,687.0,796.7,461.0
2019-05-21,53.89999999999999,569.1,651.7,423.0
2019-05-22,48.7,553.3000000000002,627.8999999999999,365.0
2019-05-23,43.300000000000004,525.9000000000001,592.2000000000002,363.0
2019-05-24,69.5,650.5999999999999,757.0,386.0
2019-05-25,45.9,439.79999999999995,510.29999999999995,238.0
2019-05-26,46.199999999999996,322.4,393.9,255.0
2019-05-27,39.199999999999996,313.59999999999997,373.70000000000005,289.0
2019-05-28,67.2,393.19999999999993,495.9000000000001,205.0
2019-05-29,54.300000000000004,425.59999999999997,508.7999999999999,325.0
2019-05-30,61.956250000000004,219.65625,314.15,355.5
2019-05-31,47.19374999999999,334.84374999999994,407.00000000000006,259.5
2019-06-01,52.5,401.7,482.29999999999995,298.0
2019-06-02,20.4,323.40000000000003,354.30000000000007,385.0
2019-06-03,29.099999999999998,278.2,322.7,435.0
2019-06-04,62.9,606.9,703.8000000000001,401.0
2019-06-05,27.4,371.20000000000005,413.30000000000007,334.0
2019-06-06,32.7,333.1,383.59999999999997,344.0
2019-06-07,50.3,789.35,866.5,347.0
2019-06-08,21.399999999999995,273.59999999999997,305.90000000000003,289.0
2019-06-09,28.799999999999997,370.1,414.49999999999994,257.0
2019-06-10,41.4,561.9000000000001,625.4,223.0
2019-06-11,51.49999999999999,361.2,440.2,200.0
2019-06-12,51.0,611.0,689.1,165.0
2019-06-13,29.500000000000004,414.80000000000007,459.7,290.0
2019-06-14,33.599999999999994,342.3,394.3,325.0
2019-06-15,22.8,311.4000000000001,346.50000000000006,268.0
2019-06-16,20.099999999999998,242.50000000000006,273.0,256.0
2019-06-17,31.9,315.2,363.4000000000001,337.0
2019-06-18,77.8,783.4,902.9000000000001,362.0
2019-06-19,63.599999999999994,717.4,815.2,432.0
2019-06-20,51.49999999999999,433.99999999999994,513.1000000000001,302.0
2019-06-21,52.0,483.00000000000006,562.1999999999999,318.0
2019-06-22,28.500000000000007,420.90000000000003,464.6000000000001,301.0
2019-06-23,47.999999999999986,562.5000000000001,636.4,578.0
2019-06-24,94.30000000000003,830.3,975.0999999999999,663.0
2019-06-25,43.599999999999994,593.2,660.1999999999999,425.0
2019-06-26,30.999999999999996,274.70000000000005,322.30000000000007,332.0
2019-06-27,47.199999999999996,290.50000000000006,363.0,415.0
2019-06-28,41.0,343.90000000000003,406.8,570.0
2019-06-29,58.999999999999986,549.6999999999999,640.2,591.0
2019-06-30,26.800000000000004,272.1,313.19999999999993,351.0
2019-07-01,40.30000000000001,301.40000000000003,362.9,280.0
2019-07-02,47.599999999999994,366.2,439.19999999999993,319.0
2019-07-03,46.1,461.70000000000005,532.2,342.0
2019-07-04,62.499999999999986,607.0999999999999,702.2999999999998,375.0
2019-07-05,40.69999999999999,652.1,714.3000000000001,429.0
2019-07-06,45.9,420.5999999999999,491.40000000000003,262.0
2019-07-07,27.199999999999996,270.70000000000005,312.2,279.0
2019-07-08,80.90000000000003,497.3,621.5999999999999,363.0
2019-07-09,37.1,524.5,581.1999999999999,444.0
2019-07-10,56.8,562.3,649.3000000000001,440.0
2019-07-11,59.6,556.0999999999999,647.3000000000001,342.0
2019-07-12,44.20000000000001,361.4000000000001,428.80000000000007,280.0
2019-07-13,36.099999999999994,309.09999999999997,364.40000000000003,271.0
2019-07-14,27.500000000000007,261.8,304.2,222.0
2019-07-15,35.90000000000001,309.0999999999999,363.70000000000005,205.0
2019-07-16,65.8,558.0,659.1999999999999,424.0
2019-07-17,45.400000000000006,529.8999999999999,599.5000000000001,428.0
2019-07-18,57.20000000000002,513.9,602.0000000000001,354.0
2019-07-19,73.3,505.5,617.6,328.0
2019-07-20,34.49999999999999,298.09999999999997,350.7,226.0
2019-07-21,38.89999999999999,279.09999999999997,338.70000000000005,264.0
2019-07-22,45.199999999999996,322.5,391.50000000000006,324.0
2019-07-23,131.99999999999997,676.2999999999998,878.6,571.0
2019-07-24,38.9,696.8999999999999,756.3,621.0
2019-07-25,116.89999999999999,808.8999999999997,988.1,749.0
2019-07-26,75.3,664.7,780.0000000000002,473.0
2019-07-27,51.70000000000001,482.19999999999993,560.8,268.0
2019-07-28,32.2,318.90000000000003,367.9,269.0
2019-07-29,63.50000000000001,425.49999999999994,522.3,341.0
2019-07-30,24.3,243.4,280.2,419.0
2019-07-31,39.099999999999994,335.5,395.40000000000003,295.0
2019-08-01,55.30000000000001,455.7000000000001,540.7,350.0
2019-08-02,28.8,368.6,412.2,433.0
2019-08-03,38.800000000000004,446.8999999999999,506.70000000000005,374.0
2019-08-04,36.30000000000001,471.2,526.6,418.0
2019-08-05,35.4,333.6000000000001,387.69999999999993,382.0
2019-08-06,34.00000000000001,251.79999999999998,303.9,414.0
2019-08-07,40.60000000000001,333.5999999999999,395.9,322.0
2019-08-08,41.199999999999996,330.90000000000003,393.8,299.0
2019-08-09,32.199999999999996,274.59999999999997,324.0000000000001,366.0
2019-08-10,19.200000000000003,100.6,130.1,520.0
2019-08-11,20.5,154.70000000000002,186.4,382.0
2019-08-12,67.1,649.8,753.0000000000001,308.0
2019-08-13,50.100000000000016,440.59999999999997,517.0,264.0
2019-08-14,45.70000000000001,506.0,575.8999999999999,235.0
2019-08-15,50.89999999999999,380.3,458.40000000000003,270.0
2019-08-16,58.70000000000001,446.6000000000001,536.0999999999999,310.0
2019-08-17,27.599999999999998,202.59999999999997,245.30000000000004,281.0
2019-08-18,25.8,225.60000000000002,265.8,280.0
2019-08-19,38.10000000000001,329.8,388.49999999999994,317.0
2019-08-20,47.09999999999999,503.69999999999993,575.5999999999999,385.0
2019-08-21,62.1,553.9000000000001,649.5,431.0
2019-08-22,32.199999999999996,402.0,451.6,382.0
2019-08-23,142.39999999999995,850.6999999999999,1069.3000000000002,471.0
2019-08-24,165.10000000000002,1157.5,1410.9,812.0
2019-08-25,46.49999999999999,993.9,1065.2,892.0
2019-08-26,104.10000000000002,1147.6,1307.4999999999998,789.0
2019-08-27,104.60000000000004,1120.8,1281.2999999999997,913.0
2019-08-28,26.3,371.79999999999995,412.29999999999995,337.0
2019-08-29,54.50000000000001,357.19999999999993,440.8,296.0
2019-08-30,33.50000000000001,407.6000000000001,459.30000000000007,387.0
2019-08-31,45.89999999999999,501.49999999999994,571.6,323.0
2019-09-01,29.1,328.2,372.4,231.0
2019-09-02,59.00000000000001,509.5,599.5999999999999,350.0
2019-09-03,34.2,368.2,421.00000000000006,266.0
2019-09-04,41.7,336.4,400.59999999999997,242.0
2019-09-05,71.4,582.5,692.4,333.0
2019-09-06,56.6,649.1999999999999,736.1000000000001,399.0
2019-09-07,48.4,395.3,469.30000000000007,301.0
2019-09-08,53.1,564.8000000000001,646.4999999999999,338.0
2019-09-09,54.3,723.3000000000001,806.4,321.0
2019-09-10,347.1,968.5,1500.6000000000001,442.0
2019-09-11,50.2,417.6000000000001,494.3999999999999,287.0
2019-09-12,51.300000000000004,355.7999999999999,434.79999999999995,330.0
2019-09-13,41.30000000000001,373.2,437.09999999999997,297.0
2019-09-14,130.60000000000002,897.3000000000002,1097.8999999999996,464.0
2019-09-15,95.9,822.3,969.7,352.0
2019-09-16,136.29999999999998,644.6,853.1000000000001,322.0
2019-09-17,60.60000000000001,475.2,568.1,364.0
2019-09-18,105.6,667.0999999999999,828.5999999999999,474.0
2019-09-19,361.6,960.8000000000001,1515.0,572.0
2019-09-20,196.60000000000002,877.8,1179.0000000000002,643.0
2019-09-21,69.80000000000001,995.4,1102.6,665.0
2019-09-22,22.400000000000006,639.6,674.1999999999998,375.0
2019-09-23,36.9,306.29999999999995,362.6000000000001,302.0
2019-09-24,31.400000000000002,373.19999999999993,421.19999999999993,230.0
2019-09-25,44.7,391.0,459.00000000000006,210.0
2019-09-26,28.549999999999997,346.4,390.0,320.0
2019-09-27,34.3,352.79999999999995,405.79999999999995,350.0
2019-09-28,25.4,273.6,312.70000000000005,302.0
2019-09-29,37.300000000000004,266.5,323.49999999999994,158.0
2019-09-30,91.9,519.6999999999999,660.7,296.0
2019-10-01,74.1,558.2,671.6999999999999,311.0
2019-10-02,233.10000000000002,717.9000000000001,1075.2,330.0
2019-10-03,569.5999999999998,785.5,1658.1,475.0
2019-10-04,193.7,775.4999999999999,1072.3000000000002,513.0
2019-10-05,44.099999999999994,558.8,625.8999999999999,380.0
2019-10-06,67.69999999999999,451.49999999999994,555.2,293.0
2019-10-07,122.2,624.3,811.2999999999997,299.0
2019-10-08,46.65000000000001,392.7999999999999,464.45000000000005,477.0
2019-10-09,41.9,422.20000000000005,486.8,328.0
2019-10-10,55.599999999999994,350.99999999999994,436.0,412.0
2019-10-11,18.900000000000002,308.5,337.79999999999995,244.0
2019-10-12,39.09999999999998,600.0999999999999,660.3999999999999,213.0
2019-10-13,19.100000000000005,408.50000000000006,437.70000000000005,243.0
2019-10-14,220.10000000000002,819.5,1157.1999999999998,379.0
2019-10-15,98.3,656.1,807.0,307.0
2019-10-16,112.89999999999999,744.5,917.2999999999998,371.0
2019-10-17,120.80000000000001,731.0,916.3000000000002,348.0
2019-10-18,48.40000000000001,404.5,478.59999999999997,396.0
2019-10-19,83.5,679.4,807.5,340.0
2019-10-20,183.70000000000005,637.5,918.8000000000001,368.0
2019-10-21,50.400000000000006,467.29999999999984,544.5999999999999,321.0
2019-10-22,659.5999999999999,1095.6000000000004,2106.8999999999996,555.0
2019-10-23,1373.0000000000002,1240.9,3346.3999999999996,760.0
2019-10-24,597.3,990.1000000000003,1906.3,619.0
2019-10-25,116.3,524.1,702.1,367.0
2019-10-26,25.300000000000004,351.09999999999997,389.8,336.0
2019-10-27,175.1,785.6,1054.0,389.0
2019-10-28,397.7999999999999,969.3999999999999,1579.1000000000001,475.0
2019-10-29,56.70000000000001,761.1000000000001,848.1500000000001,308.0
2019-10-30,134.29999999999998,934.8,1140.8999999999999,588.0
2019-10-31,429.29999999999995,966.5999999999998,1625.0,847.0
2019-11-01,267.2,763.5,1172.8,417.0
2019-11-02,20.000000000000004,230.4,261.20000000000005,381.0
2019-11-03,97.7,660.1,810.1999999999998,440.0
2019-11-04,485.3,965.5,1709.6000000000001,468.0
2019-11-05,224.7,732.8,1077.3000000000002,483.0
2019-11-06,300.69999999999993,975.6,1436.5,694.0
2019-11-07,132.4,865.8000000000001,1068.6999999999998,402.0
2019-11-08,1286.6,1172.6000000000001,3145.5999999999995,630.0
2019-11-09,177.90000000000006,750.5,1023.1999999999999,444.0
2019-11-10,268.20000000000005,825.1000000000001,1236.4,482.0
2019-11-11,60.800000000000004,652.0000000000001,745.2,376.0
2019-11-12,56.00000000000001,611.3000000000001,697.3000000000002,349.0
2019-11-13,165.2,841.7999999999998,1095.2000000000003,407.0
2019-11-14,174.50000000000003,972.8999999999999,1240.7999999999997,321.0
2019-11-15,97.39999999999999,650.3,799.6,453.0
2019-11-16,448.1,1049.2,1736.0,525.0
2019-11-17,1732.2,1365.4,4021.1999999999994,866.0
2019-11-18,169.1,917.1,1176.2,393.0
2019-11-19,1821.1000000000004,1595.8,4388.0,810.0
2019-11-20,284.40000000000003,909.9999999999999,1345.3999999999999,485.0
2019-11-21,187.10000000000002,838.5000000000001,1125.4999999999998,723.0
2019-11-22,73.1,822.0999999999999,933.6,355.0
2019-11-23,295.7,976.4999999999999,1430.1,512.0
2019-11-24,719.1999999999999,811.9,1914.7999999999997,581.0
2019-11-25,56.9,713.3000000000001,800.4,336.0
2019-11-26,38.00000000000001,650.0,707.8000000000001,359.0
2019-11-27,109.2,959.8000000000002,1127.0,340.0
2019-11-28,160.79999999999998,730.8000000000002,977.0999999999998,376.0
2019-11-29,882.3,1143.0,2495.6000000000004,609.0
2019-11-30,1244.9,1436.6,3345.599999999999,593.0
2019-12-01,73.8,621.1999999999999,734.3000000000001,380.0
2019-12-02,1097.9,1489.3,3172.499999999999,712.0
2019-12-03,668.3,1531.7,2556.5,614.0
2019-12-04,2453.1,1689.9,5451.3,809.0
2019-12-05,775.1999999999999,1028.1499999999999,2216.9999999999995,631.0
2019-12-06,26.600000000000005,500.3,540.9,274.0
2019-12-07,40.400000000000006,504.7,566.5999999999998,361.0
2019-12-08,17.7,252.60000000000002,279.80000000000007,389.0
2019-12-09,157.60000000000002,752.4999999999999,994.1,419.0
2019-12-10,72.89999999999999,680.5,792.6999999999998,432.0
2019-12-11,79.9,818.5999999999999,940.8,388.0
2019-12-12,48.0,749.2000000000002,822.8999999999997,293.0
2019-12-13,40.79999999999999,553.5999999999999,616.4,402.0
2019-12-14,25.5,472.49999999999994,511.6000000000001,481.0
2019-12-15,19.599999999999994,310.4,340.49999999999994,406.0
2019-12-16,360.3,1171.5000000000002,1723.7,406.0
2019-12-17,135.60000000000005,1154.3,1362.6000000000001,362.0
2019-12-18,229.59999999999997,945.3999999999999,1297.9,440.0
2019-12-19,30.099999999999998,353.59999999999997,400.1,462.0
2019-12-20,138.79999999999998,829.6,1041.6,253.0
2019-12-21,25.600000000000005,353.20000000000005,392.69999999999993,295.0
2019-12-22,32.4,481.5,531.8000000000001,343.0
2019-12-23,42.9,577.1,642.6999999999998,429.0
2019-12-24,23.699999999999996,379.40000000000003,415.90000000000003,447.0
2019-12-25,450.70000000000005,809.2,1500.3,462.0
2019-12-26,179.30000000000004,549.9,824.4999999999999,384.0
2019-12-27,622.6,871.6000000000001,1825.9,530.0
2019-12-28,164.9,642.4000000000001,895.1,485.0
2019-12-29,91.30000000000001,605.0999999999999,745.0999999999999,562.0
2019-12-30,464.1,982.0999999999999,1693.4999999999995,647.0
2019-12-31,353.09999999999997,912.2,1453.8,774.0
2020-01-01,448.0999999999999,1036.4,1722.8999999999994,1177.0
2020-01-02,28.500000000000004,427.0,470.6,341.0
2020-01-03,54.79999999999999,596.4999999999999,680.6,303.27272727272725
2020-01-04,62.89999999999999,820.8000000000001,917.0,358.3140495867769
2020-01-05,22.999999999999993,482.3,517.2,382.1157024793388
2020-01-06,31.900000000000002,486.2,534.9999999999999,405.91735537190084
2020-01-07,42.0,532.5,597.2,429.7190082644628
2020-01-08,101.19999999999999,747.4000000000001,902.6000000000001,453.5206611570248
2020-01-09,29.9,387.8999999999999,433.90000000000003,477.3223140495868
2020-01-10,54.9,735.6000000000001,819.5,501.1239669421488
2020-01-11,19.500000000000004,287.0,316.7,524.9256198347107
2020-01-12,24.3,354.9,391.5,548.7272727272727
2020-01-13,39.349999999999994,439.4,499.2,476.0413223140496
2020-01-14,26.799999999999997,392.8999999999999,434.40000000000003,382.0
2020-01-15,36.10000000000001,592.6000000000001,648.3999999999999,366.0
2020-01-16,26.600000000000012,420.0999999999999,461.1999999999999,417.0
2020-01-17,35.8,577.4,632.4,342.0
2020-01-18,125.7,1023.4000000000001,1216.1,497.0
2020-01-19,573.3,1292.4999999999998,2171.2,625.0
2020-01-20,1895.0000000000002,1885.7999999999997,4791.899999999999,1070.0
2020-01-21,2439.8,1981.3000000000004,5722.400000000001,1090.0
2020-01-22,1383.3000000000002,1490.0,3611.5000000000005,988.0
2020-01-23,343.59999999999997,1175.9999999999998,1702.7999999999997,560.0
2020-01-24,356.6,1205.4,1752.6,583.0
2020-01-25,64.3,761.5999999999999,860.2999999999998,738.0
2020-01-26,40.29999999999999,469.5,531.1,612.0
2020-01-27,44.50000000000001,745.4000000000001,813.6,360.0
2020-01-28,114.6,589.8499999999999,765.4000000000001,361.0
2020-01-29,109.69999999999999,542.6999999999999,711.0,542.0
2020-01-30,128.29999999999998,579.8,776.6999999999999,382.0
2020-01-31,61.9,423.0999999999999,517.5,254.0
2020-02-01,52.6,347.6,428.3,519.0
2020-02-02,60.20000000000002,382.7000000000001,475.2,578.0
2020-02-03,76.6,453.5,571.3,612.0
2020-02-04,85.6,537.2,668.3000000000001,531.0
2020-02-05,725.5999999999999,995.0000000000001,2107.9,941.0
2020-02-06,1252.5999999999997,947.5,2868.2000000000003,927.0
2020-02-07,610.5,684.1,1619.6000000000001,907.0
2020-02-08,57.00000000000001,383.1,470.50000000000006,569.0
2020-02-09,23.500000000000004,162.4,198.59999999999997,432.0
2020-02-10,38.199999999999996,307.09999999999997,365.9,445.0
2020-02-11,35.9,325.40000000000003,380.19999999999993,464.0
2020-02-12,57.400000000000006,468.6,556.4,450.0
2020-02-13,66.39999999999999,480.29999999999995,582.2,355.0
2020-02-14,219.70000000000002,602.6999999999999,939.3999999999999,675.0
2020-02-15,27.0,227.20000000000005,268.7000000000001,306.0
2020-02-16,26.2,207.8,248.60000000000002,256.0
2020-02-17,37.20000000000001,307.7,364.50000000000006,519.0
2020-02-18,45.35000000000001,399.8500000000001,469.15000000000003,426.0
2020-02-19,57.500000000000014,492.1000000000001,580.3,469.0
2020-02-20,39.2,400.1,459.9000000000001,324.0
2020-02-21,31.90000000000001,349.90000000000003,398.5000000000001,590.0
2020-02-22,29.3,289.7,334.6,578.0
2020-02-23,52.79999999999999,348.20000000000005,428.6,291.0
2020-02-24,41.80000000000001,384.0,448.4000000000001,299.0
2020-02-25,43.5,405.79999999999995,472.70000000000005,355.0
2020-02-26,52.7,490.29999999999995,571.1999999999999,369.0
2020-02-27,61.4,580.5999999999999,674.5,335.0
2020-02-28,40.099999999999994,506.79999999999995,568.0,393.0
2020-02-29,22.8,222.09999999999997,257.1,564.0
2020-03-01,23.000000000000004,242.39999999999998,277.59999999999997,389.0
2020-03-02,51.199999999999996,486.0,564.1,341.0
2020-03-03,109.60000000000001,662.4,830.2,514.0
2020-03-04,209.89999999999998,805.6999999999999,1127.6000000000001,532.0
2020-03-05,57.8,551.0999999999999,639.6,457.0
2020-03-06,361.40000000000003,709.8000000000001,1263.9,611.0
2020-03-07,227.80000000000004,626.9000000000001,975.9999999999998,673.0
2020-03-08,26.8,283.5,324.9000000000001,391.0
2020-03-09,48.5,420.29999999999995,494.6000000000001,429.0
2020-03-10,55.300000000000004,355.3999999999999,440.3,255.0
2020-03-11,42.300000000000004,347.5999999999999,413.0000000000001,344.0
2020-03-12,45.1,344.5,413.20000000000005,499.0
2020-03-13,56.400000000000006,465.0,551.2,532.0
2020-03-14,34.40000000000001,338.5,391.2999999999999,393.0
2020-03-15,36.7,308.3,365.0,355.0
2020-03-16,118.7,611.8,794.1,494.0
2020-03-17,38.89999999999999,434.4,494.19999999999993,568.0
2020-03-18,40.0,373.29999999999995,435.30000000000007,489.0
2020-03-19,127.49999999999999,603.4999999999999,799.1999999999998,525.0
2020-03-20,56.4,436.6,523.5000000000001,461.0
2020-03-21,49.80000000000001,401.7,477.99999999999983,522.0
2020-03-22,47.4,380.8,452.99999999999994,576.0
2020-03-23,117.9,651.2,832.0999999999999,709.0
2020-03-24,105.99999999999999,581.7,744.0999999999999,691.0
2020-03-25,450.1,804.3000000000001,1494.6,941.0
2020-03-26,55.7,573.8000000000001,659.0999999999999,992.0
2020-03-27,28.900000000000002,390.49999999999994,434.9000000000001,983.0
2020-03-28,16.599999999999998,221.79999999999995,246.9,661.0
2020-03-29,10.5,136.5,152.20000000000002,477.0
2020-03-30,18.8,287.8,316.9,421.0
2020-03-31,31.4,380.1,428.19999999999993,532.0
2020-04-01,99.2,585.5,737.5000000000002,499.0
2020-04-02,66.90000000000002,509.4,611.5999999999998,358.0
2020-04-03,72.5,514.8,625.9,484.0
2020-04-04,51.400000000000006,440.09999999999997,518.4000000000001,526.0
2020-04-05,31.3,338.79999999999995,386.79999999999995,562.0
2020-04-06,49.300000000000004,368.9000000000001,444.1,456.0
2020-04-07,170.0,686.2,946.4999999999999,770.0
2020-04-08,129.8,712.1999999999999,911.1000000000001,1324.0
2020-04-09,232.30000000000004,794.8999999999999,1151.2,1426.0
2020-04-10,111.29999999999998,756.5999999999999,926.8999999999999,1164.0
2020-04-11,285.50000000000006,726.9,1164.6,938.0
2020-04-12,85.4,492.8999999999999,623.5,740.0
2020-04-13,12.9,155.4,174.99999999999997,580.0
2020-04-14,20.5,252.99999999999997,284.8,478.0
2020-04-15,81.2,569.3,693.9999999999999,868.0
2020-04-16,94.49999999999999,673.5999999999999,818.1999999999999,1147.0
2020-04-17,35.5,359.2,413.7,544.0
2020-04-18,44.99999999999999,359.49999999999994,428.40000000000003,569.0
2020-04-19,33.60000000000001,291.0,342.6000000000001,533.0
2020-04-20,31.099999999999994,327.8,375.9,664.0
2020-04-21,39.300000000000004,402.59999999999997,462.99999999999994,818.0
2020-04-22,42.59999999999999,406.1,470.8999999999999,818.0
2020-04-23,56.2,488.00000000000006,574.3,826.0
2020-04-24,50.599999999999994,485.0,562.8,723.0
2020-04-25,23.4,301.5,337.19999999999993,427.0
2020-04-26,42.8,341.2,406.9,425.0
2020-04-27,64.6,484.99999999999994,583.5000000000001,530.0
2020-04-28,41.49999999999999,492.19999999999993,555.6,280.0
2020-04-29,78.78478260869565,363.96304347826083,484.81304347826085,306.0
2020-04-30,166.76086956521732,419.6478260869565,676.1478260869565,363.0
2020-05-01,251.28260869565216,431.54347826086956,817.6434782608696,336.0
2020-05-02,335.80434782608694,443.43913043478256,959.1391304347827,285.0
2020-05-03,333.71739130434787,571.0565217391304,1083.7565217391307,351.0
2020-05-04,175.30000000000004,658.5,927.5,398.0
2020-05-05,59.8,488.0,579.5,470.0
2020-05-06,104.00000000000001,487.90000000000003,647.1,552.0
2020-05-07,205.79999999999998,420.70000000000005,736.3999999999999,594.0
2020-05-08,267.6,529.5999999999999,939.8,583.0
2020-05-09,325.59999999999997,591.1999999999999,1090.1,869.0
2020-05-10,83.80000000000001,360.0,488.19999999999993,627.0
2020-05-11,37.099999999999994,235.29999999999998,292.2,466.0
2020-05-12,51.30000000000001,304.1000000000001,383.0,394.0
2020-05-13,20.200000000000006,226.90000000000003,257.8,364.0
2020-05-14,24.500000000000004,243.99999999999997,281.4,318.0
2020-05-15,54.39999999999999,361.9000000000001,445.79999999999984,411.0
2020-05-16,42.5,302.40000000000003,367.6000000000001,353.0
2020-05-17,49.6,293.6,369.6,349.0
2020-05-18,36.1,247.4,302.5,376.0
2020-05-19,66.4,277.09999999999997,379.0,323.0
2020-05-20,99.4,278.99999999999994,431.29999999999995,358.0
2020-05-21,95.60000000000001,313.3000000000001,459.2,431.0
2020-05-22,24.1,170.5,207.3,726.0
2020-05-23,28.100000000000005,143.00000000000003,186.19999999999996,556.0
2020-05-24,53.199999999999996,190.7,272.1,399.0
2020-05-25,67.3,243.20000000000002,346.4,388.0
2020-05-26,80.00000000000001,327.70000000000005,450.19999999999993,390.0
2020-05-27,83.5,371.9,499.99999999999994,408.0
2020-05-28,37.599999999999994,226.49999999999997,284.2,350.0
2020-05-29,52.9358208955224,263.5223880597015,345.0477611940298,421.0
2020-05-30,31.862686567164186,241.16417910447763,290.88358208955225,451.0
2020-05-31,17.247761194029856,224.82985074626868,252.19701492537314,358.0
2020-06-01,20.810874200426436,185.91215351812366,218.28592750533048,374.0
2020-06-02,61.892857142857146,313.23809523809524,408.43571428571425,379.0
2020-06-03,54.25,519.8833333333333,603.05,540.0
2020-06-04,33.8,222.79999999999998,275.2,273.0
2020-06-05,53.7,246.5,329.1,245.0
2020-06-06,32.8,345.9,396.4000000000001,246.0
2020-06-07,37.6,242.20000000000002,299.8999999999999,199.0
2020-06-08,44.10000000000001,228.9,296.0,330.0
2020-06-09,46.20000000000001,263.59999999999997,334.09999999999997,327.0
2020-06-10,46.80000000000001,333.30000000000007,405.0,335.0
2020-06-11,80.00000000000001,405.50000000000006,527.8000000000001,339.0
2020-06-12,50.4,497.3,574.4,511.0
2020-06-13,35.09999999999999,442.6000000000001,495.99999999999994,336.0
2020-06-14,18.7,275.1,304.1,336.0
2020-06-15,62.3,453.40000000000003,548.6999999999999,304.0
2020-06-16,37.199999999999996,355.79999999999995,412.59999999999997,336.0
2020-06-17,92.6,597.0,739.0000000000002,354.0
2020-06-18,41.79999999999999,334.7,398.6000000000001,192.0
2020-06-19,31.499999999999996,241.8,290.09999999999997,308.0
2020-06-20,27.5,182.89999999999998,225.70000000000002,265.0
2020-06-21,28.699999999999996,182.79999999999998,226.80000000000004,264.0
2020-06-22,44.8,232.29999999999995,301.09999999999997,460.0
2020-06-23,37.100000000000016,344.00000000000006,400.99999999999994,501.0
2020-06-24,86.29999999999998,712.7,845.4,692.0
2020-06-25,54.199999999999996,609.9,693.2999999999998,715.0
2020-06-26,51.7,479.6000000000001,558.6999999999999,603.0
