MeasurementDateGMT,Bexley - Belvedere: Nitric Oxide (ug/m3),Bexley - Belvedere: Nitrogen Dioxide (ug/m3),Bexley - Belvedere: Oxides of Nitrogen (ug/m3),Bexley - Belvedere: PM10 Particulate (ug/m3)
2019-02-24,943.195327102804,904.8420560747663,2352.233644859813,1132.0
2019-02-25,718.8112149532711,747.4990654205606,1851.0392523364487,1406.7
2019-02-26,503.4841121495328,611.8429906542056,1385.3943925233646,1698.3000000000002
2019-02-27,288.15700934579445,476.1869158878506,919.7495327102803,1441.3000000000002
2019-02-28,92.85233644859814,506.4289719626168,649.8831775700935,659.7
2019-03-01,167.0,812.9000000000002,1068.5000000000002,747.8
2019-03-02,48.400000000000006,331.4999999999999,405.2,379.30000000000007
2019-03-03,25.299999999999997,128.2,167.40000000000003,228.1
2019-03-04,52.699999999999996,369.3,450.4000000000001,135.20000000000002
2019-03-05,46.0,373.3000000000001,444.0,217.0
2019-03-06,31.899999999999995,238.85,287.8,325.40000000000003
2019-03-07,32.3,319.5,368.59999999999997,182.39999999999998
2019-03-08,59.59999999999999,430.8,522.5,244.09999999999997
2019-03-09,23.7,266.9,302.79999999999995,458.50000000000006
2019-03-10,21.000000000000007,271.2000000000001,303.20000000000005,179.99999999999997
2019-03-11,37.70000000000001,338.79999999999995,396.59999999999997,320.59999999999997
2019-03-12,24.000000000000004,288.00000000000006,324.59999999999997,244.70000000000002
2019-03-13,27.700000000000003,279.4,321.6,365.4
2019-03-14,21.6,276.9,310.29999999999995,274.7
2019-03-15,25.699999999999996,224.9,264.59999999999997,151.3
2019-03-16,12.900000000000002,121.0,140.79999999999998,260.40000000000003
2019-03-17,22.400000000000002,307.6,341.90000000000003,107.3
2019-03-18,122.0,815.1,1002.4,368.49999999999994
2019-03-19,72.1,682.9000000000001,793.7999999999998,331.19999999999993
2019-03-20,24.2,426.40000000000003,463.50000000000006,296.7
2019-03-21,113.2,640.4,814.3,397.9000000000001
2019-03-22,31.650000000000002,478.25,526.7500000000001,392.4
2019-03-23,61.09999999999999,644.9,738.6999999999999,533.0999999999999
2019-03-24,73.29999999999997,571.7,684.2,468.3
2019-03-25,45.99999999999999,492.4,562.5000000000001,511.20000000000005
2019-03-26,284.7,1054.3,1490.8000000000002,677.9
2019-03-27,226.70000000000002,1073.5,1421.4,570.2
2019-03-28,348.00000000000006,1184.4,1717.9,756.9000000000002
2019-03-29,742.1999999999999,1287.2,2425.1000000000004,1182.4
2019-03-30,708.3999999999999,1148.4999999999998,2235.1000000000004,1374.3999999999999
2019-03-31,22.400000000000002,375.50000000000006,409.6,818.1000000000001
2019-04-01,112.19999999999997,631.7,804.0,812.9000000000001
2019-04-02,154.59999999999997,704.9000000000001,941.9999999999999,556.4999999999999
2019-04-03,122.19999999999999,872.9500000000002,1060.05,389.6
2019-04-04,62.099999999999994,526.8000000000001,621.6999999999999,344.0
2019-04-05,85.70000000000002,609.1000000000001,740.2000000000002,561.6
2019-04-06,17.599999999999998,284.3,311.4,479.9
2019-04-07,29.6,318.29999999999995,363.7999999999999,1010.1999999999998
2019-04-08,245.5,932.6,1309.1,1113.0
2019-04-09,70.5,570.5000000000001,678.9000000000003,1061.4
2019-04-10,43.8,343.9,411.09999999999997,651.8
2019-04-11,81.70000000000002,573.9000000000001,699.1,652.8000000000001
2019-04-12,71.99999999999999,598.1999999999999,708.8,691.8
2019-04-13,53.80000000000001,533.6,615.6999999999999,492.70000000000005
2019-04-14,59.9,548.3000000000001,639.8,605.8000000000001
2019-04-15,183.1,863.4000000000001,1144.2,1425.8999999999996
2019-04-16,389.4,1186.6999999999998,1783.8000000000002,1459.5
2019-04-17,254.89999999999995,1004.8000000000001,1395.1999999999998,1699.6000000000001
2019-04-18,204.3,1065.1,1378.6,1618.3
2019-04-19,119.19999999999997,1004.8999999999999,1188.0,1111.6000000000001
2019-04-20,63.1,815.2000000000002,912.6999999999999,1010.3000000000002
2019-04-21,60.30000000000001,870.0000000000001,962.8000000000002,1159.8
2019-04-22,71.10000000000001,1038.9,1147.7,1557.5000000000005
2019-04-23,275.00000000000006,1355.6,1777.4999999999998,1389.7
2019-04-24,291.4999999999999,777.6,1224.6999999999998,883.3000000000001
2019-04-25,23.299999999999997,243.09999999999997,278.9,261.40000000000003
2019-04-26,35.800000000000004,230.3,285.2,331.09999999999997
2019-04-27,16.200000000000003,214.20000000000002,238.89999999999998,370.49999999999994
2019-04-28,16.7,275.29999999999995,300.7,317.8
2019-04-29,72.90000000000002,661.4000000000002,773.0000000000002,628.5
2019-04-30,122.50000000000001,672.9,861.0,737.5000000000001
2019-05-01,76.39999999999998,599.3000000000001,716.6000000000001,645.3000000000002
2019-05-02,23.400000000000002,482.69999999999993,518.8000000000001,378.8
2019-05-03,50.5,519.0,595.9000000000001,389.69999999999993
2019-05-04,75.5,343.5000000000001,459.2,362.00000000000006
2019-05-05,13.5,300.0,320.40000000000003,446.1
2019-05-06,9.400000000000002,338.29999999999995,352.69999999999993,311.4
2019-05-07,26.1,382.6,422.99999999999994,455.00000000000006
2019-05-08,25.199999999999996,304.50000000000006,342.8,411.90000000000003
2019-05-09,57.49999999999999,414.7,502.8999999999999,374.8
2019-05-10,32.1,440.0,489.20000000000005,364.1
2019-05-11,35.5,529.4000000000001,583.6999999999998,389.7
2019-05-12,106.39999999999996,489.0,652.3000000000001,422.90000000000003
2019-05-13,119.59999999999998,614.9999999999999,798.6,578.3
2019-05-14,85.59999999999998,566.7000000000002,698.0999999999999,678.3000000000001
2019-05-15,87.79999999999998,657.9,792.6,814.5999999999999
2019-05-16,68.29999999999998,544.3000000000001,649.0,811.3000000000001
2019-05-17,34.59999999999999,552.2,605.4,570.9
2019-05-18,41.0,604.6999999999999,667.4999999999999,531.7
2019-05-19,70.8,715.0999999999999,823.2,749.8000000000001
2019-05-20,41.39999999999999,603.4999999999999,667.3000000000001,547.2
2019-05-21,47.1,602.9000000000001,674.8,436.6
2019-05-22,48.49999999999999,545.7,620.1,444.99999999999994
2019-05-23,27.799999999999997,432.49999999999994,475.2,363.6
2019-05-24,43.39999999999999,501.1,567.8999999999999,387.8
2019-05-25,29.2,318.5,362.69999999999993,273.7
2019-05-26,30.5,215.5,262.20000000000005,260.1
2019-05-27,41.89999999999999,344.09999999999997,408.5000000000001,297.0
2019-05-28,58.199999999999996,398.7999999999999,488.5,204.1
2019-05-29,70.49999999999999,407.09999999999985,514.8000000000001,309.0
2019-05-30,49.30000000000001,195.60000000000002,271.2,301.0
2019-05-31,54.39999999999999,235.20000000000002,318.59999999999997,264.0
2019-06-01,55.399999999999984,294.49999999999994,379.3,329.40000000000003
2019-06-02,41.300000000000004,264.9,328.0,336.19999999999993
2019-06-03,43.0,205.19999999999996,271.3,425.7
2019-06-04,141.70000000000002,586.5,803.8999999999999,539.4
2019-06-05,41.4,237.80000000000004,301.49999999999994,284.80000000000007
2019-06-06,48.99999999999999,315.4,390.3999999999999,276.0999999999999
2019-06-07,111.85000000000002,689.8,861.4499999999999,598.8999999999999
2019-06-08,41.400000000000006,200.29999999999998,263.40000000000003,195.00000000000003
2019-06-09,45.00000000000001,304.8,373.59999999999997,286.6
2019-06-10,79.60000000000002,552.4999999999999,673.9000000000002,284.9
2019-06-11,66.19999999999999,289.0,390.70000000000005,216.49999999999997
2019-06-12,78.89999999999998,551.4,672.3,259.0
2019-06-13,40.1,215.99999999999997,277.4,256.3
2019-06-14,42.49999999999999,185.70000000000002,251.50000000000003,257.6
2019-06-15,41.6,215.30000000000004,279.00000000000006,260.0
2019-06-16,38.49999999999999,151.79999999999998,210.39999999999998,230.20000000000002
2019-06-17,53.69999999999999,258.6,340.50000000000006,352.19999999999993
2019-06-18,91.9,561.7,702.3,403.79999999999995
2019-06-19,86.9,565.4,698.3000000000002,513.8
2019-06-20,61.7,301.2,395.69999999999993,222.00000000000006
2019-06-21,58.5,354.90000000000003,444.6,255.7
2019-06-22,75.29999999999998,421.70000000000005,537.1,350.40000000000003
2019-06-23,79.6,568.8,691.0,839.1000000000003
2019-06-24,142.99999999999994,611.9000000000001,831.5000000000001,635.9999999999999
2019-06-25,91.59999999999998,592.6,733.0,446.09999999999997
2019-06-26,45.49999999999999,216.49999999999994,285.50000000000006,365.75000000000006
2019-06-27,71.60000000000001,246.8,357.0,683.2
2019-06-28,91.89999999999999,372.9000000000001,514.0999999999999,879.3000000000001
2019-06-29,127.2,564.7,759.8,719.4
2019-06-30,37.2,144.8,201.70000000000002,289.4
2019-07-01,46.999999999999986,204.20000000000002,275.8999999999999,250.40000000000006
2019-07-02,70.4,352.5,460.70000000000005,391.40000000000003
2019-07-03,116.30000000000001,488.19999999999993,666.1000000000001,525.5999999999999
2019-07-04,94.80000000000001,577.8000000000001,723.1000000000003,488.3
2019-07-05,52.70000000000001,494.8,575.4000000000001,454.09999999999997
2019-07-06,47.7,244.9,318.3999999999999,264.20000000000005
2019-07-07,61.49999999999999,284.2,379.09999999999997,400.5
2019-07-08,122.90000000000002,501.50000000000006,689.8000000000001,627.6999999999999
2019-07-09,42.00000000000001,299.0999999999999,363.59999999999997,377.3
2019-07-10,49.85000000000001,302.59999999999997,379.4500000000001,404.1
2019-07-11,48.05000000000001,351.05,424.50000000000006,326.90000000000003
2019-07-12,29.9,209.39999999999998,254.9,251.89999999999998
2019-07-13,28.09999999999999,202.00000000000003,244.90000000000006,255.70000000000002
2019-07-14,16.5,163.2,188.79999999999998,225.29999999999998
2019-07-15,24.699999999999996,309.99999999999994,348.1,272.29999999999995
2019-07-16,40.0,422.5,483.3999999999999,422.3
2019-07-17,34.656398104265406,523.5838862559241,576.3184834123223,273.50000000000006
2019-07-18,48.83791469194313,579.8748815165877,654.3317535545025,275.29999999999995
2019-07-19,51.38578199052132,579.1469194312796,657.4255924170616,250.00000000000003
2019-07-20,53.93364928909952,578.4189573459716,660.519431279621,210.80000000000004
2019-07-21,56.481516587677724,577.6909952606635,663.6132701421802,221.7
2019-07-22,59.02938388625593,576.9630331753553,666.7071090047393,299.50000000000006
2019-07-23,61.577251184834125,576.2350710900473,669.8009478672986,823.1999999999999
2019-07-24,64.12511848341232,575.5071090047394,672.8947867298579,515.0999999999998
2019-07-25,66.67298578199052,574.7791469194312,675.9886255924171,949.0000000000001
2019-07-26,69.22085308056872,574.0511848341231,679.0824644549764,428.6
2019-07-27,71.76872037914693,573.3232227488152,682.1763033175356,232.39999999999995
2019-07-28,74.31658767772512,572.5952606635071,685.2701421800948,248.60000000000002
2019-07-29,76.86445497630332,571.8672985781991,688.363981042654,327.4
2019-07-30,79.41232227488152,571.139336492891,691.4578199052132,373.09999999999997
2019-07-31,81.96018957345972,570.411374407583,694.5516587677726,248.79999999999998
2019-08-01,84.50805687203791,569.6834123222748,697.6454976303316,357.4
2019-08-02,87.0559241706161,568.9554502369667,700.7393364928911,502.9
2019-08-03,89.6037914691943,568.2274881516587,703.8331753554503,472.50000000000006
2019-08-04,92.1516587677725,567.4995260663507,706.9270142180095,386.50000000000006
2019-08-05,94.69952606635071,566.7715639810426,710.0208530805687,283.20000000000005
2019-08-06,97.24739336492891,566.0436018957345,713.1146919431279,307.90000000000003
2019-08-07,99.79526066350711,565.3156398104265,716.2085308056872,259.5
2019-08-08,102.34312796208532,564.5876777251185,719.3023696682466,290.50000000000006
2019-08-09,104.89099526066353,563.8597156398105,722.3962085308057,346.79999999999995
2019-08-10,107.43886255924171,563.1317535545023,725.4900473933649,432.7
2019-08-11,109.98672985781991,562.4037914691944,728.5838862559242,363.90000000000003
2019-08-12,94.8355450236967,528.8327014218008,672.736018957346,304.8
2019-08-13,49.8,310.50000000000006,387.69999999999993,236.10000000000002
2019-08-14,12.000000000000002,259.4,277.5,221.99999999999997
2019-08-15,22.800000000000004,296.59999999999997,331.3,235.30000000000004
2019-08-16,18.4,239.89999999999998,268.00000000000006,262.6
2019-08-17,6.3999999999999995,106.50000000000001,116.1,281.0
2019-08-18,3.799999999999999,141.2,146.79999999999998,270.7
2019-08-19,13.100000000000001,201.00000000000003,221.20000000000002,282.1000000000001
2019-08-20,23.400000000000002,420.99999999999994,457.0,334.09999999999997
2019-08-21,16.199999999999996,334.8999999999999,359.6,377.09999999999997
2019-08-22,8.499999999999998,258.09999999999997,271.00000000000006,348.8999999999999
2019-08-23,101.80000000000001,713.8,869.8,545.0
2019-08-24,208.4,1057.3999999999999,1377.3000000000002,917.9000000000001
2019-08-25,54.0,894.4999999999999,977.6,970.7000000000002
2019-08-26,94.7,918.3000000000001,1063.3999999999999,756.3000000000001
2019-08-27,190.7,1027.6,1320.6000000000006,949.5999999999997
2019-08-28,10.400000000000002,268.8999999999999,284.79999999999995,255.19999999999996
2019-08-29,24.9,269.7,307.99999999999994,247.20000000000002
2019-08-30,13.1,166.2,186.70000000000002,355.9
2019-08-31,30.700000000000003,286.7,334.00000000000006,315.0999999999999
2019-09-01,15.500000000000002,312.09999999999997,336.5,232.29999999999998
2019-09-02,30.39999999999999,335.6999999999999,382.49999999999994,306.8
2019-09-03,15.099999999999998,174.89999999999995,197.70000000000002,259.0
2019-09-04,24.599999999999998,165.5,202.60000000000002,240.60000000000002
2019-09-05,31.1,401.20000000000005,448.79999999999995,313.0
2019-09-06,41.599999999999994,455.29999999999995,518.6999999999999,352.69999999999993
2019-09-07,31.2,282.69999999999993,330.9,303.5
2019-09-08,23.8,322.40000000000003,358.6,312.3
2019-09-09,62.600000000000016,502.8999999999999,598.5000000000001,320.9
2019-09-10,378.6,705.6999999999999,1286.6999999999998,440.8
2019-09-11,28.4,145.40000000000003,188.3,237.5
2019-09-12,28.3,63.0,106.0,250.89999999999998
2019-09-13,47.000000000000014,260.09999999999997,332.4,419.59999999999997
2019-09-14,111.39999999999998,640.4000000000001,811.1,483.2
2019-09-15,57.3,475.9000000000001,563.2999999999998,362.99999999999994
2019-09-16,111.69999999999999,448.6000000000001,620.1999999999999,328.9
2019-09-17,39.868181818181824,681.1045454545455,742.8136363636365,426.49999999999994
2019-09-18,80.58181818181816,774.3454545454546,897.5363636363637,506.40000000000003
2019-09-19,421.2,963.0,1609.1,627.9000000000001
2019-09-20,292.20000000000005,894.9999999999999,1343.1000000000001,820.2
2019-09-21,132.9,1004.5999999999999,1207.9000000000003,722.1000000000001
2019-09-22,41.00000000000001,564.3,627.6,394.5
2019-09-23,33.9,187.0,238.80000000000004,242.50000000000003
2019-09-24,39.999999999999986,232.59999999999997,294.1,220.8
2019-09-25,42.9,217.39999999999998,283.20000000000005,186.20000000000002
2019-09-26,31.199999999999992,169.89999999999995,218.0,256.8
2019-09-27,34.699999999999996,189.0,242.4,311.09999999999997
2019-09-28,26.2,151.6,191.7,268.4
2019-09-29,21.799999999999997,134.2,168.10000000000002,143.20000000000005
2019-09-30,57.80000000000001,338.3,427.0,234.29999999999995
2019-10-01,38.85000000000001,315.99999999999994,375.85,216.39999999999998
2019-10-02,152.3,663.1999999999999,897.0000000000001,228.7
2019-10-03,541.9000000000001,745.3000000000001,1576.3,397.09999999999997
2019-10-04,109.99999999999999,594.0,762.5,422.90000000000003
2019-10-05,92.4,684.3000000000001,825.6,369.6
2019-10-06,24.900000000000002,328.40000000000003,366.1,264.9
2019-10-07,130.9,500.40000000000003,701.3000000000001,259.6
2019-10-08,33.9,287.8,340.29999999999995,389.9
2019-10-09,32.9,325.2999999999999,375.70000000000005,229.79999999999995
2019-10-10,31.4,255.99999999999997,304.40000000000003,307.8
2019-10-11,12.500000000000004,189.19999999999996,208.3,198.90000000000003
2019-10-12,37.2,534.0,591.3000000000001,183.8
2019-10-13,18.5,364.69999999999993,392.4999999999999,224.00000000000006
2019-10-14,302.5,776.2000000000003,1239.8999999999999,421.79999999999995
2019-10-15,47.7,485.04999999999995,558.45,238.59999999999997
2019-10-16,66.8,670.3000000000001,772.8999999999999,299.20000000000005
2019-10-17,65.69999999999999,527.1,627.6999999999999,258.20000000000005
2019-10-18,22.1,350.49999999999994,384.5,326.8
2019-10-19,65.30000000000001,646.1999999999999,746.7999999999998,238.9
2019-10-20,213.59999999999997,709.0,1036.3,311.20000000000005
2019-10-21,82.49999999999999,624.5999999999999,750.7,271.70000000000005
2019-10-22,412.19999999999993,1038.8,1670.9,395.5
2019-10-23,1346.5000000000005,1320.5000000000002,3385.1999999999994,729.4000000000001
2019-10-24,671.0697986577181,806.8510067114094,1835.8040268456377,506.29999999999995
2019-10-25,79.08724832214764,569.3637583892618,691.0550335570471,298.0
2019-10-26,93.00402684563758,614.9798657718121,758.3194630872483,287.15000000000003
2019-10-27,106.9208053691275,660.5959731543625,825.5838926174496,505.9000000000001
2019-10-28,120.83758389261745,706.2120805369127,892.8483221476511,479.69999999999993
2019-10-29,134.7543624161074,751.8281879194631,960.1127516778522,342.8
2019-10-30,147.6261744966443,798.0691275167784,1026.276510067114,688.9
2019-10-31,675.55,866.35,1902.4000000000003,898.1999999999998
2019-11-01,353.3999999999999,505.75,1047.8,390.0999999999999
2019-11-02,59.60000000000001,243.70000000000002,334.7999999999999,378.2
2019-11-03,109.89999999999999,565.3000000000001,734.3,345.50000000000006
2019-11-04,581.8,862.8000000000001,1754.8999999999996,339.70000000000005
2019-11-05,246.40000000000003,716.4000000000002,1093.6999999999998,392.99999999999994
2019-11-06,331.3,891.5999999999999,1399.3999999999999,569.6
2019-11-07,169.7,623.7999999999998,884.2,236.00000000000003
2019-11-08,74.3819277108434,194.40963855421688,308.4325301204819,352.29999999999995
2019-11-09,66.36144578313252,274.20722891566254,376.1493975903615,344.09999999999997
2019-11-10,62.19759036144579,368.5879518072289,464.2843373493976,377.1
2019-11-11,55.159036144578316,475.09518072289166,560.233734939759,290.90000000000003
2019-11-12,43.7,464.40000000000003,531.3,201.49999999999994
2019-11-13,188.9,744.1000000000001,1033.2,308.0
2019-11-14,184.69999999999996,843.9999999999999,1126.8000000000002,183.6
2019-11-15,174.3,700.0000000000001,966.8,341.8
2019-11-16,704.8,1051.2,2132.5000000000005,422.5
2019-11-17,1216.3000000000002,1018.9000000000001,2883.8,572.1999999999999
2019-11-18,218.59999999999997,847.1,1182.0999999999997,345.7
2019-11-19,1861.3,1345.2000000000003,4199.299999999999,650.6000000000001
2019-11-20,493.09999999999985,1130.1999999999998,1886.6,480.70000000000005
2019-11-21,351.0,870.4000000000001,1408.1,699.7
2019-11-22,264.7,854.8999999999999,1260.9,305.6
2019-11-23,350.5,865.6,1403.05,448.2000000000001
2019-11-24,683.8000000000001,582.1999999999999,1630.7,395.79999999999995
2019-11-25,199.50000000000003,596.0,901.9,253.00000000000003
2019-11-26,41.96428571428571,398.66428571428577,462.8714285714286,224.59999999999997
2019-11-27,41.05238095238096,423.98571428571427,487.2952380952381,255.00000000000003
2019-11-28,129.9333333333333,622.6999999999999,821.7333333333333,269.0
2019-11-29,802.8000000000001,1032.3000000000002,2263.4,485.1
2019-11-30,853.7,1132.3000000000002,2441.2000000000007,503.4
2019-12-01,37.99999999999999,575.3999999999999,633.4,236.20000000000002
2019-12-02,1546.3999999999999,1417.4,3788.4,602.6
2019-12-03,620.0000000000002,1304.7,2254.7000000000003,451.19999999999993
2019-12-04,2155.5,1350.4999999999998,4655.900000000001,700.8
2019-12-05,736.3999999999999,870.4999999999999,1999.2,500.6
2019-12-06,-3.5,258.90000000000003,253.00000000000003,169.0
2019-12-07,18.507692307692306,380.05384615384617,408.55,260.09999999999997
2019-12-08,19.076923076923073,244.73846153846156,274.80000000000007,327.5
2019-12-09,168.41538461538462,653.8076923076924,911.6000000000001,263.2
2019-12-10,285.79999999999984,582.4,1020.02,316.8
2019-12-11,46.4,574.7,645.78,276.5
2019-12-12,81.30000000000003,515.8,640.4000000000001,262.7970588235294
2019-12-13,31.6,384.79999999999995,432.99999999999994,252.5529411764706
2019-12-14,18.400000000000006,266.8,295.0,364.0
2019-12-15,12.3,141.39999999999998,160.0,301.9
2019-12-16,385.0,783.1,1373.6000000000001,276.80000000000007
2019-12-17,141.2,1042.9500000000003,1259.2500000000002,257.79999999999995
2019-12-18,409.1,863.9999999999999,1491.1,342.3
2019-12-19,41.49999999999999,269.40000000000003,332.69999999999993,431.69999999999993
2019-12-20,106.40000000000002,688.1,850.9000000000001,151.70000000000002
2019-12-21,28.099999999999998,303.7,346.4,212.3
2019-12-22,23.499999999999996,341.5,377.4000000000001,168.5
2019-12-23,41.90000000000001,386.40000000000003,451.30000000000007,286.9000000000001
2019-12-24,17.8,263.1,290.59999999999997,301.99999999999994
2019-12-25,308.90000000000003,580.8,1054.6,283.4
2019-12-26,126.30000000000001,468.2,661.6000000000001,292.2
2019-12-27,666.8499999999999,769.5,1791.9499999999996,374.1
2019-12-28,330.49999999999994,573.1999999999999,1080.1,366.9
2019-12-29,354.7,615.2,1159.0,474.3
2019-12-30,1194.6,953.7,2785.2999999999997,554.4000000000001
2019-12-31,423.9,923.9999999999998,1573.6,648.3999999999999
2020-01-01,490.69999999999993,1005.0,1757.8,850.3000000000001
2020-01-02,24.2,317.5,354.6,321.09999999999997
2020-01-03,21.7,485.20000000000005,518.1,319.9
2020-01-04,41.4,635.3,698.9000000000001,325.5
2020-01-05,12.500000000000002,364.5,384.20000000000016,224.20000000000002
2020-01-06,16.4,297.3,322.09999999999997,323.6
2020-01-07,20.8,329.9,362.2,412.9
2020-01-08,97.59999999999998,626.9,776.6999999999999,579.6999999999999
2020-01-09,18.299999999999997,265.40000000000003,293.2,285.7
2020-01-10,110.90000000000002,725.4000000000001,895.3,274.6
2020-01-11,9.600000000000001,199.9,214.8,400.69999999999993
2020-01-12,13.900000000000002,255.4,277.09999999999997,235.39999999999995
2020-01-13,20.200000000000003,252.69999999999996,283.40000000000003,320.0
2020-01-14,12.7,221.70000000000002,240.8,311.4
2020-01-15,28.3,469.20000000000005,512.6999999999999,282.2
2020-01-16,58.100000000000016,400.5,489.40000000000003,348.4
2020-01-17,25.7,435.9,475.5,252.9
2020-01-18,245.3,936.1,1312.3000000000002,376.2
2020-01-19,638.9,1130.5,2109.9,465.5
2020-01-20,1764.3,1629.9999999999998,4335.099999999999,756.7
2020-01-21,2163.2,1630.2000000000003,4947.2,852.6999999999999
2020-01-22,1493.3999999999999,1300.8999999999996,3590.999999999999,854.7000000000002
2020-01-23,630.2,1132.7999999999997,2098.7000000000003,589.3
2020-01-24,227.19999999999996,1064.9,1412.8999999999999,493.59999999999997
2020-01-25,85.2,605.5,736.3999999999999,607.9999999999999
2020-01-26,20.699999999999992,332.7000000000001,364.4,532.0
2020-01-27,24.799999999999997,493.09999999999997,530.9,279.1000000000001
2020-01-28,23.500000000000004,353.3,389.9,203.7
2020-01-29,27.2,371.1,412.79999999999995,371.5
2020-01-30,25.800000000000004,370.5,410.7,225.2
2020-01-31,15.649999999999999,255.34999999999997,279.5,136.7
2020-02-01,14.900000000000002,200.89999999999998,224.2,330.6
2020-02-02,14.799999999999999,253.1,275.8,396.2
2020-02-03,20.0,325.6,355.7,400.3999999999999
2020-02-04,25.899999999999995,509.2000000000001,549.0,323.29999999999995
2020-02-05,590.9,1261.0000000000002,2166.6000000000004,672.3000000000001
2020-02-06,1273.8999999999999,1337.1000000000001,3290.6000000000004,741.9000000000001
2020-02-07,532.2000000000002,873.0,1689.1,754.1000000000001
2020-02-08,20.499999999999996,322.2,353.40000000000003,378.79999999999995
2020-02-09,3.2000000000000006,98.49999999999999,103.4,314.0
2020-02-10,15.899999999999999,200.5,224.8,241.8
2020-02-11,20.900000000000002,234.4,266.6,307.8
2020-02-12,71.10000000000001,445.3,554.0,306.50000000000006
2020-02-13,22.150000000000006,419.35,453.14999999999986,199.1
2020-02-14,88.50000000000003,483.0000000000001,619.1000000000001,426.6
2020-02-15,7.500000000000001,135.3,146.6,229.29999999999998
2020-02-16,4.399999999999999,152.79999999999998,160.20000000000002,132.20000000000002
2020-02-17,15.499999999999998,210.5,234.49999999999997,343.3999999999999
2020-02-18,18.3,260.90000000000003,288.5,266.09999999999997
2020-02-19,27.700000000000003,379.65,422.15000000000003,345.8999999999999
2020-02-20,14.100000000000001,331.0999999999999,352.7,206.19999999999996
2020-02-21,14.399999999999997,242.90000000000006,265.2,463.7
2020-02-22,10.799999999999999,169.89999999999998,186.3,444.6
2020-02-23,22.1,318.0,352.0,193.3
2020-02-24,19.999999999999996,300.9,331.29999999999995,224.10000000000002
2020-02-25,20.900000000000002,299.5,331.7,221.9
2020-02-26,38.59999999999998,491.45,550.4,226.9
2020-02-27,50.69999999999999,645.4,723.2500000000002,208.85
2020-02-28,68.10000000000001,455.19999999999993,559.6999999999999,295.09999999999997
2020-02-29,8.6,152.49999999999997,165.20000000000002,428.40000000000003
2020-03-01,9.900000000000002,165.10000000000002,179.70000000000002,273.7
2020-03-02,54.100000000000016,539.1999999999999,621.9000000000001,212.89999999999998
2020-03-03,69.55,684.0,790.8,309.09999999999997
2020-03-04,198.79999999999998,859.8000000000001,1164.6,410.9000000000001
2020-03-05,87.9,434.7,569.0000000000001,350.8
2020-03-06,354.70000000000005,781.7,1325.0,462.4
2020-03-07,86.9,469.30000000000007,603.1,529.8000000000001
2020-03-08,51.999999999999986,135.6,215.09999999999997,328.0
2020-03-09,68.8,215.00000000000003,320.4,340.90000000000003
2020-03-10,62.1,178.1,273.0,166.5
2020-03-11,54.099999999999994,185.00000000000006,268.40000000000003,219.4
2020-03-12,59.20000000000001,155.4,245.7,331.5
2020-03-13,78.90000000000002,379.09999999999997,499.7999999999999,419.40000000000003
2020-03-14,44.7,178.29999999999998,246.29999999999995,291.79999999999995
2020-03-15,33.8,242.10000000000002,293.9,232.40000000000006
2020-03-16,92.4,573.1000000000001,714.3,356.99999999999994
2020-03-17,41.900000000000006,248.29999999999995,312.3,382.00000000000006
2020-03-18,34.5,237.39999999999998,290.59999999999997,347.80000000000007
2020-03-19,59.9,449.9000000000001,541.4999999999999,464.8
2020-03-20,38.99999999999999,232.09999999999994,291.8,425.70000000000005
2020-03-21,43.60000000000001,271.40000000000003,338.1,736.1999999999999
2020-03-22,50.099999999999994,434.20000000000005,511.20000000000005,635.5
2020-03-23,233.0,905.0,1262.3000000000002,878.8
2020-03-24,192.05,844.1999999999999,1138.85,561.0999999999999
2020-03-25,467.59999999999997,972.2,1689.6,856.8999999999999
2020-03-26,61.10000000000001,686.0,780.4,1002.5000000000001
2020-03-27,28.3,440.20000000000005,483.5,1009.6000000000001
2020-03-28,4.599999999999999,194.90000000000003,201.50000000000006,694.6000000000001
2020-03-29,3.1999999999999997,116.79999999999998,121.7,427.7
2020-03-30,45.599999999999994,372.8999999999999,442.79999999999995,356.0
2020-03-31,29.3,439.70000000000005,484.4,639.4
2020-04-01,105.2,633.4000000000001,794.7,399.50000000000006
2020-04-02,21.2,417.40000000000003,450.0999999999999,293.7
2020-04-03,20.899999999999995,459.90000000000003,491.79999999999995,422.90000000000003
2020-04-04,61.4,485.7,579.6,428.59999999999997
2020-04-05,36.49999999999998,382.80000000000007,438.7000000000001,440.10000000000014
2020-04-06,33.699999999999996,485.1,536.8,340.2
2020-04-07,250.49999999999997,989.8999999999999,1374.2,728.5
2020-04-08,152.99999999999997,952.2000000000002,1186.9,1255.5
2020-04-09,277.19999999999993,1043.3,1468.1,1379.1
2020-04-10,91.0,844.4000000000001,984.3000000000001,1134.8000000000002
2020-04-11,161.99999999999997,1008.4999999999999,1256.7,854.8999999999999
2020-04-12,10.999999999999998,425.1,441.3999999999999,621.7
2020-04-13,9.799999999999999,170.60000000000002,185.79999999999998,528.6999999999999
2020-04-14,31.999999999999996,402.50000000000006,451.79999999999995,452.8
2020-04-15,107.00000000000003,746.6999999999998,911.0999999999998,835.9999999999999
2020-04-16,139.2,980.9,1194.5000000000002,1334.1999999999998
2020-04-17,30.400000000000002,393.69999999999993,440.3,786.3000000000002
2020-04-18,26.3,420.4,461.0000000000001,566.9000000000002
