MeasurementDateGMT,Harrow - Pinner Road: Nitric Oxide (ug/m3),Harrow - Pinner Road: Nitrogen Dioxide (ug/m3),Harrow - Pinner Road: Oxides of Nitrogen (ug/m3),Harrow - Pinner Road: PM10 Particulate (ug/m3)
2019-02-14,2800.0999999999995,1615.0999999999997,5908.100000000001,988.6
2019-02-15,3036.499999999999,1793.8999999999999,6450.299999999997,1224.3999999999999
2019-02-16,785.8000000000002,1171.9,2376.2999999999997,887.6999999999998
2019-02-17,347.40000000000003,771.2,1303.6000000000001,772.2
2019-02-18,655.9,1060.0,2065.6,436.20000000000005
2019-02-19,976.6999999999998,1254.1,2751.55,576.8000000000001
2019-02-20,579.9000000000001,1126.2,2014.9,547.0
2019-02-21,1014.5000000000001,1486.5,3042.1000000000004,632.0
2019-02-22,1155.2,1489.1000000000004,3260.4000000000005,710.2
2019-02-23,1424.3,1602.7999999999997,3787.0,937.8
2019-02-24,1570.8,1620.0,4028.9,981.0000000000001
2019-02-25,2000.6999999999996,2115.3,5182.999999999999,1080.2
2019-02-26,1976.9,2238.7000000000007,5269.5,1171.1999999999998
2019-02-27,4416.7,2832.2000000000003,9604.5,1577.2999999999997
2019-02-28,1877.6000000000001,1700.5999999999997,4579.8,820.3
2019-03-01,1188.8,1501.1,3323.9,806.1999999999997
2019-03-02,600.5,918.3000000000001,1839.3000000000002,410.20000000000005
2019-03-03,279.79999999999995,594.5,1023.3000000000002,265.8
2019-03-04,702.7999999999998,918.1,1996.1,356.9
2019-03-05,666.4,973.9999999999999,1995.8999999999999,327.6
2019-03-06,392.00000000000006,760.6,1361.2000000000003,310.70000000000005
2019-03-07,628.4999999999999,856.3,1820.4999999999998,215.49999999999997
2019-03-08,928.5000000000001,1108.7,2532.2999999999993,298.20000000000005
2019-03-09,556.1,961.0000000000001,1813.5,430.1000000000001
2019-03-10,345.9,667.3000000000002,1197.6000000000001,152.49999999999997
2019-03-11,539.4,846.6,1673.4999999999998,323.1
2019-03-12,437.79999999999995,792.5,1463.6999999999998,225.79999999999998
2019-03-13,430.50000000000006,667.0,1326.9999999999998,349.4
2019-03-14,461.6,772.2,1479.6,280.2
2019-03-15,594.0,849.0999999999999,1759.7,225.90000000000006
2019-03-16,281.5,487.9,919.6000000000001,265.50000000000006
2019-03-17,565.1,838.9000000000001,1705.6999999999998,167.10000000000002
2019-03-18,1252.1000000000001,1441.4999999999998,3361.8999999999996,464.90000000000003
2019-03-19,943.0,1366.6,2812.6000000000004,470.30000000000007
2019-03-20,876.0999999999998,1224.2,2566.8999999999996,372.79999999999995
2019-03-21,948.8,1071.3,2525.5999999999995,439.5999999999999
2019-03-22,824.5,1140.1,2404.2000000000003,415.20000000000005
2019-03-23,240.70000000000002,817.7,1186.9,431.19999999999993
2019-03-24,586.4,1087.0000000000002,1986.0,469.1000000000001
2019-03-25,476.9,949.5,1681.2,410.20000000000005
2019-03-26,1449.8999999999999,1649.3999999999996,3872.8999999999996,594.0000000000001
2019-03-27,1084.0,1520.7000000000003,3182.8999999999996,471.59999999999997
2019-03-28,711.4,1630.0999999999997,2721.4,664.5999999999999
2019-03-29,1572.6000000000001,1905.0,4316.2,951.4
2019-03-30,1470.1000000000001,1620.7000000000003,3875.1,1137.1
2019-03-31,81.24999999999999,352.85,477.5,630.4000000000001
2019-04-01,160.99999999999997,678.3,925.1,516.1
2019-04-02,1417.8,1538.6,3712.5000000000005,621.9999999999999
2019-04-03,1280.6,1475.1,3438.6,436.6000000000001
2019-04-04,267.0,792.8999999999997,1202.1,247.49999999999997
2019-04-05,137.7,642.6,853.7999999999998,332.40000000000003
2019-04-06,103.3,421.3999999999999,579.9,391.29999999999995
2019-04-07,225.7,532.3999999999999,878.4,905.3000000000002
2019-04-08,915.5999999999999,1252.1000000000001,2656.3999999999996,1013.2999999999998
2019-04-09,167.69999999999996,633.9000000000002,891.0999999999998,764.8999999999999
2019-04-10,108.90000000000003,366.4,533.1,411.5
2019-04-11,131.2,539.4,740.5,337.5
2019-04-12,118.4,535.0000000000001,715.9000000000001,347.70000000000005
2019-04-13,158.50000000000003,587.1,830.3,331.9
2019-04-14,151.2,627.6999999999998,859.6000000000001,440.79999999999995
2019-04-15,174.99999999999994,782.1999999999999,1051.0,808.6
2019-04-16,825.4000000000001,1513.2999999999997,2778.7000000000003,1276.8796178343948
2019-04-17,383.69999999999993,1043.3,1631.7,1259.7210191082804
2019-04-18,209.20000000000005,803.2,1124.1999999999998,1176.6229299363058
2019-04-19,221.90000000000003,922.0000000000001,1262.9,1093.5248407643314
2019-04-20,165.4,772.9,1026.7,1010.4267515923566
2019-04-21,107.20000000000002,802.4,966.8999999999999,927.3286624203823
2019-04-22,106.30000000000001,1017.2999999999998,1180.5,844.2305732484078
2019-04-23,217.39999999999998,1131.3,1464.8999999999996,761.1324840764331
2019-04-24,367.1,1013.5,1576.3,678.0343949044587
2019-04-25,333.79999999999995,747.5999999999998,1259.3999999999996,594.9363057324842
2019-04-26,594.3000000000001,935.3999999999996,1846.7999999999997,511.8382165605096
2019-04-27,449.50000000000006,681.1,1370.7,428.74012738853514
2019-04-28,281.90000000000003,607.8000000000002,1040.5,345.6420382165606
2019-04-29,213.85000000000002,743.6500000000001,1071.55,347.0920382165605
2019-04-30,375.3,1179.7,1754.9999999999998,629.3000000000001
2019-05-01,761.4999999999999,1303.1,2471.1,624.1999999999999
2019-05-02,521.5,893.0999999999998,1692.4999999999995,350.4999999999999
2019-05-03,605.3,932.5999999999999,1860.6999999999996,355.1
2019-05-04,263.8999999999999,502.49999999999994,906.6999999999998,299.0
2019-05-05,470.09999999999997,875.8999999999999,1596.5,422.4
2019-05-06,497.0,898.9000000000001,1660.7,330.6
2019-05-07,607.7,1031.9,1964.3000000000002,474.09999999999997
2019-05-08,566.3000000000001,1016.0,1884.0,308.4
2019-05-09,859.1,1065.8000000000002,2383.0000000000005,423.8999999999999
2019-05-10,904.1,1133.8,2519.4999999999995,444.1999999999999
2019-05-11,427.59999999999997,854.9000000000001,1510.5,372.8999999999999
2019-05-12,257.69999999999993,663.6999999999999,1059.0,292.59999999999997
2019-05-13,280.2,579.2,1008.9999999999999,322.3000000000001
2019-05-14,145.65,446.5499999999999,669.4499999999997,341.9
2019-05-15,179.10000000000005,578.1999999999999,852.8,581.6
2019-05-16,144.3,416.8,637.2999999999998,513.5
2019-05-17,196.0,510.3,811.2,443.1
2019-05-18,598.2,1050.3,1967.9000000000003,484.20000000000005
2019-05-19,332.09999999999997,776.6999999999999,1285.6,505.69999999999993
2019-05-20,495.20000000000005,942.8999999999997,1702.3999999999996,485.5
2019-05-21,469.2000000000001,875.8,1595.0000000000002,348.2
2019-05-22,485.89999999999986,1082.0000000000002,1827.3000000000002,358.0
2019-05-23,595.5999999999999,1281.8000000000004,2195.2000000000003,395.8
2019-05-24,589.7,970.0,1873.9999999999998,411.29999999999984
2019-05-25,490.1000000000001,789.3000000000001,1540.3999999999999,288.1
2019-05-26,476.3,608.1,1338.6000000000001,293.79999999999995
2019-05-27,439.69999999999993,647.9000000000001,1322.1000000000001,304.70000000000005
2019-05-28,509.90000000000003,841.3999999999999,1623.4,198.20000000000002
2019-05-29,637.5999999999999,1044.5,2022.8000000000002,285.3
2019-05-30,514.3000000000001,643.7,1432.7000000000003,281.1000000000001
2019-05-31,654.2000000000002,784.6,1787.9,237.79999999999993
2019-06-01,548.4,949.9999999999999,1791.3,352.70000000000005
2019-06-02,333.6999999999999,674.5000000000001,1186.1000000000001,330.70000000000005
2019-06-03,502.49999999999994,752.7,1522.8,367.40000000000003
2019-06-04,348.3,929.9,1463.9999999999998,430.80000000000007
2019-06-05,550.2,824.9,1668.1999999999998,290.7
2019-06-06,526.8999999999999,883.4000000000001,1691.1000000000001,301.4
2019-06-07,203.10000000000005,719.9,1030.9,306.5
2019-06-08,511.49999999999994,710.1,1494.1000000000001,213.99999999999997
2019-06-09,455.69999999999993,784.8000000000001,1483.5999999999995,285.9
2019-06-10,361.7,634.9999999999999,1189.8,202.50000000000006
2019-06-11,420.80000000000007,521.0000000000001,1166.2999999999997,251.4
2019-06-12,385.1000000000001,723.3999999999999,1313.5,186.50000000000003
2019-06-13,547.9000000000001,887.9000000000001,1727.8000000000002,222.19999999999993
2019-06-14,450.0999999999999,734.1999999999999,1424.4,278.3
2019-06-15,412.9000000000001,762.2,1395.6,280.99999999999994
2019-06-16,295.79999999999995,523.5,977.0999999999999,244.99999999999997
2019-06-17,372.3,668.5999999999999,1239.6999999999998,309.59999999999997
2019-06-18,585.4999999999999,1140.8,2038.6,374.7
2019-06-19,724.6999999999999,1031.4,2142.9,513.5
2019-06-20,571.5000000000001,771.1999999999999,1647.8999999999999,308.2
2019-06-21,751.2,1015.6,2167.7,372.4
2019-06-22,331.20000000000005,661.9000000000001,1169.2000000000003,319.4
2019-06-23,76.99999999999999,447.1,565.6,543.4
2019-06-24,545.0,1181.2,2016.3,701.7
2019-06-25,230.90000000000003,640.8,994.8000000000001,442.29999999999995
2019-06-26,104.99999999999999,251.0,412.4000000000001,291.70000000000005
2019-06-27,88.4,252.5,387.59999999999997,322.9
2019-06-28,109.6,319.8,488.49999999999994,443.1
2019-06-29,235.50000000000003,898.8000000000001,1260.1000000000001,604.3
2019-06-30,384.7999999999999,597.1999999999999,1187.1,310.00000000000006
2019-07-01,485.29999999999995,616.5,1360.6000000000001,238.9
2019-07-02,291.7999999999999,567.2,1014.5000000000001,300.90000000000003
2019-07-03,177.50000000000003,525.6999999999999,797.6000000000001,321.7
2019-07-04,489.50000000000006,931.6999999999999,1682.3000000000002,366.5
2019-07-05,651.9000000000001,1235.0,2233.9,465.2000000000001
2019-07-06,444.5,637.1000000000001,1318.8,288.7
2019-07-07,155.90000000000003,416.2,654.8000000000001,263.79999999999995
2019-07-08,333.30000000000007,733.5000000000001,1244.3,322.5
2019-07-09,594.4,1040.3000000000002,1951.8000000000002,433.4
2019-07-10,682.5,1178.7,2224.9,468.94023605150215
2019-07-11,657.9000000000001,988.9,1997.2000000000003,426.393347639485
2019-07-12,426.50000000000006,620.5,1273.9,428.71094420600855
2019-07-13,271.80000000000007,495.2,911.7999999999997,431.02854077253215
2019-07-14,122.89999999999999,294.2,482.50000000000006,433.34613733905576
2019-07-15,202.80000000000004,471.50000000000006,782.8,435.6637339055794
2019-07-16,571.8999999999999,1055.0,1932.2000000000003,437.98133047210297
2019-07-17,557.8,1048.8999999999999,1903.6999999999998,440.2989270386267
2019-07-18,720.2,948.3,2052.3,442.6165236051502
2019-07-19,645.0,881.9000000000001,1870.7,444.9341201716737
2019-07-20,562.1000000000001,742.1999999999999,1604.1999999999998,447.2517167381974
2019-07-21,430.1999999999999,632.5,1292.1,449.569313304721
2019-07-22,543.9,759.4,1593.7999999999997,451.8869098712446
2019-07-23,394.20000000000016,840.7,1445.1,454.20450643776815
2019-07-24,684.8000000000001,1236.0999999999997,2286.5,456.52210300429186
2019-07-25,343.7,1394.2000000000003,1921.7000000000003,458.8396995708154
2019-07-26,685.6999999999999,1069.6000000000001,2121.2000000000003,461.157296137339
2019-07-27,527.0,675.6,1483.2,463.4748927038627
2019-07-28,480.0,693.2,1429.1000000000001,465.7924892703862
2019-07-29,498.79999999999995,803.3999999999999,1568.3000000000002,468.1100858369098
2019-07-30,224.9,511.0000000000001,856.3000000000001,470.42768240343344
2019-07-31,594.6999999999999,744.5,1656.9000000000003,472.74527896995704
2019-08-01,516.0000000000001,785.4,1576.1999999999998,475.06287553648065
2019-08-02,243.7,549.6,923.0999999999999,477.3804721030042
2019-08-03,307.59999999999997,855.1000000000001,1326.7,479.69806866952786
2019-08-04,247.99999999999997,825.8,1205.9999999999998,482.0156652360515
2019-08-05,530.5999999999999,696.9999999999999,1510.5499999999995,484.33326180257507
2019-08-06,407.90000000000003,491.09999999999997,1116.8000000000002,486.6508583690987
2019-08-07,555.6,614.3,1466.2,488.96845493562233
2019-08-08,484.00000000000006,632.9999999999999,1374.9999999999998,491.2860515021459
2019-08-09,356.1,480.29999999999995,1026.1999999999998,493.60364806866954
2019-08-10,225.00000000000003,276.00000000000006,620.9,495.92124463519315
2019-08-11,391.7,488.79999999999995,1089.4999999999998,498.2388412017167
2019-08-12,723.7000000000003,817.8,1927.6,500.55643776824024
2019-08-13,643.9,784.5999999999999,1772.2000000000003,502.874034334764
2019-08-14,526.0999999999999,754.5,1561.0,505.1916309012875
2019-08-15,594.7,628.1000000000001,1539.8999999999999,507.5092274678111
2019-08-16,551.2,660.9,1506.2,509.8268240343347
2019-08-17,399.9000000000001,443.20000000000005,1056.1,512.1444206008583
2019-08-18,350.9000000000001,469.09999999999997,1006.4999999999999,514.462017167382
2019-08-19,478.99999999999994,569.6999999999999,1304.3,516.7796137339055
2019-08-20,724.6999999999999,921.4,2032.9,519.0972103004292
2019-08-21,719.6000000000001,940.9999999999999,2043.6000000000001,521.4148068669527
2019-08-22,656.9000000000001,920.0,1927.2000000000003,523.7324034334764
2019-08-23,739.3999999999999,994.1,2127.9,526.0500000000001
2019-08-24,465.90000000000003,1275.4,1989.3,528.3675965665236
2019-08-25,269.6,1184.5,1597.8999999999999,530.6851931330472
2019-08-26,380.0,1294.0000000000002,1876.3000000000002,533.0027896995708
2019-08-27,476.0999999999999,1326.2,2056.2,535.3203862660943
2019-08-28,547.1,735.0999999999998,1573.7,537.637982832618
2019-08-29,544.5,643.8000000000001,1478.9999999999998,539.9555793991417
2019-08-30,483.0,778.9000000000001,1519.5,542.2731759656652
2019-08-31,604.5000000000001,790.9000000000001,1717.4,544.5907725321888
2019-09-01,529.8000000000001,689.7000000000002,1501.6999999999996,546.9083690987125
2019-09-02,725.6999999999998,828.6999999999999,1941.8999999999996,549.2259656652361
2019-09-03,506.5999999999999,615.3499999999998,1391.85,551.5435622317596
2019-09-04,524.0,493.3999999999999,1297.1000000000004,553.8611587982832
2019-09-05,588.3000000000001,635.4,1537.3,556.178755364807
2019-09-06,763.8,802.4,1973.3,558.4963519313304
2019-09-07,277.3,416.7000000000001,841.3999999999999,560.8139484978541
2019-09-08,583.3,758.9,1652.8999999999999,563.1315450643776
2019-09-09,505.79999999999995,891.0999999999999,1666.8999999999999,565.4491416309012
2019-09-10,913.1999999999998,806.1,2205.7000000000003,567.7667381974247
2019-09-11,452.6,429.3999999999999,1123.6999999999998,570.0843347639485
2019-09-12,540.1000000000001,433.50000000000006,1261.6,572.4019313304722
2019-09-13,250.89999999999995,451.3,835.7000000000002,574.7195278969957
2019-09-14,1228.0,1102.8,2985.1,577.0371244635193
2019-09-15,667.4000000000001,829.0000000000001,1852.0000000000002,579.3547210300428
2019-09-16,693.3000000000003,557.3,1620.1,581.6723175965664
2019-09-17,332.5000000000001,437.9,947.8,583.9899141630899
2019-09-18,556.5000000000001,736.7,1590.3,586.3075107296138
2019-09-19,739.1000000000001,819.0,1951.9999999999998,588.6251072961375
2019-09-20,439.4,660.8000000000001,1334.4999999999998,590.9427038626609
2019-09-21,172.99999999999997,788.9999999999999,1054.6000000000004,593.2603004291846
2019-09-22,408.70000000000005,828.0,1454.8999999999999,595.5778969957081
2019-09-23,403.70000000000005,455.4,1074.9,597.8954935622316
2019-09-24,422.3999999999999,537.0,1184.3999999999999,600.2130901287553
2019-09-25,587.0000000000001,536.2,1436.1,602.530686695279
2019-09-26,510.7,504.4000000000001,1287.7,467.83444206008573
2019-09-27,551.5000000000001,536.9,1382.0999999999995,343.4000000000001
2019-09-28,431.69999999999993,427.20000000000005,1088.8,266.99999999999994
2019-09-29,307.20000000000005,322.70000000000005,793.5000000000001,164.59999999999997
2019-09-30,736.3000000000001,619.9,1748.9000000000003,278.1
2019-10-01,593.5999999999999,563.6999999999999,1473.6999999999998,270.9
2019-10-02,1022.8,644.5999999999999,2212.6,301.09999999999997
2019-10-03,1385.6,667.3,2791.4999999999995,396.9
2019-10-04,1165.9,804.0,2591.5000000000005,483.09999999999997
2019-10-05,247.50000000000003,683.4,1063.7,302.59999999999997
2019-10-06,300.6,387.2,848.3,240.4
2019-10-07,791.8999999999997,665.7,1880.6,290.09999999999997
2019-10-08,690.2,562.4,1621.0000000000002,413.90000000000003
2019-10-09,577.4999999999998,558.9000000000001,1443.8000000000002,282.80000000000007
2019-10-10,444.99999999999994,399.2999999999999,1081.1999999999998,328.8
2019-10-11,317.99999999999994,414.6,902.0000000000001,232.0
2019-10-12,576.0999999999999,786.6999999999999,1670.5000000000002,221.4
2019-10-13,422.30000000000007,541.1000000000001,1188.7,226.40000000000006
2019-10-14,479.69999999999993,681.2,1416.3999999999999,302.99999999999994
2019-10-15,734.6999999999998,785.2000000000002,1911.8,321.40000000000003
2019-10-16,1062.1,705.7,2334.2999999999997,371.9
2019-10-17,1047.1000000000001,756.1,2361.7000000000003,352.6000000000001
2019-10-18,386.50000000000006,549.4000000000001,1141.9,314.7
2019-10-19,1196.8,724.3999999999999,2559.1,437.2
2019-10-20,625.5000000000001,380.5,1339.3,291.5
2019-10-21,262.00000000000006,391.09999999999997,792.7,248.60000000000002
2019-10-22,2131.2999999999993,854.3,4122.299999999999,509.7
2019-10-23,1359.2000000000003,858.2,2943.0000000000005,591.4000000000001
2019-10-24,1186.7,887.9000000000001,2707.6,535.5
2019-10-25,777.2999999999997,614.0000000000001,1806.3000000000002,266.99999999999994
2019-10-26,359.19999999999993,458.4,1008.6999999999999,256.59999999999997
2019-10-27,1110.0000000000002,791.1999999999999,2492.8999999999996,768.0
2019-10-28,766.0,604.1,1778.5,389.3
2019-10-29,125.70000000000002,421.1,614.1999999999999,242.89999999999995
2019-10-30,160.7,628.8000000000001,874.9999999999999,422.09999999999997
2019-10-31,483.84999999999985,767.0999999999999,1509.2,680.1
2019-11-01,522.9000000000001,765.4000000000001,1567.3999999999999,344.00000000000006
2019-11-02,239.89999999999998,283.8,651.6999999999999,239.8
2019-11-03,1078.8,784.8000000000001,2439.2000000000003,366.59999999999997
2019-11-04,1583.8999999999996,862.2,3290.7,381.5999999999999
2019-11-05,420.3,513.1,1157.7999999999997,267.2
2019-11-06,995.7000000000002,908.8000000000002,2435.5,573.1999999999999
2019-11-07,1746.6000000000001,834.3,3512.55,517.0
2019-11-08,1952.3999999999994,744.9000000000001,3738.3000000000006,436.1
2019-11-09,541.2000000000002,747.1999999999999,1576.8999999999996,326.25
2019-11-10,1155.7,638.3,2410.4,437.59999999999997
2019-11-11,676.9999999999999,733.2999999999998,1771.5,343.20000000000005
2019-11-12,678.4,697.5999999999999,1737.1999999999998,267.6
2019-11-13,976.5,860.5999999999999,2358.2000000000007,386.70000000000005
2019-11-14,487.2999999999999,876.2,1623.6,213.4
2019-11-15,251.7,412.2000000000001,798.5999999999999,332.3999999999999
2019-11-16,1859.8999999999999,836.4,3688.1,573.9
2019-11-17,2381.7000000000003,877.1000000000001,4528.9,684.8
2019-11-18,1467.0,878.8000000000001,3128.0999999999995,449.2
2019-11-19,3520.6,1308.1000000000001,6705.9,819.4000000000003
2019-11-20,530.1,921.7999999999998,1734.4999999999995,422.5000000000001
2019-11-21,313.1,728.6000000000001,1208.5000000000002,568.6
2019-11-22,201.59999999999997,770.5000000000002,1079.8999999999996,272.30000000000007
2019-11-23,355.4,689.5,1234.7,349.9
2019-11-24,883.9999999999999,739.4999999999999,2095.3,451.10000000000014
2019-11-25,347.09999999999997,699.0999999999998,1231.6,227.6
2019-11-26,317.00000000000006,671.1,1157.3000000000002,245.3
2019-11-27,668.2,896.4,1920.8000000000002,255.29999999999995
2019-11-28,679.1,578.0999999999999,1619.8000000000002,316.5
2019-11-29,2331.5,1027.6999999999998,4602.3,565.3000000000001
2019-11-30,837.4,917.5000000000001,2201.3000000000006,372.4
2019-12-01,248.3,504.3,884.8999999999997,191.9
2019-12-02,2341.7999999999997,1281.4999999999998,4872.3,589.4
2019-12-03,2661.4,1529.1999999999998,5610.2,668.0
2019-12-04,4934.200000000001,1594.3,9160.099999999999,743.6
2019-12-05,2251.9999999999995,988.8,4441.300000000001,505.7999999999999
2019-12-06,393.8999999999999,557.9999999999999,1161.3000000000002,158.99999999999997
2019-12-07,482.5,620.9999999999998,1360.8,272.8
2019-12-08,270.0,382.40000000000003,796.0000000000002,294.70000000000005
2019-12-09,1103.1999999999998,692.2,2383.4000000000005,326.7
2019-12-10,851.5999999999998,731.3000000000001,2037.0999999999997,293.6
2019-12-11,1265.8999999999999,1109.45,3050.399999999999,312.75
2019-12-12,516.3000000000001,916.6,1708.9999999999995,276.20000000000005
2019-12-13,529.8000000000001,631.6999999999999,1444.3999999999999,364.29999999999995
2019-12-14,478.1,687.5,1421.2,358.40000000000003
2019-12-15,310.09999999999997,485.3,960.6999999999999,246.6
2019-12-16,1310.1,1263.2,3272.2999999999997,397.8999999999999
2019-12-17,1153.1000000000001,1205.7999999999997,2974.1,329.4
2019-12-18,1104.1000000000001,881.8999999999997,2574.899999999999,340.59999999999997
2019-12-19,259.90000000000003,438.00000000000006,836.7000000000003,379.6999999999999
2019-12-20,722.6,928.1999999999999,2035.6,183.8
2019-12-21,303.49999999999994,598.6999999999999,1064.1000000000001,240.7
2019-12-22,564.1000000000001,723.0999999999999,1588.0,212.79999999999998
2019-12-23,871.2,898.4999999999999,2234.7999999999997,497.00000000000006
2019-12-24,460.6000000000001,615.5000000000001,1321.6000000000001,335.2000000000001
2019-12-25,1337.4,762.1,2812.6000000000004,490.40000000000003
2019-12-26,541.4,647.1000000000001,1476.8999999999999,325.2
2019-12-27,985.0,787.3,2296.8999999999996,427.09999999999997
2019-12-28,552.9,826.6999999999999,1673.8999999999996,441.6
2019-12-29,628.0,641.3,1604.7000000000003,482.8999999999999
2019-12-30,1082.4,762.9999999999999,2423.0,600.0
2019-12-31,249.99999999999997,679.9000000000001,1063.2999999999997,569.2
2020-01-01,893.0000000000001,973.3000000000001,2342.6000000000004,895.4999999999999
2020-01-02,332.5,573.0000000000001,1082.8,301.00000000000006
2020-01-03,697.3,795.5,1864.6000000000001,287.99999999999994
2020-01-04,748.8000000000001,957.0000000000001,2105.2,301.59999999999997
2020-01-05,413.40000000000003,679.8000000000001,1313.9999999999995,168.1
2020-01-06,510.99999999999994,722.1000000000001,1506.3999999999996,271.40000000000003
2020-01-07,530.1999999999999,815.3000000000001,1628.2000000000003,338.7
2020-01-08,854.0,872.8999999999999,2182.2999999999997,700.9000000000001
2020-01-09,395.50000000000006,547.3,1153.8000000000004,274.09999999999997
2020-01-10,809.3000000000001,873.2999999999998,2114.0,316.20000000000005
2020-01-11,261.40000000000003,448.49999999999994,848.8999999999997,326.30000000000007
2020-01-12,453.3,615.3,1309.8999999999999,188.49999999999997
2020-01-13,332.49999999999994,510.69999999999976,1020.7999999999997,242.20000000000002
2020-01-14,281.40000000000003,443.89999999999986,875.6999999999999,194.3
2020-01-15,597.6,812.9999999999998,1729.4999999999998,174.0
2020-01-16,263.9,539.9999999999999,944.7,275.3
2020-01-17,633.7,773.1,1744.3999999999996,220.89999999999995
2020-01-18,1838.4999999999998,1183.7,4003.0,420.6
2020-01-19,2156.3,1276.3999999999999,4583.000000000001,444.99999999999994
2020-01-20,3983.2000000000007,1565.6,7673.2,754.6999999999998
2020-01-21,4967.799999999999,1613.2,9230.8,810.8
2020-01-22,1415.1000000000004,1012.2,3181.4,602.8000000000001
2020-01-23,864.3000000000002,988.7,2314.0000000000005,442.0
2020-01-24,1515.1999999999998,1045.8,3369.1,452.6
2020-01-25,446.79999999999995,758.7,1443.3999999999999,545.0
2020-01-26,299.2,549.3,1008.1,377.70000000000005
2020-01-27,642.8000000000001,978.8,1965.0,237.64999999999998
2020-01-28,608.9,739.6,1673.1999999999998,280.99999999999994
2020-01-29,569.4,780.1000000000001,1652.5,479.70000000000005
2020-01-30,425.0999999999999,592.3000000000001,1243.8999999999999,205.29999999999998
2020-01-31,262.29999999999995,420.39999999999986,822.3999999999997,192.02195121951218
2020-02-01,422.3,549.3,1197.2999999999997,542.6243902439026
2020-02-02,338.5,559.0999999999998,1077.9999999999995,897.1219512195122
2020-02-03,435.5,606.1,1273.3000000000002,1251.6195121951218
2020-02-04,452.9999999999999,648.0,1342.3999999999999,1606.117073170732
2020-02-05,669.4582677165355,820.2110236220474,1846.8574803149604,1595.7951219512195
2020-02-06,684.7559055118111,822.2078740157481,1872.2267716535434,837.3000000000001
2020-02-07,663.8929133858269,813.5905511811025,1831.4078740157477,739.9
2020-02-08,643.0299212598426,804.9732283464566,1790.5889763779526,532.3000000000001
2020-02-09,622.1669291338583,796.355905511811,1749.7700787401575,310.3
2020-02-10,579.6960629921259,783.9614173228347,1672.3488188976378,310.19999999999993
2020-02-11,562.1,698.7000000000002,1560.5,435.70000000000005
2020-02-12,740.0000000000001,973.5,2108.1,420.8
2020-02-13,557.0999999999999,840.5000000000001,1694.9999999999998,226.20000000000005
2020-02-14,1076.3,1023.2999999999998,2673.5,509.80000000000007
2020-02-15,193.9,379.0000000000001,676.3,182.80000000000004
2020-02-16,210.19999999999996,370.8,692.7,129.6
2020-02-17,335.90000000000003,495.90000000000003,1011.1,408.0999999999999
2020-02-18,385.20000000000016,603.8000000000001,1194.1000000000001,278.2
2020-02-19,623.0,868.0999999999999,1823.1000000000004,292.5999999999999
2020-02-20,435.3,661.2,1328.3000000000002,177.09999999999997
2020-02-21,362.5,478.4,1034.6,461.1000000000001
2020-02-22,311.49999999999994,454.70000000000005,932.7000000000002,415.80000000000007
2020-02-23,459.9,612.0999999999999,1317.6000000000001,230.7
2020-02-24,337.90000000000003,548.0,1065.7,189.79999999999995
2020-02-25,588.9000000000001,762.6999999999998,1665.7000000000003,358.5
2020-02-26,629.0000000000001,830.1,1794.5,366.70000000000005
2020-02-27,638.7,928.5000000000002,1907.4999999999998,302.80000000000007
2020-02-28,478.6000000000001,902.6999999999999,1636.6999999999998,285.90000000000003
2020-02-29,366.9,514.6,1077.2,365.4999999999999
2020-03-01,308.09999999999997,518.9,991.4,291.09999999999997
2020-03-02,566.0999999999999,812.1000000000001,1679.6000000000001,238.50000000000003
2020-03-03,1184.2,1194.3,3009.6999999999994,554.1999999999999
2020-03-04,970.3,1041.0999999999997,2529.0000000000005,358.19999999999993
2020-03-05,178.60000000000002,464.8,739.1,277.0
2020-03-06,1751.1000000000001,1170.0,3854.8999999999996,556.9999999999999
2020-03-07,765.8,930.6999999999998,2105.3,538.6000000000001
2020-03-08,416.3,564.9,1203.3,282.19999999999993
2020-03-09,601.7999999999998,731.6999999999998,1654.6000000000001,371.0
2020-03-10,372.50000000000006,456.2,1027.5,181.5
2020-03-11,297.09999999999997,445.80000000000007,901.5000000000002,274.09999999999997
2020-03-12,474.99999999999994,522.5,1251.1000000000001,368.8
2020-03-13,709.9000000000001,876.1,1964.8,393.1
2020-03-14,402.20000000000005,604.4,1221.6,283.70000000000005
2020-03-15,427.2,623.1,1277.8,218.0
2020-03-16,886.6999999999998,997.2,2357.0,400.7
2020-03-17,467.7,754.5999999999999,1472.1000000000001,407.3
2020-03-18,420.0,591.5,1235.3000000000002,320.90000000000003
2020-03-19,151.00000000000003,421.4,653.1999999999999,304.1
2020-03-20,82.8,252.99999999999997,379.8,252.2
2020-03-21,58.199999999999996,254.5,343.2,293.0
2020-03-22,59.39999999999999,301.6,392.6000000000001,343.8
2020-03-23,257.45,810.9499999999999,1206.1000000000004,475.79999999999995
2020-03-24,464.2,898.5,1610.5,470.9
2020-03-25,450.90000000000003,804.4000000000001,1495.8000000000004,578.8000000000001
2020-03-26,98.90000000000003,439.00000000000006,590.4,714.9999999999999
2020-03-27,64.0,268.6000000000001,366.40000000000003,757.5000000000001
2020-03-28,42.30000000000001,137.6,202.70000000000005,424.0
2020-03-29,36.49999999999999,101.5,157.60000000000002,314.5
2020-03-30,86.29999999999997,204.99999999999991,336.9999999999998,225.7
2020-03-31,61.39999999999999,263.79999999999995,358.6,285.70000000000005
