MeasurementDateGMT,Westminster - Duke Street (Grosvenor): Nitric Oxide (ug/m3),Westminster - Duke Street (Grosvenor): Nitrogen Dioxide (ug/m3),Westminster - Duke Street (Grosvenor): Oxides of Nitrogen (ug/m3)
2019-04-20,1106.4000000000003,1488.0,3184.799999999999
2019-04-21,1106.4000000000003,1488.0,3184.799999999999
2019-04-22,1106.4000000000003,1488.0,3184.799999999999
2019-04-23,1106.4000000000003,1488.0,3184.799999999999
2019-04-24,1106.4000000000003,1488.0,3184.799999999999
2019-04-25,1106.4000000000003,1488.0,3184.799999999999
2019-04-26,1106.4000000000003,1488.0,3184.799999999999
2019-04-27,1106.4000000000003,1488.0,3184.799999999999
2019-04-28,1106.4000000000003,1488.0,3184.799999999999
2019-04-29,1106.4000000000003,1488.0,3184.799999999999
2019-04-30,1106.4000000000003,1488.0,3184.799999999999
2019-05-01,1106.4000000000003,1488.0,3184.799999999999
2019-05-02,1106.4000000000003,1488.0,3184.799999999999
2019-05-03,1106.4000000000003,1488.0,3184.799999999999
2019-05-04,1106.4000000000003,1488.0,3184.799999999999
2019-05-05,1106.4000000000003,1488.0,3184.799999999999
2019-05-06,1106.4000000000003,1488.0,3184.799999999999
2019-05-07,1106.4000000000003,1488.0,3184.799999999999
2019-05-08,1106.4000000000003,1488.0,3184.799999999999
2019-05-09,1106.4000000000003,1488.0,3184.799999999999
2019-05-10,1106.4000000000003,1488.0,3184.799999999999
2019-05-11,1106.4000000000003,1488.0,3184.799999999999
2019-05-12,1106.4000000000003,1488.0,3184.799999999999
2019-05-13,1106.4000000000003,1488.0,3184.799999999999
2019-05-14,1106.4000000000003,1488.0,3184.799999999999
2019-05-15,1106.4000000000003,1488.0,3184.799999999999
2019-05-16,1106.4000000000003,1488.0,3184.799999999999
2019-05-17,1106.4000000000003,1488.0,3184.799999999999
2019-05-18,1106.4000000000003,1488.0,3184.799999999999
2019-05-19,1106.4000000000003,1488.0,3184.799999999999
2019-05-20,1106.4000000000003,1488.0,3184.799999999999
2019-05-21,1106.4000000000003,1488.0,3184.799999999999
2019-05-22,1106.4000000000003,1488.0,3184.799999999999
2019-05-23,1106.4000000000003,1488.0,3184.799999999999
2019-05-24,1106.4000000000003,1488.0,3184.799999999999
2019-05-25,1106.4000000000003,1488.0,3184.799999999999
2019-05-26,1106.4000000000003,1488.0,3184.799999999999
2019-05-27,1106.4000000000003,1488.0,3184.799999999999
2019-05-28,1106.4000000000003,1488.0,3184.799999999999
2019-05-29,1106.4000000000003,1488.0,3184.799999999999
2019-05-30,1106.4000000000003,1488.0,3184.799999999999
2019-05-31,1106.4000000000003,1488.0,3184.799999999999
2019-06-01,1106.4000000000003,1488.0,3184.799999999999
2019-06-02,1106.4000000000003,1488.0,3184.799999999999
2019-06-03,1106.4000000000003,1488.0,3184.799999999999
2019-06-04,1106.4000000000003,1488.0,3184.799999999999
2019-06-05,1106.4000000000003,1488.0,3184.799999999999
2019-06-06,1106.4000000000003,1488.0,3184.799999999999
2019-06-07,1106.4000000000003,1488.0,3184.799999999999
2019-06-08,1106.4000000000003,1488.0,3184.799999999999
2019-06-09,1106.4000000000003,1488.0,3184.799999999999
2019-06-10,1106.4000000000003,1488.0,3184.799999999999
2019-06-11,1106.4000000000003,1488.0,3184.799999999999
2019-06-12,1106.4000000000003,1488.0,3184.799999999999
2019-06-13,1106.4000000000003,1488.0,3184.799999999999
2019-06-14,1106.4000000000003,1488.0,3184.799999999999
2019-06-15,1106.4000000000003,1488.0,3184.799999999999
2019-06-16,1106.4000000000003,1488.0,3184.799999999999
2019-06-17,1106.4000000000003,1488.0,3184.799999999999
2019-06-18,1106.4000000000003,1488.0,3184.799999999999
2019-06-19,1106.4000000000003,1488.0,3184.799999999999
2019-06-20,1106.4000000000003,1488.0,3184.799999999999
2019-06-21,1106.4000000000003,1488.0,3184.799999999999
2019-06-22,1106.4000000000003,1488.0,3184.799999999999
2019-06-23,1106.4000000000003,1488.0,3184.799999999999
2019-06-24,1106.4000000000003,1488.0,3184.799999999999
2019-06-25,1106.4000000000003,1488.0,3184.799999999999
2019-06-26,1106.4000000000003,1488.0,3184.799999999999
2019-06-27,1106.4000000000003,1488.0,3184.799999999999
2019-06-28,1106.4000000000003,1488.0,3184.799999999999
2019-06-29,1106.4000000000003,1488.0,3184.799999999999
2019-06-30,1106.4000000000003,1488.0,3184.799999999999
2019-07-01,1106.4000000000003,1488.0,3184.799999999999
2019-07-02,1106.4000000000003,1488.0,3184.799999999999
2019-07-03,1106.4000000000003,1488.0,3184.799999999999
2019-07-04,1106.4000000000003,1488.0,3184.799999999999
2019-07-05,1106.4000000000003,1488.0,3184.799999999999
2019-07-06,1106.4000000000003,1488.0,3184.799999999999
2019-07-07,1106.4000000000003,1488.0,3184.799999999999
2019-07-08,1106.4000000000003,1488.0,3184.799999999999
2019-07-09,1106.4000000000003,1488.0,3184.799999999999
2019-07-10,1106.4000000000003,1488.0,3184.799999999999
2019-07-11,1106.4000000000003,1488.0,3184.799999999999
2019-07-12,1106.4000000000003,1488.0,3184.799999999999
2019-07-13,1106.4000000000003,1488.0,3184.799999999999
2019-07-14,1106.4000000000003,1488.0,3184.799999999999
2019-07-15,1106.4000000000003,1488.0,3184.799999999999
2019-07-16,1106.4000000000003,1488.0,3184.799999999999
2019-07-17,1106.4000000000003,1488.0,3184.799999999999
2019-07-18,1106.4000000000003,1488.0,3184.799999999999
2019-07-19,1106.4000000000003,1488.0,3184.799999999999
2019-07-20,1106.4000000000003,1488.0,3184.799999999999
2019-07-21,1106.4000000000003,1488.0,3184.799999999999
2019-07-22,1106.4000000000003,1488.0,3184.799999999999
2019-07-23,1106.4000000000003,1488.0,3184.799999999999
2019-07-24,1106.4000000000003,1488.0,3184.799999999999
2019-07-25,1106.4000000000003,1488.0,3184.799999999999
2019-07-26,1106.4000000000003,1488.0,3184.799999999999
2019-07-27,1106.4000000000003,1488.0,3184.799999999999
2019-07-28,1106.4000000000003,1488.0,3184.799999999999
2019-07-29,1106.4000000000003,1488.0,3184.799999999999
2019-07-30,1106.4000000000003,1488.0,3184.799999999999
2019-07-31,1106.4000000000003,1488.0,3184.799999999999
2019-08-01,1106.4000000000003,1488.0,3184.799999999999
2019-08-02,1106.4000000000003,1488.0,3184.799999999999
2019-08-03,1106.4000000000003,1488.0,3184.799999999999
2019-08-04,1106.4000000000003,1488.0,3184.799999999999
2019-08-05,1106.4000000000003,1488.0,3184.799999999999
2019-08-06,1106.4000000000003,1488.0,3184.799999999999
2019-08-07,1106.4000000000003,1488.0,3184.799999999999
2019-08-08,1106.4000000000003,1488.0,3184.799999999999
2019-08-09,1106.4000000000003,1488.0,3184.799999999999
2019-08-10,1106.4000000000003,1488.0,3184.799999999999
2019-08-11,1106.4000000000003,1488.0,3184.799999999999
2019-08-12,1106.4000000000003,1488.0,3184.799999999999
2019-08-13,1106.4000000000003,1488.0,3184.799999999999
2019-08-14,1106.4000000000003,1488.0,3184.799999999999
2019-08-15,1106.4000000000003,1488.0,3184.799999999999
2019-08-16,1106.4000000000003,1488.0,3184.799999999999
2019-08-17,1106.4000000000003,1488.0,3184.799999999999
2019-08-18,1106.4000000000003,1488.0,3184.799999999999
2019-08-19,1106.4000000000003,1488.0,3184.799999999999
2019-08-20,1106.4000000000003,1488.0,3184.799999999999
2019-08-21,1106.4000000000003,1488.0,3184.799999999999
2019-08-22,1027.1000000000004,1440.6000000000001,3015.7999999999997
2019-08-23,830.3,1113.3999999999999,2386.6000000000004
2019-08-24,272.49999999999994,1412.1000000000001,1830.7
2019-08-25,101.0,1402.8,1557.2999999999997
2019-08-26,227.60000000000002,1532.2,1881.5000000000002
2019-08-27,332.59999999999997,1652.5,2162.2
2019-08-28,384.7,808.7,1399.1
2019-08-29,426.4,770.4,1424.3
2019-08-30,414.50000000000006,794.1,1430.0000000000002
2019-08-31,212.09999999999994,688.9999999999999,1013.5999999999999
2019-09-01,72.79999999999998,515.8,626.8
2019-09-02,353.59999999999997,833.1000000000001,1375.4999999999998
2019-09-03,281.1,651.8000000000001,1082.7
2019-09-04,255.6,586.9999999999999,979.2
2019-09-05,288.3,798.2999999999998,1240.3000000000002
2019-09-06,402.99999999999994,906.9999999999999,1525.6
2019-09-07,132.60000000000002,549.0,751.9
2019-09-08,63.19999999999999,476.3,573.1
2019-09-09,228.69999999999996,962.0000000000001,1312.7000000000003
2019-09-10,487.0,1081.4,1828.1999999999998
2019-09-11,246.4,622.3999999999999,1000.0
2019-09-12,333.70000000000005,631.6,1143.3999999999999
2019-09-13,136.29999999999995,612.5,821.9999999999999
2019-09-14,773.3,1339.8000000000002,2525.3
2019-09-15,266.5,966.3,1375.1999999999998
2019-09-16,375.7,718.4000000000001,1294.6999999999998
2019-09-17,139.6,596.0,810.0
2019-09-18,177.79999999999995,792.8,1065.4999999999998
2019-09-19,483.0,1120.6,1861.3999999999996
2019-09-20,207.6,1011.7,1330.1000000000004
2019-09-21,148.0,1178.3000000000002,1405.3999999999999
2019-09-22,576.4999999999999,1134.1000000000001,2018.2
2019-09-23,664.3000000000001,797.0999999999998,1815.3999999999999
2019-09-24,836.3000000000001,902.2000000000002,2184.6
2019-09-25,491.69999999999993,674.5,1428.4
2019-09-26,608.3,815.4000000000001,1748.0
2019-09-27,746.1000000000001,744.6,1888.5000000000002
2019-09-28,331.70000000000005,587.8,1096.7
2019-09-29,199.29999999999998,485.99999999999994,791.6
2019-09-30,921.0999999999999,870.2,2282.4999999999995
2019-10-01,826.2,823.3,2090.2000000000003
2019-10-02,492.99999999999994,854.9000000000001,1611.1999999999998
2019-10-03,1542.0,1241.8,3605.4000000000005
2019-10-04,509.5,899.8,1680.6
2019-10-05,192.70000000000002,826.0999999999998,1121.8
2019-10-06,158.10000000000002,638.4,880.5999999999999
2019-10-07,1068.6999999999998,947.7,2586.399999999999
2019-10-08,288.8,635.8,1078.6999999999998
2019-10-09,276.465625,587.4187499999999,1011.6218750000005
2019-10-10,447.10624999999993,691.4875000000001,1377.7687500000006
2019-10-11,629.2062500000001,821.6874999999999,1787.2687500000006
2019-10-12,811.3062500000001,951.8875000000003,2196.76875
2019-10-13,993.40625,1082.0875,2606.2687499999997
2019-10-14,1175.50625,1212.2875000000004,3015.7687499999993
2019-10-15,1357.6062500000003,1342.4874999999997,3425.268749999999
2019-10-16,1539.70625,1472.6875000000005,3834.7687499999984
2019-10-17,1832.740625,1589.7687500000002,4400.746874999999
2019-10-18,489.40000000000003,982.5,1732.7000000000003
2019-10-19,728.6,1048.0,2165.0
2019-10-20,220.89999999999998,784.6,1122.8
2019-10-21,183.5,726.3000000000001,1007.8000000000001
2019-10-22,1388.1,1322.3,3451.0000000000005
2019-10-23,1396.9999999999998,1463.6000000000001,3605.2999999999993
2019-10-24,1056.8999999999999,1243.5,2864.0000000000005
2019-10-25,1092.8,1064.5,2740.6999999999994
2019-10-26,443.8,863.5000000000001,1543.9999999999998
2019-10-27,248.8,980.1,1361.7000000000003
2019-10-28,456.59999999999997,1136.8,1837.4
2019-10-29,198.50000000000006,1144.7999999999997,1448.9000000000003
2019-10-30,231.9,1189.5500000000002,1545.6499999999999
2019-10-31,484.09999999999997,1038.6999999999998,1781.5999999999997
2019-11-01,1616.9,1254.5,3733.7999999999997
2019-11-02,395.29999999999995,677.3,1284.1
2019-11-03,812.4000000000001,957.5999999999999,2203.6
2019-11-04,1059.8,1160.0,2784.9
2019-11-05,320.49999999999994,806.8000000000002,1298.3000000000004
2019-11-06,937.5000000000001,1119.9999999999998,2557.4
2019-11-07,1065.4,1106.6000000000001,2740.1000000000004
2019-11-08,1194.5999999999997,1248.0000000000002,3079.8999999999996
2019-11-09,431.00000000000006,1032.1,1692.6999999999998
2019-11-10,475.4,1001.1999999999999,1730.7999999999997
2019-11-11,452.8,989.1999999999999,1683.4000000000003
2019-11-12,274.8,870.9999999999998,1292.0000000000002
2019-11-13,899.2,1173.5,2552.1000000000004
2019-11-14,816.4999999999999,1291.1999999999998,2543.2
2019-11-15,214.8,788.4999999999999,1117.4999999999998
2019-11-16,823.8000000000001,1058.5,2322.1000000000004
2019-11-17,1284.4,1267.7,3237.1999999999994
2019-11-18,587.0999999999999,1011.9,1912.0
2019-11-19,2153.7999999999997,1556.9,4859.1
2019-11-20,474.5,1191.5,1918.6999999999998
2019-11-21,474.3,972.4000000000001,1699.7000000000003
2019-11-22,424.80000000000007,1209.9999999999998,1861.4000000000003
2019-11-23,394.09999999999997,1080.2999999999997,1684.6000000000001
2019-11-24,1482.5000000000002,1023.0,3296.4999999999995
2019-11-25,993.1,1082.0,2605.2
2019-11-26,1674.2,1372.1999999999998,3939.5000000000005
2019-11-27,1076.2,1359.0000000000005,3009.2999999999997
2019-11-28,573.9999999999999,935.3999999999999,1815.3000000000002
2019-11-29,503.4000000000001,1083.8,1856.1
2019-11-30,1028.1000000000001,1498.6000000000001,3074.7999999999997
2019-12-01,163.40000000000003,842.1999999999999,1093.1999999999998
2019-12-02,1376.8,1394.2,3504.8999999999996
2019-12-03,1506.7,1606.5999999999997,3916.6000000000004
2019-12-04,2104.4,1663.1,4890.1
2019-12-05,1571.2,1327.7,3736.9999999999995
2019-12-06,269.40000000000003,948.6000000000001,1361.5
2019-12-07,406.2,1005.8000000000001,1628.3
2019-12-08,109.0,591.8999999999999,758.9
2019-12-09,486.9,968.1999999999999,1714.8
2019-12-10,1037.0,1178.6,2768.3999999999996
2019-12-11,1128.5000000000002,1400.1,3130.500000000001
2019-12-12,1236.1000000000001,1391.7000000000003,3286.2500000000005
2019-12-13,358.49999999999994,984.8,1534.7000000000003
2019-12-14,704.4,1062.3,2142.1
2019-12-15,620.2,999.3,1950.6000000000001
2019-12-16,1740.3999999999999,1458.2000000000003,4126.900000000001
2019-12-17,753.5,1288.3,2443.2
2019-12-18,1113.3,1322.8,3030.0000000000014
2019-12-19,1268.2,1109.3000000000002,3053.9
2019-12-20,1084.2,1425.2,3087.8999999999996
2019-12-21,1534.9,1300.5,3653.9999999999995
2019-12-22,444.4000000000001,989.3000000000001,1671.5
2019-12-23,1087.5,1130.0,2797.7000000000003
2019-12-24,369.1,898.2,1464.2000000000003
2019-12-25,505.0,989.0000000000001,1763.3
2019-12-26,605.9999999999999,1064.3,1993.4
2019-12-27,856.4,952.5999999999999,2266.0
2019-12-28,2222.0,1297.3999999999999,4704.999999999999
2019-12-29,1921.5,1111.8999999999999,4058.7999999999997
2019-12-30,1446.9,1135.5,3354.2999999999997
2019-12-31,452.29999999999995,1024.6000000000001,1718.4000000000003
2020-01-01,1539.9000000000003,1260.2,3621.4999999999995
2020-01-02,1642.25,1285.5,3803.5
2020-01-03,679.1999999999999,1147.4,2188.7999999999997
2020-01-04,973.1000000000001,1305.8,2797.4000000000005
2020-01-05,568.1,1195.8,2066.7
2020-01-06,1219.0999999999997,1290.8000000000004,3160.3
2020-01-07,1348.3,1305.1,3372.4
2020-01-08,1091.2,1109.6,2782.7000000000003
2020-01-09,1016.9,1081.1,2640.3999999999996
2020-01-10,595.6000000000001,1131.9,2045.5
2020-01-11,650.0000000000002,969.3,1966.1
2020-01-12,264.49999999999994,730.6999999999999,1135.8999999999999
2020-01-13,1197.6,1162.7000000000003,2998.8
2020-01-14,1020.6,1060.9,2625.7
2020-01-15,618.5999999999999,1053.3,2001.6999999999998
2020-01-16,1099.0,1155.1000000000001,2840.3999999999996
2020-01-17,761.8000000000002,1113.9,2282.1
2020-01-18,546.6999999999998,1317.0999999999997,2155.3999999999996
2020-01-19,620.6,1227.0000000000002,2178.2
2020-01-20,2414.5,1802.3000000000002,5504.700000000001
2020-01-21,2938.2000000000003,1869.6999999999998,6375.099999999999
2020-01-22,1017.1999999999999,1343.8000000000002,2904.0
2020-01-23,269.29999999999995,1107.5,1521.0000000000005
2020-01-24,737.5,1192.6,2323.5999999999995
2020-01-25,260.79999999999995,931.5999999999999,1331.4
2020-01-26,155.3,783.2,1021.1999999999999
2020-01-27,810.5000000000001,1278.4,2521.7000000000003
2020-01-28,296.40000000000003,887.4000000000001,1341.6999999999998
2020-01-29,327.0,947.7000000000002,1449.2000000000003
2020-01-30,1178.2,1083.1000000000001,2889.8
2020-01-31,471.10000000000014,826.1,1548.4
2020-02-01,152.40000000000003,625.0999999999999,859.1
2020-02-02,181.0,718.8999999999999,996.1999999999999
2020-02-03,232.05,745.7,1101.6999999999998
2020-02-04,152.70000000000002,853.0,1087.1
2020-02-05,1292.0000000000002,1525.7,3506.9
2020-02-06,1322.8,1674.6,3702.899999999999
2020-02-07,1133.1,1369.7,3107.6
2020-02-08,478.8,893.7999999999998,1628.0000000000002
2020-02-09,93.60000000000001,366.6,509.6999999999999
2020-02-10,155.70000000000002,578.1999999999999,816.7
2020-02-11,179.99999999999994,635.1,910.7999999999998
2020-02-12,695.6,1045.8,2112.2000000000003
2020-02-13,777.3000000000001,1291.2,2483.2
2020-02-14,1444.3000000000002,1391.3,3605.3999999999996
2020-02-15,682.9,778.9000000000001,1826.1000000000004
2020-02-16,217.90000000000003,571.1,905.4
2020-02-17,190.09999999999994,633.5,924.3999999999999
2020-02-18,291.6,778.6,1225.5000000000002
2020-02-19,662.5,1061.7,2077.7000000000003
2020-02-20,370.5,937.2999999999998,1505.4999999999998
2020-02-21,250.10000000000002,712.2,1095.8999999999999
2020-02-22,92.39999999999998,470.70000000000005,612.4000000000001
2020-02-23,97.50000000000001,617.0,766.3
2020-02-24,348.29999999999995,769.8000000000001,1303.7999999999997
2020-02-25,299.9,807.2,1266.9
2020-02-26,283.6,966.1,1400.6
2020-02-27,345.79999999999995,1106.1,1636.5499999999995
2020-02-28,816.9000000000002,1222.7,2475.3
2020-02-29,390.30000000000007,685.4999999999999,1283.7
2020-03-01,117.5,513.3,693.8000000000001
2020-03-02,189.8,916.1999999999998,1206.8999999999999
2020-03-03,529.3000000000001,1213.6000000000001,2024.8999999999999
2020-03-04,1080.3000000000002,1462.6999999999998,3119.1
2020-03-05,262.49999999999994,927.9000000000003,1330.5
2020-03-06,528.5,1236.1999999999998,2046.5999999999997
2020-03-07,617.0999999999999,1136.7,2082.7999999999993
2020-03-08,184.30000000000004,594.7,877.2
2020-03-09,508.29999999999995,861.2,1640.5
2020-03-10,301.2,567.9,1029.9
2020-03-11,339.1000000000001,770.8,1290.8
2020-03-12,292.19999999999993,611.05,1058.5
2020-03-13,283.3,788.5999999999999,1222.8
2020-03-14,601.3,880.3000000000001,1802.4
2020-03-15,447.20000000000005,839.4,1524.8999999999996
2020-03-16,312.90000000000003,971.9,1451.8
2020-03-17,318.29999999999995,823.4,1311.2999999999997
2020-03-18,401.4,755.9,1371.4999999999998
2020-03-19,106.0,773.3,935.8000000000001
2020-03-20,66.0,507.49999999999994,608.5
2020-03-21,44.2,455.9000000000001,523.7
2020-03-22,49.1,492.3999999999999,567.9
2020-03-23,122.3,862.6000000000001,1049.7
2020-03-24,791.2,1126.6999999999998,2339.7
2020-03-25,326.6,1092.3000000000002,1593.1000000000001
2020-03-26,66.69999999999999,693.5,795.4999999999999
2020-03-27,39.50000000000001,513.5,574.2000000000002
2020-03-28,22.299999999999997,297.1,331.5
2020-03-29,19.7,220.0,250.5
2020-03-30,31.4,324.6000000000001,372.7
2020-03-31,35.0,450.50000000000006,504.0
2020-04-01,203.60000000000002,737.3000000000003,1049.6
2020-04-02,72.09999999999998,497.50000000000006,607.6999999999999
2020-04-03,460.0,856.9999999999999,1562.3999999999999
2020-04-04,1110.9,1075.5000000000002,2778.9000000000005
2020-04-05,391.90000000000003,839.0,1440.1
2020-04-06,467.4,717.1000000000001,1433.4
2020-04-07,100.70000000000003,909.2,1063.4
2020-04-08,80.94999999999999,1090.8500000000001,1215.5000000000002
2020-04-09,170.30000000000007,1169.8999999999999,1431.1000000000001
2020-04-10,55.699999999999996,908.3000000000001,993.9000000000001
2020-04-11,185.00000000000003,1034.1000000000001,1317.6999999999998
2020-04-12,95.3,673.9,820.1
2020-04-13,24.699999999999992,238.6,276.90000000000003
2020-04-14,34.49999999999999,328.3,381.3
2020-04-15,83.29999999999998,661.9,789.9000000000001
2020-04-16,111.90000000000002,1028.5,1200.1000000000001
2020-04-17,29.499999999999996,426.79999999999995,472.09999999999997
2020-04-18,31.9,419.49999999999994,468.6
2020-04-19,28.599999999999998,362.29999999999995,406.3
2020-04-20,38.800000000000004,368.6,428.2999999999999
2020-04-21,39.70000000000001,440.99999999999994,501.7000000000001
2020-04-22,45.09999999999999,449.3,518.5999999999999
2020-04-23,55.4,584.9000000000001,669.9
2020-04-24,51.7,613.5,692.7
2020-04-25,25.600000000000005,332.8,371.80000000000007
2020-04-26,36.5,435.6000000000001,490.79999999999995
2020-04-27,67.89999999999998,520.3,623.7
2020-04-28,31.999999999999993,410.5,459.8
2020-04-29,66.0,398.9,499.50000000000006
2020-04-30,56.4,357.00000000000006,443.49999999999994
2020-05-01,51.5,323.90000000000003,403.2
2020-05-02,33.800000000000004,301.90000000000003,353.5
2020-05-03,31.600000000000005,384.2,432.9999999999999
2020-05-04,69.80000000000001,402.99999999999994,510.0
2020-05-05,46.400000000000006,304.4,375.5
2020-05-06,55.599999999999994,531.7,616.9
2020-05-07,93.3,724.5000000000002,867.2000000000002
2020-05-08,24.299999999999994,494.4000000000001,531.5
2020-05-09,80.9,822.8,946.6
2020-05-10,17.900000000000002,311.2,339.19999999999993
2020-05-11,45.1,250.7,320.1000000000001
2020-05-12,41.900000000000006,310.99999999999994,375.2999999999999
2020-05-13,39.800000000000004,290.3,351.7
2020-05-14,49.60000000000002,297.3,373.3999999999999
2020-05-15,46.9,439.0999999999999,511.3999999999999
2020-05-16,30.599999999999998,350.59999999999997,398.1
2020-05-17,35.7,363.0,417.8
2020-05-18,48.20000000000001,322.5,396.2000000000001
2020-05-19,50.300000000000004,417.1,494.4
2020-05-20,69.19999999999999,537.0000000000001,642.8
2020-05-21,46.1,511.8999999999999,582.1999999999999
2020-05-22,37.7,287.3,345.2
2020-05-23,26.3,151.8,192.29999999999998
2020-05-24,29.7,222.79999999999995,268.3
2020-05-25,36.2,360.4,415.6
2020-05-26,46.4,470.4000000000001,542.0
2020-05-27,62.3,620.6999999999999,716.1999999999998
2020-05-28,37.8,272.5,329.99999999999994
2020-05-29,54.500000000000014,389.0,472.59999999999997
2020-05-30,31.500000000000004,316.79999999999995,365.09999999999997
2020-05-31,24.400000000000002,279.40000000000003,316.6
2020-06-01,121.45346534653467,593.4564356435643,779.1772277227724
2020-06-02,143.39405940594062,609.160396039604,828.7247524752474
2020-06-03,117.73069306930695,495.6712871287128,676.4554455445544
2020-06-04,92.0673267326733,382.18217821782173,524.1861386138614
2020-06-05,55.25445544554456,320.1297029702971,405.4564356435643
2020-06-06,32.8,305.59999999999997,355.7
2020-06-07,68.6,388.80000000000007,494.30000000000007
2020-06-08,78.1,345.0,464.7
2020-06-09,93.8,586.3000000000001,730.4
2020-06-10,343.4999999999999,753.6999999999999,1280.3
2020-06-11,76.4,499.19999999999993,616.0999999999999
2020-06-12,70.89999999999999,595.1,703.0
2020-06-13,43.800000000000004,492.90000000000003,559.7
2020-06-14,28.6,368.4999999999999,412.30000000000007
2020-06-15,43.800000000000004,440.30000000000007,507.00000000000006
2020-06-16,48.09999999999999,399.3,473.3999999999999
2020-06-17,117.0,750.4000000000001,929.3999999999999
2020-06-18,40.199999999999996,414.8999999999999,476.8
2020-06-19,35.99999999999999,295.59999999999997,350.8
2020-06-20,27.799999999999997,236.00000000000006,278.6
2020-06-21,23.400000000000002,200.10000000000002,236.0
2020-06-22,39.000000000000014,256.99999999999994,317.1
2020-06-23,54.599999999999994,447.0,531.3
2020-06-24,78.2,893.8999999999999,1013.8999999999999
2020-06-25,81.6,883.9000000000001,1009.1
2020-06-26,55.79999999999998,605.6000000000001,691.1000000000003
2020-06-27,23.500000000000004,152.29999999999995,188.9
2020-06-28,20.299999999999997,121.3,152.39999999999998
2020-06-29,29.7,171.09999999999997,216.60000000000002
2020-06-30,51.599999999999994,273.7,352.6
2020-07-01,47.9,246.70000000000002,320.29999999999995
2020-07-02,57.49999999999999,413.3,501.30000000000007
2020-07-03,44.25,262.85,330.4999999999999
2020-07-04,42.7,167.99999999999997,233.9
2020-07-05,34.99999999999999,118.4,172.5
2020-07-06,59.7,296.5,388.2
2020-07-07,174.3,565.5,833.2000000000002
2020-07-08,150.10000000000002,365.50000000000006,595.6
2020-07-09,109.39999999999999,276.3,444.20000000000005
2020-07-10,74.7,379.40000000000003,493.7000000000001
2020-07-11,84.1,477.6,606.6
2020-07-12,82.8,524.7,651.5
2020-07-13,57.150000000000006,394.1499999999999,481.29999999999995
2020-07-14,112.69999999999999,420.69999999999993,593.8000000000001
2020-07-15,71.9,388.2,498.80000000000007
2020-07-16,99.50000000000001,405.49999999999994,558.5
2020-07-17,88.0,448.2000000000001,583.1
2020-07-18,48.60000000000001,291.3,365.70000000000005
2020-07-19,58.4,301.8,391.59999999999997
2020-07-20,98.9,410.09999999999997,561.8000000000001
2020-07-21,91.40000000000002,513.7,654.1
2020-07-22,47.200000000000024,362.8999999999999,435.0000000000001
2020-07-23,43.49999999999999,378.1,444.9000000000001
2020-07-24,57.2,306.6000000000001,394.19999999999993
2020-07-25,49.3,258.5999999999999,333.90000000000003
2020-07-26,49.199999999999996,215.29999999999995,290.6
2020-07-27,286.6999999999999,380.20000000000005,819.9000000000002
2020-07-28,71.5,339.9000000000001,449.4
2020-07-29,74.49999999999999,439.8,554.0000000000001
2020-07-30,80.35,596.3999999999999,719.5500000000001
2020-07-31,90.3,827.5999999999998,966.5
2020-08-01,29.299999999999994,255.89999999999998,300.6
2020-08-02,25.599999999999998,239.6,279.0
2020-08-03,82.60000000000001,414.5,541.6
2020-08-04,137.79999999999998,492.3,704.0000000000001
2020-08-05,107.19999999999999,364.20000000000005,528.7
2020-08-06,506.5,735.1,1511.4999999999998
2020-08-07,1123.0,1763.6999999999998,3485.2000000000003
2020-08-08,337.3,1068.2,1585.7000000000003
2020-08-09,22.499999999999996,359.5,394.1
2020-08-10,108.9,780.4000000000001,947.6
2020-08-11,71.69999999999999,1156.6999999999998,1266.5
2020-08-12,49.900000000000006,1034.35,1110.6
2020-08-13,86.6,682.7,815.8
2020-08-14,89.39999999999999,485.9999999999999,623.1999999999999
2020-08-15,81.4,494.70000000000005,619.4999999999999
2020-08-16,13.8,431.9000000000001,452.5
2020-08-17,30.599999999999998,472.99999999999994,519.3000000000002
2020-08-18,175.3,426.0999999999999,694.8
2020-08-19,831.4999999999999,725.8000000000002,2000.8
2020-08-20,333.3,583.1000000000001,1094.4
2020-08-21,145.10000000000005,296.79999999999995,519.6999999999999
2020-08-22,11.599999999999998,176.79999999999998,194.10000000000002
2020-08-23,9.100000000000001,160.99999999999994,174.6
2020-08-24,195.40000000000003,407.6,707.2
2020-08-25,272.1,374.15000000000003,791.3499999999999
2020-08-26,34.2,345.8,398.3
2020-08-27,326.2,661.5999999999999,1162.1
2020-08-28,86.7,424.7000000000001,557.9000000000001
2020-08-29,61.0,287.40000000000003,380.90000000000003
2020-08-30,59.9,295.0,386.4
2020-08-31,123.1,612.2,800.9
2020-09-01,459.40000000000015,1011.5999999999998,1716.2000000000003
2020-09-02,210.0,778.4000000000001,1101.1000000000001
2020-09-03,48.599999999999994,358.1,432.7
2020-09-04,51.39999999999999,400.50000000000006,479.5
2020-09-05,61.199999999999996,516.0999999999999,610.1
2020-09-06,49.1,474.6,549.9
2020-09-07,151.5,502.6000000000001,735.1999999999998
2020-09-08,56.099999999999994,325.7,411.69999999999993
2020-09-09,131.39999999999998,456.20000000000005,657.5
2020-09-10,136.5,641.9,851.2999999999998
2020-09-11,113.15,699.5500000000002,873.1499999999997
2020-09-12,24.099999999999998,336.2,372.99999999999994
2020-09-13,103.0,453.70000000000005,611.4000000000001
