MeasurementDateGMT,Greenwich - Eltham: Nitric Oxide (ug/m3),Greenwich - Eltham: Nitrogen Dioxide (ug/m3),Greenwich - Eltham: Oxides of Nitrogen (ug/m3),Greenwich - Eltham: Ozone (ug/m3),Greenwich - Eltham: PM10 Particulate (ug/m3),Greenwich - Eltham: PM2.5 Particulate (ug/m3),Greenwich - Eltham: Sulphur Dioxide (ug/m3)
2018-09-16,44.449999999999996,94.00000000000001,162.35,1459.3000000000002,339.1702167766259,104.99999999999999,18.5
2018-09-17,47.00000000000001,154.0,225.99999999999997,1714.2000000000003,337.27012252591896,141.60000000000002,13.400000000000002
2018-09-18,49.75000000000001,117.10000000000001,192.95000000000002,1531.8999999999999,335.3700282752121,134.70000000000002,14.7
2018-09-19,51.099999999999994,66.15,144.15,1384.3999999999996,333.46993402450516,171.29999999999998,36.800000000000004
2018-09-20,41.599999999999994,90.5,154.64999999999998,1431.2499999999998,331.56983977379826,148.19999999999996,13.400000000000002
2018-09-21,47.55000000000001,220.10000000000002,293.20000000000005,1116.0999999999997,329.6697455230913,84.80000000000001,68.09999999999998
2018-09-22,54.75000000000001,332.04999999999995,415.55,798.0000000000001,327.7696512723844,119.69999999999999,49.4
2018-09-23,51.65,297.34999999999997,376.0,755.7000000000002,325.86955702167745,97.70000000000002,33.599999999999994
2018-09-24,227.29999999999995,662.65,1011.1000000000003,402.1000000000001,323.9694627709706,142.29999999999998,48.5
2018-09-25,643.5500000000001,597.6500000000001,1585.4500000000003,732.8,322.0693685202637,215.5,76.5
2018-09-26,126.95000000000003,624.45,819.05,836.5999999999999,320.16927426955687,191.8,60.39999999999999
2018-09-27,356.55000000000007,838.9499999999999,1385.85,830.3999999999999,318.26918001885,259.0,53.300000000000004
2018-09-28,32.900000000000006,249.15000000000003,299.25,962.4999999999998,316.3690857681432,119.99999999999999,52.60000000000001
2018-09-29,411.6000000000001,738.2500000000002,1369.4499999999996,527.1000000000001,314.4689915174363,219.1,58.90000000000001
2018-09-30,59.249999999999986,384.6,474.60000000000014,836.6999999999999,312.56889726672944,186.0,48.3
2018-10-01,58.449999999999996,377.5,466.75,898.9999999999999,310.66880301602254,110.89999999999999,74.0
2018-10-02,49.349999999999994,286.79999999999995,363.1,967.6999999999999,308.7687087653157,97.09999999999998,90.79999999999998
2018-10-03,195.3,542.6500000000001,842.7,480.0,306.8686145146088,119.89999999999998,56.7
2018-10-04,124.45,346.70000000000005,537.6000000000001,396.8,304.9685202639019,194.09999999999997,40.199999999999996
2018-10-05,304.40000000000003,661.55,1128.1500000000003,496.9000000000001,303.06842601319505,277.3999999999999,48.599999999999994
2018-10-06,64.25,353.2500000000001,452.1000000000001,744.5,301.16833176248815,176.29999999999998,77.19999999999999
2018-10-07,106.75,398.90000000000003,563.0500000000001,689.3,299.2682375117813,135.5,42.8
2018-10-08,93.0,423.1500000000001,566.1,723.1999999999999,297.3681432610744,116.7,29.999999999999996
2018-10-09,83.7,383.9500000000001,511.74999999999994,950.1000000000001,295.46804901036757,188.2,53.60000000000001
2018-10-10,271.50000000000006,917.25,1333.8999999999996,504.40000000000003,293.56795475966067,736.9999999999999,40.39999999999999
2018-10-11,47.150000000000006,204.35,275.80000000000007,1284.3,291.6678605089538,178.70000000000002,29.900000000000002
2018-10-12,39.0,104.14999999999998,164.1,1504.6,289.7677662582469,113.29999999999998,41.89999999999999
2018-10-13,39.400000000000006,105.14999999999999,165.7,1507.4000000000005,287.86767200754,155.1,52.79999999999999
2018-10-14,33.2,195.70000000000002,246.75,1001.7000000000002,285.9675777568331,77.60000000000001,61.400000000000006
2018-10-15,48.05,422.19999999999993,496.4,497.5,284.0674835061263,192.1,71.8
2018-10-16,97.24999999999999,295.5,444.5999999999999,834.9,282.1673892554194,283.2,66.3
2018-10-17,170.95000000000002,549.1,811.35,388.5999999999999,280.2672950047125,171.2,43.0
2018-10-18,48.25,384.9,458.9000000000001,674.0999999999999,278.36720075400564,164.90000000000003,62.50000000000001
2018-10-19,886.3499999999999,924.6,2283.35,287.29999999999995,276.46710650329874,273.8,55.99999999999999
2018-10-20,531.45,761.1500000000002,1576.2999999999997,358.7,274.5670122525919,451.1,62.99999999999999
2018-10-21,110.35,491.85,661.2,562.9999999999999,272.666918001885,284.4,34.099999999999994
2018-10-22,369.0,561.1999999999999,1126.95,731.6999999999998,270.76682375117815,165.79999999999998,53.699999999999996
2018-10-23,130.0,667.7,867.35,481.9,268.86672950047125,166.0,48.90000000000001
2018-10-24,238.8,662.3000000000001,1028.55,327.09999999999997,266.9666352497643,201.00000000000006,29.000000000000004
2018-10-25,168.34999999999997,678.9499999999999,936.9,489.20000000000005,265.06654099905745,245.29999999999998,22.299999999999994
2018-10-26,54.14999999999999,464.19999999999993,546.7500000000001,856.4,263.1664467483506,102.00000000000001,43.39999999999999
2018-10-27,41.8,220.50000000000006,284.7,1024.6000000000001,261.2663524976437,72.29999999999998,38.2
2018-10-28,33.7,155.45000000000002,206.2,1034.3,259.3662582469368,64.7,32.199999999999996
2018-10-29,52.250000000000014,264.7,345.3499999999999,866.2999999999998,257.46616399622997,73.25000000000001,49.79999999999999
2018-10-30,105.10000000000001,541.3000000000001,702.6,474.8999999999999,255.56606974552307,151.79999999999998,79.10000000000002
2018-10-31,217.59999999999997,624.45,958.1,460.7,253.66597549481617,210.5,24.400000000000002
2018-11-01,220.95000000000002,661.3,999.75,201.9,251.7658812441093,214.29999999999998,27.600000000000005
2018-11-02,339.79999999999995,810.7,1331.3000000000002,210.60000000000002,249.86578699340242,275.9,64.2
2018-11-03,63.4,315.55,412.6499999999999,954.4,247.96569274269552,206.5,36.199999999999996
2018-11-04,66.00000000000001,343.70000000000005,444.70000000000005,779.4,246.06559849198865,340.6,47.1
2018-11-05,611.9499999999999,602.6499999999999,1540.0500000000004,130.2,244.16550424128178,830.3999999999999,18.7
2018-11-06,198.04999999999998,389.6,693.55,475.4,242.26540999057488,345.1999999999999,31.15
2018-11-07,54.45,173.55,257.45,1022.8000000000002,240.365315739868,79.00000000000001,11.7
2018-11-08,60.3,280.5,373.0,1060.3999999999999,238.46522148916114,119.49999999999999,27.4
2018-11-09,69.65,232.39999999999998,338.7000000000002,995.7999999999997,236.56512723845424,158.70000000000005,27.0
2018-11-10,51.39999999999999,223.0,301.7,1100.3,234.66503298774737,116.14999999999999,15.699999999999998
2018-11-11,45.650000000000006,167.95000000000002,237.59999999999997,1166.7000000000003,232.7649387370405,86.39999999999999,30.6
2018-11-12,67.1,292.70000000000005,396.00000000000006,983.3000000000003,230.86484448633365,111.69999999999999,44.7
2018-11-13,66.74999999999999,361.45000000000005,463.4500000000001,1081.8,228.96475023562675,108.89999999999999,22.399999999999995
2018-11-14,84.50000000000001,435.25,564.45,871.2000000000002,227.06465598491985,219.20000000000002,59.600000000000016
2018-11-15,243.24999999999997,422.2,795.4500000000002,274.19999999999993,225.164561734213,417.20000000000005,49.59999999999999
2018-11-16,138.24999999999997,481.15000000000003,693.3000000000001,206.40000000000006,223.2644674835061,254.8,29.1
2018-11-17,162.50000000000003,705.0,953.8000000000001,212.6,221.3643732327992,464.9,26.8
2018-11-18,79.69999999999999,465.8999999999999,588.3000000000001,652.3000000000001,219.46427898209237,302.15000000000003,35.800000000000004
2018-11-19,46.550000000000004,264.5,335.2,928.0000000000001,217.56418473138547,114.69999999999999,57.6
2018-11-20,71.35000000000001,501.8,611.6999999999999,548.0999999999999,215.66409048067857,277.5,35.9
2018-11-21,626.8499999999999,624.95,1586.2,233.40000000000003,213.76399622997172,524.5999999999999,73.2
2018-11-22,2881.8,852.5,5270.85,42.49999999999999,211.86390197926482,981.2,158.5
2018-11-23,532.95,828.3499999999999,1645.6999999999998,54.9,209.96380772855792,777.6,67.99999999999999
2018-11-24,298.2,745.0999999999999,1202.1999999999998,240.20000000000002,208.06371347785102,565.1,35.8
2018-11-25,51.250000000000014,421.8999999999999,500.15,486.7000000000001,206.16361922714412,403.30000000000007,26.099999999999998
2018-11-26,107.05000000000003,577.2999999999998,741.4499999999999,376.4,204.26352497643722,269.8,22.099999999999998
2018-11-27,400.4999999999999,545.5999999999999,1159.6500000000003,420.69999999999993,202.36343072573035,295.5,34.1
2018-11-28,45.699999999999996,156.8,227.30000000000004,1290.6,200.46333647502348,135.6,12.399999999999999
2018-11-29,44.1,132.00000000000003,199.74999999999997,1460.4999999999998,198.5632422243166,120.2,32.0
2018-11-30,77.2,387.85,506.29999999999995,1133.6000000000001,196.66314797360977,147.60000000000002,63.1
2018-12-01,43.80000000000001,184.99999999999997,251.4,1263.2,194.7630537229029,91.39999999999999,18.400000000000002
2018-12-02,43.69999999999999,126.00000000000003,192.4,1220.8,192.86295947219602,73.39999999999999,21.500000000000004
2018-12-03,49.9,343.20000000000005,419.0,1100.4999999999998,190.96286522148912,165.70000000000002,18.799999999999997
2018-12-04,523.3,810.3000000000002,1612.8999999999996,171.09999999999997,189.06277097078228,229.20000000000002,36.800000000000004
2018-12-05,87.69999999999999,372.9,507.3,782.1999999999999,187.1626767200754,141.5,41.3
2018-12-06,66.50000000000001,290.6,392.2,1107.2,185.2625824693685,148.95,29.699999999999996
2018-12-07,56.449999999999996,269.54999999999995,356.05,1253.1500000000003,183.36248821866158,131.85,39.4
2018-12-08,49.900000000000006,196.19999999999996,273.0,1421.5000000000002,181.46239396795474,149.29999999999995,10.5
2018-12-09,50.8,360.3,437.90000000000003,1176.5,179.56229971724787,136.95,74.0
2018-12-10,237.5,825.9000000000001,1190.6000000000001,397.5000000000001,177.66220546654094,171.6,68.60000000000001
2018-12-11,971.0999999999998,790.4999999999999,2279.6999999999994,168.29999999999998,175.76211121583407,403.20000000000005,105.5
2018-12-12,159.39999999999998,628.7,872.9000000000001,654.4,173.86201696512717,311.0,35.599999999999994
2018-12-13,361.20000000000005,807.4000000000001,1361.1999999999996,223.40000000000003,171.9619227144203,393.69999999999993,23.699999999999992
2018-12-14,659.5,767.2000000000002,1778.6000000000004,186.8,170.06182846371337,494.7499999999999,53.800000000000004
2018-12-15,75.80000000000001,323.70000000000005,440.00000000000006,735.4,168.16173421300653,358.00000000000006,26.7
2018-12-16,63.599999999999994,272.5999999999999,370.0999999999999,1193.6000000000001,166.26163996229965,128.74999999999997,13.7
2018-12-17,116.5,489.2,667.5,910.8,164.36154571159278,138.79999999999998,45.800000000000004
2018-12-18,49.60000000000001,207.39999999999998,283.3,1370.3000000000002,162.46145146088588,132.7,4.300000000000001
2018-12-19,70.1,291.6,399.20000000000005,1298.8999999999996,160.56135721017904,74.10000000000001,35.1
2018-12-20,75.2,303.50000000000006,418.99999999999994,1312.8999999999999,158.66126295947214,96.09999999999998,3.5000000000000004
2018-12-21,62.8,229.6,326.2999999999999,1323.3,156.76116870876527,174.19999999999996,30.399999999999995
2018-12-22,75.4,414.79999999999995,530.6,1081.2,154.8610744580584,163.60000000000002,17.9
2018-12-23,54.50000000000001,300.3999999999999,384.0,937.5000000000001,152.9609802073515,112.10000000000001,27.599999999999998
2018-12-24,632.0999999999999,749.1999999999999,1718.9,295.09999999999997,151.06088595664463,323.44999999999993,82.89999999999998
2018-12-25,158.89999999999998,461.99999999999994,705.5999999999999,331.9,149.16079170593778,262.8,36.5
2018-12-26,102.59999999999998,335.80000000000007,492.09999999999997,397.40000000000003,147.2606974552309,279.2,47.199999999999996
2018-12-27,1960.4,788.0000000000002,3793.9,55.6,145.360603204524,751.6999999999999,134.5
2018-12-28,773.2,872.3999999999997,2057.5999999999995,70.40000000000002,143.4605089538171,528.0000000000001,83.59999999999998
2018-12-29,137.79999999999998,558.0999999999999,769.1,629.1999999999999,141.5604147031102,238.99999999999997,23.6
2018-12-30,97.2,476.20000000000005,625.8,557.9,139.66032045240337,236.60000000000002,59.699999999999996
2018-12-31,51.300000000000004,325.7,404.6,1040.3,137.76022620169647,173.0,8.9
2019-01-01,52.05,291.44999999999993,371.20000000000005,1142.0,135.86013195098957,161.4,17.7
2019-01-02,47.44999999999999,463.15,536.0999999999999,1108.9,133.96003770028273,169.8,53.800000000000004
2019-01-03,72.35,665.8,776.8499999999999,721.7999999999998,132.05994344957583,256.90000000000003,65.5
2019-01-04,298.19999999999993,995.2999999999998,1452.7499999999998,267.70000000000005,130.15984919886893,522.8000000000001,144.55
2019-01-05,50.45000000000001,561.95,639.2,801.8999999999999,128.25975494816205,419.4000000000001,56.7
2019-01-06,102.39999999999999,852.1999999999999,1008.9,386.59999999999997,126.35966069745518,415.2,6.399999999999999
2019-01-07,75.8,566.4999999999999,682.75,800.4,124.45956644674828,248.10000000000002,0.4
2019-01-08,57.599999999999994,514.1499999999999,602.35,1052.4,122.55947219604141,175.8,56.10000000000001
2019-01-09,55.400000000000006,497.0500000000001,581.75,984.9,120.65937794533457,176.6,46.899999999999984
2019-01-10,1089.85,1121.8500000000001,2792.45,174.60000000000002,118.75928369462767,597.6,81.60000000000001
2019-01-11,220.04999999999998,901.3,1238.4999999999998,369.0,116.85918944392077,377.30000000000007,59.38274760383387
2019-01-12,61.50000000000001,478.44999999999993,572.1,916.5,114.95909519321393,149.20000000000002,58.094568690095834
2019-01-13,48.15000000000001,256.54999999999995,330.90000000000003,1282.7,113.05900094250703,104.2,56.80638977635784
2019-01-14,65.70000000000002,629.3,730.2,972.8999999999997,111.15890669180013,172.2,55.51821086261981
2019-01-15,84.25,590.4499999999999,719.7999999999998,904.4,109.25881244109326,158.3,54.23003194888179
2019-01-16,54.95,402.8,487.40000000000003,1163.7,107.35871819038638,154.2,52.94185303514379
2019-01-17,82.8,622.4,749.1499999999999,824.9000000000001,105.4586239396795,191.00000000000006,51.65367412140574
2019-01-18,383.50000000000006,827.0999999999999,1414.6000000000001,603.6999999999999,103.55852968897261,257.70000000000005,50.36549520766773
2019-01-19,123.75,503.35,693.2,822.8,101.65843543826574,341.8,49.07731629392973
2019-01-20,313.8500000000001,858.0500000000002,1339.25,272.19999999999993,99.75834118755886,572.6999999999999,47.789137380191676
2019-01-21,1378.15,1006.1999999999999,3119.4500000000007,331.1,97.85824693685197,821.4999999999999,46.500958466453675
2019-01-22,175.39999999999998,847.0,1116.05,736.1999999999999,95.9581526861451,193.70000000000002,45.21277955271566
2019-01-23,171.0,680.8,942.75,739.3500000000001,94.05805843543821,293.26415094339626,43.92460063897762
2019-01-24,1398.55,1303.7,3448.1500000000005,68.0,92.15796418473133,334.0528301886792,42.63642172523963
2019-01-25,396.79999999999995,954.5000000000001,1562.25,230.79999999999998,90.25786993402446,286.88301886792453,41.3482428115016
2019-01-26,47.7,270.6,344.19999999999993,1412.4999999999998,88.35777568331758,105.40000000000003,40.060063897763584
2019-01-27,37.050000000000004,234.49999999999997,290.9,1383.1000000000001,86.45768143261071,115.99999999999999,38.771884984025576
2019-01-28,186.9,703.45,990.3,850.0,84.55758718190381,149.70000000000002,37.48370607028754
2019-01-29,101.54999999999998,693.4000000000001,848.9999999999998,774.5,82.65749293119697,187.4,36.19552715654952
2019-01-30,952.3499999999999,1111.85,2572.3,416.90000000000003,80.75739868049007,316.3,34.907348242811516
2019-01-31,1274.6999999999996,993.9999999999999,2948.2999999999997,563.6,78.85730442978317,429.09999999999997,33.61916932907348
2019-02-01,55.449999999999996,522.5,607.1,838.8999999999999,76.9572101790763,275.00000000000006,32.33099041533546
2019-02-02,45.45,363.00000000000006,432.25,1039.9,75.05711592836943,249.89999999999998,31.042811501597456
2019-02-03,119.30000000000001,566.1999999999999,749.4,838.4,73.15702167766253,208.4,29.754632587859426
2019-02-04,135.7,424.25,632.95,1035.8999999999999,71.25692742695566,120.3,28.466453674121407
2019-02-05,115.75,423.5,601.3,695.0,69.35683317624877,178.7,27.178274760383392
2019-02-06,81.29999999999997,429.95000000000005,554.8499999999999,931.9000000000001,67.4567389255419,119.39999999999998,28.00670926517572
2019-02-07,48.89999999999999,240.55,315.59999999999997,1544.1000000000001,65.55664467483503,87.69999999999999,24.1
2019-02-08,32.55,104.94999999999999,154.69999999999996,1716.6000000000001,63.65655042412813,103.0,8.000000000000002
2019-02-09,38.09999999999999,122.40000000000002,180.45000000000005,1763.4,61.756456173421256,132.10000000000002,2.4000000000000004
2019-02-10,32.85,279.2,329.40000000000003,1237.6000000000001,59.856361922714385,81.39999999999999,11.7
2019-02-11,109.84999999999998,641.6000000000001,810.0500000000001,797.5999999999999,104.6486333647502,129.1,14.799999999999999
2019-02-12,104.35000000000002,578.1999999999999,738.2500000000001,876.2,280.5,198.19999999999996,14.9
2019-02-13,70.85000000000001,429.34999999999997,537.7,1028.5,378.20000000000005,277.59999999999997,50.5
2019-02-14,395.25,844.8,1450.9999999999995,372.9,582.9,524.3,57.99999999999999
2019-02-15,194.3,703.85,1001.6999999999999,700.6,666.7,594.0999999999999,44.900000000000006
2019-02-16,58.94999999999999,484.79999999999995,575.1,998.0999999999999,617.0999999999999,514.1,31.799999999999997
2019-02-17,45.599999999999994,341.84999999999997,411.3000000000001,1178.7,578.7,437.6,42.30000000000001
2019-02-18,53.69999999999999,423.95000000000005,506.1000000000001,1277.0000000000002,296.6000000000001,170.5,48.0
2019-02-19,55.45000000000001,356.04999999999995,440.8,1394.1000000000004,303.99999999999994,154.7,30.200000000000006
2019-02-20,48.24999999999999,263.69999999999993,337.59999999999997,1456.9000000000003,307.0,197.9,41.0
2019-02-21,57.199999999999996,454.55000000000007,541.6500000000001,1194.6,457.00000000000006,333.59999999999997,44.8
2019-02-22,374.70000000000005,828.4500000000003,1402.9,448.7,483.9000000000001,427.09999999999997,96.0
2019-02-23,316.5,817.6499999999997,1303.25,388.6,642.2,627.0,73.2
2019-02-24,872.5000000000002,1192.8500000000001,2530.6,151.89999999999998,844.2,813.7000000000003,77.7
2019-02-25,1465.3500000000001,1693.55,3940.15,172.29999999999998,1000.8,904.5000000000001,139.0
2019-02-26,1860.6000000000001,1832.0999999999997,4684.700000000001,111.10000000000001,1157.0,997.6999999999998,176.7
2019-02-27,1392.8999999999999,1346.3000000000002,3482.6,407.90000000000003,1110.6,1001.8999999999999,139.7
2019-02-28,78.69999999999999,701.6999999999999,822.2,1006.8,572.0000000000001,497.49999999999994,85.5
2019-03-01,110.39999999999998,650.2500000000001,820.0500000000001,626.5000000000001,638.7999999999998,557.9,48.800000000000004
2019-03-02,47.1,207.70000000000005,279.90000000000003,1420.0999999999997,278.70000000000005,179.0,85.05
2019-03-03,33.900000000000006,140.2,192.5,1758.7000000000003,194.29999999999995,108.0,50.599999999999994
2019-03-04,64.0,308.5,406.8999999999999,1467.9999999999998,146.1,83.39999999999999,55.199999999999996
2019-03-05,64.60000000000001,267.1,366.09999999999997,1659.0,189.79999999999995,112.89999999999998,62.00000000000001
2019-03-06,54.19999999999999,184.60000000000002,267.90000000000003,1665.5999999999997,266.79999999999995,154.09999999999997,73.10000000000001
2019-03-07,48.3,235.6,309.6000000000001,1585.0,163.4,101.4,81.29999999999998
2019-03-08,79.70000000000002,371.69999999999993,493.8,1316.2000000000003,189.3,108.80000000000001,64.30000000000001
2019-03-09,44.631578947368425,172.9,240.2421052631579,1705.6000000000001,362.0,189.1,62.699999999999996
2019-03-10,38.61842105263157,146.8,205.25789473684213,1666.8,177.99999999999997,108.69999999999997,65.9
2019-03-11,45.80869565217392,212.67826086956526,284.0913043478261,1702.7999999999995,234.79999999999998,132.90000000000003,65.0
2019-03-12,43.4413043478261,298.4217391304348,365.5086956521739,1781.1,176.89999999999998,109.35000000000004,48.199999999999996
2019-03-13,39.550000000000004,216.09999999999997,276.6,1714.3000000000004,277.1,133.0,68.19999999999999
2019-03-14,42.00000000000001,253.4,317.4,1770.5,196.89999999999998,117.0,97.50000000000001
2019-03-15,39.70000000000002,179.3,240.35000000000002,1475.1000000000001,91.10000000000001,63.100000000000016,15.699999999999998
2019-03-16,39.099999999999994,92.89999999999999,152.79999999999998,1938.5999999999995,201.1,107.60000000000001,62.30000000000001
2019-03-17,39.300000000000004,225.5,285.49999999999994,1587.8999999999996,123.3,82.80000000000001,73.69999999999999
2019-03-18,121.3,707.2,892.8000000000001,937.5000000000003,225.89999999999998,143.1,64.7
2019-03-19,84.2,509.9999999999999,639.4,909.0999999999999,260.49999999999994,218.29999999999998,84.20000000000002
2019-03-20,56.19999999999999,379.80000000000007,465.7,1249.1,249.19999999999996,202.5,68.19999999999999
2019-03-21,94.80000000000003,523.2,668.9000000000001,779.1999999999999,270.2,241.99999999999997,80.89999999999999
2019-03-22,58.1,390.6,479.20000000000005,1112.1,345.3,319.69999999999993,70.09999999999998
2019-03-23,47.7,449.8,523.2,1037.3999999999999,410.5,300.9,87.70000000000002
2019-03-24,108.69999999999999,439.6,606.3,1210.8000000000002,387.8999999999999,273.29999999999995,58.0
2019-03-25,40.199999999999996,317.59999999999997,379.0999999999999,1618.4,325.4,185.9,62.8
2019-03-26,225.70000000000005,899.9000000000001,1246.2,765.1000000000001,509.9000000000001,340.45,69.89999999999999
2019-03-27,142.20000000000002,825.3000000000002,1043.6,849.7,384.6,272.69999999999993,92.95
2019-03-28,275.29999999999995,692.3,1114.1000000000001,910.2999999999998,508.6000000000001,388.49999999999994,62.69999999999999
2019-03-29,301.6,742.2,1204.4999999999998,793.8000000000002,800.9000000000001,753.5000000000001,83.19999999999997
2019-03-30,537.1000000000001,720.2,1543.4000000000003,836.7000000000002,1094.6,1022.4,92.1
2019-03-31,37.199999999999996,211.99999999999994,269.4,1611.1999999999998,719.3999999999999,561.5999999999999,94.29999999999998
2019-04-01,63.90000000000001,390.90000000000003,488.6,1355.6,471.59999999999997,242.5,66.8
2019-04-02,95.1,556.0,701.8000000000001,834.8000000000001,489.0,413.7,82.19999999999999
2019-04-03,134.99999999999994,588.5,795.4999999999999,795.0,342.09999999999997,268.99999999999994,71.20000000000002
2019-04-04,58.50000000000001,178.29999999999998,267.70000000000005,1597.1000000000001,210.40000000000003,154.89999999999998,70.59999999999998
2019-04-05,55.9,280.9,366.40000000000003,1635.1,373.6000000000001,281.09999999999997,71.8
2019-04-06,37.99999999999999,206.0,264.7,1492.1,399.09999999999997,342.59999999999997,80.20000000000002
2019-04-07,49.900000000000006,250.69999999999996,326.70000000000005,906.4,993.1999999999999,1005.9000000000001,91.19999999999999
2019-04-08,234.8,763.5000000000001,1123.3,713.0,1023.1,978.3000000000001,79.50000000000001
2019-04-09,55.600000000000016,405.5,491.20000000000016,1189.7999999999997,830.9000000000002,753.8,60.6
2019-04-10,42.7,173.60000000000005,238.6,1774.1,383.20000000000005,244.09999999999997,74.2
2019-04-11,49.7,280.9,357.0,1763.1,328.2,230.60000000000005,36.199999999999996
2019-04-12,48.3,323.40000000000003,397.5,1658.2000000000005,353.5,292.0,87.5
2019-04-13,50.9,260.2,338.50000000000006,1747.5999999999997,291.70000000000005,280.0,87.5
2019-04-14,45.50000000000001,265.0,334.8999999999999,1633.8000000000004,497.5,440.00000000000006,81.59999999999998
2019-04-15,70.60000000000001,491.2,598.6000000000001,1204.6,818.0,744.2,114.60000000000001
2019-04-16,207.79999999999995,1035.9,1354.2,566.1,1146.8000000000002,976.4000000000001,102.1
2019-04-17,182.50000000000003,840.5,1120.1,937.0,1285.9999999999998,1133.3999999999999,84.5
2019-04-18,149.70000000000002,906.0,1136.1,984.6999999999999,1201.9999999999998,1082.6000000000001,59.30000000000001
2019-04-19,76.30000000000001,678.9,795.6999999999998,1511.1,853.6999999999999,712.0999999999999,98.90000000000003
2019-04-20,51.6,555.6,634.3999999999999,1804.2999999999997,821.5000000000001,729.75,117.89999999999998
2019-04-21,66.2,699.4999999999999,801.9000000000002,1943.4999999999998,990.8999999999999,881.0500000000001,81.79999999999997
2019-04-22,67.5,921.1999999999999,1025.1,1704.1000000000001,1539.9,1489.3000000000002,118.39999999999999
2019-04-23,137.0,1073.2,1283.3,851.6999999999998,994.0000000000001,778.8000000000001,80.0
2019-04-24,87.00000000000001,484.50000000000006,617.6999999999999,1391.1000000000006,664.7,490.50000000000006,66.9
2019-04-25,48.400000000000006,189.29999999999998,263.1,1726.8999999999999,208.99999999999997,130.10000000000002,59.400000000000006
2019-04-26,51.69999999999999,168.10000000000005,247.10000000000002,1622.7,216.59999999999997,136.6,59.30000000000001
2019-04-27,40.099999999999994,129.7,191.10000000000002,1781.8,256.4,148.2,76.70000000000002
2019-04-28,35.6,174.39999999999998,228.6,1458.3,260.8,180.99999999999997,84.1
2019-04-29,66.80000000000001,438.4000000000001,540.6999999999999,1125.7,410.90000000000003,340.5,81.5
2019-04-30,114.4,542.4,717.7000000000003,1134.2,526.9,450.85,85.6
2019-05-01,77.1,564.7,682.9,1257.5,501.19999999999993,428.5000000000001,49.10000000000001
2019-05-02,56.199999999999996,451.6,537.5,1132.5,275.3,223.40000000000006,51.89999999999999
2019-05-03,89.70000000000002,443.1,580.4,895.05,305.79999999999995,244.7,62.35
2019-05-04,45.8,105.7,175.89999999999998,1470.4,256.90000000000003,155.79999999999998,78.19999999999997
2019-05-05,36.300000000000004,167.6,223.2,1627.1,364.5,264.49999999999994,40.2
2019-05-06,41.0,279.59999999999997,342.7,1504.8999999999999,245.29999999999998,179.90000000000003,72.0
2019-05-07,51.600000000000016,224.79999999999998,304.20000000000005,1817.5,349.09999999999997,276.00000000000006,70.60000000000001
2019-05-08,52.50000000000001,213.5,293.8999999999999,1578.0,311.2,183.8,67.89999999999999
2019-05-09,66.29999999999998,396.2,498.1,886.7,326.30000000000007,216.4,66.10000000000001
2019-05-10,54.2,293.7,376.80000000000007,1246.4,300.79999999999995,259.5,67.30000000000001
2019-05-11,52.80000000000001,372.3999999999999,453.29999999999995,1097.1,356.40000000000003,288.8,52.40000000000001
2019-05-12,108.0,332.2,497.70000000000005,1222.4,294.9,240.8,82.89999999999999
2019-05-13,77.40000000000002,310.2000000000001,428.69999999999993,1463.8,297.20000000000005,194.05,73.3
2019-05-14,97.0,321.09999999999997,469.09999999999997,1508.2999999999997,316.5,221.85000000000005,81.89999999999999
2019-05-15,71.20000000000002,359.0,468.3,1727.4999999999995,541.5000000000001,420.7,102.3
2019-05-16,57.99999999999999,252.59999999999994,341.40000000000003,1802.8,411.0,294.75000000000006,65.2
2019-05-17,43.300000000000004,286.2,352.8,1302.1000000000004,445.90000000000003,330.1,85.0
2019-05-18,57.199999999999996,386.6000000000001,474.40000000000003,1259.0000000000002,462.2,409.5,72.69999999999999
2019-05-19,71.3,440.2000000000001,549.8,1113.6999999999998,714.4999999999999,689.4000000000001,99.0
2019-05-20,69.49999999999999,440.70000000000005,546.9,1202.5,450.3,388.50000000000006,65.9
2019-05-21,61.3,399.5000000000001,493.6,1331.4,303.7,222.25,73.1
2019-05-22,50.79999999999999,320.59999999999997,398.8999999999999,1697.6000000000001,282.4,216.50000000000003,75.39999999999999
2019-05-23,48.60000000000001,273.70000000000005,348.6,1939.0,311.45000000000005,212.05,66.1
2019-05-24,48.3,367.3,441.50000000000006,1268.1000000000001,324.5,260.05,48.300000000000004
2019-05-25,41.00000000000001,212.79999999999995,275.40000000000003,1364.1000000000001,261.7,189.09999999999997,78.2
2019-05-26,46.80000000000001,130.2,201.90000000000006,1047.1000000000001,259.79999999999995,195.1,53.4
2019-05-27,43.300000000000004,175.9,242.7,1167.0,242.79999999999998,164.89999999999998,66.99999999999999
2019-05-28,46.49999999999999,196.6,267.90000000000003,1201.3999999999999,174.20000000000002,145.49999999999997,68.79999999999998
2019-05-29,55.199999999999996,145.59999999999997,230.19999999999996,1167.6000000000001,222.69999999999996,174.50000000000003,52.9
2019-05-30,59.800000000000004,139.6,231.10000000000002,1028.1000000000001,304.65000000000003,202.75000000000003,58.99999999999999
2019-05-31,64.5,156.8,255.30000000000004,938.8999999999999,198.99999999999997,148.59999999999997,88.10000000000001
2019-06-01,51.199999999999996,223.2,302.09999999999997,1401.4999999999995,261.9,222.64999999999998,77.80000000000001
