MeasurementDateGMT,Havering - Rainham: Nitric Oxide (ug/m3),Havering - Rainham: Nitrogen Dioxide (ug/m3),Havering - Rainham: Oxides of Nitrogen (ug/m3),Havering - Rainham: PM10 Particulate (ug/m3),Havering - Rainham: PM2.5 Particulate (ug/m3)
2018-12-18,350.9,596.0000000000002,1133.9,342.40000000000003,128.40000000000003
2018-12-19,607.4,1055.2,1986.4999999999998,279.20000000000005,155.8
2018-12-20,552.7,875.3000000000001,1722.7999999999995,374.9,139.29999999999998
2018-12-21,283.5,670.2,1104.9,410.5,167.60000000000002
2018-12-22,326.29999999999995,852.0999999999999,1352.6000000000001,388.5,174.89999999999995
2018-12-23,205.4,672.5,987.3000000000002,197.9,124.8
2018-12-24,1468.0,1132.2,3382.9,483.19999999999993,398.15000000000003
2018-12-25,1021.2000000000002,1073.7,2639.3000000000006,478.6000000000001,409.79999999999995
2018-12-26,703.9,918.6,1997.9999999999998,436.8,346.90000000000003
2018-12-27,3418.4999999999995,1269.7,6511.499999999999,894.8,731.9
2018-12-28,2796.2,1535.8000000000002,5823.1,914.7,726.9000000000001
2018-12-29,323.20000000000005,920.2,1415.6999999999998,343.0,208.50000000000003
2018-12-30,393.5,955.6,1559.2,274.4,198.79999999999998
2018-12-31,156.89999999999998,587.0000000000001,827.4000000000001,210.00000000000003,143.1
2019-01-01,45.39999999999999,358.5,428.0999999999999,303.70000000000005,193.0
2019-01-02,29.2,406.79999999999995,451.95000000000005,305.3,153.5
2019-01-03,108.4,648.5,815.0000000000002,371.1000000000001,259.0
2019-01-04,563.1999999999999,1212.9999999999998,2077.0,677.1999999999999,533.7
2019-01-05,118.49999999999999,726.3000000000001,907.9999999999999,496.50000000000006,421.9000000000001
2019-01-06,287.40000000000003,1111.9,1552.7000000000003,527.8,364.1
2019-01-07,388.4000000000001,1066.0000000000002,1661.8,502.30000000000007,249.9
2019-01-08,71.39999999999999,474.3,583.4000000000001,292.9,116.2
2019-01-09,45.20000000000001,469.20000000000005,538.8,229.59999999999994,119.30000000000001
2019-01-10,965.5999999999999,1290.1999999999998,2771.0,758.5000000000001,562.3
2019-01-11,310.0,977.8999999999997,1453.5000000000002,470.7000000000001,354.50000000000006
2019-01-12,212.6,816.8999999999999,1142.8,251.79999999999995,136.9
2019-01-13,99.0,478.29999999999995,630.1999999999999,209.10000000000002,105.15000000000002
2019-01-14,241.39999999999998,865.2,1235.9,359.3,149.0
2019-01-15,493.59999999999997,1048.0,1804.5000000000002,361.00000000000006,152.6
2019-01-16,397.9,776.3000000000001,1386.8000000000002,208.3,101.6
2019-01-17,256.3,887.6999999999999,1280.8,290.1,140.9
2019-01-18,1680.9000000000003,1482.8000000000002,4060.3,669.3,333.79999999999995
2019-01-19,187.20000000000002,758.4000000000001,1045.0,456.29999999999995,296.9
2019-01-20,512.5,927.2999999999998,1712.8000000000002,655.6999999999998,608.0
2019-01-21,2760.7000000000003,1511.5,5744.499999999999,1073.1999999999998,915.8
2019-01-22,641.9999999999999,1233.7000000000003,2218.0999999999995,439.3999999999999,223.59999999999997
2019-01-23,216.2,673.8000000000001,1005.4,323.40000000000003,309.3
2019-01-24,2254.5999999999995,1744.2999999999995,5201.4,700.1,619.8
2019-01-25,1339.3000000000002,1522.8,3576.0,517.3,444.00000000000006
2019-01-26,263.8,552.7,956.6999999999997,232.99999999999997,123.39999999999999
2019-01-27,62.4,254.89999999999998,350.50000000000006,230.19999999999996,92.29999999999998
2019-01-28,537.9,929.3999999999999,1754.0,382.6,154.1
2019-01-29,1106.8000000000002,1488.0,3184.7999999999997,553.8000000000001,282.6
2019-01-30,2209.2,1591.3,4978.6,503.79999999999995,334.2
2019-01-31,1887.4999999999995,1095.0,3988.7,523.6999999999999,464.59999999999997
2019-02-01,32.49999999999999,434.5,484.50000000000006,272.3,248.50000000000003
2019-02-02,38.699999999999996,281.6,340.90000000000003,257.0,218.00000000000003
2019-02-03,673.1000000000003,1033.3999999999999,2065.2999999999997,401.09999999999997,228.2
2019-02-04,793.75,1051.45,2268.1,249.75,173.9
2019-02-05,941.5,1116.1000000000001,2560.2999999999997,287.70000000000005,255.40000000000003
2019-02-06,891.0,1263.8999999999996,2629.9,380.5,185.2
2019-02-07,345.1,621.9999999999999,1151.3,388.2,135.39999999999998
2019-02-08,264.65,381.6000000000001,787.4999999999999,254.00000000000003,120.99999999999999
2019-02-09,244.2,479.90000000000003,854.4999999999999,363.59999999999997,160.0
2019-02-10,244.8,689.9,1065.8999999999999,167.5,77.5
2019-02-11,780.5,1159.0000000000002,2355.9,407.09999999999997,178.7
2019-02-12,1432.5000000000002,1361.1999999999998,3557.6000000000004,715.4000000000001,306.49999999999994
2019-02-13,712.0000000000001,1057.8,2149.2999999999997,668.8000000000002,356.0999999999999
2019-02-14,1562.9000000000003,1385.2000000000003,3781.9,848.0000000000001,611.5
2019-02-15,1480.1000000000004,1507.6999999999998,3776.8999999999996,1096.8000000000002,759.4000000000001
2019-02-16,981.1000000000003,1239.4,2743.5999999999995,881.5,670.6999999999999
2019-02-17,315.7,717.1000000000001,1200.9000000000003,680.6,481.2
2019-02-18,649.3,1078.2,2073.3999999999996,437.5,237.89999999999995
2019-02-19,472.00000000000006,913.4000000000002,1637.4,549.6,189.70000000000005
2019-02-20,459.90000000000003,725.0,1430.0,505.20000000000005,233.6
2019-02-21,662.0999999999999,1104.8,2119.6,716.0,397.20000000000005
2019-02-22,714.5000000000001,1166.7999999999995,2262.6,628.0999999999999,501.20000000000005
2019-02-23,746.1999999999999,1088.2000000000003,2232.3,704.0999999999999,610.4
2019-02-24,992.4,1189.4999999999998,2711.2999999999997,931.8,874.8
2019-02-25,1341.3,1357.1,3413.5999999999995,1070.8000000000002,963.2
2019-02-26,1584.8000000000002,1623.3999999999999,4053.2000000000007,1194.3,961.1
2019-02-27,2645.6000000000004,1880.0000000000002,5936.699999999999,1554.3,1124.4
2019-02-28,803.8000000000001,1121.3000000000002,2353.7999999999997,780.6999999999999,573.3999999999999
2019-03-01,596.9,967.1,1882.3999999999999,874.8000000000002,616.2999999999997
2019-03-02,354.00000000000006,611.8,1154.2999999999997,424.9,204.0
2019-03-03,147.4,320.99999999999994,546.6999999999999,215.6,93.0
2019-03-04,351.79999999999995,698.1,1236.6000000000001,317.8,98.80000000000001
2019-03-05,488.09999999999997,777.5999999999999,1525.6000000000001,401.7,137.59999999999997
2019-03-06,338.8,524.5,1044.1,382.4,178.20000000000002
2019-03-07,265.7,611.65,1019.3,306.85,84.1
2019-03-08,551.4,875.0,1720.4,363.2000000000001,150.90000000000003
2019-03-09,211.10000000000002,602.9000000000001,926.5999999999999,451.6,200.7
2019-03-10,114.49999999999999,413.7,589.1999999999998,173.89999999999995,98.7
2019-03-11,288.3,658.2,1100.1,368.49999999999994,121.09999999999997
2019-03-12,279.9000000000001,569.6999999999999,999.2,232.59999999999997,95.19999999999999
2019-03-13,181.79999999999998,555.4,834.4000000000001,381.9,133.9
2019-03-14,175.50000000000003,550.1,819.7,246.39999999999995,114.99999999999999
2019-03-15,204.60000000000002,553.1,867.1,194.39999999999998,75.4
2019-03-16,173.50000000000003,334.4,600.7,267.0,148.10000000000002
2019-03-17,189.1,652.7,942.3000000000001,139.0,64.60000000000001
2019-03-18,699.1,1185.3999999999999,2257.3,478.49999999999994,203.89999999999998
2019-03-19,930.2000000000002,1242.0999999999997,2667.8999999999996,539.9999999999999,281.8000000000001
2019-03-20,600.8000000000001,1026.1,1947.1999999999998,553.3,257.0
2019-03-21,699.8,957.3000000000003,2030.3000000000002,481.69999999999993,275.49999999999994
2019-03-22,706.4000000000001,1082.3,2165.7999999999997,984.6999999999998,877.5000000000001
2019-03-23,96.39999999999999,599.0000000000001,747.4999999999999,400.9,272.7000000000001
2019-03-24,241.3,605.5000000000001,975.4,404.8999999999999,267.29999999999995
2019-03-25,67.10000000000001,376.40000000000003,479.19999999999993,312.7,159.20000000000002
2019-03-26,1053.5,1105.6,2721.2999999999997,666.1999999999998,407.29999999999995
2019-03-27,493.3999999999999,1030.8,1787.3,441.9,271.59999999999997
2019-03-28,549.6999999999999,1046.3,1888.9000000000003,610.9000000000001,418.69999999999993
2019-03-29,1049.5,1282.1,2891.499999999999,1029.6999999999998,801.1
2019-03-30,810.2000000000002,1131.5,2373.9,1199.1999999999998,1076.0000000000002
2019-03-31,13.499999999999998,212.5,233.5,644.0,484.69999999999993
2019-04-01,59.0,412.09999999999997,501.99999999999994,470.9,248.5
2019-04-02,815.2999999999997,1151.1000000000001,2401.3500000000004,595.1,417.2
2019-04-03,532.8,1137.6,1954.4999999999998,362.9,276.0
2019-04-04,359.4,863.7000000000002,1414.5,356.5,192.6
2019-04-05,177.60000000000002,658.3,930.7000000000002,442.80000000000007,283.4000000000001
2019-04-06,13.700000000000005,230.60000000000002,251.49999999999997,308.2,244.5
2019-04-07,46.400000000000006,276.5,347.3,889.5000000000001,895.0
2019-04-08,317.6,953.7,1440.6999999999998,967.3,935.7
2019-04-09,21.199999999999996,319.20000000000005,351.7,770.3000000000001,643.1000000000001
2019-04-10,22.700000000000003,206.8,241.2,374.7,184.70000000000002
2019-04-11,32.199999999999996,315.70000000000005,364.5,315.9000000000001,205.39999999999998
2019-04-12,26.7,312.19999999999993,352.80000000000007,322.29999999999995,258.3
2019-04-13,109.80000000000003,393.29999999999995,562.0,318.79999999999995,256.7
2019-04-14,41.09999999999999,373.5,436.6,427.99999999999994,387.00000000000006
2019-04-15,72.70000000000002,547.6999999999999,658.8000000000001,794.0,695.7
2019-04-16,234.00000000000003,1025.7,1384.4000000000003,1061.8,906.7
2019-04-17,279.4,792.0,1220.6000000000001,1272.5,1094.2
2019-04-18,94.69999999999999,668.0,813.0999999999999,1015.5,916.3999999999999
2019-04-19,277.0,807.2,1232.3,875.4999999999999,706.0
2019-04-20,116.9,670.0999999999999,849.5000000000001,847.0,742.8999999999999
2019-04-21,235.3,699.3,1060.1,1003.4999999999999,900.1
2019-04-22,73.6,818.2,931.3999999999999,1346.8999999999999,1284.8999999999999
2019-04-23,139.1,867.3000000000001,1080.8000000000002,920.3000000000001,698.4999999999999
2019-04-24,274.5,787.5,1208.6999999999998,706.6999999999999,463.40000000000003
2019-04-25,333.3,615.4999999999999,1126.8,295.0,128.50000000000003
2019-04-26,364.69999999999993,585.0000000000001,1143.6999999999998,333.7,133.09999999999997
2019-04-27,138.20000000000002,349.1,560.9000000000001,307.6,93.20000000000002
2019-04-28,47.10000000000001,232.60000000000002,305.19999999999993,235.10000000000002,141.3
2019-04-29,94.59999999999998,459.50000000000006,604.2,393.99999999999994,318.7
2019-04-30,128.6,466.0,663.4,441.1,356.99999999999994
2019-05-01,465.7,985.4999999999998,1699.7000000000003,680.4000000000001,502.0999999999999
2019-05-02,89.6,441.4,578.1999999999999,260.0,174.4
2019-05-03,236.0,534.3999999999999,896.4,311.7,194.59999999999997
2019-05-04,21.0,98.29999999999998,130.79999999999998,229.59999999999997,111.79999999999998
2019-05-05,86.2,345.40000000000003,477.2,351.7,188.10000000000005
2019-05-06,137.3,536.3,747.4,259.6,169.1
2019-05-07,515.5,918.6000000000003,1708.8999999999999,462.2,280.90000000000003
2019-05-08,291.40000000000003,646.0,1093.3,371.40000000000003,205.49999999999997
2019-05-09,450.09999999999997,641.8,1332.4000000000003,415.8,237.70000000000002
2019-05-10,514.5999999999999,929.7999999999998,1718.8999999999999,390.49999999999994,264.3
2019-05-11,48.300000000000004,391.6,465.59999999999997,300.09999999999997,240.09999999999997
2019-05-12,151.1,373.79999999999995,605.4000000000001,245.59999999999994,181.50000000000006
2019-05-13,117.69999999999997,399.0,579.1999999999998,273.3,169.7
2019-05-14,43.20000000000001,255.70000000000002,321.70000000000005,265.7,155.89999999999998
2019-05-15,93.19999999999997,454.90000000000003,597.6999999999999,509.09999999999997,343.20000000000005
2019-05-16,34.60000000000001,253.3,306.2,360.49999999999994,225.6
2019-05-17,19.3,272.20000000000005,301.9999999999999,405.9,300.6
2019-05-18,155.4,562.3000000000001,800.5999999999999,435.8,394.99999999999994
2019-05-19,52.8,512.3,592.9,643.0,624.5
2019-05-20,88.0,419.90000000000003,555.1,397.99999999999994,356.59999999999997
2019-05-21,105.3,464.90000000000003,626.3999999999999,313.59999999999997,229.29999999999998
2019-05-22,278.70000000000005,787.4,1214.9999999999995,378.79999999999995,239.70000000000005
2019-05-23,402.7000000000001,939.3,1556.3000000000002,444.00000000000006,252.49999999999997
2019-05-24,114.19999999999999,505.6,680.8000000000001,317.8,203.10000000000002
2019-05-25,91.29999999999998,330.49999999999994,470.4000000000001,234.70000000000002,173.40000000000003
2019-05-26,203.40000000000003,425.79999999999995,737.2,250.20000000000002,145.90000000000003
2019-05-27,203.8,541.0999999999999,853.6999999999999,294.79999999999995,148.7
2019-05-28,85.1,368.3,498.6,154.99999999999997,109.0
2019-05-29,295.5,611.1,1063.9,326.79999999999995,223.0
2019-05-30,287.09999999999997,458.00000000000006,898.1500000000002,293.59999999999997,118.99999999999999
2019-05-31,424.0,564.7000000000002,1214.7,200.9,90.10000000000001
2019-06-01,335.59999999999997,723.0,1237.3999999999999,267.4,170.19999999999996
2019-06-02,131.5,433.19999999999993,635.1,276.1000000000001,175.90000000000003
2019-06-03,270.00000000000006,513.4,927.6999999999999,373.4000000000001,155.99999999999997
2019-06-04,182.2,655.4,934.8000000000001,361.9,207.39999999999995
2019-06-05,353.59999999999997,626.3000000000001,1168.6000000000001,291.1,144.10000000000002
2019-06-06,317.5,626.0,1112.7,282.3999999999999,134.79999999999998
2019-06-07,146.90000000000003,614.7,840.1999999999998,309.8,195.4
2019-06-08,176.9,402.2,673.4,220.79999999999998,105.79999999999998
2019-06-09,235.39999999999998,570.5,931.2000000000002,265.59999999999997,148.99999999999997
2019-06-10,31.999999999999996,305.3,354.59999999999997,171.90000000000003,131.89999999999998
2019-06-11,225.2,396.89999999999986,742.4000000000001,190.3,114.0
2019-06-12,207.9,566.6999999999999,885.1,181.99999999999997,142.20000000000002
2019-06-13,272.3,476.7,894.6999999999999,234.0,131.60000000000002
2019-06-14,303.2000000000001,521.8,986.8999999999997,276.59999999999997,119.2
2019-06-15,236.49999999999997,519.1,881.6,250.79999999999998,135.99999999999997
2019-06-16,164.29999999999995,317.8,569.3,207.49999999999997,110.29999999999998
2019-06-17,350.70000000000005,565.8,1103.5,288.5,149.90000000000003
2019-06-18,337.29999999999995,782.7,1300.1999999999998,371.60000000000014,214.39999999999998
2019-06-19,197.70000000000005,600.3,903.3000000000001,423.8999999999999,287.4
2019-06-20,297.8,668.1,1124.6999999999998,292.8,149.70000000000002
2019-06-21,329.59999999999997,700.0999999999999,1205.3000000000002,300.19999999999993,143.7
2019-06-22,140.90000000000003,471.00000000000006,687.8000000000001,256.4,141.9
2019-06-23,24.2,306.09999999999997,343.20000000000005,549.4000000000001,408.00000000000006
2019-06-24,350.50000000000006,918.8000000000001,1456.1,971.1991452991454,816.2692307692306
2019-06-25,58.800000000000004,327.1,417.49999999999994,791.9692307692308,614.4923076923077
2019-06-26,15.300000000000002,94.2,117.8,658.5538461538462,477.1384615384616
2019-06-27,21.05,113.45,145.60000000000002,525.1384615384616,339.7846153846154
2019-06-28,45.099999999999994,217.10000000000002,286.59999999999997,391.723076923077,202.43076923076922
2019-06-29,134.4,756.5999999999999,962.7,544.9162393162393,323.58461538461535
2019-06-30,110.9,393.2,563.8000000000001,283.1,149.5
2019-07-01,143.70000000000002,325.7,545.8000000000001,214.29999999999998,97.4
2019-07-02,51.99999999999999,226.19999999999996,305.7,217.49999999999997,123.30000000000001
2019-07-03,80.4,353.70000000000005,477.3,276.00000000000006,165.1
2019-07-04,181.49999999999997,604.9000000000001,883.0,361.09999999999997,167.8
2019-07-05,184.10000000000002,819.3,1101.4000000000003,409.80000000000007,221.60000000000002
2019-07-06,42.699999999999996,293.50000000000006,359.2,366.2999999999999,283.3
2019-07-07,63.199999999999996,310.4,407.49999999999994,1254.1,1011.0
2019-07-08,165.70000000000005,544.5,798.9000000000001,592.7999999999998,407.90000000000003
2019-07-09,440.2,919.1,1594.5000000000002,444.59999999999997,233.79999999999998
2019-07-10,419.8,892.9,1536.4999999999995,515.1000000000001,259.0
2019-07-11,225.39999999999995,743.9999999999999,1089.7,343.0,179.40000000000003
2019-07-12,56.3,287.59999999999997,373.99999999999994,199.6,113.90000000000002
2019-07-13,31.899999999999995,204.80000000000004,253.89999999999995,191.79999999999995,118.20000000000002
2019-07-14,14.599999999999998,147.50000000000003,169.8,151.70000000000002,95.79999999999997
2019-07-15,32.75,227.95,278.05,124.89999999999999,43.900000000000006
2019-07-16,280.70000000000005,856.6,1286.9999999999995,396.40000000000003,196.79999999999998
2019-07-17,362.9,880.1999999999999,1437.2,498.6,262.4
2019-07-18,335.70000000000005,719.3000000000001,1233.9,366.5000000000001,199.9
2019-07-19,472.0,641.4999999999999,1365.3,288.09999999999997,145.10000000000002
2019-07-20,191.29999999999998,437.3999999999999,730.8000000000001,173.89999999999998,60.00000000000001
2019-07-21,183.40000000000003,420.00000000000006,700.5,217.1,120.4
2019-07-22,332.4,512.6,1022.7000000000002,295.70000000000005,173.8
2019-07-23,332.49999999999994,647.9000000000001,1158.6000000000004,538.3,307.90000000000003
2019-07-24,328.2,964.0,1467.2000000000003,632.0,371.3
2019-07-25,142.00000000000003,1072.4,1290.1999999999998,706.7999999999998,382.49999999999994
2019-07-26,331.7,875.3000000000001,1383.8,514.8,260.09999999999997
2019-07-27,90.80000000000001,425.9,565.2000000000002,199.29999999999998,106.29999999999998
2019-07-28,80.5,335.0,458.7,205.99999999999997,89.9
2019-07-29,356.7,633.7999999999998,1180.5,341.90000000000003,158.49999999999997
2019-07-30,190.85,400.9000000000001,693.0000000000001,382.99999999999994,167.49999999999994
2019-07-31,241.39999999999998,495.90000000000003,865.8000000000002,302.6,136.30000000000004
2019-08-01,162.6,458.7,707.8999999999999,306.7,165.4
2019-08-02,33.35000000000001,259.3,310.65000000000003,343.10243902439026,201.9048780487805
2019-08-03,84.60000000000001,415.4,545.2,356.16585365853655,203.53170731707314
2019-08-04,126.5,508.0,701.3999999999999,343.52195121951223,178.2439024390244
2019-08-05,254.89999999999995,465.09999999999997,855.6999999999999,330.8780487804878,152.9560975609756
2019-08-06,222.90000000000003,343.9,685.9000000000001,318.2341463414634,127.66829268292683
2019-08-07,257.49999999999994,456.49999999999994,850.4,277.5975609756097,111.59512195121951
2019-08-08,334.1,633.8,1145.9999999999998,295.9,149.60000000000002
2019-08-09,253.70000000000002,416.7,805.6999999999998,376.6,183.3
2019-08-10,109.39999999999999,182.79999999999995,351.20000000000005,409.6,178.6
2019-08-11,119.69999999999999,240.80000000000004,424.4,312.70000000000005,137.5
2019-08-12,374.40000000000003,777.5999999999999,1351.5000000000002,287.20000000000005,172.2
2019-08-13,255.1,632.0000000000001,1023.2999999999997,258.29999999999995,122.7
2019-08-14,356.5000000000001,622.7999999999998,1169.4000000000003,215.20000000000005,114.90000000000002
2019-08-15,185.2,460.4,744.8999999999999,288.5,139.79999999999998
2019-08-16,413.1,554.9,1188.4999999999998,297.4,138.4
2019-08-17,188.3,317.5,606.1000000000001,251.1,107.7
2019-08-18,157.50000000000003,353.5,595.0,277.40000000000003,131.20000000000002
2019-08-19,263.6,491.09999999999997,895.4,332.6000000000001,132.49999999999997
2019-08-20,296.25,846.0500000000001,1300.4499999999998,389.79999999999995,185.29999999999998
2019-08-21,457.50000000000017,863.0000000000001,1564.8,439.20000000000005,236.50000000000003
2019-08-22,352.59999999999997,786.8000000000001,1327.0,391.5,212.09999999999997
2019-08-23,392.19999999999993,877.9999999999999,1479.4,486.70000000000005,241.60000000000002
2019-08-24,77.19999999999999,833.3999999999999,951.5000000000001,821.4,630.7999999999998
2019-08-25,51.099999999999994,655.9,734.5000000000001,860.1,752.2
2019-08-26,101.80000000000001,888.9,1045.2,839.8999999999999,731.8000000000001
2019-08-27,287.09999999999997,1223.7999999999997,1663.9,915.8000000000002,639.1
2019-08-28,313.8999999999999,693.6999999999998,1175.0000000000002,357.5,208.2
2019-08-29,238.00000000000003,533.9999999999999,898.3000000000002,277.00000000000006,122.39999999999998
2019-08-30,351.8999999999999,660.5,1200.2,348.9,166.40000000000003
2019-08-31,269.2,703.8000000000002,1116.7,329.59999999999997,175.09999999999997
2019-09-01,86.49999999999999,443.20000000000005,575.8000000000001,184.00000000000003,94.3
2019-09-02,416.8999999999999,770.2000000000002,1409.2,371.9000000000001,139.39999999999998
2019-09-03,274.2,576.7999999999998,996.7,328.40000000000003,111.69999999999999
2019-09-04,207.00000000000006,471.30000000000007,788.2,287.2,93.39999999999999
2019-09-05,135.8,503.6,711.8,254.90000000000003,113.19999999999999
2019-09-06,472.7,869.6999999999999,1594.2,401.70000000000005,163.50000000000003
2019-09-07,28.900000000000006,253.90000000000003,298.4,198.09999999999994,90.80000000000001
2019-09-08,113.9,452.90000000000003,627.5000000000001,226.70000000000002,116.49999999999999
2019-09-09,523.8000000000001,1159.7,1962.8000000000004,371.3999999999999,250.39999999999998
2019-09-10,706.4000000000001,893.6000000000001,1977.1999999999994,481.3,276.5
2019-09-11,342.5,578.6,1103.6000000000001,298.50000000000006,93.50000000000001
2019-09-12,316.2,526.85,1012.0,282.8,102.0
2019-09-13,42.400000000000006,290.49999999999994,355.29999999999995,220.29999999999998,93.3
2019-09-14,380.0,823.3,1406.7,380.90000000000003,222.30000000000007
2019-09-15,356.7,897.0,1444.2,387.5,232.49999999999997
2019-09-16,249.59999999999997,603.3000000000001,986.1000000000001,311.4,186.4
2019-09-17,72.69999999999999,333.29999999999995,444.70000000000005,254.09999999999997,126.80000000000003
2019-09-18,240.0,513.2,881.1,324.2,121.79999999999998
2019-09-19,609.5,719.1999999999999,1653.8000000000002,439.7,193.5
2019-09-20,99.39999999999999,538.9,691.1000000000001,437.0,195.20000000000002
2019-09-21,51.3,691.0999999999999,769.6000000000001,533.9999999999999,236.39999999999998
2019-09-22,181.90000000000003,672.9000000000001,952.0000000000001,357.6,210.20000000000002
2019-09-23,287.59999999999997,482.0000000000001,922.5999999999999,243.9,75.2
2019-09-24,336.29999999999995,535.1000000000001,1050.6000000000001,252.29999999999998,108.4
2019-09-25,303.30000000000007,548.8000000000002,1014.0000000000002,224.39999999999998,90.1
2019-09-26,312.09999999999997,488.09999999999997,966.0,287.8,102.3
2019-09-27,324.49999999999994,475.1000000000001,972.7,395.1,139.39999999999998
2019-09-28,199.79999999999998,430.30000000000007,736.4999999999999,251.7,90.8
2019-09-29,108.79999999999998,293.50000000000006,460.2999999999999,153.9,67.3
2019-09-30,460.4,733.6,1439.4,303.5,134.29999999999998
2019-10-01,307.9,536.0000000000002,1007.9000000000001,273.9,103.4
2019-10-02,363.6,517.5,1074.8,222.8,101.4
2019-10-03,1194.5000000000002,834.0,2665.1,488.8999999999999,296.69999999999993
2019-10-04,677.9,977.5999999999999,2016.6999999999998,495.1000000000001,217.0
2019-10-05,64.30000000000001,477.4,576.4,263.99999999999994,174.00000000000003
2019-10-06,59.6,342.3999999999999,434.1000000000001,245.60000000000005,160.79999999999995
2019-10-07,420.90000000000003,630.2999999999998,1275.9000000000003,250.8,114.80000000000001
2019-10-08,290.0,591.3000000000001,1035.6999999999998,392.3,115.79999999999998
2019-10-09,276.49999999999994,635.0,1059.6,277.0,66.2
2019-10-10,268.09999999999997,493.49999999999994,904.5,360.99999999999994,124.1
2019-10-11,175.99999999999997,442.50000000000006,712.1999999999999,203.00000000000003,84.50000000000003
2019-10-12,327.00000000000006,877.5,1378.8000000000002,211.40000000000003,144.1
2019-10-13,140.10000000000002,468.50000000000006,683.6,226.79999999999998,126.2
2019-10-14,197.4,712.8000000000001,1015.1,288.1,152.79999999999998
2019-10-15,513.4,918.1999999999999,1705.2,330.9,130.79999999999998
2019-10-16,686.7000000000002,1093.8,2146.3,445.79999999999995,166.10000000000002
2019-10-17,670.3,917.9999999999999,1945.85,323.29999999999995,124.10000000000002
2019-10-18,322.7,651.0,1146.2,317.29999999999995,98.9
2019-10-19,590.9,946.9000000000001,1852.6000000000001,290.29999999999995,136.2
2019-10-20,734.5,462.19999999999993,1588.2000000000003,307.6000000000001,206.70000000000002
2019-10-21,28.700000000000003,268.8999999999999,313.09999999999997,162.0,57.1
2019-10-22,1817.9000000000005,1178.6999999999998,3966.1000000000004,655.8,371.79999999999995
2019-10-23,1117.3000000000002,823.4000000000001,2536.7000000000003,672.1999999999999,520.1999999999999
2019-10-24,964.6000000000001,947.1000000000001,2426.4999999999995,480.8,362.2000000000001
2019-10-25,541.9999999999999,623.5000000000002,1454.6000000000004,331.6,132.60000000000002
2019-10-26,111.30000000000001,292.7,463.19999999999993,219.79999999999998,89.7
2019-10-27,564.5,850.8,1716.6,440.3,317.1
2019-10-28,1003.1000000000001,674.6999999999998,2213.0,441.60000000000014,330.09999999999997
2019-10-29,20.8,349.5,381.4999999999999,143.49999999999997,55.0
2019-10-30,91.10000000000001,650.5,790.1,427.99999999999994,278.4
2019-10-31,453.0,785.7000000000002,1480.2999999999997,639.0999999999999,507.20000000000005
2019-11-01,661.9000000000001,825.5,1840.3,436.40000000000003,280.00000000000006
2019-11-02,181.69999999999996,321.70000000000005,600.5,286.59999999999997,127.49999999999997
2019-11-03,567.0,913.9999999999998,1783.3999999999999,356.50000000000006,192.69999999999996
2019-11-04,915.0000000000001,1022.1999999999999,2425.2000000000003,399.7,201.20000000000002
2019-11-05,70.50000000000001,428.4000000000001,536.6,314.2,242.09999999999997
2019-11-06,921.8,1081.8,2495.6,736.5000000000002,350.7
2019-11-07,829.5,971.4,2243.2999999999993,421.29999999999995,146.0
2019-11-08,984.1,770.6000000000001,2279.100000000001,433.3,264.6
2019-11-09,430.5,753.2,1412.6999999999996,319.0,237.3
2019-11-10,885.9000000000001,659.0,2017.5000000000002,371.29999999999995,250.4
2019-11-11,392.8,789.5,1391.8999999999999,332.3,159.0
2019-11-12,323.55000000000007,843.05,1339.3000000000002,249.8,86.3
2019-11-13,765.8000000000001,1078.6000000000001,2252.8,469.3,181.4
2019-11-14,432.7000000000001,1062.8,1726.8,198.79999999999998,80.2
2019-11-15,27.199999999999996,339.6,381.6,233.09999999999994,164.10000000000002
2019-11-16,786.8,835.9999999999998,2041.8000000000002,362.6,267.3
2019-11-17,1429.1999999999998,862.3000000000001,3053.7,496.8,394.7000000000001
2019-11-18,338.29999999999995,662.5,1181.6,218.09999999999997,100.20000000000002
2019-11-19,2136.4,1354.1999999999998,4630.300000000001,655.2,417.1
2019-11-20,439.0,916.8000000000001,1589.4999999999995,399.0,246.29999999999998
2019-11-21,139.6,667.7999999999998,881.9000000000001,520.1000000000001,465.70000000000005
2019-11-22,358.9,894.8999999999999,1445.4000000000003,273.99999999999994,155.20000000000005
2019-11-23,131.5,682.1999999999998,883.4,328.59999999999997,239.80000000000004
2019-11-24,901.1999999999999,786.8000000000002,2168.1999999999994,469.00000000000006,313.30000000000007
2019-11-25,558.8000000000001,866.8,1723.2,274.19999999999993,176.50000000000003
2019-11-26,475.8,878.3000000000001,1607.2999999999997,209.40000000000003,91.60000000000001
2019-11-27,627.1,1157.4,2119.1000000000004,241.79999999999995,139.5
2019-11-28,424.3999999999999,798.9,1449.8,290.49999999999994,162.5
2019-11-29,1628.6999999999998,973.1,3470.1,511.5999999999999,229.89999999999998
2019-11-30,898.5000000000001,911.4999999999998,2288.9999999999995,404.7,343.20000000000005
2019-12-01,24.099999999999998,308.79999999999995,345.90000000000003,171.85000000000002,124.69999999999999
2019-12-02,2272.3999999999996,1534.2,5018.7,617.3000000000001,436.29999999999995
2019-12-03,2010.6999999999998,1641.9000000000003,4724.599999999999,583.3000000000001,348.3000000000001
2019-12-04,2614.5999999999995,1396.0,5404.900000000001,598.4,504.70000000000005
