MeasurementDateGMT,Islington - Arsenal: Nitric Oxide (ug/m3),Islington - Arsenal: Nitrogen Dioxide (ug/m3),Islington - Arsenal: Oxides of Nitrogen (ug/m3),Islington - Arsenal: PM10 Particulate (ug/m3)
2019-03-02,26.199999999999996,480.9000000000001,520.7,390.7
2019-03-03,-1.1,312.70000000000005,311.29999999999995,245.29999999999995
2019-03-04,48.2,501.70000000000005,575.4000000000001,201.10000000000005
2019-03-05,54.1,550.6,633.7000000000002,271.70000000000005
2019-03-06,34.1,509.5,562.0999999999999,351.59999999999997
2019-03-07,37.8,403.2,461.29999999999995,187.0
2019-03-08,117.70000000000002,704.4,885.0,259.79999999999995
2019-03-09,25.700000000000003,431.2,470.4,442.3
2019-03-10,27.1,374.70000000000005,416.8,175.50000000000003
2019-03-11,31.4,445.20000000000005,493.29999999999995,318.0
2019-03-12,32.699999999999996,528.0000000000001,578.0000000000001,244.00000000000003
2019-03-13,45.00000000000001,360.40000000000003,429.7000000000001,377.4
2019-03-14,41.300000000000004,448.35,512.0500000000001,299.6
2019-03-15,43.599999999999994,355.70000000000005,422.99999999999994,192.3
2019-03-16,18.500000000000004,269.4,298.0,290.1
2019-03-17,30.2,372.2,418.3999999999999,162.99999999999997
2019-03-18,170.29999999999998,906.9,1167.9,389.90000000000003
2019-03-19,189.74999999999997,971.4,1262.2500000000002,413.1
2019-03-20,79.09999999999998,569.5,690.4,326.59999999999997
2019-03-21,141.70000000000002,587.8000000000001,804.9,411.4
2019-03-22,72.10000000000001,545.5999999999999,656.1999999999998,445.99999999999994
2019-03-23,62.099999999999994,541.3000000000001,636.7000000000002,534.0
2019-03-24,87.0,593.7,726.9999999999999,533.2
2019-03-25,59.9,417.6,509.0,495.8
2019-03-26,488.5,1089.2,1838.4,952.6999999999999
2019-03-27,225.1,873.5999999999999,1219.1,883.0
2019-03-28,122.94999999999997,975.05,1164.1000000000001,1128.1000000000001
2019-03-29,532.6,1274.1999999999998,2090.8,1418.9999999999998
2019-03-30,682.3999999999999,1049.0,2095.8,1320.6
2019-03-31,22.6,272.59999999999997,307.29999999999995,844.9999999999999
2019-04-01,76.1,483.8999999999999,600.5000000000001,710.6
2019-04-02,157.79999999999998,815.5999999999999,1057.4,719.2999999999998
2019-04-03,132.7,791.3000000000001,994.9,432.79999999999995
2019-04-04,51.500000000000014,471.59999999999997,550.5999999999999,334.5
2019-04-05,44.0,466.69999999999993,534.1999999999999,455.90000000000003
2019-04-06,23.599999999999994,322.19999999999993,358.30000000000007,429.7
2019-04-07,49.199999999999996,369.29999999999995,444.5999999999999,999.2000000000002
2019-04-08,209.0,769.6999999999999,1090.5,1052.7
2019-04-09,63.80000000000002,493.79999999999995,591.6999999999999,946.2
2019-04-10,36.6,291.3,347.09999999999997,543.7
2019-04-11,48.7,463.70000000000016,538.2000000000002,511.09999999999997
2019-04-12,88.10000000000001,500.1,635.4,538.9999999999999
2019-04-13,46.10000000000001,422.59999999999997,493.10000000000014,464.3
2019-04-14,49.5,486.3,562.5,598.5
2019-04-15,107.40000000000002,689.3000000000001,853.9999999999999,1095.4
2019-04-16,206.5,1114.3,1431.2,1441.9000000000003
2019-04-17,121.8,799.0,986.0000000000001,1659.7999999999997
2019-04-18,113.29999999999998,707.7,882.1999999999999,1288.3999999999999
2019-04-19,53.59999999999999,678.7,760.7,1016.5
2019-04-20,19.9,483.1000000000001,513.4000000000001,917.1
2019-04-21,33.199999999999996,653.8,704.8000000000002,979.8
2019-04-22,42.5,901.3999999999997,966.5999999999999,1362.2
2019-04-23,75.59999999999998,971.6999999999998,1087.9000000000003,1079.0
2019-04-24,144.09999999999994,783.4,1004.5999999999998,824.7
2019-04-25,33.800000000000004,338.8,391.2,318.0000000000001
2019-04-26,46.050000000000004,411.3500000000001,481.7499999999999,402.5
2019-04-27,28.7,192.89999999999998,236.79999999999998,428.59999999999985
2019-04-28,32.7,278.2,328.3,386.29999999999995
2019-04-29,62.599999999999994,500.09999999999997,596.3999999999999,571.0999999999999
2019-04-30,76.20000000000002,653.6,770.6,672.0000000000001
2019-05-01,93.89999999999999,658.4999999999999,802.3,726.8
2019-05-02,72.30000000000001,432.89999999999986,544.1,421.9
2019-05-03,98.8,533.0999999999999,684.8,389.9
2019-05-04,54.09999999999999,245.7,329.2,343.19999999999993
2019-05-05,38.9,310.40000000000003,369.70000000000005,445.90000000000003
2019-05-06,49.0,371.09999999999997,446.5999999999999,380.6
2019-05-07,70.1,518.3,625.8,521.7
2019-05-08,66.05,556.3499999999999,658.0,460.65000000000003
2019-05-09,178.90000000000003,629.9,903.9,419.50000000000006
2019-05-10,102.9,540.8000000000001,698.3000000000001,401.50000000000006
2019-05-11,54.1,490.90000000000003,573.9000000000001,418.2999999999999
2019-05-12,58.1,442.3,531.1999999999999,387.90000000000003
2019-05-13,69.39999999999999,458.4000000000001,564.4,400.9
2019-05-14,40.7,338.20000000000005,400.4,513.5
2019-05-15,64.0,508.4,606.8,795.7999999999998
2019-05-16,41.3,395.20000000000005,458.7,881.4000000000001
2019-05-17,41.199999999999996,445.7,509.29999999999995,576.0000000000001
2019-05-18,89.4,650.5999999999999,787.7,549.7
2019-05-19,135.90000000000003,567.1,775.5999999999999,612.9
2019-05-20,90.99999999999999,565.5000000000001,705.0,553.5000000000001
2019-05-21,58.69999999999999,435.49999999999994,526.0,536.4000000000001
2019-05-22,61.5,579.4,673.4,547.8000000000001
2019-05-23,47.4,561.2,634.4,537.9000000000001
2019-05-24,50.25,462.9000000000001,539.5999999999999,513.1
2019-05-25,48.5,302.3,376.20000000000005,315.59999999999997
2019-05-26,53.49999999999999,319.40000000000003,401.29999999999995,325.40000000000003
2019-05-27,50.79999999999998,339.80000000000007,417.8,389.7
2019-05-28,53.70000000000002,372.49999999999994,454.2999999999999,237.80000000000007
2019-05-29,79.00000000000001,590.3000000000002,711.3999999999999,345.29999999999995
2019-05-30,67.0,318.0,420.6,420.79999999999995
2019-05-31,80.79999999999998,374.99999999999994,498.49999999999994,294.09999999999997
2019-06-01,65.19999999999999,418.8,518.3,372.7
2019-06-02,34.400000000000006,384.7,436.8999999999999,401.49999999999994
2019-06-03,42.300000000000004,328.8,393.69999999999993,457.7
2019-06-04,91.6,656.3999999999999,796.4000000000001,504.7
2019-06-05,44.000000000000014,385.1,452.90000000000003,286.09999999999997
2019-06-06,65.65,406.95,507.45,385.69999999999993
2019-06-07,64.69999999999999,559.6,658.5,638.3
2019-06-08,56.89999999999999,296.5,383.1,262.09999999999997
2019-06-09,42.40000000000001,352.0,417.19999999999993,298.09999999999997
2019-06-10,70.80000000000001,476.1,584.8000000000001,263.50000000000006
2019-06-11,76.7,383.49999999999994,501.40000000000003,209.79999999999998
2019-06-12,80.60000000000001,545.3000000000001,668.9,236.8
2019-06-13,71.20000000000002,510.7,619.6999999999998,281.49999999999994
2019-06-14,49.1,412.90000000000003,487.8,274.90000000000003
2019-06-15,55.699999999999996,386.9000000000001,472.49999999999994,217.79999999999998
2019-06-16,73.2,384.19999999999993,496.80000000000007,254.10000000000005
2019-06-17,36.300000000000004,341.5,397.5,328.20000000000005
2019-06-18,113.69999999999997,795.2000000000003,969.2000000000002,504.9000000000001
2019-06-19,82.55,606.5999999999999,733.2500000000001,460.79999999999995
2019-06-20,75.6,443.49999999999994,558.8,276.7
2019-06-21,73.2,447.99999999999994,560.0,305.50000000000006
2019-06-22,101.69999999999999,449.3999999999999,605.3999999999999,301.49999999999994
2019-06-23,41.2,389.4000000000001,452.40000000000015,618.5999999999999
2019-06-24,110.00000000000001,717.9,886.5999999999998,673.1999999999998
2019-06-25,78.30000000000003,481.7,601.5,417.4
2019-06-26,47.2,214.20000000000002,286.7,278.3
2019-06-27,53.70000000000002,148.6,231.40000000000003,331.7
2019-06-28,80.40000000000002,212.2,335.7,514.6
2019-06-29,88.3,479.80000000000007,614.9000000000001,614.2
2019-06-30,60.10000000000001,186.0,278.20000000000005,373.4
2019-07-01,85.20000000000002,229.85,360.6499999999999,307.09999999999997
2019-07-02,103.80000000000001,310.49999999999994,469.6,533.6
2019-07-03,117.4,435.4,615.1,463.7
2019-07-04,105.49999999999999,544.9000000000001,706.6,594.0
2019-07-05,73.69999999999999,426.30000000000007,539.7,736.1999999999999
2019-07-06,78.1,304.00000000000006,423.9000000000001,330.1
2019-07-07,81.4,276.59999999999997,401.3000000000001,289.0
2019-07-08,103.1,508.20000000000005,666.5999999999998,396.4
2019-07-09,60.70000000000001,530.4,623.5999999999999,507.20000000000005
2019-07-10,94.39999999999999,516.1000000000001,661.1000000000001,517.3000000000001
2019-07-11,95.9,489.8,636.6,530.7
2019-07-12,51.00000000000002,245.3,323.59999999999997,419.9
2019-07-13,48.400000000000006,233.29999999999998,307.09999999999997,321.30000000000007
2019-07-14,28.3,247.60000000000002,291.40000000000003,220.9
2019-07-15,38.30000000000001,272.59999999999997,331.30000000000007,257.29999999999995
2019-07-16,53.29999999999999,476.7,558.4000000000001,450.00000000000006
2019-07-17,56.900000000000006,510.29999999999995,597.0500000000002,462.9999999999999
2019-07-18,86.39999999999999,390.5,523.0,405.7
2019-07-19,88.8,462.0,598.3,329.3
2019-07-20,60.60000000000001,234.8,327.9,298.1000000000001
2019-07-21,76.3,277.5,394.70000000000005,288.59999999999997
2019-07-22,91.3,301.3,441.2000000000001,373.80000000000007
2019-07-23,166.59999999999994,523.9000000000001,779.2,616.7999999999998
2019-07-24,121.70000000000002,655.0000000000001,841.5999999999999,703.1
2019-07-25,167.39999999999998,888.9000000000002,1145.9999999999998,761.7000000000002
2019-07-26,104.2,535.7999999999998,695.8000000000001,439.09999999999997
2019-07-27,84.89999999999999,280.20000000000005,410.50000000000006,289.3
2019-07-28,60.300000000000004,236.8,329.40000000000003,309.5
2019-07-29,59.59999999999999,361.0,453.10000000000014,310.09999999999997
2019-07-30,56.300000000000004,310.5,397.1,383.99999999999994
2019-07-31,65.1,300.20000000000005,400.0000000000001,321.20000000000005
2019-08-01,69.1,335.30000000000007,441.1,367.90000000000003
2019-08-02,40.1,254.4,316.4,430.1
2019-08-03,41.8,370.0,433.8,374.4
2019-08-04,40.19999999999999,490.2,551.9,432.2
2019-08-05,50.90000000000001,391.3,469.80000000000007,359.5
2019-08-06,57.400000000000006,336.5,424.4000000000001,381.6000000000001
2019-08-07,56.4,386.80000000000007,473.19999999999993,316.1000000000001
2019-08-08,67.10000000000001,438.00000000000006,540.8000000000001,331.5
2019-08-09,42.8,359.2,424.69999999999993,325.8
2019-08-10,22.1,221.4,255.3,462.0000000000001
2019-08-11,23.400000000000002,290.9,326.90000000000003,370.30000000000007
2019-08-12,129.6,623.25,822.4000000000001,337.0
2019-08-13,56.6,403.6000000000001,490.29999999999995,341.5
2019-08-14,52.7,512.3000000000001,592.6,288.19999999999993
2019-08-15,55.29999999999999,319.4,404.09999999999997,356.24999999999994
2019-08-16,68.60000000000001,447.09999999999997,552.4,322.9
2019-08-17,28.999999999999993,208.6,252.99999999999997,345.3999999999999
2019-08-18,25.9,233.9,273.79999999999995,300.1
2019-08-19,41.89999999999999,301.8,366.2999999999999,334.35
2019-08-20,114.19999999999999,552.8000000000001,728.2,456.9
2019-08-21,60.800000000000004,509.59999999999997,602.6999999999999,450.8999999999999
2019-08-22,37.6,410.50000000000006,468.2,432.50000000000006
2019-08-23,149.4,845.4000000000002,1074.3000000000002,542.3
2019-08-24,87.4,830.2,964.5999999999997,844.5
2019-08-25,30.299999999999997,769.9,815.7999999999998,974.7000000000002
2019-08-26,83.69999999999999,1010.8999999999999,1139.2000000000003,801.2000000000002
2019-08-27,162.79999999999995,1076.2,1325.8000000000002,896.0999999999999
2019-08-28,29.800000000000004,409.9000000000001,455.25,285.8
2019-08-29,47.20000000000002,343.09999999999997,413.99999999999994,292.2
2019-08-30,29.599999999999994,339.3,384.79999999999995,390.5
2019-08-31,45.0,405.0,474.1000000000001,373.7000000000001
2019-09-01,56.599999999999994,342.20000000000005,429.00000000000006,479.3999999999999
2019-09-02,78.9,503.0,623.7,409.99999999999994
2019-09-03,48.00000000000001,363.5,437.0,367.29999999999995
2019-09-04,48.29999999999999,259.00000000000006,332.80000000000007,325.1
2019-09-05,105.2,448.9,610.4,353.2
2019-09-06,106.10000000000001,614.7,777.3,424.49999999999994
2019-09-07,37.0,256.19999999999993,313.4999999999999,286.49999999999994
2019-09-08,47.900000000000006,432.8,506.5,304.70000000000005
2019-09-09,40.15,562.8500000000001,624.6,327.7
2019-09-10,312.8999999999999,763.6999999999999,1243.5,469.6
2019-09-11,66.60000000000001,397.7,499.80000000000007,299.49999999999994
2019-09-12,75.5,373.70000000000005,489.6,330.79999999999995
2019-09-13,32.800000000000004,275.1,325.9,327.2
2019-09-14,242.70000000000002,838.8999999999997,1210.7,537.1999999999999
2019-09-15,61.89999999999999,634.7,729.6999999999999,436.3999999999999
2019-09-16,116.5,467.19999999999993,645.8999999999999,327.30000000000007
2019-09-17,47.6,330.59999999999997,403.4999999999999,310.50000000000006
2019-09-18,86.20000000000003,581.9,714.1,459.8
2019-09-19,357.50000000000006,857.0999999999999,1405.7,641.6
2019-09-20,170.5,751.9000000000001,1013.8999999999999,589.4000000000001
2019-09-21,68.30000000000001,770.4000000000002,875.1,675.9
2019-09-22,42.49999999999999,606.1999999999999,671.1999999999999,372.6000000000001
2019-09-23,39.89999999999999,297.79999999999995,359.0999999999999,234.90000000000003
2019-09-24,147.4,476.9,703.1999999999999,215.6
2019-09-25,67.5,395.1000000000001,498.2,219.39999999999995
2019-09-26,49.39999999999999,384.3,459.50000000000006,265.70000000000005
2019-09-27,48.3,373.09999999999997,447.09999999999997,345.6
2019-09-28,29.499999999999993,242.0,287.7,267.79999999999995
2019-09-29,23.6,175.8,211.70000000000005,173.6
2019-09-30,126.6,465.29999999999995,659.7,267.1
2019-10-01,76.60000000000001,409.19999999999993,527.0,257.4
2019-10-02,156.5,503.7,744.1999999999999,225.4
2019-10-03,909.0,752.8999999999999,2146.3999999999996,461.99999999999994
2019-10-04,328.79999999999995,651.6,1155.8,452.5
2019-10-05,54.9,550.5,635.0,311.8999999999999
2019-10-06,36.2,276.49999999999994,331.9,333.3
2019-10-07,133.70000000000002,545.1,750.0000000000001,238.79999999999998
2019-10-08,83.50000000000001,415.6,543.4,399.8999999999999
2019-10-09,75.69999999999999,421.84999999999997,537.6,278.2
2019-10-10,96.39999999999999,430.4,577.9999999999999,352.1000000000001
2019-10-11,37.599999999999994,373.3,431.79999999999995,243.50000000000003
2019-10-12,68.4,603.4000000000001,708.1,206.8
2019-10-13,30.900000000000006,442.6,490.2,214.50000000000003
2019-10-14,240.10000000000005,703.1999999999999,1071.5,355.7
2019-10-15,81.5,525.4000000000001,650.9999999999999,255.09999999999997
2019-10-16,516.0,689.0999999999999,1480.3,376.59999999999997
2019-10-17,171.90000000000003,692.0,955.4000000000001,315.3
2019-10-18,34.2,422.1,474.50000000000006,325.90000000000003
2019-10-19,256.0,668.6999999999999,1061.6,307.79999999999995
2019-10-20,219.89999999999998,478.9,816.6000000000001,278.5
2019-10-21,34.400000000000006,360.90000000000003,413.1,235.40000000000003
2019-10-22,1290.2,802.0,2780.2,554.1
2019-10-23,1600.1500000000003,1037.45,3490.8999999999996,791.6999999999998
2019-10-24,521.0,831.0,1629.7,600.4
2019-10-25,68.60000000000002,478.0000000000001,583.4,373.9
2019-10-26,5.099999999999998,303.0,311.2,359.1
2019-10-27,163.7,555.4,806.3000000000001,329.2
2019-10-28,322.1,815.9,1309.3,397.2000000000001
2019-10-29,54.00000000000001,613.9,696.9,304.1
2019-10-30,111.79999999999998,757.9999999999999,929.9999999999999,541.8
2019-10-31,314.79999999999995,871.5000000000001,1354.1000000000004,805.3000000000001
2019-11-01,363.9000000000001,795.0,1353.1000000000001,477.7
2019-11-02,28.099999999999994,284.7,327.69999999999993,330.59999999999997
2019-11-03,136.5,609.1,818.6999999999998,368.0
2019-11-04,602.0,762.8,1685.95,364.9000000000001
2019-11-05,203.19999999999993,546.9,858.4,305.0
2019-11-06,265.0999999999999,848.7,1255.2000000000003,583.0000000000001
2019-11-07,205.5,765.3,1080.1999999999998,282.2
2019-11-08,1266.6000000000001,791.8000000000001,2733.7000000000003,436.0
2019-11-09,289.50000000000006,843.3000000000001,1287.3000000000004,385.5
2019-11-10,535.9,641.3,1463.3,390.70000000000005
2019-11-11,121.29999999999998,607.0,792.9000000000001,364.5
2019-11-12,105.40000000000002,610.0,771.6,265.3
2019-11-13,191.1,753.6,1046.6999999999998,306.79999999999995
2019-11-14,166.40000000000003,860.5,1116.0000000000002,219.4
2019-11-15,79.69999999999999,488.69999999999993,610.9000000000001,335.3
2019-11-16,409.80000000000007,752.0999999999999,1380.8999999999999,410.80000000000007
2019-11-17,1668.7,947.6999999999999,3506.4,671.1999999999999
2019-11-18,143.5,590.5,810.6,287.4
2019-11-19,2488.4,1331.6,5146.999999999998,798.1
2019-11-20,447.0,874.35,1559.6,456.90000000000003
2019-11-21,177.7,736.6,1008.8999999999999,616.4
2019-11-22,104.5,706.1,866.0000000000001,322.5
2019-11-23,170.0,669.9,930.7,427.0
2019-11-24,593.4,629.0,1538.6000000000001,405.49999999999994
2019-11-25,84.20000000000002,622.0,750.8000000000001,251.00000000000006
2019-11-26,67.9,585.5,689.8000000000001,289.2
2019-11-27,127.79999999999998,707.3,903.3,296.50000000000006
2019-11-28,161.2,508.1,755.2000000000002,316.8
2019-11-29,797.7,876.9,2099.6,490.7
2019-11-30,949.7,1038.0,2494.0,470.59999999999997
2019-12-01,70.5,512.5,621.3,221.29999999999998
2019-12-02,654.8,1034.4,2038.4999999999998,523.5
2019-12-03,1234.4057692307697,1283.2365384615387,3175.8769230769226,532.1
2019-12-04,1078.6978021978023,1272.9527472527468,2926.8659340659337,780.9
2019-12-05,1007.9637362637363,1228.1703296703297,2773.6879120879116,550.3000000000001
2019-12-06,937.2296703296704,1183.387912087912,2620.50989010989,201.20000000000002
2019-12-07,866.4956043956045,1138.6054945054948,2467.3318681318674,280.00000000000006
2019-12-08,795.7615384615384,1093.823076923077,2314.153846153846,370.9000000000001
2019-12-09,725.0274725274726,1049.0406593406592,2160.9758241758236,304.9
2019-12-10,654.2934065934066,1004.2582417582419,2007.7978021978022,357.59999999999997
2019-12-11,583.5593406593407,959.4758241758242,1854.6197802197798,317.00000000000006
2019-12-12,512.8252747252747,914.693406593407,1701.4417582417584,268.9
2019-12-13,442.0912087912088,869.9109890109893,1548.2637362637358,335.5
2019-12-14,371.35714285714283,825.1285714285714,1395.0857142857149,375.3
2019-12-15,300.6230769230769,780.3461538461537,1241.907692307692,247.3
2019-12-16,229.88901098901098,735.5637362637361,1088.7296703296704,289.7
2019-12-17,159.15494505494507,690.7813186813189,935.551648351648,237.5
2019-12-18,84.17500000000001,616.5750000000002,746.0000000000001,328.70000000000005
2019-12-19,44.300000000000004,410.30000000000007,478.19999999999993,365.2000000000001
2019-12-20,128.20000000000002,718.1,914.4000000000002,129.0
2019-12-21,46.300000000000004,456.50000000000006,527.8000000000001,199.60000000000002
2019-12-22,51.100000000000016,479.50000000000006,557.6,153.50000000000003
2019-12-23,63.800000000000004,634.9999999999999,732.6,306.0
2019-12-24,46.50000000000001,472.2,543.0,296.1
2019-12-25,802.6999999999999,647.9999999999999,1878.5,400.9
2019-12-26,229.19999999999996,624.9999999999999,976.8,251.6
2019-12-27,565.0,654.6000000000001,1520.9000000000003,358.1
2019-12-28,219.79999999999998,709.2,1046.9,342.9
2019-12-29,137.8,668.4,880.0,376.1
2019-12-30,263.09999999999997,773.4,1177.1,483.40000000000003
2019-12-31,227.90000000000003,789.9000000000001,1139.0000000000002,567.2
2020-01-01,441.09999999999997,964.0,1640.4,880.3999999999999
2020-01-02,39.10000000000001,569.5,629.4000000000001,254.10000000000002
2020-01-03,38.7,552.4,611.6999999999999,241.70000000000005
2020-01-04,61.10000000000001,832.5000000000001,926.0000000000001,252.29999999999995
2020-01-05,31.5,551.9999999999999,600.4,135.1
2020-01-06,36.9,632.4000000000001,688.9999999999999,271.7
2020-01-07,73.19999999999997,835.1000000000003,947.1999999999998,374.9
2020-01-08,64.39999999999999,772.5000000000001,870.9000000000001,572.6
2020-01-09,32.7,528.2,577.4000000000001,217.49999999999997
2020-01-10,43.2,657.9999999999999,724.8000000000001,181.39999999999998
2020-01-11,13.9,504.6,526.4000000000001,330.7
2020-01-12,13.700000000000001,422.2,443.99999999999994,160.39999999999998
2020-01-13,27.200000000000003,539.5,581.0,260.20000000000005
2020-01-14,31.59999999999999,548.2,596.6000000000001,230.79999999999995
2020-01-15,37.400000000000006,654.1,711.3999999999997,196.20000000000002
2020-01-16,38.99999999999999,581.4000000000001,641.5,299.9
2020-01-17,27.8,640.0,682.3,183.09999999999997
2020-01-18,126.19999999999999,841.3,1035.3,273.00000000000006
2020-01-19,340.6,1015.4999999999999,1538.4,372.1
2020-01-20,1887.7000000000003,1712.0,4606.9,812.6
2020-01-21,1927.1999999999998,1656.7999999999997,4611.699999999999,859.7
2020-01-22,582.0999999999999,1150.1,2042.9999999999998,604.0999999999999
2020-01-23,231.85,994.1,1349.5999999999997,433.50000000000006
2020-01-24,398.5,1016.9999999999999,1627.7,411.79999999999995
2020-01-25,103.3,768.9000000000001,927.0999999999998,558.5
2020-01-26,58.39999999999999,588.3000000000001,677.6,440.6999999999999
2020-01-27,51.2,740.4000000000001,819.3999999999999,197.8
2020-01-28,38.4,613.7,672.9,173.6
2020-01-29,61.4,687.8000000000001,781.9000000000001,304.3
2020-01-30,57.0,634.9,722.3,157.5
2020-01-31,26.999999999999993,509.59999999999997,551.8000000000001,98.9
2020-02-01,15.0,403.29999999999995,426.3999999999999,306.0
2020-02-02,13.799999999999997,461.70000000000005,482.9,367.1
2020-02-03,24.75,480.4,518.5500000000001,431.70000000000005
2020-02-04,45.5,533.4,603.0000000000001,363.79999999999995
2020-02-05,641.6999999999999,1328.3000000000002,2312.3,762.7
2020-02-06,1321.7,1548.8000000000002,3575.5,837.9
2020-02-07,450.3,960.5999999999999,1651.1999999999998,701.5
2020-02-08,42.6,492.8000000000001,557.7,432.6999999999999
2020-02-09,20.0,222.20000000000002,252.5,337.4
2020-02-10,38.8,331.40000000000003,390.9999999999999,332.79999999999995
2020-02-11,54.2,395.90000000000003,479.1000000000001,414.40000000000003
2020-02-12,79.30000000000001,604.4,726.2999999999998,331.49999999999994
2020-02-13,81.45,549.4499999999999,674.6000000000001,223.79999999999998
2020-02-14,248.7,780.6999999999999,1161.9000000000003,486.29999999999995
2020-02-15,56.7,362.5,449.3,194.3
2020-02-16,41.60000000000001,267.19999999999993,330.49999999999994,156.1
2020-02-17,53.2,370.30000000000007,451.80000000000007,394.8999999999999
2020-02-18,60.80000000000001,443.09999999999997,536.4000000000001,295.1
2020-02-19,87.29999999999998,670.5,804.4999999999999,363.5999999999999
2020-02-20,62.34999999999999,531.65,627.6999999999999,220.3
2020-02-21,56.099999999999994,420.80000000000007,506.80000000000007,460.9
2020-02-22,47.099999999999994,239.79999999999995,311.70000000000005,472.6000000000001
2020-02-23,53.699999999999996,412.7,495.2999999999999,200.50000000000003
2020-02-24,64.49999999999999,449.50000000000006,548.3,199.3
2020-02-25,39.10000000000001,470.8,530.5,254.99999999999997
2020-02-26,52.800000000000004,603.6,684.6999999999999,292.1
2020-02-27,119.7,849.4000000000001,1032.9,253.79999999999995
2020-02-28,87.1,825.4000000000002,959.3999999999999,305.8
2020-02-29,45.39999999999999,395.99999999999994,465.80000000000007,472.7
2020-03-01,34.699999999999996,419.4,472.59999999999997,320.29999999999995
2020-03-02,37.1,671.4999999999999,728.4000000000001,232.20000000000002
2020-03-03,74.5,816.2,930.9999999999999,373.9
2020-03-04,113.0,1013.0000000000002,1186.1999999999998,383.8999999999999
2020-03-05,32.6,448.85,498.4,318.40000000000003
2020-03-06,328.3,811.1000000000001,1314.7,472.1000000000001
2020-03-07,179.60000000000002,811.0999999999999,1086.8,548.8000000000001
2020-03-08,29.700000000000003,356.9,402.40000000000003,317.8
2020-03-09,36.0,494.6,549.3000000000001,327.40000000000003
2020-03-10,28.399999999999995,330.70000000000005,375.09999999999997,148.0
2020-03-11,28.799999999999997,350.2,394.6000000000001,313.49999999999994
2020-03-12,33.3,355.90000000000003,407.1,389.59999999999997
2020-03-13,37.199999999999996,478.1,535.0,492.6000000000001
2020-03-14,39.1,438.30000000000007,498.2999999999999,255.20000000000005
2020-03-15,23.9,422.1,458.9,216.0
2020-03-16,61.05,616.7,710.3499999999999,404.8
2020-03-17,43.199999999999996,469.20000000000005,535.8,454.1
2020-03-18,35.6,417.49999999999994,471.9,425.6
2020-03-19,34.8,479.9,533.7,341.8999999999999
2020-03-20,18.1,283.09999999999997,311.2,316.9
2020-03-21,17.099999999999994,279.80000000000007,305.99999999999994,397.99999999999994
2020-03-22,20.1,317.20000000000005,347.9,448.30000000000007
2020-03-23,94.30000000000001,839.5999999999999,984.6000000000003,666.8999999999999
2020-03-24,131.35,839.1999999999999,1040.15,681.6
2020-03-25,271.2,930.4000000000002,1346.6,887.5
2020-03-26,53.39999999999999,538.7000000000002,620.3999999999999,961.5000000000002
2020-03-27,22.099999999999994,362.70000000000005,396.00000000000006,974.2000000000004
2020-03-28,10.6,192.8,208.70000000000005,692.8000000000001
2020-03-29,7.299999999999999,162.00000000000003,173.10000000000002,586.1999999999999
2020-03-30,14.4,254.10000000000002,275.90000000000003,301.79999999999995
2020-03-31,29.0,348.90000000000003,393.3,438.49999999999994
2020-04-01,60.5,616.7,709.7999999999997,592.2
2020-04-02,25.9,348.79999999999995,388.5999999999999,501.9000000000001
2020-04-03,150.5,584.4,814.9,1175.8000000000002
2020-04-04,133.70000000000005,697.9,902.5000000000002,640.7
2020-04-05,36.39999999999999,418.9000000000001,475.0000000000001,571.9
2020-04-06,19.7,340.2,370.4,370.9
2020-04-07,72.00000000000001,593.7,703.6999999999999,623.8000000000001
2020-04-08,55.7,759.1,844.1999999999999,1131.6
2020-04-09,74.1,584.5,698.4000000000002,1360.4999999999995
2020-04-10,42.50000000000001,499.1,564.4000000000001,1015.5999999999998
2020-04-11,110.60000000000002,786.1,955.6999999999999,1028.8000000000002
2020-04-12,30.0,369.9999999999999,415.7,809.1
2020-04-13,10.6,100.8,116.99999999999999,415.6
2020-04-14,29.8,270.59999999999997,316.50000000000006,452.4000000000001
2020-04-15,100.89999999999999,710.7999999999998,865.4999999999999,862.1
2020-04-16,75.49999999999999,691.1,807.1,1143.5
2020-04-17,20.4,198.0,229.39999999999998,485.30000000000007
2020-04-18,37.099999999999994,301.5,358.4,521.0
2020-04-19,45.8,261.30000000000007,331.30000000000007,501.0999999999999
2020-04-20,23.2,216.89999999999992,252.99999999999994,639.6999999999999
2020-04-21,27.3,247.4,288.7,712.1
2020-04-22,31.9,302.4,351.4,852.4000000000001
2020-04-23,39.70000000000001,419.50000000000006,480.4,785.5999999999999
2020-04-24,44.70000000000001,389.79999999999995,458.3000000000001,730.3
2020-04-25,22.7,241.39999999999998,276.1,386.6
2020-04-26,52.2,426.8,506.8000000000001,624.3000000000001
2020-04-27,40.2,358.6,420.00000000000006,519.8999999999999
2020-04-28,23.999999999999993,212.1,248.99999999999997,158.70000000000002
2020-04-29,29.900000000000002,212.29999999999998,258.4,302.7
2020-04-30,33.1,214.40000000000003,264.79999999999995,244.29999999999998
2020-05-01,39.900000000000006,196.8,258.2,227.2
2020-05-02,62.599999999999994,272.3,368.3,250.19999999999996
2020-05-03,40.39999999999999,340.8,402.69999999999993,326.09999999999997
2020-05-04,24.400000000000006,192.39999999999995,229.7,311.85
2020-05-05,30.1,122.4,169.00000000000003,317.0000000000001
2020-05-06,41.1,282.09999999999997,345.00000000000006,432.19999999999993
2020-05-07,79.5,436.79999999999984,558.5999999999999,553.5500000000001
