MeasurementDateGMT,Hillingdon - Harlington: Nitric Oxide (ug/m3),Hillingdon - Harlington: Nitrogen Dioxide (ug/m3),Hillingdon - Harlington: Oxides of Nitrogen (ug/m3),Hillingdon - Harlington: Ozone (ug/m3),Hillingdon - Harlington: PM10 Particulate (ug/m3),Hillingdon - Harlington: PM2.5 Particulate (ug/m3)
2018-10-24,552.1,827.4999999999999,1673.7999999999997,363.0,400.79999999999995,201.3
2018-10-25,199.4,717.7999999999998,1024.1,629.1,378.00000000000006,229.30000000000007
2018-10-26,143.69999999999996,674.3,894.9000000000001,788.3000000000001,159.70000000000002,74.80000000000001
2018-10-27,120.29999999999998,321.00000000000006,505.19999999999976,958.0999999999999,123.6,58.400000000000006
2018-10-28,84.89999999999998,191.19999999999996,320.79999999999995,1168.3,107.10000000000001,52.99999999999999
2018-10-29,287.29999999999995,382.1,822.0999999999999,805.7,133.3,67.6
2018-10-30,181.7,643.9000000000001,922.6,504.2999999999999,277.5,152.39999999999998
2018-10-31,1161.1999999999996,775.7,2555.9,363.69999999999993,481.79999999999995,299.69999999999993
2018-11-01,549.8000000000001,1161.2999999999997,2003.8999999999996,116.1,321.19999999999993,235.1
2018-11-02,798.7000000000002,1187.8,2412.3999999999996,283.2,438.29999999999995,280.4
2018-11-03,464.50000000000006,1001.9,1714.9,523.0,310.0,211.90000000000003
2018-11-04,173.8,899.5999999999997,1166.2999999999997,578.6000000000001,443.4,313.59999999999997
2018-11-05,1314.4,1117.6000000000001,3132.9,73.49999999999999,1036.8999999999999,726.1
2018-11-06,514.4,848.2000000000002,1637.1999999999998,350.95,470.40000000000003,341.8
2018-11-07,191.0,696.0,988.9999999999999,803.1999999999999,152.2,78.2
2018-11-08,170.99999999999997,834.1000000000001,1096.5000000000002,820.5,263.29999999999995,125.20000000000002
2018-11-09,135.70000000000002,602.4000000000001,809.9,872.7,241.99999999999997,136.3
2018-11-10,215.7,926.7,1257.7000000000003,817.0999999999999,236.5,128.8
2018-11-11,208.9,1031.6000000000001,1351.6000000000001,688.1999999999999,178.5,92.79999999999998
2018-11-12,309.79999999999995,1131.9,1606.8000000000002,625.7,241.39999999999995,122.80000000000003
2018-11-13,243.3,955.3000000000001,1328.6999999999998,796.0,257.29999999999995,123.7
2018-11-14,314.5,954.4,1436.1,641.6,289.3999999999999,165.39999999999995
2018-11-15,383.99999999999994,878.1999999999999,1467.1,212.7,544.9,388.09999999999997
2018-11-16,362.4,808.0,1363.9999999999998,141.4,368.79999999999995,266.70000000000005
2018-11-17,307.3,993.9999999999999,1465.6,165.65,599.6999999999999,438.0
2018-11-18,194.99999999999997,636.6,936.0,550.8,487.8999999999999,308.9
2018-11-19,233.19999999999996,420.2,777.2,877.3000000000001,242.5,115.99999999999997
2018-11-20,126.79999999999998,661.4,856.3000000000001,604.3,315.5,230.7
2018-11-21,329.6,886.6999999999999,1391.6999999999998,230.0,546.1000000000001,428.00000000000006
2018-11-22,1467.3999999999999,1307.2,3557.1,36.50000000000001,1193.3,859.0999999999999
2018-11-23,852.3,1224.3000000000002,2531.0000000000005,56.599999999999994,980.2,740.6000000000001
2018-11-24,233.10000000000008,1002.3000000000001,1359.1999999999998,306.5,711.9,529.8
2018-11-25,114.8,631.5,807.8000000000001,476.20000000000005,478.4,364.09999999999997
2018-11-26,373.7,755.4000000000001,1328.5,449.2,331.50000000000006,223.29999999999998
2018-11-27,317.59999999999997,776.8000000000001,1264.1,298.3,354.0999999999999,276.29999999999995
2018-11-28,174.5,900.5999999999999,1167.3999999999999,860.2,195.6,112.90000000000003
2018-11-29,108.10000000000001,688.1999999999999,853.5999999999998,1119.1000000000001,188.20000000000002,102.8
2018-11-30,255.60000000000002,1004.1999999999999,1395.7,701.3000000000001,253.89999999999998,128.2
2018-12-01,184.4,942.9000000000001,1225.8,728.0000000000002,128.20000000000002,70.4
2018-12-02,93.70000000000002,556.0999999999999,699.9,1000.6,63.70000000000001,33.8
2018-12-03,119.4,735.5999999999999,919.0,869.0999999999997,252.1,147.69999999999996
2018-12-04,856.9,1217.9,2531.7999999999993,164.70000000000002,292.99999999999994,150.4
2018-12-05,301.5,914.5000000000001,1376.7,585.0000000000001,173.70000000000002,115.90000000000002
2018-12-06,98.09999999999998,879.8000000000001,1030.2000000000003,742.6,134.90000000000003,76.10000000000001
2018-12-07,40.900000000000006,344.90000000000003,407.9,1323.1999999999998,124.3,66.19999999999999
2018-12-08,43.09999999999999,220.0,286.1000000000001,1525.1999999999998,211.39999999999998,127.1
2018-12-09,74.60000000000001,390.3,504.3,1194.6999999999998,140.60000000000002,81.89999999999999
2018-12-10,196.3,914.3,1215.4,485.49999999999994,269.40000000000003,125.0
2018-12-11,1700.3,1391.1,3997.9,69.20000000000002,539.8,316.09999999999997
2018-12-12,121.64999999999999,850.35,1036.7,457.4,372.9,262.2
2018-12-13,596.0,976.2999999999998,1889.6999999999998,238.05,484.80000000000007,329.00000000000006
2018-12-14,1980.1,1366.5,4402.900000000001,139.70000000000002,743.6999999999999,493.20000000000016
2018-12-15,172.2,699.9000000000001,963.9,624.7,428.2,337.3
2018-12-16,457.5999999999999,1217.0,1919.3000000000002,629.5999999999999,239.0,120.50000000000001
2018-12-17,482.6,1168.9999999999998,1909.1,568.2,253.49999999999997,131.1
2018-12-18,151.90000000000003,650.5,883.3999999999999,1047.8,197.9000000000001,116.50000000000004
2018-12-19,199.40000000000003,1133.5,1439.1000000000001,757.1000000000001,136.10000000000002,71.50000000000001
2018-12-20,152.99999999999997,1041.0,1275.6000000000001,806.3,170.59999999999997,90.50000000000001
2018-12-21,63.59999999999999,503.00000000000006,600.3999999999999,1216.6999999999998,259.6,149.3
2018-12-22,61.49999999999999,627.8,721.5999999999999,1036.8,239.99999999999994,133.79999999999998
2018-12-23,234.49999999999994,687.2,1046.5,763.4000000000001,125.0,78.4
2018-12-24,1603.7,1239.4999999999998,3698.6999999999994,243.79999999999995,404.00000000000006,298.6
2018-12-25,1730.4,1250.3999999999999,3903.7000000000007,94.89999999999998,396.3,300.90000000000003
2018-12-26,567.6,1038.2,1908.4,196.4,367.5,292.59999999999997
2018-12-27,2998.2000000000003,1199.4000000000003,5796.299999999999,43.400000000000006,604.4,490.00000000000006
2018-12-28,898.4000000000001,888.6000000000001,2266.2,135.4,570.4,426.59999999999997
2018-12-29,96.70000000000002,585.8,734.4000000000001,751.3000000000001,272.00000000000006,170.20000000000002
2018-12-30,59.10000000000001,587.5000000000001,677.8,620.3,200.89999999999995,159.2
2018-12-31,64.1,407.5,505.8,1070.4,180.40000000000003,112.1
2019-01-01,56.30000000000001,418.29999999999995,504.59999999999997,1051.2000000000003,253.10000000000005,149.7
2019-01-02,121.00000000000001,796.9000000000001,982.6000000000001,859.0999999999999,330.2,161.7
2019-01-03,147.79999999999998,869.4000000000001,1096.4999999999998,856.0999999999999,292.0,185.5
2019-01-04,444.09999999999997,1188.1000000000001,1868.8000000000004,257.69999999999993,742.3,574.4999999999999
2019-01-05,146.8,916.3,1141.5,518.7,621.1999999999999,515.0
2019-01-06,208.0,937.4,1256.6999999999998,433.6,528.1,366.70000000000005
2019-01-07,42.0,595.3999999999999,660.1000000000001,861.7000000000002,345.0,213.4
2019-01-08,167.3,740.3,996.7,885.9000000000001,430.8,225.89999999999998
2019-01-09,127.8,739.8,935.6,826.6,302.0,172.5
2019-01-10,730.9,1270.7999999999997,2391.3,130.10000000000002,720.8000000000002,560.0000000000001
2019-01-11,569.1999999999999,1100.5,1973.3999999999999,330.50000000000006,482.1,359.8
2019-01-12,33.10000000000001,417.0999999999999,467.8,1055.7,137.60000000000002,95.89999999999998
2019-01-13,31.5,309.3,357.3,1291.6000000000001,150.09999999999997,97.39999999999999
2019-01-14,157.9,810.5000000000001,1052.4,844.9,336.2,163.1
2019-01-15,167.80000000000007,988.7999999999998,1246.2,641.9000000000001,158.79999999999998,99.60000000000001
2019-01-16,138.1,845.7999999999998,1057.5,848.4,122.09999999999998,88.19999999999999
2019-01-17,409.05,1019.0999999999999,1645.75,582.2999999999998,298.50000000000006,146.79999999999995
2019-01-18,889.6999999999998,1224.1999999999998,2588.7000000000003,425.00000000000006,334.4999999999999,212.4
2019-01-19,72.1,536.4999999999999,647.1000000000001,880.7999999999998,383.6000000000001,284.8
2019-01-20,1057.2,1250.6000000000001,2871.7,236.99999999999997,673.4,535.0999999999999
2019-01-21,2207.1,1424.1999999999996,4808.0,240.30000000000004,837.3999999999999,709.9
2019-01-22,644.0,1151.7,2139.3,687.3000000000001,221.20000000000002,150.0
2019-01-23,1027.1000000000001,1267.5999999999997,2842.3,518.3,409.2000000000001,315.2
2019-01-24,2424.1999999999994,1619.3,5337.000000000001,31.900000000000002,692.2,579.8
2019-01-25,583.0999999999999,1015.6,1909.5000000000005,369.1,402.1,331.9000000000001
2019-01-26,89.0,670.5000000000001,806.7999999999998,1117.8,125.80000000000003,84.4
2019-01-27,66.9,225.7,327.79999999999995,1414.2,209.1,112.9
2019-01-28,481.90000000000003,987.3,1725.9000000000003,776.0999999999999,317.4,139.3
2019-01-29,772.6999999999999,1470.1000000000001,2654.8999999999996,344.4,276.5,183.89999999999995
2019-01-30,1603.7,1262.3999999999999,3721.4,539.1000000000001,250.4,157.79999999999998
2019-01-31,3136.600000000001,1384.3999999999999,6193.6,529.9,548.4000000000001,433.4
2019-02-01,90.8,688.9999999999999,828.5999999999999,1028.5,272.59999999999997,211.89999999999998
2019-02-02,124.69999999999997,592.4999999999999,783.3999999999999,928.1999999999999,362.20000000000005,277.2
2019-02-03,215.89999999999998,1000.8000000000001,1332.0000000000002,656.4819672131147,329.3,240.0
2019-02-04,823.6,997.0999999999999,2259.6000000000004,966.5409836065575,182.59999999999997,131.8
2019-02-05,456.19999999999993,1094.6,1794.8,1038.7770491803278,272.5000000000001,232.0
2019-02-06,160.41428571428577,774.7428571428571,1020.5,1111.0131147540983,201.5,129.4
2019-02-07,76.40816326530611,641.338775510204,759.6,1183.2491803278685,143.9,82.99999999999999
2019-02-08,97.97755102040814,720.1183673469388,871.5999999999999,1199.9877049180327,152.45000000000002,96.14999999999999
2019-02-09,88.40000000000002,524.5,660.0,1415.8999999999999,201.69999999999996,119.4
2019-02-10,86.10000000000001,585.7999999999998,718.0000000000001,1178.8999999999999,75.89999999999999,45.99999999999999
2019-02-11,619.1,1152.7,2101.7999999999997,567.8999999999999,249.5,118.89999999999998
2019-02-12,397.5000000000001,1267.1999999999998,1876.2999999999997,379.19999999999993,273.29999999999995,189.90000000000006
2019-02-13,298.3999999999999,1162.6000000000001,1620.0,530.0,367.1,275.0
2019-02-14,2166.7000000000003,1560.7999999999997,4882.9,194.7,621.4000000000001,462.8
2019-02-15,1569.1,1660.5,4066.900000000001,286.1,821.8,661.6
2019-02-16,506.70000000000005,1393.2,2170.2,291.20000000000005,745.6,592.5999999999999
2019-02-17,324.7,1141.5000000000002,1639.1000000000001,682.8000000000001,681.0,462.0
2019-02-18,222.99999999999997,1164.6000000000001,1506.1000000000001,709.6999999999999,286.90000000000003,186.0
2019-02-19,292.5,994.0,1442.7999999999997,875.5,278.8,151.3
2019-02-20,179.1,890.5,1164.9,890.9,293.5,199.90000000000003
2019-02-21,213.7,985.4000000000001,1312.8,806.9000000000001,397.3,294.2
2019-02-22,606.5,1143.8999999999999,2073.4,563.0499999999998,509.9000000000001,381.2
2019-02-23,782.7,1298.1999999999998,2498.0,277.05,763.3000000000002,641.3
2019-02-24,2180.0999999999995,1612.3999999999999,4955.099999999999,213.6,1041.6,791.5999999999999
2019-02-25,2641.2,2063.6,6113.5,158.49999999999997,1309.0,860.9
2019-02-26,3178.8,2225.6000000000004,7099.6,237.25000000000006,1401.1,801.6999999999998
2019-02-27,2708.3999999999996,2174.1,6327.1,211.85000000000002,1552.3000000000002,1083.2
2019-02-28,315.29999999999995,1031.0,1514.5999999999997,857.3,664.8999999999997,529.3000000000001
2019-03-01,155.1,1050.5,1288.7,706.8,576.9,429.8999999999999
2019-03-02,78.50000000000001,620.8000000000001,740.6999999999999,1170.3000000000002,251.20000000000002,171.0
2019-03-03,87.8,632.6000000000001,767.3000000000001,1406.9000000000003,182.70000000000002,113.8
2019-03-04,55.70000000000001,442.90000000000003,528.0999999999999,1384.3999999999999,122.4,63.79999999999998
2019-03-05,169.0,796.4000000000001,1055.8000000000002,1267.3000000000002,151.99999999999997,85.20000000000002
2019-03-06,112.9,696.9,869.5999999999998,1243.3999999999999,208.6,136.8
2019-03-07,44.000000000000014,286.3,353.70000000000005,1541.1000000000001,125.9,68.7
2019-03-08,107.99999999999997,711.2000000000002,877.0,1104.1000000000001,157.09999999999997,89.69999999999999
2019-03-09,47.3,482.20000000000005,554.8000000000001,1523.2,345.4000000000001,199.6
2019-03-10,42.5,302.50000000000006,367.29999999999995,1623.0,120.39999999999999,67.9
2019-03-11,67.19999999999999,483.1,586.0000000000001,1533.5,225.90000000000003,107.59999999999998
2019-03-12,68.3,474.2,579.2,1605.2999999999997,137.79999999999998,80.69999999999999
2019-03-13,44.80000000000001,241.7,310.09999999999997,1701.2999999999997,246.69999999999993,141.20000000000002
2019-03-14,46.4,400.4,471.40000000000003,1660.9,176.0,101.99999999999999
2019-03-15,30.7,281.3,328.2,1453.0000000000005,71.5,41.900000000000006
2019-03-16,50.0,405.70000000000005,482.29999999999995,1680.6000000000001,142.59999999999997,83.7
2019-03-17,43.2,295.2,361.69999999999993,1560.8,88.10000000000002,49.89999999999999
2019-03-18,292.9,870.0,1319.2,931.5999999999998,228.20000000000002,124.00000000000001
2019-03-19,156.99999999999997,949.9,1190.6,607.6,296.59999999999997,224.3
2019-03-20,61.20000000000001,626.1999999999999,719.5000000000001,1101.9999999999998,198.8,136.4
2019-03-21,209.5,647.6999999999999,969.1999999999999,714.5000000000001,332.29999999999995,197.7
2019-03-22,117.7,789.8000000000001,970.1,852.1,320.40000000000003,250.89999999999998
2019-03-23,125.0,686.2999999999997,877.6,1010.4000000000001,432.3999999999999,281.1
2019-03-24,222.5,830.0,1171.2,927.3999999999999,400.6,228.0
2019-03-25,204.79999999999998,721.3999999999999,1034.8999999999999,1306.4,419.4999999999999,187.2
2019-03-26,868.9,1167.9,2499.8,702.4,584.8000000000001,294.49999999999994
2019-03-27,671.6000000000001,1164.1000000000001,2193.8,750.3000000000001,526.2,250.89999999999995
2019-03-28,765.4999999999998,1397.7999999999997,2571.1,628.6000000000001,739.6999999999999,472.8
2019-03-29,896.4,1359.6000000000001,2733.3999999999996,750.0000000000002,798.7999999999998,561.8000000000001
2019-03-30,1551.1999999999998,1184.3000000000002,3562.7999999999984,868.9499999999999,1157.3,860.6
2019-03-31,73.1,416.5000000000001,528.6000000000001,1629.1000000000001,705.1999999999999,491.7000000000001
2019-04-01,145.79999999999998,772.1000000000001,995.6999999999999,1192.6999999999998,542.9999999999999,262.6
2019-04-02,327.40000000000003,1004.0999999999998,1506.1,647.6999999999999,447.60000000000014,294.49999999999994
2019-04-03,313.0999999999999,1005.4999999999998,1485.8,714.4,272.4,205.89999999999992
2019-04-04,93.9,629.1,773.2999999999998,1337.9999999999998,190.70000000000002,125.15
2019-04-05,76.10000000000001,567.3000000000001,684.2000000000002,1504.1999999999996,320.19999999999993,220.8
2019-04-06,85.80000000000001,595.3000000000001,726.8999999999999,1299.0000000000002,495.3,365.5999999999999
2019-04-07,89.99999999999999,435.40000000000003,573.1999999999999,940.2000000000002,982.8000000000001,867.3000000000001
2019-04-08,401.9,906.4,1522.6000000000001,737.0,1024.6,873.4000000000001
2019-04-09,215.29999999999993,806.3,1137.0000000000002,1041.6,851.2,674.5
2019-04-10,87.69999999999999,438.2999999999999,572.9,1569.1000000000001,474.30000000000007,234.39999999999998
2019-04-11,107.19999999999999,619.5,784.0,1453.2000000000003,411.19999999999993,236.49999999999997
2019-04-12,126.60000000000002,747.0,940.3,1247.5000000000005,453.80000000000007,302.40000000000003
2019-04-13,115.00000000000001,614.9999999999999,791.2000000000002,1389.5000000000002,438.8,308.8
2019-04-14,84.90000000000002,536.1,665.8999999999999,1468.2,548.0,442.00000000000006
2019-04-15,108.30000000000001,762.6999999999999,928.6999999999999,1144.9499999999998,1047.6,809.9999999999998
2019-04-16,436.70000000000005,1235.4,1905.6,395.50000000000006,1466.0999999999995,1121.3
2019-04-17,244.60000000000005,975.5,1350.6000000000006,902.7,1352.0,1054.2
2019-04-18,248.09999999999997,1055.7,1436.4000000000003,1055.8,1484.0000000000002,1120.2
2019-04-19,158.9,904.9000000000001,1148.8999999999999,1405.3,920.3,620.3999999999999
2019-04-20,144.7,847.5000000000001,1069.4,1560.5,849.4000000000001,615.7
2019-04-21,170.39999999999998,860.9,1121.6999999999998,1925.2000000000003,947.6999999999999,684.9
2019-04-22,98.79999999999998,1107.9,1260.0000000000002,1633.9999999999998,1099.1000000000001,854.2000000000002
2019-04-23,260.8,1453.7999999999997,1853.3,846.0,1117.5,672.7999999999998
2019-04-24,131.79999999999998,936.5000000000002,1138.5,1079.2,782.7999999999997,508.1999999999999
2019-04-25,108.30000000000001,647.2,813.8999999999999,1434.5000000000002,189.8,88.6
2019-04-26,195.70000000000002,733.3,1033.5,1170.9,208.00000000000006,107.00000000000001
2019-04-27,27.099999999999998,197.0,238.89999999999998,1739.7000000000003,254.8,115.00000000000001
2019-04-28,70.0,348.6,455.79999999999995,1345.6999999999996,255.60000000000002,144.20000000000002
2019-04-29,169.10000000000002,765.6,1024.3,905.2,387.90000000000003,264.9
2019-04-30,163.00000000000003,827.8,1077.6,1157.1,575.2000000000002,414.1
2019-05-01,128.8,842.6999999999999,1041.0,1100.8000000000002,574.9999999999999,346.30000000000007
2019-05-02,181.5,619.9,898.1,929.5000000000002,377.69999999999993,185.29999999999998
2019-05-03,220.29999999999995,623.1000000000001,961.1999999999998,796.5000000000001,320.5999999999999,213.70000000000005
2019-05-04,75.6,286.6,402.09999999999997,1263.4,250.6,121.0
2019-05-05,82.2,517.1,643.1,1233.8999999999999,348.8,210.4
2019-05-06,52.3,427.7,507.59999999999997,1337.2999999999997,231.40000000000003,140.70000000000002
2019-05-07,135.50000000000003,596.8000000000001,804.8999999999999,1484.9,304.9230769230769,191.01923076923086
2019-05-08,117.50000000000003,786.5999999999999,966.9,1217.3000000000002,299.9769230769231,161.03076923076924
2019-05-09,450.40000000000015,771.8000000000001,1462.6000000000001,634.1999999999999,260.20000000000005,167.9
2019-05-10,164.70000000000002,793.8000000000003,1046.8,886.8,282.59999999999997,208.40000000000003
2019-05-11,214.2,611.6,940.2,964.9999999999999,399.7,277.4
2019-05-12,153.40000000000003,463.7,699.3000000000002,1148.0,276.4,189.70000000000002
2019-05-13,280.00000000000006,742.4999999999998,1171.9999999999995,1096.3,292.4000000000001,137.39999999999998
2019-05-14,153.99999999999994,588.1999999999998,824.4999999999998,1375.8000000000002,317.59999999999997,161.1
2019-05-15,125.9,724.1,917.3999999999999,1481.6999999999998,576.9,352.90000000000003
2019-05-16,128.4,572.1999999999999,769.4000000000002,1497.2999999999997,450.70000000000005,234.60000000000008
2019-05-17,126.39999999999998,508.6,701.9999999999999,1093.6,442.79999999999995,252.10000000000005
2019-05-18,248.3,754.1999999999999,1135.2,751.6999999999999,554.1,328.5
2019-05-19,220.50000000000003,621.1,959.2999999999998,733.6,438.50000000000006,341.00000000000006
2019-05-20,148.5,700.0999999999999,927.5,908.1999999999998,487.7999999999999,313.8
2019-05-21,104.19999999999997,543.8,703.7,1275.3,355.5,164.1
2019-05-22,145.89999999999998,764.6,988.5,1254.2,325.0999999999999,143.2
2019-05-23,101.89999999999999,755.4,911.6999999999999,1490.1000000000001,263.4,136.5
2019-05-24,99.60000000000001,575.6,728.1999999999999,944.1999999999998,384.60000000000014,191.7
2019-05-25,47.89999999999999,323.5,396.5,1189.2499999999998,210.1,111.4
2019-05-26,55.5,260.20000000000005,345.2,908.1,172.6,104.9
2019-05-27,40.599999999999994,234.7,296.90000000000003,1135.2,202.39999999999995,98.80000000000001
2019-05-28,162.4,534.0,783.2999999999998,875.2000000000002,200.29999999999998,78.8
2019-05-29,205.00000000000003,741.5,1055.7000000000003,652.2,226.2,136.99999999999997
2019-05-30,63.9,285.99999999999994,384.40000000000003,869.9000000000001,261.5,125.7
2019-05-31,138.9,470.4,683.3,674.3,128.00000000000003,67.89999999999999
2019-06-01,194.20000000000002,711.4999999999999,1009.4000000000001,960.1000000000001,203.0,113.5
2019-06-02,138.4,631.9000000000002,843.7,1020.7,252.0,142.1
2019-06-03,48.400000000000006,404.99999999999994,479.70000000000005,1336.1000000000004,286.8,135.49999999999997
2019-06-04,109.89999999999998,674.1000000000001,842.7,900.6000000000003,283.29999999999995,170.1
2019-06-05,49.099999999999994,430.5,505.9,1213.8000000000004,202.29999999999998,91.99999999999997
2019-06-06,78.4,459.80000000000007,580.0,1301.8,181.4,87.60000000000001
2019-06-07,100.55,655.1,809.0,930.4000000000001,247.0,126.09999999999998
2019-06-08,43.9,271.5,338.6000000000001,1218.4999999999998,160.0,69.8
2019-06-09,71.40000000000002,450.8,560.1,1035.5,185.20000000000002,95.20000000000002
2019-06-10,188.09999999999997,511.5000000000001,799.9,853.7,153.20000000000002,92.10000000000001
2019-06-11,92.2,289.99999999999994,431.19999999999993,1025.8999999999999,132.70000000000005,79.3
2019-06-12,147.6,557.9,784.4,838.9999999999999,167.00000000000003,101.2
2019-06-13,114.59999999999998,651.6,827.5999999999999,906.6999999999999,145.59999999999997,98.70000000000002
2019-06-14,144.7,520.3,742.1999999999999,1131.1999999999998,201.49999999999997,116.2
2019-06-15,158.39999999999998,555.9999999999999,798.4,1095.5000000000002,172.2,100.9
2019-06-16,166.79999999999998,528.9000000000002,784.7,920.5000000000001,180.5,107.69999999999999
2019-06-17,82.30000000000001,457.99999999999994,584.6,1394.3999999999999,187.90000000000003,110.10000000000001
2019-06-18,190.29999999999998,825.3000000000001,1117.3999999999999,679.1999999999999,287.4,184.89999999999998
2019-06-19,117.2,550.4999999999999,729.9,637.2999999999998,384.9,234.8
2019-06-20,60.399999999999984,349.2999999999999,442.5999999999999,1092.5,191.70000000000005,91.19999999999999
2019-06-21,61.699999999999996,373.70000000000005,468.3,1077.2,216.50000000000003,98.19999999999999
2019-06-22,155.70000000000002,462.6,701.7000000000002,1214.7999999999997,197.49999999999997,108.89999999999999
2019-06-23,74.80000000000003,647.4,762.2000000000002,1522.4999999999998,555.0,383.2
2019-06-24,154.89999999999998,937.7999999999998,1175.2000000000005,716.9,607.6,426.7
2019-06-25,214.20000000000002,608.6000000000001,937.1999999999999,566.8,488.5,336.7
2019-06-26,79.6,242.00000000000003,364.3,1264.5,307.79999999999995,178.8
2019-06-27,93.10000000000002,267.40000000000003,409.70000000000005,1269.9,370.90000000000003,172.99999999999997
2019-06-28,120.89999999999999,443.0,628.4999999999999,1003.4999999999999,523.8000000000001,244.1
2019-06-29,113.89999999999998,768.7999999999998,943.1999999999999,1598.9,566.8000000000001,333.1
2019-06-30,31.800000000000004,170.2,218.59999999999994,1262.6999999999998,234.0,138.29999999999998
2019-07-01,73.69999999999999,251.00000000000003,364.0999999999999,1064.1000000000001,244.99999999999997,86.30000000000001
2019-07-02,117.70000000000002,447.5999999999999,628.0,904.0,284.1,125.20000000000002
2019-07-03,111.19999999999999,491.79999999999995,662.5000000000001,1003.8,319.2,141.59999999999997
2019-07-04,250.10000000000002,814.3000000000001,1197.7,837.6999999999998,392.7,131.39999999999998
2019-07-05,117.2,548.7,728.0999999999998,1347.0,508.40000000000003,196.4
2019-07-06,99.4,396.1,548.8000000000001,681.8,289.8,129.29999999999998
2019-07-07,72.89999999999999,388.4,500.09999999999997,738.6,252.6,148.79999999999998
2019-07-08,141.2,622.1,838.0,1027.5000000000002,232.0,118.7
2019-07-09,78.5,573.3,693.8,1158.8,303.59999999999997,142.9
2019-07-10,100.70000000000002,675.3000000000001,829.6000000000001,1147.3000000000002,385.5,184.20000000000005
2019-07-11,83.89999999999999,428.1999999999999,556.8000000000001,1170.2999999999997,500.90000000000003,162.10000000000002
2019-07-12,90.00000000000001,319.29999999999995,457.6,999.1999999999998,408.8999999999999,117.30000000000001
2019-07-13,75.7,264.20000000000005,380.1,948.7999999999998,244.90000000000006,130.2
2019-07-14,51.699999999999996,259.1,337.79999999999995,776.4,205.5,119.80000000000001
2019-07-15,145.7,412.4,635.6000000000001,755.8000000000001,356.69999999999993,107.99999999999999
2019-07-16,96.2,628.1999999999999,775.5999999999999,1354.4000000000003,381.6,167.99999999999997
2019-07-17,87.5,597.0,731.5,1459.2,410.5999999999999,210.50000000000006
2019-07-18,90.60000000000001,364.3,502.9000000000001,951.6,271.4,151.5
2019-07-19,221.29999999999998,673.2999999999997,1012.3000000000001,459.8999999999999,219.99999999999997,132.60000000000002
2019-07-20,83.19999999999999,287.6,414.69999999999993,915.5999999999999,183.2,81.6
2019-07-21,97.5,400.3,550.2,779.1999999999999,162.99999999999997,88.60000000000002
2019-07-22,137.3,432.29999999999995,642.4000000000001,679.3999999999999,199.1,126.69999999999999
2019-07-23,240.30000000000004,602.6999999999998,971.0,1554.7,450.4999999999999,192.4
2019-07-24,195.2,783.1000000000001,1081.7,1095.9,449.7000000000001,224.69999999999996
2019-07-25,142.20000000000002,929.8,1147.6000000000001,1711.7,722.5,325.59999999999997
2019-07-26,72.6,529.2,640.7,764.5999999999998,309.69999999999993,159.4
2019-07-27,123.60000000000001,447.8,637.3000000000001,511.8999999999999,231.60000000000002,121.79999999999998
2019-07-28,48.599999999999994,250.20000000000002,324.70000000000005,992.7,218.79999999999998,91.49999999999997
2019-07-29,109.3,416.29999999999995,584.0999999999999,1221.2,213.4,100.4
2019-07-30,80.2,483.6,606.7,1082.6000000000001,243.40000000000003,123.0
2019-07-31,72.9,303.9,415.2999999999999,1026.5,184.20000000000002,89.10000000000002
2019-08-01,88.30000000000001,379.0000000000001,514.4,1118.6000000000001,269.30000000000007,149.4
2019-08-02,87.10000000000001,368.0,501.1,1218.8999999999999,343.99999999999994,194.29999999999998
2019-08-03,99.6,565.0,717.4,1061.3,316.90000000000003,187.7
2019-08-04,80.40000000000002,636.3999999999999,759.4000000000002,1060.7,326.29999999999995,198.39999999999998
2019-08-05,82.30000000000001,420.80000000000007,547.2,1024.5,244.80000000000004,135.1
2019-08-06,105.60000000000001,420.90000000000003,582.9,971.2000000000002,255.50000000000003,133.39999999999998
2019-08-07,66.30000000000001,361.59999999999997,463.69999999999993,1016.1000000000001,210.59999999999997,96.00000000000001
2019-08-08,92.8,414.49999999999994,556.7,1003.5,203.29999999999998,106.40000000000002
2019-08-09,116.99999999999997,457.69999999999993,637.3,905.8000000000001,243.29999999999998,130.20000000000002
2019-08-10,106.5,365.6000000000001,529.0999999999999,1271.9,313.20000000000005,168.19999999999996
2019-08-11,104.69999999999999,473.2,634.2,1118.4999999999998,228.8,129.0
2019-08-12,189.35,605.35,894.8,552.6000000000001,229.50000000000003,107.99999999999999
2019-08-13,61.4,360.70000000000005,454.8,1149.1000000000001,266.0,94.9
2019-08-14,178.09999999999997,715.3,988.9000000000001,848.6666666666663,158.0,82.0
2019-08-15,79.10000000000001,334.8999999999999,456.50000000000006,963.8333333333331,229.00000000000003,94.1
2019-08-16,172.20000000000002,561.0999999999999,825.3,559.8999999999999,178.79999999999995,98.99999999999999
2019-08-17,97.8,397.3,547.4000000000001,796.0999999999999,233.0,117.6
2019-08-18,93.5,431.79999999999995,575.5,911.3,196.70000000000002,104.6
2019-08-19,74.1,359.29999999999995,472.7,1015.0999999999999,229.50000000000003,107.7
2019-08-20,73.39999999999999,471.70000000000005,584.1999999999999,1146.8999999999999,306.50000000000006,148.70000000000002
2019-08-21,242.89999999999998,758.1999999999998,1130.6999999999998,916.3000000000002,320.00000000000006,190.39999999999998
