MeasurementDateGMT,Lewisham - Deptford: Nitric Oxide (ug/m3),Lewisham - Deptford: Nitrogen Dioxide (ug/m3),Lewisham - Deptford: Oxides of Nitrogen (ug/m3)
2019-03-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-03-31,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-04-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-05-31,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-06-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-07-31,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-08-31,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-09-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-13,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-14,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-15,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-16,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-17,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-18,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-19,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-20,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-21,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-22,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-23,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-24,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-25,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-26,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-27,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-28,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-29,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-30,153.60000000000005,578.4000000000002,811.1999999999997
2019-10-31,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-01,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-02,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-03,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-04,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-05,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-06,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-07,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-08,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-09,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-10,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-11,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-12,153.60000000000005,578.4000000000002,811.1999999999997
2019-11-13,146.7,670.1999999999999,893.5999999999999
2019-11-14,133.8,850.6,1055.9
2019-11-15,98.2,646.3,796.9000000000001
2019-11-16,414.9,944.9000000000001,1581.4000000000003
2019-11-17,1484.8,1164.9999999999998,3441.0999999999995
2019-11-18,203.3,781.5999999999999,1093.5
2019-11-19,1520.0000000000002,1343.2,3673.7
2019-11-20,243.79999999999998,881.6999999999999,1255.6000000000001
2019-11-21,245.7,761.6,1138.3
2019-11-22,141.79999999999998,790.3,1007.5999999999999
2019-11-23,340.09999999999997,920.5999999999998,1442.1999999999998
2019-11-24,811.1999999999998,709.8,1953.6000000000001
2019-11-25,133.1,610.8,814.5000000000003
2019-11-26,39.2,486.75,546.9
2019-11-27,98.2,779.1,930.0
2019-11-28,140.7,663.2,878.7
2019-11-29,787.8999999999999,1076.3,2284.5
2019-11-30,1160.2999999999997,1329.5000000000002,3108.4000000000005
2019-12-01,48.29999999999999,547.7,621.6
2019-12-02,1084.3999999999999,1347.2000000000003,3010.1
2019-12-03,625.4000000000001,1352.0,2311.0
2019-12-04,2532.4999999999995,1480.8,5364.0
2019-12-05,759.2999999999998,881.1000000000001,2045.5000000000002
2019-12-06,34.0,346.1,398.40000000000003
2019-12-07,34.4,430.8999999999999,482.9
2019-12-08,13.700000000000003,201.3,222.1
2019-12-09,175.6,669.0999999999999,938.3999999999999
2019-12-10,79.09999999999998,539.0000000000001,660.2
2019-12-11,82.0,756.1999999999999,882.3000000000001
2019-12-12,74.99999999999997,714.1000000000001,829.7
2019-12-13,36.45,477.65,533.5999999999999
2019-12-14,23.500000000000004,388.70000000000005,425.2
2019-12-15,16.9,248.09999999999997,274.20000000000005
2019-12-16,353.0,937.4000000000001,1478.7999999999997
2019-12-17,123.8,1050.9,1240.5
2019-12-18,262.3,949.25,1351.1500000000003
2019-12-19,43.0,358.4,423.99999999999994
2019-12-20,96.49999999999999,749.2,897.1
2019-12-21,22.199999999999996,326.90000000000003,360.4999999999999
2019-12-22,28.200000000000006,442.80000000000007,486.2
2019-12-23,39.6,504.00000000000006,564.7
2019-12-24,24.400000000000002,371.3,408.9
2019-12-25,430.1,752.7000000000002,1411.9999999999998
2019-12-26,95.00000000000003,459.9000000000001,605.5000000000001
2019-12-27,516.1999999999999,710.9,1502.4
2019-12-28,278.7,620.4000000000001,1048.0000000000002
2019-12-29,155.60000000000002,592.3,830.9000000000001
2019-12-30,526.3000000000001,899.8000000000001,1706.6
2019-12-31,339.6,834.9000000000001,1355.4999999999998
2020-01-01,422.79999999999995,938.3000000000001,1586.2999999999997
2020-01-02,28.149999999999995,349.0,392.3500000000001
2020-01-03,33.800000000000004,552.8,605.3999999999999
2020-01-04,48.20000000000001,716.7000000000002,790.9000000000001
2020-01-05,20.800000000000004,388.70000000000005,420.09999999999997
2020-01-06,31.200000000000003,372.8999999999999,420.99999999999994
2020-01-07,35.9,426.2999999999999,481.29999999999995
2020-01-08,103.7,650.8000000000001,809.4
2020-01-09,29.999999999999996,310.5,356.79999999999995
2020-01-10,55.4,655.1,740.3000000000001
2020-01-11,15.8,229.8,254.1
2020-01-12,15.600000000000001,290.6,314.29999999999995
2020-01-13,22.649999999999995,298.99999999999994,333.25
2020-01-14,18.999999999999996,266.5,296.3
2020-01-15,32.599999999999994,464.0999999999999,514.6999999999999
2020-01-16,60.300000000000004,430.20000000000005,522.8
2020-01-17,33.4,485.20000000000005,535.8999999999999
2020-01-18,153.29999999999998,890.9,1125.9
2020-01-19,559.1999999999999,1045.3,1903.0
2020-01-20,1611.7000000000003,1627.3000000000004,4098.7
2020-01-21,2271.0,1717.3,5198.599999999999
2020-01-22,1819.7000000000003,1374.6000000000004,4165.1
2020-01-23,402.5999999999999,1063.4,1680.8000000000002
2020-01-24,93.07916666666667,798.7041666666665,942.0083333333332
2020-01-25,85.64999999999999,780.15,912.3000000000001
2020-01-26,59.249999999999986,624.15,715.5000000000001
2020-01-27,45.07083333333333,613.3458333333335,682.8916666666668
2020-01-28,36.699999999999996,441.34999999999997,497.50000000000006
2020-01-29,45.45,509.6499999999999,579.4
2020-01-30,42.400000000000006,466.69999999999993,531.3
2020-01-31,25.4,321.90000000000003,360.49999999999994
2020-02-01,16.899999999999995,257.0,282.79999999999995
2020-02-02,14.4,268.4,290.39999999999986
2020-02-03,30.699999999999996,417.70000000000005,464.3999999999999
2020-02-04,42.4,565.0,629.8999999999999
2020-02-05,976.8999999999999,1347.0,2844.4999999999995
2020-02-06,990.5000000000002,1379.5000000000002,2898.499999999999
2020-02-07,532.0,921.3000000000001,1737.1
2020-02-08,28.7,385.7,429.6
2020-02-09,8.7,133.50000000000003,146.8
2020-02-10,22.5,259.8,294.1
2020-02-11,29.7,318.70000000000005,364.49999999999994
2020-02-12,49.7,555.8,631.9999999999999
2020-02-13,39.599999999999994,538.1000000000001,598.45
2020-02-14,231.4,709.6,1064.5000000000002
2020-02-15,15.100000000000003,168.69999999999996,191.8
2020-02-16,9.3,172.09999999999997,186.2
2020-02-17,23.2,267.70000000000005,302.9
2020-02-18,29.150000000000002,365.64999999999986,410.3499999999999
2020-02-19,49.4,510.59999999999997,586.3000000000001
2020-02-20,28.799999999999997,387.1,431.9
2020-02-21,23.300000000000004,314.30000000000007,350.1500000000001
2020-02-22,14.600000000000003,192.3,214.89999999999998
2020-02-23,36.3,374.40000000000003,430.5
2020-02-24,23.900000000000006,341.65,378.6999999999999
2020-02-25,32.300000000000004,380.9,430.40000000000003
2020-02-26,57.400000000000006,616.1999999999999,704.1000000000001
2020-02-27,79.4,793.5999999999999,915.6999999999999
2020-02-28,82.19999999999997,626.9999999999999,753.1000000000001
2020-02-29,18.900000000000002,200.4,229.75
2020-03-01,18.899999999999995,223.2,252.20000000000002
2020-03-02,53.500000000000014,555.0000000000001,636.6999999999999
2020-03-03,162.9,751.7999999999998,1001.4000000000001
2020-03-04,137.09090909090907,683.709090909091,894.3454545454545
2020-03-05,63.40699300699301,469.7622377622378,567.2727272727274
2020-03-06,77.9076923076923,437.5384615384614,556.8000000000001
2020-03-07,92.40839160839161,405.31468531468533,546.3272727272728
2020-03-08,106.90909090909089,373.0909090909092,535.8545454545455
2020-03-09,121.4097902097902,340.8671328671329,525.3818181818182
2020-03-10,103.76713286713289,286.1174825174825,444.4181818181817
2020-03-11,45.0,229.6,298.59999999999997
2020-03-12,34.15,204.95,256.9
2020-03-13,33.7,364.50000000000006,416.25
2020-03-14,14.799999999999999,262.09999999999997,285.1
2020-03-15,1.0999999999999999,251.90000000000003,253.7
2020-03-16,81.4,618.4000000000001,743.4
2020-03-17,5.199999999999999,278.6,286.7
2020-03-18,1.0000000000000002,274.49999999999994,275.90000000000003
2020-03-19,34.5,504.0000000000001,557.0
2020-03-20,14.3,283.1000000000001,305.09999999999997
2020-03-21,6.2,265.59999999999997,275.6
2020-03-22,8.6,376.9000000000001,389.8
2020-03-23,77.85000000000001,771.2,890.4500000000002
2020-03-24,36.699999999999996,495.9000000000001,552.2000000000002
2020-03-25,354.1,988.3,1531.0999999999995
2020-03-26,28.400000000000006,571.5999999999999,615.0
2020-03-27,3.650000000000001,352.75,358.45
2020-03-28,-10.2,157.00000000000003,141.39999999999998
2020-03-29,-10.9,102.89999999999999,86.0
2020-03-30,1.6999999999999997,258.3,261.0
2020-03-31,-1.7000000000000002,290.8,288.2
2020-04-01,84.3,533.3,662.6
2020-04-02,3.7,351.99999999999994,358.0
2020-04-03,7.3,473.90000000000003,485.0000000000001
2020-04-04,7.999999999999998,398.4,410.9000000000001
2020-04-05,-6.799999999999999,226.70000000000005,216.2
2020-04-06,-6.1,327.00000000000006,317.5
2020-04-07,190.89999999999995,925.1000000000001,1217.6
2020-04-08,65.00000000000001,932.8499999999998,1032.2000000000003
2020-04-09,180.2,915.3999999999999,1191.1000000000001
2020-04-10,32.39999999999999,723.0999999999999,772.8000000000002
2020-04-11,124.40000000000002,913.5999999999999,1104.1
2020-04-12,-4.8999999999999995,389.0,380.69999999999993
2020-04-13,-12.599999999999996,136.09999999999997,116.9
2020-04-14,-4.3,253.59999999999997,246.9
2020-04-15,19.799999999999997,574.1,604.55
2020-04-16,85.29999999999998,914.55,1045.3500000000001
2020-04-17,-2.7,288.30000000000007,284.4
2020-04-18,0.10000000000000009,351.8,351.8
2020-04-19,-6.000000000000001,265.1,255.59999999999994
2020-04-20,3.4,290.4,295.90000000000003
2020-04-21,5.3000000000000025,330.09999999999997,338.30000000000007
2020-04-22,9.400000000000002,331.4,345.40000000000003
2020-04-23,19.900000000000006,505.30000000000007,535.7
2020-04-24,10.5,505.59999999999997,521.6
2020-04-25,-5.8999999999999995,234.00000000000003,225.1
2020-04-26,3.3,351.99999999999994,356.9
2020-04-27,12.500000000000002,438.59999999999997,458.2999999999999
2020-04-28,-3.400000000000001,320.5,315.50000000000006
2020-04-29,-1.1999999999999997,225.2,223.39999999999995
2020-04-30,-1.7999999999999998,177.79999999999998,174.5
2020-05-01,2.1999999999999997,208.1,212.10000000000002
2020-05-02,-2.6,244.50000000000003,239.90000000000003
2020-05-03,-5.799999999999999,298.6,289.70000000000005
2020-05-04,6.8000000000000025,333.09999999999997,343.1
2020-05-05,3.2000000000000006,232.60000000000005,237.20000000000005
2020-05-06,21.900000000000002,414.2,447.8
2020-05-07,69.60000000000002,593.3,699.9000000000001
2020-05-08,9.000000000000004,497.9000000000001,511.6
2020-05-09,23.500000000000004,605.7,641.4
2020-05-10,-0.19999999999999957,208.3,207.99999999999997
2020-05-11,2.999999999999999,138.50000000000003,143.3
2020-05-12,16.000000000000004,288.7,313.5
2020-05-13,2.3000000000000007,197.4,201.29999999999998
2020-05-14,7.7,233.0,244.6
2020-05-15,50.00000000000001,430.3,507.30000000000007
2020-05-16,13.700000000000001,371.7,392.70000000000005
2020-05-17,7.7,273.2,284.6
2020-05-18,8.400000000000002,217.0,229.89999999999998
2020-05-19,15.799999999999997,282.3,306.69999999999993
2020-05-20,25.699999999999996,365.3,404.9000000000001
2020-05-21,29.600000000000005,406.79999999999984,452.5
2020-05-22,7.600000000000001,169.4,181.00000000000003
2020-05-23,3.5999999999999996,103.6,109.0
2020-05-24,5.5,220.40000000000003,228.7
2020-05-25,16.599999999999998,333.40000000000003,359.1
2020-05-26,34.3,505.34999999999997,558.25
2020-05-27,71.49999999999999,652.3000000000001,761.5999999999998
2020-05-28,72.5,361.29999999999995,472.99999999999994
2020-05-29,65.60000000000002,454.1,554.5
2020-05-30,38.59999999999999,299.49999999999994,358.20000000000005
2020-05-31,22.7,220.40000000000003,254.80000000000004
2020-06-01,35.050000000000004,282.35,336.40000000000003
2020-06-02,33.1,315.9,367.20000000000005
2020-06-03,80.30000000000001,482.70000000000005,606.2
2020-06-04,26.400000000000002,189.49999999999997,230.1
2020-06-05,38.50000000000001,211.50000000000003,270.8
2020-06-06,36.0,246.55000000000004,301.35
2020-06-07,50.2,250.80000000000004,327.8999999999999
2020-06-08,36.300000000000004,198.6,254.0
2020-06-09,44.39999999999999,341.59999999999997,409.20000000000005
2020-06-10,34.7,271.8,325.0999999999999
2020-06-11,46.099999999999994,332.50000000000006,403.2000000000001
2020-06-12,50.4,430.90000000000003,507.80000000000007
2020-06-13,37.1,379.8,436.8999999999999
2020-06-14,24.7,235.50000000000003,273.50000000000006
2020-06-15,40.599999999999994,381.69999999999993,443.9
2020-06-16,27.9,275.5,318.05
2020-06-17,79.40000000000002,614.4999999999999,736.2
2020-06-18,31.2,273.69999999999993,321.6
2020-06-19,20.200000000000003,172.00000000000006,202.99999999999997
2020-06-20,17.700000000000003,170.30000000000004,197.49999999999997
2020-06-21,11.499999999999998,135.6,152.89999999999998
2020-06-22,24.699999999999996,188.4,226.00000000000003
2020-06-23,37.900000000000006,386.8,444.54999999999995
2020-06-24,104.50000000000003,804.7000000000002,964.9000000000002
2020-06-25,66.8,749.5,852.0999999999999
2020-06-26,42.05,440.0000000000001,504.35
2020-06-27,19.7,105.6,135.9
2020-06-28,13.500000000000004,84.69999999999999,105.69999999999999
2020-06-29,21.8,123.0,156.60000000000002
2020-06-30,42.199999999999996,206.40000000000003,271.3
2020-07-01,40.699999999999996,203.40000000000003,265.8
2020-07-02,45.72222222222223,175.54444444444445,245.55555555555557
2020-07-03,27.977777777777778,138.7555555555556,182.04444444444445
2020-07-04,39.800000000000004,143.79999999999995,205.30000000000004
2020-07-05,10.899999999999999,66.00000000000001,82.69999999999999
2020-07-06,35.6,218.3,272.99999999999994
2020-07-07,45.9,348.49999999999994,418.49999999999994
2020-07-08,81.19999999999999,286.19999999999993,410.8
2020-07-09,69.2,197.50000000000003,303.79999999999995
2020-07-10,36.00000000000001,246.6,302.40000000000003
2020-07-11,46.0,311.0,381.5
2020-07-12,165.1,421.80000000000007,675.1
2020-07-13,39.9,291.59999999999997,352.94999999999993
2020-07-14,41.000000000000014,256.99999999999994,319.5
2020-07-15,47.699999999999996,286.1,359.5000000000001
2020-07-16,43.4,286.4,353.1
2020-07-17,72.39999999999999,367.4,478.6
2020-07-18,31.099999999999998,208.79999999999998,256.70000000000005
