MeasurementDateGMT,Camden - Swiss Cottage: Nitric Oxide (ug/m3),Camden - Swiss Cottage: Nitrogen Dioxide (ug/m3),Camden - Swiss Cottage: Oxides of Nitrogen (ug/m3),Camden - Swiss Cottage: PM10 Particulate (ug/m3),Camden - Swiss Cottage: PM2.5 Particulate (ug/m3)
2018-12-08,127.59999999999998,488.8,685.0,263.4,341.1016393442623
2018-12-09,198.8,629.9,935.0,184.25000000000003,400.90491803278695
2018-12-10,629.3000000000001,1291.1000000000001,2256.4,325.90000000000003,460.7081967213115
2018-12-11,3488.4000000000005,2215.9000000000005,7564.599999999999,780.75,520.5114754098362
2018-12-12,1473.3999999999999,1490.3000000000002,3749.1,572.9999999999999,580.3147540983606
2018-12-13,2406.2000000000007,1779.3,5468.400000000001,761.9500000000002,640.1180327868852
2018-12-14,2888.8999999999996,1807.4999999999998,6236.799999999999,990.3,630.9622950819672
2018-12-15,825.9,1068.2,2334.7,535.1,384.74999999999994
2018-12-16,809.9,1394.9000000000003,2636.9,373.15000000000003,163.79999999999998
2018-12-17,847.8999999999997,1350.6500000000003,2651.100000000001,403.79999999999995,175.80000000000004
2018-12-18,623.8999999999999,1004.6,1961.1,397.9000000000001,155.40000000000003
2018-12-19,592.9999999999999,1215.3,2124.7,364.5999999999999,131.70000000000002
2018-12-20,487.40000000000003,1067.6,1815.0000000000002,333.40000000000003,121.80000000000001
2018-12-21,194.49999999999997,646.4999999999999,944.5,414.99999999999994,166.6
2018-12-22,255.1,948.4,1339.9999999999998,371.5,172.70000000000002
2018-12-23,623.8,1057.4999999999998,2014.1999999999996,233.1,100.99999999999999
2018-12-24,2023.3999999999999,1630.9999999999998,4734.099999999999,635.3,450.20000000000005
2018-12-25,1390.3000000000002,1419.4000000000003,3551.4,589.1000000000003,431.8
2018-12-26,524.0,1088.9,1892.2999999999997,447.50000000000006,335.5
2018-12-27,3818.3,1934.2,7788.9,1122.1999999999998,946.7
2018-12-28,2522.899999999999,1399.0000000000002,5268.0999999999985,887.3000000000001,719.2
2018-12-29,387.0,929.2,1522.1,389.1,238.6
2018-12-30,331.7,808.9000000000001,1317.5000000000002,310.7,239.40000000000003
2018-12-31,266.49999999999994,618.3000000000001,1026.7,232.1,147.2
2019-01-01,443.2,783.9000000000001,1463.5,341.79999999999995,167.09999999999997
2019-01-02,1944.05,1638.4499999999998,4618.800000000001,513.6999999999999,207.39999999999998
2019-01-03,2144.4999999999995,1752.8999999999996,5040.9,570.8999999999999,273.4
2019-01-04,1730.1000000000001,1445.0,4097.6,858.1999999999999,591.2
2019-01-05,906.0999999999999,1350.3,2739.6000000000004,692.3000000000001,521.1
2019-01-06,650.9,1206.5,2204.8,653.4,430.9
2019-01-07,209.79999999999995,824.5000000000002,1146.5000000000002,384.45000000000005,213.30000000000004
2019-01-08,1465.1000000000001,1389.5,3636.2999999999997,581.4999999999999,231.4
2019-01-09,2171.7999999999997,1653.5,4983.600000000001,539.4,210.2
2019-01-10,1841.6000000000001,1508.3999999999999,4332.6,795.1,583.5
2019-01-11,2042.5,1612.9999999999998,4744.599999999999,582.2,410.4
2019-01-12,151.6,732.5000000000001,964.7000000000003,227.4,123.59999999999998
2019-01-13,94.60000000000001,391.20000000000005,535.8,189.39999999999998,72.10000000000001
2019-01-14,678.5000000000001,1086.4999999999998,2126.7000000000007,394.69999999999993,161.70000000000005
2019-01-15,529.4499999999999,1240.6000000000004,2052.8,341.50000000000006,165.69999999999996
2019-01-16,503.70000000000005,1047.0,1819.4999999999998,258.4,122.89999999999999
2019-01-17,1366.4000000000003,1515.1999999999998,3610.0000000000005,412.09999999999997,202.50000000000003
2019-01-18,2122.9,1886.9999999999998,5142.200000000001,653.6999999999999,292.19999999999993
2019-01-19,1271.8,1346.2000000000003,3295.8,635.95,345.9
2019-01-20,1507.9,1567.6000000000001,3879.1000000000004,933.1,625.0
2019-01-21,2059.7000000000003,1596.6999999999998,4754.600000000001,1033.5,799.6
2019-01-22,1049.6999999999998,1397.6,3006.7000000000003,319.05,195.50000000000003
2019-01-23,2792.8,1912.4,6194.3,582.8,400.50000000000006
2019-01-24,2943.0,1978.4000000000005,6491.600000000002,924.9,747.9999999999999
2019-01-25,706.9,1227.6000000000001,2311.6000000000004,487.95,397.90000000000003
2019-01-26,427.4,855.8000000000001,1511.2000000000003,267.8,124.1
2019-01-27,191.59999999999994,475.9,769.5000000000001,221.00000000000003,82.5
2019-01-28,1431.3999999999999,1411.55,3606.2000000000003,464.07894736842104,202.47702702702702
2019-01-29,1635.1999999999998,1730.1,4237.599999999999,804.8210526315789,463.7351351351351
2019-01-30,1512.8,1522.3999999999996,3842.0,1068.5684210526315,701.1405405405405
2019-01-31,4032.4000000000005,2322.1,8504.5,1071.5315789473684,659.0972972972972
2019-02-01,1050.2,1207.8999999999999,2818.1,395.30000000000007,282.2
2019-02-02,1458.7,1312.2999999999997,3549.1000000000004,546.9,339.3999999999999
2019-02-03,609.9000000000001,1159.1000000000001,2094.0,453.2000000000001,248.99999999999997
2019-02-04,1095.6000000000001,1199.5,2879.1,350.7,221.9
2019-02-05,1090.3000000000002,1290.2999999999997,2962.3,397.70000000000005,273.0
2019-02-06,1147.5,1381.6999999999998,3140.899999999999,367.6,193.20000000000002
2019-02-07,274.1,712.1,1133.1,263.9,103.5
2019-02-08,293.8,685.0,1135.2999999999997,294.5,117.50000000000001
2019-02-09,201.79999999999998,495.90000000000003,805.4,328.09999999999997,124.70000000000002
2019-02-10,158.0,719.5,961.8,139.70000000000002,62.699999999999996
2019-02-11,1891.8000000000002,1736.1000000000001,4637.1,531.6999999999999,204.49999999999997
2019-02-12,710.9,1320.5,2410.5,479.6,236.29999999999998
2019-02-13,711.8999999999999,1185.5,2277.3999999999996,616.4,317.9000000000001
2019-02-14,3963.6,2172.4,8250.5,1069.0,657.5000000000001
2019-02-15,2106.8,1846.0,5076.2,1074.9,743.7999999999998
2019-02-16,517.7,1231.0999999999997,2024.2,808.0000000000001,583.8
2019-02-17,411.99999999999994,1034.1000000000001,1665.8999999999999,776.9,452.30000000000007
2019-02-18,440.30000000000007,1051.1,1726.6000000000004,437.49999999999994,203.79999999999995
2019-02-19,451.49999999999994,1097.7,1789.6999999999998,452.7,158.39999999999995
2019-02-20,440.49999999999994,921.5000000000001,1597.0000000000002,478.1,224.50000000000003
2019-02-21,428.1,1059.3999999999999,1715.4999999999998,592.4999999999999,335.20000000000005
2019-02-22,2771.999999999999,1794.7999999999997,6044.9,1023.9,700.9999999999999
2019-02-23,2268.7000000000003,1636.2999999999997,5114.700000000001,1010.6999999999999,800.8000000000001
2019-02-24,1729.8,1731.2000000000003,4383.799999999999,1132.3999999999999,917.35
2019-02-25,2904.0999999999995,2298.4,6751.0,1283.4000000000003,945.3000000000001
2019-02-26,3219.4,2468.6,7405.400000000001,1417.1,1006.5999999999998
2019-02-27,2685.9000000000005,2242.0,6360.099999999999,1700.4999999999995,1171.5
2019-02-28,327.79999999999995,1125.7,1628.5,785.6,592.4999999999999
2019-03-01,792.45,1168.2,2383.0999999999995,688.0,478.3999999999999
2019-03-02,246.29999999999998,699.6,1077.8,378.1999999999999,167.10000000000002
2019-03-03,142.6,451.3,670.4000000000001,256.4,85.10000000000001
2019-03-04,199.59999999999997,634.7,941.1999999999999,183.29999999999998,53.39999999999999
2019-03-05,437.5,922.4,1592.8999999999996,291.09999999999997,84.60000000000001
2019-03-06,363.7,744.7,1302.0000000000005,339.59999999999997,149.79999999999998
2019-03-07,149.5,496.40000000000003,725.9,203.8,77.0
2019-03-08,602.5000000000001,1050.7999999999997,1975.3000000000002,289.0,119.9
2019-03-09,162.2,600.3000000000001,848.8999999999999,427.7,169.39999999999998
2019-03-10,188.70000000000002,598.4,888.0000000000001,194.49999999999997,58.5
2019-03-11,281.6,637.3000000000001,1069.2,295.90000000000003,97.8
2019-03-12,211.9,634.8999999999999,959.4000000000001,212.1,65.69999999999999
2019-03-13,124.49999999999999,441.49999999999994,631.9999999999999,334.20000000000005,123.89999999999998
2019-03-14,161.9,603.5,851.9000000000002,259.6000000000001,95.6
2019-03-15,115.05,431.25000000000006,607.4000000000001,147.39999999999998,56.39999999999999
2019-03-16,123.79999999999998,392.40000000000003,582.1999999999999,254.1,78.7
2019-03-17,113.69999999999997,455.20000000000005,629.3,149.79999999999998,51.6
2019-03-18,664.6999999999999,1203.1000000000001,2222.5,360.50000000000006,163.4
2019-03-19,779.2,1246.1000000000001,2441.2000000000003,485.5,315.3
2019-03-20,413.29999999999995,952.2000000000002,1585.6999999999996,326.29999999999995,204.3
2019-03-21,1036.3,1047.1000000000001,2636.7,421.30000000000007,258.1
2019-03-22,558.4,982.2000000000002,1838.3999999999999,423.4,300.19999999999993
2019-03-23,1066.3999999999999,1265.6000000000004,2900.9,573.3000000000001,296.8999999999999
2019-03-24,427.30000000000007,986.6,1642.2000000000003,473.7,239.2
2019-03-25,1522.4,1458.2,3792.3,489.79999999999995,194.0
2019-03-26,1666.0,1851.3999999999996,4405.999999999999,704.6999999999999,348.7
2019-03-27,1696.3999999999996,1707.5,4308.6,555.7,266.9
2019-03-28,1978.7,2007.2999999999997,5041.5,776.5000000000001,435.0
2019-03-29,1720.2000000000003,1828.9,4466.400000000001,1039.1000000000001,713.0
2019-03-30,1750.2999999999997,1777.0,4460.599999999999,1324.8000000000002,1051.7
2019-03-31,395.09999999999997,621.1999999999999,1227.0,696.8999999999999,436.3
2019-04-01,1069.9,1284.9,2925.0,600.1500000000001,228.89999999999998
2019-04-02,655.8,1285.9000000000003,2291.6,619.0,386.80000000000007
2019-04-03,1561.0000000000002,1605.9,3999.6000000000004,489.1,292.2
2019-04-04,1471.5,1417.4000000000003,3673.5,365.5,139.1
2019-04-05,1179.8,1321.5,3130.3999999999996,506.0,285.09999999999997
2019-04-06,408.0,689.3999999999999,1314.6000000000004,495.7,304.40000000000003
2019-04-07,929.3,921.6,2346.2999999999997,1188.3999999999999,1014.5
2019-04-08,1331.8,1358.1999999999998,3400.500000000001,1177.3000000000002,997.5000000000001
2019-04-09,725.4,933.6999999999999,2046.0500000000002,923.6500000000001,686.4
2019-04-10,554.2500000000002,694.4500000000002,1544.2999999999997,502.40000000000003,232.1
2019-04-11,855.9,1118.5,2431.6,481.2999999999999,247.29999999999998
2019-04-12,946.5,1165.7,2616.4,492.7,308.59999999999997
2019-04-13,745.3999999999997,1030.8000000000002,2173.3,468.4,288.50000000000006
2019-04-14,621.5000000000001,1064.4,2016.9000000000005,617.2000000000002,443.5
2019-04-15,967.0000000000001,1299.0000000000002,2781.9,1057.5,806.5999999999999
2019-04-16,1422.7000000000003,1663.3,3845.1,1418.5999999999997,1115.7
2019-04-17,1334.0,1555.0000000000002,3600.5000000000005,1537.3999999999999,1187.3
2019-04-18,791.3000000000001,1312.6999999999998,2526.4000000000005,1357.0999999999995,1102.7000000000003
2019-04-19,493.0,1174.6000000000004,1930.0000000000002,906.5999999999998,647.5
2019-04-20,547.1999999999999,1189.6,2028.4,882.1999999999999,654.4999999999999
2019-04-21,370.8,1184.1000000000001,1752.7,939.4999999999999,713.8999999999999
2019-04-22,566.2000000000002,1652.3,2520.6,1372.1000000000001,1124.2000000000003
2019-04-23,809.6999999999999,1474.5000000000002,2716.3000000000006,1011.6,654.9
2019-04-24,1107.2,1456.1999999999998,3153.9,907.7000000000002,562.9
2019-04-25,453.0,868.0000000000001,1562.9000000000005,305.0,130.0
2019-04-26,306.95000000000005,746.9000000000001,1217.6999999999998,317.15,123.8
2019-04-27,65.7,339.40000000000003,440.0999999999999,306.59999999999997,93.19999999999999
2019-04-28,582.0000000000001,827.4,1719.5,355.09999999999997,161.10000000000002
2019-04-29,1116.5,1312.5000000000002,3024.1999999999994,579.9999999999999,366.8
2019-04-30,1850.9000000000003,1880.6000000000001,4718.700000000001,766.8,527.4999999999999
2019-05-01,588.0999999999999,1207.2,2108.9999999999995,619.5,440.70000000000005
2019-05-02,1163.4,1287.4999999999998,3071.399999999999,446.3137931034483,242.44999999999996
2019-05-03,1229.8999999999999,1276.2999999999995,3162.4,336.2862068965517,228.59999999999997
2019-05-04,1054.6999999999998,990.4000000000001,2608.1000000000004,404.6,178.00000000000003
2019-05-05,644.0,1037.4,2024.6,460.5,223.20000000000002
2019-05-06,171.6,608.9999999999999,872.0999999999998,253.5,136.0
2019-05-07,790.8000000000001,1206.6999999999998,2419.4999999999995,455.9,250.7
2019-05-08,1056.073469387755,1395.1040816326533,3014.065306122449,343.4408163265306,175.7842105263158
2019-05-09,909.4040816326531,1336.9224489795922,2731.959183673469,423.6244897959183,273.1157894736842
2019-05-10,607.8224489795917,1182.4734693877554,2115.075510204081,460.734693877551,245.0
2019-05-11,1031.6,1253.4,2834.9000000000005,513.3,306.0
2019-05-12,626.6000000000001,1004.9999999999999,1965.9999999999995,340.0,155.60000000000002
2019-05-13,1034.6000000000001,1176.6,2762.7000000000003,372.8999999999999,156.70000000000002
2019-05-14,872.4000000000001,1023.9000000000001,2361.0,407.0,174.6
2019-05-15,1111.6000000000001,1441.8999999999999,3147.0000000000005,698.3000000000001,417.90000000000003
2019-05-16,820.8000000000001,1032.3,2290.599999999999,518.6999999999999,265.6
2019-05-17,952.1,1015.4999999999999,2475.0999999999995,507.59999999999997,279.20000000000005
2019-05-18,1110.8,1283.8,2987.5000000000005,585.9000000000001,394.9
2019-05-19,728.3,1063.4,2179.7999999999993,554.0000000000001,413.99999999999994
2019-05-20,1617.1999999999996,1484.6999999999998,3964.5,588.4,397.6
2019-05-21,1162.0,1297.7,3079.1000000000004,383.6,205.90000000000006
2019-05-22,767.4,1143.7,2319.999999999999,361.7000000000001,172.2
2019-05-23,373.80000000000007,990.2500000000001,1563.3999999999999,318.0,173.50000000000003
2019-05-24,900.0999999999998,1093.6000000000001,2473.9,419.79999999999995,240.69999999999996
2019-05-25,314.19999999999993,595.3000000000001,1076.8000000000002,254.60000000000002,154.7
2019-05-26,141.79999999999998,412.5999999999999,629.8,223.29999999999998,131.39999999999998
2019-05-27,89.00000000000001,380.2,516.8000000000001,231.29999999999998,125.19999999999999
2019-05-28,944.1000000000001,965.6,2413.2000000000003,231.09999999999997,110.49999999999999
2019-05-29,467.54999999999995,785.5000000000002,1501.85,316.1000000000001,187.5
2019-05-30,179.70000000000002,406.29999999999995,681.9,298.0,151.29999999999998
2019-05-31,332.8,552.7,1063.2000000000003,286.3,114.70000000000002
2019-06-01,398.4,747.6999999999999,1358.2,297.1,157.39999999999998
2019-06-02,178.00000000000006,511.20000000000005,784.1,302.09999999999997,167.60000000000002
2019-06-03,275.6,588.4000000000001,1011.1,359.6000000000001,137.79999999999998
2019-06-04,1380.8,1251.4999999999998,3368.4,499.40000000000003,244.2
2019-06-05,373.6,718.1999999999999,1291.1000000000001,273.4,140.9
2019-06-06,532.5000000000001,861.8,1678.1000000000001,296.2999999999999,119.69999999999999
2019-06-07,1300.4999999999998,1259.5,3253.4,411.4,202.05
2019-06-08,106.8,328.29999999999995,492.20000000000005,218.40000000000003,73.7
2019-06-09,271.4,638.4000000000001,1054.9,252.6,119.2
2019-06-10,1563.3999999999999,1186.4,3583.1000000000004,291.1,159.39999999999998
2019-06-11,1559.1,1059.1,3449.8000000000006,331.4,178.7
2019-06-12,1277.6999999999998,1194.4,3153.7000000000003,307.8,162.70000000000002
2019-06-13,432.0,775.7000000000003,1437.8000000000002,254.39999999999998,157.60000000000002
2019-06-14,412.20000000000005,743.3999999999999,1375.7,254.00000000000003,114.39999999999999
2019-06-15,293.7,648.3,1098.4999999999998,228.5,110.80000000000001
2019-06-16,172.2,429.7,693.7,230.4,105.0
2019-06-17,326.3,665.8000000000001,1165.9999999999998,300.30000000000007,134.39999999999998
2019-06-18,1143.8999999999999,1320.0000000000002,3074.3000000000006,446.4,255.80000000000004
2019-06-19,954.9000000000001,1134.1999999999998,2598.1,495.90000000000003,307.1
2019-06-20,202.29999999999998,603.1999999999999,912.9000000000001,249.9,112.89999999999998
2019-06-21,498.35,878.8499999999999,1643.3999999999996,311.29999999999995,132.1
2019-06-22,872.0000000000002,1194.7999999999995,2532.1000000000004,348.5,174.1
2019-06-23,372.49999999999994,819.3999999999999,1390.7000000000003,619.6999999999999,427.30000000000007
2019-06-24,705.7,1202.7000000000003,2284.6,710.4999999999999,503.1000000000001
2019-06-25,1121.8000000000002,1122.2999999999997,2842.6,603.1,423.0999999999999
2019-06-26,508.0,550.6999999999999,1329.5,333.2,195.09999999999997
2019-06-27,611.9,633.6999999999999,1572.1,363.70000000000005,171.0
2019-06-28,955.4999999999999,907.4999999999999,2372.5,495.3,259.70000000000005
2019-06-29,664.1999999999999,1288.2,2306.6,687.1,390.4
2019-06-30,63.49999999999999,250.0,347.4,278.3,164.5
2019-07-01,495.3999999999999,588.3,1348.0,224.1,82.85
2019-07-02,1145.0000000000002,1052.4999999999998,2807.7000000000007,385.69999999999993,168.9
2019-07-03,966.7,1062.0,2545.0,402.80000000000007,180.29999999999998
2019-07-04,1075.9999999999998,1318.5000000000002,2968.4,396.45,188.7
2019-07-05,501.00000000000006,879.6999999999999,1647.7,397.5999999999999,215.8
2019-07-06,853.15,841.2,2148.9500000000003,303.50000000000006,164.40000000000003
2019-07-07,674.1,801.9,1835.7,320.85,157.2
2019-07-08,929.2,1119.6999999999998,2544.0,412.8999999999999,192.7
2019-07-09,573.1,1051.1999999999998,1930.4,413.7999999999999,204.2
2019-07-10,336.0,828.3000000000001,1343.3000000000002,426.1,240.2
2019-07-11,282.6,671.8000000000001,1105.2,297.8999999999999,163.49999999999997
2019-07-12,631.3000000000001,830.5,1798.8,269.1,156.1
2019-07-13,733.4000000000001,753.6999999999999,1877.8999999999996,296.8999999999999,147.29999999999995
2019-07-14,489.19999999999993,582.6,1332.8999999999999,269.09999999999997,142.20000000000002
2019-07-15,947.8,877.4000000000003,2330.4,273.75,102.04999999999997
2019-07-16,448.8999999999999,955.7000000000003,1644.3,388.69999999999993,204.4
2019-07-17,425.2,985.8999999999996,1638.0000000000005,431.59999999999997,244.5
2019-07-18,302.29999999999995,595.6,1058.8,320.69999999999993,157.39999999999998
2019-07-19,448.8999999999999,693.3,1381.3,298.1,123.39999999999999
2019-07-20,162.49999999999997,358.09999999999997,607.2999999999998,218.49999999999994,94.19999999999997
2019-07-21,195.60000000000002,469.59999999999997,769.5,236.80000000000004,103.50000000000003
2019-07-22,294.69999999999993,548.5999999999999,1000.6999999999998,308.6216216216216,187.9
2019-07-23,1123.3999999999999,1497.1999999999998,3219.7000000000007,363.5189189189189,312.49999999999994
2019-07-24,325.1,982.3000000000002,1480.1000000000001,400.10270270270274,324.7
2019-07-25,849.0,1919.9000000000003,3221.7000000000003,688.8567567567569,402.40000000000003
2019-07-26,314.0,765.0000000000002,1246.2,500.09999999999997,323.2
2019-07-27,420.49999999999994,648.5,1293.0000000000002,307.3999999999999,165.1
2019-07-28,99.89999999999999,362.3,515.0,262.0,97.4
2019-07-29,462.40000000000003,863.5,1572.2,373.40000000000003,134.10000000000002
2019-07-30,511.19999999999993,693.4000000000001,1477.4,396.29999999999984,132.89999999999998
2019-07-31,164.80000000000004,445.99999999999994,698.4999999999999,274.9,97.69999999999999
2019-08-01,615.5000000000001,875.3999999999999,1819.7000000000003,394.20000000000005,190.8
2019-08-02,853.1999999999999,971.7999999999998,2280.3,510.2,214.0
2019-08-03,531.7,955.8000000000002,1770.8000000000004,457.20000000000005,183.5
2019-08-04,345.4,847.7,1377.8000000000002,443.6,214.9
2019-08-05,231.4,496.59999999999997,851.7,331.3,126.70000000000002
2019-08-06,238.35000000000005,509.99999999999994,875.6999999999998,361.3833333333333,120.92222222222222
2019-08-07,166.0,480.2,734.4,361.53333333333336,148.48888888888888
2019-08-08,424.5,744.2,1394.85,345.7333333333334,153.48888888888885
2019-08-09,333.1,559.9000000000001,1070.7000000000003,387.59999999999997,146.29999999999998
2019-08-10,115.39999999999998,314.6000000000001,492.0,469.1000000000001,171.80000000000004
2019-08-11,117.8,396.8,577.2,373.7,125.69999999999999
2019-08-12,1010.1,1080.6999999999998,2629.9999999999995,381.5,161.10000000000002
2019-08-13,221.09999999999994,657.8,997.1,246.79999999999995,108.80000000000001
2019-08-14,368.59999999999997,709.7,1274.6,274.09999999999997,117.19999999999999
2019-08-15,187.8,498.7000000000001,786.7,268.8999999999999,99.29999999999998
2019-08-16,387.0,575.1999999999999,1168.8,309.3,121.0
2019-08-17,165.9,406.70000000000005,661.1,323.8,120.2
2019-08-18,121.60000000000002,397.9999999999999,585.0999999999999,284.7,101.39999999999999
2019-08-19,179.59999999999997,489.59999999999997,765.0,310.8,109.30000000000001
2019-08-20,212.6,746.4,1072.0000000000002,387.0,161.6
2019-08-21,440.40000000000003,904.3000000000001,1579.5999999999992,445.1000000000001,205.3
2019-08-22,207.3,656.5,974.2,399.50000000000006,181.29999999999998
2019-08-23,743.3000000000001,1271.0999999999997,2410.9,528.2,263.79999999999995
2019-08-24,586.4,1526.2999999999997,2425.7,890.0000000000001,552.4
2019-08-25,418.5999999999999,1390.4999999999998,2032.5000000000002,1003.3999999999997,730.5
2019-08-26,396.20000000000005,1697.9,2304.9999999999995,858.5,570.9
2019-08-27,628.0999999999999,1702.0000000000002,2664.600000000001,916.0,577.6
2019-08-28,267.7,681.4999999999999,1091.1999999999998,329.5,162.10000000000005
2019-08-29,233.6,555.4,914.3499999999997,272.4,110.1
2019-08-30,293.50000000000006,647.0000000000001,1097.2,378.8,148.70000000000002
2019-08-31,176.29999999999995,566.1000000000003,836.5,318.50000000000006,143.19999999999996
2019-09-01,213.19999999999996,551.9999999999999,879.0000000000001,250.0,96.69999999999997
2019-09-02,253.60000000000002,677.7000000000002,1066.6,315.5,112.50000000000003
2019-09-03,174.99999999999994,517.35,785.65,259.0,96.10000000000001
2019-09-04,149.39999999999998,368.0999999999999,596.9,217.80000000000004,70.9
2019-09-05,1035.4,1074.7500000000002,2662.5,364.90000000000003,153.0
2019-09-06,505.3999999999999,809.1,1584.4,371.79999999999995,154.29999999999998
2019-09-07,878.5999999999998,858.1,2205.1,347.00000000000006,129.70000000000002
2019-09-08,805.5999999999999,1027.1999999999998,2262.2,364.90000000000003,151.75
2019-09-09,644.5,1012.6,2000.6999999999998,391.59999999999997,191.8
2019-09-10,1082.6000000000001,1128.7999999999997,2789.0999999999995,471.69999999999993,251.00000000000003
2019-09-11,257.45,525.9,920.8500000000003,276.59999999999997,112.59999999999998
2019-09-12,285.79999999999995,551.0,989.2000000000002,319.80000000000007,118.29999999999998
2019-09-13,1323.8999999999999,1270.3999999999999,3300.6,434.65000000000003,172.70000000000005
2019-09-14,1096.8999999999999,1315.8000000000002,2998.2000000000003,518.4,244.99999999999997
2019-09-15,411.4000000000001,897.6999999999999,1528.5,413.90000000000003,236.7
2019-09-16,916.8,746.1,2151.9,407.8999999999999,227.1
2019-09-17,1208.0,979.1000000000001,2831.1999999999994,407.0,165.4
2019-09-18,1245.6,1130.4,3040.4,517.0,186.4
2019-09-19,1567.2,1359.2000000000003,3762.7999999999993,549.9999999999999,210.6
2019-09-20,1241.1999999999998,1343.8,3246.8999999999996,682.0000000000001,278.9
2019-09-21,827.2,1339.7999999999997,2608.2000000000007,697.7000000000002,306.1
2019-09-22,335.49999999999994,927.8,1442.8,436.00000000000006,216.10000000000005
2019-09-23,368.7,643.8000000000001,1186.0499999999997,258.8,88.50000000000003
2019-09-24,632.7,844.7,1814.6000000000001,293.0,108.2
2019-09-25,380.69999999999993,645.8,1229.7999999999997,234.89999999999998,93.9
2019-09-26,300.3999999999999,637.0000000000001,1098.3500000000001,308.7,130.5
2019-09-27,345.0000000000001,644.9999999999999,1174.1000000000004,357.8,146.49999999999997
2019-09-28,209.8,481.1000000000001,803.7999999999998,245.4,75.0
2019-09-29,112.59999999999997,339.5,512.0,176.4,60.69999999999999
2019-09-30,561.7,807.3000000000001,1668.8000000000004,275.0,117.00000000000003
2019-10-01,758.2,870.0000000000001,2032.7000000000003,346.29999999999995,131.4
2019-10-02,1343.5000000000002,1102.6000000000001,3162.6,324.00000000000006,143.1
2019-10-03,1837.4999999999998,1254.6999999999996,4072.2000000000003,512.7999999999998,277.6
2019-10-04,547.8000000000001,847.5999999999999,1687.9,607.9,211.95000000000005
2019-10-05,1113.4,1216.6999999999998,2924.1,435.9,240.59999999999997
2019-10-06,245.90000000000003,546.1,923.3999999999999,275.5,145.7
2019-10-07,733.0000000000001,865.7,1990.1000000000001,291.40000000000003,129.70000000000002
2019-10-08,282.1,676.7,1109.0999999999997,397.7000000000001,146.2
2019-10-09,193.9,544.0,841.8000000000001,255.3,99.19999999999999
2019-10-10,314.00000000000006,625.4999999999999,1107.1,359.4000000000001,129.9
2019-10-11,249.60000000000002,600.4,983.3,241.30000000000004,117.30000000000001
2019-10-12,574.4,1117.8000000000002,1998.3000000000004,247.2,127.5
2019-10-13,236.49999999999997,675.3999999999999,1038.6999999999998,234.89999999999995,110.79999999999997
2019-10-14,1178.8000000000002,1147.1000000000001,2954.299999999999,384.5,200.49999999999997
2019-10-15,565.6,884.6,1751.7,293.8,146.20000000000002
2019-10-16,859.6999999999999,1004.3000000000002,2322.1,355.0,172.5
2019-10-17,787.2,1183.3,2390.6000000000004,331.8,152.4
2019-10-18,306.69999999999993,701.6,1172.1000000000001,312.6,120.8
2019-10-19,428.40000000000003,881.8999999999999,1538.8000000000002,304.8999999999999,153.59999999999997
2019-10-20,1115.2,981.8000000000001,2691.8000000000006,407.0,237.99999999999997
2019-10-21,1317.7,1068.5000000000002,3088.7999999999997,368.9,155.1
2019-10-22,1491.45,1291.35,3578.3000000000006,474.30000000000007,293.69999999999993
2019-10-23,1930.0,1525.2,4484.200000000001,747.1,480.1000000000001
2019-10-24,1413.9999999999993,1176.0000000000002,3344.6,685.3,491.49999999999994
2019-10-25,511.09999999999997,702.3,1486.1,318.9,120.89999999999998
2019-10-26,361.7000000000001,588.6999999999999,1143.1000000000001,305.80000000000007,139.7
2019-10-27,715.1,979.6000000000001,2076.1000000000004,362.7,223.3
2019-10-28,1219.3000000000002,1161.8,3031.1999999999994,511.9,326.6
2019-10-29,770.8000000000001,981.0000000000001,2162.2,303.8,108.2
2019-10-30,1069.7,1206.1,2846.7000000000003,536.2,294.59999999999997
2019-10-31,1627.0000000000002,1294.6,3789.6,926.3000000000001,637.7
2019-11-01,949.4999999999999,1081.9,2538.1,418.7,276.9
2019-11-02,176.1,415.3999999999999,686.2,281.1,108.4
2019-11-03,412.3999999999999,804.0,1436.2,425.90000000000003,241.39999999999998
2019-11-04,1263.6999999999996,1211.6999999999998,3149.3,447.99999999999994,222.89999999999998
2019-11-05,1850.8500000000004,1156.3,3993.4500000000003,507.20000000000005,296.00000000000006
2019-11-06,1477.4,1279.8999999999996,3545.099999999999,667.5,429.5999999999999
2019-11-07,741.5,1036.3999999999999,2173.0,280.69999999999993,138.9
2019-11-08,3081.3999999999996,1613.7999999999997,6338.7,574.6,359.9
2019-11-09,1308.9999999999998,1230.4999999999998,3237.3,476.70000000000005,296.20000000000005
2019-11-10,931.4,1014.4000000000002,2442.7999999999997,406.9,259.3
2019-11-11,252.90000000000003,761.3000000000001,1149.5000000000002,292.7,149.60000000000002
2019-11-12,288.35,792.4999999999999,1234.1999999999998,241.49999999999997,99.49999999999999
2019-11-13,822.1999999999999,1069.8999999999999,2330.6999999999994,326.75,162.75
2019-11-14,1254.4999999999998,1409.0,3332.2,311.4,159.00000000000003
2019-11-15,1694.1,1072.7000000000003,3670.4,466.49999999999994,247.1
2019-11-16,1746.8000000000002,1256.3,3934.4000000000005,547.7,392.5
2019-11-17,2247.5,1397.9,4843.900000000001,707.9000000000001,556.0
2019-11-18,3922.2999999999997,1995.5,8009.900000000001,453.54999999999995,181.64999999999998
