MeasurementDateGMT,Richmond Upon Thames - Chertsey Road: Nitric Oxide (ug/m3),Richmond Upon Thames - Chertsey Road: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Chertsey Road: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Chertsey Road: PM10 Particulate (ug/m3)
2019-02-15,2796.7999999999997,1684.8999999999999,5973.4,958.0
2019-02-16,731.6000000000001,940.2000000000002,2062.0999999999995,707.2
2019-02-17,235.50000000000003,634.0,995.0000000000001,708.3999999999999
2019-02-18,422.3,870.9,1518.6999999999998,407.7
2019-02-19,784.6,1077.8000000000002,2280.9,546.0999999999999
2019-02-20,460.6,868.9999999999999,1574.6,553.8000000000001
2019-02-21,664.2,1153.8,2172.500000000001,638.3
2019-02-22,786.9000000000001,1078.1,2284.7,690.6
2019-02-23,958.4000000000001,1167.3999999999999,2636.8999999999996,817.9000000000001
2019-02-24,2187.6000000000004,1800.2999999999997,5154.399999999999,1090.7
2019-02-25,3228.850000000001,2364.65,7315.250000000002,1312.2000000000003
2019-02-26,3595.399999999999,2329.5,7842.299999999999,1381.1
2019-02-27,3287.5,2261.3999999999996,7301.799999999998,1607.2000000000003
2019-02-28,744.5000000000001,1323.9999999999995,2465.4,766.0999999999999
2019-03-01,616.7,1067.7,2013.3,797.8000000000001
2019-03-02,238.79999999999995,550.0000000000001,915.8,536.1
2019-03-03,128.70000000000002,381.2999999999999,578.1999999999999,329.1
2019-03-04,488.99999999999994,764.6999999999998,1514.5999999999997,277.79999999999995
2019-03-05,433.9,731.6,1396.8000000000004,363.65
2019-03-06,91.69999999999999,347.3999999999999,487.90000000000003,318.4
2019-03-07,333.7,615.4,1126.8,252.99999999999997
2019-03-08,683.9999999999999,983.1999999999999,2031.8999999999996,360.7
2019-03-09,328.1000000000001,696.1000000000001,1199.2,565.6000000000001
2019-03-10,179.99999999999997,508.2,784.4999999999999,193.69999999999996
2019-03-11,413.90000000000003,729.9999999999999,1364.6999999999998,388.90000000000003
2019-03-12,344.0,697.4000000000001,1225.0,269.2
2019-03-13,323.5,640.8,1136.7,399.30000000000007
2019-03-14,316.6,702.6999999999999,1187.9,329.4
2019-03-15,268.70000000000005,464.4,875.8999999999999,186.9
2019-03-16,226.1,451.30000000000007,798.4,314.50000000000006
2019-03-17,247.99999999999997,670.4,1050.8999999999999,176.1
2019-03-18,781.8999999999999,1238.2,2436.9999999999995,406.0000000000001
2019-03-19,717.2,1096.5000000000002,2196.4,463.90000000000003
2019-03-20,675.3000000000002,1076.6999999999996,2111.8999999999996,385.2000000000001
2019-03-21,806.5999999999999,1054.3,2291.1,448.0000000000001
2019-03-22,619.2,961.7000000000002,1911.3000000000002,510.6
2019-03-23,375.7000000000001,971.6000000000001,1547.2000000000003,492.59999999999997
2019-03-24,545.3000000000001,1218.6999999999998,2055.6,524.7
2019-03-25,646.1999999999998,1128.8,2120.1,510.40000000000003
2019-03-26,1483.2,1739.6000000000001,4013.9000000000005,767.2999999999998
2019-03-27,1386.2999999999997,1803.6,3929.2000000000003,624.9000000000001
2019-03-28,1039.0,1482.6000000000001,3075.5,699.8000000000001
2019-03-29,1134.8,1342.5999999999997,3083.2,929.6
2019-03-30,1428.1999999999994,1431.6000000000001,3621.1,1241.7
2019-03-31,157.20000000000002,684.5,925.6999999999999,701.6000000000001
2019-04-01,471.0000000000001,941.8999999999999,1664.3999999999999,585.5999999999999
2019-04-02,723.4999999999999,1239.6,2349.3,617.5000000000001
2019-04-03,1037.7,1318.6999999999998,2910.1,566.5
2019-04-04,55.3,418.8,504.10000000000014,203.79999999999995
2019-04-05,74.5,514.4000000000001,629.4000000000001,345.09999999999997
2019-04-06,376.8,900.5999999999999,1478.6999999999998,523.6
2019-04-07,394.1,828.6000000000001,1432.7999999999997,1035.8999999999999
2019-04-08,1176.0,1486.5,3290.7,1157.3
2019-04-09,806.0,1247.8999999999999,2483.9999999999995,940.4999999999998
2019-04-10,409.99999999999994,833.5999999999999,1462.8000000000002,481.79999999999995
2019-04-11,436.20000000000005,1007.1,1676.0,395.1
2019-04-12,462.69999999999993,1088.3000000000002,1797.6000000000004,468.9000000000001
2019-04-13,280.59999999999997,914.2,1344.8999999999999,430.79999999999995
2019-04-14,151.5,766.9999999999998,999.4000000000001,510.2
2019-04-15,110.7,708.5999999999999,878.6999999999999,913.0999999999999
2019-04-16,1231.2999999999997,1726.4,3614.2000000000003,1399.8
2019-04-17,757.8000000000001,1304.6999999999998,2466.7000000000007,1352.8000000000002
2019-04-18,567.5999999999999,1304.6000000000004,2175.0000000000005,1349.3
2019-04-19,366.6,1219.4,1781.8000000000002,985.0999999999999
2019-04-20,205.7,943.5000000000001,1259.1000000000001,895.8
2019-04-21,251.89999999999998,1065.5,1451.0999999999997,1017.7000000000002
2019-04-22,199.6,1225.1000000000004,1531.0000000000005,1203.3999999999999
2019-04-23,402.50000000000006,1478.1999999999998,2095.6,1103.2000000000003
2019-04-24,204.90000000000006,645.0000000000002,958.5999999999999,833.2999999999998
2019-04-25,66.4,231.4,334.80000000000007,333.3
2019-04-26,262.15000000000003,476.1500000000001,878.4000000000001,589.3
2019-04-27,201.80000000000004,350.20000000000005,659.4,518.9000000000001
2019-04-28,227.9,513.1,862.8,368.4
2019-04-29,518.6999999999999,939.4,1734.8999999999996,549.2999999999998
2019-04-30,255.50000000000006,682.0000000000002,1073.4,617.4999999999999
2019-05-01,608.1000000000001,1097.8999999999999,2030.6000000000001,731.1000000000001
2019-05-02,518.1,897.3999999999999,1691.7000000000003,421.09999999999997
2019-05-03,798.7999999999998,1044.3,2268.9999999999995,501.90000000000003
2019-05-04,431.1,618.1,1277.7999999999997,477.0
2019-05-05,315.69999999999993,726.9999999999999,1210.7,513.5
2019-05-06,233.7,680.3,1035.4,332.7
2019-05-07,307.7000000000001,601.8999999999999,1073.9000000000003,451.9
2019-05-08,335.5,581.5,1095.4,396.3
2019-05-09,936.2999999999998,1025.3,2460.7000000000003,436.09999999999997
2019-05-10,526.3000000000001,790.6,1598.0000000000002,410.20000000000005
2019-05-11,385.90000000000003,911.3000000000001,1502.9,462.0999999999999
2019-05-12,319.59999999999997,824.1,1313.9999999999998,347.79999999999995
2019-05-13,557.8,963.2,1823.3,435.70000000000005
2019-05-14,290.8999999999999,740.8,1186.6,420.40000000000003
2019-05-15,386.3,894.1000000000001,1485.8999999999999,663.0
2019-05-16,375.29999999999995,820.6999999999999,1395.8000000000002,599.6999999999999
2019-05-17,578.2,954.1,1840.8000000000002,586.3
2019-05-18,442.8999999999999,1047.6999999999998,1727.2,578.0999999999999
2019-05-19,532.3,1017.5,1833.2999999999995,635.9000000000001
2019-05-20,533.8000000000002,1000.7999999999998,1819.7999999999997,561.9000000000001
2019-05-21,447.7999999999999,917.8,1603.7,417.7
2019-05-22,554.5,1199.9,2051.4999999999995,483.7
2019-05-23,528.2500000000001,1011.45,1822.0499999999997,523.2
2019-05-24,486.8,861.7,1609.5,462.9
2019-05-25,282.69999999999993,582.0000000000001,1015.6,311.5
2019-05-26,229.99999999999997,325.00000000000006,677.9999999999998,323.90000000000003
2019-05-27,166.5,321.7,576.8,293.49999999999994
2019-05-28,472.8999999999999,691.0,1415.7,267.2
2019-05-29,398.40000000000003,574.6999999999999,1185.4,324.9
2019-05-30,400.59999999999997,450.8,1065.6999999999998,336.00000000000006
2019-05-31,505.3,534.7999999999998,1309.8000000000002,308.775
2019-06-01,387.25999999999993,537.22,1130.94,282.92500000000007
2019-06-02,447.10285714285715,736.9200000000002,1422.8400000000001,385.76666666666665
2019-06-03,462.7371428571429,846.3600000000001,1555.32,598.5666666666666
2019-06-04,373.95,780.5500000000001,1353.2499999999998,631.9666666666667
2019-06-05,481.5,658.4,1396.8999999999999,356.09999999999997
2019-06-06,354.80000000000007,572.0,1115.1999999999998,347.1
2019-06-07,180.19999999999996,659.6,936.1999999999998,346.29999999999995
2019-06-08,206.60000000000002,363.40000000000003,679.7,269.79999999999995
2019-06-09,226.59999999999997,515.0,863.8999999999999,332.2
2019-06-10,648.4,987.5,1981.8000000000002,291.3
2019-06-11,408.99999999999994,605.0000000000001,1231.2,250.59999999999997
2019-06-12,724.6999999999999,1027.1,2138.6000000000004,328.0
2019-06-13,432.6,636.7000000000002,1300.6000000000004,339.5
2019-06-14,281.20000000000005,416.09999999999997,847.4999999999998,305.70000000000005
2019-06-15,117.79999999999998,303.09999999999997,483.4000000000001,266.20000000000005
2019-06-16,143.70000000000002,285.6000000000001,505.7,276.4
2019-06-17,315.1,558.1999999999998,1042.3999999999999,369.7
2019-06-18,778.5,1161.5,2355.3,480.8
2019-06-19,795.4,1131.1,2351.2999999999997,555.5999999999999
2019-06-20,739.4000000000001,823.8000000000001,1957.5,405.8999999999999
2019-06-21,613.6999999999999,861.1999999999999,1802.7000000000003,430.9000000000001
2019-06-22,135.60000000000002,440.19999999999993,648.0999999999999,285.1
2019-06-23,167.4,829.3,1085.6999999999998,679.8000000000001
2019-06-24,420.20000000000005,948.3000000000002,1592.6000000000004,745.1
2019-06-25,788.5,1115.6000000000001,2324.7,588.9999999999999
2019-06-26,404.19999999999993,675.9,1295.8000000000002,370.7
2019-06-27,263.99999999999994,480.39999999999986,885.1000000000003,394.99999999999994
2019-06-28,240.6,511.49999999999994,880.3000000000001,563.5
2019-06-29,154.40000000000006,836.1999999999999,1072.8,648.4000000000001
2019-06-30,147.7,351.2,577.9,309.2
2019-07-01,322.90000000000003,447.90000000000003,942.5999999999999,256.6
2019-07-02,477.40000000000003,708.9000000000001,1440.6,370.30000000000007
2019-07-03,423.6000000000001,730.8,1380.1,432.6
2019-07-04,929.95625,1158.1312500000001,2583.2875,517.2063829787234
2019-07-05,1307.5249999999999,1471.425,3475.749999999999,608.3872340425531
2019-07-06,1162.325,1388.625,3170.95,469.2893617021277
2019-07-07,1017.1250000000001,1305.825,2866.150000000001,330.191489361702
2019-07-08,642.66875,1025.5937499999998,2012.1624999999997,244.17553191489355
2019-07-09,369.7000000000001,853.4,1420.7999999999997,465.6
2019-07-10,532.2,1056.2,1872.8999999999996,577.9
2019-07-11,429.8999999999999,959.7,1619.1,450.19999999999993
2019-07-12,332.09999999999997,654.2999999999998,1163.4000000000003,330.5
2019-07-13,275.09999999999997,629.8000000000001,1052.0,315.20000000000005
2019-07-14,226.9,617.3000000000001,965.1999999999999,296.6
2019-07-15,496.80000000000007,787.5000000000001,1549.7000000000003,321.90000000000003
2019-07-16,416.30000000000007,884.9000000000001,1522.8000000000002,495.6000000000001
2019-07-17,358.30000000000007,948.9999999999999,1498.3999999999999,595.0999999999999
2019-07-18,429.0,687.9000000000001,1345.65,363.00000000000006
2019-07-19,209.9,455.09999999999997,777.2,316.6999999999999
2019-07-20,214.10000000000005,412.0999999999999,740.1,238.0
2019-07-21,204.7,451.50000000000006,764.7999999999998,265.2
2019-07-22,406.5999999999999,656.9,1280.6,429.8
2019-07-23,466.3666666666666,740.4037037037036,1456.2518518518518,517.3000000000001
2019-07-24,473.8333333333333,1091.5962962962963,1818.2481481481482,646.6
2019-07-25,240.2,928.7999999999998,1297.1000000000001,728.4000000000001
2019-07-26,419.5999999999999,694.3000000000001,1337.4000000000003,491.70000000000005
2019-07-27,248.79999999999995,668.8000000000002,1050.6999999999998,261.5
2019-07-28,134.7,425.09999999999997,631.5999999999999,281.59999999999997
2019-07-29,180.10000000000002,414.9,691.2,313.7
2019-07-30,78.30000000000001,274.6,394.90000000000003,359.0
2019-07-31,326.90000000000003,545.1999999999999,1046.6,294.40000000000003
2019-08-01,423.79999999999995,820.5000000000001,1470.1999999999998,407.19999999999993
2019-08-02,342.5,822.8000000000001,1347.5,436.3999999999999
2019-08-03,95.90000000000002,430.4,577.0000000000001,347.19999999999993
2019-08-04,68.7,445.69999999999993,550.8,376.49999999999994
2019-08-05,263.2,464.79999999999995,868.4999999999999,338.4999999999999
2019-08-06,281.4,446.7,878.8999999999999,570.9999999999999
2019-08-07,302.2,542.1,1005.5000000000001,343.2999999999999
2019-08-08,340.30000000000007,493.90000000000003,1015.3,372.50000000000006
2019-08-09,202.49999999999997,338.79999999999995,649.3000000000001,333.3
2019-08-10,102.60000000000001,215.20000000000002,372.5,445.20000000000005
2019-08-11,216.20000000000002,386.7,718.0999999999999,391.2
2019-08-12,474.1000000000001,749.9,1476.8,350.00000000000006
2019-08-13,412.9,725.35,1359.2,346.7999999999999
2019-08-14,170.70000000000002,419.70000000000005,681.0000000000001,196.19999999999996
2019-08-15,278.00000000000006,527.7,954.1,309.79999999999995
2019-08-16,229.10000000000005,385.90000000000003,737.0999999999998,284.2
2019-08-17,172.9,290.90000000000003,556.4000000000001,339.19999999999993
2019-08-18,147.5,310.09999999999997,536.4000000000001,298.59999999999997
2019-08-19,304.79999999999995,502.20000000000005,969.7,380.0000000000001
2019-08-20,375.3,780.6,1356.6,470.7
2019-08-21,384.95000000000005,713.0500000000001,1303.15,466.09999999999997
2019-08-22,399.4,687.9,1300.3999999999999,492.50000000000006
2019-08-23,402.09999999999997,653.0,1269.8,419.0
2019-08-24,460.5,966.1000000000001,1672.5999999999995,747.1
2019-08-25,167.30000000000004,1112.0,1366.1000000000004,909.3999999999999
2019-08-26,140.70000000000002,871.2999999999998,1086.5,659.6000000000001
2019-08-27,350.4000000000001,1129.4,1666.5000000000005,729.8000000000001
2019-08-28,394.29999999999995,610.7000000000002,1215.2000000000003,412.19999999999993
2019-08-29,394.9,620.7,1226.25,398.0000000000001
2019-08-30,318.2,522.1999999999999,1009.9999999999999,501.19999999999993
2019-08-31,228.7,606.6999999999999,957.5000000000001,378.70000000000005
2019-09-01,164.5,533.4,785.1000000000003,270.09999999999997
2019-09-02,437.5,726.1,1395.5999999999997,451.9
2019-09-03,349.7,612.8000000000001,1148.4,396.3999999999999
2019-09-04,272.0,407.90000000000003,825.0999999999999,290.19999999999993
2019-09-05,446.1,744.2,1428.1,344.5
2019-09-06,528.6,854.4999999999999,1664.9999999999995,441.4999999999999
2019-09-07,278.1,661.1999999999999,1087.8999999999999,326.2
2019-09-08,282.3,805.5999999999998,1238.9,375.8999999999999
2019-09-09,103.35,490.54999999999995,648.25,287.3
2019-09-10,946.2999999999998,1037.3000000000002,2488.0000000000005,483.4000000000001
2019-09-11,432.7999999999999,565.4000000000001,1228.9999999999998,343.1
2019-09-12,536.6,632.6,1455.6999999999996,401.9
2019-09-13,582.8000000000002,839.8999999999999,1733.9999999999998,401.1
2019-09-14,520.6999999999999,1140.3,1938.6999999999998,492.2
2019-09-15,289.70000000000005,898.1999999999999,1343.0,412.1
2019-09-16,730.7999999999998,819.4,1939.8,462.59999999999997
2019-09-17,623.4999999999999,829.2,1784.7999999999997,394.9000000000001
2019-09-18,836.9,1160.0,2443.6,564.6999999999999
2019-09-19,1010.6000000000001,1170.2000000000003,2719.3999999999996,572.8
2019-09-20,537.5,976.1999999999998,1800.5,629.5000000000002
2019-09-21,199.1,1042.1,1347.3000000000002,662.9
2019-09-22,105.4,546.4,707.6999999999998,333.10000000000014
2019-09-23,296.90000000000003,398.7999999999999,853.9999999999999,285.2
2019-09-24,292.6000000000001,465.70000000000005,915.3,240.09999999999997
2019-09-25,370.6,499.4,1067.8999999999999,232.29999999999995
2019-09-26,395.20000000000005,556.6,1162.8999999999999,299.0
2019-09-27,351.40000000000003,552.0,1090.8,363.2
2019-09-28,188.9,370.5,660.0000000000001,279.5
2019-09-29,117.0,314.6000000000001,494.19999999999993,142.19999999999996
2019-09-30,544.1999999999998,584.3000000000001,1418.6000000000001,291.2000000000001
2019-10-01,565.9000000000001,798.35,1665.7,282.6000000000001
2019-10-02,861.8,975.1999999999999,2296.0,332.70000000000005
2019-10-03,795.3000000000001,700.0,1919.5999999999997,395.8
2019-10-04,815.3000000000002,911.7,2161.6,534.4000000000001
2019-10-05,334.29999999999995,838.7000000000002,1351.4999999999998,341.49999999999994
2019-10-06,144.1,453.89999999999986,675.8000000000001,260.8
2019-10-07,575.4000000000001,647.7000000000002,1529.4999999999998,305.1
2019-10-08,481.1,637.1000000000001,1374.7,470.85555555555555
2019-10-09,369.05,561.9499999999999,1127.8999999999999,397.74444444444435
2019-10-10,421.40000000000015,526.5,1172.1000000000004,412.2999999999999
2019-10-11,259.30000000000007,428.1000000000001,825.3999999999999,317.59999999999997
2019-10-12,205.9,591.4,907.1000000000003,243.4
2019-10-13,146.19999999999996,510.5999999999999,734.8999999999999,288.6
2019-10-14,667.4999999999998,863.9999999999998,1885.4000000000003,387.0
2019-10-15,638.4000000000001,736.6999999999998,1716.0000000000002,371.20000000000005
2019-10-16,656.2,843.0999999999999,1849.3999999999996,410.90000000000003
2019-10-17,369.3,642.3000000000001,1205.8,320.2
2019-10-18,291.79999999999995,547.5,994.6999999999999,380.3000000000001
2019-10-19,907.4000000000001,940.0,2331.2999999999997,479.59999999999985
2019-10-20,1040.1,1012.8,2607.100000000001,443.8
2019-10-21,1118.5,1004.1,2719.0999999999995,465.40000000000003
2019-10-22,1783.8999999999999,1290.3000000000002,4030.4000000000005,681.3999999999999
2019-10-23,2385.4999999999995,1475.1,5132.6,815.9
2019-10-24,1178.0999999999997,1157.3999999999999,2964.1000000000004,671.9999999999998
2019-10-25,230.0,472.19999999999993,824.6999999999999,352.1000000000001
2019-10-26,221.60000000000002,510.69999999999993,850.0999999999999,356.6
2019-10-27,986.1999999999999,1094.7,2606.4,1631.3
2019-10-28,1833.7,1293.8000000000002,4105.400000000001,735.6999999999999
2019-10-29,639.3,1247.5000000000002,2227.6000000000004,399.2
2019-10-30,400.4,1003.0999999999998,1616.7,549.0
2019-10-31,541.7,1006.8,1837.7999999999997,815.4000000000001
2019-11-01,294.09999999999997,618.6999999999999,1069.4000000000003,397.8
2019-11-02,77.50000000000001,240.20000000000002,359.2,321.00000000000006
2019-11-03,445.19999999999993,756.1999999999999,1438.7,459.59999999999997
2019-11-04,832.4,881.1000000000001,2157.7999999999993,409.40000000000003
2019-11-05,796.9,943.0000000000002,2165.1999999999994,451.7
2019-11-06,590.0999999999999,844.9,1750.2,609.6
2019-11-07,725.5,872.0999999999999,1983.5,394.2
2019-11-08,1732.5000000000002,1168.5,3825.1999999999994,549.2
2019-11-09,464.3,816.9000000000003,1529.0000000000005,379.00000000000006
2019-11-10,908.5000000000001,1013.1999999999999,2406.1,633.4
2019-11-11,375.36315789473696,763.1,1339.2184210526316,354.15
2019-11-12,212.33684210526314,513.6,840.0315789473685,249.6
2019-11-13,645.3,900.2,1889.5000000000005,367.09999999999997
2019-11-14,584.4000000000001,998.0000000000001,1893.6999999999998,251.8
2019-11-15,725.4,957.0,2069.4,447.4
2019-11-16,1182.9,1165.3,2979.3,571.5000000000001
2019-11-17,2246.3000000000006,1416.1000000000001,4860.200000000001,828.1999999999999
2019-11-18,1497.8000000000002,1293.6000000000001,3590.0999999999995,533.1
2019-11-19,3014.8,1712.1,6334.500000000001,777.2
2019-11-20,272.90000000000003,758.9999999999999,1177.1000000000001,388.3
2019-11-21,578.1,893.3000000000001,1779.6999999999998,595.5999999999999
2019-11-22,214.69999999999996,724.5000000000001,1053.3,286.59999999999997
2019-11-23,1020.7999999999998,1217.0,2782.0000000000005,471.49999999999994
2019-11-24,944.2999999999998,781.3,2229.3,454.59999999999997
2019-11-25,109.5,453.99999999999994,621.9000000000001,217.09999999999997
2019-11-26,89.05000000000001,319.3,456.15,245.7
2019-11-27,844.9,990.2,2285.3999999999996,332.90000000000003
2019-11-28,931.0,872.7,2300.2,394.7
2019-11-29,2968.7000000000003,1679.3,6230.9,811.8000000000001
2019-11-30,1871.9,1584.9999999999998,4455.1,579.0
2019-12-01,493.40000000000003,946.1999999999999,1703.0000000000002,321.70000000000005
2019-12-02,2255.7,1668.7,5126.799999999999,718.5000000000001
2019-12-03,1867.2000000000003,1617.7,4480.599999999999,715.5999999999999
2019-12-04,4148.799999999999,1871.1000000000004,8232.5,816.5
2019-12-05,1671.1000000000001,987.5999999999997,3549.4999999999995,578.1
2019-12-06,339.1000000000001,528.4000000000001,1047.8999999999999,205.09999999999997
2019-12-07,256.59999999999997,467.8999999999999,861.6,337.9
2019-12-08,161.89999999999998,313.50000000000006,561.8,374.29999999999995
2019-12-09,844.8000000000001,878.5999999999999,2173.6999999999994,534.5999999999999
2019-12-10,319.59999999999997,553.3,1043.4,364.1
2019-12-11,815.4000000000001,1006.7,2256.9,331.9
2019-12-12,297.8,638.1,1094.6,267.2
2019-12-13,497.0,665.9999999999999,1427.8999999999999,429.70000000000005
2019-12-14,223.59999999999997,462.00000000000006,804.6999999999999,533.5938144329897
2019-12-15,145.29999999999998,288.4,511.2999999999999,807.8350515463917
2019-12-16,802.1,1141.1999999999998,2371.3,680.7587628865979
2019-12-17,1366.9999999999995,1621.6999999999998,3717.7,553.6824742268041
2019-12-18,737.9500000000002,861.0500000000001,1992.8000000000002,426.82989690721644
2019-12-19,47.80000000000001,241.29999999999998,314.6,430.60000000000014
2019-12-20,629.0999999999999,909.1,1873.2999999999997,206.20000000000002
2019-12-21,55.10000000000001,247.60000000000002,331.59999999999997,212.59999999999997
2019-12-22,293.4,632.2000000000002,1082.2,250.6
2019-12-23,403.7,671.7,1291.0,472.1
2019-12-24,221.89999999999998,522.0,862.7,363.2
2019-12-25,968.9000000000001,942.0999999999998,2428.0,526.4999999999999
2019-12-26,203.7,573.8,886.4,318.9
2019-12-27,792.7,955.8000000000001,2171.5,458.3
2019-12-28,153.40000000000006,609.5,844.3000000000001,431.3999999999999
2019-12-29,392.3,646.3999999999999,1247.6000000000001,472.8000000000001
2019-12-30,716.4,867.0,1966.1000000000001,601.3
2019-12-31,491.9,900.0999999999999,1654.3000000000002,669.3999999999999
2020-01-01,545.3000000000001,961.2999999999998,1797.5000000000002,960.1999999999998
2020-01-02,132.35,377.75000000000006,580.8,318.1
2020-01-03,427.5,863.4,1519.6000000000001,416.9
2020-01-04,383.2,923.8999999999999,1511.2999999999997,433.69999999999993
2020-01-05,179.50000000000003,520.5,795.7000000000002,265.29999999999995
2020-01-06,295.1,560.1999999999999,1013.1000000000001,369.1000000000001
2020-01-07,337.6,554.5999999999999,1072.4,420.40000000000015
2020-01-08,505.6000000000001,829.4,1604.6,712.0000000000001
2020-01-09,233.9,438.3,797.2,323.4
2020-01-10,703.8000000000001,1007.3000000000001,2086.9,398.49999999999994
2020-01-11,121.3,282.8,468.90000000000003,400.50000000000006
2020-01-12,186.50000000000003,456.9,743.3,306.40000000000003
2020-01-13,88.69999999999999,313.7,450.1,307.9
2020-01-14,162.4,320.6,569.6999999999999,305.3
2020-01-15,434.4,682.4999999999999,1348.8999999999996,349.40000000000003
2020-01-16,66.2,341.8999999999999,443.1999999999999,360.79999999999995
2020-01-17,414.79999999999995,763.1,1399.3499999999997,346.30000000000007
2020-01-18,1016.8,1388.3999999999996,2947.3,624.4000000000001
2020-01-19,1667.5,1558.7999999999997,4116.1,726.1999999999999
2020-01-20,3081.9,1670.6999999999998,6396.3,1045.6000000000001
2020-01-21,3569.9,1767.4,7241.400000000001,1067.2000000000003
2020-01-22,2607.6000000000004,1370.1,5368.6,948.2000000000002
2020-01-23,675.9999999999999,1150.6000000000001,2187.7,496.8
2020-01-24,1114.8999999999999,1210.1,2919.9000000000005,569.6999999999999
2020-01-25,82.59999999999998,578.0,704.4000000000001,607.208547008547
2020-01-26,98.19999999999999,414.3,564.9000000000001,603.9384615384615
2020-01-27,475.8999999999999,790.9,1521.2999999999997,546.8307692307692
2020-01-28,491.09999999999997,730.8,1483.7000000000003,489.723076923077
2020-01-29,461.3999999999999,727.8,1435.6,432.6153846153846
2020-01-30,307.6,571.6,1043.2,348.28376068376065
2020-01-31,224.2,386.19999999999993,731.0,165.20000000000002
2020-02-01,169.19999999999996,365.90000000000003,625.2,451.2
2020-02-02,121.80000000000001,354.79999999999995,541.7,445.2
2020-02-03,390.50000000000006,644.4,1242.8999999999999,601.0
2020-02-04,439.1,696.4,1369.6999999999998,449.9
2020-02-05,1450.7999999999997,1426.7999999999997,3651.5000000000005,867.4000000000001
2020-02-06,2906.5999999999995,1698.1999999999998,6154.500000000001,973.3000000000001
2020-02-07,799.3999999999999,903.7000000000002,2129.2,725.7
2020-02-08,214.00000000000006,465.4,793.4000000000002,523.0
2020-02-09,66.7,184.2,286.90000000000003,341.29999999999995
2020-02-10,270.7,390.19999999999993,805.4000000000001,314.8
2020-02-11,371.6,515.2,1084.8000000000002,472.99999999999994
2020-02-12,443.7000000000001,646.9999999999998,1322.0000000000002,541.0
2020-02-13,397.5,754.3999999999999,1364.6,252.5
2020-02-14,609.2,750.7,1685.1000000000004,528.9
2020-02-15,99.20000000000002,193.40000000000003,344.90000000000003,214.8
2020-02-16,76.60000000000001,231.3,348.69999999999993,149.20000000000002
2020-02-17,241.40000000000003,400.70000000000005,771.5,431.6
2020-02-18,266.1,480.59999999999997,890.1000000000001,339.10000000000014
2020-02-19,438.30000000000007,652.9,1324.8,376.59999999999997
2020-02-20,301.70000000000005,511.4,973.6,235.2
2020-02-21,228.90000000000003,395.4,746.8000000000001,549.5
2020-02-22,147.7,289.1000000000001,515.8000000000001,511.6000000000001
2020-02-23,396.4,586.1999999999999,1194.4,339.30000000000007
2020-02-24,176.7,347.49999999999994,618.5,203.99999999999994
2020-02-25,361.8999999999999,553.4999999999999,1108.0,292.0
2020-02-26,496.80000000000007,752.5,1514.8000000000002,371.2
2020-02-27,591.6,895.4,1802.8,348.79999999999995
2020-02-28,185.29999999999995,520.9000000000001,805.1999999999999,272.2
2020-02-29,162.8,301.40000000000003,551.1,425.8999999999998
2020-03-01,123.7,292.6000000000001,482.4,312.5
2020-03-02,590.2999999999998,872.4000000000001,1778.0,333.09999999999997
2020-03-03,567.9140703517588,703.5251256281407,1575.1768844221106,532.8500000000001
2020-03-04,659.4452261306533,792.7236180904522,1804.854271356784,672.0742857142855
2020-03-05,598.0824120603014,732.5185929648242,1650.5788944723615,650.4057142857141
2020-03-06,536.7195979899498,672.313567839196,1496.30351758794,628.7371428571432
2020-03-07,475.356783919598,612.1085427135679,1342.0281407035177,607.0685714285713
2020-03-08,413.9939698492462,551.9035175879396,1187.7527638190954,585.3999999999999
2020-03-09,352.6311557788945,491.6984924623116,1033.4773869346734,563.7314285714286
2020-03-10,291.26834170854266,431.49346733668335,879.2020100502511,542.0628571428573
2020-03-11,194.38844221105526,365.9150753768843,664.9261306532663,520.3942857142857
2020-03-12,268.09999999999997,432.69999999999993,843.0999999999999,490.42571428571426
2020-03-13,357.8,572.3999999999999,1120.9,510.10000000000014
2020-03-14,129.6,357.00000000000006,555.5999999999999,321.29999999999995
2020-03-15,156.29999999999998,569.8999999999999,809.5,274.0
2020-03-16,674.9,1045.3,2080.0000000000005,506.90000000000003
2020-03-17,249.69999999999996,464.90000000000003,847.5999999999999,447.79999999999995
2020-03-18,259.3,487.7000000000001,885.4,474.09999999999997
2020-03-19,615.7999999999998,858.8999999999999,1803.2000000000003,455.3
2020-03-20,280.1000000000001,517.6999999999999,946.9000000000001,395.8
2020-03-21,84.60000000000001,406.69999999999993,536.8000000000001,411.15000000000003
2020-03-22,81.90000000000002,487.7,613.3,454.3999999999999
2020-03-23,269.8,890.2,1304.1,509.1
2020-03-24,218.00000000000003,865.4999999999999,1199.7,507.50000000000006
2020-03-25,655.6999999999999,1194.7,2200.2000000000003,695.8000000000002
2020-03-26,226.10000000000005,838.6999999999998,1184.9999999999998,902.8000000000001
2020-03-27,151.10000000000002,583.8,815.2999999999998,928.4999999999999
2020-03-28,44.399999999999984,382.8,451.29999999999995,562.4
2020-03-29,42.199999999999996,335.40000000000003,399.7,425.1
2020-03-30,188.19999999999996,536.2,825.0999999999999,357.6000000000002
2020-03-31,141.40000000000003,584.8000000000001,801.3000000000001,428.70000000000005
