MeasurementDateGMT,Greenwich - John Harrison Way: Nitric Oxide (ug/m3),Greenwich - John Harrison Way: Nitrogen Dioxide (ug/m3),Greenwich - John Harrison Way: Oxides of Nitrogen (ug/m3),Greenwich - John Harrison Way: PM10 Particulate (ug/m3),Greenwich - John Harrison Way: PM2.5 Particulate (ug/m3)
2018-10-25,803.1,1119.6000000000004,2350.900000000001,420.80000000000007,304.09999999999997
2018-10-26,357.5,855.7,1403.6000000000004,181.5,123.9
2018-10-27,107.50000000000003,460.4,625.3,95.69999999999999,83.39999999999999
2018-10-28,70.1,383.8,491.0,79.0,77.89999999999999
2018-10-29,185.89999999999995,600.5,884.9999999999999,111.69999999999999,79.89999999999999
2018-10-30,408.3,823.2000000000002,1449.4,289.69999999999993,202.7
2018-10-31,750.2000000000002,1129.0,2279.6000000000004,378.5,296.0
2018-11-01,682.1999999999999,1163.1,2208.9999999999995,268.0,280.19999999999993
2018-11-02,1506.1999999999998,1611.5,3920.9,610.1000000000001,406.4
2018-11-03,281.40000000000003,1030.1000000000001,1461.8,357.69999999999993,286.65
2018-11-04,124.7,746.8,937.7,473.30000000000007,429.3
2018-11-05,1383.6999999999998,1033.9,3155.6,1110.5000000000002,1017.3000000000002
2018-11-06,531.1,761.4000000000001,1575.3999999999996,523.0,503.7430379746835
2018-11-07,136.70000000000002,513.9000000000001,724.3000000000001,141.59999999999997,346.11645569620254
2018-11-08,158.4,751.3,993.9,279.0,245.49873417721517
2018-11-09,226.8,684.3000000000001,1031.8,324.80000000000007,144.44177215189876
2018-11-10,147.7,720.8000000000001,946.7000000000002,244.40000000000003,135.6
2018-11-11,95.6,564.6,711.1999999999998,176.40000000000003,99.10000000000002
2018-11-12,215.40000000000006,792.6999999999999,1123.2,208.00000000000003,119.7
2018-11-13,440.70000000000005,1042.6,1718.0999999999997,416.6000000000001,158.8
2018-11-14,540.5,951.7000000000002,1780.6000000000001,392.4,201.2
2018-11-15,409.30000000000007,793.0999999999998,1421.1000000000001,531.6000000000001,411.6000000000001
2018-11-16,224.39999999999998,710.0,1053.9999999999998,276.5,265.90000000000003
2018-11-17,245.5,940.0999999999999,1316.8,541.5,479.70000000000005
2018-11-18,100.99999999999999,809.1999999999999,964.2,397.5,293.6000000000001
2018-11-19,87.4,562.8,696.6000000000001,142.29999999999995,83.20000000000002
2018-11-20,189.39999999999998,764.6,1054.4,264.59999999999997,251.10000000000002
2018-11-21,767.5,1008.9999999999997,2185.9,530.0,490.09999999999997
2018-11-22,2676.7,1359.4,5463.5,1087.9999999999998,966.1999999999998
2018-11-23,824.0999999999999,1115.1999999999998,2378.4,912.1999999999998,787.3000000000002
2018-11-24,297.1000000000001,903.1999999999997,1358.5,559.9000000000001,512.3000000000001
2018-11-25,108.0,614.1,779.9000000000001,418.19999999999993,376.30000000000007
2018-11-26,405.4,879.9999999999999,1501.7,310.49999999999994,225.29999999999995
2018-11-27,521.4,932.2,1730.8000000000004,333.7999999999999,284.7
2018-11-28,155.1,597.4000000000001,835.5,169.99999999999994,84.69999999999999
2018-11-29,169.2,527.6999999999999,787.2000000000002,241.50000000000003,106.5
2018-11-30,605.4,1059.0,1987.1000000000001,425.7,127.99999999999999
2018-12-01,176.50000000000003,703.3,974.5,181.9,77.39999999999999
2018-12-02,183.29999999999998,444.20000000000005,725.6000000000001,69.3,47.49999999999999
2018-12-03,418.69999999999993,843.1999999999999,1484.9,279.59999999999997,134.7
2018-12-04,1363.9999999999998,1495.6,3586.9,413.5000000000001,235.00000000000006
2018-12-05,383.89999999999986,810.1999999999999,1398.8000000000002,195.69999999999996,138.89999999999998
2018-12-06,515.5000000000001,893.9000000000001,1684.2000000000003,273.8,112.0
2018-12-07,336.80000000000007,689.9000000000001,1206.8,87.39999999999999,58.75
2018-12-08,279.09999999999997,590.5999999999999,1018.4999999999999,256.7,121.99999999999999
2018-12-09,196.6,604.9,906.5999999999999,152.7,87.19999999999999
2018-12-10,546.1999999999999,1200.8,2038.1,348.9,149.9
2018-12-11,1681.7,1439.6999999999998,4018.5999999999985,697.8000000000001,391.09999999999997
2018-12-12,169.20000000000002,912.4000000000001,1171.6000000000001,472.7000000000001,303.79999999999995
2018-12-13,371.20000000000005,1079.3999999999999,1648.6000000000001,510.79999999999995,365.8
2018-12-14,706.6999999999999,1179.2,2263.0,664.3,469.99999999999994
2018-12-15,175.0,683.6,952.0000000000001,392.40000000000003,342.09999999999997
2018-12-16,252.70000000000002,980.8000000000001,1368.2000000000005,204.5,118.20000000000002
2018-12-17,667.4,1162.4,2185.899999999999,289.70000000000005,133.69999999999996
2018-12-18,190.40000000000003,579.5,871.5,276.9,122.60000000000001
2018-12-19,259.7,898.0000000000001,1295.7,133.2,75.30000000000001
2018-12-20,479.4000000000001,958.5,1693.6000000000001,299.09999999999997,110.39999999999999
2018-12-21,287.5,648.5,1089.3999999999999,349.8999999999999,140.0
2018-12-22,478.5,932.2,1666.3999999999999,301.2,150.99999999999997
2018-12-23,273.2,761.5000000000001,1180.4000000000003,144.50000000000003,99.0
2018-12-24,1062.2,1119.6999999999998,2748.2000000000003,414.2000000000001,351.50000000000006
2018-12-25,1487.8000000000002,1077.5,3358.7999999999997,468.50000000000006,414.7
2018-12-26,515.8,969.3000000000001,1760.4,338.40000000000003,318.1
2018-12-27,3411.4,1565.3,6796.1,947.9,817.7000000000002
2018-12-28,1816.5000000000002,1429.8000000000004,4215.4,695.0000000000001,562.3
2018-12-29,479.09999999999997,971.0,1705.3000000000002,298.9,220.9
2018-12-30,456.79999999999995,940.3000000000002,1641.4999999999998,224.0,211.20000000000002
2018-12-31,221.4,691.4000000000001,1031.5,143.4,137.14999999999998
2019-01-01,96.4,521.5999999999999,669.4,192.99999999999994,172.10000000000002
2019-01-02,105.7,591.4000000000001,753.5999999999999,272.8,163.89999999999998
2019-01-03,244.6,889.5999999999999,1265.3999999999999,302.0,231.50000000000003
2019-01-04,403.4,1096.6000000000001,1715.4,609.9000000000001,495.7000000000001
2019-01-05,164.69999999999996,764.6999999999999,1017.6000000000001,433.70000000000005,378.90000000000003
2019-01-06,297.5,1117.8000000000002,1573.8000000000002,458.59999999999997,369.5
2019-01-07,411.99999999999994,973.2000000000003,1605.1,367.4,237.3
2019-01-08,180.9,736.2000000000002,1013.9,357.6999999999999,158.6
2019-01-09,144.20000000000002,702.8,924.1000000000001,270.00000000000006,166.69999999999996
2019-01-10,1509.3000000000002,1423.4,3737.5,699.1,559.1
2019-01-11,428.4,1087.3999999999996,1743.7999999999997,397.40000000000003,336.4000000000001
2019-01-12,267.7,818.1000000000001,1228.6,152.60000000000002,128.2
2019-01-13,157.3,507.59999999999997,748.6,135.0,108.4
2019-01-14,265.3,867.2999999999997,1274.1000000000001,309.99999999999994,154.79999999999998
2019-01-15,521.5999999999999,1018.5999999999998,1818.4999999999998,226.3,140.2
2019-01-16,307.5,813.2000000000002,1284.8999999999999,139.10000000000002,108.5
2019-01-17,306.5,940.0000000000003,1410.1000000000001,235.8,132.3
2019-01-18,898.5000000000001,1288.1000000000001,2666.1,438.1,248.39999999999998
2019-01-19,130.00000000000003,646.3000000000001,846.0999999999998,407.50000000000006,287.7
2019-01-20,609.3,1108.0,2042.3999999999999,679.5,587.2
2019-01-21,2407.7999999999997,1464.8999999999992,5156.799999999998,962.4000000000002,785.2999999999998
2019-01-22,792.8,1343.3,2558.8000000000006,321.1,185.60000000000002
2019-01-23,527.9,1073.1,1882.9000000000003,340.4000000000001,315.49999999999994
2019-01-24,2059.2,1784.1000000000006,4941.400000000001,645.9,585.4000000000001
2019-01-25,1203.4,1478.6,3323.6000000000004,406.90000000000015,367.89999999999986
2019-01-26,255.0,618.5,1009.0999999999998,147.1,117.2
2019-01-27,142.1,410.3999999999999,628.3000000000001,167.70000000000005,95.39999999999999
2019-01-28,732.0,1087.8,2210.3,337.0,143.3
2019-01-29,734.0,1378.0999999999997,2503.6,341.9,191.6
2019-01-30,1743.0000000000002,1569.2999999999997,4242.099999999999,425.80000000000007,244.00000000000003
2019-01-31,1697.2,1255.2000000000003,3857.0999999999995,500.7,417.00000000000006
2019-02-01,214.0,755.0999999999997,1082.9999999999998,263.0,242.5883116883117
2019-02-02,134.29999999999998,518.9999999999999,724.8000000000002,263.2,195.44415584415586
2019-02-03,422.3,953.4999999999998,1601.0,431.5,109.41818181818184
2019-02-04,907.5,985.4000000000001,2376.9,187.79999999999998,144.24935064935065
2019-02-05,398.4,838.8999999999996,1449.3000000000004,208.39999999999998,225.20000000000002
2019-02-06,767.6000000000001,1081.8999999999999,2258.5999999999995,223.89999999999998,147.60000000000005
2019-02-07,419.5999999999999,727.0,1370.2000000000003,269.69999999999993,107.74999999999999
2019-02-08,143.09999999999997,412.7,631.6999999999999,186.2,91.7
2019-02-09,212.59999999999997,464.40000000000003,790.3999999999999,269.59999999999997,115.19999999999999
2019-02-10,232.60000000000002,706.6999999999999,1063.8,61.099999999999994,68.39999999999999
2019-02-11,547.4,1232.1,2071.0,318.6,170.05
2019-02-12,907.7000000000002,1500.1,2891.7000000000007,495.50000000000006,240.85000000000005
2019-02-13,390.4,1087.6999999999998,1686.3999999999999,496.7,310.4
2019-02-14,1682.5,1768.3999999999999,4348.1,737.4,608.6
2019-02-15,2160.9,2041.6,5355.0,1000.5999999999999,751.6000000000001
2019-02-16,438.19999999999993,1249.8999999999999,1921.8000000000002,689.9000000000001,560.9000000000001
2019-02-17,200.09999999999997,873.0000000000002,1179.3000000000002,605.4000000000001,450.39999999999986
2019-02-18,400.8,1203.3999999999999,1817.7,303.99999999999994,188.79999999999995
2019-02-19,420.39999999999986,1157.5,1802.2999999999997,436.1000000000001,159.20000000000005
2019-02-20,382.09999999999997,1096.2,1682.3000000000002,420.6000000000001,213.75000000000003
2019-02-21,436.49999999999994,1312.6000000000001,1981.7,538.8,340.49999999999994
2019-02-22,857.8,1593.1000000000004,2907.799999999999,708.5,556.5000000000001
2019-02-23,635.3,1319.2999999999997,2293.6000000000004,750.3,695.3000000000001
2019-02-24,1079.2,1773.6999999999998,3428.6000000000004,937.4000000000002,877.3
2019-02-25,2038.9,2381.3999999999996,5507.799999999998,1214.0,1018.7000000000002
2019-02-26,3202.9,2847.7000000000003,7758.500000000002,1507.8999999999996,1144.7
2019-02-27,2807.7000000000003,2514.1,6818.8,1494.0,1056.1
2019-02-28,989.3999999999999,1452.4,2969.1000000000004,662.8999999999999,517.2
2019-03-01,842.6,1081.7,2372.7999999999997,664.5000000000002,501.2
2019-03-02,585.8000000000001,630.3,1528.1999999999998,302.6,169.3
2019-03-03,838.3999999999999,394.4,1679.8,151.1,98.60000000000001
2019-03-04,845.3000000000001,682.8,1978.6999999999998,171.0,77.49999999999999
2019-03-05,312.1,656.7,1135.2,290.49999999999994,97.89999999999999
2019-03-06,112.9,350.6,523.7,236.00000000000003,132.39999999999998
2019-03-07,308.40000000000003,554.2000000000002,1027.0,254.70000000000002,85.99999999999999
2019-03-08,529.3,849.0000000000001,1660.8000000000002,272.2,124.40000000000002
2019-03-09,232.40000000000003,575.8,932.3000000000001,381.3,188.60000000000002
2019-03-10,181.1,457.49999999999994,735.0999999999998,111.1,76.29999999999997
2019-03-11,301.90000000000003,626.9000000000001,1090.3000000000002,257.5,104.6
2019-03-12,211.5,516.0,840.4,266.09999999999997,82.1
2019-03-13,283.2,569.6999999999999,1003.7,286.7,121.20000000000002
2019-03-14,271.2,619.8,1036.0,236.69999999999996,109.09999999999998
2019-03-15,248.2,508.09999999999997,888.8999999999999,157.29999999999998,62.800000000000004
2019-03-16,162.79999999999998,306.0999999999999,556.2,186.70000000000002,92.19999999999999
2019-03-17,247.20000000000002,605.0,984.2,85.0,57.39999999999999
2019-03-18,611.9,1214.0,2152.4,363.1,159.6
2019-03-19,696.6,1220.3,2288.5000000000005,432.2999999999999,249.20000000000005
2019-03-20,484.19999999999993,944.6999999999998,1687.2000000000003,418.7,208.69999999999996
2019-03-21,521.5000000000001,994.8000000000001,1794.5999999999997,445.4,267.0
2019-03-22,577.1,974.3000000000002,1858.5999999999997,426.50000000000006,308.20000000000005
2019-03-23,215.10000000000002,747.0,1077.1000000000001,401.00000000000006,277.8
2019-03-24,369.7999999999999,931.8999999999999,1498.6000000000001,399.1999999999999,245.39999999999998
2019-03-25,255.80000000000004,649.9000000000001,1042.0,354.5,180.9
2019-03-26,707.2000000000003,1407.4,2492.0999999999995,589.6999999999999,345.20000000000005
2019-03-27,548.4999999999999,1238.4499999999998,2079.75,436.90000000000003,262.50000000000006
2019-03-28,426.40000000000003,1205.8,1859.4000000000003,546.9,393.80000000000007
2019-03-29,925.8000000000001,1433.2,2852.7999999999997,965.4000000000001,721.3
2019-03-30,937.7000000000002,1239.1000000000001,2676.8000000000006,1249.5000000000002,1048.6999999999998
2019-03-31,40.49999999999999,281.00000000000006,342.80000000000007,575.5999999999999,452.9
2019-04-01,169.60000000000005,588.1999999999999,848.6000000000001,439.19999999999993,211.3
2019-04-02,544.7,1200.5,2035.2000000000005,563.0999999999999,406.19999999999993
2019-04-03,220.60000000000005,992.3,1331.1999999999998,297.00000000000006,253.5
2019-04-04,133.59999999999997,553.3000000000002,757.9,199.0,122.49999999999999
2019-04-05,84.8,572.7,702.6999999999999,339.3,242.4
2019-04-06,56.9,477.79999999999995,565.4,419.0999999999999,280.7
2019-04-07,91.60000000000002,387.59999999999997,528.0000000000001,961.3,912.4000000000001
2019-04-08,446.0999999999999,1151.8,1835.9999999999998,1054.3,949.0
2019-04-09,110.69999999999999,616.1000000000001,786.1999999999997,828.7999999999998,682.5000000000002
2019-04-10,63.79999999999999,337.7000000000001,435.6000000000001,372.79999999999984,212.70000000000002
2019-04-11,69.99999999999999,457.8,565.4000000000001,296.9,201.90000000000003
2019-04-12,102.9,575.7999999999998,733.6000000000001,332.5,256.8
2019-04-13,74.89999999999998,526.1,641.0000000000001,321.9,247.89999999999998
2019-04-14,48.50000000000001,401.2,475.30000000000007,438.2,399.09999999999997
2019-04-15,121.80000000000004,773.0000000000001,959.9000000000002,903.7,728.5999999999999
2019-04-16,422.5000000000001,1319.8000000000002,1967.5999999999995,1174.6,946.9
2019-04-17,224.69999999999996,964.2000000000002,1309.3999999999999,1325.4999999999998,1086.3
2019-04-18,217.89999999999998,988.1000000000003,1322.6,1187.9,1023.4
2019-04-19,128.30000000000004,972.1,1168.8999999999999,858.1999999999999,700.3000000000001
2019-04-20,49.9,715.5,792.1,787.6,657.6000000000001
2019-04-21,166.1,1099.1000000000001,1354.3999999999999,1012.8000000000001,852.9999999999999
2019-04-22,61.0,1099.5,1193.7,1435.9999999999998,1271.7
2019-04-23,158.79999999999998,1289.3,1532.8999999999996,994.5,704.6000000000001
2019-04-24,301.00000000000006,890.2,1351.0999999999997,765.1999999999999,495.40000000000003
2019-04-25,79.00000000000001,403.4,524.3000000000001,258.99999999999994,102.4
2019-04-26,145.1,512.5,735.3,292.45000000000005,119.39999999999999
2019-04-27,124.30000000000001,378.4,568.6999999999999,296.29999999999995,100.89999999999999
2019-04-28,59.7,349.70000000000005,441.30000000000007,246.5,132.9
2019-04-29,102.2,663.9999999999999,820.5,435.9,338.59999999999997
2019-04-30,119.80000000000001,822.0999999999998,1005.9,589.1,452.40000000000003
2019-05-01,252.89999999999998,952.6,1340.3,578.3000000000001,395.0999999999999
2019-05-02,174.49999999999997,717.0999999999998,984.5999999999999,298.2,199.40000000000003
2019-05-03,213.3,736.0000000000002,1063.2,354.7000000000001,212.39999999999998
2019-05-04,63.9,286.20000000000005,384.19999999999993,208.40000000000003,98.10000000000002
2019-05-05,54.199999999999996,485.7,569.2,316.3,206.29999999999998
2019-05-06,113.50000000000001,619.9,794.2000000000002,203.20000000000002,139.5
2019-05-07,216.69999999999993,697.0,1029.5,397.19999999999993,236.50000000000003
2019-05-08,155.9,635.0,873.6,360.4999999999999,161.3
2019-05-09,400.40000000000003,869.6,1483.6999999999998,388.7999999999999,212.7
2019-05-10,282.80000000000007,851.9000000000001,1285.4999999999998,356.20000000000005,235.29999999999998
2019-05-11,75.5,636.8,752.4000000000001,355.30000000000007,267.4
2019-05-12,204.8,604.2,918.6999999999998,273.1,213.89999999999998
2019-05-13,100.69999999999999,635.8000000000001,790.0000000000001,268.70000000000005,171.39999999999995
2019-05-14,66.19999999999999,519.4999999999999,621.4000000000001,302.4,197.39999999999998
2019-05-15,149.79999999999998,627.9,857.7999999999998,562.5,389.3
2019-05-16,83.00000000000001,445.1999999999999,573.1,448.05000000000007,265.6
2019-05-17,63.1,510.8,607.0999999999998,461.29999999999995,302.6000000000001
2019-05-18,97.79999999999998,633.3,783.0999999999999,486.00000000000006,367.99999999999994
2019-05-19,96.20000000000002,670.6999999999999,818.0,662.8000000000002,582.4000000000001
2019-05-20,154.59999999999997,684.5999999999999,921.3000000000001,487.8,358.20000000000005
2019-05-21,85.9,485.79999999999995,617.5000000000002,314.8,185.09999999999997
2019-05-22,148.8,667.7000000000002,895.4,348.1,181.50000000000003
2019-05-23,279.90000000000003,841.0999999999998,1270.5,415.00000000000006,207.3
2019-05-24,156.1,658.1999999999999,897.5,376.79999999999995,226.39999999999998
2019-05-25,95.0,401.09999999999997,547.1,260.8,155.0
2019-05-26,160.8,383.49999999999994,630.3000000000002,275.6,133.8
2019-05-27,243.59999999999997,524.0999999999999,897.4999999999997,254.6,122.59999999999997
2019-05-28,73.50000000000001,390.40000000000003,503.00000000000006,165.79999999999998,82.50000000000001
2019-05-29,215.3,537.9999999999999,868.1999999999999,314.70000000000005,158.9
2019-05-30,451.6,562.7,1255.1999999999998,389.79999999999995,193.3
2019-05-31,441.99999999999994,594.8,1272.3999999999999,362.4,146.4
2019-06-01,162.60000000000002,531.5,780.4999999999999,325.09999999999997,179.99999999999997
2019-06-02,110.70000000000002,405.5,576.0,404.6000000000001,184.8
2019-06-03,226.9,488.1000000000001,837.1999999999999,398.09999999999997,160.7
2019-06-04,109.19999999999999,625.7,792.4,371.2,216.29999999999998
2019-06-05,251.0,560.6999999999998,945.3999999999999,301.3,138.9
2019-06-06,260.5,556.0999999999999,955.5000000000001,253.99999999999994,123.0
2019-06-07,121.60000000000002,688.5000000000001,874.8499999999999,274.4,180.70000000000002
2019-06-08,173.19999999999996,392.0,657.0999999999999,176.1,108.10000000000002
2019-06-09,97.5,459.9,609.3000000000001,175.40000000000003,126.39999999999999
2019-06-10,132.7,576.3000000000002,779.4000000000001,126.00000000000001,142.8
2019-06-11,123.40000000000002,396.6000000000001,585.8000000000001,141.4,119.7
2019-06-12,179.8,728.8999999999999,1004.9000000000002,141.79999999999998,141.5
2019-06-13,160.5,546.3,793.0,176.0,141.40000000000003
2019-06-14,198.10000000000005,572.6999999999999,876.4000000000001,170.5,114.29999999999997
2019-06-15,64.60000000000001,438.3999999999999,538.0,155.2,131.1
2019-06-16,95.39999999999999,405.0999999999999,551.1999999999999,142.09999999999997,132.19999999999996
2019-06-17,213.39999999999998,643.2,970.3000000000003,219.9,142.4
2019-06-18,178.19999999999996,863.7000000000002,1136.9999999999998,241.29999999999998,219.3
2019-06-19,221.20000000000007,880.7000000000002,1219.6999999999998,352.3,306.54999999999995
2019-06-20,295.59999999999997,702.0000000000001,1156.1000000000001,249.00000000000003,149.20000000000002
2019-06-21,275.2,785.4,1207.4,243.8,160.1
2019-06-22,39.7,459.70000000000005,520.4,186.99999999999997,175.7
2019-06-23,53.49999999999999,617.7000000000002,700.1000000000001,522.5,476.0
2019-06-24,287.0,1014.6000000000001,1454.1999999999998,585.0999999999999,507.89999999999986
2019-06-25,114.60000000000001,695.1000000000001,871.0000000000002,396.20000000000005,364.9
2019-06-26,81.10000000000002,339.8,463.99999999999994,254.1,217.89999999999998
2019-06-27,34.399999999999984,272.00000000000006,324.7,273.4,180.1
2019-06-28,37.500000000000014,356.40000000000003,413.7,393.79999999999995,239.89999999999998
2019-06-29,130.8,789.9,990.8000000000001,509.85,392.90000000000003
2019-06-30,189.29999999999995,501.99999999999994,792.1999999999999,236.40000000000006,201.70000000000005
2019-07-01,175.5,448.1,717.1000000000001,167.79999999999998,150.3
2019-07-02,79.89999999999998,376.40000000000003,498.80000000000007,217.00000000000003,175.3
2019-07-03,74.2,525.9000000000001,639.5,234.29999999999998,186.0
2019-07-04,128.1,652.4000000000001,848.5999999999999,253.00000000000006,199.29999999999998
2019-07-05,211.3,912.1,1235.6000000000001,348.1,256.90000000000003
2019-07-06,79.8,404.7999999999999,527.2,168.99999999999997,155.39999999999998
2019-07-07,28.8,312.29999999999995,356.29999999999995,182.2,163.20000000000002
2019-07-08,95.19999999999997,505.09999999999997,650.8,218.99999999999997,172.4
2019-07-09,123.09999999999998,662.9,851.8999999999999,277.59999999999997,203.49999999999997
2019-07-10,277.10000000000014,810.5999999999999,1235.3000000000002,371.1000000000001,270.0
2019-07-11,245.00000000000003,703.1999999999999,1078.6000000000004,289.50000000000006,200.69999999999993
2019-07-12,78.00000000000001,342.99999999999994,462.30000000000007,205.5,145.39999999999998
2019-07-13,40.599999999999994,277.90000000000003,340.00000000000006,156.9,156.60000000000002
2019-07-14,50.199999999999996,233.20000000000007,310.6000000000001,128.6,121.7
2019-07-15,62.300000000000004,305.4,401.20000000000005,135.7,114.39999999999999
2019-07-16,298.1000000000001,780.9,1237.8999999999999,309.59999999999997,220.3
2019-07-17,181.50000000000003,748.6999999999999,1027.1999999999998,339.60000000000014,238.10000000000005
2019-07-18,305.20000000000005,692.3,1160.8999999999999,285.6,182.9
2019-07-19,212.6,522.6,848.5000000000001,195.19999999999996,136.70000000000002
2019-07-20,171.8,400.2000000000001,664.0,148.9,108.5
2019-07-21,136.70000000000002,363.00000000000006,572.1999999999998,139.2,142.00000000000003
2019-07-22,324.30000000000007,530.8000000000001,1028.3000000000002,265.8,221.5
2019-07-23,226.60000000000002,681.0999999999999,1028.6,408.6,320.69999999999993
2019-07-24,270.30000000000007,951.0000000000001,1365.2999999999997,510.0000000000001,365.2
2019-07-25,262.3,1032.3000000000002,1434.2,552.9,414.29999999999995
2019-07-26,343.7,842.5,1369.6000000000001,353.4000000000001,244.80000000000004
2019-07-27,132.89999999999998,532.1,735.8000000000001,169.4,158.1
2019-07-28,127.19999999999999,457.1,653.0000000000001,163.8,126.6
2019-07-29,180.50000000000003,548.6,825.4,233.10000000000002,147.59999999999997
2019-07-30,79.79999999999997,328.40000000000003,450.50000000000006,240.39999999999998,158.20000000000005
2019-07-31,389.8999999999999,556.6999999999999,1154.5,209.6,131.39999999999998
2019-08-01,228.3,533.3,884.0000000000001,760.9999999999999,187.8
2019-08-02,46.8,308.59999999999997,380.29999999999995,288.70000000000005,222.8
2019-08-03,51.5,447.5,526.7,223.50000000000003,184.49999999999994
2019-08-04,60.1,431.0,522.8000000000001,257.9,228.2
2019-08-05,185.20000000000002,483.9,767.9000000000001,254.30000000000007,163.9
2019-08-06,193.30000000000007,395.19999999999993,691.3000000000001,242.00000000000003,158.7
2019-08-07,313.1,520.9999999999999,1000.8999999999999,235.79999999999998,142.39999999999998
2019-08-08,227.79999999999998,490.59999999999997,839.6999999999999,221.89999999999998,138.8
2019-08-09,104.4,318.2,478.4000000000001,218.20000000000002,151.60000000000002
2019-08-10,91.60000000000001,187.10000000000002,327.8,314.49999999999994,177.80000000000004
2019-08-11,101.4,305.09999999999997,460.6,232.70000000000002,162.3
2019-08-12,314.00000000000006,735.3000000000001,1216.6,218.0,153.80000000000004
2019-08-13,352.74999999999994,695.65,1236.35,188.39999999999998,122.00000000000001
2019-08-14,162.8,492.29999999999995,741.9999999999999,119.99999999999999,110.0
2019-08-15,257.6,490.00000000000006,885.2000000000002,194.3,119.1
2019-08-16,191.39999999999998,447.8,741.1,174.6,115.39999999999999
2019-08-17,199.89999999999998,384.59999999999997,691.4,186.10000000000002,134.60000000000002
2019-08-18,136.30000000000004,365.99999999999994,575.4,165.5,131.5
2019-08-19,324.2,559.8,1056.5,226.49999999999994,132.10000000000002
2019-08-20,347.3,837.7,1370.3000000000002,277.8,173.7
2019-08-21,237.3,712.2000000000002,1076.8999999999999,280.50000000000006,203.9
2019-08-22,207.4,695.5000000000002,1013.7999999999998,272.90000000000003,200.00000000000003
2019-08-23,238.40000000000003,880.4,1246.3000000000002,281.7,228.29999999999998
2019-08-24,196.59999999999997,1113.3000000000002,1414.8000000000002,670.0000000000001,609.6
2019-08-25,114.39999999999998,1127.6,1303.1000000000001,898.9000000000001,873.3000000000001
2019-08-26,137.40000000000003,1175.7000000000003,1386.0999999999995,587.8,572.6
2019-08-27,235.09999999999997,1334.0000000000002,1694.8,667.6000000000001,584.0999999999999
2019-08-28,220.20000000000002,680.1999999999999,1017.4999999999999,247.39999999999998,177.89999999999998
2019-08-29,245.20000000000005,597.6,973.3999999999997,186.19999999999996,132.0
2019-08-30,202.2,627.1,936.9999999999999,257.4,173.8
2019-08-31,244.29999999999993,701.4,1075.8,231.2,169.29999999999998
2019-09-01,121.60000000000004,483.40000000000003,669.8,118.80000000000001,92.99999999999999
2019-09-02,289.2,723.1999999999998,1166.0,224.2,135.70000000000002
2019-09-03,234.49999999999997,591.2,950.9,195.5,125.5
2019-09-04,240.50000000000003,493.4000000000001,862.5999999999998,141.4,104.0
2019-09-05,168.20000000000002,587.9000000000001,846.3,139.2,135.0
2019-09-06,370.3000000000001,815.4999999999999,1383.1000000000001,239.9,170.20000000000002
2019-09-07,64.1,341.09999999999997,439.5999999999999,128.9,129.1
2019-09-08,79.59999999999998,542.5,664.3,165.40000000000003,153.0
2019-09-09,103.9,711.6999999999998,871.1,194.2,192.29999999999998
2019-09-10,703.9000000000002,1066.2,2146.2000000000003,313.4,276.5
2019-09-11,449.5,685.6,1374.8,170.3,139.20000000000002
2019-09-12,388.70000000000005,583.2999999999998,1178.1000000000006,195.90000000000003,160.1
2019-09-13,137.29999999999998,420.90000000000003,631.9000000000001,162.10000000000002,145.29999999999998
2019-09-14,386.4,1090.9,1683.3999999999996,264.0,253.79999999999998
2019-09-15,326.7,882.8,1383.9,237.20000000000002,233.20000000000005
2019-09-16,494.09999999999997,756.8500000000001,1514.0,269.8,350.5085937499999
2019-09-17,93.19999999999999,519.0,662.0,183.5,347.2406249999999
2019-09-18,123.10000000000001,694.3999999999997,883.6,240.09999999999997,326.99062499999997
2019-09-19,722.3999999999997,917.0999999999999,2024.8999999999999,358.9,306.74062499999997
2019-09-20,292.79999999999995,924.8000000000002,1373.9,392.00000000000006,286.490625
2019-09-21,102.10000000000002,942.6999999999997,1099.5000000000002,385.8999999999999,266.2406250000001
2019-09-22,77.10000000000001,730.4000000000003,848.4000000000001,252.40000000000006,245.99062500000008
2019-09-23,223.39999999999998,475.3,817.5000000000002,135.6,225.74062500000008
2019-09-24,210.40000000000003,587.3000000000001,910.0499999999998,136.49999999999997,205.49062500000008
2019-09-25,331.50000000000006,589.4999999999999,1097.6999999999998,143.1,185.24062500000008
2019-09-26,259.4,576.6000000000001,974.1000000000001,185.6,164.99062500000008
2019-09-27,288.40000000000003,591.4000000000001,1033.3,229.2,144.74062500000005
2019-09-28,226.4,489.4,836.4999999999999,152.0,124.49062500000007
2019-09-29,139.59999999999997,370.29999999999995,584.6,61.9,104.24062500000004
2019-09-30,455.0,690.2999999999998,1388.2999999999997,173.6,83.99062500000002
2019-10-01,240.10000000000002,653.2,1021.1,150.29999999999995,63.74062499999998
2019-10-02,305.2,738.4,1206.5,133.4,112.28203125000002
2019-10-03,792.6,913.0000000000001,2127.7000000000003,234.1,241.10000000000002
2019-10-04,615.6,1010.5999999999999,1954.1999999999998,355.79999999999995,242.59999999999997
2019-10-05,89.7,629.3999999999999,767.1000000000001,201.70000000000002,223.79999999999995
2019-10-06,145.9,485.5999999999999,708.8999999999999,128.29999999999998,163.60000000000002
2019-10-07,435.6,810.8,1478.5000000000002,133.7,122.49999999999999
