MeasurementDateGMT,Kingston Upon Thames - Kingston Vale: Nitric Oxide (ug/m3),Kingston Upon Thames - Kingston Vale: Nitrogen Dioxide (ug/m3),Kingston Upon Thames - Kingston Vale: Oxides of Nitrogen (ug/m3),Kingston Upon Thames - Kingston Vale: PM10 Particulate (ug/m3)
2019-03-13,115.60000000000001,289.00000000000006,466.3,327.0
2019-03-14,164.9,408.19999999999993,661.3999999999999,287.0
2019-03-15,113.00000000000003,251.70000000000002,424.80000000000007,230.0
2019-03-16,150.0,277.09999999999997,507.00000000000006,324.0
2019-03-17,109.5,378.0,545.8999999999999,174.0
2019-03-18,544.2,817.65,1652.6499999999999,329.0
2019-03-19,626.3000000000001,935.7999999999998,1896.4,578.0
2019-03-20,419.00000000000006,758.3999999999999,1400.8999999999996,398.0
2019-03-21,595.8000000000001,832.9999999999999,1746.8,429.0
2019-03-22,506.3,814.3999999999999,1590.6,436.0
2019-03-23,400.7,897.0,1511.3000000000002,529.0
2019-03-24,603.3999999999999,850.2,1775.2,458.0
2019-03-25,504.8999999999999,753.5,1527.3,409.0
2019-03-26,1088.8000000000002,1201.9,2871.5,617.0
2019-03-27,1055.6,1347.3,2965.9,571.0
2019-03-28,1346.9,1629.8999999999999,3695.0999999999995,823.0
2019-03-29,1503.2999999999997,1464.4999999999998,3769.3,1007.0
2019-03-30,1173.2,1117.9999999999998,2917.4999999999995,1030.0
2019-03-31,237.19999999999996,748.1,1111.3999999999999,795.0
2019-04-01,463.7000000000001,1029.8000000000002,1741.0,621.0
2019-04-02,691.3,959.7,2019.5999999999997,539.5
2019-04-03,951.1000000000001,1124.5000000000002,2582.9,418.0
2019-04-04,507.30000000000007,942.8,1720.6000000000004,345.0
2019-04-05,402.99999999999994,840.8999999999999,1458.8000000000002,448.0
2019-04-06,369.20000000000005,926.0000000000001,1492.4,532.0
2019-04-07,213.5,623.5999999999999,951.6999999999999,1095.0
2019-04-08,511.3,1004.2000000000002,1788.7,1106.0
2019-04-09,425.1999999999999,1013.0000000000001,1664.6000000000001,946.0
2019-04-10,286.29999999999995,664.6999999999999,1103.2,479.0
2019-04-11,385.3999999999999,928.6999999999998,1519.5999999999997,409.0
2019-04-12,683.3999999999999,1111.1000000000001,2159.2999999999997,409.0
2019-04-13,415.49999999999994,979.4,1616.4,368.0
2019-04-14,309.4999999999999,860.1999999999999,1334.4999999999995,463.0
2019-04-15,373.99999999999994,1003.4999999999999,1577.0,865.0
2019-04-16,911.1,1564.2,2961.2999999999997,1346.0
2019-04-17,808.6000000000001,1349.1999999999996,2589.2,1283.0
2019-04-18,577.7999999999998,1554.2999999999997,2440.5,1335.0
2019-04-19,628.4,1421.8,2385.1,836.0
2019-04-20,427.6999999999999,1206.6,1862.7000000000003,803.0
2019-04-21,290.50000000000006,1269.0,1713.9999999999995,855.0
2019-04-22,333.9000000000001,1511.5,2023.3999999999996,1050.0
2019-04-23,695.2000000000002,1802.6000000000001,2868.4,1082.0
2019-04-24,462.2000000000001,1067.5,1776.3,772.0
2019-04-25,324.7,829.7999999999998,1328.1,305.0
2019-04-26,446.1,697.6999999999999,1381.4999999999998,338.0
2019-04-27,91.09999999999998,263.50000000000006,403.3,348.0
2019-04-28,134.20000000000002,407.70000000000005,613.5999999999999,260.0
2019-04-29,571.25,1058.25,1934.3,444.5
2019-04-30,605.0999999999999,1124.1000000000001,2051.8000000000006,572.0
2019-05-01,500.70000000000005,789.8,1557.6000000000001,486.0
2019-05-02,261.3,543.1,943.4999999999999,309.0
2019-05-03,428.20000000000005,739.1999999999999,1395.3999999999999,381.0
2019-05-04,127.30000000000003,299.90000000000003,494.80000000000007,253.0
2019-05-05,232.49999999999997,577.0999999999999,933.8,343.0
2019-05-06,163.4,500.5,751.4,229.0
2019-05-07,521.0,933.6,1732.8,408.0
2019-05-08,405.5999999999999,739.3000000000002,1361.4999999999998,388.0
2019-05-09,483.0,649.2,1390.3,382.0
2019-05-10,486.59999999999997,883.9,1630.3000000000004,336.0
2019-05-11,336.59999999999997,631.6999999999999,1147.8,354.0
2019-05-12,501.2,783.5,1552.2,282.0
2019-05-13,604.15,951.15,1876.9999999999998,312.0
2019-05-14,410.99999999999994,882.7,1513.0,346.0
2019-05-15,451.90000000000003,1082.8000000000002,1775.7000000000003,594.0
2019-05-16,378.0,958.6999999999999,1538.6999999999998,510.0
2019-05-17,426.69999999999993,938.6,1593.0999999999997,595.0
2019-05-18,445.3,834.3,1517.1000000000001,494.0
2019-05-19,612.9000000000001,871.5000000000001,1811.3999999999996,547.0
2019-05-20,476.7000000000001,776.5,1507.1,479.0
2019-05-21,374.99999999999994,742.9,1317.6999999999998,346.0
2019-05-22,486.8000000000001,940.1999999999998,1686.8,347.0
2019-05-23,357.79999999999995,919.6,1468.3000000000004,311.0
2019-05-24,311.99999999999994,670.4,1148.4,386.0
2019-05-25,129.39999999999998,397.50000000000006,595.9,290.0
2019-05-26,115.50000000000003,244.10000000000002,420.70000000000005,326.0
2019-05-27,105.90000000000003,281.0999999999999,442.90000000000003,329.0
2019-05-28,266.1,525.0,932.6999999999999,280.0
2019-05-29,440.0,630.7,1305.0999999999992,465.0
2019-05-30,185.6,327.95,613.15,426.5
2019-05-31,329.40000000000003,528.8,1034.0,264.0
2019-06-01,373.90000000000003,780.2,1353.7000000000003,350.0
2019-06-02,194.70000000000002,520.0999999999999,818.1999999999999,375.0
2019-06-03,203.10000000000005,363.4,674.1000000000001,375.0
2019-06-04,569.5,901.2,1774.7999999999997,498.0
2019-06-05,262.0,486.09999999999997,887.8,301.0
2019-06-06,354.30000000000007,674.1,1218.1,321.0
2019-06-07,494.9500000000001,947.3000000000001,1706.0500000000002,398.0
2019-06-08,135.2,254.89999999999998,462.0,262.0
2019-06-09,286.20000000000005,537.5000000000001,976.4999999999999,301.0
2019-06-10,177.00000000000003,559.3,830.7000000000002,323.0
2019-06-11,341.1,536.4,1058.9999999999998,350.0
2019-06-12,269.00000000000006,747.4,1159.7999999999997,319.0
2019-06-13,289.69999999999993,511.0000000000001,955.4999999999999,376.0
2019-06-14,325.1499999999999,586.4499999999999,1084.8,416.0
2019-06-15,258.19999999999993,531.0000000000001,926.8,398.0
2019-06-16,231.3,403.3,758.4999999999999,369.0
2019-06-17,300.59999999999997,535.8,996.5000000000003,367.0
2019-06-18,528.4,1037.5000000000002,1847.8,469.0
2019-06-19,318.8999999999999,672.7999999999998,1161.8000000000002,616.0
2019-06-20,189.29999999999998,356.3,647.0000000000001,293.0
2019-06-21,236.09999999999997,470.7,832.8,302.0
2019-06-22,480.1,793.0999999999999,1529.3999999999999,390.0
2019-06-23,216.8,899.2000000000002,1231.8999999999996,911.0
2019-06-24,465.5000000000001,1009.6999999999999,1723.3999999999996,881.0
2019-06-25,218.9,630.0,965.6000000000001,668.0
2019-06-26,216.4,578.6999999999999,910.6999999999999,546.0
2019-06-27,287.30000000000007,525.4000000000001,965.6000000000001,621.0
2019-06-28,323.60000000000014,620.0500000000001,1116.3,675.5
2019-06-29,264.9,927.8000000000001,1333.6999999999998,714.0
2019-06-30,85.3,212.50000000000003,343.6000000000001,376.0
2019-07-01,116.19999999999999,259.7,437.8,262.0
2019-07-02,201.0,428.1000000000001,736.3000000000001,350.0
2019-07-03,391.2000000000001,901.3000000000001,1500.8000000000002,452.0
2019-07-04,547.7000000000002,982.4,1822.7000000000005,465.0
2019-07-05,270.9,772.9000000000001,1188.6000000000001,492.0
2019-07-06,192.29999999999998,510.00000000000006,804.6,343.0
2019-07-07,307.9000000000001,595.7,1068.1000000000001,460.0
2019-07-08,444.4,733.8,1414.8999999999999,374.0
2019-07-09,305.1,731.8,1199.2999999999997,489.0
2019-07-10,317.05000000000007,638.3499999999999,1124.9500000000003,509.5
2019-07-11,196.6,482.90000000000003,784.7,387.0
2019-07-12,92.2,271.8,413.79999999999995,325.0
2019-07-13,139.1,367.29999999999995,580.8999999999999,387.0
2019-07-14,206.60000000000002,455.09999999999997,771.6,389.0
2019-07-15,273.7,558.8000000000001,978.4,350.0
2019-07-16,287.70000000000005,637.0999999999999,1077.7000000000003,485.0
2019-07-17,367.69999999999993,698.7,1262.8,528.0
2019-07-18,233.0,413.59999999999997,770.7999999999998,496.0
2019-07-19,484.8,622.8000000000001,1365.8000000000002,496.0
2019-07-20,182.79999999999998,315.8,595.8000000000001,362.0
2019-07-21,200.29999999999998,340.8,648.1,388.0
2019-07-22,301.6,405.40000000000003,867.8499999999999,510.0
2019-07-23,533.9999999999999,983.8,1802.6999999999998,528.0
2019-07-24,323.49999999999994,704.2,1200.1,516.0
2019-07-25,549.4,1436.8000000000002,2278.9,753.0
2019-07-26,256.80000000000007,474.6000000000001,867.9000000000001,591.0
2019-07-27,146.9,491.50000000000006,716.7,259.0
2019-07-28,97.89999999999999,288.2,438.50000000000006,296.0
2019-07-29,482.20000000000005,807.8000000000001,1546.9999999999995,432.0
2019-07-30,344.4,585.0999999999999,1113.3999999999999,543.0
2019-07-31,162.3,305.40000000000003,554.2,296.0
2019-08-01,172.19999999999996,477.5,742.3000000000002,339.0
2019-08-02,149.0,524.6,752.7,483.0
2019-08-03,389.00000000000006,877.3999999999997,1473.8,402.0
2019-08-04,331.9,785.0000000000002,1294.4,439.0
2019-08-05,217.30000000000004,393.90000000000003,726.8,444.0
2019-08-06,219.8,340.2,677.4,458.34285714285727
2019-08-07,188.89999999999998,368.5,657.6999999999999,270.65714285714284
2019-08-08,321.6851851851853,504.7444444444444,996.8148148148148,350.0
2019-08-09,240.71481481481484,356.3555555555555,724.7851851851852,521.0
2019-08-10,101.30000000000003,174.1,329.8,807.0
2019-08-11,110.00000000000001,251.50000000000003,420.1000000000001,539.0
2019-08-12,373.2000000000001,598.5999999999999,1170.7,400.0
2019-08-13,165.50000000000003,366.5,619.9,260.0
2019-08-14,341.30000000000007,585.8,1109.3000000000002,382.0
2019-08-15,187.4,327.99999999999994,615.8999999999999,360.0
2019-08-16,336.3,460.8999999999999,976.5999999999998,382.0
2019-08-17,153.99999999999997,262.20000000000005,498.3,489.0
2019-08-18,119.59999999999998,265.59999999999997,449.09999999999997,436.0
2019-08-19,140.40000000000003,293.9,509.30000000000007,414.0
2019-08-20,222.89999999999995,543.1999999999999,885.0000000000001,380.0
2019-08-21,439.2999999999999,620.9,1294.1,430.0
2019-08-22,202.6,488.65000000000003,799.0500000000001,441.0
2019-08-23,630.8999999999999,883.2999999999998,1851.2000000000003,400.0
2019-08-24,730.7999999999998,1178.5,2299.5,654.0
2019-08-25,572.7000000000002,1193.6999999999996,2071.7000000000003,784.0
2019-08-26,400.79999999999984,1161.7,1776.3999999999999,607.0
2019-08-27,539.3,1305.1999999999998,2132.8,711.0
2019-08-28,286.0,544.7,983.6000000000003,333.0
2019-08-29,178.2,393.40000000000003,666.6,293.0
2019-08-30,218.60000000000005,524.9999999999999,860.4000000000001,457.0
2019-08-31,383.3999999999999,573.6,1161.7999999999997,407.0
2019-09-01,295.29999999999995,595.8999999999999,1048.7,317.0
2019-09-02,431.5999999999999,580.2999999999998,1242.0000000000005,337.0
2019-09-03,171.6,343.1,606.1999999999999,327.0
2019-09-04,148.60000000000002,293.40000000000015,521.1,251.0
2019-09-05,252.79999999999998,477.5,865.2,299.0
2019-09-06,396.5,581.0000000000001,1189.3000000000004,389.0
2019-09-07,223.39999999999998,449.59999999999997,792.4000000000001,316.0
2019-09-08,478.2,732.8999999999999,1465.8999999999999,314.0
2019-09-09,602.9000000000001,1170.5000000000002,2095.1000000000004,411.0
2019-09-10,565.6999999999999,750.6,1617.5999999999995,412.0
2019-09-11,243.29999999999998,397.40000000000003,770.6,374.0
2019-09-12,278.1,398.5,824.4000000000001,384.0
2019-09-13,239.79999999999998,624.0,991.8000000000001,602.0
2019-09-14,923.5999999999999,1048.3000000000002,2464.7999999999997,521.0
2019-09-15,618.9,802.4,1751.3999999999996,393.0
2019-09-16,334.2,578.9000000000001,1091.2,374.0
2019-09-17,289.79999999999995,625.1999999999999,1069.8000000000002,386.0
2019-09-18,853.1999999999999,1007.2,2315.4,494.0
2019-09-19,1068.0999999999997,1170.7999999999997,2808.3999999999996,560.0
2019-09-20,768.3999999999999,961.5,2139.7999999999997,658.0
2019-09-21,413.19999999999993,1293.3999999999999,1926.5,718.0
2019-09-22,312.90000000000003,789.6999999999999,1269.7000000000003,482.0
2019-09-23,328.59999999999997,540.4999999999999,1044.3999999999999,389.0
2019-09-24,340.20000000000005,512.7000000000002,1034.1999999999998,363.0
2019-09-25,278.50000000000006,419.1000000000001,846.3000000000001,291.0
2019-09-26,264.49999999999994,438.6,844.2,453.0
2019-09-27,272.29999999999995,434.70000000000005,852.1,588.0
2019-09-28,180.7,356.20000000000005,633.6999999999999,429.0
2019-09-29,108.3,270.3999999999999,436.90000000000003,296.0
2019-09-30,611.1000000000001,674.65,1611.7,375.0
2019-10-01,390.4000000000001,551.8999999999999,1150.1999999999998,440.0
2019-10-02,506.0,570.4,1346.2,286.0
2019-10-03,1585.7999999999997,1013.2999999999998,3444.2,446.0
2019-10-04,636.4,595.0,1570.8000000000002,710.0
2019-10-05,856.4999999999999,1098.5,2412.1,526.0
2019-10-06,123.09999999999998,349.1,538.0999999999999,450.0
2019-10-07,684.0000000000001,618.1,1667.0,366.0
2019-10-08,282.70000000000005,433.9,867.5999999999999,622.0
2019-10-09,245.50000000000003,406.5000000000001,782.6,296.0
2019-10-10,277.6,390.0,815.7,462.0
2019-10-11,204.50000000000003,376.2,689.5,392.0
2019-10-12,523.5,926.9999999999999,1729.8,328.0
2019-10-13,228.20000000000005,600.0000000000002,949.9999999999998,367.0
2019-10-14,803.9000000000001,1006.4,2238.7,519.0
2019-10-15,338.6,641.9000000000001,1160.6999999999998,369.0
2019-10-16,715.05,742.6500000000001,1839.6000000000004,496.0
2019-10-17,991.4999999999999,1075.3999999999996,2595.4000000000005,496.0
2019-10-18,293.1000000000001,539.5,988.8999999999999,441.0
2019-10-19,618.0,732.8000000000002,1680.4,405.0
2019-10-20,627.9000000000001,505.29999999999995,1468.1999999999996,391.0
2019-10-21,128.2,476.30000000000007,672.4999999999999,425.0
2019-10-22,1513.8,912.4000000000001,3233.7999999999997,535.0
2019-10-23,1691.8999999999999,1211.5,3805.800000000001,742.0
2019-10-24,721.6999999999999,843.8999999999999,1950.5000000000002,781.0
2019-10-25,463.20000000000005,597.2000000000002,1307.3999999999999,605.0
2019-10-26,141.1,370.9,587.8,583.0
2019-10-27,854.9,723.6,2035.3,428.0
2019-10-28,1731.65,1114.2500000000002,3769.6499999999996,741.5
2019-10-29,590.4,1288.4000000000003,2193.5,308.0
2019-10-30,717.4,1209.7000000000003,2310.0,551.0
2019-10-31,1184.5,1109.4,2925.6,861.0
2019-11-01,717.1000000000001,909.2000000000002,2008.6,515.0
2019-11-02,175.7,323.0,592.3999999999999,413.0
2019-11-03,577.0999999999999,790.1999999999998,1674.5999999999997,448.0
2019-11-04,1546.2,1122.7,3493.6,538.0
2019-11-05,396.3000000000001,754.5,1362.1,496.0
2019-11-06,1172.5,1117.5,2915.199999999999,630.0
2019-11-07,888.4,806.3999999999999,2168.5,374.0
2019-11-08,1185.0,897.0999999999998,2714.1999999999994,430.0
2019-11-09,1120.4,1070.5,2788.4999999999995,428.0
2019-11-10,1064.7,1005.8000000000003,2638.3999999999996,561.0
2019-11-11,318.1000000000001,626.9,1114.9,351.0
2019-11-12,301.79999999999995,581.8,1044.3,268.0
2019-11-13,801.9999999999999,998.8000000000001,2228.6,370.0
2019-11-14,1053.4,1461.6999999999998,3077.0,323.0
2019-11-15,272.70000000000005,747.4499999999999,1165.3500000000001,374.0
2019-11-16,1302.1999999999998,1049.3000000000002,3045.7999999999997,486.0
2019-11-17,2420.9999999999995,1115.6,4827.500000000001,728.0
2019-11-18,1220.5,924.0,2795.4999999999995,423.0
2019-11-19,3891.199999999999,1499.2,7465.3,707.0
2019-11-20,985.0000000000001,1235.7,2746.2,461.0
2019-11-21,853.7999999999998,1075.35,2383.9000000000005,620.0
2019-11-22,793.3000000000001,1230.3000000000004,2446.5999999999995,371.0
2019-11-23,960.9,1185.2,2658.0,566.0
2019-11-24,1295.2000000000003,882.2,2867.8999999999996,526.0
2019-11-25,692.0,929.5,1990.6000000000001,456.0
2019-11-26,518.1,1065.8,1860.3,543.0
2019-11-27,468.8,972.8000000000001,1691.7,450.0
2019-11-28,271.2,666.5000000000001,1082.3,393.0
2019-11-29,1770.8999999999999,1218.7,3933.9000000000005,545.0
2019-11-30,1732.6999999999996,1572.8000000000002,4229.6,563.0
2019-12-01,403.90000000000003,818.5999999999999,1437.8000000000002,292.0
2019-12-02,2622.5,1491.5999999999997,5513.200000000001,577.0
2019-12-03,2605.6,1443.5000000000005,5438.799999999999,550.0
2019-12-04,4102.7,1613.1999999999998,7904.0,665.0
2019-12-05,1669.0,1015.8000000000003,3575.1,514.0
2019-12-06,212.3,457.50000000000006,782.5999999999999,327.0
2019-12-07,379.90000000000003,634.0,1216.5,341.0
2019-12-08,119.99999999999997,279.7,463.5999999999999,362.0
2019-12-09,776.3,769.6999999999999,1959.8999999999999,351.0
2019-12-10,544.25,753.35,1587.3000000000002,378.5
2019-12-11,602.7,1006.2999999999998,1930.3000000000002,271.0
2019-12-12,772.4999999999999,1220.4,2405.2,272.5
2019-12-13,223.29999999999998,495.49999999999994,837.8,325.0
2019-12-14,249.40000000000003,601.4000000000001,983.9,393.0
2019-12-15,206.79999999999998,481.00000000000006,797.7,284.0
2019-12-16,1244.1000000000004,1430.3,3337.7,360.0
2019-12-17,606.6,1314.9,2244.6,345.0
2019-12-18,1415.9000000000003,1223.3999999999999,3394.5,383.0
2019-12-19,475.4000000000001,814.9000000000001,1544.1999999999998,552.0
2019-12-20,591.0999999999999,1087.7,1994.4999999999998,290.0
2019-12-21,462.09999999999997,981.9000000000001,1690.2999999999997,318.0
2019-12-22,185.8,585.3000000000001,869.8999999999999,313.0
2019-12-23,420.29999999999995,783.1999999999999,1427.8,383.0
2019-12-24,184.9,490.1,773.8999999999999,388.0
2019-12-25,990.4,832.9,2351.2999999999997,372.0
2019-12-26,388.59999999999997,544.8000000000001,1140.4,357.0
2019-12-27,953.3000000000001,829.1999999999999,2290.7,404.0
2019-12-28,882.9,936.7000000000002,2290.7,488.0
2019-12-29,940.2,797.1999999999999,2238.7,429.0
2019-12-30,1318.6,980.9999999999999,3003.0,523.0
2019-12-31,697.3000000000001,995.3000000000001,2064.7,710.0
2020-01-01,982.0000000000001,1072.2,2578.2000000000003,849.0
2020-01-02,328.2,589.3,1092.7,342.0
2020-01-03,351.54999999999995,729.0500000000001,1268.1000000000001,355.0
2020-01-04,243.9,716.0,1090.2,322.0
2020-01-05,217.7,565.4000000000001,899.0999999999999,234.0
2020-01-06,260.5,572.4,972.0,355.0
2020-01-07,329.1,625.5000000000002,1130.0999999999997,480.0
2020-01-08,523.0000000000001,760.3,1562.0000000000002,651.0
2020-01-09,306.20000000000005,540.0999999999999,1009.5999999999999,365.0
2020-01-10,375.2,816.6000000000001,1392.1,275.0
2020-01-11,180.1,348.99999999999994,625.0000000000001,394.0
2020-01-12,190.60000000000002,428.30000000000007,720.3,244.0
2020-01-13,420.3,604.5,1248.4,326.0
2020-01-14,253.49999999999997,450.3999999999999,839.1999999999999,340.0
2020-01-15,352.7,688.8000000000001,1229.7999999999997,344.0
2020-01-16,574.0,894.0,1774.1999999999998,421.0
2020-01-17,235.45,524.2499999999999,884.9000000000001,365.0
2020-01-18,1401.0999999999997,1161.3,3309.6999999999994,475.0
2020-01-19,2204.0000000000005,1285.2999999999997,4664.4,534.0
2020-01-20,2968.0,1464.8000000000002,6015.499999999999,952.0
2020-01-21,3676.0,1511.6000000000001,7148.1,839.0
2020-01-22,2837.4000000000005,1316.6,5667.1,899.0
2020-01-23,1091.3,1299.9999999999998,2973.4,488.0
2020-01-24,739.5000000000001,1061.9999999999998,2196.0999999999995,458.0
2020-01-25,644.9000000000001,939.9999999999999,1928.6000000000001,639.0
2020-01-26,291.29999999999995,610.5,1057.3999999999999,532.0
2020-01-27,460.7000000000001,817.1999999999999,1523.7,275.0
2020-01-28,205.1,472.2,786.7999999999998,190.0
2020-01-29,308.50000000000006,610.2000000000002,1083.9,397.0
2020-01-30,440.9,709.5000000000001,1385.7,325.0
2020-01-31,255.49999999999994,444.7,836.4000000000002,198.0
2020-02-01,128.3,302.59999999999997,499.29999999999995,387.0
2020-02-02,127.40000000000003,364.3,559.6999999999998,443.0
2020-02-03,167.89999999999998,425.4,682.7,408.0
2020-02-04,199.70000000000002,508.90000000000003,815.1999999999999,319.0
2020-02-05,1922.2000000000003,1309.9999999999998,4257.200000000001,663.0
2020-02-06,2556.7000000000003,1371.3000000000002,5291.5,654.0
2020-02-07,1333.4,1224.5999999999997,3269.1000000000004,765.0
2020-02-08,261.0,552.3000000000001,952.8000000000001,455.0
2020-02-09,85.7,155.60000000000002,287.0999999999999,352.0
2020-02-10,132.29999999999995,272.2,475.19999999999993,270.0
2020-02-11,144.6,297.00000000000006,518.0999999999999,293.0
2020-02-12,368.45,666.8,1231.55,307.0
2020-02-13,298.79999999999995,752.7000000000002,1211.6000000000001,203.0
2020-02-14,984.8000000000001,834.0,2344.7,504.0
2020-02-15,116.2,231.79999999999998,409.80000000000007,291.0
2020-02-16,95.89999999999998,233.5,380.8999999999999,205.0
2020-02-17,168.79999999999998,332.1,590.8,349.0
2020-02-18,223.1,430.30000000000007,772.3,253.0
2020-02-19,315.50000000000006,569.0000000000001,1052.2999999999997,315.0
2020-02-20,165.5,411.5,665.0000000000001,188.0
2020-02-21,194.79999999999995,407.19999999999993,706.5999999999999,424.0
2020-02-22,75.70000000000002,192.1,308.3,420.0
2020-02-23,231.4,483.09999999999997,837.6999999999999,239.0
2020-02-24,190.5,438.9000000000001,731.4,204.0
2020-02-25,218.65,438.65,773.5999999999999,179.0
2020-02-26,213.6,578.1,905.6999999999999,237.0
2020-02-27,442.69999999999993,952.8000000000001,1631.6,241.0
2020-02-28,645.55,962.4000000000001,1952.075,298.0
2020-02-29,164.05000000000004,350.99999999999994,602.175,165.0
2020-03-01,197.00000000000003,432.09999999999997,734.0,279.0
2020-03-02,207.89999999999995,678.1,996.4999999999999,220.0
2020-03-03,747.2,874.5999999999999,2019.9999999999998,344.0
2020-03-04,1279.5,1404.8,3366.9000000000005,391.0
2020-03-05,302.5000000000001,745.0,1209.1999999999998,327.0
2020-03-06,848.4000000000001,1038.2,2339.1,469.0
2020-03-07,437.20000000000005,675.6999999999999,1345.6,529.0
2020-03-08,153.79999999999998,340.59999999999997,576.8000000000001,278.0
2020-03-09,191.60000000000002,420.4,713.9,285.0
2020-03-10,159.5,274.49999999999994,519.1,213.0
2020-03-11,228.20000000000002,380.7,730.6,221.0
2020-03-12,168.50000000000003,294.3,552.7,317.0
2020-03-13,211.24999999999997,501.1499999999999,825.35,336.0
2020-03-14,226.40000000000006,469.79999999999995,817.0000000000001,276.0
2020-03-15,184.80000000000004,443.40000000000003,727.3,227.0
2020-03-16,566.5,831.0999999999999,1700.1999999999996,355.0
2020-03-17,236.79999999999998,544.1999999999998,907.3000000000001,393.0
2020-03-18,234.59999999999994,514.7,874.8999999999999,425.0
2020-03-19,443.80000000000007,967.4,1648.1,445.0
2020-03-20,263.5,611.1,1015.4,396.0
2020-03-21,186.09999999999997,515.6,801.1999999999997,371.0
2020-03-22,151.5,539.5999999999999,772.1000000000001,415.0
2020-03-23,548.25,1008.0500000000001,1848.3999999999996,488.5
2020-03-24,568.4,1120.7,1991.6,514.0
2020-03-25,569.4,1067.0,1939.7,630.0
2020-03-26,349.9999999999999,895.7,1432.6000000000001,779.0
2020-03-27,143.5,554.4000000000001,774.3000000000001,811.0
2020-03-28,51.199999999999996,246.39999999999998,325.2,515.0
2020-03-29,38.8,156.89999999999998,216.20000000000002,334.0
2020-03-30,83.4,341.6,469.70000000000005,237.0
2020-03-31,167.6,599.7,856.8000000000002,365.0
2020-04-01,370.9000000000001,705.9,1274.1999999999996,330.0
2020-04-02,88.0,359.3999999999999,494.2,205.0
2020-04-03,257.0,640.7,1035.1,314.0
2020-04-04,212.3,539.2,864.2000000000002,356.0
2020-04-05,81.09999999999998,387.59999999999997,512.0000000000001,374.0
2020-04-06,144.5,509.09999999999997,730.6999999999999,337.0
2020-04-07,432.30000000000007,810.0,1472.5,530.0
2020-04-08,343.69999999999993,1109.8,1636.7,1183.0
2020-04-09,313.7999999999999,958.1999999999999,1439.0,1340.0
2020-04-10,118.29999999999998,789.9999999999998,970.8000000000001,1116.0
2020-04-11,252.79999999999998,785.4000000000001,1173.0,774.0
2020-04-12,99.79999999999997,445.89999999999986,599.2,628.0
2020-04-13,61.5,168.39999999999998,262.6000000000001,441.0
2020-04-14,161.80000000000004,521.2,769.4999999999999,380.0
2020-04-15,300.30000000000007,732.9,1193.3,655.0
2020-04-16,439.0,1158.5,1831.6999999999998,1244.0
2020-04-17,159.89999999999998,519.8999999999999,765.0000000000001,629.0
2020-04-18,122.7,481.1000000000001,669.6,719.0
2020-04-19,81.0,313.7,437.5999999999999,531.0
2020-04-20,150.00000000000003,441.1,671.6,661.0
2020-04-21,147.4,493.9,719.6999999999998,802.0
2020-04-22,167.49999999999997,551.4,807.8,750.0
2020-04-23,206.59999999999997,771.15,1087.85,816.0
2020-04-24,250.10000000000005,717.2000000000002,1100.2000000000003,756.0
2020-04-25,102.99999999999999,459.0,617.3000000000001,435.0
2020-04-26,142.3,411.2999999999999,629.9999999999999,390.0
2020-04-27,184.79999999999995,482.80000000000007,766.5,563.0
2020-04-28,203.5,615.3000000000002,927.2,295.0
2020-04-29,209.9,421.9000000000001,744.4,376.0
2020-04-30,165.60000000000005,342.49999999999994,596.9000000000001,294.0
2020-05-01,96.70000000000002,202.70000000000002,351.0999999999999,271.0
2020-05-02,90.80000000000001,263.59999999999997,403.09999999999997,212.0
2020-05-03,133.09999999999997,479.7,684.0,342.0
2020-05-04,190.70000000000002,495.1,787.7000000000002,444.0
2020-05-05,143.60000000000005,370.49999999999994,590.8,377.0
2020-05-06,196.10000000000005,613.3,913.8999999999999,523.0
2020-05-07,288.90000000000003,723.2,1166.6999999999998,519.0
2020-05-08,158.8,694.0,938.3000000000002,436.0
2020-05-09,159.40000000000003,730.8000000000001,975.7,731.0
2020-05-10,61.599999999999994,292.4,387.00000000000006,571.0
2020-05-11,110.19999999999997,209.0,377.69999999999993,333.0
2020-05-12,193.79999999999998,434.10000000000014,731.1,258.0
2020-05-13,121.7,315.99999999999994,502.9,266.0
2020-05-14,189.79999999999995,446.80000000000007,737.5,225.0
2020-05-15,276.4,583.5000000000001,1007.0999999999998,340.0
2020-05-16,147.70000000000002,518.5,745.0,268.0
2020-05-17,98.39999999999999,286.20000000000005,437.29999999999995,282.0
2020-05-18,92.59999999999998,236.15000000000003,378.3999999999999,300.5
2020-05-19,122.60000000000002,385.7,573.5000000000001,287.0
2020-05-20,279.50000000000006,680.1,1108.0,332.0
2020-05-21,180.80000000000004,558.9999999999999,836.3999999999999,341.0
2020-05-22,94.69999999999999,232.3,377.1000000000001,586.0
2020-05-23,54.00000000000001,95.7,178.4,451.0
2020-05-24,97.8,293.90000000000003,444.7,396.0
2020-05-25,153.4,438.29999999999995,673.4,420.0
2020-05-26,197.60000000000002,502.1999999999999,805.0000000000001,376.0
2020-05-27,215.4,831.1000000000001,1161.2,461.0
2020-05-28,223.1,542.8,884.7,401.0
2020-05-29,192.10000000000005,622.9000000000001,917.5999999999999,412.0
2020-05-30,145.6,585.1999999999999,808.3,565.0
2020-05-31,107.50000000000001,430.59999999999997,595.2,466.0
2020-06-01,173.90000000000003,652.6000000000001,919.1999999999999,436.0
2020-06-02,133.8,640.9,845.9000000000001,410.0
2020-06-03,169.9,613.1999999999999,873.5999999999999,461.0
