MeasurementDateGMT,Camden - Holborn (Bee Midtown): Nitric Oxide (ug/m3),Camden - Holborn (Bee Midtown): Nitrogen Dioxide (ug/m3),Camden - Holborn (Bee Midtown): Oxides of Nitrogen (ug/m3)
2019-04-22,780.7666666666665,2084.7833333333333,3281.6633333333325
2019-04-23,717.5000000000002,2244.65,3343.65
2019-04-24,1094.5500000000002,1727.3999999999999,3404.95
2019-04-25,597.0999999999999,1220.0,2135.9
2019-04-26,302.1000000000001,850.4999999999999,1313.5
2019-04-27,261.20000000000005,649.4999999999999,1049.8
2019-04-28,674.3000000000001,1081.3999999999999,2115.5000000000005
2019-04-29,1461.5,1793.5,4034.4500000000003
2019-04-30,1716.5,2215.2000000000003,4847.1
2019-05-01,739.5,1434.214285714286,2566.8
2019-05-02,1276.1000000000001,1599.5857142857144,3555.5
2019-05-03,1189.4,1586.4,3410.2
2019-05-04,739.7,1147.8,2282.0
2019-05-05,496.50000000000006,1073.6000000000001,1834.8999999999999
2019-05-06,329.6,822.2999999999998,1327.6999999999998
2019-05-07,581.4,1319.1,2210.9
2019-05-08,668.7999999999998,1289.1999999999996,2314.9500000000003
2019-05-09,841.5,1448.0,2738.5999999999995
2019-05-10,508.69999999999993,1190.8000000000002,1971.3500000000001
2019-05-11,1397.2,1833.7999999999997,3976.6999999999994
2019-05-12,947.9000000000001,1575.9999999999998,3029.5000000000005
2019-05-13,1667.8,2005.2,4562.65
2019-05-14,1619.0999999999997,1839.6,4321.9
2019-05-15,1923.3499999999997,2315.55,5264.799999999999
2019-05-16,1980.4000000000003,2130.7000000000003,5167.8
2019-05-17,1859.95,1809.55,4661.199999999999
2019-05-18,1273.9,1841.6,3795.0
2019-05-19,1143.7000000000003,1705.1000000000001,3458.4999999999995
2019-05-20,1044.4999999999998,1426.6000000000004,3028.6
2019-05-21,833.8,1367.7,2647.2
2019-05-22,1216.458053691275,1737.5265100671143,3602.181543624161
2019-05-23,1271.013422818792,1718.9275167785233,3667.4859060402678
2019-05-24,1179.5879194630872,1613.5852348993294,3422.2026845637583
2019-05-25,1088.1624161073823,1508.2429530201343,3176.91946308725
2019-05-26,996.7369127516777,1402.9006711409393,2931.6362416107395
2019-05-27,905.3114093959731,1297.5583892617449,2686.353020134228
2019-05-28,813.8859060402684,1192.2161073825505,2441.0697986577175
2019-05-29,722.4604026845637,1086.8738255033559,2195.7865771812085
2019-05-30,631.034899328859,981.5315436241611,1950.5033557046975
2019-05-31,539.6093959731543,876.1892617449662,1705.2201342281883
2019-06-01,448.18389261744954,770.8469798657713,1459.9369127516775
2019-06-02,356.75838926174487,665.5046979865772,1214.6536912751676
2019-06-03,222.84697986577171,559.6463087248321,902.5006711409395
2019-06-04,1755.2000000000005,1489.6,4180.799999999999
2019-06-05,252.8,630.9999999999999,1018.3000000000002
2019-06-06,605.75,943.4999999999999,1872.0
2019-06-07,1596.7,1718.6000000000001,4166.5
2019-06-08,222.10000000000002,481.1,821.8000000000001
2019-06-09,225.49999999999997,579.8,925.8999999999997
2019-06-10,558.2661016949153,1119.0016949152543,1975.452542372881
2019-06-11,517.8508474576271,1028.0474576271188,1822.2711864406783
2019-06-12,464.1559322033898,920.3322033898305,1631.898305084746
2019-06-13,410.4610169491525,812.6169491525424,1441.5254237288134
2019-06-14,356.7661016949153,704.9016949152543,1251.152542372881
2019-06-15,303.07118644067793,597.1864406779662,1060.7796610169494
2019-06-16,249.37627118644065,489.471186440678,870.4067796610168
2019-06-17,223.25254237288135,521.742372881356,863.2135593220338
2019-06-18,1379.9000000000003,1490.3000000000002,3606.1000000000004
2019-06-19,918.6500000000001,1369.1,2778.35
2019-06-20,352.3999999999999,839.7999999999998,1380.4999999999998
2019-06-21,545.6,1021.4999999999999,1858.3999999999999
2019-06-22,922.0,1540.6000000000004,2954.7000000000007
2019-06-23,725.6000000000001,1508.6000000000001,2620.7999999999993
2019-06-24,725.9,1485.7000000000003,2598.9
2019-06-25,1277.8999999999996,1587.8,3546.999999999999
2019-06-26,1453.8,1455.6000000000001,3683.9999999999995
2019-06-27,1620.7000000000003,1522.4000000000003,4007.7000000000003
2019-06-28,1500.3999999999999,1473.8999999999999,3774.8
2019-06-29,1037.5999999999997,2023.7000000000005,3614.8000000000006
2019-06-30,203.4,539.1999999999999,850.8999999999999
2019-07-01,474.2,742.2999999999998,1469.7999999999997
2019-07-02,1065.4,1197.4,2830.8
2019-07-03,1809.6000000000004,1816.4000000000003,4591.499999999999
2019-07-04,1302.2,1699.8999999999999,3696.7
2019-07-05,551.7,1334.9999999999998,2181.1000000000004
2019-07-06,1114.1,1147.5,2855.9
2019-07-07,1061.5,1226.6,2854.399999999999
2019-07-08,1185.4,1560.0,3377.8
2019-07-09,534.7,1141.2,1960.8
2019-07-10,259.7,879.4000000000001,1277.7
2019-07-11,459.90000000000003,1003.8000000000001,1708.9000000000003
2019-07-12,653.6,1002.1,2004.6999999999998
2019-07-13,1098.2000000000003,1256.6999999999998,2940.7
2019-07-14,980.8,1119.2999999999997,2623.1000000000004
2019-07-15,1499.2,1354.6000000000001,3653.2000000000003
2019-07-16,612.4000000000002,1297.3000000000002,2236.2
2019-07-17,224.24999999999997,952.4999999999998,1296.45
2019-07-18,433.8,861.3,1526.3999999999999
2019-07-19,391.0,800.4999999999999,1400.0000000000002
2019-07-20,263.1,623.5,1027.1
2019-07-21,154.0,476.2999999999999,712.3000000000001
2019-07-22,212.89999999999998,534.9,861.5000000000001
2019-07-23,1283.3999999999999,2332.7,4300.599999999999
2019-07-24,436.0,1291.3000000000002,1960.1999999999998
2019-07-25,1362.4000000000003,2953.8000000000006,5042.6
2019-07-26,457.3,1101.2,1802.3999999999996
2019-07-27,494.2000000000001,929.9000000000001,1687.7
2019-07-28,281.20000000000005,674.3,1105.5
2019-07-29,540.0000000000001,1185.9,2014.4000000000003
2019-07-30,859.8000000000001,1232.6,2551.0000000000005
2019-07-31,329.7,809.2,1314.7
2019-08-01,803.1999999999999,1400.4,2631.8
2019-08-02,1071.45,1675.4000000000003,3318.3000000000006
2019-08-03,538.6999999999999,1206.1,2032.0000000000002
2019-08-04,696.9999999999999,1479.6,2548.2
2019-08-05,204.6,655.4000000000001,969.6999999999999
2019-08-06,131.9,492.3,694.6999999999998
2019-08-07,262.1,711.7999999999997,1114.3000000000002
2019-08-08,692.5999999999999,1084.8999999999999,2146.5
2019-08-09,342.20000000000005,729.8999999999999,1254.1000000000001
2019-08-10,93.3,360.79999999999995,503.7000000000001
2019-08-11,100.80000000000003,426.1,580.3000000000001
2019-08-12,1055.8000000000002,1336.4,2955.4
2019-08-13,425.2,946.3000000000003,1598.1
2019-08-14,389.9000000000001,867.8000000000003,1465.4000000000003
2019-08-15,456.5,832.3,1532.6000000000001
2019-08-16,255.6,650.2000000000002,1042.0
2019-08-17,164.0,494.40000000000003,745.5
2019-08-18,160.89999999999998,526.1,772.5999999999999
2019-08-19,303.1,726.4,1191.2
2019-08-20,384.5,939.9000000000001,1529.5000000000002
2019-08-21,256.40000000000003,867.0,1260.5
2019-08-22,209.7,739.3000000000001,1060.7
2019-08-23,1040.8000000000002,1648.2,3243.9
2019-08-24,1234.9,2563.9,4457.6
2019-08-25,960.1999999999999,2507.4,3980.0
2019-08-26,561.8000000000001,2143.1,3004.2
2019-08-27,1233.3000000000002,2589.3000000000006,4480.2
2019-08-28,249.40000000000003,791.2,1173.8999999999999
2019-08-29,301.79999999999995,722.8999999999999,1185.9999999999998
2019-08-30,169.8,632.1999999999999,892.0999999999999
2019-08-31,237.39999999999998,710.8,1074.3999999999999
2019-09-01,361.70000000000005,713.6999999999999,1268.1000000000001
2019-09-02,384.1000000000001,911.9999999999999,1500.9
2019-09-03,342.1000000000001,771.9,1296.6999999999998
2019-09-04,469.20000000000005,728.8000000000001,1447.95
2019-09-05,1252.2807692307692,1050.0576923076922,2970.5461538461536
2019-09-06,728.2692307692307,1042.1923076923078,2158.853846153846
2019-09-07,486.20000000000005,863.8999999999999,1609.4
2019-09-08,762.2,1157.8000000000002,2326.1
2019-09-09,868.6999999999998,1345.3999999999999,2677.7
2019-09-10,1121.8000000000002,1394.5999999999997,3114.7999999999997
2019-09-11,291.0,667.7,1113.6
2019-09-12,293.80000000000007,628.9,1079.1000000000001
2019-09-13,1414.9,1476.7999999999997,3646.2000000000003
2019-09-14,1032.5,1664.8999999999999,3248.4000000000005
2019-09-15,417.20000000000005,1045.5,1685.5000000000002
2019-09-16,1187.8000000000002,1115.5999999999997,2937.3
2019-09-17,1385.3,1425.8,3550.4
2019-09-18,1968.3000000000004,1855.1000000000001,4873.2
2019-09-19,2157.3000000000006,2033.4000000000005,5341.1
2019-09-20,2210.090410958904,2194.5349315068497,5583.088356164384
2019-09-21,1798.487671232877,2072.252054794521,4828.8493150684935
2019-09-22,1315.5945205479454,1691.9342465753425,3707.6219178082197
2019-09-23,868.627397260274,1310.6287671232876,2641.390410958905
2019-09-24,582.9,927.2,1820.8999999999999
2019-09-25,420.5,790.3999999999999,1435.2
2019-09-26,261.65,728.35,1129.5
2019-09-27,181.5,659.8000000000001,938.5
2019-09-28,190.00000000000003,609.8,901.1
2019-09-29,122.92000000000002,415.46,603.9800000000001
2019-09-30,406.384,721.3120000000001,1344.7359999999999
2019-10-01,700.528,985.5039999999999,2060.512
2019-10-02,1121.768,1344.524,3065.0719999999997
2019-10-03,2109.6,1679.8999999999999,4914.5
2019-10-04,632.6999999999999,1049.3999999999999,2020.0000000000002
2019-10-05,1640.7,1567.4,4082.8999999999996
2019-10-06,443.00000000000006,746.3,1425.6
2019-10-07,562.0,1001.3999999999999,1863.3
2019-10-08,294.4000000000001,789.9999999999999,1241.2999999999997
2019-10-09,524.9,923.7,1728.2000000000003
2019-10-10,341.6,763.0,1286.9999999999998
2019-10-11,240.7,770.4000000000002,1139.9
2019-10-12,853.5999999999999,1395.1000000000001,2703.9999999999995
2019-10-13,401.1000000000001,1031.3,1646.6000000000001
2019-10-14,527.3086206896552,1246.4448275862069,2055.5120689655173
2019-10-15,505.4689655172413,1243.1586206896554,2018.2965517241378
2019-10-16,757.5724137931034,1511.8965517241381,2673.4413793103445
2019-10-17,916.8000000000003,1593.6999999999998,2999.4
2019-10-18,260.4,843.4,1242.8000000000002
2019-10-19,493.0,1142.3000000000002,1897.7999999999997
2019-10-20,970.8999999999999,1297.8,2786.7
2019-10-21,980.3000000000001,1339.6999999999998,2843.1000000000004
2019-10-22,949.7,1338.9999999999998,2795.6999999999994
2019-10-23,3656.6999999999994,1981.3500000000001,7587.950000000001
2019-10-24,1540.7999999999997,1369.0,3731.3999999999996
2019-10-25,390.7000000000001,739.0999999999999,1338.0
2019-10-26,250.70000000000002,557.1,941.4999999999999
2019-10-27,637.3,1116.1000000000001,2093.7000000000003
2019-10-28,2333.2,1807.6999999999998,5385.3
2019-10-29,2011.0,1856.3999999999999,4939.599999999999
2019-10-30,2336.7000000000003,1983.6999999999996,5566.6
2019-10-31,2824.4999999999995,1768.6000000000001,6098.8
2019-11-01,998.8000000000001,1186.2,2717.4999999999995
2019-11-02,119.69999999999999,497.0,680.2
2019-11-03,270.95,849.85,1265.7
2019-11-04,1581.65,1492.7,3917.75
2019-11-05,1486.8,1461.2000000000003,3741.500000000001
2019-11-06,1475.6000000000001,1526.2999999999997,3788.899999999999
2019-11-07,490.9,1115.6000000000001,1868.2
2019-11-08,1720.4999999999998,1587.9000000000003,4225.7
2019-11-09,1685.3000000000002,1528.2,4112.7
2019-11-10,1327.7,1451.8,3487.8
2019-11-11,539.8,1117.5,1945.2
2019-11-12,456.0,1028.6,1728.0999999999997
2019-11-13,1276.5,1406.4,3363.7999999999997
2019-11-14,2326.8,1894.1000000000001,5461.8
2019-11-15,1499.3,1449.0,3748.2999999999997
2019-11-16,2048.1,1527.3999999999996,4667.900000000001
2019-11-17,2394.400000000001,1640.1,5311.299999999999
2019-11-18,1243.2,1502.3999999999999,3408.6000000000004
2019-11-19,3268.9000000000005,1997.5,7009.599999999999
2019-11-20,2434.2,1880.1999999999998,5612.499999999999
2019-11-21,3074.7999999999997,1610.0,6324.599999999999
2019-11-22,2325.6,1888.3000000000002,5453.799999999999
2019-11-23,2289.1000000000004,1612.1999999999998,5122.3
2019-11-24,1599.1999999999998,1158.8000000000002,3610.9
2019-11-25,1503.2000000000003,1372.9999999999998,3677.7000000000003
2019-11-26,774.8,1210.3000000000002,2398.4000000000005
2019-11-27,943.6000000000001,1362.8000000000002,2809.4
2019-11-28,1039.0,1159.9,2752.6
2019-11-29,2382.8,1777.1,5430.899999999999
2019-11-30,2966.3999999999996,1900.3999999999999,6449.0
2019-12-01,948.6000000000001,1209.7000000000003,2664.7999999999997
2019-12-02,1649.9000000000003,1587.3,4116.999999999999
2019-12-03,899.5499999999998,1490.2499999999998,2869.8
2019-12-04,3306.3,1998.3000000000002,7068.299999999999
2019-12-05,997.1,1128.8,2657.6000000000004
2019-12-06,243.9,812.9,1186.3999999999999
2019-12-07,216.60000000000002,790.8,1123.5
2019-12-08,106.2,484.4,647.5000000000001
2019-12-09,934.3,1209.4,2641.8999999999996
2019-12-10,345.6,915.1,1444.7999999999997
2019-12-11,448.5999999999999,1155.4,1843.3000000000002
2019-12-12,913.3,1392.3000000000002,2792.7000000000007
2019-12-13,466.20000000000005,1018.4000000000001,1733.1999999999998
2019-12-14,309.5,940.4,1415.2000000000003
2019-12-15,124.49999999999999,592.7,783.8000000000001
2019-12-16,1086.1,1401.8999999999996,3067.7000000000003
2019-12-17,1037.4000000000003,1538.8000000000002,3129.9000000000005
2019-12-18,1449.6,1653.5,3876.1000000000004
2019-12-19,921.8499999999999,1135.2,2548.75
2019-12-20,678.4,1360.9,2401.1
2019-12-21,592.5999999999999,1166.9,2075.6
2019-12-22,218.3,901.8,1236.8
2019-12-23,315.3,984.4,1467.4
2019-12-24,221.59999999999997,865.1999999999999,1204.8999999999996
2019-12-25,596.1999999999999,1048.0,1961.8
2019-12-26,320.1,938.3000000000001,1428.9
2019-12-27,1278.6999999999998,1213.8000000000002,3174.1
2019-12-28,575.4000000000001,989.9000000000001,1872.3000000000004
2019-12-29,319.5,750.8000000000002,1240.3999999999999
2019-12-30,633.7,985.7000000000002,1957.2
2019-12-31,1276.0000000000002,1192.3,3148.7999999999997
2020-01-01,909.9,1157.1999999999998,2551.7999999999997
2020-01-02,263.09999999999997,798.1999999999999,1202.1
2020-01-03,490.59999999999997,1049.2,1801.2999999999997
2020-01-04,334.00000000000006,1074.5000000000002,1587.2
2020-01-05,116.39999999999999,696.1999999999998,874.6000000000001
2020-01-06,191.20000000000002,774.1999999999999,1067.2
2020-01-07,270.2,859.3,1273.9999999999998
2020-01-08,510.0,988.9000000000001,1771.5
2020-01-09,247.90000000000003,715.3499999999999,1095.7999999999997
2020-01-10,609.1000000000001,1215.5,2149.2999999999997
2020-01-11,113.2,512.3000000000001,686.4
2020-01-12,117.50000000000001,541.8,721.3
2020-01-13,324.00000000000006,794.0,1291.0
2020-01-14,201.4,618.7,927.7000000000003
2020-01-15,256.79999999999995,910.4,1304.3
2020-01-16,745.6,1099.7,2242.9
2020-01-17,334.40000000000003,946.9,1459.8000000000002
2020-01-18,897.0,1397.6,2772.6000000000004
2020-01-19,1188.4,1504.0,3326.8000000000006
2020-01-20,1835.4,1706.8,4521.0
2020-01-21,2403.6000000000004,1768.6000000000001,5454.1
2020-01-22,3603.3999999999996,1655.2833333333338,7180.866666666667
2020-01-23,3010.1,1669.4666666666667,6285.533333333333
2020-01-24,1071.75,1240.35,2884.2999999999997
2020-01-25,644.5987730061349,1159.6527607361961,2146.5791411042946
2020-01-26,693.3644171779141,1165.1300613496933,2226.7950920245403
2020-01-27,742.1300613496933,1170.6073619631902,2307.0110429447855
2020-01-28,790.8957055214725,1176.084662576687,2387.2269938650306
2020-01-29,839.6613496932516,1181.5619631901843,2467.4429447852763
2020-01-30,888.4269938650308,1187.0392638036808,2547.6588957055214
2020-01-31,937.1926380368099,1192.516564417178,2627.8748466257666
2020-02-01,985.9582822085889,1197.993865030675,2708.0907975460123
2020-02-02,1034.723926380368,1203.4711656441718,2788.306748466257
2020-02-03,1083.4895705521474,1208.948466257669,2868.5226993865035
2020-02-04,1132.2552147239262,1214.4257668711655,2948.738650306748
2020-02-05,1181.0208588957055,1219.9030674846626,3028.9546012269943
2020-02-06,1229.7865030674848,1225.3803680981594,3109.170552147239
2020-02-07,1144.395705521472,1207.134662576687,2960.826993865031
2020-02-08,220.79999999999998,572.4,910.7
2020-02-09,108.39999999999999,176.4,342.20000000000005
2020-02-10,269.8999999999999,567.8000000000001,981.6999999999999
2020-02-11,302.4,652.7,1116.0
2020-02-12,419.6,895.4,1538.8
2020-02-13,465.49999999999994,999.3,1713.2
2020-02-14,404.90000000000003,944.5999999999999,1565.5
2020-02-15,123.69999999999999,361.7000000000001,551.4
2020-02-16,83.69999999999999,372.80000000000007,501.1
2020-02-17,245.3,655.4,1031.7
2020-02-18,201.7,733.4,1042.6
2020-02-19,283.49999999999994,937.9,1372.7999999999997
2020-02-20,280.3633333333333,840.19,1269.9666666666667
2020-02-21,148.58666666666664,769.6600000000001,997.7333333333332
2020-02-22,181.1385704175513,546.9929936305732,824.5978768577495
2020-02-23,265.3732484076433,730.2114649681529,1136.6216560509554
2020-02-24,264.10955414012733,728.0101910828025,1132.463694267516
2020-02-25,262.8458598726114,725.8089171974523,1128.3057324840765
2020-02-26,261.5821656050955,723.6076433121017,1124.147770700637
2020-02-27,260.31847133757964,721.4063694267516,1119.9898089171975
2020-02-28,259.0547770700637,719.2050955414013,1115.831847133758
2020-02-29,257.7910828025478,717.0038216560511,1111.6738853503184
2020-03-01,256.52738853503183,714.8025477707008,1107.5159235668789
2020-03-02,255.26369426751592,712.6012738853505,1103.3579617834396
2020-03-03,254.0,710.4,1099.2
2020-03-04,252.73630573248408,708.1987261146497,1095.0420382165605
2020-03-05,251.47261146496814,705.9974522292993,1090.884076433121
2020-03-06,250.20891719745225,703.796178343949,1086.7261146496817
2020-03-07,248.94522292993625,701.5949044585986,1082.5681528662421
2020-03-08,247.68152866242033,699.3936305732485,1078.4101910828026
2020-03-09,246.41783439490445,697.1923566878983,1074.252229299363
2020-03-10,245.15414012738856,694.9910828025479,1070.0942675159235
2020-03-11,243.89044585987264,692.7898089171974,1065.936305732484
2020-03-12,242.6267515923567,690.5885350318471,1061.7783439490445
2020-03-13,241.36305732484072,688.3872611464968,1057.6203821656052
2020-03-14,240.09936305732478,686.1859872611464,1053.4624203821656
2020-03-15,238.83566878980892,683.9847133757961,1049.3044585987261
2020-03-16,237.571974522293,681.7834394904459,1045.1464968152866
2020-03-17,236.30828025477706,679.5821656050956,1040.988535031847
2020-03-18,235.04458598726114,677.3808917197454,1036.8305732484077
2020-03-19,233.7808917197452,675.1796178343951,1032.6726114649682
2020-03-20,232.51719745222928,672.9783439490446,1028.5146496815287
2020-03-21,231.25350318471334,670.7770700636944,1024.3566878980891
2020-03-22,229.98980891719745,668.5757961783439,1020.1987261146496
2020-03-23,228.72611464968153,666.3745222929936,1016.0407643312101
2020-03-24,227.46242038216562,664.1732484076432,1011.8828025477708
2020-03-25,226.19872611464965,661.971974522293,1007.7248407643312
2020-03-26,224.93503184713373,659.7707006369428,1003.5668789808917
2020-03-27,223.6713375796178,657.5694267515925,999.4089171974522
2020-03-28,222.4076433121019,655.3681528662422,995.2509554140127
2020-03-29,221.14394904458598,653.1668789808919,991.0929936305732
2020-03-30,219.88025477707006,650.9656050955415,986.9350318471337
2020-03-31,218.61656050955412,648.764331210191,982.7770700636943
2020-04-01,217.3528662420382,646.5630573248407,978.6191082802547
2020-04-02,216.08917197452226,644.3617834394903,974.4611464968152
2020-04-03,214.82547770700637,642.1605095541402,970.3031847133757
2020-04-04,213.56178343949045,639.9592356687899,966.1452229299363
2020-04-05,212.29808917197454,637.7579617834397,961.9872611464968
2020-04-06,211.03439490445857,635.5566878980893,957.8292993630573
2020-04-07,209.77070063694268,633.355414012739,953.6713375796178
2020-04-08,208.50700636942676,631.1541401273887,949.5133757961783
2020-04-09,207.24331210191082,628.9528662420382,945.3554140127387
2020-04-10,205.97961783439487,626.7515923566878,941.1974522292994
2020-04-11,204.715923566879,624.5503184713375,937.0394904458599
2020-04-12,203.45222929936307,622.3490445859873,932.8815286624204
2020-04-13,202.1885350318471,620.147770700637,928.7235668789809
2020-04-14,200.92484076433118,617.9464968152868,924.5656050955414
2020-04-15,199.66114649681526,615.7452229299364,920.4076433121019
2020-04-16,198.39745222929935,613.543949044586,916.2496815286626
2020-04-17,197.13375796178346,611.3426751592357,912.091719745223
2020-04-18,195.8700636942675,609.1414012738852,907.9337579617835
2020-04-19,194.6063694267516,606.940127388535,903.775796178344
2020-04-20,193.34267515923568,604.7388535031847,899.6178343949044
2020-04-21,205.09964614295822,654.847770700637,968.3569002123143
2020-04-22,336.0,911.4000000000001,1426.5
2020-04-23,374.3,1161.9999999999998,1736.1000000000001
2020-04-24,366.0999999999999,1063.1000000000001,1624.3
2020-04-25,225.20000000000002,653.6,998.6000000000001
2020-04-26,214.2,741.3,1069.7
2020-04-27,312.20000000000005,896.5,1375.8
2020-04-28,393.0,797.5,1400.3000000000002
2020-04-29,276.6000000000001,622.0999999999999,1045.6999999999998
2020-04-30,215.89999999999998,498.9000000000001,829.8
2020-05-01,234.29999999999998,529.0,888.3000000000001
2020-05-02,208.10000000000002,538.0,856.6999999999999
2020-05-03,295.29999999999995,814.7,1268.0
2020-05-04,350.99999999999994,840.4,1378.7
2020-05-05,303.9,587.6,1053.4
2020-05-06,449.4,1031.6,1720.8
2020-05-07,400.5999999999999,1093.6,1707.9999999999998
2020-05-08,225.4,1169.8999999999999,1515.7000000000003
2020-05-09,208.1,1111.1000000000001,1430.2
2020-05-10,171.79999999999998,468.29999999999995,731.2999999999998
2020-05-11,326.6,480.3,980.5000000000002
2020-05-12,398.50000000000006,835.4000000000001,1446.4
2020-05-13,396.50000000000006,724.0,1331.6000000000004
2020-05-14,436.0,738.5,1407.3999999999999
2020-05-15,390.20000000000005,940.0,1538.1
2020-05-16,243.89999999999998,773.1000000000001,1147.4
2020-05-17,165.8,499.70000000000005,753.7
2020-05-18,192.29999999999998,524.3000000000001,819.3
2020-05-19,239.49999999999997,641.3999999999999,1008.0000000000001
2020-05-20,317.3,880.3,1367.0
2020-05-21,247.5,921.2,1300.0999999999997
2020-05-22,127.69999999999997,378.6,574.6999999999999
2020-05-23,104.39999999999999,192.5,352.50000000000006
2020-05-24,164.5,416.3,668.5000000000001
2020-05-25,192.60000000000002,632.1999999999999,927.2999999999998
2020-05-26,316.09999999999997,941.6999999999999,1426.6
2020-05-27,430.0,1081.1999999999998,1739.9999999999998
2020-05-28,352.29999999999995,695.8999999999999,1236.4
2020-05-29,387.9,824.7000000000002,1418.9
2020-05-30,215.59999999999997,596.0999999999999,926.8000000000001
2020-05-31,159.3,470.6,715.1999999999999
2020-06-01,350.1,835.5000000000002,1372.8
2020-06-02,454.80000000000007,995.6,1692.9
2020-06-03,456.80000000000007,1003.5,1703.7000000000003
2020-06-04,320.2,594.3,1085.1
2020-06-05,275.00000000000006,506.50000000000006,927.9000000000001
2020-06-06,203.40000000000006,421.70000000000005,733.4
2020-06-07,230.60000000000002,462.9,816.3
2020-06-08,452.50000000000006,728.0,1421.9
2020-06-09,507.5000000000002,960.4,1738.5
2020-06-10,511.70000000000005,866.5000000000001,1651.1999999999998
2020-06-11,474.20000000000005,776.3999999999999,1504.0999999999995
2020-06-12,425.6000000000001,917.9,1570.5000000000002
2020-06-13,205.99375,697.1375000000002,1012.575
2020-06-14,200.31964285714287,653.9678571428572,960.6214285714286
2020-06-15,204.69107142857143,644.1964285714286,957.5357142857143
2020-06-16,209.06250000000003,634.4250000000001,954.45
2020-06-17,213.43392857142857,624.6535714285715,951.3642857142858
2020-06-18,217.80535714285716,614.882142857143,948.2785714285714
2020-06-19,222.17678571428576,605.1107142857143,945.1928571428572
2020-06-20,226.54821428571432,595.3392857142856,942.1071428571428
2020-06-21,230.91964285714286,585.5678571428572,939.0214285714285
2020-06-22,222.19910714285714,573.5196428571428,913.5535714285716
2020-06-23,405.7234042553191,1013.9531914893616,1635.6021276595745
2020-06-24,336.56170212765954,1046.476595744681,1561.651063829787
2020-06-25,358.62127659574463,944.7574468085106,1493.8382978723405
2020-06-26,380.68085106382983,843.0382978723403,1426.0255319148935
2020-06-27,402.74042553191487,741.3191489361702,1358.212765957447
2020-06-28,424.8000000000001,639.6,1290.4
2020-06-29,330.1723404255319,476.45531914893627,982.3702127659574
2020-06-30,431.6,562.7000000000002,1224.2000000000003
2020-07-01,345.6,488.3,1018.0000000000001
2020-07-02,444.7,689.9000000000001,1372.1999999999998
2020-07-03,268.3,443.5,854.6
2020-07-04,194.60000000000005,269.1,567.7
2020-07-05,122.10000000000004,167.79999999999998,354.6
2020-07-06,406.8,587.1,1210.8999999999999
2020-07-07,444.09999999999997,822.4999999999999,1502.9999999999995
2020-07-08,583.6999999999999,550.4000000000001,1445.5999999999997
2020-07-09,486.7,433.4,1179.8000000000002
2020-07-10,451.40000000000003,662.6,1354.1
2020-07-11,490.90000000000003,745.6,1498.3000000000002
2020-07-12,338.1,820.5999999999998,1338.9
2020-07-13,353.3,708.5999999999999,1250.0
2020-07-14,534.9000000000001,732.5999999999999,1552.8
2020-07-15,472.00000000000006,635.3,1359.2
2020-07-16,591.7,691.4,1598.3999999999999
2020-07-17,529.6,772.6999999999999,1584.7
2020-07-18,316.40000000000003,498.09999999999997,982.8000000000001
2020-07-19,363.2,575.9,1132.9
2020-07-20,565.1,820.9000000000002,1687.4
2020-07-21,650.5,1042.6,2040.0
2020-07-22,316.2,956.6999999999999,1441.8000000000002
2020-07-23,293.5,823.7,1274.0000000000002
2020-07-24,368.4000000000001,682.5000000000001,1247.1999999999998
2020-07-25,280.40000000000003,534.0,964.2
2020-07-26,237.5,434.70000000000005,798.8000000000002
2020-07-27,442.9,614.4000000000001,1293.6000000000004
2020-07-28,406.49999999999994,629.0999999999999,1252.0
2020-07-29,431.2000000000001,874.9000000000001,1535.7
2020-07-30,632.0000000000001,1400.8000000000002,2370.1
2020-07-31,474.40000000000003,1501.5000000000002,2228.8999999999996
2020-08-01,222.5,500.69999999999993,842.1999999999999
2020-08-02,200.29999999999998,475.8,782.9
2020-08-03,479.8,839.5999999999999,1575.3000000000002
2020-08-04,442.0,891.5000000000001,1569.1000000000001
2020-08-05,262.4,635.2000000000002,1038.0
2020-08-06,584.6999999999999,1070.3,1967.0
2020-08-07,1133.4,2203.9999999999995,3941.9
2020-08-08,589.5000000000001,1543.6000000000001,2447.6000000000004
2020-08-09,172.1,895.1000000000001,1158.7
2020-08-10,414.7,1610.0,2245.6000000000004
2020-08-11,468.2,2295.7999999999997,3013.6999999999994
2020-08-12,355.8,2174.1999999999994,2719.7999999999997
2020-08-13,448.3,1297.7000000000003,1985.3000000000004
2020-08-14,571.4,1042.5,1918.5
2020-08-15,511.40000000000003,910.7,1694.1000000000001
2020-08-16,352.9,1021.1,1562.0000000000002
2020-08-17,454.69999999999993,1083.8999999999999,1780.4
2020-08-18,301.3,658.7,1120.7999999999997
2020-08-19,841.4000000000002,975.4999999999999,2266.0999999999995
2020-08-20,337.0000000000001,771.3999999999999,1287.9999999999998
2020-08-21,133.7,423.90000000000003,628.4
2020-08-22,151.4,459.50000000000006,691.4000000000002
2020-08-23,186.5,456.4000000000001,742.4000000000002
2020-08-24,365.8,697.6,1258.2
2020-08-25,257.3,508.4,903.1000000000001
2020-08-26,296.69999999999993,648.4999999999999,1103.8
2020-08-27,407.00000000000006,790.3000000000002,1414.6999999999998
2020-08-28,297.7,583.5000000000001,1040.1
2020-08-29,254.2,479.19999999999993,868.5999999999998
